block,base_R,base_PF_R,base_DD_R,base_units,base_pnl,base_PF_pnl,cand_R,cand_PF_R,cand_DD_R,cand_units,cand_pnl,cand_PF_pnl,delta_R,delta_pnl,upgrade_n
2024Q4,23.87592005071678,1.1773526006404673,30.074965805122954,428,-246.91627462203766,0.9009289963973444,34.85456541693197,1.1990999989084221,42.72592448033603,536,-37.20691162974566,0.9880583527744786,10.97864536621519,209.709362992292,54
2025Q2,41.37590473986256,1.2910922140104664,50.31687046354055,509,2767.2178894951335,1.552672918566767,48.066820301210456,1.2664102116710736,59.711323708339144,613,3402.9527655667675,1.5421013143758573,6.690915561347893,635.7348760716341,52
2025Q4,95.31439732798192,1.6632269324823539,34.199913592044624,505,2662.531558328969,1.3857137914226887,149.04783817631713,1.8641433348502647,36.345633824102364,617,4440.03553111343,1.5619128459394056,53.733440848335206,1777.503972784461,56
2026Q1,99.8378422318324,2.0369788381446625,30.10429680269425,403,11726.033624431548,2.347575786078821,169.5746270833668,2.183206881720165,44.42708440536046,535,14648.529106750822,2.3045799312676336,69.73678485153441,2922.4954823192747,66
2026Q2,26.2629270751249,1.353685020213042,23.673307804329955,316,2083.1875429208735,1.478936356624237,26.734491605066246,1.3370375429072914,25.414996536309978,330,2105.9875429208746,1.463458178277944,0.4715645299413467,22.80000000000109,7
