route_id,accepted_rank,role,entry_ts,direction,entry,structural_sl,atr180,hybrid_status,hybrid_exit_ts,hybrid_exit_price,hybrid_pnl,terminal_oracle_armed_at,route_total_accepted,HA1_signal_ts,HA1_signal_close,HA2_signal_ts,HA2_signal_close,base_exit_ts,base_exit_price,base_pnl,base_status,base_changed,anchor_only_ha1_exit_ts,anchor_only_ha1_exit_price,anchor_only_ha1_pnl,anchor_only_ha1_status,anchor_only_ha1_changed,all_open_ha1_exit_ts,all_open_ha1_exit_price,all_open_ha1_pnl,all_open_ha1_status,all_open_ha1_changed,anchor_only_ha2_exit_ts,anchor_only_ha2_exit_price,anchor_only_ha2_pnl,anchor_only_ha2_status,anchor_only_ha2_changed,all_open_ha2_exit_ts,all_open_ha2_exit_price,all_open_ha2_pnl,all_open_ha2_status,all_open_ha2_changed
17,6,CONTINUATION_CHILD,2022-03-07 01:00:00,UP,1974.31,1939.87,9.63696098461002,NEXT_H4_LIQ,2022-03-08 08:33:00,2002.52,28.21000000000004,2022-03-08 08:33:00,7,2022-03-09 12:00:00,2017.74,2022-03-09 16:00:00,1989.79,2022-03-08 08:33:00,2002.52,28.21000000000004,NEXT_H4_LIQ,False,2022-03-08 08:33:00,2002.52,28.21000000000004,NEXT_H4_LIQ,False,2022-03-08 08:33:00,2002.52,28.21000000000004,NEXT_H4_LIQ,False,2022-03-08 08:33:00,2002.52,28.21000000000004,NEXT_H4_LIQ,False,2022-03-08 08:33:00,2002.52,28.21000000000004,NEXT_H4_LIQ,False
17,7,CONTINUATION_CHILD,2022-03-08 08:33:00,UP,2002.52,1980.97,10.198560909134132,SL,2022-03-09 16:08:00,1980.97,-21.549999999999955,2022-03-08 08:33:00,7,2022-03-09 12:00:00,2017.74,2022-03-09 16:00:00,1989.79,2022-03-09 16:08:00,1980.97,-21.549999999999955,SL,False,2022-03-09 16:08:00,1980.97,-21.549999999999955,SL,False,2022-03-09 12:00:00,2017.74,15.220000000000027,TERMINAL_HA1,True,2022-03-09 16:08:00,1980.97,-21.549999999999955,SL,False,2022-03-09 16:00:00,1989.79,-12.730000000000018,TERMINAL_HA2,True
18,1,ANCHOR_CHILD,2022-03-11 15:46:00,DOWN,1960.96,1994.87,11.516974190266415,CHALLENGE_OPENS,2022-03-21 20:57:00,1940.84,20.12000000000012,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-21 20:57:00,1940.84,20.12000000000012,CHALLENGE_OPENS,False,2022-03-17 04:00:00,1933.63,27.329999999999927,TERMINAL_HA1,True,2022-03-17 04:00:00,1933.63,27.329999999999927,TERMINAL_HA1,True,2022-03-17 08:00:00,1934.28,26.680000000000064,TERMINAL_HA2,True,2022-03-17 08:00:00,1934.28,26.680000000000064,TERMINAL_HA2,True
18,2,CONTINUATION_CHILD,2022-03-14 13:24:00,DOWN,1958.61,1978.58,11.78833090722273,NEXT_H4_LIQ,2022-03-15 02:01:00,1949.62,8.990000000000009,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-15 02:01:00,1949.62,8.990000000000009,NEXT_H4_LIQ,False,2022-03-15 02:01:00,1949.62,8.990000000000009,NEXT_H4_LIQ,False,2022-03-15 02:01:00,1949.62,8.990000000000009,NEXT_H4_LIQ,False,2022-03-15 02:01:00,1949.62,8.990000000000009,NEXT_H4_LIQ,False,2022-03-15 02:01:00,1949.62,8.990000000000009,NEXT_H4_LIQ,False
18,3,CONTINUATION_CHILD,2022-03-15 02:01:00,DOWN,1949.62,1961.92,11.791969565689286,NEXT_H4_LIQ,2022-03-15 12:58:00,1923.27,26.34999999999991,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-15 12:58:00,1923.27,26.34999999999991,NEXT_H4_LIQ,False,2022-03-15 12:58:00,1923.27,26.34999999999991,NEXT_H4_LIQ,False,2022-03-15 12:58:00,1923.27,26.34999999999991,NEXT_H4_LIQ,False,2022-03-15 12:58:00,1923.27,26.34999999999991,NEXT_H4_LIQ,False,2022-03-15 12:58:00,1923.27,26.34999999999991,NEXT_H4_LIQ,False
18,4,CONTINUATION_CHILD,2022-03-15 12:58:00,DOWN,1923.27,1954.63,11.847040585890058,NEXT_H4_LIQ,2022-03-15 16:13:00,1913.44,9.829999999999927,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-15 16:13:00,1913.44,9.829999999999927,NEXT_H4_LIQ,False,2022-03-15 16:13:00,1913.44,9.829999999999927,NEXT_H4_LIQ,False,2022-03-15 16:13:00,1913.44,9.829999999999927,NEXT_H4_LIQ,False,2022-03-15 16:13:00,1913.44,9.829999999999927,NEXT_H4_LIQ,False,2022-03-15 16:13:00,1913.44,9.829999999999927,NEXT_H4_LIQ,False
18,5,CONTINUATION_CHILD,2022-03-15 16:13:00,DOWN,1913.44,1954.63,11.891334804857337,NEXT_H4_LIQ,2022-03-16 16:15:00,1907.02,6.420000000000073,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-16 16:15:00,1907.02,6.420000000000073,NEXT_H4_LIQ,False,2022-03-16 16:15:00,1907.02,6.420000000000073,NEXT_H4_LIQ,False,2022-03-16 16:15:00,1907.02,6.420000000000073,NEXT_H4_LIQ,False,2022-03-16 16:15:00,1907.02,6.420000000000073,NEXT_H4_LIQ,False,2022-03-16 16:15:00,1907.02,6.420000000000073,NEXT_H4_LIQ,False
18,6,CONTINUATION_CHILD,2022-03-16 16:15:00,DOWN,1907.02,1927.08,11.94955185970496,SL,2022-03-16 21:50:00,1927.08,-20.059999999999945,2022-03-16 16:15:00,6,2022-03-17 04:00:00,1933.63,2022-03-17 08:00:00,1934.28,2022-03-16 21:50:00,1927.08,-20.059999999999945,SL,False,2022-03-16 21:50:00,1927.08,-20.059999999999945,SL,False,2022-03-16 21:50:00,1927.08,-20.059999999999945,SL,False,2022-03-16 21:50:00,1927.08,-20.059999999999945,SL,False,2022-03-16 21:50:00,1927.08,-20.059999999999945,SL,False
19,1,ANCHOR_CHILD,2022-03-22 16:04:00,DOWN,1917.93,1938.38,11.871784176723173,SL,2022-03-23 20:07:00,1938.38,-20.450000000000045,2022-03-22 16:04:00,1,2022-03-23 08:00:00,1921.48,2022-03-23 12:00:00,1929.36,2022-03-23 20:07:00,1938.38,-20.450000000000045,SL,False,2022-03-23 08:00:00,1921.48,-3.5499999999999545,TERMINAL_HA1,True,2022-03-23 08:00:00,1921.48,-3.5499999999999545,TERMINAL_HA1,True,2022-03-23 12:00:00,1929.36,-11.429999999999836,TERMINAL_HA2,True,2022-03-23 12:00:00,1929.36,-11.429999999999836,TERMINAL_HA2,True
20,1,ANCHOR_CHILD,2022-03-24 13:40:00,UP,1949.77,1937.35,11.703540909581928,CHALLENGE_OPENS,2022-03-28 06:54:00,1943.16,-6.6099999999999,2022-03-24 13:40:00,1,2022-03-25 12:00:00,1956.09,2022-03-25 16:00:00,1948.71,2022-03-28 06:54:00,1943.16,-6.6099999999999,CHALLENGE_OPENS,False,2022-03-25 12:00:00,1956.09,6.319999999999936,TERMINAL_HA1,True,2022-03-25 12:00:00,1956.09,6.319999999999936,TERMINAL_HA1,True,2022-03-25 16:00:00,1948.71,-1.0599999999999454,TERMINAL_HA2,True,2022-03-25 16:00:00,1948.71,-1.0599999999999454,TERMINAL_HA2,True
21,1,ANCHOR_CHILD,2022-03-28 08:46:00,DOWN,1937.35,1958.88,11.64798301562332,CHALLENGE_OPENS,2022-03-31 16:13:00,1938.51,-1.160000000000082,2022-03-29 15:36:00,5,2022-03-30 00:00:00,1919.47,2022-03-30 04:00:00,1919.21,2022-03-31 16:13:00,1938.51,-1.160000000000082,CHALLENGE_OPENS,False,2022-03-30 00:00:00,1919.47,17.87999999999988,TERMINAL_HA1,True,2022-03-30 00:00:00,1919.47,17.87999999999988,TERMINAL_HA1,True,2022-03-30 04:00:00,1919.21,18.139999999999873,TERMINAL_HA2,True,2022-03-30 04:00:00,1919.21,18.139999999999873,TERMINAL_HA2,True
21,2,CONTINUATION_CHILD,2022-03-29 11:29:00,DOWN,1916.95,1929.33,11.723147952015289,NEXT_H4_LIQ,2022-03-29 11:40:00,1910.64,6.309999999999945,2022-03-29 15:36:00,5,2022-03-30 00:00:00,1919.47,2022-03-30 04:00:00,1919.21,2022-03-29 11:40:00,1910.64,6.309999999999945,NEXT_H4_LIQ,False,2022-03-29 11:40:00,1910.64,6.309999999999945,NEXT_H4_LIQ,False,2022-03-29 11:40:00,1910.64,6.309999999999945,NEXT_H4_LIQ,False,2022-03-29 11:40:00,1910.64,6.309999999999945,NEXT_H4_LIQ,False,2022-03-29 11:40:00,1910.64,6.309999999999945,NEXT_H4_LIQ,False
21,3,CONTINUATION_CHILD,2022-03-29 11:40:00,DOWN,1910.64,1929.33,11.723147952015289,NEXT_H4_LIQ,2022-03-29 15:26:00,1895.04,15.600000000000136,2022-03-29 15:36:00,5,2022-03-30 00:00:00,1919.47,2022-03-30 04:00:00,1919.21,2022-03-29 15:26:00,1895.04,15.600000000000136,NEXT_H4_LIQ,False,2022-03-29 15:26:00,1895.04,15.600000000000136,NEXT_H4_LIQ,False,2022-03-29 15:26:00,1895.04,15.600000000000136,NEXT_H4_LIQ,False,2022-03-29 15:26:00,1895.04,15.600000000000136,NEXT_H4_LIQ,False,2022-03-29 15:26:00,1895.04,15.600000000000136,NEXT_H4_LIQ,False
21,4,CONTINUATION_CHILD,2022-03-29 15:26:00,DOWN,1895.04,1929.33,11.741019352281867,NEXT_H4_LIQ,2022-03-29 15:36:00,1890.75,4.289999999999964,2022-03-29 15:36:00,5,2022-03-30 00:00:00,1919.47,2022-03-30 04:00:00,1919.21,2022-03-29 15:36:00,1890.75,4.289999999999964,NEXT_H4_LIQ,False,2022-03-29 15:36:00,1890.75,4.289999999999964,NEXT_H4_LIQ,False,2022-03-29 15:36:00,1890.75,4.289999999999964,NEXT_H4_LIQ,False,2022-03-29 15:36:00,1890.75,4.289999999999964,NEXT_H4_LIQ,False,2022-03-29 15:36:00,1890.75,4.289999999999964,NEXT_H4_LIQ,False
21,5,CONTINUATION_CHILD,2022-03-29 15:36:00,DOWN,1890.75,1929.33,11.741019352281867,SL,2022-03-30 15:16:00,1929.33,-38.57999999999993,2022-03-29 15:36:00,5,2022-03-30 00:00:00,1919.47,2022-03-30 04:00:00,1919.21,2022-03-30 15:16:00,1929.33,-38.57999999999993,SL,False,2022-03-30 15:16:00,1929.33,-38.57999999999993,SL,False,2022-03-30 00:00:00,1919.47,-28.720000000000027,TERMINAL_HA1,True,2022-03-30 15:16:00,1929.33,-38.57999999999993,SL,False,2022-03-30 04:00:00,1919.21,-28.460000000000036,TERMINAL_HA2,True
22,1,ANCHOR_CHILD,2022-04-01 17:33:00,DOWN,1919.12,1936.41,11.754107270563653,SL,2022-04-04 16:40:00,1936.41,-17.29000000000019,2022-04-04 07:17:00,2,2022-04-04 12:00:00,1931.15,2022-04-04 16:00:00,1931.63,2022-04-04 16:40:00,1936.41,-17.29000000000019,SL,False,2022-04-04 12:00:00,1931.15,-12.0300000000002,TERMINAL_HA1,True,2022-04-04 12:00:00,1931.15,-12.0300000000002,TERMINAL_HA1,True,2022-04-04 16:00:00,1931.63,-12.510000000000218,TERMINAL_HA2,True,2022-04-04 16:00:00,1931.63,-12.510000000000218,TERMINAL_HA2,True
22,2,CONTINUATION_CHILD,2022-04-04 07:17:00,DOWN,1917.15,1926.76,11.715678017669283,SL,2022-04-04 09:54:00,1926.76,-9.6099999999999,2022-04-04 07:17:00,2,2022-04-04 12:00:00,1931.15,2022-04-04 16:00:00,1931.63,2022-04-04 09:54:00,1926.76,-9.6099999999999,SL,False,2022-04-04 09:54:00,1926.76,-9.6099999999999,SL,False,2022-04-04 09:54:00,1926.76,-9.6099999999999,SL,False,2022-04-04 09:54:00,1926.76,-9.6099999999999,SL,False,2022-04-04 09:54:00,1926.76,-9.6099999999999,SL,False
23,1,ANCHOR_CHILD,2022-04-06 10:12:00,DOWN,1915.45,1925.26,11.595233465676907,SL,2022-04-06 11:43:00,1925.26,-9.809999999999944,2022-04-06 10:12:00,1,2022-04-06 16:00:00,1926.6,2022-04-06 20:00:00,1924.97,2022-04-06 11:43:00,1925.26,-9.809999999999944,SL,False,2022-04-06 11:43:00,1925.26,-9.809999999999944,SL,False,2022-04-06 11:43:00,1925.26,-9.809999999999944,SL,False,2022-04-06 11:43:00,1925.26,-9.809999999999944,SL,False,2022-04-06 11:43:00,1925.26,-9.809999999999944,SL,False
24,1,ANCHOR_CHILD,2022-04-08 15:14:00,UP,1937.83,1927.63,11.39605150795478,CHALLENGE_OPENS,2022-04-19 16:03:00,1960.45,22.62000000000012,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-19 16:03:00,1960.45,22.62000000000012,CHALLENGE_OPENS,False,2022-04-19 00:00:00,1978.58,40.75,TERMINAL_HA1,True,2022-04-19 00:00:00,1978.58,40.75,TERMINAL_HA1,True,2022-04-19 04:00:00,1975.81,37.98000000000002,TERMINAL_HA2,True,2022-04-19 04:00:00,1975.81,37.98000000000002,TERMINAL_HA2,True
24,2,CONTINUATION_CHILD,2022-04-08 17:09:00,UP,1944.53,1927.63,11.3870734440217,NEXT_H4_LIQ,2022-04-11 01:07:00,1949.79,5.259999999999991,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-11 01:07:00,1949.79,5.259999999999991,NEXT_H4_LIQ,False,2022-04-11 01:07:00,1949.79,5.259999999999991,NEXT_H4_LIQ,False,2022-04-11 01:07:00,1949.79,5.259999999999991,NEXT_H4_LIQ,False,2022-04-11 01:07:00,1949.79,5.259999999999991,NEXT_H4_LIQ,False,2022-04-11 01:07:00,1949.79,5.259999999999991,NEXT_H4_LIQ,False
24,3,CONTINUATION_CHILD,2022-04-11 01:07:00,UP,1949.79,1938.98,11.4060864265401,NEXT_H4_LIQ,2022-04-11 15:00:00,1961.83,12.039999999999964,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-11 15:00:00,1961.83,12.039999999999964,NEXT_H4_LIQ,False,2022-04-11 15:00:00,1961.83,12.039999999999964,NEXT_H4_LIQ,False,2022-04-11 15:00:00,1961.83,12.039999999999964,NEXT_H4_LIQ,False,2022-04-11 15:00:00,1961.83,12.039999999999964,NEXT_H4_LIQ,False,2022-04-11 15:00:00,1961.83,12.039999999999964,NEXT_H4_LIQ,False
24,4,CONTINUATION_CHILD,2022-04-11 15:00:00,UP,1961.83,1939.97,11.395226726595691,NEXT_H4_LIQ,2022-04-11 15:37:00,1966.13,4.300000000000182,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-11 15:37:00,1966.13,4.300000000000182,NEXT_H4_LIQ,False,2022-04-11 15:37:00,1966.13,4.300000000000182,NEXT_H4_LIQ,False,2022-04-11 15:37:00,1966.13,4.300000000000182,NEXT_H4_LIQ,False,2022-04-11 15:37:00,1966.13,4.300000000000182,NEXT_H4_LIQ,False,2022-04-11 15:37:00,1966.13,4.300000000000182,NEXT_H4_LIQ,False
24,5,CONTINUATION_CHILD,2022-04-11 15:37:00,UP,1966.13,1939.97,11.395226726595691,NEXT_H4_LIQ,2022-04-12 15:54:00,1969.56,3.4299999999998363,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-12 15:54:00,1969.56,3.4299999999998363,NEXT_H4_LIQ,False,2022-04-12 15:54:00,1969.56,3.4299999999998363,NEXT_H4_LIQ,False,2022-04-12 15:54:00,1969.56,3.4299999999998363,NEXT_H4_LIQ,False,2022-04-12 15:54:00,1969.56,3.4299999999998363,NEXT_H4_LIQ,False,2022-04-12 15:54:00,1969.56,3.4299999999998363,NEXT_H4_LIQ,False
24,6,CONTINUATION_CHILD,2022-04-12 15:54:00,UP,1969.56,1949.58,11.45692351360362,NEXT_H4_LIQ,2022-04-13 12:46:00,1978.62,9.059999999999944,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-13 12:46:00,1978.62,9.059999999999944,NEXT_H4_LIQ,False,2022-04-13 12:46:00,1978.62,9.059999999999944,NEXT_H4_LIQ,False,2022-04-13 12:46:00,1978.62,9.059999999999944,NEXT_H4_LIQ,False,2022-04-13 12:46:00,1978.62,9.059999999999944,NEXT_H4_LIQ,False,2022-04-13 12:46:00,1978.62,9.059999999999944,NEXT_H4_LIQ,False
24,7,CONTINUATION_CHILD,2022-04-13 12:46:00,UP,1978.62,1962.86,11.488392054985509,SL,2022-04-14 16:59:00,1962.86,-15.759999999999993,2022-04-18 02:33:00,8,2022-04-19 00:00:00,1978.58,2022-04-19 04:00:00,1975.81,2022-04-14 16:59:00,1962.86,-15.759999999999993,SL,False,2022-04-14 16:59:00,1962.86,-15.759999999999993,SL,False,2022-04-14 16:59:00,1962.86,-15.759999999999993,SL,False,2022-04-14 16:59:00,1962.86,-15.759999999999993,SL,False,2022-04-14 16:59:00,1962.86,-15.759999999999993,SL,False
25,1,ANCHOR_CHILD,2022-04-19 22:14:00,DOWN,1949.58,1981.94,11.346124825325374,CHALLENGE_OPENS,2022-04-22 09:00:00,1954.01,-4.430000000000064,2022-04-21 14:41:00,4,2022-04-22 00:00:00,1951.13,2022-04-22 04:00:00,1950.17,2022-04-22 09:00:00,1954.01,-4.430000000000064,CHALLENGE_OPENS,False,2022-04-22 00:00:00,1951.13,-1.550000000000182,TERMINAL_HA1,True,2022-04-22 00:00:00,1951.13,-1.550000000000182,TERMINAL_HA1,True,2022-04-22 04:00:00,1950.17,-0.5900000000001455,TERMINAL_HA2,True,2022-04-22 04:00:00,1950.17,-0.5900000000001455,TERMINAL_HA2,True
25,2,CONTINUATION_CHILD,2022-04-20 07:04:00,DOWN,1940.83,1951.54,11.328640911365753,NEXT_H4_LIQ,2022-04-20 09:09:00,1939.97,0.8599999999999,2022-04-21 14:41:00,4,2022-04-22 00:00:00,1951.13,2022-04-22 04:00:00,1950.17,2022-04-20 09:09:00,1939.97,0.8599999999999,NEXT_H4_LIQ,False,2022-04-20 09:09:00,1939.97,0.8599999999999,NEXT_H4_LIQ,False,2022-04-20 09:09:00,1939.97,0.8599999999999,NEXT_H4_LIQ,False,2022-04-20 09:09:00,1939.97,0.8599999999999,NEXT_H4_LIQ,False,2022-04-20 09:09:00,1939.97,0.8599999999999,NEXT_H4_LIQ,False
25,3,CONTINUATION_CHILD,2022-04-20 09:09:00,DOWN,1939.97,1951.54,11.313759572969271,SL,2022-04-20 13:07:00,1951.54,-11.569999999999936,2022-04-21 14:41:00,4,2022-04-22 00:00:00,1951.13,2022-04-22 04:00:00,1950.17,2022-04-20 13:07:00,1951.54,-11.569999999999936,SL,False,2022-04-20 13:07:00,1951.54,-11.569999999999936,SL,False,2022-04-20 13:07:00,1951.54,-11.569999999999936,SL,False,2022-04-20 13:07:00,1951.54,-11.569999999999936,SL,False,2022-04-20 13:07:00,1951.54,-11.569999999999936,SL,False
25,4,CONTINUATION_CHILD,2022-04-21 14:41:00,DOWN,1939.26,1954.01,11.194398759197698,SL,2022-04-21 22:42:00,1954.01,-14.75,2022-04-21 14:41:00,4,2022-04-22 00:00:00,1951.13,2022-04-22 04:00:00,1950.17,2022-04-21 22:42:00,1954.01,-14.75,SL,False,2022-04-21 22:42:00,1954.01,-14.75,SL,False,2022-04-21 22:42:00,1954.01,-14.75,SL,False,2022-04-21 22:42:00,1954.01,-14.75,SL,False,2022-04-21 22:42:00,1954.01,-14.75,SL,False
