idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
2811,2024,k1,SHORT,-0.0642673509886752,-0.7841949490614066,-0.3156357622461085,0.5920624965341174,0.1802232854864613,2.2600000000002183,977,4,2024-01-02 16:00:00
2816,2024,k1,SHORT,0.08398241650385996,-0.9734954653288688,-0.11545123992606307,1.2467731168522385,1.593238822246536,14.610000000000127,979,4,2024-01-03 12:00:00
2823,2024,k1,SHORT,0.06471452514605998,-0.7937304696410359,-0.24805902047014347,1.5276490869578943,-0.2925682031984886,-3.1099999999999,981,2,2024-01-04 16:00:00
2828,2024,k1,SHORT,0.04755457856053302,-1.0,-0.35011833412019566,1.60394916877445,-1.0,-8.889999999999873,983,2,2024-01-05 12:00:00
2831,2024,k1,SHORT,0.4748736624419796,-1.0,-0.21993528377085605,1.006744658631755,2.407185628742515,16.080000000000155,985,4,2024-01-08 04:00:00
2841,2024,k1,SHORT,0.1926178512471434,-0.7755825267711154,-0.05623627780851864,1.6617670549143138,-0.2848101265822747,-4.0499999999999545,987,2,2024-01-09 20:00:00
2844,2024,k1,SHORT,0.46829862806849565,-1.0,-0.07175568622030012,2.4400123607022386,-1.0,-5.860000000000127,989,1,2024-01-10 08:00:00
2847,2024,k1,SHORT,0.023791587393122766,-0.7409943601822998,-0.15362599919648703,0.3394737608800395,-0.3489808523780155,-5.650000000000091,991,2,2024-01-10 20:00:00
2853,2024,k1,SHORT,-0.05562199871729341,-0.7679896863943799,-0.0884380961160649,0.8440922221100436,-0.6580013504388903,-19.49000000000001,993,2,2024-01-11 20:00:00
2863,2024,k1,SHORT,-0.33122254629589476,-1.0,-0.9990511837605635,0.9156493078427425,-0.0869565217391485,-0.3800000000001091,997,2,2024-01-15 16:00:00
2865,2024,k1,SHORT,0.11456770091670829,-1.0,-0.9824575641008154,2.0322353540839457,4.371002132196063,20.499999999999773,999,6,2024-01-16 04:00:00
2872,2024,k1,SHORT,0.12054223556723473,-0.784879210745475,-0.1714670936036172,1.3760941485645337,0.7744318045320508,9.170000000000073,1001,5,2024-01-17 08:00:00
2887,2024,k1,SHORT,-0.311096054242597,-1.0356857943719229,-0.32836030168045555,0.8583513325310409,0.5765853658536444,5.909999999999855,1003,5,2024-01-19 20:00:00
2892,2024,k1,SHORT,0.25267267838874685,-1.0,-0.010855766236090782,1.1914032217732557,-0.020833333333341,-0.1800000000000636,1005,2,2024-01-22 20:00:00
2897,2024,k1,SHORT,0.12270180441257078,-0.6562946228506239,-0.013828927209528066,0.9138299407181102,-0.2952086553323143,-3.820000000000164,1007,2,2024-01-23 16:00:00
2901,2024,k1,SHORT,0.1869662875433113,-1.0,-0.271892744221958,1.4657622990329702,-1.0,-5.039999999999964,1009,1,2024-01-24 08:00:00
