idx,year,head,stage,direction,pred,actual,decision
2021,2023,severe,k1,SHORT,0.5901988,0,2023-06-22 04:00:00
2036,2023,severe,k1,SHORT,0.2632581,0,2023-06-26 20:00:00
2041,2023,severe,k1,SHORT,0.5614523,1,2023-06-27 16:00:00
2049,2023,severe,k1,SHORT,0.5384278,0,2023-06-29 00:00:00
2058,2023,severe,k1,SHORT,0.26747143,1,2023-06-30 12:00:00
2061,2023,severe,k1,SHORT,0.5847357,1,2023-07-03 04:00:00
2063,2023,severe,k1,SHORT,0.2780743,1,2023-07-03 12:00:00
2066,2023,severe,k1,SHORT,0.4359354,0,2023-07-04 00:00:00
2071,2023,severe,k1,SHORT,0.55985755,0,2023-07-04 20:00:00
2074,2023,severe,k1,SHORT,0.5901583,1,2023-07-05 08:00:00
2076,2023,severe,k1,SHORT,0.2685826,0,2023-07-05 20:00:00
2081,2023,severe,k1,SHORT,0.2764881,0,2023-07-06 16:00:00
2089,2023,severe,k1,SHORT,0.55369544,0,2023-07-10 04:00:00
2099,2023,severe,k1,SHORT,0.5569281,1,2023-07-11 20:00:00
2103,2023,severe,k1,SHORT,0.5603181,1,2023-07-12 12:00:00
2110,2023,severe,k1,SHORT,0.5026687,0,2023-07-13 16:00:00
2115,2023,severe,k1,SHORT,0.29463634,0,2023-07-14 12:00:00
2121,2023,severe,k1,SHORT,0.26986632,1,2023-07-17 16:00:00
2131,2023,severe,k1,SHORT,0.5928229,1,2023-07-19 08:00:00
2134,2023,severe,k1,SHORT,0.58210874,0,2023-07-19 20:00:00
2139,2023,severe,k1,SHORT,0.24460594,0,2023-07-20 16:00:00
2143,2023,severe,k1,SHORT,0.53237903,0,2023-07-21 08:00:00
2151,2023,severe,k1,SHORT,0.34360012,0,2023-07-24 20:00:00
2156,2023,severe,k1,SHORT,0.49925563,1,2023-07-25 16:00:00
2160,2023,severe,k1,SHORT,0.5833345,1,2023-07-26 08:00:00
2163,2023,severe,k1,SHORT,0.5881853,1,2023-07-26 20:00:00
2168,2023,severe,k1,SHORT,0.235984,0,2023-07-27 16:00:00
2176,2023,severe,k1,SHORT,0.5876728,1,2023-07-31 04:00:00
2182,2023,severe,k1,SHORT,0.3641207,0,2023-08-01 04:00:00
2189,2023,severe,k1,SHORT,0.5287718,1,2023-08-02 08:00:00
2191,2023,severe,k1,SHORT,0.48501614,0,2023-08-02 16:00:00
2197,2023,severe,k1,SHORT,0.5403396,1,2023-08-03 16:00:00
2199,2023,severe,k1,SHORT,0.5645772,1,2023-08-04 00:00:00
2202,2023,severe,k1,SHORT,0.5385543,1,2023-08-04 12:00:00
2206,2023,severe,k1,SHORT,0.27374735,0,2023-08-07 08:00:00
2212,2023,severe,k1,SHORT,0.50168437,0,2023-08-08 08:00:00
2220,2023,severe,k1,SHORT,0.3016148,0,2023-08-09 16:00:00
2227,2023,severe,k1,SHORT,0.29870287,0,2023-08-10 20:00:00
2233,2023,severe,k1,SHORT,0.437721,0,2023-08-11 20:00:00
2237,2023,severe,k1,SHORT,0.4012817,0,2023-08-14 16:00:00
2245,2023,severe,k1,SHORT,0.4360405,0,2023-08-16 00:00:00
2249,2023,severe,k1,SHORT,0.50485086,0,2023-08-16 16:00:00
2256,2023,severe,k1,SHORT,0.29196164,0,2023-08-17 20:00:00
2260,2023,severe,k1,SHORT,0.55786395,1,2023-08-18 12:00:00
2265,2023,severe,k1,SHORT,0.49240166,1,2023-08-21 12:00:00
2273,2023,severe,k1,SHORT,0.33152652,0,2023-08-22 20:00:00
2284,2023,severe,k1,SHORT,0.28289148,1,2023-08-24 16:00:00
2287,2023,severe,k1,SHORT,0.55803937,1,2023-08-25 04:00:00
2291,2023,severe,k1,SHORT,0.25802022,1,2023-08-25 20:00:00
2294,2023,severe,k1,SHORT,0.5599342,1,2023-08-28 12:00:00
2301,2023,severe,k1,SHORT,0.27299497,1,2023-08-29 16:00:00
2306,2023,severe,k1,SHORT,0.58210874,1,2023-08-30 12:00:00
2309,2023,severe,k1,SHORT,0.4892071,0,2023-08-31 00:00:00
2312,2023,severe,k1,SHORT,0.6071661,1,2023-08-31 12:00:00
2314,2023,severe,k1,SHORT,0.29682738,0,2023-08-31 20:00:00
2320,2023,severe,k1,SHORT,0.2521654,0,2023-09-01 20:00:00
2324,2023,severe,k1,SHORT,0.30430683,0,2023-09-04 16:00:00
2335,2023,severe,k1,SHORT,0.56042004,1,2023-09-06 12:00:00
2343,2023,severe,k1,SHORT,0.5580978,1,2023-09-07 20:00:00
2348,2023,severe,k1,SHORT,0.3386092,1,2023-09-08 16:00:00
2354,2023,severe,k1,SHORT,0.49398145,0,2023-09-11 20:00:00
2363,2023,severe,k1,SHORT,0.5437502,1,2023-09-13 08:00:00
2370,2023,severe,k1,SHORT,0.36489666,1,2023-09-14 12:00:00
2382,2023,severe,k1,SHORT,0.37120795,1,2023-09-18 16:00:00
2386,2023,severe,k1,SHORT,0.61905897,1,2023-09-19 08:00:00
2389,2023,severe,k1,SHORT,0.27804974,0,2023-09-19 20:00:00
2396,2023,severe,k1,SHORT,0.25614956,0,2023-09-21 00:00:00
2412,2023,severe,k1,SHORT,0.23753057,0,2023-09-25 20:00:00
2436,2023,severe,k1,SHORT,0.26878574,0,2023-09-29 20:00:00
2447,2023,severe,k1,SHORT,0.4625014,1,2023-10-03 20:00:00
2453,2023,severe,k1,SHORT,0.23732045,0,2023-10-04 20:00:00
2457,2023,severe,k1,SHORT,0.2632581,0,2023-10-05 12:00:00
2463,2023,severe,k1,SHORT,0.5394369,1,2023-10-06 12:00:00
2469,2023,severe,k1,SHORT,0.3931472,1,2023-10-09 16:00:00
2474,2023,severe,k1,SHORT,0.38430843,1,2023-10-10 12:00:00
2479,2023,severe,k1,SHORT,0.55782264,1,2023-10-11 08:00:00
2488,2023,severe,k1,SHORT,0.28077957,0,2023-10-12 20:00:00
2495,2023,severe,k1,SHORT,0.30490652,0,2023-10-16 04:00:00
2501,2023,severe,k1,SHORT,0.31870723,0,2023-10-17 04:00:00
2506,2023,severe,k1,SHORT,0.33694986,1,2023-10-18 00:00:00
2514,2023,severe,k1,SHORT,0.5857523,1,2023-10-19 08:00:00
2528,2023,severe,k1,SHORT,0.3345108,0,2023-10-23 20:00:00
2532,2023,severe,k1,SHORT,0.24826932,0,2023-10-24 12:00:00
2538,2023,severe,k1,SHORT,0.5210451,1,2023-10-25 12:00:00
2545,2023,severe,k1,SHORT,0.23665504,0,2023-10-26 16:00:00
2548,2023,severe,k1,SHORT,0.5496226,1,2023-10-27 04:00:00
2551,2023,severe,k1,SHORT,0.25847903,1,2023-10-27 16:00:00
2555,2023,severe,k1,SHORT,0.25684077,0,2023-10-30 12:00:00
2563,2023,severe,k1,SHORT,0.2639422,0,2023-10-31 20:00:00
2569,2023,severe,k1,SHORT,0.29453617,1,2023-11-01 20:00:00
2574,2023,severe,k1,SHORT,0.48824263,0,2023-11-02 16:00:00
2577,2023,severe,k1,SHORT,0.55373687,1,2023-11-03 04:00:00
2586,2023,severe,k1,SHORT,0.4436372,0,2023-11-06 20:00:00
2595,2023,severe,k1,SHORT,0.6022689,0,2023-11-08 08:00:00
2607,2023,severe,k1,SHORT,0.5833345,0,2023-11-10 08:00:00
2612,2023,severe,k1,SHORT,0.52936155,1,2023-11-13 08:00:00
2618,2023,severe,k1,SHORT,0.59222215,1,2023-11-14 08:00:00
2626,2023,severe,k1,SHORT,0.3524314,0,2023-11-15 16:00:00
2639,2023,severe,k1,SHORT,0.28289148,0,2023-11-17 20:00:00
2642,2023,severe,k1,SHORT,0.4772165,0,2023-11-20 12:00:00
2648,2023,severe,k1,SHORT,0.29176363,1,2023-11-21 12:00:00
2652,2023,severe,k1,SHORT,0.51986665,0,2023-11-22 04:00:00
2655,2023,severe,k1,SHORT,0.39673144,0,2023-11-22 16:00:00
2661,2023,severe,k1,SHORT,0.510477,0,2023-11-23 16:00:00
2673,2023,severe,k1,SHORT,0.464356,1,2023-11-27 20:00:00
2677,2023,severe,k1,SHORT,0.58210874,1,2023-11-28 12:00:00
2683,2023,severe,k1,SHORT,0.28289148,1,2023-11-29 12:00:00
2687,2023,severe,k1,SHORT,0.5451776,0,2023-11-30 04:00:00
2696,2023,severe,k1,SHORT,0.26320112,1,2023-12-01 16:00:00
2700,2023,severe,k1,SHORT,0.27054814,0,2023-12-04 12:00:00
2706,2023,severe,k1,SHORT,0.32932326,0,2023-12-05 12:00:00
2715,2023,severe,k1,SHORT,0.4029592,0,2023-12-07 00:00:00
2720,2023,severe,k1,SHORT,0.270613,0,2023-12-07 20:00:00
2724,2023,severe,k1,SHORT,0.49488747,0,2023-12-08 12:00:00
2737,2023,severe,k1,SHORT,0.28970602,0,2023-12-12 20:00:00
2740,2023,severe,k1,SHORT,0.5885508,1,2023-12-13 08:00:00
2750,2023,severe,k1,SHORT,0.34084234,1,2023-12-15 00:00:00
2754,2023,severe,k1,SHORT,0.29309806,0,2023-12-15 16:00:00
2762,2023,severe,k1,SHORT,0.34396875,0,2023-12-19 04:00:00
2771,2023,severe,k1,SHORT,0.35180715,0,2023-12-20 16:00:00
