idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
5426,2025,k3p,SHORT,-0.306558630247693,-1.0,-0.9988979673773537,0.5597370405394542,-1.0,-6.420000000000073,1791,4,2025-10-02 08:00:00
5503,2025,k3p,SHORT,-0.05881192868490689,-0.4900385116913105,-0.1039624640399477,0.10578929301932312,0.5994073214596447,83.09000000000015,1809,6,2025-10-21 16:00:00
5504,2025,k3p,SHORT,0.0360608326035015,-0.41331669041296426,-0.019050218516081602,0.06325751665175668,-0.06938114716006,-14.719999999999343,1809,6,2025-10-21 20:00:00
5505,2025,k3p,SHORT,0.01908805151401466,-0.47018349392165426,-0.027882137980581142,0.060787852020341426,-0.0206205735815015,-3.2799999999997453,1809,6,2025-10-22 00:00:00
5506,2025,k3p,SHORT,0.05614259302735261,-0.4760653795117555,-0.05390506688396708,0.037517661954023736,-0.3637460823794789,-53.07999999999947,1809,6,2025-10-22 04:00:00
5510,2025,k3p,SHORT,0.07981401305804714,-0.6869885497582342,-0.17545655008227415,0.6711240259583474,-1.0,-50.38787314133651,1811,3,2025-10-22 20:00:00
5519,2025,k3p,SHORT,-0.14524677876755698,-1.0,-0.1944585753936661,0.4137272704372933,-1.0,-21.799999999999272,1813,5,2025-10-24 08:00:00
5520,2025,k3p,SHORT,-0.12274379129781497,-0.7300806175655685,-0.21607550617245855,-0.010295423489839016,-0.8111993946273256,-64.32000000000062,1813,5,2025-10-24 12:00:00
5521,2025,k3p,SHORT,-0.13061643081103935,-0.8264932056973109,-0.14153569134128371,0.31126663172247465,-1.0,-41.53160662751134,1813,5,2025-10-24 16:00:00
5525,2025,k3p,SHORT,-0.014312902095242143,-0.581067209524255,-0.16540474928458418,0.6800565732366272,0.493433541839507,28.730000000000015,1815,6,2025-10-27 12:00:00
5526,2025,k3p,SHORT,0.01743622603855355,-0.5646216779970775,-0.19240894789504462,0.2721982891269667,0.1719682981170968,11.070000000000164,1815,6,2025-10-27 16:00:00
