idx,year,head,stage,direction,pred,actual,decision
2655,2023,survival,k1,SHORT,0.6353458,1,2023-11-22 16:00:00
2661,2023,survival,k1,SHORT,0.5504138,1,2023-11-23 16:00:00
2673,2023,survival,k1,SHORT,0.6722641,0,2023-11-27 20:00:00
2677,2023,survival,k1,SHORT,0.47622153,0,2023-11-28 12:00:00
2683,2023,survival,k1,SHORT,0.8735238,1,2023-11-29 12:00:00
2687,2023,survival,k1,SHORT,0.55346054,1,2023-11-30 04:00:00
2696,2023,survival,k1,SHORT,0.88764447,0,2023-12-01 16:00:00
2700,2023,survival,k1,SHORT,0.8610133,1,2023-12-04 12:00:00
2706,2023,survival,k1,SHORT,0.64460945,1,2023-12-05 12:00:00
2715,2023,survival,k1,SHORT,0.7735789,1,2023-12-07 00:00:00
2720,2023,survival,k1,SHORT,0.86493325,1,2023-12-07 20:00:00
2724,2023,survival,k1,SHORT,0.6576133,1,2023-12-08 12:00:00
2737,2023,survival,k1,SHORT,0.8945038,1,2023-12-12 20:00:00
2740,2023,survival,k1,SHORT,0.50058275,0,2023-12-13 08:00:00
2750,2023,survival,k1,SHORT,0.69334733,1,2023-12-15 00:00:00
2754,2023,survival,k1,SHORT,0.78396636,1,2023-12-15 16:00:00
2762,2023,survival,k1,SHORT,0.6576543,1,2023-12-19 04:00:00
2771,2023,survival,k1,SHORT,0.79093796,1,2023-12-20 16:00:00
2788,2023,survival,k1,SHORT,0.5261825,1,2023-12-26 16:00:00
2792,2023,survival,k1,SHORT,0.57649565,0,2023-12-27 08:00:00
2799,2023,survival,k1,SHORT,0.8015175,1,2023-12-28 12:00:00
2805,2023,survival,k1,SHORT,0.6792249,1,2023-12-29 12:00:00
2811,2024,survival,k1,SHORT,0.9187755,1,2024-01-02 16:00:00
2816,2024,survival,k1,SHORT,0.91626835,1,2024-01-03 12:00:00
2823,2024,survival,k1,SHORT,0.91491216,1,2024-01-04 16:00:00
2828,2024,survival,k1,SHORT,0.87778634,1,2024-01-05 12:00:00
2831,2024,survival,k1,SHORT,0.6619047,1,2024-01-08 04:00:00
2841,2024,survival,k1,SHORT,0.92381614,1,2024-01-09 20:00:00
2844,2024,survival,k1,SHORT,0.7995937,0,2024-01-10 08:00:00
2847,2024,survival,k1,SHORT,0.91848236,1,2024-01-10 20:00:00
2853,2024,survival,k1,SHORT,0.9141049,1,2024-01-11 20:00:00
2863,2024,survival,k1,SHORT,0.38953888,1,2024-01-15 16:00:00
2865,2024,survival,k1,SHORT,0.7027947,1,2024-01-16 04:00:00
2872,2024,survival,k1,SHORT,0.9240341,1,2024-01-17 08:00:00
2887,2024,survival,k1,SHORT,0.77534705,1,2024-01-19 20:00:00
2892,2024,survival,k1,SHORT,0.6973257,1,2024-01-22 20:00:00
2897,2024,survival,k1,SHORT,0.8612272,1,2024-01-23 16:00:00
2901,2024,survival,k1,SHORT,0.7488859,0,2024-01-24 08:00:00
2904,2024,survival,k1,SHORT,0.9007843,1,2024-01-24 20:00:00
2910,2024,survival,k1,SHORT,0.8031568,0,2024-01-25 20:00:00
2914,2024,survival,k1,SHORT,0.52426136,0,2024-01-26 12:00:00
2916,2024,survival,k1,SHORT,0.9131714,1,2024-01-26 20:00:00
2921,2024,survival,k1,SHORT,0.64306015,0,2024-01-29 20:00:00
2928,2024,survival,k1,SHORT,0.5664829,0,2024-01-31 00:00:00
2930,2024,survival,k1,SHORT,0.4060739,0,2024-01-31 08:00:00
2934,2024,survival,k1,SHORT,0.86795133,1,2024-02-01 00:00:00
2937,2024,survival,k1,SHORT,0.7031681,1,2024-02-01 12:00:00
2943,2024,survival,k1,SHORT,0.46578634,1,2024-02-02 12:00:00
2947,2024,survival,k1,SHORT,0.906474,1,2024-02-05 08:00:00
2954,2024,survival,k1,SHORT,0.7187087,0,2024-02-06 12:00:00
2959,2024,survival,k1,SHORT,0.48321384,1,2024-02-07 08:00:00
2963,2024,survival,k1,SHORT,0.5025789,0,2024-02-08 00:00:00
2965,2024,survival,k1,SHORT,0.71915925,1,2024-02-08 08:00:00
2971,2024,survival,k1,SHORT,0.5017099,1,2024-02-09 08:00:00
2984,2024,survival,k1,SHORT,0.8701134,1,2024-02-13 16:00:00
2994,2024,survival,k1,SHORT,0.5163006,0,2024-02-15 08:00:00
3002,2024,survival,k1,SHORT,0.8138274,0,2024-02-16 16:00:00
3007,2024,survival,k1,SHORT,0.72670597,1,2024-02-19 16:00:00
3010,2024,survival,k1,SHORT,0.6303631,0,2024-02-20 04:00:00
3015,2024,survival,k1,SHORT,0.83011407,1,2024-02-21 00:00:00
3020,2024,survival,k1,SHORT,0.8469365,1,2024-02-21 20:00:00
3025,2024,survival,k1,SHORT,0.8537913,1,2024-02-22 16:00:00
3029,2024,survival,k1,SHORT,0.78255546,1,2024-02-23 08:00:00
3033,2024,survival,k1,SHORT,0.8066206,1,2024-02-26 04:00:00
3036,2024,survival,k1,SHORT,0.38811368,1,2024-02-26 16:00:00
3043,2024,survival,k1,SHORT,0.8823673,1,2024-02-27 20:00:00
3053,2024,survival,k1,SHORT,0.51933604,0,2024-02-29 12:00:00
3056,2024,survival,k1,SHORT,0.633363,1,2024-03-01 00:00:00
3074,2024,survival,k1,SHORT,0.8346436,1,2024-03-06 04:00:00
3084,2024,survival,k1,SHORT,0.49061787,0,2024-03-07 20:00:00
3087,2024,survival,k1,SHORT,0.64283043,0,2024-03-08 08:00:00
3092,2024,survival,k1,SHORT,0.5650464,0,2024-03-11 08:00:00
3098,2024,survival,k1,SHORT,0.90018386,1,2024-03-12 08:00:00
3110,2024,survival,k1,SHORT,0.84405,1,2024-03-14 08:00:00
3118,2024,survival,k1,SHORT,0.9187384,1,2024-03-15 16:00:00
3127,2024,survival,k1,SHORT,0.5134512,1,2024-03-19 08:00:00
3134,2024,survival,k1,SHORT,0.7283279,1,2024-03-20 12:00:00
3141,2024,survival,k1,SHORT,0.8572279,1,2024-03-21 16:00:00
3148,2024,survival,k1,SHORT,0.9251393,1,2024-03-22 20:00:00
3151,2024,survival,k1,SHORT,0.7961969,0,2024-03-25 12:00:00
3154,2024,survival,k1,SHORT,0.8595457,1,2024-03-26 00:00:00
3159,2024,survival,k1,SHORT,0.8741631,1,2024-03-26 20:00:00
3167,2024,survival,k1,SHORT,0.70625794,0,2024-03-28 04:00:00
3175,2024,survival,k1,SHORT,0.85177,1,2024-04-01 16:00:00
3186,2024,survival,k1,SHORT,0.88638234,1,2024-04-03 12:00:00
3192,2024,survival,k1,SHORT,0.8915504,1,2024-04-04 12:00:00
3196,2024,survival,k1,SHORT,0.89350414,1,2024-04-05 04:00:00
3201,2024,survival,k1,SHORT,0.9006619,0,2024-04-08 04:00:00
3204,2024,survival,k1,SHORT,0.8424209,1,2024-04-08 16:00:00
3211,2024,survival,k1,SHORT,0.83627653,1,2024-04-09 20:00:00
3216,2024,survival,k1,SHORT,0.89169544,1,2024-04-10 16:00:00
3221,2024,survival,k1,SHORT,0.92136234,0,2024-04-11 12:00:00
3229,2024,survival,k1,SHORT,0.87952566,1,2024-04-12 20:00:00
3234,2024,survival,k1,SHORT,0.6826172,0,2024-04-15 20:00:00
3238,2024,survival,k1,SHORT,0.87130433,1,2024-04-16 12:00:00
3242,2024,survival,k1,SHORT,0.7328291,1,2024-04-17 04:00:00
3246,2024,survival,k1,SHORT,0.8890977,1,2024-04-17 20:00:00
3253,2024,survival,k1,SHORT,0.8069144,1,2024-04-19 00:00:00
3256,2024,survival,k1,SHORT,0.5301869,1,2024-04-19 12:00:00
3259,2024,survival,k1,SHORT,0.9017123,1,2024-04-22 04:00:00
3271,2024,survival,k1,SHORT,0.54366076,0,2024-04-24 04:00:00
3273,2024,survival,k1,SHORT,0.7922716,1,2024-04-24 12:00:00
3276,2024,survival,k1,SHORT,0.92264915,1,2024-04-25 00:00:00
3287,2024,survival,k1,SHORT,0.8892759,1,2024-04-26 20:00:00
3294,2024,survival,k1,SHORT,0.7550945,1,2024-04-30 04:00:00
3308,2024,survival,k1,SHORT,0.91330063,1,2024-05-02 12:00:00
3314,2024,survival,k1,SHORT,0.5721263,0,2024-05-03 12:00:00
3316,2024,survival,k1,SHORT,0.82762915,0,2024-05-03 20:00:00
3317,2024,survival,k1,SHORT,0.62243825,0,2024-05-06 04:00:00
3324,2024,survival,k1,SHORT,0.6071486,1,2024-05-07 08:00:00
3331,2024,survival,k1,SHORT,0.8979508,1,2024-05-08 12:00:00
3334,2024,survival,k1,SHORT,0.80762756,1,2024-05-09 00:00:00
3366,2024,survival,k1,SHORT,0.7878007,1,2024-05-16 12:00:00
3378,2024,survival,k1,SHORT,0.91041666,1,2024-05-20 16:00:00
3382,2024,survival,k1,SHORT,0.8662741,1,2024-05-21 08:00:00
3386,2024,survival,k1,SHORT,0.5891272,1,2024-05-22 00:00:00
3403,2024,survival,k1,SHORT,0.54412806,1,2024-05-24 20:00:00
3410,2024,survival,k1,SHORT,0.47713664,1,2024-05-28 04:00:00
3417,2024,survival,k1,SHORT,0.5246919,1,2024-05-29 08:00:00
3429,2024,survival,k1,SHORT,0.5254586,1,2024-05-31 08:00:00
3432,2024,survival,k1,SHORT,0.9226961,1,2024-05-31 20:00:00
3440,2024,survival,k1,SHORT,0.52655107,1,2024-06-04 08:00:00
3454,2024,survival,k1,SHORT,0.7327568,0,2024-06-06 16:00:00
3459,2024,survival,k1,SHORT,0.9067739,1,2024-06-07 12:00:00
3469,2024,survival,k1,SHORT,0.79537195,1,2024-06-11 08:00:00
3475,2024,survival,k1,SHORT,0.6554537,1,2024-06-12 08:00:00
3479,2024,survival,k1,SHORT,0.88481843,1,2024-06-13 00:00:00
3484,2024,survival,k1,SHORT,0.924736,1,2024-06-13 20:00:00
3491,2024,survival,k1,SHORT,0.69611907,1,2024-06-17 04:00:00
3499,2024,survival,k1,SHORT,0.9254591,1,2024-06-18 12:00:00
3504,2024,survival,k1,SHORT,0.5195357,0,2024-06-19 08:00:00
3506,2024,survival,k1,SHORT,0.57368326,1,2024-06-19 16:00:00
3519,2024,survival,k1,SHORT,0.9095513,1,2024-06-21 20:00:00
3526,2024,survival,k1,SHORT,0.68690044,1,2024-06-25 04:00:00
3544,2024,survival,k1,SHORT,0.57400125,1,2024-06-28 04:00:00
3553,2024,survival,k1,SHORT,0.47245076,0,2024-07-01 20:00:00
3556,2024,survival,k1,SHORT,0.68504786,1,2024-07-02 08:00:00
3569,2024,survival,k1,SHORT,0.5039719,0,2024-07-04 12:00:00
3572,2024,survival,k1,SHORT,0.6042306,0,2024-07-05 00:00:00
3579,2024,survival,k1,SHORT,0.49885893,1,2024-07-08 08:00:00
3586,2024,survival,k1,SHORT,0.7220972,1,2024-07-09 12:00:00
3595,2024,survival,k1,SHORT,0.90211016,1,2024-07-11 00:00:00
3603,2024,survival,k1,SHORT,0.6765233,1,2024-07-12 08:00:00
3607,2024,survival,k1,SHORT,0.6414628,1,2024-07-15 04:00:00
3613,2024,survival,k1,SHORT,0.6923412,0,2024-07-16 04:00:00
3623,2024,survival,k1,SHORT,0.87303597,1,2024-07-17 20:00:00
3628,2024,survival,k1,SHORT,0.5135827,1,2024-07-18 16:00:00
3638,2024,survival,k1,SHORT,0.72587514,1,2024-07-22 12:00:00
3653,2024,survival,k1,SHORT,0.91320986,1,2024-07-25 00:00:00
