idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
2809,2024,k3p,LONG,-0.36974868173757436,-0.7858360367998798,-0.27262612915116063,0.27768071120703974,-0.6677524429967417,-8.199999999999818,976,4,2024-01-02 08:00:00
2810,2024,k3p,LONG,0.2800707595606815,-0.41021872373966745,-0.09378953276636662,0.9096688166465591,-0.8143621084797353,-10.659999999999854,976,4,2024-01-02 12:00:00
2822,2024,k3p,LONG,0.5645185456034696,-1.0,-0.45897218102508486,2.8887403408679324,-1.0,-6.198218979956437,980,3,2024-01-04 12:00:00
2827,2024,k3p,LONG,-0.5554384634100039,-1.0,-0.9849208221616271,1.6607992641643052,-1.0,-1.7799999999999727,982,3,2024-01-05 08:00:00
2837,2024,k3p,LONG,0.4035187678104345,-1.0,-0.36130254938461154,2.8173944297645637,-1.0,-6.1400000000001,986,6,2024-01-09 04:00:00
2838,2024,k3p,LONG,0.1892404919480105,-1.0,-0.2179816211461103,2.4328137300795163,-1.0,-5.380000000000109,986,6,2024-01-09 08:00:00
2839,2024,k3p,LONG,-0.29757413343012257,-1.0,-0.41083144352665235,1.1818691198345088,-1.0,-6.335926354289995,986,6,2024-01-09 12:00:00
2840,2024,k3p,LONG,-0.07418027395516628,-0.9104441042766144,-0.20876892842720246,1.1581370617688123,-1.0,-7.6617131771447475,986,6,2024-01-09 16:00:00
2851,2024,k3p,LONG,-0.3730712386388893,-1.0,-0.8773088048586141,1.895378612701942,-1.0,-4.596265484949754,992,4,2024-01-11 12:00:00
2852,2024,k3p,LONG,-0.43425705866853404,-1.0,-1.0246087260758443,1.943724370647647,-1.0,-0.3956327424750725,992,4,2024-01-11 16:00:00
2857,2024,k3p,LONG,0.22997163864705183,-0.8388850619673937,-0.2467992550943478,1.0516677898459537,0.9284147397009694,9.400000000000093,994,5,2024-01-12 12:00:00
2858,2024,k3p,LONG,0.16077446805693826,-0.5036739715349031,-0.06865136970567068,0.7192359495821066,-0.3501507897179328,-8.649999999999864,994,5,2024-01-12 16:00:00
2859,2024,k3p,LONG,-0.12892804618603076,-0.6364850736998092,-0.23057900237447923,-0.0632683639599023,0.3731315689500935,3.6000000000001364,994,5,2024-01-12 20:00:00
2862,2024,k3p,LONG,0.2959114776415966,-1.0,-0.17784841300559026,1.0552768132294672,-0.11061676377913,-0.8400000000001455,996,3,2024-01-15 12:00:00
2879,2024,k3p,LONG,-0.13738069333239095,-1.0,-0.934603190026651,1.8027651796880573,4.29478458049902,18.94000000000005,1002,10,2024-01-18 12:00:00
2880,2024,k3p,LONG,0.09708239787489664,-1.0,-0.8500929499176102,1.871428647555819,21.265957446807285,19.99000000000001,1002,10,2024-01-18 16:00:00
2881,2024,k3p,LONG,0.23413252874070614,-0.6752113179587291,-0.28298382155051494,0.8927912951728986,1.3820960698689675,12.659999999999854,1002,10,2024-01-18 20:00:00
2882,2024,k3p,LONG,0.07602835548854205,-0.4599713404859234,-0.11789491855982681,0.5247357526412291,0.394023627519097,5.669999999999845,1002,10,2024-01-19 00:00:00
2883,2024,k3p,LONG,0.2948415294623771,-0.8824611633692102,-0.1589284624809671,0.45674236889658537,0.426936614946632,5.169999999999845,1002,10,2024-01-19 04:00:00
2884,2024,k3p,LONG,-0.5491250223964949,-1.0,-0.3437098083518074,0.022590026646781787,1.2956824568972192,7.559999999999945,1002,10,2024-01-19 08:00:00
2885,2024,k3p,LONG,-0.31924485133276853,-1.008811058795778,-0.3310867276602731,0.007489774733493193,-0.0723105968446718,-0.7400000000000091,1002,10,2024-01-19 12:00:00
2886,2024,k3p,LONG,-0.2196259952270496,-0.5013566069690875,-0.20671139778072178,0.2592733522987721,-0.4289655172413812,-6.220000000000027,1002,10,2024-01-19 16:00:00
2896,2024,k3p,LONG,-0.1016197507177026,-0.6052784058697488,-0.1306118850607315,0.6482701259408036,-0.4712643678161033,-3.690000000000055,1006,3,2024-01-23 12:00:00
2913,2024,k3p,LONG,0.441076648935307,-1.0,-0.20282733834139324,1.6887986565663253,-0.405897592301225,-2.259999999999991,1014,3,2024-01-26 08:00:00
2919,2024,k3p,LONG,-0.0548562704419861,-1.0,-0.41886470120141417,1.7293557056562885,-1.0,-6.819999999999936,1018,4,2024-01-29 12:00:00
2920,2024,k3p,LONG,0.1844167085751745,-0.5824480939244842,-0.10517321404821245,1.1125551579203208,-1.0,-13.864933230031284,1018,4,2024-01-29 16:00:00
2924,2024,k3p,LONG,-0.32393483005829166,-1.0,-0.9237523692490123,0.9003784322385603,-1.0,-2.8299999999999272,1020,6,2024-01-30 08:00:00
2925,2024,k3p,LONG,-0.44748243580725994,-1.0,-0.6394675307548426,0.3788697820910085,-1.0,-6.019999999999982,1020,6,2024-01-30 12:00:00
2926,2024,k3p,LONG,0.03234369354369322,-1.0,-0.27329736188216375,1.5164729434515656,-1.0,-6.44984270671921,1020,6,2024-01-30 16:00:00
2927,2024,k3p,LONG,-0.4119058678680684,-1.0,-0.9783272611777702,2.070423643967038,1.1460674157302857,3.059999999999945,1020,6,2024-01-30 20:00:00
2933,2024,k3p,LONG,0.02422105748693999,-0.3012274868615542,-0.05104095299939427,0.6246635158204772,-1.0,-13.527186271146547,1024,3,2024-01-31 20:00:00
2941,2024,k3p,LONG,-0.26357211248609397,-0.9593774741959106,-0.36990488034379954,0.9139298605528084,-0.1772223422846797,-1.6900000000000546,1028,4,2024-02-02 04:00:00
2942,2024,k3p,LONG,-0.5249600961742865,-1.0,-0.6626573384535082,0.70474576230993,-0.4593036863949592,-2.5,1028,4,2024-02-02 08:00:00
2952,2024,k3p,LONG,0.22690766283475397,-1.0,-0.8594408352219324,2.8536494055409434,-1.0,-3.992507579027461,1032,4,2024-02-06 04:00:00
2953,2024,k3p,LONG,0.8515111264703816,-1.0,-0.39981372008262805,2.9874211824860324,-1.0,-5.800000000000182,1032,4,2024-02-06 08:00:00
2957,2024,k3p,LONG,0.20784480336359737,-0.9062080902884638,-0.0924598899567122,1.284791993720739,-0.2630702789217173,-2.4200000000000728,1034,4,2024-02-07 00:00:00
