idx,year,head,stage,direction,pred,actual,decision
1659,2023,survival,k1,LONG,0.6704808,0,2023-03-24 16:00:00
1666,2023,survival,k1,LONG,0.6937325,1,2023-03-28 00:00:00
1670,2023,survival,k1,LONG,0.8146476,1,2023-03-28 16:00:00
1677,2023,survival,k1,LONG,0.5651209,0,2023-03-29 20:00:00
1681,2023,survival,k1,LONG,0.8146476,1,2023-03-30 12:00:00
1686,2023,survival,k1,LONG,0.5994832,0,2023-03-31 08:00:00
1688,2023,survival,k1,LONG,0.7987708,0,2023-03-31 16:00:00
1692,2023,survival,k1,LONG,0.78195745,1,2023-04-03 12:00:00
1699,2023,survival,k1,LONG,0.67411435,1,2023-04-04 16:00:00
1710,2023,survival,k1,LONG,0.8183543,0,2023-04-06 12:00:00
1718,2023,survival,k1,LONG,0.601874,1,2023-04-11 00:00:00
1731,2023,survival,k1,LONG,0.7169171,1,2023-04-13 04:00:00
1743,2023,survival,k1,LONG,0.53554404,1,2023-04-17 08:00:00
1748,2023,survival,k1,LONG,0.6035329,1,2023-04-18 04:00:00
1758,2023,survival,k1,LONG,0.8046865,1,2023-04-19 20:00:00
1762,2023,survival,k1,LONG,0.75791925,1,2023-04-20 12:00:00
1771,2023,survival,k1,LONG,0.50517845,0,2023-04-24 04:00:00
1773,2023,survival,k1,LONG,0.65450937,1,2023-04-24 12:00:00
1781,2023,survival,k1,LONG,0.56960595,1,2023-04-25 20:00:00
1785,2023,survival,k1,LONG,0.6980849,1,2023-04-26 12:00:00
1789,2023,survival,k1,LONG,0.5348382,1,2023-04-27 04:00:00
1794,2023,survival,k1,LONG,0.7199276,0,2023-04-28 00:00:00
1796,2023,survival,k1,LONG,0.6009874,0,2023-04-28 08:00:00
1799,2023,survival,k1,LONG,0.7973301,1,2023-04-28 20:00:00
1803,2023,survival,k1,LONG,0.8396608,1,2023-05-01 16:00:00
1809,2023,survival,k1,LONG,0.794805,1,2023-05-02 16:00:00
1816,2023,survival,k1,LONG,0.8432842,1,2023-05-03 20:00:00
1822,2023,survival,k1,LONG,0.83019006,1,2023-05-04 20:00:00
1836,2023,survival,k1,LONG,0.849085,1,2023-05-09 08:00:00
1844,2023,survival,k1,LONG,0.87220365,0,2023-05-10 16:00:00
1847,2023,survival,k1,LONG,0.6765627,1,2023-05-11 04:00:00
1850,2023,survival,k1,LONG,0.82056934,0,2023-05-11 16:00:00
1856,2023,survival,k1,LONG,0.6988161,1,2023-05-12 16:00:00
1859,2023,survival,k1,LONG,0.6375953,1,2023-05-15 08:00:00
1865,2023,survival,k1,LONG,0.6216421,0,2023-05-16 08:00:00
1871,2023,survival,k1,LONG,0.60632116,0,2023-05-17 08:00:00
1883,2023,survival,k1,LONG,0.79107004,1,2023-05-19 08:00:00
1886,2023,survival,k1,LONG,0.8278288,1,2023-05-19 20:00:00
1897,2023,survival,k1,LONG,0.7931652,1,2023-05-23 20:00:00
1907,2023,survival,k1,LONG,0.7782555,0,2023-05-25 12:00:00
1912,2023,survival,k1,LONG,0.81198066,1,2023-05-26 08:00:00
1917,2023,survival,k1,LONG,0.7183592,1,2023-05-29 08:00:00
1924,2023,survival,k1,LONG,0.77952,1,2023-05-30 12:00:00
1931,2023,survival,k1,LONG,0.8462713,1,2023-05-31 16:00:00
1937,2023,survival,k1,LONG,0.8656386,1,2023-06-01 16:00:00
1949,2023,survival,k1,LONG,0.8395419,1,2023-06-05 20:00:00
1954,2023,survival,k1,LONG,0.6863369,1,2023-06-06 16:00:00
1964,2023,survival,k1,LONG,0.64569664,1,2023-06-08 08:00:00
1972,2023,survival,k1,LONG,0.68935275,0,2023-06-09 16:00:00
1976,2023,survival,k1,LONG,0.84308463,1,2023-06-12 12:00:00
1980,2023,survival,k1,LONG,0.49938196,1,2023-06-13 04:00:00
1987,2023,survival,k1,LONG,0.7999549,1,2023-06-14 08:00:00
1996,2023,survival,k1,LONG,0.837964,1,2023-06-15 20:00:00
2009,2023,survival,k1,LONG,0.5018607,0,2023-06-20 04:00:00
2011,2023,survival,k1,LONG,0.6829659,0,2023-06-20 12:00:00
2020,2023,survival,k1,LONG,0.6207222,0,2023-06-22 00:00:00
2028,2023,survival,k1,LONG,0.62056416,1,2023-06-23 08:00:00
2032,2023,survival,k1,LONG,0.8046865,1,2023-06-26 04:00:00
2039,2023,survival,k1,LONG,0.8215555,1,2023-06-27 08:00:00
2048,2023,survival,k1,LONG,0.81928426,0,2023-06-28 20:00:00
2054,2023,survival,k1,LONG,0.7776245,1,2023-06-29 20:00:00
2059,2023,survival,k1,LONG,0.807084,1,2023-06-30 16:00:00
2062,2023,survival,k1,LONG,0.6563862,0,2023-07-03 08:00:00
2064,2023,survival,k1,LONG,0.87714255,1,2023-07-03 16:00:00
2068,2023,survival,k1,LONG,0.6887743,1,2023-07-04 08:00:00
2073,2023,survival,k1,LONG,0.6959163,0,2023-07-05 04:00:00
2075,2023,survival,k1,LONG,0.6879831,0,2023-07-05 16:00:00
2079,2023,survival,k1,LONG,0.554339,1,2023-07-06 08:00:00
2083,2023,survival,k1,LONG,0.6035329,1,2023-07-07 00:00:00
2093,2023,survival,k1,LONG,0.81716084,1,2023-07-10 20:00:00
2101,2023,survival,k1,LONG,0.787783,1,2023-07-12 04:00:00
2104,2023,survival,k1,LONG,0.87262857,1,2023-07-12 16:00:00
2112,2023,survival,k1,LONG,0.65267426,1,2023-07-14 00:00:00
2120,2023,survival,k1,LONG,0.65019226,0,2023-07-17 12:00:00
2123,2023,survival,k1,LONG,0.67411435,1,2023-07-18 00:00:00
2132,2023,survival,k1,LONG,0.6873245,1,2023-07-19 12:00:00
2135,2023,survival,k1,LONG,0.59293747,1,2023-07-20 00:00:00
2142,2023,survival,k1,LONG,0.7104109,0,2023-07-21 04:00:00
2150,2023,survival,k1,LONG,0.80357045,0,2023-07-24 16:00:00
2154,2023,survival,k1,LONG,0.81640273,1,2023-07-25 08:00:00
2157,2023,survival,k1,LONG,0.7840972,1,2023-07-25 20:00:00
2161,2023,survival,k1,LONG,0.80976343,1,2023-07-26 12:00:00
2164,2023,survival,k1,LONG,0.66241264,1,2023-07-27 00:00:00
2172,2023,survival,k1,LONG,0.81375533,1,2023-07-28 08:00:00
2179,2023,survival,k1,LONG,0.837964,1,2023-07-31 16:00:00
2188,2023,survival,k1,LONG,0.7583645,0,2023-08-02 04:00:00
2190,2023,survival,k1,LONG,0.7375479,0,2023-08-02 12:00:00
2196,2023,survival,k1,LONG,0.60632116,0,2023-08-03 12:00:00
2198,2023,survival,k1,LONG,0.6055612,0,2023-08-03 20:00:00
2200,2023,survival,k1,LONG,0.58938533,1,2023-08-04 04:00:00
2203,2023,survival,k1,LONG,0.72528195,1,2023-08-04 16:00:00
2211,2023,survival,k1,LONG,0.54920983,0,2023-08-08 04:00:00
2218,2023,survival,k1,LONG,0.82899296,1,2023-08-09 08:00:00
2224,2023,survival,k1,LONG,0.6233073,1,2023-08-10 08:00:00
2231,2023,survival,k1,LONG,0.7950727,1,2023-08-11 12:00:00
2236,2023,survival,k1,LONG,0.67102575,0,2023-08-14 12:00:00
2244,2023,survival,k1,LONG,0.5459944,0,2023-08-15 20:00:00
2247,2023,survival,k1,LONG,0.59524804,1,2023-08-16 08:00:00
2254,2023,survival,k1,LONG,0.6528882,1,2023-08-17 12:00:00
2258,2023,survival,k1,LONG,0.81198066,1,2023-08-18 04:00:00
2263,2023,survival,k1,LONG,0.5200818,1,2023-08-21 04:00:00
2266,2023,survival,k1,LONG,0.8587217,1,2023-08-21 16:00:00
2274,2023,survival,k1,LONG,0.6280617,1,2023-08-23 00:00:00
2286,2023,survival,k1,LONG,0.6600062,0,2023-08-25 00:00:00
2290,2023,survival,k1,LONG,0.76202345,0,2023-08-25 16:00:00
2292,2023,survival,k1,LONG,0.65606046,1,2023-08-28 04:00:00
2295,2023,survival,k1,LONG,0.6000683,1,2023-08-28 16:00:00
2302,2023,survival,k1,LONG,0.8448197,1,2023-08-29 20:00:00
2307,2023,survival,k1,LONG,0.8432842,1,2023-08-30 16:00:00
2310,2023,survival,k1,LONG,0.69961524,1,2023-08-31 04:00:00
2313,2023,survival,k1,LONG,0.67338777,0,2023-08-31 16:00:00
2317,2023,survival,k1,LONG,0.5720389,1,2023-09-01 08:00:00
2321,2023,survival,k1,LONG,0.6152587,1,2023-09-04 04:00:00
2334,2023,survival,k1,LONG,0.5818535,0,2023-09-06 08:00:00
2340,2023,survival,k1,LONG,0.65780437,1,2023-09-07 08:00:00
2345,2023,survival,k1,LONG,0.8169507,1,2023-09-08 04:00:00
2351,2023,survival,k1,LONG,0.837964,1,2023-09-11 08:00:00
2361,2023,survival,k1,LONG,0.54834884,1,2023-09-13 00:00:00
2368,2023,survival,k1,LONG,0.87279844,1,2023-09-14 04:00:00
2372,2023,survival,k1,LONG,0.7796353,1,2023-09-14 20:00:00
2383,2023,survival,k1,LONG,0.8525327,1,2023-09-18 20:00:00
2387,2023,survival,k1,LONG,0.6926951,1,2023-09-19 12:00:00
2394,2023,survival,k1,LONG,0.8208157,1,2023-09-20 16:00:00
2402,2023,survival,k1,LONG,0.6072591,1,2023-09-22 00:00:00
2411,2023,survival,k1,LONG,0.8494404,0,2023-09-25 16:00:00
2434,2023,survival,k1,LONG,0.83064055,1,2023-09-29 12:00:00
2445,2023,survival,k1,LONG,0.8243836,1,2023-10-03 12:00:00
2452,2023,survival,k1,LONG,0.7931652,0,2023-10-04 16:00:00
2455,2023,survival,k1,LONG,0.76393855,1,2023-10-05 04:00:00
2460,2023,survival,k1,LONG,0.6359377,1,2023-10-06 00:00:00
2465,2023,survival,k1,LONG,0.80651355,1,2023-10-06 20:00:00
2471,2023,survival,k1,LONG,0.8448197,1,2023-10-10 00:00:00
2476,2023,survival,k1,LONG,0.87876755,1,2023-10-10 20:00:00
2480,2023,survival,k1,LONG,0.8432842,1,2023-10-11 12:00:00
2491,2023,survival,k1,LONG,0.81337553,1,2023-10-13 08:00:00
2498,2023,survival,k1,LONG,0.82008207,1,2023-10-16 16:00:00
2503,2023,survival,k1,LONG,0.8222806,1,2023-10-17 12:00:00
2507,2023,survival,k1,LONG,0.82056934,1,2023-10-18 04:00:00
2515,2023,survival,k1,LONG,0.7128544,1,2023-10-19 12:00:00
2526,2023,survival,k1,LONG,0.8525327,1,2023-10-23 12:00:00
2531,2023,survival,k1,LONG,0.6136853,0,2023-10-24 08:00:00
2534,2023,survival,k1,LONG,0.85150015,1,2023-10-24 20:00:00
2539,2023,survival,k1,LONG,0.6677561,1,2023-10-25 16:00:00
2547,2023,survival,k1,LONG,0.6575581,0,2023-10-27 00:00:00
2549,2023,survival,k1,LONG,0.8432842,1,2023-10-27 08:00:00
2561,2023,survival,k1,LONG,0.8525327,1,2023-10-31 12:00:00
2567,2023,survival,k1,LONG,0.7567332,1,2023-11-01 12:00:00
2571,2023,survival,k1,LONG,0.81640273,1,2023-11-02 04:00:00
2576,2023,survival,k1,LONG,0.52639395,0,2023-11-03 00:00:00
2578,2023,survival,k1,LONG,0.6632826,1,2023-11-03 08:00:00
2585,2023,survival,k1,LONG,0.5159867,0,2023-11-06 16:00:00
2593,2023,survival,k1,LONG,0.8226882,1,2023-11-08 00:00:00
2603,2023,survival,k1,LONG,0.6233073,1,2023-11-09 16:00:00
2611,2023,survival,k1,LONG,0.4928121,0,2023-11-13 04:00:00
2615,2023,survival,k1,LONG,0.83064055,1,2023-11-13 20:00:00
2619,2023,survival,k1,LONG,0.6589483,1,2023-11-14 12:00:00
2630,2023,survival,k1,LONG,0.8539934,1,2023-11-16 08:00:00
2641,2023,survival,k1,LONG,0.6414471,0,2023-11-20 08:00:00
2645,2023,survival,k1,LONG,0.7842189,1,2023-11-21 00:00:00
2649,2023,survival,k1,LONG,0.8709153,1,2023-11-21 16:00:00
2653,2023,survival,k1,LONG,0.69773877,1,2023-11-22 08:00:00
2658,2023,survival,k1,LONG,0.6883357,1,2023-11-23 04:00:00
2664,2023,survival,k1,LONG,0.59429896,1,2023-11-24 04:00:00
2674,2023,survival,k1,LONG,0.8539934,1,2023-11-28 00:00:00
2678,2023,survival,k1,LONG,0.8111861,1,2023-11-28 16:00:00
2685,2023,survival,k1,LONG,0.86281586,1,2023-11-29 20:00:00
2693,2023,survival,k1,LONG,0.80976343,1,2023-12-01 04:00:00
2697,2023,survival,k1,LONG,0.8432842,1,2023-12-01 20:00:00
2704,2023,survival,k1,LONG,0.79323965,1,2023-12-05 04:00:00
2710,2023,survival,k1,LONG,0.6216421,1,2023-12-06 04:00:00
2717,2023,survival,k1,LONG,0.5622902,1,2023-12-07 08:00:00
2722,2023,survival,k1,LONG,0.6237401,1,2023-12-08 04:00:00
2733,2023,survival,k1,LONG,0.64527607,1,2023-12-12 04:00:00
2739,2023,survival,k1,LONG,0.5512365,0,2023-12-13 04:00:00
2741,2023,survival,k1,LONG,0.6216753,1,2023-12-13 12:00:00
2753,2023,survival,k1,LONG,0.8448197,0,2023-12-15 12:00:00
2757,2023,survival,k1,LONG,0.67413294,1,2023-12-18 08:00:00
2764,2023,survival,k1,LONG,0.57551146,1,2023-12-19 12:00:00
2774,2023,survival,k1,LONG,0.8206215,1,2023-12-21 04:00:00
2785,2023,survival,k1,LONG,0.873972,1,2023-12-26 04:00:00
2790,2023,survival,k1,LONG,0.8448197,1,2023-12-27 00:00:00
2793,2023,survival,k1,LONG,0.76144534,1,2023-12-27 12:00:00
2804,2023,survival,k1,LONG,0.5896651,0,2023-12-29 08:00:00
2815,2024,survival,k1,LONG,0.544777,0,2024-01-03 08:00:00
2820,2024,survival,k1,LONG,0.49163496,1,2024-01-04 04:00:00
2825,2024,survival,k1,LONG,0.5236433,1,2024-01-05 00:00:00
2830,2024,survival,k1,LONG,0.6894091,1,2024-01-05 20:00:00
2835,2024,survival,k1,LONG,0.80061334,1,2024-01-08 20:00:00
2843,2024,survival,k1,LONG,0.39707413,0,2024-01-10 04:00:00
2845,2024,survival,k1,LONG,0.84875876,1,2024-01-10 12:00:00
2849,2024,survival,k1,LONG,0.79890925,1,2024-01-11 04:00:00
2855,2024,survival,k1,LONG,0.859192,1,2024-01-12 04:00:00
2860,2024,survival,k1,LONG,0.71380967,1,2024-01-15 04:00:00
2864,2024,survival,k1,LONG,0.65374446,0,2024-01-16 00:00:00
2871,2024,survival,k1,LONG,0.5237642,0,2024-01-17 04:00:00
2877,2024,survival,k1,LONG,0.6917216,1,2024-01-18 04:00:00
2891,2024,survival,k1,LONG,0.5060139,0,2024-01-22 16:00:00
2894,2024,survival,k1,LONG,0.45013347,1,2024-01-23 04:00:00
2899,2024,survival,k1,LONG,0.82106256,1,2024-01-24 00:00:00
2902,2024,survival,k1,LONG,0.9230327,1,2024-01-24 12:00:00
2908,2024,survival,k1,LONG,0.4809975,1,2024-01-25 12:00:00
2911,2024,survival,k1,LONG,0.90141,1,2024-01-26 00:00:00
2915,2024,survival,k1,LONG,0.52533305,0,2024-01-26 16:00:00
2917,2024,survival,k1,LONG,0.7740764,1,2024-01-29 04:00:00
2922,2024,survival,k1,LONG,0.714623,1,2024-01-30 00:00:00
2929,2024,survival,k1,LONG,0.45212594,0,2024-01-31 04:00:00
2931,2024,survival,k1,LONG,0.6223929,1,2024-01-31 12:00:00
2936,2024,survival,k1,LONG,0.8338797,0,2024-02-01 08:00:00
2939,2024,survival,k1,LONG,0.8901182,1,2024-02-01 20:00:00
2950,2024,survival,k1,LONG,0.9047813,1,2024-02-05 20:00:00
2955,2024,survival,k1,LONG,0.7226865,1,2024-02-06 16:00:00
2961,2024,survival,k1,LONG,0.6684585,1,2024-02-07 16:00:00
2964,2024,survival,k1,LONG,0.800038,0,2024-02-08 04:00:00
2969,2024,survival,k1,LONG,0.6286029,1,2024-02-09 00:00:00
2980,2024,survival,k1,LONG,0.61968106,1,2024-02-13 00:00:00
2991,2024,survival,k1,LONG,0.7668616,1,2024-02-14 20:00:00
2995,2024,survival,k1,LONG,0.7078401,1,2024-02-15 12:00:00
3003,2024,survival,k1,LONG,0.8079006,1,2024-02-16 20:00:00
3009,2024,survival,k1,LONG,0.64971733,0,2024-02-20 00:00:00
3011,2024,survival,k1,LONG,0.7452794,1,2024-02-20 08:00:00
3017,2024,survival,k1,LONG,0.9188709,1,2024-02-21 08:00:00
3022,2024,survival,k1,LONG,0.8398032,1,2024-02-22 04:00:00
3028,2024,survival,k1,LONG,0.6690691,0,2024-02-23 04:00:00
3031,2024,survival,k1,LONG,0.86364484,1,2024-02-23 16:00:00
3035,2024,survival,k1,LONG,0.4539349,0,2024-02-26 12:00:00
3038,2024,survival,k1,LONG,0.70853484,1,2024-02-27 00:00:00
3048,2024,survival,k1,LONG,0.9202695,1,2024-02-28 16:00:00
3054,2024,survival,k1,LONG,0.819953,1,2024-02-29 16:00:00
3058,2024,survival,k1,LONG,0.62974447,1,2024-03-01 08:00:00
3076,2024,survival,k1,LONG,0.7665598,1,2024-03-06 12:00:00
3085,2024,survival,k1,LONG,0.6609064,1,2024-03-08 00:00:00
3088,2024,survival,k1,LONG,0.86679053,1,2024-03-08 12:00:00
3093,2024,survival,k1,LONG,0.71699685,1,2024-03-11 12:00:00
3103,2024,survival,k1,LONG,0.6296852,1,2024-03-13 04:00:00
3114,2024,survival,k1,LONG,0.6012553,1,2024-03-15 00:00:00
3122,2024,survival,k1,LONG,0.8615389,1,2024-03-18 12:00:00
3130,2024,survival,k1,LONG,0.6974767,1,2024-03-19 20:00:00
3136,2024,survival,k1,LONG,0.66205984,1,2024-03-20 20:00:00
3147,2024,survival,k1,LONG,0.8581353,0,2024-03-22 16:00:00
3149,2024,survival,k1,LONG,0.8943418,1,2024-03-25 04:00:00
3152,2024,survival,k1,LONG,0.76529765,1,2024-03-25 16:00:00
3156,2024,survival,k1,LONG,0.6038505,1,2024-03-26 08:00:00
3162,2024,survival,k1,LONG,0.60177916,1,2024-03-27 08:00:00
3168,2024,survival,k1,LONG,0.8916537,1,2024-03-28 08:00:00
3178,2024,survival,k1,LONG,0.7125761,1,2024-04-02 04:00:00
3188,2024,survival,k1,LONG,0.82868797,1,2024-04-03 20:00:00
3195,2024,survival,k1,LONG,0.6687745,0,2024-04-05 00:00:00
3198,2024,survival,k1,LONG,0.8286377,1,2024-04-05 12:00:00
3202,2024,survival,k1,LONG,0.9216785,1,2024-04-08 08:00:00
3206,2024,survival,k1,LONG,0.90767354,1,2024-04-09 00:00:00
3213,2024,survival,k1,LONG,0.52297884,1,2024-04-10 04:00:00
3220,2024,survival,k1,LONG,0.8828688,0,2024-04-11 08:00:00
3222,2024,survival,k1,LONG,0.7045856,1,2024-04-11 16:00:00
3233,2024,survival,k1,LONG,0.68465734,0,2024-04-15 16:00:00
3235,2024,survival,k1,LONG,0.84952205,1,2024-04-16 00:00:00
3240,2024,survival,k1,LONG,0.85426575,1,2024-04-16 20:00:00
3244,2024,survival,k1,LONG,0.816099,1,2024-04-17 12:00:00
3249,2024,survival,k1,LONG,0.7369916,1,2024-04-18 08:00:00
3255,2024,survival,k1,LONG,0.70834893,0,2024-04-19 08:00:00
3258,2024,survival,k1,LONG,0.81984746,1,2024-04-19 20:00:00
3269,2024,survival,k1,LONG,0.86690086,1,2024-04-23 20:00:00
3272,2024,survival,k1,LONG,0.5828396,0,2024-04-24 08:00:00
3275,2024,survival,k1,LONG,0.4612849,0,2024-04-24 20:00:00
3279,2024,survival,k1,LONG,0.90263397,1,2024-04-25 12:00:00
3290,2024,survival,k1,LONG,0.7395335,1,2024-04-29 12:00:00
3303,2024,survival,k1,LONG,0.89661354,1,2024-05-01 16:00:00
3311,2024,survival,k1,LONG,0.61321086,1,2024-05-03 00:00:00
3315,2024,survival,k1,LONG,0.48058146,0,2024-05-03 16:00:00
3318,2024,survival,k1,LONG,0.7971374,1,2024-05-06 08:00:00
3329,2024,survival,k1,LONG,0.51992685,1,2024-05-08 04:00:00
3333,2024,survival,k1,LONG,0.6291365,0,2024-05-08 20:00:00
3336,2024,survival,k1,LONG,0.74429363,1,2024-05-09 08:00:00
3353,2024,survival,k1,LONG,0.80852234,1,2024-05-14 08:00:00
3372,2024,survival,k1,LONG,0.7938634,1,2024-05-17 12:00:00
3380,2024,survival,k1,LONG,0.61544746,1,2024-05-21 00:00:00
3384,2024,survival,k1,LONG,0.8766557,1,2024-05-21 16:00:00
3400,2024,survival,k1,LONG,0.64798224,1,2024-05-24 08:00:00
3404,2024,survival,k1,LONG,0.6264604,1,2024-05-27 04:00:00
3413,2024,survival,k1,LONG,0.89071125,1,2024-05-28 16:00:00
3425,2024,survival,k1,LONG,0.751476,1,2024-05-30 16:00:00
3431,2024,survival,k1,LONG,0.80873525,0,2024-05-31 16:00:00
3436,2024,survival,k1,LONG,0.8938507,1,2024-06-03 16:00:00
3445,2024,survival,k1,LONG,0.7251318,1,2024-06-05 04:00:00
3455,2024,survival,k1,LONG,0.9209232,1,2024-06-06 20:00:00
3465,2024,survival,k1,LONG,0.89580745,1,2024-06-10 16:00:00
3471,2024,survival,k1,LONG,0.83317643,1,2024-06-11 16:00:00
3477,2024,survival,k1,LONG,0.8140679,1,2024-06-12 16:00:00
3483,2024,survival,k1,LONG,0.6975035,0,2024-06-13 16:00:00
3487,2024,survival,k1,LONG,0.33745182,1,2024-06-14 08:00:00
3497,2024,survival,k1,LONG,0.8407913,1,2024-06-18 04:00:00
3501,2024,survival,k1,LONG,0.86529666,1,2024-06-18 20:00:00
3505,2024,survival,k1,LONG,0.7219905,0,2024-06-19 12:00:00
3508,2024,survival,k1,LONG,0.4784616,1,2024-06-20 00:00:00
3521,2024,survival,k1,LONG,0.71338665,1,2024-06-24 08:00:00
3539,2024,survival,k1,LONG,0.56807375,1,2024-06-27 08:00:00
3546,2024,survival,k1,LONG,0.89319414,1,2024-06-28 12:00:00
3552,2024,survival,k1,LONG,0.47122845,0,2024-07-01 16:00:00
3554,2024,survival,k1,LONG,0.75865585,1,2024-07-02 00:00:00
3560,2024,survival,k1,LONG,0.8574007,1,2024-07-03 00:00:00
3570,2024,survival,k1,LONG,0.5490457,1,2024-07-04 16:00:00
3573,2024,survival,k1,LONG,0.6435717,1,2024-07-05 04:00:00
3584,2024,survival,k1,LONG,0.67602515,1,2024-07-09 04:00:00
3589,2024,survival,k1,LONG,0.85965025,1,2024-07-10 00:00:00
3597,2024,survival,k1,LONG,0.8265184,1,2024-07-11 08:00:00
3606,2024,survival,k1,LONG,0.9179958,1,2024-07-12 20:00:00
3609,2024,survival,k1,LONG,0.6463343,1,2024-07-15 12:00:00
3614,2024,survival,k1,LONG,0.9053542,1,2024-07-16 08:00:00
3626,2024,survival,k1,LONG,0.8073494,1,2024-07-18 08:00:00
3636,2024,survival,k1,LONG,0.90190154,1,2024-07-22 04:00:00
3641,2024,survival,k1,LONG,0.8303492,1,2024-07-23 00:00:00
3661,2024,survival,k1,LONG,0.79733735,1,2024-07-26 08:00:00
3672,2024,survival,k1,LONG,0.59018123,1,2024-07-30 08:00:00
3686,2024,survival,k1,LONG,0.90892166,1,2024-08-01 16:00:00
3689,2024,survival,k1,LONG,0.7489439,1,2024-08-02 04:00:00
3695,2024,survival,k1,LONG,0.87164456,0,2024-08-05 08:00:00
3699,2024,survival,k1,LONG,0.6406357,1,2024-08-06 00:00:00
3707,2024,survival,k1,LONG,0.7974222,1,2024-08-07 08:00:00
3713,2024,survival,k1,LONG,0.82814896,1,2024-08-08 08:00:00
3721,2024,survival,k1,LONG,0.5358011,1,2024-08-09 16:00:00
3724,2024,survival,k1,LONG,0.76771814,1,2024-08-12 08:00:00
3732,2024,survival,k1,LONG,0.8862725,1,2024-08-13 16:00:00
3737,2024,survival,k1,LONG,0.8973236,1,2024-08-14 12:00:00
