idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
3943,2024,k2,LONG,0.4565217,-1.0,-0.14728715335053363,3.569505778620509,-0.2632075471698101,-2.789999999999964,1336,2,2024-10-03 04:00:00
3948,2024,k2,LONG,-0.4514788,-1.0,-0.440062644773454,0.7900594740583292,-1.0,-19.15000000000009,1338,5,2024-10-04 00:00:00
3954,2024,k2,LONG,-0.6536953,-1.0,-0.7645525957504009,0.5593888774421995,-0.3875379939210046,-2.550000000000182,1340,2,2024-10-07 04:00:00
3974,2024,k2,LONG,0.25947532,-1.0,-0.9687884575308962,2.614487912333728,-1.0,-8.710000000000036,1350,11,2024-10-10 12:00:00
3985,2024,k2,LONG,-0.40517548,-0.5706199188585053,-0.3821970247566427,0.5699928080051737,-0.4938574938574993,-8.039999999999964,1352,2,2024-10-14 12:00:00
3992,2024,k2,LONG,-0.22155763,-1.0,-0.18226269196609213,1.356718483988053,2.542239685658205,25.88000000000011,1354,8,2024-10-15 16:00:00
4002,2024,k2,LONG,0.45649543,-1.0,-0.45040398019971606,3.2925437991108444,-1.0,-5.8400000000001455,1356,16,2024-10-17 08:00:00
4020,2024,k2,LONG,0.36010835,-1.0,-0.5695292852240749,2.1092580475631517,0.7595929373274616,8.460000000000036,1358,8,2024-10-22 12:00:00
4032,2024,k2,LONG,0.06911685,-1.0,-0.30576728070700876,1.307477069153552,-0.1971240263630888,-3.289999999999964,1360,3,2024-10-24 12:00:00
4040,2024,k2,LONG,-0.15107743,-1.0,-0.20014414036510056,0.21024023307797146,-0.3136813681368215,-6.970000000000255,1364,3,2024-10-25 20:00:00
4045,2024,k2,LONG,0.26203263,-1.0,-0.2545113281113384,2.4357791389943357,2.2080103359173,34.17999999999984,1368,12,2024-10-28 20:00:00
4058,2024,k2,LONG,-0.4208867,-0.5924004255780634,-0.18693351016998833,0.6404412677058157,-0.1762028608582586,-2.7100000000000364,1370,2,2024-10-31 00:00:00
4066,2024,k2,LONG,0.18525253,-1.0,-0.7607817477449281,1.4961928046208077,-1.0,-11.38000000000011,1372,4,2024-11-01 08:00:00
4072,2024,k2,LONG,-0.42192262,-1.0,-0.7237054445143365,1.720779993110006,-1.0,-6.360000000000127,1374,3,2024-11-04 12:00:00
4079,2024,k2,LONG,0.2888974,-1.0,-0.3149528762458239,2.695417354772612,-1.0,-13.0,1376,5,2024-11-05 16:00:00
4091,2024,k2,LONG,0.083435215,-1.0,-0.30576728070700876,1.307477069153552,0.3354310887350659,10.66000000000031,1378,5,2024-11-07 16:00:00
4112,2024,k2,LONG,0.20472808,-1.0,-0.7645525957504009,0.6150591814629774,-1.0,-8.309999999999945,1386,4,2024-11-13 08:00:00
4122,2024,k2,LONG,0.42056406,-1.0,-0.46569499834610356,1.4783088702859517,-0.0137488542621527,-0.1500000000000909,1388,2,2024-11-15 00:00:00
4127,2024,k2,LONG,-0.5198428,-1.0,-0.8022807635668238,0.40639038340912825,-1.0,-1.8699999999998909,1390,2,2024-11-15 20:00:00
