idx,year,head,stage,direction,pred,actual,decision
3732,2024,severe,k1,LONG,0.44545987,0,2024-08-13 16:00:00
3737,2024,severe,k1,LONG,0.27925953,1,2024-08-14 12:00:00
3741,2024,severe,k1,LONG,0.6016853,1,2024-08-15 04:00:00
3746,2024,severe,k1,LONG,0.2369936,0,2024-08-16 00:00:00
3749,2024,severe,k1,LONG,0.44204763,0,2024-08-16 12:00:00
3754,2024,severe,k1,LONG,0.5696347,1,2024-08-19 12:00:00
3756,2024,severe,k1,LONG,0.28465512,0,2024-08-19 20:00:00
3760,2024,severe,k1,LONG,0.24586402,1,2024-08-20 12:00:00
3764,2024,severe,k1,LONG,0.62652075,1,2024-08-21 04:00:00
3769,2024,severe,k1,LONG,0.28548014,1,2024-08-22 00:00:00
3776,2024,severe,k1,LONG,0.49009746,0,2024-08-23 04:00:00
3783,2024,severe,k1,LONG,0.21943848,0,2024-08-26 12:00:00
3790,2024,severe,k1,LONG,0.6438471,1,2024-08-27 16:00:00
3798,2024,severe,k1,LONG,0.6487098,0,2024-08-29 00:00:00
3803,2024,severe,k1,LONG,0.28155074,0,2024-08-29 20:00:00
3807,2024,severe,k1,LONG,0.45384923,1,2024-08-30 12:00:00
3812,2024,severe,k1,LONG,0.27321476,0,2024-09-02 12:00:00
3818,2024,severe,k1,LONG,0.31356657,1,2024-09-03 12:00:00
3821,2024,severe,k1,LONG,0.33176196,1,2024-09-04 00:00:00
3826,2024,severe,k1,LONG,0.35641992,0,2024-09-04 20:00:00
3833,2024,severe,k1,LONG,0.36140636,1,2024-09-06 00:00:00
3840,2024,severe,k1,LONG,0.7064822,1,2024-09-09 08:00:00
3842,2024,severe,k1,LONG,0.24508692,0,2024-09-09 16:00:00
3848,2024,severe,k1,LONG,0.26966736,0,2024-09-10 16:00:00
3856,2024,severe,k1,LONG,0.41088805,0,2024-09-12 00:00:00
3858,2024,severe,k1,LONG,0.65548474,0,2024-09-12 08:00:00
3869,2024,severe,k1,LONG,0.50325835,1,2024-09-16 08:00:00
3880,2024,severe,k1,LONG,0.31090418,0,2024-09-18 04:00:00
3882,2024,severe,k1,LONG,0.3759771,1,2024-09-18 16:00:00
3887,2024,severe,k1,LONG,0.2631627,0,2024-09-19 12:00:00
3897,2024,severe,k1,LONG,0.30079573,1,2024-09-23 08:00:00
3899,2024,severe,k1,LONG,0.23603886,0,2024-09-23 16:00:00
3903,2024,severe,k1,LONG,0.28249758,1,2024-09-24 08:00:00
3906,2024,severe,k1,LONG,0.23881549,0,2024-09-24 20:00:00
3911,2024,severe,k1,LONG,0.5253299,1,2024-09-25 16:00:00
3914,2024,severe,k1,LONG,0.55108035,0,2024-09-26 04:00:00
3919,2024,severe,k1,LONG,0.22856316,0,2024-09-27 00:00:00
3923,2024,severe,k1,LONG,0.47615924,1,2024-09-27 16:00:00
3925,2024,severe,k1,LONG,0.24358308,0,2024-09-30 04:00:00
3932,2024,severe,k1,LONG,0.6644358,0,2024-10-01 08:00:00
3942,2024,severe,k1,LONG,0.27678224,0,2024-10-03 00:00:00
3947,2024,severe,k1,LONG,0.25946316,1,2024-10-03 20:00:00
3956,2024,severe,k1,LONG,0.5511427,1,2024-10-07 12:00:00
3963,2024,severe,k1,LONG,0.26324853,1,2024-10-08 16:00:00
3966,2024,severe,k1,LONG,0.2773877,0,2024-10-09 04:00:00
3969,2024,severe,k1,LONG,0.5453715,1,2024-10-09 16:00:00
3973,2024,severe,k1,LONG,0.6816001,1,2024-10-10 08:00:00
3984,2024,severe,k1,LONG,0.2304732,1,2024-10-14 08:00:00
3991,2024,severe,k1,LONG,0.3677095,0,2024-10-15 12:00:00
4001,2024,severe,k1,LONG,0.57384545,0,2024-10-17 04:00:00
4019,2024,severe,k1,LONG,0.23881549,0,2024-10-22 08:00:00
4031,2024,severe,k1,LONG,0.35871068,0,2024-10-24 08:00:00
4035,2024,severe,k1,LONG,0.3561695,0,2024-10-25 00:00:00
4039,2024,severe,k1,LONG,0.254404,0,2024-10-25 16:00:00
4042,2024,severe,k1,LONG,0.28304633,1,2024-10-28 08:00:00
4044,2024,severe,k1,LONG,0.25860712,0,2024-10-28 16:00:00
4057,2024,severe,k1,LONG,0.21849972,0,2024-10-30 20:00:00
4065,2024,severe,k1,LONG,0.49159634,1,2024-11-01 04:00:00
4071,2024,severe,k1,LONG,0.3530191,0,2024-11-04 08:00:00
4078,2024,severe,k1,LONG,0.31910148,0,2024-11-05 12:00:00
4090,2024,severe,k1,LONG,0.3192343,0,2024-11-07 12:00:00
4097,2024,severe,k1,LONG,0.31690946,1,2024-11-08 16:00:00
4105,2024,severe,k1,LONG,0.3373108,1,2024-11-12 04:00:00
4108,2024,severe,k1,LONG,0.23614833,1,2024-11-12 16:00:00
4111,2024,severe,k1,LONG,0.28261647,1,2024-11-13 04:00:00
4121,2024,severe,k1,LONG,0.27587342,0,2024-11-14 20:00:00
4126,2024,severe,k1,LONG,0.4279089,0,2024-11-15 16:00:00
4128,2024,severe,k1,LONG,0.29471725,0,2024-11-18 04:00:00
4139,2024,severe,k1,LONG,0.41365486,1,2024-11-20 00:00:00
4143,2024,severe,k1,LONG,0.2425316,0,2024-11-20 16:00:00
4160,2024,severe,k1,LONG,0.23590907,1,2024-11-25 16:00:00
4166,2024,severe,k1,LONG,0.26880208,0,2024-11-26 16:00:00
4168,2024,severe,k1,LONG,0.27283287,0,2024-11-27 00:00:00
4177,2024,severe,k1,LONG,0.3557083,0,2024-11-28 12:00:00
4181,2024,severe,k1,LONG,0.6220791,0,2024-11-29 04:00:00
4189,2024,severe,k1,LONG,0.29313585,0,2024-12-02 16:00:00
4193,2024,severe,k1,LONG,0.64150167,0,2024-12-03 08:00:00
4199,2024,severe,k1,LONG,0.46778914,1,2024-12-04 08:00:00
4202,2024,severe,k1,LONG,0.2763867,0,2024-12-04 20:00:00
4205,2024,severe,k1,LONG,0.55325437,1,2024-12-05 08:00:00
4211,2024,severe,k1,LONG,0.25298467,0,2024-12-06 08:00:00
4215,2024,severe,k1,LONG,0.27511227,0,2024-12-09 04:00:00
4221,2024,severe,k1,LONG,0.439718,0,2024-12-10 04:00:00
4224,2024,severe,k1,LONG,0.24143173,0,2024-12-10 16:00:00
4229,2024,severe,k1,LONG,0.24071921,0,2024-12-11 12:00:00
4235,2024,severe,k1,LONG,0.39598545,1,2024-12-12 12:00:00
4239,2024,severe,k1,LONG,0.491244,1,2024-12-13 04:00:00
4245,2024,severe,k1,LONG,0.5343386,0,2024-12-16 08:00:00
4250,2024,severe,k1,LONG,0.65064585,1,2024-12-17 04:00:00
4254,2024,severe,k1,LONG,0.43725803,0,2024-12-17 20:00:00
4263,2024,severe,k1,LONG,0.26893678,0,2024-12-19 08:00:00
4268,2024,severe,k1,LONG,0.38260496,0,2024-12-20 04:00:00
4274,2024,severe,k1,LONG,0.653219,1,2024-12-23 08:00:00
4279,2024,severe,k1,LONG,0.7025119,0,2024-12-24 04:00:00
4283,2024,severe,k1,LONG,0.64181197,0,2024-12-24 20:00:00
4289,2024,severe,k1,LONG,0.6246629,1,2024-12-27 08:00:00
4299,2024,severe,k1,LONG,0.7012592,1,2024-12-31 04:00:00
4301,2024,severe,k1,LONG,0.37246093,0,2024-12-31 12:00:00
4318,2025,severe,k1,LONG,0.26539144,0,2025-01-07 00:00:00
4327,2025,severe,k1,LONG,0.48564723,0,2025-01-08 12:00:00
4333,2025,severe,k1,LONG,0.59770346,0,2025-01-09 12:00:00
4348,2025,severe,k1,LONG,0.2615777,0,2025-01-14 04:00:00
4352,2025,severe,k1,LONG,0.5892324,0,2025-01-14 20:00:00
4362,2025,severe,k1,LONG,0.43567216,0,2025-01-16 12:00:00
4370,2025,severe,k1,LONG,0.49192718,1,2025-01-17 20:00:00
4372,2025,severe,k1,LONG,0.282287,0,2025-01-20 08:00:00
4388,2025,severe,k1,LONG,0.68721855,1,2025-01-23 00:00:00
4393,2025,severe,k1,LONG,0.2592421,0,2025-01-23 20:00:00
4403,2025,severe,k1,LONG,0.31985444,1,2025-01-27 16:00:00
4406,2025,severe,k1,LONG,0.6437044,0,2025-01-28 04:00:00
4418,2025,severe,k1,LONG,0.23315689,0,2025-01-30 04:00:00
4427,2025,severe,k1,LONG,0.35847056,0,2025-01-31 16:00:00
4431,2025,severe,k1,LONG,0.19003217,0,2025-02-03 12:00:00
4438,2025,severe,k1,LONG,0.34839594,0,2025-02-04 16:00:00
4447,2025,severe,k1,LONG,0.39052898,1,2025-02-06 04:00:00
4452,2025,severe,k1,LONG,0.26908034,0,2025-02-07 00:00:00
4457,2025,severe,k1,LONG,0.5221919,0,2025-02-07 20:00:00
4458,2025,severe,k1,LONG,0.41769543,0,2025-02-10 04:00:00
4474,2025,severe,k1,LONG,0.20368032,0,2025-02-12 20:00:00
4480,2025,severe,k1,LONG,0.43529218,0,2025-02-13 20:00:00
4487,2025,severe,k1,LONG,0.28605962,0,2025-02-17 04:00:00
4494,2025,severe,k1,LONG,0.28281015,0,2025-02-18 08:00:00
4501,2025,severe,k1,LONG,0.26878285,1,2025-02-19 12:00:00
4505,2025,severe,k1,LONG,0.21234831,0,2025-02-20 04:00:00
4510,2025,severe,k1,LONG,0.48955002,1,2025-02-21 00:00:00
4514,2025,severe,k1,LONG,0.5264764,0,2025-02-21 16:00:00
4517,2025,severe,k1,LONG,0.27516472,0,2025-02-24 08:00:00
4521,2025,severe,k1,LONG,0.19067745,1,2025-02-25 00:00:00
4528,2025,severe,k1,LONG,0.37582776,0,2025-02-26 04:00:00
4533,2025,severe,k1,LONG,0.22721648,1,2025-02-27 00:00:00
4556,2025,severe,k1,LONG,0.27367932,1,2025-03-05 00:00:00
4558,2025,severe,k1,LONG,0.38097057,1,2025-03-05 08:00:00
4561,2025,severe,k1,LONG,0.23994929,1,2025-03-05 20:00:00
4567,2025,severe,k1,LONG,0.18928243,0,2025-03-06 20:00:00
4571,2025,severe,k1,LONG,0.19924733,1,2025-03-07 12:00:00
4574,2025,severe,k1,LONG,0.5133147,0,2025-03-10 04:00:00
4581,2025,severe,k1,LONG,0.30375448,0,2025-03-11 08:00:00
4587,2025,severe,k1,LONG,0.59545153,1,2025-03-12 08:00:00
4590,2025,severe,k1,LONG,0.2429527,0,2025-03-12 20:00:00
4603,2025,severe,k1,LONG,0.59081036,1,2025-03-17 04:00:00
4605,2025,severe,k1,LONG,0.427086,0,2025-03-17 12:00:00
4616,2025,severe,k1,LONG,0.31717992,1,2025-03-19 08:00:00
4620,2025,severe,k1,LONG,0.2080904,0,2025-03-20 00:00:00
4625,2025,severe,k1,LONG,0.37228808,0,2025-03-20 20:00:00
4638,2025,severe,k1,LONG,0.49639112,0,2025-03-25 04:00:00
4644,2025,severe,k1,LONG,0.5519758,1,2025-03-26 04:00:00
4649,2025,severe,k1,LONG,0.55888546,0,2025-03-27 00:00:00
4666,2025,severe,k1,LONG,0.24770239,0,2025-04-01 00:00:00
4673,2025,severe,k1,LONG,0.36335456,1,2025-04-02 04:00:00
4684,2025,severe,k1,LONG,0.3181927,0,2025-04-04 00:00:00
4691,2025,severe,k1,LONG,0.22767532,1,2025-04-07 08:00:00
4696,2025,severe,k1,LONG,0.2342597,0,2025-04-08 04:00:00
4703,2025,severe,k1,LONG,0.22818579,0,2025-04-09 08:00:00
4720,2025,severe,k1,LONG,0.3496197,1,2025-04-14 08:00:00
4724,2025,severe,k1,LONG,0.3504573,0,2025-04-15 00:00:00
4730,2025,severe,k1,LONG,0.38812897,0,2025-04-16 00:00:00
4760,2025,severe,k1,LONG,0.20479365,0,2025-04-24 04:00:00
4765,2025,severe,k1,LONG,0.207639,1,2025-04-25 00:00:00
4775,2025,severe,k1,LONG,0.24090417,0,2025-04-28 20:00:00
4781,2025,severe,k1,LONG,0.32236117,1,2025-04-29 20:00:00
4787,2025,severe,k1,LONG,0.21528895,1,2025-04-30 20:00:00
4794,2025,severe,k1,LONG,0.26491365,0,2025-05-02 00:00:00
4800,2025,severe,k1,LONG,0.35228616,0,2025-05-05 04:00:00
4815,2025,severe,k1,LONG,0.59268343,1,2025-05-07 16:00:00
4819,2025,severe,k1,LONG,0.4868176,1,2025-05-08 08:00:00
4824,2025,severe,k1,LONG,0.25558603,1,2025-05-09 04:00:00
4826,2025,severe,k1,LONG,0.21918945,1,2025-05-09 12:00:00
4835,2025,severe,k1,LONG,0.55610156,1,2025-05-13 04:00:00
4840,2025,severe,k1,LONG,0.49660277,0,2025-05-14 00:00:00
4850,2025,severe,k1,LONG,0.1828779,0,2025-05-15 16:00:00
4866,2025,severe,k1,LONG,0.36272052,0,2025-05-20 12:00:00
4875,2025,severe,k1,LONG,0.438956,0,2025-05-22 00:00:00
4882,2025,severe,k1,LONG,0.62204,0,2025-05-23 04:00:00
4891,2025,severe,k1,LONG,0.45936018,1,2025-05-26 20:00:00
4898,2025,severe,k1,LONG,0.3509876,0,2025-05-28 00:00:00
4901,2025,severe,k1,LONG,0.2799691,1,2025-05-28 12:00:00
4907,2025,severe,k1,LONG,0.30861443,0,2025-05-29 12:00:00
4916,2025,severe,k1,LONG,0.42183656,0,2025-06-02 04:00:00
4928,2025,severe,k1,LONG,0.5405443,1,2025-06-04 04:00:00
4937,2025,severe,k1,LONG,0.27900016,1,2025-06-05 16:00:00
4940,2025,severe,k1,LONG,0.54760444,1,2025-06-06 04:00:00
4947,2025,severe,k1,LONG,0.29142043,0,2025-06-09 12:00:00
4953,2025,severe,k1,LONG,0.2591245,0,2025-06-10 12:00:00
4957,2025,severe,k1,LONG,0.5858211,0,2025-06-11 04:00:00
4962,2025,severe,k1,LONG,0.33718833,0,2025-06-12 00:00:00
4966,2025,severe,k1,LONG,0.27121156,0,2025-06-12 16:00:00
4985,2025,severe,k1,LONG,0.4831584,0,2025-06-18 00:00:00
4990,2025,severe,k1,LONG,0.42539486,1,2025-06-18 20:00:00
4993,2025,severe,k1,LONG,0.5209951,1,2025-06-19 08:00:00
4997,2025,severe,k1,LONG,0.6524454,0,2025-06-20 00:00:00
5002,2025,severe,k1,LONG,0.213565,0,2025-06-20 20:00:00
5006,2025,severe,k1,LONG,0.4985431,1,2025-06-23 16:00:00
5014,2025,severe,k1,LONG,0.2510533,0,2025-06-25 00:00:00
5019,2025,severe,k1,LONG,0.4850389,1,2025-06-25 20:00:00
5026,2025,severe,k1,LONG,0.48109382,0,2025-06-27 00:00:00
5033,2025,severe,k1,LONG,0.22883776,0,2025-06-30 08:00:00
5036,2025,severe,k1,LONG,0.40377071,0,2025-06-30 20:00:00
5047,2025,severe,k1,LONG,0.38741392,0,2025-07-02 16:00:00
5052,2025,severe,k1,LONG,0.4255752,1,2025-07-03 12:00:00
5057,2025,severe,k1,LONG,0.51389915,0,2025-07-04 08:00:00
5064,2025,severe,k1,LONG,0.18716133,0,2025-07-07 20:00:00
5075,2025,severe,k1,LONG,0.52995896,0,2025-07-09 16:00:00
5083,2025,severe,k1,LONG,0.6275107,0,2025-07-11 00:00:00
5091,2025,severe,k1,LONG,0.5273018,1,2025-07-14 12:00:00
5096,2025,severe,k1,LONG,0.45487514,1,2025-07-15 08:00:00
5102,2025,severe,k1,LONG,0.5691153,0,2025-07-16 08:00:00
5105,2025,severe,k1,LONG,0.43925866,0,2025-07-16 20:00:00
5111,2025,severe,k1,LONG,0.2578484,0,2025-07-17 20:00:00
5115,2025,severe,k1,LONG,0.533858,0,2025-07-18 12:00:00
5119,2025,severe,k1,LONG,0.5509446,0,2025-07-21 08:00:00
5127,2025,severe,k1,LONG,0.30286273,0,2025-07-22 16:00:00
5141,2025,severe,k1,LONG,0.48735535,0,2025-07-25 00:00:00
5148,2025,severe,k1,LONG,0.32897088,1,2025-07-28 08:00:00
5154,2025,severe,k1,LONG,0.67603767,0,2025-07-29 08:00:00
5161,2025,severe,k1,LONG,0.60429317,1,2025-07-30 12:00:00
5166,2025,severe,k1,LONG,0.1847672,0,2025-07-31 08:00:00
5173,2025,severe,k1,LONG,0.5803824,0,2025-08-01 12:00:00
5178,2025,severe,k1,LONG,0.65241265,0,2025-08-04 12:00:00
5186,2025,severe,k1,LONG,0.2080904,0,2025-08-05 20:00:00
5192,2025,severe,k1,LONG,0.3415533,0,2025-08-06 20:00:00
5195,2025,severe,k1,LONG,0.518695,0,2025-08-07 08:00:00
5202,2025,severe,k1,LONG,0.4055026,1,2025-08-08 12:00:00
5204,2025,severe,k1,LONG,0.5912081,1,2025-08-08 20:00:00
5211,2025,severe,k1,LONG,0.36449212,1,2025-08-12 04:00:00
5216,2025,severe,k1,LONG,0.48197222,0,2025-08-13 00:00:00
5218,2025,severe,k1,LONG,0.50094765,0,2025-08-13 08:00:00
5223,2025,severe,k1,LONG,0.36102933,1,2025-08-14 04:00:00
5230,2025,severe,k1,LONG,0.5209901,0,2025-08-15 08:00:00
5234,2025,severe,k1,LONG,0.19914678,0,2025-08-18 08:00:00
5240,2025,severe,k1,LONG,0.39006028,1,2025-08-19 08:00:00
5246,2025,severe,k1,LONG,0.6421204,0,2025-08-20 08:00:00
5255,2025,severe,k1,LONG,0.39984906,0,2025-08-21 20:00:00
5261,2025,severe,k1,LONG,0.1818584,0,2025-08-22 20:00:00
5266,2025,severe,k1,LONG,0.52103144,1,2025-08-25 20:00:00
5268,2025,severe,k1,LONG,0.29100454,0,2025-08-26 04:00:00
5272,2025,severe,k1,LONG,0.35998818,1,2025-08-26 20:00:00
5277,2025,severe,k1,LONG,0.5614114,0,2025-08-27 16:00:00
5282,2025,severe,k1,LONG,0.52359337,0,2025-08-28 12:00:00
5289,2025,severe,k1,LONG,0.5271661,0,2025-08-29 16:00:00
5295,2025,severe,k1,LONG,0.45847136,0,2025-09-01 20:00:00
5301,2025,severe,k1,LONG,0.30981347,0,2025-09-02 20:00:00
5312,2025,severe,k1,LONG,0.2507614,0,2025-09-04 16:00:00
5318,2025,severe,k1,LONG,0.3243715,0,2025-09-05 16:00:00
5322,2025,severe,k1,LONG,0.30231586,0,2025-09-08 12:00:00
5333,2025,severe,k1,LONG,0.28025058,0,2025-09-10 08:00:00
5338,2025,severe,k1,LONG,0.511979,1,2025-09-11 04:00:00
5342,2025,severe,k1,LONG,0.23117955,0,2025-09-11 20:00:00
5348,2025,severe,k1,LONG,0.5776106,0,2025-09-12 20:00:00
5351,2025,severe,k1,LONG,0.35381386,0,2025-09-15 12:00:00
5361,2025,severe,k1,LONG,0.5813598,1,2025-09-17 04:00:00
5365,2025,severe,k1,LONG,0.19012807,1,2025-09-17 20:00:00
5370,2025,severe,k1,LONG,0.2337702,1,2025-09-18 16:00:00
5374,2025,severe,k1,LONG,0.29412058,0,2025-09-19 08:00:00
5377,2025,severe,k1,LONG,0.23258175,0,2025-09-19 20:00:00
5392,2025,severe,k1,LONG,0.314927,0,2025-09-24 12:00:00
5396,2025,severe,k1,LONG,0.20045352,0,2025-09-25 04:00:00
5398,2025,severe,k1,LONG,0.32753527,1,2025-09-25 12:00:00
5401,2025,severe,k1,LONG,0.23303336,0,2025-09-26 00:00:00
5404,2025,severe,k1,LONG,0.48980442,0,2025-09-26 12:00:00
5417,2025,severe,k1,LONG,0.2091281,0,2025-09-30 20:00:00
5427,2025,severe,k1,LONG,0.40595642,1,2025-10-02 12:00:00
5431,2025,severe,k1,LONG,0.40297028,1,2025-10-03 04:00:00
5433,2025,severe,k1,LONG,0.21436056,0,2025-10-03 12:00:00
5445,2025,severe,k1,LONG,0.26615623,0,2025-10-07 16:00:00
5456,2025,severe,k1,LONG,0.30831364,1,2025-10-09 12:00:00
5460,2025,severe,k1,LONG,0.30352554,1,2025-10-10 04:00:00
5462,2025,severe,k1,LONG,0.29397228,0,2025-10-10 12:00:00
5475,2025,severe,k1,LONG,0.32276717,0,2025-10-14 20:00:00
5494,2025,severe,k1,LONG,0.17712545,0,2025-10-20 04:00:00
5507,2025,severe,k1,LONG,0.2752782,0,2025-10-22 08:00:00
5511,2025,severe,k1,LONG,0.18346395,0,2025-10-23 00:00:00
5522,2025,severe,k1,LONG,0.1934971,1,2025-10-24 20:00:00
5529,2025,severe,k1,LONG,0.3986027,1,2025-10-28 04:00:00
5533,2025,severe,k1,LONG,0.18769781,0,2025-10-28 20:00:00
5542,2025,severe,k1,LONG,0.37403595,0,2025-10-30 08:00:00
5550,2025,severe,k1,LONG,0.5764014,1,2025-10-31 16:00:00
5553,2025,severe,k1,LONG,0.1934971,0,2025-11-03 08:00:00
5565,2025,severe,k1,LONG,0.30079636,0,2025-11-05 08:00:00
5571,2025,severe,k1,LONG,0.4589395,0,2025-11-06 08:00:00
5576,2025,severe,k1,LONG,0.4216574,0,2025-11-07 04:00:00
5581,2025,severe,k1,LONG,0.30176696,0,2025-11-10 04:00:00
5593,2025,severe,k1,LONG,0.5148661,1,2025-11-12 04:00:00
5596,2025,severe,k1,LONG,0.44979218,0,2025-11-12 16:00:00
5606,2025,severe,k1,LONG,0.49376133,1,2025-11-14 08:00:00
5618,2025,severe,k1,LONG,0.42592826,0,2025-11-18 12:00:00
5623,2025,severe,k1,LONG,0.369422,1,2025-11-19 08:00:00
5628,2025,severe,k1,LONG,0.35321227,1,2025-11-20 04:00:00
5631,2025,severe,k1,LONG,0.3594787,0,2025-11-20 16:00:00
5637,2025,severe,k1,LONG,0.35482052,0,2025-11-21 16:00:00
5641,2025,severe,k1,LONG,0.352742,0,2025-11-24 12:00:00
5648,2025,severe,k1,LONG,0.35908285,0,2025-11-25 16:00:00
5651,2025,severe,k1,LONG,0.5333703,0,2025-11-26 04:00:00
5655,2025,severe,k1,LONG,0.624015,1,2025-11-26 20:00:00
5659,2025,severe,k1,LONG,0.43434268,0,2025-11-27 12:00:00
5666,2025,severe,k1,LONG,0.42254052,0,2025-11-28 16:00:00
5680,2025,severe,k1,LONG,0.43005842,0,2025-12-03 04:00:00
5683,2025,severe,k1,LONG,0.25934494,1,2025-12-03 16:00:00
5689,2025,severe,k1,LONG,0.54113877,0,2025-12-04 16:00:00
5693,2025,severe,k1,LONG,0.47094446,0,2025-12-05 08:00:00
5698,2025,severe,k1,LONG,0.6044789,1,2025-12-08 08:00:00
5703,2025,severe,k1,LONG,0.5084192,1,2025-12-09 04:00:00
5705,2025,severe,k1,LONG,0.33889455,0,2025-12-09 12:00:00
5713,2025,severe,k1,LONG,0.5497491,1,2025-12-10 20:00:00
5718,2025,severe,k1,LONG,0.65899175,0,2025-12-11 16:00:00
5726,2025,severe,k1,LONG,0.35562134,0,2025-12-15 04:00:00
5735,2025,severe,k1,LONG,0.18817332,0,2025-12-16 16:00:00
5738,2025,severe,k1,LONG,0.38328815,0,2025-12-17 04:00:00
5741,2025,severe,k1,LONG,0.38237512,0,2025-12-17 16:00:00
5747,2025,severe,k1,LONG,0.5011975,1,2025-12-18 16:00:00
5752,2025,severe,k1,LONG,0.63767684,0,2025-12-19 12:00:00
5766,2025,severe,k1,LONG,0.20749703,0,2025-12-24 00:00:00
5771,2025,severe,k1,LONG,0.2080904,0,2025-12-26 12:00:00
5780,2025,severe,k1,LONG,0.36190575,0,2025-12-30 04:00:00
5789,2025,severe,k1,LONG,0.22254723,0,2025-12-31 16:00:00
5793,2026,severe,k1,LONG,0.20269193,0,2026-01-05 04:00:00
5802,2026,severe,k1,LONG,0.47978467,0,2026-01-06 16:00:00
5810,2026,severe,k1,LONG,0.26609644,0,2026-01-08 00:00:00
5815,2026,severe,k1,LONG,0.19667798,0,2026-01-08 20:00:00
5819,2026,severe,k1,LONG,0.5465785,0,2026-01-09 12:00:00
5831,2026,severe,k1,LONG,0.32999587,1,2026-01-13 16:00:00
5834,2026,severe,k1,LONG,0.24762137,0,2026-01-14 04:00:00
5839,2026,severe,k1,LONG,0.34264037,1,2026-01-15 00:00:00
5842,2026,severe,k1,LONG,0.3535694,1,2026-01-15 12:00:00
5844,2026,severe,k1,LONG,0.33675605,0,2026-01-15 20:00:00
5858,2026,severe,k1,LONG,0.23103525,0,2026-01-20 08:00:00
5871,2026,severe,k1,LONG,0.21131611,0,2026-01-22 12:00:00
5879,2026,severe,k1,LONG,0.20828402,0,2026-01-23 20:00:00
5884,2026,severe,k1,LONG,0.2990528,1,2026-01-26 20:00:00
5887,2026,severe,k1,LONG,0.26880592,0,2026-01-27 08:00:00
5891,2026,severe,k1,LONG,0.2427999,0,2026-01-28 00:00:00
5912,2026,severe,k1,LONG,0.2702308,0,2026-02-02 16:00:00
5915,2026,severe,k1,LONG,0.2364858,0,2026-02-03 04:00:00
5927,2026,severe,k1,LONG,0.26086038,1,2026-02-05 04:00:00
5931,2026,severe,k1,LONG,0.2897541,1,2026-02-05 20:00:00
5934,2026,severe,k1,LONG,0.18567067,0,2026-02-06 08:00:00
5942,2026,severe,k1,LONG,0.27444687,0,2026-02-09 20:00:00
5946,2026,severe,k1,LONG,0.51301086,1,2026-02-10 12:00:00
5950,2026,severe,k1,LONG,0.43155843,0,2026-02-11 04:00:00
5959,2026,severe,k1,LONG,0.48663926,1,2026-02-12 16:00:00
5962,2026,severe,k1,LONG,0.26247194,0,2026-02-13 04:00:00
5978,2026,severe,k1,LONG,0.49934995,0,2026-02-18 00:00:00
5986,2026,severe,k1,LONG,0.4563461,0,2026-02-19 08:00:00
5990,2026,severe,k1,LONG,0.52712786,0,2026-02-20 00:00:00
5999,2026,severe,k1,LONG,0.5504365,0,2026-02-23 16:00:00
6007,2026,severe,k1,LONG,0.3778075,0,2026-02-25 00:00:00
6012,2026,severe,k1,LONG,0.4845135,1,2026-02-25 20:00:00
6015,2026,severe,k1,LONG,0.51175594,0,2026-02-26 08:00:00
6019,2026,severe,k1,LONG,0.35672608,0,2026-02-27 00:00:00
6023,2026,severe,k1,LONG,0.446387,0,2026-02-27 16:00:00
6031,2026,severe,k1,LONG,0.35485163,0,2026-03-03 04:00:00
6037,2026,severe,k1,LONG,0.20761602,0,2026-03-04 04:00:00
6043,2026,severe,k1,LONG,0.21060336,0,2026-03-05 04:00:00
6049,2026,severe,k1,LONG,0.27992028,1,2026-03-06 04:00:00
6053,2026,severe,k1,LONG,0.27531776,1,2026-03-06 20:00:00
6056,2026,severe,k1,LONG,0.36684918,1,2026-03-09 12:00:00
6059,2026,severe,k1,LONG,0.19263414,0,2026-03-10 00:00:00
6067,2026,severe,k1,LONG,0.50776905,1,2026-03-11 08:00:00
6074,2026,severe,k1,LONG,0.29236606,1,2026-03-12 12:00:00
6078,2026,severe,k1,LONG,0.23453315,1,2026-03-13 04:00:00
6081,2026,severe,k1,LONG,0.4776338,1,2026-03-13 16:00:00
6086,2026,severe,k1,LONG,0.27794877,1,2026-03-16 16:00:00
6089,2026,severe,k1,LONG,0.4197705,0,2026-03-17 04:00:00
6106,2026,severe,k1,LONG,0.17430502,0,2026-03-20 00:00:00
6115,2026,severe,k1,LONG,0.19137724,0,2026-03-23 16:00:00
6120,2026,severe,k1,LONG,0.18684864,0,2026-03-24 12:00:00
6123,2026,severe,k1,LONG,0.29978237,0,2026-03-25 00:00:00
6136,2026,severe,k1,LONG,0.2676194,0,2026-03-27 04:00:00
6140,2026,severe,k1,LONG,0.21688202,1,2026-03-27 20:00:00
6142,2026,severe,k1,LONG,0.26196536,0,2026-03-30 08:00:00
6147,2026,severe,k1,LONG,0.35086176,0,2026-03-31 04:00:00
6163,2026,severe,k1,LONG,0.30459598,1,2026-04-02 20:00:00
6165,2026,severe,k1,LONG,0.39255604,0,2026-04-06 08:00:00
6172,2026,severe,k1,LONG,0.33800292,0,2026-04-07 12:00:00
6175,2026,severe,k1,LONG,0.21660583,0,2026-04-08 00:00:00
6184,2026,severe,k1,LONG,0.45515695,0,2026-04-09 12:00:00
6191,2026,severe,k1,LONG,0.43997595,1,2026-04-10 16:00:00
6194,2026,severe,k1,LONG,0.26238346,0,2026-04-13 08:00:00
6197,2026,severe,k1,LONG,0.48303565,0,2026-04-13 20:00:00
