idx,year,head,stage,direction,pred,actual,decision
1971,2023,survival,k2,SHORT,0.5315536,0,2023-06-09 12:00:00
1979,2023,survival,k2,SHORT,0.42009053,0,2023-06-13 00:00:00
1984,2023,survival,k2,SHORT,0.80596024,1,2023-06-13 20:00:00
1992,2023,survival,k2,SHORT,0.7513727,1,2023-06-15 04:00:00
2013,2023,survival,k2,SHORT,0.7901624,1,2023-06-20 20:00:00
2022,2023,survival,k2,SHORT,0.7082518,1,2023-06-22 08:00:00
2037,2023,survival,k2,SHORT,0.7438904,1,2023-06-27 00:00:00
2042,2023,survival,k2,SHORT,0.80779344,1,2023-06-27 20:00:00
2050,2023,survival,k2,SHORT,0.41722718,1,2023-06-29 04:00:00
2067,2023,survival,k2,SHORT,0.49309888,0,2023-07-04 04:00:00
2072,2023,survival,k2,SHORT,0.5113435,0,2023-07-05 00:00:00
2077,2023,survival,k2,SHORT,0.80779344,1,2023-07-06 00:00:00
2082,2023,survival,k2,SHORT,0.53053445,0,2023-07-06 20:00:00
2090,2023,survival,k2,SHORT,0.7106768,1,2023-07-10 08:00:00
2100,2023,survival,k2,SHORT,0.4907777,0,2023-07-12 00:00:00
2111,2023,survival,k2,SHORT,0.41722718,0,2023-07-13 20:00:00
2116,2023,survival,k2,SHORT,0.42009053,1,2023-07-14 16:00:00
2122,2023,survival,k2,SHORT,0.42009053,0,2023-07-17 20:00:00
2140,2023,survival,k2,SHORT,0.80596024,1,2023-07-20 20:00:00
2144,2023,survival,k2,SHORT,0.7573973,1,2023-07-21 12:00:00
2152,2023,survival,k2,SHORT,0.7573973,1,2023-07-25 00:00:00
2169,2023,survival,k2,SHORT,0.80596024,1,2023-07-27 20:00:00
2177,2023,survival,k2,SHORT,0.7930429,1,2023-07-31 08:00:00
2183,2023,survival,k2,SHORT,0.80779344,1,2023-08-01 08:00:00
2192,2023,survival,k2,SHORT,0.7922163,1,2023-08-02 20:00:00
2207,2023,survival,k2,SHORT,0.8050172,1,2023-08-07 12:00:00
2213,2023,survival,k2,SHORT,0.42009053,1,2023-08-08 12:00:00
2221,2023,survival,k2,SHORT,0.7930429,1,2023-08-09 20:00:00
2228,2023,survival,k2,SHORT,0.7573973,1,2023-08-11 00:00:00
2238,2023,survival,k2,SHORT,0.43893307,1,2023-08-14 20:00:00
2246,2023,survival,k2,SHORT,0.5113435,0,2023-08-16 04:00:00
2250,2023,survival,k2,SHORT,0.70917046,1,2023-08-16 20:00:00
2257,2023,survival,k2,SHORT,0.4360378,0,2023-08-18 00:00:00
2261,2023,survival,k2,SHORT,0.6399371,1,2023-08-18 16:00:00
2285,2023,survival,k2,SHORT,0.41722718,0,2023-08-24 20:00:00
2288,2023,survival,k2,SHORT,0.79566497,1,2023-08-25 08:00:00
2315,2023,survival,k2,SHORT,0.7955691,1,2023-09-01 00:00:00
2325,2023,survival,k2,SHORT,0.80779344,1,2023-09-04 20:00:00
2336,2023,survival,k2,SHORT,0.463199,1,2023-09-06 16:00:00
2344,2023,survival,k2,SHORT,0.42009053,0,2023-09-08 00:00:00
2349,2023,survival,k2,SHORT,0.74196124,1,2023-09-08 20:00:00
2355,2023,survival,k2,SHORT,0.782147,1,2023-09-12 00:00:00
2364,2023,survival,k2,SHORT,0.41722718,1,2023-09-13 12:00:00
2371,2023,survival,k2,SHORT,0.69719285,0,2023-09-14 16:00:00
2390,2023,survival,k2,SHORT,0.5457256,1,2023-09-20 00:00:00
2397,2023,survival,k2,SHORT,0.7595524,1,2023-09-21 04:00:00
2408,2023,survival,k2,SHORT,0.54501367,1,2023-09-25 04:00:00
2413,2023,survival,k2,SHORT,0.6709258,1,2023-09-26 00:00:00
2448,2023,survival,k2,SHORT,0.79566497,1,2023-10-04 00:00:00
2454,2023,survival,k2,SHORT,0.4661255,0,2023-10-05 00:00:00
2458,2023,survival,k2,SHORT,0.70553124,1,2023-10-05 16:00:00
2464,2023,survival,k2,SHORT,0.66954446,0,2023-10-06 16:00:00
2470,2023,survival,k2,SHORT,0.4202531,0,2023-10-09 20:00:00
2475,2023,survival,k2,SHORT,0.76675063,0,2023-10-10 16:00:00
2489,2023,survival,k2,SHORT,0.7949672,1,2023-10-13 00:00:00
2496,2023,survival,k2,SHORT,0.7573973,1,2023-10-16 08:00:00
2502,2023,survival,k2,SHORT,0.7750894,0,2023-10-17 08:00:00
2524,2023,survival,k2,SHORT,0.7595524,1,2023-10-23 04:00:00
2529,2023,survival,k2,SHORT,0.6910297,1,2023-10-24 00:00:00
2533,2023,survival,k2,SHORT,0.7595524,0,2023-10-24 16:00:00
2546,2023,survival,k2,SHORT,0.43893307,0,2023-10-26 20:00:00
2552,2023,survival,k2,SHORT,0.42009053,0,2023-10-27 20:00:00
2556,2023,survival,k2,SHORT,0.42009053,1,2023-10-30 16:00:00
2564,2023,survival,k2,SHORT,0.62239337,1,2023-11-01 00:00:00
2570,2023,survival,k2,SHORT,0.42009053,0,2023-11-02 00:00:00
2575,2023,survival,k2,SHORT,0.53346366,0,2023-11-02 20:00:00
2582,2023,survival,k2,SHORT,0.49386564,1,2023-11-06 04:00:00
2587,2023,survival,k2,SHORT,0.80779344,1,2023-11-07 00:00:00
2596,2023,survival,k2,SHORT,0.50798607,1,2023-11-08 12:00:00
2608,2023,survival,k2,SHORT,0.80779344,1,2023-11-10 12:00:00
2613,2023,survival,k2,SHORT,0.42229295,1,2023-11-13 12:00:00
2627,2023,survival,k2,SHORT,0.7529858,1,2023-11-15 20:00:00
2643,2023,survival,k2,SHORT,0.80596024,1,2023-11-20 16:00:00
2656,2023,survival,k2,SHORT,0.7595524,1,2023-11-22 20:00:00
2662,2023,survival,k2,SHORT,0.51092625,1,2023-11-23 20:00:00
2684,2023,survival,k2,SHORT,0.48783785,0,2023-11-29 16:00:00
2688,2023,survival,k2,SHORT,0.72462374,1,2023-11-30 08:00:00
2701,2023,survival,k2,SHORT,0.74196124,1,2023-12-04 16:00:00
2707,2023,survival,k2,SHORT,0.607128,1,2023-12-05 16:00:00
2716,2023,survival,k2,SHORT,0.4907777,0,2023-12-07 04:00:00
2721,2023,survival,k2,SHORT,0.4661255,0,2023-12-08 00:00:00
2725,2023,survival,k2,SHORT,0.72388536,1,2023-12-08 16:00:00
2738,2023,survival,k2,SHORT,0.53976965,0,2023-12-13 00:00:00
2751,2023,survival,k2,SHORT,0.7516467,1,2023-12-15 04:00:00
2755,2023,survival,k2,SHORT,0.54029065,1,2023-12-15 20:00:00
2763,2023,survival,k2,SHORT,0.80596024,0,2023-12-19 08:00:00
2772,2023,survival,k2,SHORT,0.4907777,1,2023-12-20 20:00:00
2789,2023,survival,k2,SHORT,0.80779344,0,2023-12-26 20:00:00
2800,2023,survival,k2,SHORT,0.711875,1,2023-12-28 16:00:00
2806,2023,survival,k2,SHORT,0.80596024,1,2023-12-29 16:00:00
2812,2024,survival,k2,SHORT,0.8493361,1,2024-01-02 20:00:00
2817,2024,survival,k2,SHORT,0.89559275,1,2024-01-03 16:00:00
2824,2024,survival,k2,SHORT,0.41606057,0,2024-01-04 20:00:00
2829,2024,survival,k2,SHORT,0.81353956,0,2024-01-05 16:00:00
2832,2024,survival,k2,SHORT,0.8926319,1,2024-01-08 08:00:00
2842,2024,survival,k2,SHORT,0.35000437,0,2024-01-10 00:00:00
2848,2024,survival,k2,SHORT,0.53236747,0,2024-01-11 00:00:00
2854,2024,survival,k2,SHORT,0.27614227,0,2024-01-12 00:00:00
2866,2024,survival,k2,SHORT,0.8915574,1,2024-01-16 08:00:00
2873,2024,survival,k2,SHORT,0.5405287,1,2024-01-17 12:00:00
2893,2024,survival,k2,SHORT,0.66103446,0,2024-01-23 00:00:00
2898,2024,survival,k2,SHORT,0.5791169,0,2024-01-23 20:00:00
2905,2024,survival,k2,SHORT,0.8916336,1,2024-01-25 00:00:00
2935,2024,survival,k2,SHORT,0.22719873,0,2024-02-01 04:00:00
2938,2024,survival,k2,SHORT,0.7375654,0,2024-02-01 16:00:00
2944,2024,survival,k2,SHORT,0.6874426,1,2024-02-02 16:00:00
2948,2024,survival,k2,SHORT,0.8851366,1,2024-02-05 12:00:00
2960,2024,survival,k2,SHORT,0.39263016,0,2024-02-07 12:00:00
2966,2024,survival,k2,SHORT,0.37033808,1,2024-02-08 12:00:00
2972,2024,survival,k2,SHORT,0.55589086,1,2024-02-09 12:00:00
2985,2024,survival,k2,SHORT,0.888586,1,2024-02-13 20:00:00
3008,2024,survival,k2,SHORT,0.4993087,0,2024-02-19 20:00:00
3016,2024,survival,k2,SHORT,0.38212436,0,2024-02-21 04:00:00
3021,2024,survival,k2,SHORT,0.21033111,0,2024-02-22 00:00:00
3026,2024,survival,k2,SHORT,0.89135975,1,2024-02-22 20:00:00
3030,2024,survival,k2,SHORT,0.89559275,0,2024-02-23 12:00:00
3034,2024,survival,k2,SHORT,0.365129,0,2024-02-26 08:00:00
3037,2024,survival,k2,SHORT,0.89739096,0,2024-02-26 20:00:00
3044,2024,survival,k2,SHORT,0.8915886,1,2024-02-28 00:00:00
3057,2024,survival,k2,SHORT,0.38252598,0,2024-03-01 04:00:00
3075,2024,survival,k2,SHORT,0.59248316,0,2024-03-06 08:00:00
3099,2024,survival,k2,SHORT,0.4051983,1,2024-03-12 12:00:00
3111,2024,survival,k2,SHORT,0.45758224,1,2024-03-14 12:00:00
3119,2024,survival,k2,SHORT,0.87087876,1,2024-03-15 20:00:00
3128,2024,survival,k2,SHORT,0.8458173,1,2024-03-19 12:00:00
3135,2024,survival,k2,SHORT,0.5318589,0,2024-03-20 16:00:00
3142,2024,survival,k2,SHORT,0.79697514,1,2024-03-21 20:00:00
3155,2024,survival,k2,SHORT,0.51646614,0,2024-03-26 04:00:00
3160,2024,survival,k2,SHORT,0.58651465,1,2024-03-27 00:00:00
3176,2024,survival,k2,SHORT,0.5990104,1,2024-04-01 20:00:00
3187,2024,survival,k2,SHORT,0.5994087,0,2024-04-03 16:00:00
3193,2024,survival,k2,SHORT,0.6791312,1,2024-04-04 16:00:00
3197,2024,survival,k2,SHORT,0.5413828,0,2024-04-05 08:00:00
3205,2024,survival,k2,SHORT,0.4968529,0,2024-04-08 20:00:00
3212,2024,survival,k2,SHORT,0.2531506,0,2024-04-10 00:00:00
3217,2024,survival,k2,SHORT,0.75119966,1,2024-04-10 20:00:00
3239,2024,survival,k2,SHORT,0.25710374,0,2024-04-16 16:00:00
3243,2024,survival,k2,SHORT,0.6905225,0,2024-04-17 08:00:00
3247,2024,survival,k2,SHORT,0.7926262,1,2024-04-18 00:00:00
3254,2024,survival,k2,SHORT,0.46380156,0,2024-04-19 04:00:00
3257,2024,survival,k2,SHORT,0.7362689,0,2024-04-19 16:00:00
3260,2024,survival,k2,SHORT,0.8997075,1,2024-04-22 08:00:00
3274,2024,survival,k2,SHORT,0.42070308,0,2024-04-24 16:00:00
3277,2024,survival,k2,SHORT,0.36784142,1,2024-04-25 04:00:00
3295,2024,survival,k2,SHORT,0.8898238,1,2024-04-30 08:00:00
3309,2024,survival,k2,SHORT,0.9025497,1,2024-05-02 16:00:00
3325,2024,survival,k2,SHORT,0.85824186,1,2024-05-07 12:00:00
3332,2024,survival,k2,SHORT,0.26430345,0,2024-05-08 16:00:00
3335,2024,survival,k2,SHORT,0.6146454,0,2024-05-09 04:00:00
3346,2024,survival,k2,SHORT,0.30982208,1,2024-05-13 04:00:00
3367,2024,survival,k2,SHORT,0.7850778,1,2024-05-16 16:00:00
3379,2024,survival,k2,SHORT,0.2441127,0,2024-05-20 20:00:00
3383,2024,survival,k2,SHORT,0.22719873,0,2024-05-21 12:00:00
3387,2024,survival,k2,SHORT,0.32179707,1,2024-05-22 04:00:00
3411,2024,survival,k2,SHORT,0.5530727,1,2024-05-28 08:00:00
3418,2024,survival,k2,SHORT,0.9002497,1,2024-05-29 12:00:00
3430,2024,survival,k2,SHORT,0.43581495,0,2024-05-31 12:00:00
3441,2024,survival,k2,SHORT,0.89175516,1,2024-06-04 12:00:00
3460,2024,survival,k2,SHORT,0.8969465,1,2024-06-07 16:00:00
3470,2024,survival,k2,SHORT,0.30845928,0,2024-06-11 12:00:00
3476,2024,survival,k2,SHORT,0.57832026,0,2024-06-12 12:00:00
3480,2024,survival,k2,SHORT,0.8488281,1,2024-06-13 04:00:00
3485,2024,survival,k2,SHORT,0.33642966,1,2024-06-14 00:00:00
3492,2024,survival,k2,SHORT,0.76615906,1,2024-06-17 08:00:00
3500,2024,survival,k2,SHORT,0.44256705,0,2024-06-18 16:00:00
3507,2024,survival,k2,SHORT,0.23480177,0,2024-06-19 20:00:00
3527,2024,survival,k2,SHORT,0.6005316,1,2024-06-25 08:00:00
3545,2024,survival,k2,SHORT,0.8188111,0,2024-06-28 08:00:00
3549,2024,survival,k2,SHORT,0.7533462,1,2024-07-01 04:00:00
3557,2024,survival,k2,SHORT,0.27711704,1,2024-07-02 12:00:00
3580,2024,survival,k2,SHORT,0.88548213,1,2024-07-08 12:00:00
3587,2024,survival,k2,SHORT,0.519919,1,2024-07-09 16:00:00
3596,2024,survival,k2,SHORT,0.23220214,0,2024-07-11 04:00:00
3604,2024,survival,k2,SHORT,0.7576286,1,2024-07-12 12:00:00
3608,2024,survival,k2,SHORT,0.2531506,0,2024-07-15 08:00:00
3624,2024,survival,k2,SHORT,0.3285378,1,2024-07-18 00:00:00
3629,2024,survival,k2,SHORT,0.84148794,1,2024-07-18 20:00:00
3639,2024,survival,k2,SHORT,0.7259445,1,2024-07-22 16:00:00
3654,2024,survival,k2,SHORT,0.8266268,1,2024-07-25 04:00:00
3668,2024,survival,k2,SHORT,0.24372177,1,2024-07-29 16:00:00
3697,2024,survival,k2,SHORT,0.84897035,1,2024-08-05 16:00:00
3703,2024,survival,k2,SHORT,0.7629707,1,2024-08-06 16:00:00
3712,2024,survival,k2,SHORT,0.4422477,0,2024-08-08 04:00:00
3731,2024,survival,k2,SHORT,0.5537258,0,2024-08-13 12:00:00
3735,2024,survival,k2,SHORT,0.6606984,1,2024-08-14 04:00:00
3740,2024,survival,k2,SHORT,0.3890377,0,2024-08-15 00:00:00
3745,2024,survival,k2,SHORT,0.28872895,0,2024-08-15 20:00:00
3763,2024,survival,k2,SHORT,0.31025946,0,2024-08-21 00:00:00
3767,2024,survival,k2,SHORT,0.24757648,1,2024-08-21 16:00:00
3772,2024,survival,k2,SHORT,0.28324878,1,2024-08-22 12:00:00
3786,2024,survival,k2,SHORT,0.5808344,1,2024-08-27 00:00:00
3795,2024,survival,k2,SHORT,0.8972903,1,2024-08-28 12:00:00
3806,2024,survival,k2,SHORT,0.8945499,0,2024-08-30 08:00:00
3815,2024,survival,k2,SHORT,0.7639924,1,2024-09-03 00:00:00
3820,2024,survival,k2,SHORT,0.704921,0,2024-09-03 20:00:00
3825,2024,survival,k2,SHORT,0.31706694,0,2024-09-04 16:00:00
3847,2024,survival,k2,SHORT,0.34384912,0,2024-09-10 12:00:00
3855,2024,survival,k2,SHORT,0.3018297,0,2024-09-11 20:00:00
3872,2024,survival,k2,SHORT,0.2531506,1,2024-09-16 20:00:00
3885,2024,survival,k2,SHORT,0.79061466,1,2024-09-19 04:00:00
3913,2024,survival,k2,SHORT,0.42226994,0,2024-09-26 00:00:00
3921,2024,survival,k2,SHORT,0.38617018,1,2024-09-27 08:00:00
3927,2024,survival,k2,SHORT,0.33744928,1,2024-09-30 12:00:00
3938,2024,survival,k2,SHORT,0.8092734,1,2024-10-02 08:00:00
3945,2024,survival,k2,SHORT,0.88854814,1,2024-10-03 12:00:00
3953,2024,survival,k2,SHORT,0.6883006,0,2024-10-04 20:00:00
3958,2024,survival,k2,SHORT,0.60539985,1,2024-10-07 20:00:00
3965,2024,survival,k2,SHORT,0.2995162,0,2024-10-09 00:00:00
3968,2024,survival,k2,SHORT,0.8030436,0,2024-10-09 12:00:00
3971,2024,survival,k2,SHORT,0.82706803,1,2024-10-10 00:00:00
3987,2024,survival,k2,SHORT,0.7876856,1,2024-10-14 20:00:00
4000,2024,survival,k2,SHORT,0.46481425,0,2024-10-17 00:00:00
4017,2024,survival,k2,SHORT,0.844494,1,2024-10-22 00:00:00
4028,2024,survival,k2,SHORT,0.8908295,1,2024-10-23 20:00:00
4037,2024,survival,k2,SHORT,0.8927305,1,2024-10-25 08:00:00
4060,2024,survival,k2,SHORT,0.67353624,1,2024-10-31 08:00:00
4075,2024,survival,k2,SHORT,0.48038885,1,2024-11-05 00:00:00
4084,2024,survival,k2,SHORT,0.8493882,1,2024-11-06 12:00:00
4096,2024,survival,k2,SHORT,0.8340926,0,2024-11-08 12:00:00
4107,2024,survival,k2,SHORT,0.8851366,0,2024-11-12 12:00:00
4110,2024,survival,k2,SHORT,0.5071006,0,2024-11-13 00:00:00
4116,2024,survival,k2,SHORT,0.8851366,1,2024-11-14 00:00:00
4124,2024,survival,k2,SHORT,0.74138314,1,2024-11-15 08:00:00
4158,2024,survival,k2,SHORT,0.89607877,1,2024-11-25 08:00:00
4162,2024,survival,k2,SHORT,0.7266014,1,2024-11-26 00:00:00
4174,2024,survival,k2,SHORT,0.82816195,1,2024-11-28 00:00:00
4180,2024,survival,k2,SHORT,0.82799304,0,2024-11-29 00:00:00
4192,2024,survival,k2,SHORT,0.41410968,0,2024-12-03 04:00:00
4198,2024,survival,k2,SHORT,0.7011908,0,2024-12-04 04:00:00
4201,2024,survival,k2,SHORT,0.28846532,0,2024-12-04 16:00:00
4207,2024,survival,k2,SHORT,0.28734696,1,2024-12-05 16:00:00
4214,2024,survival,k2,SHORT,0.38844013,1,2024-12-06 20:00:00
4234,2024,survival,k2,SHORT,0.28832817,0,2024-12-12 08:00:00
4237,2024,survival,k2,SHORT,0.84927845,1,2024-12-12 20:00:00
4242,2024,survival,k2,SHORT,0.89421797,1,2024-12-13 16:00:00
4249,2024,survival,k2,SHORT,0.50894535,0,2024-12-17 00:00:00
4252,2024,survival,k2,SHORT,0.88841224,1,2024-12-17 12:00:00
4259,2024,survival,k2,SHORT,0.7141817,1,2024-12-18 16:00:00
4266,2024,survival,k2,SHORT,0.7979891,1,2024-12-19 20:00:00
4277,2024,survival,k2,SHORT,0.87067807,1,2024-12-23 20:00:00
4282,2024,survival,k2,SHORT,0.60626704,0,2024-12-24 16:00:00
4291,2024,survival,k2,SHORT,0.7687922,1,2024-12-27 16:00:00
4296,2024,survival,k2,SHORT,0.45416355,1,2024-12-30 16:00:00
4311,2025,survival,k2,SHORT,0.6590834,1,2025-01-03 16:00:00
4325,2025,survival,k2,SHORT,0.41769147,1,2025-01-08 04:00:00
4343,2025,survival,k2,SHORT,0.64617425,1,2025-01-13 08:00:00
4351,2025,survival,k2,SHORT,0.64676243,0,2025-01-14 16:00:00
4367,2025,survival,k2,SHORT,0.6798719,1,2025-01-17 08:00:00
4371,2025,survival,k2,SHORT,0.8821493,0,2025-01-20 04:00:00
4390,2025,survival,k2,SHORT,0.63613397,1,2025-01-23 08:00:00
4405,2025,survival,k2,SHORT,0.31344995,0,2025-01-28 00:00:00
4414,2025,survival,k2,SHORT,0.31369266,1,2025-01-29 12:00:00
4429,2025,survival,k2,SHORT,0.90462923,1,2025-02-03 04:00:00
4450,2025,survival,k2,SHORT,0.56342036,1,2025-02-06 16:00:00
4467,2025,survival,k2,SHORT,0.90793496,1,2025-02-11 16:00:00
4486,2025,survival,k2,SHORT,0.88419443,1,2025-02-14 20:00:00
4492,2025,survival,k2,SHORT,0.6245306,1,2025-02-18 00:00:00
4504,2025,survival,k2,SHORT,0.32928827,0,2025-02-20 00:00:00
4509,2025,survival,k2,SHORT,0.27438992,0,2025-02-20 20:00:00
4512,2025,survival,k2,SHORT,0.8351037,1,2025-02-21 08:00:00
4524,2025,survival,k2,SHORT,0.5737493,1,2025-02-25 12:00:00
4530,2025,survival,k2,SHORT,0.74586576,1,2025-02-26 12:00:00
4536,2025,survival,k2,SHORT,0.898476,1,2025-02-27 12:00:00
4566,2025,survival,k2,SHORT,0.3047589,0,2025-03-06 16:00:00
4570,2025,survival,k2,SHORT,0.24762985,0,2025-03-07 08:00:00
4576,2025,survival,k2,SHORT,0.3589978,1,2025-03-10 12:00:00
4618,2025,survival,k2,SHORT,0.36024046,1,2025-03-19 16:00:00
4624,2025,survival,k2,SHORT,0.7240759,0,2025-03-20 16:00:00
4628,2025,survival,k2,SHORT,0.8853669,1,2025-03-21 08:00:00
4637,2025,survival,k2,SHORT,0.3090884,0,2025-03-25 00:00:00
4647,2025,survival,k2,SHORT,0.45001587,1,2025-03-26 16:00:00
4671,2025,survival,k2,SHORT,0.8696161,1,2025-04-01 20:00:00
4682,2025,survival,k2,SHORT,0.9026014,1,2025-04-03 16:00:00
4687,2025,survival,k2,SHORT,0.85239244,1,2025-04-04 12:00:00
4695,2025,survival,k2,SHORT,0.32530445,0,2025-04-08 00:00:00
4701,2025,survival,k2,SHORT,0.8834716,1,2025-04-09 00:00:00
4723,2025,survival,k2,SHORT,0.54644066,0,2025-04-14 20:00:00
4729,2025,survival,k2,SHORT,0.43767333,0,2025-04-15 20:00:00
4739,2025,survival,k2,SHORT,0.7933265,1,2025-04-17 12:00:00
4752,2025,survival,k2,SHORT,0.9031083,1,2025-04-22 20:00:00
4768,2025,survival,k2,SHORT,0.8829714,1,2025-04-25 12:00:00
4773,2025,survival,k2,SHORT,0.87358963,1,2025-04-28 12:00:00
4779,2025,survival,k2,SHORT,0.42135262,1,2025-04-29 12:00:00
4784,2025,survival,k2,SHORT,0.87520045,1,2025-04-30 08:00:00
4789,2025,survival,k2,SHORT,0.88364935,1,2025-05-01 04:00:00
4813,2025,survival,k2,SHORT,0.29844946,1,2025-05-07 08:00:00
4818,2025,survival,k2,SHORT,0.23831554,0,2025-05-08 04:00:00
