idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
5849,2026,k3p,SHORT,-0.2556835560094468,-1.0,-0.9989294164070616,0.8113395613209632,-1.0,-10.38000000000011,1921,5,2026-01-16 16:00:00
5850,2026,k3p,SHORT,0.0333771373749861,-1.0,-0.3113355182545016,2.34046620869192,-1.0,-34.57000000000062,1921,5,2026-01-16 20:00:00
5869,2026,k3p,SHORT,-0.1234579034422057,-0.7052479106364594,-0.2700459017349328,0.9445209124822904,-0.4518254674977748,-25.36999999999989,1925,4,2026-01-22 04:00:00
5870,2026,k3p,SHORT,-0.3248520425574293,-1.0,-0.9981497869834668,1.2297835199496023,-1.0,-14.149999999999636,1925,4,2026-01-22 08:00:00
5903,2026,k3p,SHORT,-0.0209728067440056,-0.591998702695447,-0.1102198983181316,-0.1098256960242786,4.128161478599233,679.0,1935,12,2026-01-30 00:00:00
5904,2026,k3p,SHORT,-0.1498443162910507,-0.6006866204984632,-0.1961409929798878,-0.0810931300073782,4.267700743799791,594.9200000000001,1935,12,2026-01-30 04:00:00
5905,2026,k3p,SHORT,-0.0778323210936936,-0.5724049276399071,-0.11076400256246,0.2308374688612635,1.8039459316992328,479.1099999999997,1935,12,2026-01-30 08:00:00
5906,2026,k3p,SHORT,-0.0762674090035356,-0.4292772303195027,-0.0975067603942596,1.1376757264666606,0.841815916116239,306.6099999999997,1935,12,2026-01-30 12:00:00
5907,2026,k3p,SHORT,-0.0183071644780857,-0.4405506768626022,-0.0928751199560318,1.0796465391061076,1.1070749973208704,313.2299999999996,1935,12,2026-01-30 16:00:00
5908,2026,k3p,SHORT,0.2163459188472705,-0.4337444341588748,-0.2182378658672825,1.3318970045283152,0.4158025486381254,143.4300000000003,1935,12,2026-01-30 20:00:00
5909,2026,k3p,SHORT,0.0230368084219946,-0.6691944230785645,-0.2891401728295866,1.1542682117960517,0.1054951869275532,31.10999999999968,1935,12,2026-02-02 04:00:00
5910,2026,k3p,SHORT,-0.030509586390259,-0.6660618795739066,-0.2860289447666768,0.7344900649459177,-0.4043536029922412,-157.14999999999964,1935,12,2026-02-02 08:00:00
5911,2026,k3p,SHORT,-0.0834718923339406,-0.7576344911287125,-0.3130655913370229,0.7278663523969523,0.1077325859517392,13.529999999999744,1935,12,2026-02-02 12:00:00
5926,2026,k3p,SHORT,-0.2533110737319022,-0.8529431307298528,-0.2000938635386993,0.1490078679854095,0.2320245398772988,18.90999999999985,1939,3,2026-02-05 00:00:00
5930,2026,k3p,SHORT,-0.1359153016401699,-0.5182460134735489,-0.2616395646174927,0.6845757662361145,-0.3087080986240678,-33.43000000000029,1941,3,2026-02-05 16:00:00
5958,2026,k3p,SHORT,-0.3331293832893022,-1.0,-0.7901353053842695,1.126306537057412,-1.0,-5.180000000000291,1951,3,2026-02-12 12:00:00
5970,2026,k3p,SHORT,-0.1428967839217,-1.0,-0.7854296314556368,1.0748166656430396,6.561280640320224,131.15999999999983,1955,10,2026-02-16 16:00:00
5971,2026,k3p,SHORT,-0.2303100592277686,-1.0,-0.9981497869834668,0.9918281121081544,4.918559122944404,125.61999999999988,1955,10,2026-02-16 20:00:00
5972,2026,k3p,SHORT,-0.3545764511282081,-1.0,-1.0028554609120994,1.7316401770686654,13.460748955803158,129.6199999999999,1955,10,2026-02-17 00:00:00
5973,2026,k3p,SHORT,0.0412174647749289,-1.0,-0.2159469797729508,1.8109666720669284,2.29957382802712,91.73000000000047,1955,10,2026-02-17 04:00:00
5974,2026,k3p,SHORT,0.0102947727389945,-0.498361576263363,-0.0868873239475213,0.9819268329462034,0.2021741067450824,22.69000000000051,1955,10,2026-02-17 08:00:00
5975,2026,k3p,SHORT,-0.2642197562631357,-1.0,-0.358174737587801,1.2297360822916037,1.0654103614259565,59.86999999999989,1955,10,2026-02-17 12:00:00
5976,2026,k3p,SHORT,-0.0225134283520899,-0.8473781156006253,-0.3176789243889384,0.5632521104314637,0.0573788336661364,4.5900000000001455,1955,10,2026-02-17 16:00:00
5977,2026,k3p,SHORT,-0.0182271299650086,-0.8438080746525696,-0.2970910738619018,1.2953876882115132,-0.0113693784739721,-0.8999999999996362,1955,10,2026-02-17 20:00:00
6004,2026,k3p,SHORT,-0.2667171067106446,-1.0,-0.9989294164070616,0.757187945102382,1.1889150950083762,28.150000000000546,1963,5,2026-02-24 12:00:00
6005,2026,k3p,SHORT,-0.1525172533344859,-0.8313830825554034,-0.2380371379479317,0.6155849215800021,-0.3945969655428685,-28.329999999999927,1963,5,2026-02-24 16:00:00
6006,2026,k3p,SHORT,-0.1734907326957119,-1.0,-0.7854296314556368,1.3086095225141263,1.158371040724049,20.48000000000048,1963,5,2026-02-24 20:00:00
6018,2026,k3p,SHORT,-0.4779038366576006,-1.0,-0.9989294164070616,1.110191177056927,-1.0,-22.76000000000022,1969,3,2026-02-26 20:00:00
6034,2026,k3p,SHORT,0.0253426509188493,-0.3823182183096186,-0.0490329443304166,0.7302954377230213,-0.1008766985696403,-18.14999999999964,1975,5,2026-03-03 16:00:00
6035,2026,k3p,SHORT,0.0288160270192034,-0.3512821183514624,-0.0545618710608326,0.1798576891558321,-0.4096057131216488,-95.72999999999956,1975,5,2026-03-03 20:00:00
6036,2026,k3p,SHORT,0.0682239859739659,-0.5368255465915811,-0.1200957467334219,0.3123258458494198,-0.4754460635001509,-73.22999999999956,1975,5,2026-03-04 00:00:00
6047,2026,k3p,SHORT,-0.171338995890464,-0.6807088872023837,-0.2182854075979616,0.2575041289774704,-0.6599190283400787,-71.71999999999935,1979,4,2026-03-05 20:00:00
6048,2026,k3p,SHORT,-0.0952404253947482,-1.0,-0.3332607604279956,0.3930708186951733,-0.8291538365862452,-51.57999999999993,1979,4,2026-03-06 00:00:00
6070,2026,k3p,SHORT,-0.4470660911274041,-1.0,-0.994596367098417,0.8289026306889096,-0.6553287350586057,-18.450000000000728,1989,6,2026-03-11 20:00:00
6071,2026,k3p,SHORT,-0.5381269573119097,-1.0,-0.9989294164070616,0.5813838202297178,-0.5313398504888164,-9.240000000000691,1989,6,2026-03-12 00:00:00
6072,2026,k3p,SHORT,-0.1838527324463872,-1.0,-0.7854296314556368,0.965093864161178,-1.0,-15.0,1989,6,2026-03-12 04:00:00
6073,2026,k3p,SHORT,-0.2572848718414906,-1.0,-0.781484888074693,0.5617662101953728,-1.0,-28.979999999999563,1989,6,2026-03-12 08:00:00
6077,2026,k3p,SHORT,-0.0486132867626756,-0.5688836386962447,-0.1729414998620395,0.5879896821795232,-0.4979608513366871,-43.85000000000037,1991,3,2026-03-13 00:00:00
6083,2026,k3p,SHORT,0.1073388626844763,-1.0,-0.1785243904821556,1.0064360541001172,-0.2023424684622782,-13.800000000000182,1995,5,2026-03-16 04:00:00
6084,2026,k3p,SHORT,0.4843244644224712,-1.0,-0.1724554149025465,1.7008757801784713,-0.3036124815432483,-12.350000000000364,1995,5,2026-03-16 08:00:00
6085,2026,k3p,SHORT,0.353738459038371,-1.0,-0.3275594293363827,1.5319361535326923,-1.0,-56.23967603773326,1995,5,2026-03-16 12:00:00
6093,2026,k3p,SHORT,0.0549612916829422,-1.0,-1.0089209426477317,0.6635890329502692,12.13955094991374,351.4400000000005,1999,15,2026-03-17 20:00:00
6094,2026,k3p,SHORT,-0.2808681130242522,-1.0,-0.7901353053842695,0.7108589492095939,24.340192043895875,354.8800000000001,1999,15,2026-03-18 00:00:00
6095,2026,k3p,SHORT,-0.484792465116829,-1.0,-0.7901353053842695,0.8308769669662596,-1.0,-10.527980640662465,1999,15,2026-03-18 04:00:00
6096,2026,k3p,SHORT,-0.3046678301134294,-1.0,-0.7854296314556368,0.3401313162626367,-1.0,-18.25,1999,15,2026-03-18 08:00:00
6097,2026,k3p,SHORT,-0.3885991147192284,-1.0,-0.7901353053842695,0.2966179909121201,23.001348617667045,341.1100000000006,1999,15,2026-03-18 12:00:00
6098,2026,k3p,SHORT,-0.0352996471061933,-0.4614227332531723,-0.1958084034059792,0.6862962077621352,1.6445538818076482,227.08,1999,15,2026-03-18 16:00:00
6099,2026,k3p,SHORT,0.0737850253010775,-0.494236763000446,-0.2131529337319551,0.4467943258799654,2.2322510754045286,239.71000000000004,1999,15,2026-03-18 20:00:00
6100,2026,k3p,SHORT,0.1386831622673134,-0.5847901216814206,-0.2980814638891111,1.152898580403195,1.267834875181491,173.3699999999999,1999,15,2026-03-19 00:00:00
6101,2026,k3p,SHORT,-0.0963310874696047,-0.8502968285159319,-0.4085933993175587,-0.0381135665212605,2.7943254870459064,198.9000000000005,1999,15,2026-03-19 04:00:00
6102,2026,k3p,SHORT,-0.2129535564254782,-1.0,-0.6143430525285064,0.039155135695322,2.937930083668516,176.4300000000003,1999,15,2026-03-19 08:00:00
6103,2026,k3p,SHORT,0.2648208440429467,-0.6931595272637123,-0.3025843192077806,0.1763322439100771,0.286706171066024,47.90000000000055,1999,15,2026-03-19 12:00:00
6104,2026,k3p,SHORT,0.2082890749283443,-0.3995667938252533,-0.2050048471521759,-0.0590647514059793,-0.1302576868402299,-30.13999999999941,1999,15,2026-03-19 16:00:00
6105,2026,k3p,SHORT,0.2639433961980775,-0.3995667938252533,-0.1960655688259326,0.1576638483481692,-0.1818951555432956,-34.909999999999854,1999,15,2026-03-19 20:00:00
6111,2026,k3p,SHORT,-0.0341729449870048,-0.5125030442754617,-0.1568823388506166,0.4581025395929763,0.9780471821756276,119.40000000000056,2001,7,2026-03-20 20:00:00
6112,2026,k3p,SHORT,-0.0606580015229755,-0.4688323697211582,-0.078454423163772,0.1492853315650692,-0.2764141420738971,-65.88000000000011,2001,7,2026-03-23 04:00:00
6113,2026,k3p,SHORT,-0.0864178877691252,-0.4755349541738719,-0.1300118188099326,0.042987791165522,-0.5351716121198244,-143.96999999999937,2001,7,2026-03-23 08:00:00
6114,2026,k3p,SHORT,-0.0299995169513348,-0.4405506768626022,-0.0205315485980867,0.2683677965600404,-0.8101394786217376,-200.09999999999943,2001,7,2026-03-23 12:00:00
6128,2026,k3p,SHORT,-0.0972033701512958,-1.0,-0.9690180045979294,0.6934674808685916,3.779886685552397,133.4300000000003,2007,10,2026-03-25 20:00:00
6129,2026,k3p,SHORT,-0.1709100633294266,-1.0,-0.5113698708580575,0.2708995313707912,1.3697528155623913,93.65000000000056,2007,10,2026-03-26 00:00:00
6130,2026,k3p,SHORT,-0.1224557210396032,-1.0,-0.7389439936874566,0.8147499099639064,3.5374027528426093,118.22000000000024,2007,10,2026-03-26 04:00:00
6131,2026,k3p,SHORT,-0.1178437715078221,-0.8394656311691249,-0.2089083637251864,0.5708596968109908,0.206279733587062,21.68000000000029,2007,10,2026-03-26 08:00:00
6132,2026,k3p,SHORT,-0.2007073724485314,-0.836333087664467,-0.232844761746056,0.1447053286303622,0.0582246829791075,6.520000000000437,2007,10,2026-03-26 12:00:00
6133,2026,k3p,SHORT,-0.4083324022136163,-1.0,-0.4948579980562118,0.0310275432764377,0.640401070215241,35.42000000000007,2007,10,2026-03-26 16:00:00
