block,entry_ts,direction,entry,tp,topology,d_same,d_opp,resolution,next_side,dir_hit,h1_sl,gap_cross,sl_arm,sl,sl_dist,tp_dist,universe
2026JF,2026-02-11 12:44:00,UP,5091.72,5597.99,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,PRIMARY_CONTINUES,DOWN,0.0,5043.58,False,FIXED_20,5071.72,20.0,506.2699999999995,CONTROL
2026JF,2026-02-11 12:44:00,UP,5091.72,5597.99,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,PRIMARY_CONTINUES,DOWN,0.0,5043.58,False,FIXED_25,5066.72,25.0,506.2699999999995,CONTROL
2026JF,2026-02-11 12:44:00,UP,5091.72,5597.99,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,PRIMARY_CONTINUES,DOWN,0.0,5043.58,False,FIXED_30,5061.72,30.0,506.2699999999995,CONTROL
2026JF,2026-02-11 12:44:00,UP,5091.72,5597.99,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,PRIMARY_CONTINUES,DOWN,0.0,5043.58,False,FIXED_40,5051.72,40.0,506.2699999999995,CONTROL
2026JF,2026-02-11 12:44:00,UP,5091.72,5597.99,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,PRIMARY_CONTINUES,DOWN,0.0,5043.58,False,FIXED_50,5041.72,50.0,506.2699999999995,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,H1_STRUCT,5083.77,95.96000000000004,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_10,4997.81,10.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_15,5002.81,15.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_20,5007.81,20.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_25,5012.81,25.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_30,5017.81,30.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_40,5027.81,40.0,332.97000000000025,CONTROL
2026JF,2026-02-12 18:13:00,DOWN,4987.81,4654.84,OPPOSITE_NEAREST,332.97000000000025,112.17999999999938,CHALLENGER_EARNED,DOWN,1.0,5083.77,False,FIXED_50,5037.81,50.0,332.97000000000025,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,H1_STRUCT,5017.24,51.9399999999996,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_10,4975.3,10.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_15,4980.3,15.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_20,4985.3,20.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_25,4990.3,25.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_30,4995.3,30.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_40,5005.3,40.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:52:00,DOWN,4965.3,4933.81,SAME_NEAREST,31.48999999999978,86.65999999999985,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_50,5015.3,50.0,31.48999999999978,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,H1_STRUCT,5017.24,83.42999999999938,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_10,4943.81,10.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_15,4948.81,15.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_20,4953.81,20.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_25,4958.81,25.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_30,4963.81,30.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_40,4973.81,40.0,55.18000000000029,CONTROL
2026JF,2026-02-17 02:58:00,DOWN,4933.81,4878.63,SAME_NEAREST,55.18000000000029,118.14999999999964,PRIMARY_CONTINUES,DOWN,1.0,5017.24,False,FIXED_50,4983.81,50.0,55.18000000000029,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,H1_STRUCT,5001.0,122.36999999999989,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_10,4888.63,10.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_15,4893.63,15.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_20,4898.63,20.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_25,4903.63,25.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_30,4908.63,30.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_40,4918.63,40.0,223.78999999999996,CONTROL
2026JF,2026-02-17 07:31:00,DOWN,4878.63,4654.84,OPPOSITE_NEAREST,223.78999999999996,173.32999999999993,PRIMARY_CONTINUES,DOWN,1.0,5001.0,False,FIXED_50,4928.63,50.0,223.78999999999996,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,H1_STRUCT,5001.0,141.89999999999964,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_10,4869.1,10.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_15,4874.1,15.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_20,4879.1,20.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_25,4884.1,25.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_30,4889.1,30.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_40,4899.1,40.0,204.26000000000022,CONTROL
2026JF,2026-02-17 16:01:00,DOWN,4859.1,4654.84,OPPOSITE_NEAREST,204.26000000000022,141.89999999999964,PRIMARY_CONTINUES,UP,0.0,5001.0,False,FIXED_50,4909.1,50.0,204.26000000000022,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,H1_STRUCT,4958.75,52.11999999999989,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_10,5000.87,10.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_15,4995.87,15.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_20,4990.87,20.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_25,4985.87,25.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_30,4980.87,30.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_40,4970.87,40.0,41.090000000000146,CONTROL
2026JF,2026-02-19 08:45:00,UP,5010.87,5051.96,SAME_NEAREST,41.090000000000146,169.10999999999967,CHALLENGER_EARNED,UP,1.0,4958.75,False,FIXED_50,4960.87,50.0,41.090000000000146,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,H1_STRUCT,4981.75,40.529999999999745,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_10,5012.28,10.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_15,5007.28,15.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_20,5002.28,20.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_25,4997.28,25.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_30,4992.28,30.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_40,4982.28,40.0,29.68000000000029,CONTROL
2026JF,2026-02-20 08:23:00,UP,5022.28,5051.96,SAME_NEAREST,29.68000000000029,58.849999999999454,PRIMARY_CONTINUES,UP,1.0,4981.75,False,FIXED_50,4972.28,50.0,29.68000000000029,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,H1_STRUCT,5005.04,46.92000000000007,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_10,5041.96,10.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_15,5036.96,15.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_20,5031.96,20.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_25,5026.96,25.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_30,5021.96,30.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_40,5011.96,40.0,31.8100000000004,CONTROL
2026JF,2026-02-20 16:34:00,UP,5051.96,5083.77,SAME_NEAREST,31.8100000000004,88.52999999999975,PRIMARY_CONTINUES,UP,1.0,5005.04,False,FIXED_50,5001.96,50.0,31.8100000000004,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,H1_STRUCT,4989.2,94.57000000000062,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_10,5073.77,10.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_15,5068.77,15.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_20,5063.77,20.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_25,5058.77,25.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_30,5053.77,30.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_40,5043.77,40.0,16.219999999999345,CONTROL
2026JF,2026-02-20 22:19:00,UP,5083.77,5099.99,SAME_NEAREST,16.219999999999345,120.34000000000015,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_50,5033.77,50.0,16.219999999999345,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,H1_STRUCT,4989.2,110.78999999999996,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_10,5089.99,10.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_15,5084.99,15.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_20,5079.99,20.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_25,5074.99,25.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_30,5069.99,30.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_40,5059.99,40.0,19.100000000000364,CONTROL
2026JF,2026-02-20 23:47:00,UP,5099.99,5119.09,SAME_NEAREST,19.100000000000364,136.5599999999995,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_50,5049.99,50.0,19.100000000000364,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,H1_STRUCT,4989.2,129.89000000000033,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_10,5109.09,10.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_15,5104.09,15.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_20,5099.09,20.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_25,5094.09,25.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_30,5089.09,30.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_40,5079.09,40.0,478.89999999999964,CONTROL
2026JF,2026-02-23 01:04:00,UP,5119.09,5597.99,OPPOSITE_NEAREST,478.89999999999964,155.65999999999985,PRIMARY_CONTINUES,UP,1.0,4989.2,False,FIXED_50,5069.09,50.0,478.89999999999964,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,H1_STRUCT,5122.2,54.400000000000546,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_10,5166.6,10.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_15,5161.6,15.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_20,5156.6,20.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_25,5151.6,25.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_30,5146.6,30.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_40,5136.6,40.0,421.3899999999994,CONTROL
2026JF,2026-02-23 16:36:00,UP,5176.6,5597.99,OPPOSITE_NEAREST,421.3899999999994,187.40000000000055,PRIMARY_CONTINUES,UP,1.0,5122.2,False,FIXED_50,5126.6,50.0,421.3899999999994,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,H1_STRUCT,5155.17,55.42000000000007,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_10,5200.59,10.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_15,5195.59,15.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_20,5190.59,20.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_25,5185.59,25.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_30,5180.59,30.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_40,5170.59,40.0,39.05000000000018,CONTROL
2026JF,2026-02-25 18:46:00,UP,5210.59,5249.64,SAME_NEAREST,39.05000000000018,117.09000000000015,PRIMARY_CONTINUES,DOWN,0.0,5155.17,False,FIXED_50,5160.59,50.0,39.05000000000018,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,H1_STRUCT,5168.74,32.280000000000655,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_10,5191.02,10.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_15,5186.02,15.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_20,5181.02,20.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_25,5176.02,25.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_30,5171.02,30.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_40,5161.02,40.0,16.55999999999949,CONTROL
2026JF,2026-02-27 15:07:00,UP,5201.02,5217.58,SAME_NEAREST,16.55999999999949,70.68000000000029,OLD_PRIMARY_WINS,UP,1.0,5168.74,False,FIXED_50,5151.02,50.0,16.55999999999949,CONTROL
