sweep_time,dir,liq_price,liq_pivot_at,liq_available_at,liq_id,n_levels,sweep_extreme,trigger_time,trigger_close,pre_m5_owner,trigger_m5_index,entry,sl_exec,risk,win1,resolved_i,resolved_at,mfe_r,mae_r,win1_costless,year,source_k,m30_exp,m30_owner,h1_owner,owner_agree,delivery_state,broken_m5_level,penetration,acceptance_margin,strong_acceptance,m1_clean_path,m1_direct_transfer,m1_change_count,d1_atr,prior_k,prior_trigger_time,prior_resolved_at,prior_liq_price,prior_sl,episode_id,kdist,support_k,support_n,checkpoint_abs,checkpoint_r,checkpoint_hit,full1_hit,mirror_checkpoint_hit,checkpoint_at,path_mfe_abs,path_mae_abs,res2_hit,res2_at,res2_term,L50_R,linked_to_actual_H2
2022-01-31 21:02:00,-1,1799.63,2022-01-31 16:30:00,2022-01-31 17:45:00,246,1,1799.85,2022-01-31 22:00:00,1798.47,1,5741,1798.47,1800.09,1.6199999999998909,1,28708,2022-01-31 22:30:00,1.1172839506174659,0.6358024691358285,1,2022,1.5,1.040866755369708,1,1,False,True,1798.69,0.2199999999997999,0.22000000000002728,True,False,False,6,19.40071428571423,1.5,2022-01-31 17:05:00,2022-01-31 21:02:00,1799.31,1799.8700000000001,-1:2022-01-31T15:30:00,0.5,1.5,1,1.6199999999998909,1.0,1,1,0,2022-01-31 22:30:00,1.8100000000001728,1.0299999999999727,0,2022-01-31 22:40:00,BE,0.5,True
2022-03-18 05:35:00,1,1930.11,2022-03-17 09:15:00,2022-03-17 10:00:00,399,1,1926.68,2022-03-18 07:35:00,1935.17,-1,14934,1935.3500000000001,1926.68,8.670000000000073,0,75064,2022-03-18 15:24:00,0.6332179930795543,1.5743944636678173,0,2022,2.0,1.8064005626868262,-1,-1,False,True,1934.44,3.4299999999998363,0.7300000000000182,False,False,False,4,44.81500000000004,2.0,2022-03-17 22:35:00,2022-03-18 04:19:00,1935.5,1935.44,1:2022-03-16T22:00:00,0.0,2|2.5,2,8.670000000000073,1.0,0,0,1,2022-03-18 15:24:00,5.489999999999782,13.650000000000091,0,,SL,-1.0,True
2022-05-03 15:04:00,-1,1865.41,2022-05-03 05:45:00,2022-05-03 07:45:00,638,1,1865.6,2022-05-03 15:25:00,1860.05,1,23572,1860.05,1865.78,5.730000000000018,0,117794,2022-05-03 16:11:00,0.5340314136125542,1.020942408376984,0,2022,2.0,1.513645224171541,1,-1,False,True,1861.39,0.1899999999998272,1.3400000000001455,True,True,False,2,27.435714285714262,2.0,2022-05-03 13:35:00,2022-05-03 14:33:00,1860.87,1861.1100000000001,-1:2022-04-28T02:00:00,0.0,1.5|2|2.5,3,5.730000000000018,1.0,0,0,1,2022-05-03 16:11:00,3.0599999999999454,5.850000000000136,0,,SL,-1.0,True
2022-06-08 16:15:00,-1,1855.56,2022-06-07 22:15:00,2022-06-08 00:00:00,810,1,1856.03,2022-06-08 16:50:00,1852.16,1,30735,1852.16,1856.21,4.0499999999999545,0,153556,2022-06-08 17:19:00,0.1135802469135905,1.064197530864196,0,2022,2.0,2.1901375059270145,1,1,False,True,1852.91,0.4700000000000273,0.75,True,True,False,2,21.37928571428571,2.0,2022-06-08 14:05:00,2022-06-08 14:35:00,1851.31,1851.55,-1:2022-06-07T15:30:00,0.0,1.5|2,2,4.0499999999999545,1.0,0,0,1,2022-06-08 17:19:00,0.4600000000000364,4.309999999999945,0,,SL,-1.0,False
2022-11-25 02:54:00,1,1752.37,2022-11-24 10:00:00,2022-11-24 10:45:00,1729,1,1752.33,2022-11-25 03:10:00,1754.05,-1,64123,1754.28,1752.33,1.9500000000000455,1,320318,2022-11-25 03:29:00,1.0153846153846011,0.3025641025640535,1,2022,2.0,1.7623181005871904,-1,-1,False,True,1753.54,0.03999999999996362,0.5099999999999909,True,True,True,1,23.802142857142858,2.0,2022-11-24 10:35:00,2022-11-25 02:54:00,1752.62,1752.37,1:2022-11-23T10:00:00,0.0,1.5|2|2.5,3,1.9500000000000455,1.0,1,1,0,2022-11-25 03:29:00,1.9800000000000182,0.5899999999999181,1,2022-11-25 04:16:00,TP2,1.5,True
