child_id,branch,side,parent_id_at_entry,authorized_at,entry_at,entry_price,origin,initial_risk,zone_low,zone_high,mfe,mae,mfe_r,mae_r,exit_at,exit_price,realized_pnl,realized_r,terminal_reason,terminal_state,terminal_at,censored,review_count,auth_class,duration_minutes,loss_class,h4_flow_at_entry,h4_macro_at_entry,h4_macro_agree_n,h4_role_at_entry,h4_role_agree_n,h1_consensus_at_entry,h1_agree_n,h1_relation_at_entry,m15_consensus_at_entry,m15_agree_n,m15_supports_child,m5_consensus_at_entry,m5_agree_n,m5_supports_child,favorable_liquidity_delivery_count,first_favorable_delivery_at,first_favorable_delivery_object,first_post_delivery_m15_nonsupport_at,first_post_delivery_m15_nonsupport_consensus,counterfactual_r_at_first_post_delivery_m15_nonsupport
2024OOS-WIT0009,WITH_PARENT,DOWN,2024OOS-MP011,2024-02-06 10:15:00,2024-02-06 10:15:33.803000,2026.04,2029.61,3.5699999999999363,2026.02,2026.16,2.9600000000000364,1.6400000000001,0.8291316526610895,0.4593837535014368,2024-02-06 14:00:00.045000,2026.91,-0.8700000000001182,-0.2436974789916341,AI_EXIT,CHILD_EXITED,2024-02-06 14:00:00.045000,False,1,FIRST,224.437367,AI_EARLY_LOSS_EXIT,PAUSE_DOWN,DOWN,3,PAUSE_DOWN,2,BALANCE,2,LOCAL_BALANCE,DOWN,2,True,DOWN,2,True,7,2024-02-06 10:32:00,M5_SWING_LOW_20240206_1015_PIVOT,2024-02-06 13:30:00,BALANCE,0.106442577
2024OOS-COU0022,COUNTER,DOWN,2024OOS-MP012,2024-02-07 12:30:00,2024-02-07 13:15:16.155000,2033.72,2034.34,0.6199999999998909,2033.7,2034.11,0.0,0.75,0.0,1.2096774193550517,2024-02-07 13:16:35.052000,2034.47,-0.75,-1.2096774193550517,HARD_SL,CHILD_DEAD,2024-02-07 13:16:35.052000,False,0,FIRST,1.314950,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,BALANCE,2,LOCAL_BALANCE,DOWN,2,True,BALANCE,2,False,0,,,,,
2024OOS-WIT0010,WITH_PARENT,UP,2024OOS-MP012,2024-02-07 13:30:00,2024-02-07 13:41:35.494000,2034.67,2032.7,1.9700000000000273,2034.47,2034.78,0.0,1.9800000000000182,0.0,1.005076142131975,2024-02-07 14:12:27.631000,2032.69,-1.9800000000000182,-1.005076142131975,HARD_SL,CHILD_DEAD,2024-02-07 14:12:27.631000,False,0,FIRST,30.868950,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,BALANCE,2,LOCAL_BALANCE,UP,2,True,UP,3,True,0,,,,,
2024OOS-COU0023,COUNTER,DOWN,2024OOS-MP012,2024-02-07 14:15:00,2024-02-07 14:41:34.956000,2032.94,2034.17,1.2300000000000182,2032.94,2033.76,0.4800000000000182,1.240000000000009,0.3902439024390334,1.0081300813008054,2024-02-07 15:20:23.389000,2034.18,-1.240000000000009,-1.0081300813008054,HARD_SL,CHILD_DEAD,2024-02-07 15:20:23.389000,False,0,FIRST,38.807217,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,2,ALIGNED,DOWN,3,True,DOWN,3,True,0,,,,,
2024OOS-COU0027,COUNTER,UP,2024OOS-MP014,2024-02-09 21:30:00,2024-02-09 21:55:07.100000,2024.6,2020.25,4.349999999999909,2023.72,2024.63,2.6200000000001182,2.8199999999999363,0.6022988505747524,0.6482758620689645,2024-02-12 11:00:00.081000,2023.63,-0.9699999999997999,-0.2229885057470851,AI_EXIT,CHILD_EXITED,2024-02-12 11:00:00.081000,False,1,FIRST,3664.883017,AI_EARLY_LOSS_EXIT,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,3,ALIGNED,UP,2,True,UP,2,True,14,2024-02-09 22:14:00,M5_SWING_HIGH_20240209_2130_PIVOT,2024-02-09 22:45:00,AMBIGUOUS,-0.002298851
2024OOS-COU0028,COUNTER,UP,2024OOS-MP014,2024-02-12 15:15:00,2024-02-12 15:23:20.024000,2023.98,2019.97,4.009999999999991,2022.34,2024.02,0.9400000000000546,4.029999999999973,0.23441396508729592,1.0049875311720653,2024-02-12 15:49:01.846000,2019.95,-4.029999999999973,-1.0049875311720653,HARD_SL,CHILD_DEAD,2024-02-12 15:49:01.846000,False,0,FIRST,25.697033,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,UP,2,True,UP,3,True,0,,,,,
2024OOS-COU0031,COUNTER,UP,2024OOS-MP014,2024-02-13 03:15:00,2024-02-13 04:17:34.029000,2019.42,2018.21,1.2100000000000364,2019.28,2019.42,0.35999999999989996,1.3100000000001728,0.29752066115693315,1.0826446280992839,2024-02-13 05:07:09.537000,2018.11,-1.3100000000001728,-1.0826446280992839,HARD_SL,CHILD_DEAD,2024-02-13 05:07:09.537000,False,0,FRESH_REAUTH,49.591800,PARTIAL_PROGRESS_HARD_SL,PAUSE_DOWN,DOWN,3,PAUSE_DOWN,2,DOWN,2,ALIGNED,BALANCE,2,False,DOWN,2,False,0,,,,,
2024OOS-COU0033,COUNTER,UP,2024OOS-MP015,2024-02-14 06:15:00,2024-02-14 08:47:09.273000,1991.84,1988.84,3.0,1991.82,1991.87,1.1400000000001,3.009999999999991,0.38000000000003337,1.0033333333333303,2024-02-14 10:06:06.675000,1988.83,-3.009999999999991,-1.0033333333333303,HARD_SL,CHILD_DEAD,2024-02-14 10:06:06.675000,False,0,FIRST,78.956700,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,DOWN,3,False,DOWN,3,False,1,2024-02-14 08:59:00,M5_SWING_HIGH_20240214_0840_PIVOT,2024-02-14 09:00:00,DOWN,0.126666667
2024OOS-COU0034,COUNTER,UP,2024OOS-MP015,2024-02-14 12:15:00,2024-02-14 14:33:09.874000,1990.1,1985.94,4.1599999999998545,1989.09,1990.12,3.050000000000182,4.169999999999845,0.7331730769231463,1.002403846153844,2024-02-14 17:01:22.749000,1985.93,-4.169999999999845,-1.002403846153844,HARD_SL,CHILD_DEAD,2024-02-14 17:01:22.749000,False,0,FRESH_REAUTH,148.214583,PARTIAL_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,DOWN,2,False,DOWN,2,False,2,2024-02-14 15:34:00,M5_SWING_HIGH_20240214_1510_PIVOT,2024-02-14 15:45:00,DOWN,0.163461538
2024OOS-COU0040,COUNTER,DOWN,2024OOS-MP016,2024-02-20 01:15:00,2024-02-20 03:29:10.579000,2017.76,2018.13,0.37000000000011823,2017.76,2018.12,0.0,0.38000000000010914,0.0,1.0270270270269939,2024-02-20 03:29:14.042000,2018.14,-0.38000000000010914,-1.0270270270269939,HARD_SL,CHILD_DEAD,2024-02-20 03:29:14.042000,False,0,FIRST,0.057717,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,BALANCE,3,LOCAL_BALANCE,DOWN,3,True,UP,2,False,0,,,,,
2024OOS-WIT0015,WITH_PARENT,UP,2024OOS-MP018,2024-02-26 15:45:00,2024-02-26 15:56:15.303000,2032.62,2030.69,1.9299999999998363,2031.62,2032.66,0.3000000000001819,1.9399999999998272,0.15544041450787946,1.0051813471502549,2024-02-26 16:12:13.101000,2030.68,-1.9399999999998272,-1.0051813471502549,HARD_SL,CHILD_DEAD,2024-02-26 16:12:13.101000,False,0,FIRST,15.963300,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,BALANCE,2,LOCAL_BALANCE,UP,3,True,BALANCE,3,False,0,,,,,
2024OOS-COU0044,COUNTER,DOWN,2024OOS-MP018,2024-02-26 16:15:00,2024-02-26 22:08:52.463000,2031.57,2032.85,1.2799999999999727,2031.53,2031.77,0.05999999999994543,1.3100000000001728,0.04687499999995837,1.0234375000001568,2024-02-26 22:25:39.050000,2032.88,-1.3100000000001728,-1.0234375000001568,HARD_SL,CHILD_DEAD,2024-02-26 22:25:39.050000,False,0,FIRST,16.776450,FAST_NO_PROGRESS_HARD_SL,UNRESOLVED_UP,UP,3,AMBIGUOUS,1,DOWN,2,COUNTERFLOW,UP,2,False,UP,3,False,0,,,,,
2024OOS-COU0046,COUNTER,DOWN,2024OOS-MP018,2024-02-28 04:45:00,2024-02-28 05:36:40.150000,2031.76,2033.58,1.8199999999999363,2031.75,2032.11,7.059999999999945,1.8299999999999272,3.879120879120985,1.0054945054945006,2024-02-28 15:21:35.489000,2033.59,-1.8299999999999272,-1.0054945054945006,HARD_SL,CHILD_DEAD,2024-02-28 15:21:35.489000,False,1,FIRST,584.922317,PROFITABLE_1R_PLUS_THEN_HARD_SL,UNRESOLVED_UP,UP,3,AMBIGUOUS,1,DOWN,2,COUNTERFLOW,DOWN,3,True,UP,2,False,19,2024-02-28 06:22:00,M5_SWING_LOW_20240228_0605_PIVOT,2024-02-28 08:00:00,BALANCE,0.302197802
2024OOS-COU0047,COUNTER,DOWN,2024OOS-MP020,2024-02-29 07:15:00,2024-02-29 07:24:07.750000,2035.16,2037.06,1.8999999999998636,2035.16,2035.74,0.6400000000001,1.9199999999998454,0.3368421052632347,1.0105263157894648,2024-02-29 08:36:03.629000,2037.08,-1.9199999999998454,-1.0105263157894648,HARD_SL,CHILD_DEAD,2024-02-29 08:36:03.629000,False,0,FIRST,71.931317,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,2,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,0,,,,,
2024OOS-COU0053,COUNTER,DOWN,2024OOS-MP020,2024-03-04 03:15:00,2024-03-04 03:15:43.151000,2081.51,2088.24,6.729999999999563,2081.51,2081.61,1.8500000000003638,6.7599999999997635,0.2748885586924939,1.0044576523031503,2024-03-04 09:48:00.051000,2088.27,-6.7599999999997635,-1.0044576523031503,HARD_SL,CHILD_DEAD,2024-03-04 09:48:00.051000,False,0,FIRST,392.281667,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,5,2024-03-04 03:51:00,M5_SWING_LOW_20240304_0330_PIVOT,2024-03-04 04:45:00,UP,-0.280832095
2024OOS-COU0054,COUNTER,DOWN,2024OOS-MP020,2024-03-04 12:45:00,2024-03-04 12:47:53.875000,2084.42,2088.24,3.819999999999709,2084.42,2085.2,3.1100000000001273,3.8400000000001455,0.8141361256545456,1.0052356020943556,2024-03-04 15:55:22.104000,2088.26,-3.8400000000001455,-1.0052356020943556,HARD_SL,CHILD_DEAD,2024-03-04 15:55:22.104000,False,0,FRESH_REAUTH,187.470483,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,7,2024-03-04 13:25:00,M5_SWING_LOW_20240304_1300_PIVOT,2024-03-04 15:15:00,BALANCE,0.083769634
2024OOS-COU0055,COUNTER,DOWN,2024OOS-MP020,2024-03-05 03:30:00,2024-03-05 03:40:40.451000,2112.55,2119.86,7.309999999999945,2112.54,2113.04,1.1100000000001273,7.359999999999673,0.15184678522573675,1.0068399452804004,2024-03-05 07:58:41.905000,2119.91,-7.359999999999673,-1.0068399452804004,HARD_SL,CHILD_DEAD,2024-03-05 07:58:41.905000,False,0,FRESH_REAUTH,258.024233,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,2,2024-03-05 04:10:00,M5_SWING_LOW_20240305_0350_PIVOT,2024-03-05 05:30:00,UP,-0.176470588
2024OOS-COU0056,COUNTER,DOWN,2024OOS-MP020,2024-03-05 09:45:00,2024-03-05 10:06:26.805000,2116.64,2119.86,3.2200000000002547,2116.57,2117.72,0.0,3.2400000000002365,0.0,1.0062111801242175,2024-03-05 10:27:20.405000,2119.88,-3.2400000000002365,-1.0062111801242175,HARD_SL,CHILD_DEAD,2024-03-05 10:27:20.405000,False,0,FRESH_REAUTH,20.893333,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,UP,2,False,0,,,,,
2024OOS-COU0057,COUNTER,DOWN,2024OOS-MP020,2024-03-05 14:45:00,2024-03-05 14:45:03.937000,2122.34,2127.27,4.929999999999836,2122.3,2123.88,0.0,4.940000000000055,0.0,1.0020283975659672,2024-03-05 15:09:45.452000,2127.28,-4.940000000000055,-1.0020283975659672,HARD_SL,CHILD_DEAD,2024-03-05 15:09:45.452000,False,0,FRESH_REAUTH,24.691917,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0058,COUNTER,DOWN,2024OOS-MP020,2024-03-05 18:30:00,2024-03-05 18:30:47.351000,2127.05,2141.7,14.649999999999636,2127.01,2129.07,3.2400000000002365,7.869999999999891,0.22116040955633562,0.5372013651877192,2024-03-06 12:00:00.051000,2128.85,-1.7999999999997272,-0.12286689419793664,AI_EXIT,CHILD_EXITED,2024-03-06 12:00:00.051000,False,1,FRESH_REAUTH,1049.211667,AI_EARLY_LOSS_EXIT,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,14,2024-03-05 18:43:00,M5_SWING_LOW_20240305_1750_PIVOT,2024-03-05 19:00:00,BALANCE,-0.101023891
2024OOS-COU0059,COUNTER,DOWN,2024OOS-MP020,2024-03-06 13:00:00,2024-03-06 13:03:50.652000,2126.56,2128.63,2.0700000000001637,2126.55,2127.51,0.0,2.0799999999999272,0.0,1.0048309178742816,2024-03-06 13:35:47.445000,2128.64,-2.0799999999999272,-1.0048309178742816,HARD_SL,CHILD_DEAD,2024-03-06 13:35:47.445000,False,0,FIRST,31.946550,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,2,ALIGNED,DOWN,2,True,DOWN,3,True,0,,,,,
2024OOS-COU0060,COUNTER,DOWN,2024OOS-MP020,2024-03-06 21:30:00,2024-03-06 23:46:14.162000,2148.03,2152.16,4.129999999999654,2148.02,2150.44,3.6200000000003456,4.139999999999873,0.8765133171914403,1.0024213075061064,2024-03-07 04:35:50.471000,2152.17,-4.139999999999873,-1.0024213075061064,HARD_SL,CHILD_DEAD,2024-03-07 04:35:50.471000,False,0,FRESH_REAUTH,289.605150,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,UP,3,False,UP,3,False,5,2024-03-07 01:46:00,M5_SWING_LOW_20240307_0100_PIVOT,2024-03-07 02:00:00,UP,0.118644068
2024OOS-COU0061,COUNTER,DOWN,2024OOS-MP020,2024-03-07 13:30:00,2024-03-07 13:32:30.902000,2154.67,2161.4,6.730000000000018,2154.66,2154.87,0.5,6.739999999999782,0.07429420505200575,1.001485884101005,2024-03-07 15:05:52.704000,2161.41,-6.739999999999782,-1.001485884101005,HARD_SL,CHILD_DEAD,2024-03-07 15:05:52.704000,False,0,FRESH_REAUTH,93.363367,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,3,True,1,2024-03-07 14:37:00,M5_SWING_LOW_20240307_1350_PIVOT,2024-03-07 14:45:00,BALANCE,-0.118870728
2024OOS-COU0063,COUNTER,DOWN,2024OOS-MP020,2024-03-08 15:15:00,2024-03-08 15:21:21.152000,2166.55,2171.01,4.460000000000036,2166.54,2166.55,9.070000000000164,4.569999999999709,2.0336322869955357,1.0246636771299713,2024-03-08 15:30:51.013000,2171.12,-4.569999999999709,-1.0246636771299713,HARD_SL,CHILD_DEAD,2024-03-08 15:30:51.013000,False,0,FIRST,9.497683,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,4,2024-03-08 15:30:00,M5_SWING_LOW_20240308_0640_PIVOT,,,
2024OOS-COU0064,COUNTER,DOWN,2024OOS-MP020,2024-03-08 21:00:00,2024-03-08 21:00:26.404000,2175.15,2195.09,19.940000000000055,2175.08,2176.76,6.630000000000109,14.059999999999945,0.3324974924774369,0.7051153460381097,2024-03-11 15:45:00.052000,2183.76,-8.610000000000127,-0.4317953861584806,AI_EXIT,CHILD_EXITED,2024-03-11 15:45:00.052000,False,1,FRESH_REAUTH,4004.560800,AI_EARLY_LOSS_EXIT,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,1,2024-03-08 21:05:00,M5_SWING_LOW_20240308_1810_PIVOT,2024-03-08 21:45:00,AMBIGUOUS,-0.123871615
2024OOS-COU0066,COUNTER,UP,2024OOS-MP021,2024-03-13 00:15:00,2024-03-13 00:17:59.204000,2158.89,2150.55,8.33999999999969,2158.65,2158.95,2.5,3.150000000000091,0.2997601918465339,0.3776978417266436,2024-03-13 04:00:00.052000,2158.52,-0.36999999999989086,-0.04436450839327393,AI_EXIT,CHILD_EXITED,2024-03-13 04:00:00.052000,False,1,FIRST,222.014133,AI_EARLY_LOSS_EXIT,MIG_DOWN,DOWN,2,MIG_DOWN,2,DOWN,3,ALIGNED,UP,2,True,UP,2,True,1,2024-03-13 02:13:00,M5_SWING_HIGH_20240313_0110_PIVOT,2024-03-13 02:15:00,BALANCE,0.028776978
2024OOS-COU0067,COUNTER,DOWN,2024OOS-MP022,2024-03-13 22:15:00,2024-03-13 22:29:47.551000,2173.9,2176.5,2.599999999999909,2173.86,2174.53,0.0,2.619999999999891,0.0,1.007692307692301,2024-03-14 02:56:08.251000,2176.52,-2.619999999999891,-1.007692307692301,HARD_SL,CHILD_DEAD,2024-03-14 02:56:08.251000,False,0,FIRST,266.345000,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,2,ALIGNED,DOWN,2,True,BALANCE,2,False,0,,,,,
2024OOS-COU0073,COUNTER,DOWN,2024OOS-MP027,2024-03-27 02:30:00,2024-03-27 02:30:01.199000,2177.8,2180.16,2.3599999999996726,2177.71,2178.16,0.9500000000002728,2.449999999999818,0.4025423728815274,1.038135593220406,2024-03-27 03:05:36.172000,2180.25,-2.449999999999818,-1.038135593220406,HARD_SL,CHILD_DEAD,2024-03-27 03:05:36.172000,False,0,FIRST,35.582883,PARTIAL_PROGRESS_HARD_SL,UNRESOLVED_UP,UP,2,AMBIGUOUS,1,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0074,COUNTER,DOWN,2024OOS-MP028,2024-03-27 14:45:00,2024-03-27 14:45:06.681000,2186.92,2197.54,10.61999999999989,2186.92,2186.96,3.2200000000002547,10.849999999999909,0.3032015065913642,1.0216572504708117,2024-03-28 07:43:10.160000,2197.77,-10.849999999999909,-1.0216572504708117,HARD_SL,CHILD_DEAD,2024-03-28 07:43:10.160000,False,0,FIRST,1018.057983,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,3,ALIGNED,DOWN,2,True,BALANCE,2,False,2,2024-03-27 15:00:00,M5_SWING_LOW_20240327_1440_PIVOT,2024-03-27 15:45:00,UP,-0.352165725
2024OOS-COU0075,COUNTER,DOWN,2024OOS-MP028,2024-03-28 09:45:00,2024-03-28 10:26:15.499000,2195.35,2200.6,5.25,2195.33,2195.67,2.7399999999997817,5.4900000000002365,0.5219047619047203,1.0457142857143307,2024-03-28 12:17:37.901000,2200.84,-5.4900000000002365,-1.0457142857143307,HARD_SL,CHILD_DEAD,2024-03-28 12:17:37.901000,False,0,FRESH_REAUTH,111.373367,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,BALANCE,2,False,0,,,,,
2024OOS-COU0076,COUNTER,DOWN,2024OOS-MP028,2024-03-28 16:30:00,2024-03-28 16:31:42.151000,2207.84,2217.09,9.25,2207.83,2210.19,0.2699999999999818,9.269999999999982,0.029189189189187222,1.0021621621621601,2024-03-28 17:26:52.899000,2217.11,-9.269999999999982,-1.0021621621621601,HARD_SL,CHILD_DEAD,2024-03-28 17:26:52.899000,False,0,FRESH_REAUTH,55.179133,FAST_NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,BALANCE,2,False,0,,,,,
2024OOS-COU0079,COUNTER,DOWN,2024OOS-MP028,2024-04-02 05:15:00,2024-04-02 05:34:35.004000,2249.61,2255.81,6.199999999999818,2249.59,2250.87,0.17000000000007276,6.239999999999782,0.027419354838722217,1.0064516129032202,2024-04-02 07:43:12.801000,2255.85,-6.239999999999782,-1.0064516129032202,HARD_SL,CHILD_DEAD,2024-04-02 07:43:12.801000,False,0,FIRST,128.629950,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0080,COUNTER,DOWN,2024OOS-MP028,2024-04-02 14:45:00,2024-04-02 14:45:00.575000,2258.56,2266.79,8.230000000000018,2258.56,2260.67,5.070000000000164,8.289999999999964,0.6160388821385362,1.007290400972047,2024-04-02 16:48:55.003000,2266.85,-8.289999999999964,-1.007290400972047,HARD_SL,CHILD_DEAD,2024-04-02 16:48:55.003000,False,0,FRESH_REAUTH,123.907133,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,DOWN,2,True,5,2024-04-02 15:13:00,M5_SWING_LOW_20240402_1440_PIVOT,2024-04-02 15:15:00,BALANCE,0.147023086
2024OOS-COU0081,COUNTER,DOWN,2024OOS-MP028,2024-04-02 18:30:00,2024-04-02 18:47:22.859000,2258.13,2276.96,18.829999999999927,2258.13,2259.97,3.849999999999909,18.86999999999989,0.2044609665427469,1.0021242697822603,2024-04-02 22:48:28.650000,2277.0,-18.86999999999989,-1.0021242697822603,HARD_SL,CHILD_DEAD,2024-04-02 22:48:28.650000,False,0,FRESH_REAUTH,241.096517,NO_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0084,COUNTER,DOWN,2024OOS-MP028,2024-04-04 14:30:00,2024-04-04 17:02:36.306000,2293.69,2295.14,1.449999999999818,2293.49,2294.24,4.7800000000002,1.8299999999999272,3.2965517241384825,1.2620689655173496,2024-04-04 17:27:53.251000,2295.52,-1.8299999999999272,-1.2620689655173496,HARD_SL,CHILD_DEAD,2024-04-04 17:27:53.251000,False,0,FIRST,25.282417,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_UP,UP,3,MIG_UP,2,DOWN,2,COUNTERFLOW,DOWN,2,True,DOWN,3,True,0,,,,,
2024OOS-WIT0021,WITH_PARENT,UP,2024OOS-MP028,2024-04-04 17:30:00,2024-04-04 17:55:25.801000,2294.79,2282.75,12.039999999999964,2291.95,2294.91,10.730000000000018,12.090000000000146,0.8911960132890407,1.0041528239202808,2024-04-04 22:46:55.251000,2282.7,-12.090000000000146,-1.0041528239202808,HARD_SL,CHILD_DEAD,2024-04-04 22:46:55.251000,False,0,FIRST,291.490833,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,2,DOWN,2,COUNTERFLOW,UP,2,True,UP,3,True,7,2024-04-04 21:06:00,M5_SWING_HIGH_20240404_1820_PIVOT,2024-04-04 22:45:00,DOWN,-0.696843854
2024OOS-WIT0023,WITH_PARENT,UP,2024OOS-MP028,2024-04-10 17:45:00,2024-04-10 17:59:31.712000,2346.18,2319.32,26.859999999999673,2343.43,2346.18,1.430000000000291,20.48999999999978,0.053239017125849164,0.7628443782576333,2024-04-11 07:45:01.153000,2341.55,-4.629999999999654,-0.17237527922560353,AI_EXIT,CHILD_EXITED,2024-04-11 07:45:01.153000,False,1,FIRST,825.490683,AI_EARLY_LOSS_EXIT,REPAIR_UP,UP,3,REPAIR_UP,2,DOWN,2,COUNTERFLOW,UP,2,True,UP,3,True,0,,,,,
2024OOS-COU0086,COUNTER,DOWN,2024OOS-MP029,2024-04-12 14:45:00,2024-04-12 15:25:58.251000,2397.33,2400.52,3.1900000000000546,2397.31,2399.15,5.029999999999745,3.200000000000273,1.5768025078368837,1.0031347962383128,2024-04-12 16:42:44.202000,2400.53,-3.200000000000273,-1.0031347962383128,HARD_SL,CHILD_DEAD,2024-04-12 16:42:44.202000,False,0,FIRST,76.765850,PROFITABLE_1R_PLUS_THEN_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,3,ALIGNED,DOWN,2,True,BALANCE,2,False,1,2024-04-12 16:30:00,M5_SWING_LOW_20240412_1610_PIVOT,2024-04-12 16:30:00,UP,0.203761755
2024OOS-COU0091,COUNTER,DOWN,2024OOS-MP032,2024-04-18 17:30:00,2024-04-18 17:56:26.751000,2380.34,2392.78,12.440000000000055,2380.34,2381.85,6.410000000000309,12.519999999999982,0.5152733118971287,1.0064308681671967,2024-04-19 04:13:23.306000,2392.86,-12.519999999999982,-1.0064308681671967,HARD_SL,CHILD_DEAD,2024-04-19 04:13:23.306000,False,0,FIRST,616.942583,PARTIAL_PROGRESS_HARD_SL,MIG_UP,UP,3,MIG_UP,3,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,8,2024-04-18 22:28:00,M5_SWING_LOW_20240418_2120_PIVOT,2024-04-19 01:30:00,AMBIGUOUS,-0.019292605
2024OOS-COU0093,COUNTER,DOWN,2024OOS-MP032,2024-04-19 11:30:00,2024-04-19 11:40:03.705000,2384.27,2385.32,1.050000000000182,2384.19,2384.52,1.5399999999999636,1.099999999999909,1.466666666666378,1.0476190476187794,2024-04-19 11:48:42.563000,2385.37,-1.099999999999909,-1.0476190476187794,HARD_SL,CHILD_DEAD,2024-04-19 11:48:42.563000,False,0,FIRST,8.647633,PROFITABLE_1R_PLUS_THEN_HARD_SL,UNRESOLVED_UP,UP,2,AMBIGUOUS,1,UP,2,ALIGNED,DOWN,2,True,DOWN,2,True,0,,,,,
2024OOS-COU0094,COUNTER,UP,2024OOS-MP033,2024-04-23 02:45:00,2024-04-23 04:30:12.951000,2329.56,2324.67,4.889999999999873,2328.33,2329.6,0.0,7.239999999999782,0.0,1.4805725971370083,2024-04-23 04:36:47.252000,2322.32,-7.239999999999782,-1.4805725971370083,HARD_SL,CHILD_DEAD,2024-04-23 04:36:47.252000,False,0,FIRST,6.571683,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,2,ALIGNED,DOWN,2,False,DOWN,2,False,0,,,,,
2024OOS-COU0095,COUNTER,UP,2024OOS-MP033,2024-04-23 11:00:00,2024-04-23 11:37:10,2304.49,2295.44,9.049999999999727,2303.92,2304.59,0.7600000000002183,9.739999999999782,0.08397790055251284,1.0762430939226602,2024-04-23 12:17:26.259000,2294.75,-9.739999999999782,-1.0762430939226602,HARD_SL,CHILD_DEAD,2024-04-23 12:17:26.259000,False,0,FRESH_REAUTH,40.270983,FAST_NO_PROGRESS_HARD_SL,MIG_DOWN,DOWN,3,MIG_DOWN,3,DOWN,3,ALIGNED,DOWN,2,False,DOWN,3,False,0,,,,,
