block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl
2024,2024-09-18 21:00:00,UP,2586.91,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.680000000000291,21.199999999999818,2589.59,2565.71
2024,2024-09-18 21:07:00,UP,2589.59,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,23.88000000000011,,2565.71
2024,2024-09-18 22:01:00,DOWN,2565.71,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,,2560.71
2024,2024-09-18 22:07:00,DOWN,2560.71,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,NO_OPPOSITE_TARGET,59.840000000000146,,,2500.87
2024,2024-09-20 08:36:00,UP,2594.85,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2600.09,2546.74
2024,2024-09-20 09:34:00,UP,2600.09,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_SAME_TARGET,,53.350000000000364,,2546.74
2024,2024-09-23 05:36:00,UP,2625.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,40.899999999999636,,2584.78
2024,2024-09-24 06:42:00,UP,2634.83,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,21.06999999999971,,2613.76
2024,2024-09-26 11:07:00,UP,2667.42,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.0799999999999272,17.690000000000055,2670.5,2649.73
2024,2024-09-26 13:20:00,UP,2670.5,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,20.769999999999982,,2649.73
2024,2024-09-27 17:48:00,DOWN,2654.74,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2685.51,2649.73
2024,2024-09-27 17:59:00,DOWN,2649.73,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,27.179999999999836,35.7800000000002,2685.51,2622.55
2024,2024-09-30 13:32:00,DOWN,2643.06,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,20.509999999999764,31.220000000000255,2674.28,2622.55
2024,2024-10-03 12:10:00,DOWN,2641.08,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,16.429999999999836,22.2800000000002,2663.36,2624.65
2024,2024-10-04 05:44:00,UP,2663.36,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2673.04,2637.29
2024,2024-10-04 15:53:00,DOWN,2637.29,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,12.639999999999873,35.75,2673.04,2624.65
2024,2024-10-08 05:30:00,DOWN,2637.71,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.710000000000036,21.809999999999945,2659.52,2632.0
2024,2024-10-08 10:03:00,DOWN,2632.0,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.349999999999909,27.519999999999982,2659.52,2624.65
2024,2024-10-08 17:32:00,DOWN,2624.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.099999999999909,34.86999999999989,2659.52,2622.55
2024,2024-10-08 17:35:00,DOWN,2622.55,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.789999999999964,36.9699999999998,2659.52,2613.76
2024,2024-10-08 18:07:00,DOWN,2613.76,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,28.980000000000018,45.75999999999976,2659.52,2584.78
2024,2024-10-10 15:30:00,DOWN,2604.71,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,19.929999999999836,19.570000000000164,2624.28,2584.78
2024,2024-10-10 15:36:00,UP,2624.28,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2652.97,2584.78
2024,2024-10-11 16:40:00,UP,2652.97,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,6.550000000000182,51.32999999999993,2659.52,2601.64
2024,2024-10-11 19:06:00,UP,2659.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.61999999999989,57.88000000000011,2670.14,2601.64
2024,2024-10-14 09:22:00,UP,2661.39,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,8.75,59.75,2670.14,2601.64
2024,2024-10-15 07:02:00,DOWN,2643.92,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2666.75,2643.11
2024,2024-10-15 07:34:00,DOWN,2643.11,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,41.470000000000255,23.639999999999873,2666.75,2601.64
2024,2024-10-15 19:08:00,UP,2666.75,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2670.14,2601.64
2024,2024-10-16 05:01:00,UP,2668.88,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.2599999999997635,30.809999999999945,2670.14,2638.07
2024,2024-10-16 08:53:00,UP,2670.14,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.900000000000091,32.06999999999971,2673.04,2638.07
2024,2024-10-16 09:13:00,UP,2673.04,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.2400000000002365,34.9699999999998,2674.28,2638.07
2024,2024-10-16 09:14:00,UP,2674.28,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.230000000000018,36.210000000000036,2685.51,2638.07
2024,2024-10-17 09:40:00,UP,2685.38,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.13000000000010914,47.309999999999945,2685.51,2638.07
2024,2024-10-17 09:41:00,UP,2685.51,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,47.440000000000055,,2638.07
2024,2024-10-18 04:06:00,UP,2696.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,23.629999999999654,,2673.05
2024,2024-10-22 16:35:00,UP,2740.51,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,26.38000000000011,,2714.13
2024,2024-10-23 16:14:00,DOWN,2737.87,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,,2714.13
2024,2024-10-23 18:12:00,DOWN,2714.13,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,NO_OPPOSITE_TARGET,41.07999999999993,,,2673.05
2024,2024-10-25 11:20:00,DOWN,2722.39,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,13.699999999999818,20.800000000000182,2743.19,2708.69
2024,2024-10-25 20:51:00,UP,2743.19,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2758.42,2708.69
2024,2024-10-29 03:05:00,UP,2747.66,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,10.760000000000218,19.84999999999991,2758.42,2727.81
2024,2024-10-29 15:37:00,UP,2758.42,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,30.610000000000127,,2727.81
2024,2024-10-30 20:07:00,UP,2789.76,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,43.76000000000022,,2746.0
2024,2024-10-31 15:00:00,DOWN,2770.85,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2790.01,2746.0
2024,2024-10-31 16:34:00,DOWN,2746.0,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,18.190000000000055,44.01000000000022,2790.01,2727.81
2024,2024-11-04 01:03:00,DOWN,2731.53,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.7200000000002547,30.6899999999996,2762.22,2727.81
2024,2024-11-05 04:33:00,DOWN,2731.73,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8200000000001637,16.420000000000073,2748.15,2729.91
2024,2024-11-05 04:35:00,DOWN,2727.81,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.2399999999997817,20.340000000000146,2748.15,2724.57
2024,2024-11-05 16:30:00,UP,2748.15,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2762.22,2724.65
2024,2024-11-06 08:26:00,DOWN,2724.57,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,7.580000000000382,25.359999999999673,2749.93,2716.99
2024,2024-11-06 08:29:00,DOWN,2716.99,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.299999999999727,32.940000000000055,2749.93,2708.69
2024,2024-11-06 08:35:00,DOWN,2708.69,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,35.63999999999987,41.23999999999978,2749.93,2673.05
2024,2024-11-06 15:30:00,DOWN,2673.05,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,34.98000000000002,76.87999999999965,2749.93,2638.07
2024,2024-11-11 01:00:00,DOWN,2680.3,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,36.970000000000255,29.98999999999978,2710.29,2643.33
2024,2024-11-11 15:34:00,DOWN,2643.33,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.2599999999997635,60.74000000000024,2704.07,2638.07
2024,2024-11-11 15:41:00,DOWN,2638.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,36.43000000000029,66.0,2704.07,2601.64
2024,2024-11-12 09:24:00,DOWN,2601.64,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,16.859999999999673,73.67000000000007,2675.31,2584.78
2024,2024-11-13 15:30:00,UP,2617.01,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2675.31,2589.64
2024,2024-11-13 18:34:00,DOWN,2589.64,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,4.859999999999673,85.67000000000007,2675.31,2584.78
2024,2024-11-13 18:57:00,DOWN,2584.78,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,38.04000000000042,90.52999999999975,2675.31,2546.74
2024,2024-11-14 11:30:00,DOWN,2546.74,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,45.86999999999989,71.96000000000004,2618.7,2500.87
2024,2024-11-18 03:00:00,UP,2577.42,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2618.7,2554.46
2024,2024-11-18 15:04:00,UP,2597.27,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,21.429999999999836,37.86000000000013,2618.7,2559.41
2024,2024-11-19 04:11:00,UP,2618.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,56.61000000000013,59.289999999999964,2675.31,2559.41
2024,2024-11-20 03:01:00,UP,2639.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,35.909999999999854,79.99000000000024,2675.31,2559.41
2024,2024-11-20 16:35:00,UP,2641.78,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,33.529999999999745,82.37000000000035,2675.31,2559.41
2024,2024-11-22 02:23:00,UP,2673.47,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8400000000001455,54.679999999999836,2675.31,2618.79
2024,2024-11-22 03:00:00,UP,2675.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.76000000000022,56.51999999999998,2704.07,2618.79
2024,2024-11-22 11:38:00,UP,2704.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.2199999999998,85.2800000000002,2710.29,2618.79
2024,2024-11-22 20:21:00,UP,2710.29,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,39.63999999999987,91.5,2749.93,2618.79
2024,2024-11-25 05:26:00,DOWN,2684.42,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2749.93,2618.79
2024,2024-11-25 16:15:00,DOWN,2658.17,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,39.38000000000011,63.190000000000055,2721.36,2618.79
2024,2024-11-25 20:21:00,DOWN,2618.79,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,59.38000000000011,102.57000000000016,2721.36,2559.41
2024,2024-11-27 07:31:00,UP,2641.86,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2721.36,2605.2
2024,2024-11-29 04:08:00,UP,2649.63,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,8.559999999999945,28.710000000000036,2658.19,2620.92
2024,2024-11-29 04:22:00,UP,2658.19,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,63.17000000000007,37.26999999999998,2721.36,2620.92
2024,2024-12-02 02:43:00,DOWN,2633.99,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2666.31,2620.92
2024,2024-12-03 15:54:00,UP,2651.71,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,14.599999999999909,29.88000000000011,2666.31,2621.83
2024,2024-12-04 15:03:00,DOWN,2635.2,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2655.55,2621.83
2024,2024-12-04 17:26:00,UP,2655.55,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,10.759999999999764,33.720000000000255,2666.31,2621.83
2024,2024-12-05 17:41:00,DOWN,2632.38,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2655.45,2621.83
2024,2024-12-06 03:08:00,DOWN,2620.92,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,15.720000000000255,34.529999999999745,2655.45,2605.2
2024,2024-12-09 01:00:00,UP,2645.58,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2655.45,2613.37
2024,2024-12-09 11:48:00,UP,2655.45,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.7100000000000364,31.429999999999836,2657.16,2624.02
2024,2024-12-09 11:50:00,UP,2657.16,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.150000000000091,33.13999999999987,2666.31,2624.02
2024,2024-12-09 16:00:00,UP,2666.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,55.05000000000018,42.289999999999964,2721.36,2624.02
2024,2024-12-10 12:52:00,UP,2676.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,44.960000000000036,52.38000000000011,2721.36,2624.02
2024,2024-12-11 16:03:00,UP,2704.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.090000000000146,29.170000000000073,2721.36,2675.1
2024,2024-12-12 02:26:00,UP,2721.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.56999999999971,46.26000000000022,2749.93,2675.1
2024,2024-12-13 10:57:00,DOWN,2675.1,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2726.03,2624.02
2024,2024-12-17 08:23:00,DOWN,2648.52,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,5.039999999999964,15.820000000000164,2664.34,2643.48
2024,2024-12-17 10:57:00,DOWN,2643.48,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,19.460000000000036,20.860000000000127,2664.34,2624.02
2024,2024-12-18 18:49:00,DOWN,2633.06,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.039999999999964,18.61999999999989,2651.68,2624.02
2024,2024-12-18 21:05:00,DOWN,2624.02,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.650000000000091,27.659999999999854,2651.68,2613.37
2024,2024-12-18 21:47:00,DOWN,2613.37,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.170000000000073,38.309999999999945,2651.68,2605.2
2024,2024-12-18 21:57:00,DOWN,2605.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,45.789999999999964,46.48000000000002,2651.68,2559.41
2024,2024-12-20 17:30:00,UP,2626.43,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2651.68,2586.97
2024,2024-12-23 08:42:00,UP,2631.77,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,19.909999999999854,44.80000000000018,2651.68,2586.97
2024,2024-12-26 08:00:00,UP,2621.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.849999999999909,13.25,2633.21,2608.11
2024,2024-12-26 17:09:00,UP,2633.21,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,18.4699999999998,23.190000000000055,2651.68,2610.02
2024,2024-12-30 10:50:00,DOWN,2611.55,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2638.21,2610.02
2024,2024-12-30 10:52:00,DOWN,2610.02,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.9099999999998545,28.190000000000055,2638.21,2608.11
2024,2024-12-30 15:58:00,DOWN,2608.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.140000000000327,30.09999999999991,2638.21,2586.97
