id,tf,side,price,source,known_at
H1_BSL_20250109_2000,H1,UP,2672.56,2025-01-09 20:00:00,2025-01-09 23:00:00
H4_BSL_20250109_1200,H4,UP,2678.29,2025-01-09 12:00:00,2025-01-10 00:00:00
H1_SSL_20250110_0100,H1,DOWN,2668.34,2025-01-10 01:00:00,2025-01-10 04:00:00
H1_SSL_20250110_0700,H1,DOWN,2671.53,2025-01-10 07:00:00,2025-01-10 10:00:00
H1_SSL_20250110_1500,H1,DOWN,2663.69,2025-01-10 15:00:00,2025-01-10 18:00:00
H1_BSL_20250110_1900,H1,UP,2697.99,2025-01-10 19:00:00,2025-01-10 22:00:00
H4_SSL_20250110_1200,H4,DOWN,2663.69,2025-01-10 12:00:00,2025-01-11 00:00:00
H1_SSL_20250110_2200,H1,DOWN,2684.35,2025-01-10 22:00:00,2025-01-13 02:00:00
H1_BSL_20250110_2300,H1,UP,2693.2,2025-01-10 23:00:00,2025-01-13 03:00:00
H4_BSL_20250110_1600,H4,UP,2697.99,2025-01-10 16:00:00,2025-01-13 04:00:00
H1_SSL_20250113_0300,H1,DOWN,2679.2,2025-01-13 03:00:00,2025-01-13 06:00:00
H1_SSL_20250113_0700,H1,DOWN,2683.07,2025-01-13 07:00:00,2025-01-13 10:00:00
H1_BSL_20250113_0800,H1,UP,2691.25,2025-01-13 08:00:00,2025-01-13 11:00:00
H4_SSL_20250113_0000,H4,DOWN,2679.2,2025-01-13 00:00:00,2025-01-13 12:00:00
H1_SSL_20250113_2100,H1,DOWN,2656.75,2025-01-13 21:00:00,2025-01-14 00:00:00
H4_SSL_20250113_2000,H4,DOWN,2656.75,2025-01-13 20:00:00,2025-01-14 08:00:00
H1_BSL_20250114_0700,H1,UP,2675.22,2025-01-14 07:00:00,2025-01-14 10:00:00
H1_SSL_20250114_0800,H1,DOWN,2667.07,2025-01-14 08:00:00,2025-01-14 11:00:00
H1_BSL_20250114_1000,H1,UP,2674.38,2025-01-14 10:00:00,2025-01-14 13:00:00
H4_BSL_20250114_0400,H4,UP,2675.22,2025-01-14 04:00:00,2025-01-14 16:00:00
H1_BSL_20250114_1500,H1,UP,2674.38,2025-01-14 15:00:00,2025-01-14 18:00:00
H1_SSL_20250114_1600,H1,DOWN,2659.81,2025-01-14 16:00:00,2025-01-14 19:00:00
H1_BSL_20250114_1800,H1,UP,2673.99,2025-01-14 18:00:00,2025-01-14 21:00:00
H1_SSL_20250114_2000,H1,DOWN,2666.64,2025-01-14 20:00:00,2025-01-14 23:00:00
H1_BSL_20250115_0100,H1,UP,2679.36,2025-01-15 01:00:00,2025-01-15 04:00:00
H4_SSL_20250114_1600,H4,DOWN,2659.81,2025-01-14 16:00:00,2025-01-15 04:00:00
H1_SSL_20250115_0400,H1,DOWN,2669.32,2025-01-15 04:00:00,2025-01-15 07:00:00
H1_BSL_20250115_1200,H1,UP,2688.92,2025-01-15 12:00:00,2025-01-15 15:00:00
H1_BSL_20250115_1600,H1,UP,2696.03,2025-01-15 16:00:00,2025-01-15 19:00:00
H1_SSL_20250115_1700,H1,DOWN,2676.7,2025-01-15 17:00:00,2025-01-15 20:00:00
H4_SSL_20250115_1600,H4,DOWN,2676.7,2025-01-15 16:00:00,2025-01-16 04:00:00
H1_SSL_20250116_0200,H1,DOWN,2692.67,2025-01-16 02:00:00,2025-01-16 05:00:00
H1_BSL_20250116_0300,H1,UP,2702.21,2025-01-16 03:00:00,2025-01-16 06:00:00
H1_SSL_20250116_0800,H1,DOWN,2689.92,2025-01-16 08:00:00,2025-01-16 11:00:00
H1_SSL_20250116_1400,H1,DOWN,2700.21,2025-01-16 14:00:00,2025-01-16 17:00:00
H4_SSL_20250116_0800,H4,DOWN,2689.92,2025-01-16 08:00:00,2025-01-16 20:00:00
H1_BSL_20250116_1900,H1,UP,2724.65,2025-01-16 19:00:00,2025-01-16 22:00:00
H1_SSL_20250116_2300,H1,DOWN,2712.3,2025-01-16 23:00:00,2025-01-17 03:00:00
H4_BSL_20250116_1600,H4,UP,2724.65,2025-01-16 16:00:00,2025-01-17 04:00:00
H1_SSL_20250117_0300,H1,DOWN,2709.79,2025-01-17 03:00:00,2025-01-17 06:00:00
H1_BSL_20250117_0500,H1,UP,2717.29,2025-01-17 05:00:00,2025-01-17 08:00:00
H1_SSL_20250117_1200,H1,DOWN,2702.84,2025-01-17 12:00:00,2025-01-17 15:00:00
H1_SSL_20250117_1600,H1,DOWN,2702.69,2025-01-17 16:00:00,2025-01-17 19:00:00
H1_BSL_20250117_1800,H1,UP,2717.34,2025-01-17 18:00:00,2025-01-17 21:00:00
H4_BSL_20250117_1600,H4,UP,2717.34,2025-01-17 16:00:00,2025-01-20 04:00:00
H1_SSL_20250120_0300,H1,DOWN,2689.31,2025-01-20 03:00:00,2025-01-20 06:00:00
H1_BSL_20250120_0800,H1,UP,2713.72,2025-01-20 08:00:00,2025-01-20 11:00:00
H1_SSL_20250120_0900,H1,DOWN,2702.77,2025-01-20 09:00:00,2025-01-20 12:00:00
H4_SSL_20250120_0000,H4,DOWN,2689.31,2025-01-20 00:00:00,2025-01-20 12:00:00
H1_BSL_20250120_1300,H1,UP,2712.45,2025-01-20 13:00:00,2025-01-20 16:00:00
H1_SSL_20250120_1500,H1,DOWN,2701.81,2025-01-20 15:00:00,2025-01-20 18:00:00
H1_BSL_20250120_1600,H1,UP,2711.78,2025-01-20 16:00:00,2025-01-20 19:00:00
H4_BSL_20250120_0800,H4,UP,2713.72,2025-01-20 08:00:00,2025-01-20 20:00:00
H1_SSL_20250120_1800,H1,DOWN,2703.27,2025-01-20 18:00:00,2025-01-20 21:00:00
H1_SSL_20250121_0200,H1,DOWN,2702.74,2025-01-21 02:00:00,2025-01-21 05:00:00
H1_BSL_20250121_0900,H1,UP,2732.79,2025-01-21 09:00:00,2025-01-21 12:00:00
H4_SSL_20250121_0000,H4,DOWN,2702.74,2025-01-21 00:00:00,2025-01-21 12:00:00
H1_SSL_20250121_1300,H1,DOWN,2716.47,2025-01-21 13:00:00,2025-01-21 16:00:00
H1_BSL_20250121_2000,H1,UP,2745.98,2025-01-21 20:00:00,2025-01-21 23:00:00
H4_SSL_20250121_1200,H4,DOWN,2716.47,2025-01-21 12:00:00,2025-01-22 00:00:00
H1_BSL_20250122_0700,H1,UP,2758.61,2025-01-22 07:00:00,2025-01-22 10:00:00
H1_SSL_20250122_0800,H1,DOWN,2745.54,2025-01-22 08:00:00,2025-01-22 11:00:00
H1_BSL_20250122_1200,H1,UP,2763.36,2025-01-22 12:00:00,2025-01-22 15:00:00
H1_BSL_20250122_1500,H1,UP,2761.68,2025-01-22 15:00:00,2025-01-22 18:00:00
H1_SSL_20250122_1600,H1,DOWN,2750.44,2025-01-22 16:00:00,2025-01-22 19:00:00
H4_BSL_20250122_1200,H4,UP,2763.36,2025-01-22 12:00:00,2025-01-23 00:00:00
H1_SSL_20250123_0500,H1,DOWN,2749.59,2025-01-23 05:00:00,2025-01-23 08:00:00
H1_BSL_20250123_0800,H1,UP,2755.47,2025-01-23 08:00:00,2025-01-23 11:00:00
H1_SSL_20250123_1100,H1,DOWN,2740.91,2025-01-23 11:00:00,2025-01-23 14:00:00
H1_BSL_20250123_1300,H1,UP,2754.42,2025-01-23 13:00:00,2025-01-23 16:00:00
H1_SSL_20250123_1500,H1,DOWN,2735.79,2025-01-23 15:00:00,2025-01-23 18:00:00
H1_BSL_20250123_1900,H1,UP,2758.93,2025-01-23 19:00:00,2025-01-23 22:00:00
H4_SSL_20250123_1200,H4,DOWN,2735.79,2025-01-23 12:00:00,2025-01-24 00:00:00
H1_SSL_20250123_2200,H1,DOWN,2751.27,2025-01-23 22:00:00,2025-01-24 02:00:00
H1_BSL_20250124_0500,H1,UP,2777.29,2025-01-24 05:00:00,2025-01-24 08:00:00
H1_BSL_20250124_0800,H1,UP,2778.27,2025-01-24 08:00:00,2025-01-24 11:00:00
H1_SSL_20250124_1000,H1,DOWN,2770.04,2025-01-24 10:00:00,2025-01-24 13:00:00
H1_BSL_20250124_1700,H1,UP,2785.92,2025-01-24 17:00:00,2025-01-24 20:00:00
H1_SSL_20250124_1800,H1,DOWN,2769.84,2025-01-24 18:00:00,2025-01-24 21:00:00
H4_BSL_20250124_1600,H4,UP,2785.92,2025-01-24 16:00:00,2025-01-27 04:00:00
H1_BSL_20250127_0300,H1,UP,2772.5,2025-01-27 03:00:00,2025-01-27 06:00:00
H1_SSL_20250127_0400,H1,DOWN,2754.05,2025-01-27 04:00:00,2025-01-27 07:00:00
H1_SSL_20250127_0900,H1,DOWN,2747.27,2025-01-27 09:00:00,2025-01-27 12:00:00
H1_BSL_20250127_1300,H1,UP,2771.94,2025-01-27 13:00:00,2025-01-27 16:00:00
H1_SSL_20250127_1900,H1,DOWN,2730.39,2025-01-27 19:00:00,2025-01-27 22:00:00
H4_BSL_20250127_1200,H4,UP,2771.94,2025-01-27 12:00:00,2025-01-28 00:00:00
H1_BSL_20250128_0100,H1,UP,2745.28,2025-01-28 01:00:00,2025-01-28 04:00:00
H4_SSL_20250127_1600,H4,DOWN,2730.39,2025-01-27 16:00:00,2025-01-28 04:00:00
H1_SSL_20250128_0500,H1,DOWN,2737.84,2025-01-28 05:00:00,2025-01-28 08:00:00
H1_BSL_20250128_0700,H1,UP,2744.83,2025-01-28 07:00:00,2025-01-28 10:00:00
H1_SSL_20250128_1000,H1,DOWN,2734.83,2025-01-28 10:00:00,2025-01-28 13:00:00
H4_SSL_20250128_0800,H4,DOWN,2734.83,2025-01-28 08:00:00,2025-01-28 20:00:00
H1_BSL_20250128_2200,H1,UP,2765.0,2025-01-28 22:00:00,2025-01-29 02:00:00
H1_SSL_20250129_0200,H1,DOWN,2762.18,2025-01-29 02:00:00,2025-01-29 05:00:00
H1_BSL_20250129_0300,H1,UP,2766.25,2025-01-29 03:00:00,2025-01-29 06:00:00
H1_SSL_20250129_0900,H1,DOWN,2757.39,2025-01-29 09:00:00,2025-01-29 12:00:00
H4_BSL_20250129_0000,H4,UP,2766.25,2025-01-29 00:00:00,2025-01-29 12:00:00
H1_BSL_20250129_1000,H1,UP,2766.1,2025-01-29 10:00:00,2025-01-29 13:00:00
H1_BSL_20250129_1600,H1,UP,2761.12,2025-01-29 16:00:00,2025-01-29 19:00:00
H1_SSL_20250129_1700,H1,DOWN,2748.24,2025-01-29 17:00:00,2025-01-29 20:00:00
H1_SSL_20250129_2100,H1,DOWN,2744.66,2025-01-29 21:00:00,2025-01-30 00:00:00
H1_BSL_20250130_0200,H1,UP,2762.6,2025-01-30 02:00:00,2025-01-30 05:00:00
H4_SSL_20250129_2000,H4,DOWN,2744.66,2025-01-29 20:00:00,2025-01-30 08:00:00
H1_SSL_20250130_0700,H1,DOWN,2758.77,2025-01-30 07:00:00,2025-01-30 10:00:00
H1_BSL_20250130_1800,H1,UP,2798.45,2025-01-30 18:00:00,2025-01-30 21:00:00
H1_SSL_20250130_2300,H1,DOWN,2789.73,2025-01-30 23:00:00,2025-01-31 03:00:00
H1_BSL_20250131_0200,H1,UP,2799.53,2025-01-31 02:00:00,2025-01-31 05:00:00
H1_BSL_20250131_0500,H1,UP,2798.25,2025-01-31 05:00:00,2025-01-31 08:00:00
H1_BSL_20250131_0900,H1,UP,2800.85,2025-01-31 09:00:00,2025-01-31 12:00:00
H1_SSL_20250131_1200,H1,DOWN,2790.94,2025-01-31 12:00:00,2025-01-31 15:00:00
H1_BSL_20250131_1700,H1,UP,2817.17,2025-01-31 17:00:00,2025-01-31 20:00:00
H4_SSL_20250131_1200,H4,DOWN,2790.94,2025-01-31 12:00:00,2025-02-01 00:00:00
H1_BSL_20250203_0100,H1,UP,2803.67,2025-02-03 01:00:00,2025-02-03 04:00:00
H4_BSL_20250131_1600,H4,UP,2817.17,2025-01-31 16:00:00,2025-02-03 04:00:00
H1_SSL_20250203_0500,H1,DOWN,2772.09,2025-02-03 05:00:00,2025-02-03 08:00:00
H4_SSL_20250203_0400,H4,DOWN,2772.09,2025-02-03 04:00:00,2025-02-03 16:00:00
H1_BSL_20250203_1600,H1,UP,2830.71,2025-02-03 16:00:00,2025-02-03 19:00:00
H1_BSL_20250203_2100,H1,UP,2822.92,2025-02-03 21:00:00,2025-02-04 00:00:00
H1_SSL_20250204_0100,H1,DOWN,2811.46,2025-02-04 01:00:00,2025-02-04 04:00:00
H4_BSL_20250203_1600,H4,UP,2830.71,2025-02-03 16:00:00,2025-02-04 04:00:00
H1_BSL_20250204_0400,H1,UP,2824.53,2025-02-04 04:00:00,2025-02-04 07:00:00
H1_SSL_20250204_0900,H1,DOWN,2807.19,2025-02-04 09:00:00,2025-02-04 12:00:00
H1_BSL_20250204_1100,H1,UP,2821.76,2025-02-04 11:00:00,2025-02-04 14:00:00
H1_BSL_20250204_1700,H1,UP,2845.36,2025-02-04 17:00:00,2025-02-04 20:00:00
H4_SSL_20250204_0800,H4,DOWN,2807.19,2025-02-04 08:00:00,2025-02-04 20:00:00
H1_BSL_20250204_2000,H1,UP,2845.01,2025-02-04 20:00:00,2025-02-04 23:00:00
H1_SSL_20250205_0300,H1,DOWN,2839.69,2025-02-05 03:00:00,2025-02-05 06:00:00
H1_BSL_20250205_1200,H1,UP,2877.0,2025-02-05 12:00:00,2025-02-05 15:00:00
H1_SSL_20250205_1500,H1,DOWN,2858.63,2025-02-05 15:00:00,2025-02-05 18:00:00
H1_BSL_20250205_1700,H1,UP,2882.36,2025-02-05 17:00:00,2025-02-05 20:00:00
H1_SSL_20250205_2200,H1,DOWN,2859.92,2025-02-05 22:00:00,2025-02-06 02:00:00
H4_BSL_20250205_1600,H4,UP,2882.36,2025-02-05 16:00:00,2025-02-06 04:00:00
H1_SSL_20250206_0300,H1,DOWN,2863.58,2025-02-06 03:00:00,2025-02-06 06:00:00
H1_BSL_20250206_0400,H1,UP,2873.24,2025-02-06 04:00:00,2025-02-06 07:00:00
H1_SSL_20250206_1000,H1,DOWN,2848.88,2025-02-06 10:00:00,2025-02-06 13:00:00
H1_BSL_20250206_1400,H1,UP,2870.22,2025-02-06 14:00:00,2025-02-06 17:00:00
H1_SSL_20250206_1700,H1,DOWN,2834.13,2025-02-06 17:00:00,2025-02-06 20:00:00
H4_SSL_20250206_1600,H4,DOWN,2834.13,2025-02-06 16:00:00,2025-02-07 04:00:00
H1_BSL_20250207_0500,H1,UP,2870.58,2025-02-07 05:00:00,2025-02-07 08:00:00
H1_SSL_20250207_0800,H1,DOWN,2859.0,2025-02-07 08:00:00,2025-02-07 11:00:00
H1_BSL_20250207_1100,H1,UP,2870.81,2025-02-07 11:00:00,2025-02-07 14:00:00
H1_SSL_20250207_1500,H1,DOWN,2852.35,2025-02-07 15:00:00,2025-02-07 18:00:00
H1_BSL_20250207_1700,H1,UP,2886.74,2025-02-07 17:00:00,2025-02-07 20:00:00
H1_SSL_20250207_1900,H1,DOWN,2853.32,2025-02-07 19:00:00,2025-02-07 22:00:00
H4_SSL_20250207_1200,H4,DOWN,2852.35,2025-02-07 12:00:00,2025-02-08 00:00:00
H1_SSL_20250210_0100,H1,DOWN,2853.84,2025-02-10 01:00:00,2025-02-10 04:00:00
H4_BSL_20250207_1600,H4,UP,2886.74,2025-02-07 16:00:00,2025-02-10 04:00:00
H1_BSL_20250210_0300,H1,UP,2876.51,2025-02-10 03:00:00,2025-02-10 06:00:00
H1_SSL_20250210_1600,H1,DOWN,2896.3,2025-02-10 16:00:00,2025-02-10 19:00:00
H1_BSL_20250210_1700,H1,UP,2911.9,2025-02-10 17:00:00,2025-02-10 20:00:00
H1_SSL_20250210_1900,H1,DOWN,2896.64,2025-02-10 19:00:00,2025-02-10 22:00:00
H1_BSL_20250211_0400,H1,UP,2942.55,2025-02-11 04:00:00,2025-02-11 07:00:00
H1_SSL_20250211_0400,H1,DOWN,2905.13,2025-02-11 04:00:00,2025-02-11 07:00:00
H1_BSL_20250211_0800,H1,UP,2929.27,2025-02-11 08:00:00,2025-02-11 11:00:00
H4_BSL_20250211_0400,H4,UP,2942.55,2025-02-11 04:00:00,2025-02-11 16:00:00
H1_SSL_20250211_1500,H1,DOWN,2881.65,2025-02-11 15:00:00,2025-02-11 18:00:00
H1_BSL_20250211_1800,H1,UP,2908.66,2025-02-11 18:00:00,2025-02-11 21:00:00
H4_SSL_20250211_1200,H4,DOWN,2881.65,2025-02-11 12:00:00,2025-02-12 00:00:00
H1_SSL_20250211_2200,H1,DOWN,2894.04,2025-02-11 22:00:00,2025-02-12 02:00:00
H1_BSL_20250212_0100,H1,UP,2900.71,2025-02-12 01:00:00,2025-02-12 04:00:00
H1_SSL_20250212_0300,H1,DOWN,2883.74,2025-02-12 03:00:00,2025-02-12 06:00:00
H1_SSL_20250212_0700,H1,DOWN,2883.72,2025-02-12 07:00:00,2025-02-12 10:00:00
H1_BSL_20250212_0900,H1,UP,2895.67,2025-02-12 09:00:00,2025-02-12 12:00:00
H1_SSL_20250212_1500,H1,DOWN,2863.72,2025-02-12 15:00:00,2025-02-12 18:00:00
H1_BSL_20250212_1900,H1,UP,2909.12,2025-02-12 19:00:00,2025-02-12 22:00:00
H1_SSL_20250212_2100,H1,DOWN,2893.48,2025-02-12 21:00:00,2025-02-13 00:00:00
H4_SSL_20250212_1200,H4,DOWN,2863.72,2025-02-12 12:00:00,2025-02-13 00:00:00
H4_BSL_20250212_1600,H4,UP,2909.12,2025-02-12 16:00:00,2025-02-13 04:00:00
H1_BSL_20250213_0200,H1,UP,2909.02,2025-02-13 02:00:00,2025-02-13 05:00:00
H1_BSL_20250213_0700,H1,UP,2922.71,2025-02-13 07:00:00,2025-02-13 10:00:00
H1_SSL_20250213_1000,H1,DOWN,2909.54,2025-02-13 10:00:00,2025-02-13 13:00:00
H4_BSL_20250213_0400,H4,UP,2922.71,2025-02-13 04:00:00,2025-02-13 16:00:00
H1_BSL_20250213_1400,H1,UP,2921.29,2025-02-13 14:00:00,2025-02-13 17:00:00
H1_SSL_20250213_1500,H1,DOWN,2905.84,2025-02-13 15:00:00,2025-02-13 18:00:00
H1_BSL_20250213_1700,H1,UP,2920.94,2025-02-13 17:00:00,2025-02-13 20:00:00
H1_BSL_20250214_0300,H1,UP,2933.81,2025-02-14 03:00:00,2025-02-14 06:00:00
H1_SSL_20250214_0500,H1,DOWN,2923.29,2025-02-14 05:00:00,2025-02-14 08:00:00
H1_BSL_20250214_1200,H1,UP,2939.94,2025-02-14 12:00:00,2025-02-14 15:00:00
H4_BSL_20250214_1200,H4,UP,2939.94,2025-02-14 12:00:00,2025-02-15 00:00:00
H1_SSL_20250214_2200,H1,DOWN,2876.94,2025-02-14 22:00:00,2025-02-17 02:00:00
H4_SSL_20250214_2000,H4,DOWN,2876.94,2025-02-14 20:00:00,2025-02-17 08:00:00
H1_BSL_20250217_0700,H1,UP,2905.23,2025-02-17 07:00:00,2025-02-17 10:00:00
H1_SSL_20250217_0800,H1,DOWN,2888.27,2025-02-17 08:00:00,2025-02-17 11:00:00
H1_BSL_20250217_1100,H1,UP,2906.39,2025-02-17 11:00:00,2025-02-17 14:00:00
H1_SSL_20250217_1400,H1,DOWN,2895.46,2025-02-17 14:00:00,2025-02-17 17:00:00
H1_BSL_20250217_1700,H1,UP,2904.16,2025-02-17 17:00:00,2025-02-17 20:00:00
H4_BSL_20250217_0800,H4,UP,2906.39,2025-02-17 08:00:00,2025-02-17 20:00:00
H1_SSL_20250217_2100,H1,DOWN,2896.77,2025-02-17 21:00:00,2025-02-18 03:00:00
H1_SSL_20250218_0300,H1,DOWN,2892.02,2025-02-18 03:00:00,2025-02-18 06:00:00
H1_BSL_20250218_0700,H1,UP,2915.6,2025-02-18 07:00:00,2025-02-18 10:00:00
H4_SSL_20250218_0000,H4,DOWN,2892.02,2025-02-18 00:00:00,2025-02-18 12:00:00
H1_SSL_20250218_1200,H1,DOWN,2907.1,2025-02-18 12:00:00,2025-02-18 15:00:00
H1_BSL_20250218_1800,H1,UP,2933.71,2025-02-18 18:00:00,2025-02-18 21:00:00
H1_BSL_20250218_2100,H1,UP,2936.95,2025-02-18 21:00:00,2025-02-19 00:00:00
H1_BSL_20250219_0300,H1,UP,2939.56,2025-02-19 03:00:00,2025-02-19 06:00:00
H1_SSL_20250219_0400,H1,DOWN,2924.11,2025-02-19 04:00:00,2025-02-19 07:00:00
H1_BSL_20250219_1200,H1,UP,2946.94,2025-02-19 12:00:00,2025-02-19 15:00:00
H4_SSL_20250219_0400,H4,DOWN,2924.11,2025-02-19 04:00:00,2025-02-19 16:00:00
H1_SSL_20250219_2000,H1,DOWN,2918.52,2025-02-19 20:00:00,2025-02-19 23:00:00
H4_BSL_20250219_1200,H4,UP,2946.94,2025-02-19 12:00:00,2025-02-20 00:00:00
H1_SSL_20250220_0400,H1,DOWN,2933.96,2025-02-20 04:00:00,2025-02-20 07:00:00
H4_SSL_20250219_2000,H4,DOWN,2918.52,2025-02-19 20:00:00,2025-02-20 08:00:00
H1_BSL_20250220_1100,H1,UP,2954.85,2025-02-20 11:00:00,2025-02-20 14:00:00
H1_SSL_20250220_1600,H1,DOWN,2924.07,2025-02-20 16:00:00,2025-02-20 19:00:00
H4_BSL_20250220_0800,H4,UP,2954.85,2025-02-20 08:00:00,2025-02-20 20:00:00
H1_BSL_20250220_1900,H1,UP,2946.96,2025-02-20 19:00:00,2025-02-20 22:00:00
H1_SSL_20250220_2100,H1,DOWN,2933.62,2025-02-20 21:00:00,2025-02-21 00:00:00
H4_SSL_20250220_1600,H4,DOWN,2924.07,2025-02-20 16:00:00,2025-02-21 04:00:00
H1_BSL_20250221_0300,H1,UP,2949.68,2025-02-21 03:00:00,2025-02-21 06:00:00
H1_SSL_20250221_0400,H1,DOWN,2926.04,2025-02-21 04:00:00,2025-02-21 07:00:00
H1_SSL_20250221_0700,H1,DOWN,2924.22,2025-02-21 07:00:00,2025-02-21 10:00:00
H4_BSL_20250221_0000,H4,UP,2949.68,2025-02-21 00:00:00,2025-02-21 12:00:00
H1_SSL_20250221_1000,H1,DOWN,2916.77,2025-02-21 10:00:00,2025-02-21 13:00:00
H1_BSL_20250221_1300,H1,UP,2936.06,2025-02-21 13:00:00,2025-02-21 16:00:00
H1_BSL_20250221_1600,H1,UP,2939.05,2025-02-21 16:00:00,2025-02-21 19:00:00
H1_SSL_20250221_1700,H1,DOWN,2921.56,2025-02-21 17:00:00,2025-02-21 20:00:00
H4_SSL_20250221_0800,H4,DOWN,2916.77,2025-02-21 08:00:00,2025-02-21 20:00:00
H1_BSL_20250221_2000,H1,UP,2942.84,2025-02-21 20:00:00,2025-02-21 23:00:00
H1_BSL_20250224_0100,H1,UP,2940.34,2025-02-24 01:00:00,2025-02-24 04:00:00
H1_SSL_20250224_0300,H1,DOWN,2921.1,2025-02-24 03:00:00,2025-02-24 06:00:00
H1_BSL_20250224_0500,H1,UP,2944.69,2025-02-24 05:00:00,2025-02-24 08:00:00
H1_SSL_20250224_0800,H1,DOWN,2935.28,2025-02-24 08:00:00,2025-02-24 11:00:00
H4_SSL_20250224_0000,H4,DOWN,2921.1,2025-02-24 00:00:00,2025-02-24 12:00:00
H1_BSL_20250224_1000,H1,UP,2948.8,2025-02-24 10:00:00,2025-02-24 13:00:00
H1_SSL_20250224_1200,H1,DOWN,2934.92,2025-02-24 12:00:00,2025-02-24 15:00:00
