route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2,liq_same_active_n,liq_same_d1_S,liq_opp_active_n,liq_opp_d1_S,liq_distance_ratio,child_liq_same_active_n,child_liq_same_d1_S,child_liq_opp_active_n,child_liq_opp_d1_S,child_liq_distance_ratio,liq_since_child_same_active_n,liq_since_child_opp_active_n,liq_since_child_same_d1_S,liq_since_child_opp_d1_S,liq_since_child_distance_ratio,prevha_liq_same_active_n_delta,prevha_liq_opp_active_n_delta,prevha_liq_same_d1_S_delta,prevha_liq_opp_d1_S_delta,prevha_liq_distance_ratio_delta,donchian_primary,bb_z_primary,macd_hist_primary_S,h4_rsi_primary,h1_rsi_primary,price_from_child_S,ha_opp_body_strength_S,resilient_pressure,route_delta_if_exit
21,DOWN,2024,1,3399,3399,1,2024-03-13 16:00:00,2024-03-13 16:00:00,EARLY,2024-03-13 16:00:00,2166.26,2024-03-20 16:01:56,2024-03-12 04:00:00,8,32.279999999999745,22.151416407644774,1,13.509999999999764,0.4185254027261422,0.12583571527363324,0.4013320941759613,0.6502478314745956,0.5986679058240387,0.6098932795709292,,1.4199115138968323,1.4199115138968323,1,1.0,0.39704939063501066,0.641123882503191,0.7020134228188544,0.8698453608247102,0.6096714765439567,0.06130231967203029,11,1.7849252107309195,2,2.2730901095828324,0.7852417302798862,10,0.6967339088432772,2,3.6400322696334273,0.19140871762475953,1,0,1.0881913018876421,-1.3669421600505949,0.5938330126551267,,,,,,0.6535698248765189,0.5986253648624199,0.5064170341943743,43.932951376108825,44.539041069925254,-1.3893034206661672,0.4698849614154996,,-5.470000000000368
21,DOWN,2024,2,3409,3409,1,2024-03-15 08:00:00,2024-03-15 08:00:00,EARLY,2024-03-15 08:00:00,2169.35,2024-03-20 16:01:56,2024-03-14 04:00:00,6,22.66000000000031,9.643626444435085,0,7.630000000000109,0.33671668137687577,0.12308747073282468,0.5696160635481059,0.7268314210061796,0.43038393645189416,0.791196138087975,1.5449772756795108,1.7751768238515404,1.7751768238515404,1,1.0,0.5681818181817897,0.6844645550527959,0.6959826275787839,0.9505747126436437,0.5056776397363812,0.3949032305731527,12,1.9067904780412128,3,1.2459869444674223,1.5303454715219673,10,0.6967339088432772,2,3.6400322696334273,0.19140871762475953,2,1,1.2100565691979357,-2.394045325166005,1.3389367538972077,1.0,1.0,0.12186526731029335,-1.02710316511541,0.7451037412420811,0.45757753071971763,-0.331357980352048,0.19661377307995795,44.272735400840354,38.97931669778776,-1.759040392189336,0.32448735258296757,0.23973358157590843,-8.56000000000006
21,DOWN,2024,3,3417,3417,1,2024-03-18 16:00:00,2024-03-18 16:00:00,EXACT,2024-03-18 16:00:00,2156.88,2024-03-20 16:01:56,2024-03-15 12:00:00,6,26.559999999999945,15.883959478298493,1,11.330992820651772,0.4266187055968297,0.19666765137995898,0.4270519578313337,0.6570030120482044,0.5729480421686662,0.7133607231957986,1.2311761260716074,1.0443218306131736,2.1199077205340644,3,1.0,0.06746826987309293,0.09415867480382765,0.06534653465344858,0.11699029126212679,0.5304589328360256,0.343329660317958,10,1.2311761260716074,4,1.8554671306205937,0.6635397123202171,9,2.811813424460666,4,2.8591775782827598,0.9834343434343309,1,0,-1.5806372983890586,-1.003710447662166,-0.31989463111411376,-2.0,1.0,-0.6756143519696054,0.6094801861531713,-0.8668057592017502,0.6855364552459973,0.8044207811573852,0.22283329205604188,53.29029094988078,49.99519154706209,-1.01650356874528,0.6061300335054417,0.1894513284793808,12.46999999999965
21,DOWN,2024,4,3425,3425,1,2024-03-20 00:00:05,2024-03-20 00:00:05,LATE,2024-03-20 00:00:05,2157.97,2024-03-20 16:01:56,2024-03-19 08:00:00,3,12.348640849354524,6.011140849354433,0,4.254857393830662,0.34456078573643734,0.2309855334386915,0.8087934633326257,0.9223687156303715,0.19120653666737433,0.7078285970104348,1.1266277808984049,1.1702411663839745,2.496962881072058,3,1.0,0.23628691983128475,0.23745819398003484,0.4477611940299799,0.8427299703262525,0.30984018519628725,0.590314471124632,11,1.2276600949310177,6,0.617941827687722,1.9866920152092664,9,2.811813424460666,4,2.8591775782827598,0.9834343434343309,2,2,-1.5841533295296484,-2.2412357505950378,1.0032576717749355,1.0,2.0,-0.003516031140589737,-1.2375253029328717,1.3231523028890493,0.568796992481192,0.14120219812433568,0.03249976725108095,51.32239144165678,47.584497849351585,-1.1301521639460772,0.33509333482178266,0.3127320580540896,9.200000000000578
22,UP,2024,1,3436,3436,1,2024-03-21 20:00:00,2024-03-21 20:00:00,EXACT,2024-03-21 20:00:00,2181.06,2024-03-22 09:18:05,2024-03-20 16:00:00,6,68.08999999999969,44.118354918558,1,33.169478829397576,0.4871417069965887,0.24841355308264862,0.589293582023788,0.8280217359377282,0.41070641797621193,0.7518294571642137,,0.0,0.0,0,0.0,0.09323882224644815,0.20817408938460583,-0.1514004542013622,0.10568760611206461,1.8326360345933066,0.7335613691374058,1,4.697315328388112,12,3.507837486034748,1.339091490722949,2,0.6858900026320207,11,3.849454697447714,0.17817848410757586,-1,1,4.0114253257560915,-0.3416172114129661,1.160913006615373,,,,,,0.44629629629629997,0.6542091574411304,0.39667086592263506,55.97496019067854,43.633518085717824,0.11445918860381811,1.8980563945777722,,58.179999999999616
23,UP,2024,1,3449,3449,1,2024-03-26 00:00:05,2024-03-26 00:00:05,EARLY,2024-03-26 00:00:05,2171.54,2024-04-10 15:30:14,2024-03-25 12:00:00,2,13.669999999999618,7.295256602134032,1,4.019999999999982,0.2940746159473368,0.08274951349428718,0.6111923920995064,0.7754206291148651,0.3888076079004937,0.5510429885117459,,1.0505725322105732,1.0505725322105732,1,1.0,0.22708039492245383,0.6061185468454453,0.6528497409326163,0.7986270022883829,0.18322894272487036,0.4462517927214072,3,1.0706134755427774,14,0.9054774425657041,1.1823745410036437,2,3.490149671541017,13,2.5332798310806384,1.3777197563098271,1,1,-2.4195361959982398,-1.6278023885149344,-0.19534521530618343,,,,,,0.24952269055661416,-0.48307437554207217,-0.10530297498439722,49.95599423236346,49.31494311847662,-0.938726308265811,0.12536882130254218,,-166.37000000000012
23,UP,2024,2,3454,3454,1,2024-03-26 20:00:00,2024-03-26 20:00:00,EARLY,2024-03-26 20:00:00,2176.72,2024-04-10 15:30:14,2024-03-26 08:00:00,2,30.440000000000055,16.36172676881688,1,14.63000000000011,0.48061760840998957,0.10030612049263983,0.6769875164257567,0.9323258869908035,0.3230124835742432,0.8941599017459945,2.534559670497414,0.5347269794649423,1.0142642843040064,2,1.0,0.2813852813852959,0.4909164311667555,0.5182755388941329,0.5800405268490808,0.44476445016537947,0.792860851525425,2,3.8105568218957173,15,1.006850015279249,3.784632034632152,2,3.3803176481942687,14,1.9780460671907798,1.7089175546831397,0,1,0.4302391737014486,-0.9711960519115308,2.0757144799490126,-1.0,1.0,2.73994334635294,0.10137257271354494,2.6022574936285086,0.35999267935577717,0.22412673091594298,0.04938204204424143,51.64462376290005,48.838065201940424,-0.4903490334152303,0.3327092624303948,0.5685441259815479,-322.14000000000044
23,UP,2024,3,3472,3472,1,2024-04-01 20:00:00,2024-04-01 20:00:00,EARLY,2024-04-01 20:00:00,2238.05,2024-04-10 15:30:14,2024-03-27 08:00:00,14,89.15000000000009,75.44198010576292,1,29.43000000000029,0.3301177790241196,0.08934556929259639,0.2399046550757128,0.41671340437465004,0.7600953449242872,0.39010110761597266,2.8763903191209783,0.0,0.0,0,0.0,0.41421392677672636,0.403838245373545,0.4751266011319489,0.5168693425985129,1.125397901447258,0.4655492341750791,1,2.8763903191209783,16,5.292683383714502,0.5434654050857421,0,,16,3.823518692804066,,1,0,,1.469164690910436,,-1.0,1.0,-0.934166502774739,4.285833368435253,-3.24116662954641,0.7066397105767216,1.0353538298183,0.4913188446012196,64.55790748092741,49.440140386355125,1.601472303174049,0.8310084124148727,0.34545058676109824,-597.0899999999991
23,UP,2024,4,3482,3482,1,2024-04-03 12:00:00,2024-04-03 12:00:00,EARLY,2024-04-03 12:00:00,2273.21,2024-04-10 15:30:14,2024-04-02 00:00:00,8,42.3087106243911,36.89371062439113,1,18.289999999999964,0.4322986857806942,0.013768431116820166,0.252784824736173,0.488079161365303,0.747215175263827,0.4957484538816786,1.5326851574626073,0.0,0.0,0,0.0,0.3203446983889097,0.38556654676254143,0.4370245139476165,0.6360529688166912,0.33145046440180614,0.4631920684894353,1,1.5326851574626073,18,2.278780904523376,0.6725899600177577,0,,17,3.84311297654563,,1,1,,-1.5643320720222542,,0.0,2.0,-1.343705161658371,-3.013902479191126,0.12912455493201558,0.847471287527706,0.9725308752594432,0.12623832529978538,68.11449904077594,52.59321841365043,0.7663425787313267,0.05897138434854007,0.2803063011351194,-450.1599999999999
23,UP,2024,5,3488,3488,1,2024-04-04 12:00:00,2024-04-04 12:00:00,EARLY,2024-04-04 12:00:00,2291.56,2024-04-10 15:30:14,2024-04-03 16:00:00,4,33.24000000000024,25.81811885803154,1,9.649999999999636,0.29031287605293526,0.05361928614239523,0.2799338146811139,0.41486161251503806,0.7200661853188861,0.3737685171047115,1.3374107161228086,0.0,0.0,0,0.0,0.5494433529796583,0.708967851099753,0.7003058103975138,1.0,0.38114593165540483,1.1048178198657355,0,,19,2.6385663224711458,,0,,18,3.802034342852228,,0,1,,-1.163468020381082,,-1.0,1.0,,0.35978541794776975,,0.8261552559235483,1.0761272481657378,0.026528963312690338,68.08778704560225,52.839556150372076,0.327303074352339,0.17949351670591485,0.6321504310131861,-367.2600000000008
23,UP,2024,6,3502,3502,1,2024-04-08 20:00:00,2024-04-08 20:00:00,EARLY,2024-04-08 20:00:00,2328.53,2024-04-10 15:30:14,2024-04-05 12:00:00,7,73.61999999999989,49.156974179129975,1,17.039999999999964,0.23145884270578632,0.04127063232444848,0.3523838630806866,0.478810105949471,0.6476161369193134,0.3466446070888237,2.3656644900441957,0.0,0.0,0,0.0,-0.02669838752312327,0.08795013850416311,0.2818481848185005,0.21205597416576585,0.23421062843500529,0.2813679876545996,1,2.3656644900441957,21,2.385215436242869,0.9918032786885408,0,,20,3.715711480528979,,1,1,,-1.33049604428611,,1.0,2.0,,-0.25335088622827673,,0.7130110684436377,1.2392392526762033,0.10677820260926382,63.85523234346677,53.39645646698249,2.138501115163874,0.28286904349226333,0.19776845226213838,-79.94999999999868
23,UP,2024,7,3508,3508,1,2024-04-09 20:00:00,2024-04-09 20:00:00,EXACT,2024-04-09 20:00:00,2344.96,2024-04-10 15:30:14,2024-04-08 20:00:00,5,37.75,24.995828024137154,1,26.090000000000146,0.6911258278145734,0.015854033092591938,0.425894039735096,0.7173509933774815,0.574105960264904,1.043774184028087,1.862728937259357,0.8501330047967864,0.8501330047967864,1,0.1,0.125452749423774,0.2071116209047232,0.21253038077234526,0.23479980227384734,0.19864977498240038,1.0994669004470405,0,,22,2.4172327707264083,,0,,22,3.2786858226572364,,0,0,,-0.8614530519308281,,-1.0,1.0,,0.03201733448353927,,0.7920467356769506,1.0030792845285394,0.03583446248813831,64.36342322126276,50.92071830790746,-0.8189030123387693,0.054944513285973565,0.7154043767001647,75.70999999999992
24,UP,2024,1,3527,3527,1,2024-04-15 01:00:05,2024-04-15 01:00:05,EXACT,2024-04-15 01:00:05,2354.54,2024-04-15 17:06:54,2024-04-11 16:00:00,7,99.15000000000009,53.250803591370186,1,55.36708356569261,0.5584173834159613,0.3448520783226666,0.7713061018658581,0.9848714069591528,0.22869389813414182,1.0397417471961943,,0.9744656473086211,1.4795131994329287,2,0.6666666666666666,0.3174879227053192,0.5194019223923078,0.5242221346987007,0.7225401513753172,2.9680931873202243,1.3083384182424849,0,,24,1.530445967266291,,0,,24,3.5246440277881264,,0,0,,-1.9941980605218355,,,,,,,0.21834878744650332,-0.5713922161224598,-0.08314114549151863,48.21406888265996,36.64321740485175,-1.8135488932929005,2.889516090863922,,62.65999999999988
25,DOWN,2024,1,3533,3533,1,2024-04-16 01:00:05,2024-04-16 01:00:05,EXACT,2024-04-16 01:00:05,2383.54,2024-04-16 18:07:23,2024-04-12 20:00:00,6,64.9870835656925,39.269583565692756,0,34.84488931928581,0.5361817673209276,0.2722062346651347,0.7108335605382764,0.9748090931940693,0.2891664394617236,0.8873251548745094,,,,0,,0.657640232108318,0.7483706432417082,0.6283599532528268,0.8216783216783177,1.7539657847408938,1.2689212245328148,23,5.199157518424116,1,3.952404114759341,1.3154417836498706,23,0.5308662959206557,1,8.801729903211616,0.060313858952539635,0,0,4.66829122250346,-4.8493257884522745,1.255127924697331,,,,,,0.43188302425107095,-1.2119636977155341,0.14219469962556985,38.47629252432353,37.316927278700774,-4.6785890161086074,1.443385452831992,,0.0
26,DOWN,2024,1,3547,3547,1,2024-04-18 08:00:00,2024-04-18 08:00:00,EXACT,2024-04-18 08:00:00,2375.34,2024-04-19 04:21:33,2024-04-17 16:00:00,3,41.120000000000346,20.071975151699462,1,12.459999999999582,0.3030155642023219,0.031608781761607585,0.4108098249027185,0.5364785992217841,0.5891901750972814,0.6207660136000425,,0.990631864340078,0.990631864340078,1,1.0,0.24577226606540545,0.28804170739656315,0.995174909529558,0.6115375668760505,0.23403055047394208,0.7470377300188951,25,1.633319319920885,3,1.6206579298439547,1.007812500000015,24,3.104033230543259,2,2.8293471113285653,1.0970846306255122,1,1,-1.4707139106223739,-1.2086891814846106,-0.0892721306254971,,,,,,0.3135375894182747,-0.09917106156210251,0.22242527104545293,47.679863249380496,51.039878497705736,-0.9575176245660364,0.10285425674505289,,18.069999999999656
27,UP,2024,1,3554,3554,1,2024-04-19 12:00:00,2024-04-19 12:00:00,EXACT,2024-04-19 12:00:00,2384.25,2024-04-22 05:59:32,2024-04-19 04:00:00,1,39.04000000000042,9.639371142282016,1,15.849999999999909,0.4059938524590097,0.004106414673648458,0.8425332991803286,1.018954918032781,0.15746670081967137,1.644298135847853,,1.154120159569535,2.114436728258628,2,1.0,-0.056399132321039075,-0.05551550108145848,-0.009274873524443582,0.008929970233427752,-0.06844039453277836,0.8089049800337871,1,3.693171882055798,26,1.1479094479902285,3.217302452316113,1,2.6246543450662507,26,2.2726437412222364,1.1548903585102614,0,0,1.0685175369895474,-1.124734293232008,2.0624120938058517,,,,,,0.47071823204419877,0.4463026535348763,-0.06353066588445469,55.125726626353334,50.05501105494953,-1.0986463041051158,0.012535861548820037,,23.049999999999983
27,UP,2024,2,3558,3558,1,2024-04-22 04:00:00,2024-04-22 04:00:00,LATE,2024-04-22 04:00:00,2382.14,2024-04-22 05:59:32,2024-04-19 16:00:00,2,28.86999999999989,11.772421392785873,0,9.173769651803923,0.31776133189483746,0.18475128686538958,0.586075510910985,0.7190855559404329,0.413924489089015,0.7792593677818566,1.3702055974979939,1.3210285582461518,2.448253525611862,2,1.0,0.06361829025849082,0.2968872613131319,0.21895006402050549,0.3277256551277853,0.5350011575596121,0.6398956934318752,2,2.7699448380504053,27,0.7274602604980541,3.807692307692476,1,2.6246543450662507,26,2.2726437412222364,1.1548903585102614,1,1,0.14529049298415453,-1.5451834807241824,2.6528019491822143,1.0,1.0,-0.9232270440053929,-0.4204491874921744,0.5903898553763627,0.4374112075769515,0.0350450274642346,-0.022457322177367577,51.87974863434854,46.696032538005255,-1.2559570309454264,0.41454118166003495,0.3699209308596521,18.82999999999973
28,DOWN,2024,1,3568,3568,1,2024-04-23 20:00:00,2024-04-23 20:00:00,EXACT,2024-04-23 20:00:00,2330.52,2024-04-24 18:00:04,2024-04-22 00:00:00,10,98.99376965180363,85.30376965180403,1,22.66000000000031,0.2289032944164426,0.10739964515098575,0.2992107493651771,0.4120461332412427,0.7007892506348229,0.26563890543752877,,0.9157591492857444,2.4410009176267247,3,0.6,0.35339885339885024,0.49768214211581085,0.5086562242374293,0.5706834532373984,1.0615958928025013,1.4051063284252499,20,4.71614515707598,3,5.392678439991954,0.8745459625593801,21,1.2112891345959287,3,6.388820955159561,0.18959509792142495,-1,0,3.504856022480051,-0.9961425151676071,0.6849508646379552,,,,,,0.6916508538899431,0.8878143783296745,0.44309953335894287,58.37633447362949,45.74298952629495,-0.8776851610213302,0.80098344361985,,10.650000000000603
29,DOWN,2024,1,3578,3578,1,2024-04-25 12:00:00,2024-04-25 12:00:00,EXACT,2024-04-25 12:00:00,2327.06,2024-04-25 17:35:39,2024-04-24 20:00:00,3,25.550000000000182,7.891860189587533,1,14.420000000000073,0.5643835616438344,0.14820518498244492,0.6427592954990219,0.9354207436399187,0.35724070450097806,1.8271991208138385,,1.1653085766791174,1.1653085766791174,1,1.0,0.5371727748691367,0.8367190494441771,0.7879968823070792,1.0,0.47001403617141696,0.4881654149409373,21,2.6843566678609583,4,0.7838804322393219,3.4244465832531628,21,1.54216468799659,4,1.9295939166657146,0.7992172211350087,0,0,1.1421919798643683,-1.1457134844263925,2.625229362118154,,,,,,0.6172547332185896,-0.0544532141214211,-0.0970806930072966,54.43552597534575,42.56120817491102,-1.1437562418429748,0.2856857498613117,,10.570000000000164
