route_id,direction,entry_year,ha_ts,ha_idx,label,cycle_min,challenge_ts,decision0_ts,decision0_px,confirmed1,decision1_ts,decision1_px,confirmed2,decision2_ts,decision2_px
176,UP,2026,2026-04-06 20:00:00,6575,EXACT,0.7141005911674045,2026-04-07 17:06:14,2026-04-06 20:00:00,4660.35,0.6180637116633735,2026-04-07 01:00:00,4651.29,0.5938228915956412,2026-04-07 04:00:00,4654.85
177,UP,2026,2026-04-10 08:00:00,6596,LATE,0.6438505042849989,2026-04-13 01:00:13,2026-04-10 08:00:00,4758.6,0.4765632170714589,2026-04-10 12:00:00,4740.72,0.2695886811900669,2026-04-10 16:00:00,4771.74
178,UP,2026,2026-04-16 16:00:00,6622,LATE,0.33325850288879455,2026-04-16 16:55:24,2026-04-16 16:00:00,4816.19,0.20267078973468575,2026-04-16 20:00:00,4792.01,0.20267078973468575,2026-04-17 01:00:00,4792.38
181,DOWN,2026,2026-04-22 08:00:00,6644,EARLY,1.5037150196122022,2026-04-30 11:04:06,2026-04-22 08:00:00,4754.84,1.4550674673775315,2026-04-22 12:00:00,4757.23,1.2998835193887857,2026-04-22 16:00:00,4744.52
181,DOWN,2026,2026-04-23 20:00:00,6653,EARLY,0.8653743430874562,2026-04-30 11:04:06,2026-04-23 20:00:00,4733.28,-0.355808408606333,2026-04-24 01:00:00,4701.39,-0.355808408606333,2026-04-24 04:00:00,4704.85
181,DOWN,2026,2026-04-24 16:00:00,6658,EARLY,0.7691291662622171,2026-04-30 11:04:06,2026-04-24 16:00:00,4701.17,0.5740329875030159,2026-04-24 20:00:00,4727.0,0.5740329875030159,2026-04-27 01:00:01,4700.64
181,DOWN,2026,2026-04-27 08:00:00,6662,EARLY,0.5146685837750647,2026-04-30 11:04:06,2026-04-27 08:00:00,4725.24,0.1628584154952465,2026-04-27 12:00:00,4707.05,0.010977197066509015,2026-04-27 16:00:00,4699.38
181,DOWN,2026,2026-04-28 04:00:00,6667,EARLY,0.4282293019614085,2026-04-30 11:04:06,2026-04-28 04:00:00,4690.78,-0.01665336174294063,2026-04-28 08:00:00,4667.91,-0.9576598022068357,2026-04-28 12:00:00,4629.83
181,DOWN,2026,2026-04-30 04:00:00,6679,EXACT,1.1137722710379585,2026-04-30 11:04:06,2026-04-30 04:00:00,4570.13,0.5751508079690668,2026-04-30 08:00:00,4542.24,0.5751508079690668,2026-04-30 12:00:00,4616.66
184,UP,2026,2026-05-11 01:00:02,6720,LATE,0.6785202671956099,2026-05-11 03:17:12,2026-05-11 01:00:02,4681.36,0.6785202671956099,2026-05-11 04:00:00,4683.52,0.6785202671956099,2026-05-11 08:00:00,4672.02
186,DOWN,2026,2026-05-20 16:00:00,6766,EXACT,0.8866075566842888,2026-05-25 01:00:04,2026-05-20 16:00:00,4496.42,0.2803428119374999,2026-05-20 20:00:00,4534.7,0.2803428119374999,2026-05-21 01:00:02,4545.35
186,DOWN,2026,2026-05-22 01:00:02,6774,LATE,0.6111053347037317,2026-05-25 01:00:04,2026-05-22 01:00:02,4545.35,0.24314146341284976,2026-05-22 04:00:00,4526.96,0.09314478839973617,2026-05-22 08:00:00,4527.48
189,UP,2026,2026-06-02 20:00:00,6821,LATE,0.013631583067688966,2026-06-03 02:28:46,2026-06-02 20:00:00,4491.86,-0.011396897318898492,2026-06-03 01:00:02,4490.29,-0.0958680186236337,2026-06-03 04:00:00,4485.91
190,DOWN,2026,2026-06-08 20:00:00,6845,EXACT,1.6283929269239574,2026-06-09 08:41:52,2026-06-08 20:00:00,4340.95,1.2353014046088036,2026-06-09 01:00:02,4333.23,0.998091003211723,2026-06-09 04:00:00,4320.09
190,DOWN,2026,2026-06-09 08:00:00,6848,LATE,0.4444208721470923,2026-06-09 08:41:52,2026-06-09 08:00:00,4332.6,0.19202808570989627,2026-06-09 12:00:00,4326.89,0.19202808570989627,2026-06-09 16:00:00,4341.82
192,UP,2026,2026-06-17 01:00:02,6882,NO_ORACLE,0.5337146008725692,2026-06-17 21:04:58,2026-06-17 01:00:02,4332.67,0.30063387408748643,2026-06-17 04:00:00,4337.03,0.11810616482009417,2026-06-17 08:00:00,4326.82
193,DOWN,2026,2026-06-22 04:00:00,6900,EARLY,1.7605158106555612,2026-06-26 12:19:33,2026-06-22 04:00:00,4201.28,1.0894831361723059,2026-06-22 08:00:00,4182.02,1.0894831361723059,2026-06-22 12:00:00,4197.56
193,DOWN,2026,2026-06-25 16:00:00,6921,EXACT,1.185767454283063,2026-06-26 12:19:33,2026-06-25 16:00:00,4012.82,0.8923379845084596,2026-06-25 20:00:00,4028.97,0.8923379845084596,2026-06-26 01:00:10,4031.22
193,DOWN,2026,2026-06-26 12:00:00,6926,LATE,0.658366098584943,2026-06-26 12:19:33,2026-06-26 12:00:00,4031.18,0.6276034261749398,2026-06-26 16:00:00,4059.32,0.6276034261749398,2026-06-26 20:00:00,4085.4
194,DOWN,2026,2026-07-01 16:00:00,6945,LATE,1.2613788904896026,2026-07-01 16:38:57,2026-07-01 16:00:00,4022.95,1.032741156954387,2026-07-01 20:00:00,4071.44,1.032741156954387,2026-07-02 01:00:02,4036.99
198,UP,2026,2026-07-13 04:00:00,6989,LATE,0.5409529231905976,2026-07-13 06:11:52,2026-07-13 04:00:00,4074.14,0.16524513802497015,2026-07-13 08:00:00,4058.86,0.16524513802497015,2026-07-13 12:00:00,4074.37
199,DOWN,2026,2026-07-15 16:00:00,7004,NO_ORACLE,0.0552789425075891,2026-07-17 18:04:26,2026-07-15 16:00:00,4068.47,-0.9253838557439501,2026-07-15 20:00:00,4034.1,-0.9253838557439501,2026-07-16 01:00:02,4065.43
199,DOWN,2026,2026-07-17 12:00:00,7015,NO_ORACLE,0.6035912249345715,2026-07-17 18:04:26,2026-07-17 12:00:00,3994.35,-0.12643443796784137,2026-07-17 16:00:00,3966.45,-0.234460796844564,2026-07-17 20:00:00,4015.58
200,UP,2026,2026-07-23 04:00:00,7037,EXACT,0.8470909468778711,2026-07-23 16:10:23,2026-07-23 04:00:00,4131.98,0.62583957176578,2026-07-23 08:00:00,4121.18,0.62583957176578,2026-07-23 12:00:00,4093.21
201,DOWN,2026,2026-07-29 12:00:00,7063,NO_ORACLE,0.71580959981543,2026-07-29 20:13:23,2026-07-29 12:00:00,4038.14,-0.02848603372758629,2026-07-29 16:00:00,4023.16,-0.3742385348432503,2026-07-29 20:00:00,4027.56
202,UP,2026,2026-07-31 08:00:00,7074,EXACT,1.052475095993,2026-07-31 16:39:39,2026-07-31 08:00:00,4079.98,0.8552827360002627,2026-07-31 12:00:00,4060.69,0.8552827360002627,2026-07-31 16:00:00,4040.58
204,UP,2026,2026-08-10 08:00:00,7110,EARLY,0.8537800664872969,2026-08-13 17:30:14,2026-08-10 08:00:00,4339.39,0.2607526138143583,2026-08-10 12:00:00,4346.57,0.2607526138143583,2026-08-10 16:00:00,4332.5
204,UP,2026,2026-08-10 16:00:00,7112,EARLY,0.5947268825140133,2026-08-13 17:30:14,2026-08-10 16:00:00,4332.5,-0.2593824409718457,2026-08-10 20:00:00,4357.1,-1.0639973599048935,2026-08-11 01:00:02,4390.08
204,UP,2026,2026-08-11 12:00:00,7117,EARLY,1.740725831278906,2026-08-13 17:30:14,2026-08-11 12:00:00,4369.01,0.9219018979224964,2026-08-11 16:00:00,4392.49,0.8159240417701353,2026-08-11 20:00:00,4383.52
204,UP,2026,2026-08-12 01:00:02,7120,EARLY,0.9275979970499875,2026-08-13 17:30:14,2026-08-12 01:00:02,4370.82,0.5182702606094438,2026-08-12 04:00:00,4380.51,-0.3360823985890935,2026-08-12 08:00:00,4400.99
204,UP,2026,2026-08-13 01:00:02,7126,EXACT,0.8651995307590236,2026-08-13 17:30:14,2026-08-13 01:00:02,4410.96,-0.22882843856728308,2026-08-13 04:00:00,4427.59,-0.22882843856728308,2026-08-13 08:00:00,4397.63
204,UP,2026,2026-08-13 08:00:00,7128,LATE,1.0908358825556506,2026-08-13 17:30:14,2026-08-13 08:00:00,4397.63,0.8386164370980449,2026-08-13 12:00:00,4375.86,0.8386164370980449,2026-08-13 16:00:00,4401.79
207,UP,2026,2026-08-25 01:00:02,7174,EXACT,0.7688956508253629,2026-08-25 16:23:01,2026-08-25 01:00:02,4653.81,-0.4211060173711302,2026-08-25 04:00:00,4684.07,-0.4211060173711302,2026-08-25 08:00:00,4625.8
207,UP,2026,2026-08-25 08:00:00,7176,LATE,1.1834503081159695,2026-08-25 16:23:01,2026-08-25 08:00:00,4625.8,0.455902120475296,2026-08-25 12:00:00,4630.06,0.455902120475296,2026-08-25 16:00:00,4640.75
208,DOWN,2026,2026-08-28 01:00:02,7192,EXACT,0.970750179537504,2026-08-28 16:57:42,2026-08-28 01:00:02,4603.19,0.5464118697833927,2026-08-28 04:00:00,4589.01,0.2656426817159585,2026-08-28 08:00:00,4584.59
208,DOWN,2026,2026-08-28 16:00:00,7196,LATE,0.7993228830742898,2026-08-28 16:57:42,2026-08-28 16:00:00,4602.19,-2.86310682342433,2026-08-28 20:00:00,4480.06,-3.365317363574118,2026-08-31 01:00:02,4427.79
