route_id,direction,entry_year,ha_idx,ha_ts,label,decision_ts,decision_px,challenge_ts,open_count,losing_count,losing_frac,total_raw_loss,total_loss_entry_atr,mean_loss_entry_atr_per_open,max_loss_entry_atr,total_loss_current_atr,net_unreal_current_atr,worst_unreal_current_atr
85,UP,2024,4567,2024-12-12 08:00:00,EXACT,2024-12-12 08:00:00,2713.41,2024-12-13 10:57:40,5,0,0.0,0.0,0.0,0.0,0.0,0.0,14.622884123819576,0.0
85,UP,2024,4569,2024-12-12 16:00:00,LATE,2024-12-12 16:00:00,2697.5,2024-12-13 10:57:40,5,1,0.2,6.639999999999873,0.47270958505294003,0.094541917010588,0.47270958505294003,0.46983072662302244,8.991173257829653,0.46983072662302244
86,DOWN,2024,4589,2024-12-18 01:00:05,EARLY,2024-12-18 01:00:05,2646.16,2024-12-20 17:30:59,2,1,0.5,4.079999999999927,0.2937867015917173,0.14689335079585866,0.2937867015917173,0.2943312653643515,-0.12768782835659462,0.2943312653643515
86,DOWN,2024,4598,2024-12-19 12:00:00,EXACT,2024-12-19 12:00:00,2620.59,2024-12-20 17:30:59,6,2,0.3333333333333333,23.770000000000437,1.7328350975830547,0.28880584959717576,1.1583824022126545,1.68996862364889,2.950513162870229,1.1297266062171192
86,DOWN,2024,4603,2024-12-20 08:00:00,LATE,2024-12-20 08:00:00,2600.44,2024-12-20 17:30:59,6,0,0.0,0.0,0.0,0.0,0.0,0.0,11.51783858979521,0.0
87,UP,2024,4626,2024-12-27 12:00:00,EXACT,2024-12-27 12:00:00,2623.98,2024-12-30 10:50:23,2,2,1.0,12.039999999999964,0.881496463520647,0.4407482317603235,0.6951498213961073,0.8876694035601036,-0.8876694035601036,0.6996663322080743
88,DOWN,2024,4638,2024-12-31 12:00:00,EXACT,2024-12-31 12:00:00,2615.54,2025-01-02 08:00:00,2,2,1.0,13.980000000000018,1.0390241501123416,0.5195120750561708,0.6248509329312599,1.043845877127025,-1.043845877127025,0.6279502021915677
89,UP,2025,4648,2025-01-03 12:00:00,EARLY,2025-01-03 12:00:00,2653.49,2025-01-13 12:04:52,4,1,0.25,11.050000000000182,0.8301956932329589,0.20754892330823974,0.8301956932329589,0.8325570079455515,1.466204468291352,0.8325570079455515
89,UP,2025,4663,2025-01-08 01:00:05,EARLY,2025-01-08 01:00:05,2647.73,2025-01-13 12:04:52,3,1,0.3333333333333333,1.900000000000091,0.14344385724561326,0.04781461908187109,0.14344385724561326,0.1428640442864267,1.1895311476900634,0.1428640442864267
89,UP,2025,4682,2025-01-13 04:00:00,EXACT,2025-01-13 04:00:00,2685.49,2025-01-13 12:04:52,6,0,0.0,0.0,0.0,0.0,0.0,0.0,14.225651766829134,0.0
90,DOWN,2025,4689,2025-01-14 08:00:00,EXACT,2025-01-14 08:00:00,2668.85,2025-01-14 21:36:18,1,1,1.0,5.210000000000036,0.4000664220835667,0.4000664220835667,0.4000664220835667,0.40214856790808434,-0.40214856790808434,0.40214856790808434
91,UP,2025,4706,2025-01-17 04:00:00,EXACT,2025-01-17 04:00:00,2714.67,2025-01-20 03:05:13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2856174011292636,0.0
91,UP,2025,4711,2025-01-20 01:00:05,LATE,2025-01-20 01:00:05,2701.71,2025-01-20 03:05:13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750481985077576,0.0
92,UP,2025,4730,2025-01-23 04:00:00,EARLY,2025-01-23 04:00:00,2752.6,2025-01-27 18:51:01,6,1,0.16666666666666666,9.5,0.7480258681990782,0.12467097803317971,0.7480258681990782,0.752718053473737,9.545257252840065,0.752718053473737
92,UP,2025,4741,2025-01-27 01:00:05,EXACT,2025-01-27 01:00:05,2769.67,2025-01-27 18:51:01,6,0,0.0,0.0,0.0,0.0,0.0,0.0,17.60563515540701,0.0
93,UP,2025,4771,2025-02-03 01:00:28,EXACT,2025-02-03 01:00:28,2803.67,2025-02-03 01:24:30,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8.074183704297663,0.0
94,UP,2025,4780,2025-02-04 12:00:00,EARLY,2025-02-04 12:00:00,2820.38,2025-02-12 12:43:16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20733354208936414,0.0
94,UP,2025,4792,2025-02-06 12:00:00,EARLY,2025-02-06 12:00:00,2859.36,2025-02-12 12:43:16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,5.504864526663823,0.0
94,UP,2025,4801,2025-02-10 01:00:05,EARLY,2025-02-10 01:00:05,2857.59,2025-02-12 12:43:16,3,1,0.3333333333333333,25.199999999999818,1.9750580685294266,0.6583526895098089,1.9750580685294266,1.9632238350449132,3.208936101805582,1.9632238350449132
94,UP,2025,4810,2025-02-11 12:00:00,EXACT,2025-02-11 12:00:00,2903.12,2025-02-12 12:43:16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,14.636918253226622,0.0
95,UP,2025,4829,2025-02-14 16:00:00,NO_ORACLE,2025-02-14 16:00:00,2920.52,2025-02-19 18:00:23,2,1,0.5,2.1599999999998545,0.16068400036690217,0.08034200018345108,0.16068400036690217,0.16098246001268185,0.6498921533845932,0.16098246001268185
97,DOWN,2025,4860,2025-02-21 20:00:00,EXACT,2025-02-21 20:00:00,2939.99,2025-02-24 14:02:10,1,1,1.0,21.4699999999998,1.5746929720924432,1.5746929720924432,1.5746929720924432,1.5717784387075724,-1.5717784387075724,1.5717784387075724
97,DOWN,2025,4863,2025-02-24 08:00:00,LATE,2025-02-24 08:00:00,2936.47,2025-02-24 14:02:10,1,1,1.0,17.949999999999818,1.3165225360530664,1.3165225360530664,1.3165225360530664,1.309467422770496,-1.309467422770496,1.309467422770496
99,DOWN,2025,4879,2025-02-27 01:00:05,EARLY,2025-02-27 01:00:05,2917.53,2025-03-03 14:31:54,2,1,0.5,0.8500000000003638,0.06164363676233819,0.030821818381169094,0.06164363676233819,0.06064612443474884,0.20833727452866782,0.06064612443474884
99,DOWN,2025,4892,2025-03-03 04:00:00,EXACT,2025-03-03 04:00:00,2871.0,2025-03-03 14:31:54,9,4,0.4444444444444444,65.9399999999996,4.644842339318438,0.5160935932576042,2.585200909314359,4.600565070977545,5.05057484816603,2.5633115060314684
100,UP,2025,4904,2025-03-05 04:00:00,NO_ORACLE,2025-03-05 04:00:00,2907.19,2025-03-06 11:54:40,2,1,0.5,13.820000000000164,0.9658939829312949,0.48294699146564746,0.9658939829312949,0.9544720591471636,-0.1429636152268279,0.9544720591471636
100,UP,2025,4907,2025-03-05 16:00:00,NO_ORACLE,2025-03-05 16:00:00,2899.99,2025-03-06 11:54:40,2,1,0.5,21.020000000000437,1.469109372012735,0.7345546860063675,1.469109372012735,1.447435756393692,-1.1341230688774804,1.447435756393692
101,UP,2025,4920,2025-03-07 20:00:00,EXACT,2025-03-07 20:00:00,2908.11,2025-03-10 10:33:36,2,2,1.0,40.79999999999973,2.777228947949559,1.3886144739747794,1.4961640263708764,2.764862387809268,-2.764862387809268,1.489501845197259
101,UP,2025,4923,2025-03-10 08:00:00,LATE,2025-03-10 08:00:00,2909.86,2025-03-10 10:33:36,2,2,1.0,37.29999999999973,2.538986268591139,1.2694931342955695,1.3770426866916667,2.544050349522158,-2.544050349522158,1.3797892378239591
102,DOWN,2025,4929,2025-03-11 08:00:00,EXACT,2025-03-11 08:00:00,2896.02,2025-03-12 11:00:00,2,2,1.0,4.849999999999909,0.33014721357958043,0.16507360678979022,0.32401848421165874,0.3299871356906149,-0.3299871356906149,0.3238636630695419
103,UP,2025,4950,2025-03-14 20:00:00,EARLY,2025-03-14 20:00:00,2986.58,2025-03-21 07:42:03,3,0,0.0,0.0,0.0,0.0,0.0,0.0,8.703249821603345,0.0
103,UP,2025,4967,2025-03-19 16:00:00,EARLY,2025-03-19 16:00:00,3033.31,2025-03-21 07:42:03,4,0,0.0,0.0,0.0,0.0,0.0,0.0,20.439382659587412,0.0
103,UP,2025,4972,2025-03-20 12:00:00,EXACT,2025-03-20 12:00:00,3041.35,2025-03-21 07:42:03,5,1,0.2,4.110000000000127,0.28399838582781106,0.05679967716556221,0.28399838582781106,0.28410451284478017,22.402090151516628,0.28410451284478017
103,UP,2025,4976,2025-03-21 04:00:00,LATE,2025-03-21 04:00:00,3035.81,2025-03-21 07:42:03,4,0,0.0,0.0,0.0,0.0,0.0,0.0,21.251081999804477,0.0
104,DOWN,2025,4981,2025-03-24 00:00:05,EXACT,2025-03-24 00:00:05,3023.34,2025-03-25 16:03:36,1,1,1.0,1.4900000000002365,0.1034673029986517,0.1034673029986517,0.1034673029986517,0.10289245493704656,-0.10289245493704656,0.10289245493704656
104,DOWN,2025,4989,2025-03-25 08:00:00,LATE,2025-03-25 08:00:00,3018.47,2025-03-25 16:03:36,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23502139522994522,0.0
105,DOWN,2025,5000,2025-03-27 04:00:00,EXACT,2025-03-27 04:00:00,3023.78,2025-03-27 04:43:14,1,1,1.0,10.5300000000002,0.735188673762899,0.735188673762899,0.735188673762899,0.739961446383087,-0.739961446383087,0.739961446383087
106,UP,2025,5021,2025-04-01 16:00:00,EARLY,2025-04-01 16:00:00,3133.26,2025-04-03 13:28:34,5,0,0.0,0.0,0.0,0.0,0.0,0.0,24.41917227501292,0.0
106,UP,2025,5032,2025-04-03 12:00:00,EXACT,2025-04-03 12:00:00,3129.04,2025-04-03 13:28:34,7,2,0.2857142857142857,28.79000000000042,1.9223691243940864,0.2746241606277266,1.333927840264452,1.88405381787334,20.10486328332883,1.310788397777104
108,UP,2025,5072,2025-04-14 04:00:00,NO_ORACLE,2025-04-14 04:00:00,3221.0,2025-04-14 13:23:40,3,0,0.0,0.0,0.0,0.0,0.0,0.0,15.300514746240898,0.0
109,UP,2025,5092,2025-04-17 12:00:00,EARLY,2025-04-17 12:00:00,3324.16,2025-04-23 16:40:37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,8.309268442823573,0.0
109,UP,2025,5105,2025-04-22 16:00:00,EXACT,2025-04-22 16:00:00,3431.31,2025-04-23 16:40:37,3,0,0.0,0.0,0.0,0.0,0.0,0.0,21.478095508189618,0.0
110,UP,2025,5121,2025-04-25 08:00:00,EXACT,2025-04-25 08:00:00,3324.84,2025-04-25 08:44:09,1,1,1.0,44.5,1.950116348959094,1.950116348959094,1.950116348959094,1.9383210897529437,-1.9383210897529437,1.9383210897529437
111,UP,2025,5133,2025-04-29 08:00:00,EXACT,2025-04-29 08:00:00,3309.2,2025-04-30 11:10:59,1,1,1.0,28.15000000000009,1.2032693351889772,1.2032693351889772,1.2032693351889772,1.1941364405998578,-1.1941364405998578,1.1941364405998578
111,UP,2025,5138,2025-04-30 04:00:00,LATE,2025-04-30 04:00:00,3313.06,2025-04-30 11:10:59,1,1,1.0,24.289999999999964,1.0382739663140361,1.0382739663140361,1.0382739663140361,1.0349361202062046,-1.0349361202062046,1.0349361202062046
112,DOWN,2025,5150,2025-05-02 04:00:00,EXACT,2025-05-02 04:00:00,3231.5,2025-05-05 04:31:47,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.9464013958380724,0.0
112,DOWN,2025,5156,2025-05-05 04:00:00,LATE,2025-05-05 04:00:00,3246.9,2025-05-05 04:31:47,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0146961542937443,0.0
113,UP,2025,5169,2025-05-07 08:00:01,NO_ORACLE,2025-05-07 08:00:01,3382.1,2025-05-08 08:53:33,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7255678613508647,0.0
113,UP,2025,5173,2025-05-08 01:00:05,NO_ORACLE,2025-05-08 01:00:05,3365.71,2025-05-08 08:53:33,3,1,0.3333333333333333,5.349999999999909,0.22333098640434795,0.07444366213478265,0.22333098640434795,0.21749539424692854,1.7249214164294018,0.21749539424692854
114,DOWN,2025,5182,2025-05-09 12:00:00,EARLY,2025-05-09 12:00:00,3328.74,2025-05-15 16:09:41,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419557582223957,0.0
114,DOWN,2025,5192,2025-05-13 04:00:00,EARLY,2025-05-13 04:00:00,3240.09,2025-05-15 16:09:41,2,1,0.5,17.25,0.6817762361415759,0.34088811807078795,0.6817762361415759,0.6784717644912239,4.0381852788587835,0.6784717644912239
114,DOWN,2025,5197,2025-05-14 01:00:05,EARLY,2025-05-14 01:00:05,3249.94,2025-05-15 16:09:41,2,1,0.5,27.09999999999991,1.0710803477934288,0.5355401738967144,1.0710803477934288,1.0670567455509838,3.2669261320430145,1.0670567455509838
114,DOWN,2025,5207,2025-05-15 16:00:00,EXACT,2025-05-15 16:00:00,3189.01,2025-05-15 16:09:41,7,0,0.0,0.0,0.0,0.0,0.0,0.0,11.661631004359565,0.0
115,UP,2025,5237,2025-05-22 16:00:00,EARLY,2025-05-22 16:00:00,3304.04,2025-05-27 08:45:48,4,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5739413012904055,0.0
115,UP,2025,5246,2025-05-26 04:00:00,EXACT,2025-05-26 04:00:00,3342.04,2025-05-27 08:45:48,6,2,0.3333333333333333,11.370000000000346,0.4387711801650331,0.07312853002750551,0.24697762120107003,0.43916490516076384,13.031262594822678,0.24719924301045235
115,UP,2025,5253,2025-05-27 08:00:00,LATE,2025-05-27 08:00:00,3330.92,2025-05-27 08:45:48,6,2,0.3333333333333333,33.61000000000013,1.2970184138387308,0.21616973563978847,0.6761012380379189,1.3224767132957744,10.649852639709414,0.6893719731312662
116,DOWN,2025,5266,2025-05-29 12:00:00,EXACT,2025-05-29 12:00:00,3281.89,2025-05-29 19:04:45,3,2,0.6666666666666666,4.469999999999345,0.17661252090402668,0.05887084030134223,0.09245487671486094,0.17554770021541638,0.1995038740703787,0.09189745380404479
117,UP,2025,5283,2025-06-03 08:00:00,NO_ORACLE,2025-06-03 08:00:00,3362.67,2025-06-05 18:47:57,3,1,0.3333333333333333,3.400000000000091,0.13399354057891028,0.04466451352630343,0.13399354057891028,0.13467736166756145,1.5816667798193011,0.13467736166756145
117,UP,2025,5296,2025-06-05 12:00:00,NO_ORACLE,2025-06-05 12:00:00,3375.22,2025-06-05 18:47:57,4,0,0.0,0.0,0.0,0.0,0.0,0.0,3.240218156572989,0.0
118,DOWN,2025,5308,2025-06-09 12:00:00,EXACT,2025-06-09 12:00:00,3320.0,2025-06-10 14:12:38,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2396188107128545,0.0
118,DOWN,2025,5314,2025-06-10 12:00:00,LATE,2025-06-10 12:00:00,3329.49,2025-06-10 14:12:38,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756447798444315,0.0
119,UP,2025,5322,2025-06-11 20:00:00,EARLY,2025-06-11 20:00:00,3330.24,2025-06-17 06:11:35,1,1,1.0,19.090000000000146,0.785015795806987,0.785015795806987,0.785015795806987,0.7845664309378102,-0.7845664309378102,0.7845664309378102
119,UP,2025,5337,2025-06-16 08:00:00,EXACT,2025-06-16 08:00:00,3427.55,2025-06-17 06:11:35,7,2,0.2857142857142857,27.479999999999563,1.1235190415339715,0.16050272021913878,0.6951756406865506,1.1278547377735588,8.442903861259245,0.698137157551975
120,DOWN,2025,5347,2025-06-18 01:00:05,EARLY,2025-06-18 01:00:05,3390.56,2025-06-26 02:11:40,1,1,1.0,16.980000000000018,0.7001709255366616,0.7001709255366616,0.7001709255366616,0.7011653966302531,-0.7011653966302531,0.7011653966302531
120,DOWN,2025,5352,2025-06-18 20:00:00,EARLY,2025-06-18 20:00:00,3391.17,2025-06-26 02:11:40,1,1,1.0,17.590000000000146,0.7253242980088319,0.7253242980088319,0.7253242980088319,0.7301242296837055,-0.7301242296837055,0.7301242296837055
120,DOWN,2025,5359,2025-06-20 01:00:05,EARLY,2025-06-20 01:00:05,3370.47,2025-06-26 02:11:40,4,3,0.75,12.9099999999994,0.5364014225181213,0.13410035562953032,0.33965391026755926,0.5406890503948506,-0.41043785390157933,0.3421711496302036
120,DOWN,2025,5364,2025-06-20 20:00:00,EARLY,2025-06-20 20:00:00,3371.64,2025-06-26 02:11:40,5,4,0.8,41.4099999999994,1.7325109210939518,0.34650218421879037,1.0503402118143887,1.7436640167256232,-1.6619758208200965,1.0522618637520786
120,DOWN,2025,5369,2025-06-23 16:00:00,EARLY,2025-06-23 16:00:00,3360.6,2025-06-26 02:11:40,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1824412089933234,0.0
120,DOWN,2025,5378,2025-06-25 04:00:00,EXACT,2025-06-25 04:00:00,3327.14,2025-06-26 02:11:40,9,3,0.3333333333333333,45.34999999999991,1.9062632982084704,0.21180703313427449,1.0680563219459598,1.9176881970101387,5.327240552576395,1.0749202639029318
120,DOWN,2025,5383,2025-06-26 01:00:05,LATE,2025-06-26 01:00:05,3334.39,2025-06-26 02:11:40,9,3,0.3333333333333333,67.09999999999991,2.8208441226926126,0.3134271247436236,1.3726750605025366,2.8723659539478175,2.5996838209128743,1.398512603807385
121,DOWN,2025,5389,2025-06-27 01:00:05,EARLY,2025-06-27 01:00:05,3328.01,2025-07-01 14:04:26,1,1,1.0,16.480000000000018,0.7094932448631542,0.7094932448631542,0.7094932448631542,0.7119634233866265,-0.7119634233866265,0.7119634233866265
121,DOWN,2025,5397,2025-06-30 08:00:00,EXACT,2025-06-30 08:00:00,3285.73,2025-07-01 14:04:26,5,1,0.2,14.039999999999964,0.6072393631436684,0.12144787262873369,0.6072393631436684,0.6065964077840276,2.2790570164250576,0.6065964077840276
122,UP,2025,5415,2025-07-03 08:00:00,EXACT,2025-07-03 08:00:00,3350.76,2025-07-03 15:35:04,1,1,1.0,7.339999999999691,0.32650135621277904,0.32650135621277904,0.32650135621277904,0.32830933796196665,-0.32830933796196665,0.32830933796196665
123,DOWN,2025,5429,2025-07-07 20:00:00,EXACT,2025-07-07 20:00:00,3327.53,2025-07-08 01:17:15,1,1,1.0,16.070000000000164,0.7306994247527703,0.7306994247527703,0.7306994247527703,0.733020462776716,-0.733020462776716,0.733020462776716
124,DOWN,2025,5441,2025-07-09 20:00:00,EXACT,2025-07-09 20:00:00,3312.01,2025-07-11 03:31:00,1,1,1.0,15.700000000000273,0.7243706469655473,0.7243706469655473,0.7243706469655473,0.7272329011913505,-0.7272329011913505,0.7272329011913505
125,UP,2025,5458,2025-07-14 16:00:00,EXACT,2025-07-14 16:00:00,3350.06,2025-07-15 16:26:55,2,1,0.5,16.200000000000273,0.7680408037891338,0.3840204018945669,0.7680408037891338,0.7711736882509646,-0.5788562993291241,0.7711736882509646
125,UP,2025,5464,2025-07-15 16:00:00,LATE,2025-07-15 16:00:00,3348.88,2025-07-15 16:26:55,2,1,0.5,17.38000000000011,0.8239845166577162,0.4119922583288581,0.8239845166577162,0.8372054036718861,-0.6994374258524565,0.8372054036718861
127,UP,2025,5473,2025-07-17 04:00:00,EXACT,2025-07-17 04:00:00,3340.78,2025-07-17 15:30:35,1,1,1.0,34.909999999999854,1.7014411234095828,1.7014411234095828,1.7014411234095828,1.6925020584934258,-1.6925020584934258,1.6925020584934258
128,DOWN,2025,5478,2025-07-18 01:00:05,EXACT,2025-07-18 01:00:05,3341.98,2025-07-21 08:11:38,1,1,1.0,32.01000000000022,1.5582271129803278,1.5582271129803278,1.5582271129803278,1.560276642134736,-1.560276642134736,1.560276642134736
129,UP,2025,5492,2025-07-22 08:00:00,EARLY,2025-07-22 08:00:00,3391.19,2025-07-23 19:21:38,5,4,0.8,22.960000000000036,1.1446300089434207,0.22892600178868414,0.45316580057908734,1.1544740312613335,-0.46410258312465646,0.4570631073242889
129,UP,2025,5499,2025-07-23 12:00:00,EXACT,2025-07-23 12:00:00,3428.45,2025-07-23 19:21:38,6,0,0.0,0.0,0.0,0.0,0.0,0.0,10.287252202706151,0.0
130,DOWN,2025,5508,2025-07-25 01:00:05,EARLY,2025-07-25 01:00:05,3369.16,2025-08-01 15:31:05,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174555906159798,0.0
130,DOWN,2025,5516,2025-07-28 08:00:00,EARLY,2025-07-28 08:00:00,3339.76,2025-08-01 15:31:05,4,1,0.25,8.050000000000182,0.4140317663625234,0.10350794159063086,0.4140317663625234,0.41551901416863796,2.544731353852557,0.41551901416863796
130,DOWN,2025,5523,2025-07-29 12:00:00,EARLY,2025-07-29 12:00:00,3326.4,2025-08-01 15:31:05,6,2,0.3333333333333333,24.740000000000236,1.2809125893118303,0.21348543155197172,0.9086506039782797,1.2878516068851988,4.060324387107679,0.9135729870992425
130,DOWN,2025,5534,2025-07-31 08:00:00,EXACT,2025-07-31 08:00:00,3298.3,2025-08-01 15:31:05,8,1,0.125,15.5600000000004,0.8168066780400802,0.10210083475501003,0.8168066780400802,0.8148521704515385,12.292432517357534,0.8148521704515385
130,DOWN,2025,5541,2025-08-01 12:00:00,LATE,2025-08-01 12:00:00,3294.47,2025-08-01 15:31:05,8,1,0.125,11.730000000000018,0.6157546486767294,0.07696933108459117,0.6157546486767294,0.6188245407068838,13.999784174542734,0.6188245407068838
131,UP,2025,5553,2025-08-05 12:00:00,EARLY,2025-08-05 12:00:00,3366.1,2025-08-11 09:31:48,3,1,0.3333333333333333,2.9100000000003092,0.15268103882528758,0.05089367960842919,0.15268103882528758,0.15456507225369584,2.6180455021937394,0.15456507225369584
131,UP,2025,5558,2025-08-06 08:00:00,EARLY,2025-08-06 08:00:00,3372.39,2025-08-11 09:31:48,4,2,0.5,23.690000000000055,1.258905897011644,0.314726474252911,0.699864527802592,1.269163105390694,2.201347066293926,0.7055668255802235
131,UP,2025,5563,2025-08-07 04:00:00,EARLY,2025-08-07 04:00:00,3372.2,2025-08-11 09:31:48,4,2,0.5,24.070000000000164,1.279099406545817,0.31977485163645425,0.7099612825696786,1.3022456407296017,2.1819512542843285,0.7228085484066276
131,UP,2025,5570,2025-08-08 08:00:00,EXACT,2025-08-08 08:00:00,3394.34,2025-08-11 09:31:48,7,1,0.14285714285714285,3.2899999999999636,0.17787824744888808,0.025411178206984013,0.17787824744888808,0.17779617551517468,7.746292947825412,0.17779617551517468
131,UP,2025,5572,2025-08-08 16:00:00,LATE,2025-08-08 16:00:00,3391.43,2025-08-11 09:31:48,7,1,0.14285714285714285,6.200000000000273,0.335211286985765,0.04788732671225215,0.335211286985765,0.3350688710369601,6.645712753453677,0.3350688710369601
131,UP,2025,5575,2025-08-11 04:00:00,LATE,2025-08-11 04:00:00,3381.61,2025-08-11 09:31:48,7,4,0.5714285714285714,30.329999999999472,1.6359570595713973,0.23370815136734246,0.8661427125018892,1.631451018852205,2.9170322701074225,0.8617159684145318
132,DOWN,2025,5582,2025-08-12 08:00:00,EARLY,2025-08-12 08:00:00,3354.64,2025-08-13 10:13:12,3,2,0.6666666666666666,15.249999999999545,0.8197705080146622,0.2732568360048874,0.544005084662855,0.8222205566992636,-0.6313575553408735,0.5456309530358495
132,DOWN,2025,5588,2025-08-13 08:00:00,EXACT,2025-08-13 08:00:00,3352.02,2025-08-13 10:13:12,3,2,0.6666666666666666,10.009999999999764,0.5380919859165127,0.17936399530550426,0.4031658236137803,0.5425297975065201,-0.20866530673327696,0.40649085727262707
133,DOWN,2025,5600,2025-08-15 08:00:01,NO_ORACLE,2025-08-15 08:00:01,3345.65,2025-08-18 06:45:10,2,1,0.5,14.579999999999927,0.7938624259099198,0.3969312129549599,0.7938624259099198,0.7982006128123058,-0.5693612052982232,0.7982006128123058
134,DOWN,2025,5619,2025-08-20 12:00:00,EXACT,2025-08-20 12:00:00,3325.16,2025-08-20 16:44:12,2,1,0.5,1.5099999999997635,0.08500605776810394,0.04250302888405197,0.08500605776810394,0.08601990929010919,-0.051270144609986155,0.08601990929010919
137,UP,2025,5644,2025-08-26 16:00:00,EARLY,2025-08-26 16:00:00,3371.99,2025-09-11 12:13:26,1,1,1.0,6.980000000000018,0.4109742626938183,0.4109742626938183,0.4109742626938183,0.4099167152765125,-0.4099167152765125,0.4099167152765125
137,UP,2025,5648,2025-08-27 08:00:00,EARLY,2025-08-27 08:00:00,3374.91,2025-09-11 12:13:26,2,2,1.0,15.820000000000164,0.9296813804770969,0.46484069023854846,0.6906333136380031,0.9332901455539839,-0.9332901455539839,0.6937732055445601
137,UP,2025,5654,2025-08-28 08:00:00,EARLY,2025-08-28 08:00:00,3390.25,2025-09-11 12:13:26,3,1,0.3333333333333333,4.199999999999818,0.24866935665492107,0.08288978555164035,0.24866935665492107,0.25048723372668813,0.635760455125402,0.25048723372668813
137,UP,2025,5660,2025-08-29 08:00:00,EARLY,2025-08-29 08:00:00,3408.8,2025-09-11 12:13:26,5,1,0.2,0.06999999999970896,0.004179436354783366,0.0008358872709566731,0.004179436354783366,0.004214525186731401,4.2157293368023625,0.004214525186731401
137,UP,2025,5674,2025-09-02 16:00:00,EARLY,2025-09-02 16:00:00,3482.03,2025-09-11 12:13:26,9,0,0.0,0.0,0.0,0.0,0.0,0.0,36.65392150816285,0.0
137,UP,2025,5684,2025-09-04 08:00:00,EARLY,2025-09-04 08:00:00,3533.0,2025-09-11 12:13:26,10,0,0.0,0.0,0.0,0.0,0.0,0.0,63.7566906543475,0.0
137,UP,2025,5706,2025-09-10 01:00:05,EXACT,2025-09-10 01:00:05,3621.69,2025-09-11 12:13:26,14,1,0.07142857142857142,25.079999999999927,1.4356571571575791,0.10254693979696994,1.4356571571575791,1.4189287651988558,118.07999305608223,1.4189287651988558
137,UP,2025,5712,2025-09-11 01:00:05,LATE,2025-09-11 01:00:05,3642.18,2025-09-11 12:13:26,14,1,0.07142857142857142,4.5900000000001455,0.26274586727884836,0.018767561948489168,0.26274586727884836,0.2602376624048459,134.59559935568365,0.2602376624048459
139,DOWN,2025,5741,2025-09-17 20:00:00,EXACT,2025-09-17 20:00:00,3684.94,2025-09-17 21:09:01,1,1,1.0,10.079999999999927,0.5807487473301332,0.5807487473301332,0.5807487473301332,0.5795503524305531,-0.5795503524305531,0.5795503524305531
141,UP,2025,5766,2025-09-24 01:00:05,EXACT,2025-09-24 01:00:05,3765.28,2025-09-24 17:53:50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.199046537199885,0.0
141,UP,2025,5770,2025-09-24 16:00:00,LATE,2025-09-24 16:00:00,3768.04,2025-09-24 17:53:50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3686126403630636,0.0
142,DOWN,2025,5775,2025-09-25 12:00:00,EXACT,2025-09-25 12:00:00,3756.67,2025-09-26 16:08:54,1,1,1.0,21.269999999999982,1.1904035648520246,1.1904035648520246,1.1904035648520246,1.1772438222888415,-1.1772438222888415,1.1772438222888415
142,DOWN,2025,5778,2025-09-26 01:00:00,LATE,2025-09-26 01:00:00,3750.89,2025-09-26 16:08:54,1,1,1.0,15.489999999999782,0.8669182519773209,0.8669182519773209,0.8669182519773209,0.8506545936256888,-0.8506545936256888,0.8506545936256888
143,UP,2025,5793,2025-09-30 12:00:00,EXACT,2025-09-30 12:00:00,3816.17,2025-10-02 04:00:02,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.282634572305204,0.0
143,UP,2025,5801,2025-10-01 20:00:00,LATE,2025-10-01 20:00:00,3870.87,2025-10-02 04:00:02,2,0,0.0,0.0,0.0,0.0,0.0,0.0,8.932558273296607,0.0
145,UP,2025,5823,2025-10-07 12:00:00,EARLY,2025-10-07 12:00:00,3951.29,2025-10-09 19:34:52,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.620880945984336,0.0
145,UP,2025,5833,2025-10-09 04:00:00,EXACT,2025-10-09 04:00:00,4022.88,2025-10-09 19:34:52,2,0,0.0,0.0,0.0,0.0,0.0,0.0,8.332898467859648,0.0
146,UP,2025,5854,2025-10-14 16:00:00,EARLY,2025-10-14 16:00:00,4106.56,2025-10-21 16:48:03,2,0,0.0,0.0,0.0,0.0,0.0,0.0,4.2264540942022375,0.0
