route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2,liq_same_active_n,liq_same_d1_S,liq_opp_active_n,liq_opp_d1_S,liq_distance_ratio,child_liq_same_active_n,child_liq_same_d1_S,child_liq_opp_active_n,child_liq_opp_d1_S,child_liq_distance_ratio,liq_since_child_same_active_n,liq_since_child_opp_active_n,liq_since_child_same_d1_S,liq_since_child_opp_d1_S,liq_since_child_distance_ratio,prevha_liq_same_active_n_delta,prevha_liq_opp_active_n_delta,prevha_liq_same_d1_S_delta,prevha_liq_opp_d1_S_delta,prevha_liq_distance_ratio_delta,donchian_primary,bb_z_primary,macd_hist_primary_S,h4_rsi_primary,h1_rsi_primary,price_from_child_S,ha_opp_body_strength_S,resilient_pressure,route_delta_if_exit,SAME_PARTICIPATION_LOSS,OPP_PRESSURE_GAIN,CYCLE_MIN,RESILIENT_PRESSURE,DELIVERY,POSITION_DAMAGE,PHA_NHA,OLD_BEST3,combo_score,year_test,combo
92,UP,2025,2,4741,4741,1,2025-01-27 01:00:05,2025-01-27 01:00:05,EXACT,2025-01-27 01:00:05,2769.67,2025-01-27 18:51:01,2025-01-23 16:00:00,7,45.61000000000013,30.136630092453743,1,4.938893514902702,0.10828532152823259,0.0639967883118332,0.2942337206752913,0.33852225389169066,0.7057662793247087,0.1638834036768898,1.1905694460696887,0.0,0.0,0,0.0,0.21338155515371962,0.2334963325182687,0.16028955532576736,0.33643892339545023,0.2586918927102866,0.6770370413834985,1,1.5158486066859291,62,2.7962873562998913,0.5420932878270899,1,2.1139050187002812,62,2.1868803514284014,0.96663039535727,0,0,-0.5980564120143521,0.6094070048714899,-0.42453710753018015,-1.0,1.0,0.6680503780365405,0.5769576007420811,0.16008686155074703,0.7533366287691508,1.1283022177274307,0.025687038058352454,64.61114149388047,52.52253968515983,0.6036354105322923,0.23214064363220305,0.3679680718522034,187.65000000000035,0.8988927738927739,0.5151515151515151,0.5606060606060606,0.8333333333333334,0.5757575757575758,0.4838709677419355,0.2474747474747475,0.4090909090909091,0.8661130536130537,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
99,DOWN,2025,2,4892,4892,1,2025-03-03 04:00:00,2025-03-03 04:00:00,EXACT,2025-03-03 04:00:00,2871.0,2025-03-03 14:31:54,2025-02-27 04:00:00,11,82.15000000000009,63.796279720496386,1,25.136852402480145,0.30598724774777986,0.1555611978390811,0.3883444917833301,0.5387705416920289,0.6116555082166699,0.3940175275519116,2.6623834259706642,2.585200909314359,4.644842339318438,4,0.4444444444444444,-0.1200487507617162,0.31756113051762547,-0.030303030303004203,0.594500000000025,0.9935919613458569,0.8584244713923002,67,2.6623834259706642,3,3.484261747719414,0.7641169403284064,66,1.8956263608309576,3,6.094290984096818,0.31104953238656224,1,0,0.7667570651397067,-2.6100292363774042,0.45306740794184414,-4.0,1.0,0.6624882872585529,1.4429845476283205,-0.2156104277247245,0.6086555225105095,0.7166780907095048,0.16598001171957386,60.39648236989211,44.28248265661837,-2.5584276789922344,0.8916020972484872,0.6240349027564639,55.890000000000335,0.9519230769230769,0.4545454545454546,0.9545454545454546,0.9545454545454546,0.6484848484848484,1.0,0.4898989898989899,0.8535353535353535,0.9532342657342657,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
109,UP,2025,2,5105,5105,1,2025-04-22 16:00:00,2025-04-22 16:00:00,EXACT,2025-04-22 16:00:00,3431.31,2025-04-23 16:40:37,2025-04-21 00:00:00,9,178.10961783606854,145.9921178360687,1,44.0300000000002,0.2472073127489682,0.05946503518678412,0.3253895028472918,0.4251314494969734,0.6746104971527083,0.3015916246207244,3.2317190639849183,0.0,0.0,0,0.0,0.35455816120515815,0.2712425056853252,0.6167783569123905,0.2859731239619427,0.6210783373712385,1.6331169309541562,0,,75,6.965090780571519,,0,,74,7.191048903657314,,0,1,,-0.22595812308579433,,-1.0,1.0,,1.3746054396182723,,0.6834319526627235,1.1496384570429996,0.1276335988042127,69.01595881091228,48.46335654252895,3.492691704519948,0.4998260655305926,1.2471941165468392,417.8699999999999,0.696969696969697,0.4545454545454546,1.0,1.0,0.8454545454545453,0.4838709677419355,0.3080808080808081,0.5606060606060607,0.8484848484848485,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
114,DOWN,2025,4,5207,5207,1,2025-05-15 16:00:00,2025-05-15 16:00:00,EXACT,2025-05-15 16:00:00,3189.01,2025-05-15 16:09:41,2025-05-14 00:00:00,9,136.3499999999999,101.11898693041803,1,30.5,0.22368903557022385,0.10329089047416108,0.3991932526585983,0.5069306930693065,0.6008067473414017,0.3016248572682759,2.649062817841501,0.0,0.0,0,0.0,0.664166185804956,0.7667806370343605,0.7916522938944494,0.9560388708931128,0.744937372884411,1.3570884400076701,72,7.246526307957151,6,0.14853104306698586,48.78795811518705,72,7.541877871444033,5,2.834909846342474,2.660358981494373,0,1,-0.2953515634868822,-2.6863788032754883,46.12759913369268,-4.0,1.0,5.89203361249761,-0.45469070386442745,46.54252730578762,0.5764903338099077,0.8511712381417809,0.12947157609712143,59.917702988224306,46.269864108319375,0.18780233979413236,0.547609573217847,0.9851878979363179,31.06999999999823,1.0,0.6136363636363636,0.9545454545454546,1.0,0.9393939393939394,0.4838709677419355,0.393939393939394,0.8535353535353535,1.0,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
119,UP,2025,2,5337,5337,1,2025-06-16 08:00:00,2025-06-16 08:00:00,EXACT,2025-06-16 08:00:00,3427.55,2025-06-17 06:11:35,2025-06-11 20:00:00,14,132.1899999999996,103.62690674107398,1,19.48999999999978,0.14743929192828384,0.007860262049775578,0.13009683031999256,0.18617141992586236,0.8699031696800075,0.18807856581783547,0.9817425519484543,0.6951756406865506,1.1235190415339715,2,0.2857142857142857,0.3985928418476569,0.3914411579609515,0.3919107391910706,0.42023653088038887,0.13333625581653832,0.6895330511286772,1,2.9739575800244866,82,3.6482899432566813,0.8151648104398618,1,2.271887940374231,82,4.322267828278116,0.5256240544629309,0,0,0.7020696396502557,-0.6739778850214351,0.28954075597693085,-4.0,2.0,1.1085060189837934,3.0433230567504124,-2.2683949721687724,0.8240917782026796,1.0775499169522782,0.19623692823974678,66.51911094881146,51.52233797023006,-0.6923911727161615,0.04264538773996307,0.34159025177225905,284.6800000000014,0.9711538461538461,0.5075757575757576,0.48484848484848486,0.803030303030303,0.5181818181818182,0.7419354838709677,0.05555555555555556,0.23737373737373738,0.8870920745920745,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
121,DOWN,2025,2,5397,5397,1,2025-06-30 08:00:00,2025-06-30 08:00:00,EXACT,2025-06-30 08:00:00,3285.73,2025-07-01 14:04:26,2025-06-27 00:00:00,7,83.6759906124089,63.88349061240888,1,26.759999999999764,0.3198049978751173,0.016799968178474817,0.3248841131253783,0.4718199296005138,0.6751158868746217,0.41888756771850283,1.6767810958759357,0.6072393631436684,0.6072393631436684,1,0.2,0.4839934888768212,0.7105994442238696,0.5990862364363022,0.8233838540055892,0.30137810770119616,0.5817783239264487,76,1.736835868441443,7,2.795355240999063,0.621329211746517,76,1.128842405843998,7,3.4081525509773014,0.3312182741116732,0,0,0.607993462597445,-0.6127973099782382,0.2901109376348438,-3.0,0.0,0.33580590360963747,1.8220217501677025,-0.8180849027674442,0.625060380639553,1.0429440294561996,0.1532376447945582,61.07581376128276,49.09222780380307,-0.6091887001249826,0.06073542124272785,0.3644358132434559,270.19000000000045,0.9251165501165501,0.09848484848484848,0.8787878787878788,0.8333333333333334,0.6545454545454545,0.6370967741935484,0.2474747474747475,0.44949494949494945,0.8792249417249418,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
130,DOWN,2025,4,5534,5534,1,2025-07-31 08:00:00,2025-07-31 08:00:00,EXACT,2025-07-31 08:00:00,3298.3,2025-08-01 15:31:05,2025-07-30 12:00:00,4,65.9699999999998,46.749773626259866,1,13.570000000000164,0.20569956040624837,0.0160160171041188,0.36406700015158405,0.46324086706078577,0.6359329998484159,0.2902687852241865,1.575241213829151,0.8168066780400802,0.8168066780400802,1,0.125,0.42362447095036265,0.5670395016281959,0.5612033195020509,0.7567099567099951,0.22590317906159377,0.8474720969649271,78,1.575241213829151,7,1.8795015679630374,0.8381164669824474,77,1.8829598676925985,6,2.6981917256593264,0.6978599221789848,1,1,-0.30771865386344754,-0.8186901576962891,0.1402565448034625,-1.0,2.0,0.29363625984721264,0.8909687460248806,-0.4583553602950453,0.6109170870521284,1.1742984140141028,0.10318596176222808,61.5319259619143,52.74463999104115,-0.8080442795672977,0.055331219483514646,0.5183875465880664,141.3899999999982,0.8508158508158508,0.5757575757575758,0.8636363636363636,0.9242424242424242,0.6424242424242425,0.717741935483871,0.18686868686868688,0.45454545454545453,0.8875291375291374,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
137,UP,2025,2,5648,5648,1,2025-08-27 08:00:00,2025-08-27 08:00:00,EARLY,2025-08-27 08:00:00,3374.91,2025-09-11 12:13:26,2025-08-26 16:00:00,3,23.919999999999618,17.08470274009369,1,16.140000000000327,0.6747491638796231,0.19534018216925386,0.5061663879598773,0.8490802675585397,0.49383361204012266,0.9447047598974976,1.139770266251739,0.6906333136380031,0.9296813804770969,2,1.0,0.7036577805331774,0.8353464717101521,0.7644305772230578,0.9495335029685245,0.4849072578914197,0.7503101899876776,6,1.7639301739610567,83,0.45720598154508857,3.8580645161290437,6,1.0764718230429102,82,2.0660272086551346,0.521034678794783,0,1,0.6874583509181464,-1.608821227110046,3.337029837334261,-1.0,1.0,0.9106221692379038,-0.7555132405838509,3.154432554869979,0.7346153846153877,0.4747396677061964,0.06575793100994169,55.469225454519936,44.014763023292744,-0.6825642847066505,0.27565315321231193,0.39966030863288854,-490.48000000000025,0.8988927738927739,0.643939393939394,0.5303030303030303,0.8484848484848485,0.8454545454545455,0.7096774193548387,0.691919191919192,0.6060606060606061,0.8736888111888113,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
146,UP,2025,3,5883,5883,1,2025-10-21 12:00:00,2025-10-21 12:00:00,LATE,2025-10-21 12:00:00,4274.15,2025-10-21 16:48:03,2025-10-20 12:00:00,5,135.73999999999978,100.29411308801355,0,104.9002620909996,0.7728028738102237,0.35757891624429355,0.5906696625902521,1.0058936201561823,0.4093303374097479,1.0459264144341545,2.4992416714526535,0.0,0.0,0,0.0,0.3574193548387054,0.5198759349050827,0.5267841252891953,0.7783730844567278,2.2127998562649727,1.1618632207564383,1,4.008485224094064,102,3.271395441588019,1.2253135689851797,0,,101,5.546413655379567,,1,1,,-2.275018213791548,,0.0,1.0,1.3445889732352376,-5.826291388619884,0.9325032864841772,0.44937487189997893,-0.44505056240429514,-0.2087620835695105,51.65735042276136,39.52674618098768,2.0792198621906026,1.810561159057954,0.8298303605412964,356.84999999999843,0.796911421911422,0.9015151515151516,0.9393939393939394,1.0,0.8666666666666666,0.4838709677419355,0.7878787878787877,0.8686868686868686,0.898455710955711,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
150,DOWN,2025,4,6022,6022,1,2025-11-21 16:00:00,2025-11-21 16:00:00,EXACT,2025-11-21 16:00:00,4079.94,2025-11-24 20:37:44,2025-11-21 04:00:00,2,57.54999999999973,23.617034371940008,1,50.0,0.8688097306689876,0.04207413391859767,0.6622067767159046,1.0184187662901896,0.33779322328409545,2.117115943202685,1.3696839139267436,1.2924981808006137,2.0714140249810726,2,0.5,0.5978882534095901,0.4989845336666031,0.8973869921800471,0.6413021363173823,0.3206312974920601,0.7776333372065063,105,0.7148372031269817,5,0.8158112991233187,0.8762286130323949,104,1.2197317857578458,5,2.0374590611974446,0.5986533957845472,1,0,-0.5048945826308641,-1.221647762074126,0.2775752172478476,-1.0,0.0,0.3276060697302542,-0.33573109217289565,0.5399568992652211,0.39426496739774963,-0.34616361901057013,-0.016339801159401413,49.60710798180032,42.86592660232116,-1.2131740651324259,0.07191037765419425,0.4494742385873535,78.54999999999959,0.8796620046620047,0.24242424242424243,0.7272727272727273,0.8939393939393939,0.7393939393939394,0.935483870967742,0.6616161616161617,0.585858585858586,0.8868006993006994,2025,SAME_PARTICIPATION_LOSS+RESILIENT_PRESSURE
