route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2,liq_same_active_n,liq_same_d1_S,liq_opp_active_n,liq_opp_d1_S,liq_distance_ratio,child_liq_same_active_n,child_liq_same_d1_S,child_liq_opp_active_n,child_liq_opp_d1_S,child_liq_distance_ratio,liq_since_child_same_active_n,liq_since_child_opp_active_n,liq_since_child_same_d1_S,liq_since_child_opp_d1_S,liq_since_child_distance_ratio,prevha_liq_same_active_n_delta,prevha_liq_opp_active_n_delta,prevha_liq_same_d1_S_delta,prevha_liq_opp_d1_S_delta,prevha_liq_distance_ratio_delta,donchian_primary,bb_z_primary,macd_hist_primary_S,h4_rsi_primary,h1_rsi_primary,price_from_child_S,ha_opp_body_strength_S,resilient_pressure,route_delta_if_exit,SAME_PARTICIPATION_LOSS,OPP_PRESSURE_GAIN,CYCLE_MIN,RESILIENT_PRESSURE,DELIVERY,POSITION_DAMAGE,PHA_NHA,OLD_BEST3,combo_score,year_test,combo
121,DOWN,2025,2,5397,5397,1,2025-06-30 08:00:00,2025-06-30 08:00:00,EXACT,2025-06-30 08:00:00,3285.73,2025-07-01 14:04:26,2025-06-27 00:00:00,7,83.6759906124089,63.88349061240888,1,26.759999999999764,0.3198049978751173,0.016799968178474817,0.3248841131253783,0.4718199296005138,0.6751158868746217,0.41888756771850283,1.6767810958759357,0.6072393631436684,0.6072393631436684,1,0.2,0.4839934888768212,0.7105994442238696,0.5990862364363022,0.8233838540055892,0.30137810770119616,0.5817783239264487,76,1.736835868441443,7,2.795355240999063,0.621329211746517,76,1.128842405843998,7,3.4081525509773014,0.3312182741116732,0,0,0.607993462597445,-0.6127973099782382,0.2901109376348438,-3.0,0.0,0.33580590360963747,1.8220217501677025,-0.8180849027674442,0.625060380639553,1.0429440294561996,0.1532376447945582,61.07581376128276,49.09222780380307,-0.6091887001249826,0.06073542124272785,0.3644358132434559,270.19000000000045,0.9251165501165501,0.09848484848484848,0.8787878787878788,0.8333333333333334,0.6545454545454545,0.6370967741935484,0.2474747474747475,0.44949494949494945,0.6839306526806527,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
130,DOWN,2025,3,5523,5523,1,2025-07-29 12:00:00,2025-07-29 12:00:00,EARLY,2025-07-29 12:00:00,3326.4,2025-08-01 15:31:05,2025-07-28 12:00:00,5,38.940000000000055,22.29277315785339,1,18.73999999999978,0.4812532100667631,0.1458391329947807,0.49524910118130017,0.7257318952234135,0.5047508988186998,0.8406311707970696,1.2816049539819383,0.9086506039782797,1.2809125893118303,2,0.3333333333333333,0.3979555868875575,0.4504870129870015,0.36071573810492746,0.546895640686888,0.4055462408615147,0.4418885950285619,79,1.2816049539819383,5,0.9885328219381567,1.2964718272774927,78,1.4051725009669829,4,6.416988937724584,0.21897692431822183,1,1,-0.12356754698504457,-5.428456115786427,1.0774949029592709,0.0,1.0,-0.25710583016300514,-3.870200694048534,0.9797821427985799,0.731252046719792,0.7466201492626372,0.11608132118294534,60.016508449256236,45.87042565488535,-0.8604764374216575,0.29562159092491214,0.24821414044896334,-63.51000000000046,0.6046037296037297,0.8712121212121212,0.6515151515151515,0.6060606060606061,0.6454545454545453,0.8306451612903226,0.6161616161616162,0.7474747474747474,0.6833479020979021,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
137,UP,2025,2,5648,5648,1,2025-08-27 08:00:00,2025-08-27 08:00:00,EARLY,2025-08-27 08:00:00,3374.91,2025-09-11 12:13:26,2025-08-26 16:00:00,3,23.919999999999618,17.08470274009369,1,16.140000000000327,0.6747491638796231,0.19534018216925386,0.5061663879598773,0.8490802675585397,0.49383361204012266,0.9447047598974976,1.139770266251739,0.6906333136380031,0.9296813804770969,2,1.0,0.7036577805331774,0.8353464717101521,0.7644305772230578,0.9495335029685245,0.4849072578914197,0.7503101899876776,6,1.7639301739610567,83,0.45720598154508857,3.8580645161290437,6,1.0764718230429102,82,2.0660272086551346,0.521034678794783,0,1,0.6874583509181464,-1.608821227110046,3.337029837334261,-1.0,1.0,0.9106221692379038,-0.7555132405838509,3.154432554869979,0.7346153846153877,0.4747396677061964,0.06575793100994169,55.469225454519936,44.014763023292744,-0.6825642847066505,0.27565315321231193,0.39966030863288854,-490.48000000000025,0.8988927738927739,0.643939393939394,0.5303030303030303,0.8484848484848485,0.8454545454545455,0.7096774193548387,0.691919191919192,0.6060606060606061,0.7304050116550117,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
140,DOWN,2025,2,5750,5750,1,2025-09-19 08:00:00,2025-09-19 08:00:00,LATE,2025-09-19 08:00:00,3659.0,2025-09-19 18:18:45,2025-09-18 16:00:00,3,36.32999999999993,21.9790828195587,0,27.63000000000011,0.7605284888521928,0.05421111058506183,0.5472749793559099,0.8827415359207329,0.4527250206440902,1.2571043217241433,1.745409719847573,,,0,,0.3020057306590279,0.47809654698508314,0.39829907866763564,0.7335756946248095,0.40182363767544177,0.5797039602768925,92,1.745409719847573,2,0.7978854526510953,2.187544232130295,91,1.1032713912870458,1,3.4794173337555834,0.31708509944571844,1,1,0.6421383285605273,-2.681531881104488,1.8704591326845765,1.0,1.0,-0.3292348011391759,-1.7007450836750877,1.3572315905353651,0.6113904953482484,0.7510282350676121,0.2755480018688511,50.1370144817478,44.756783806562865,-0.7177016350456971,0.11121211174319455,0.36855006361585857,0.0,0.4606643356643357,0.75,0.8939393939393939,0.8333333333333334,0.603030303030303,0.5,0.5757575757575758,0.6616161616161617,0.7344842657342657,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
143,UP,2025,2,5801,5801,1,2025-10-01 20:00:00,2025-10-01 20:00:00,LATE,2025-10-01 20:00:00,3870.87,2025-10-02 04:00:02,2025-09-30 16:00:00,6,83.69000000000005,54.17996560369238,0,22.289999999999964,0.26634006452383735,0.056618927439866046,0.3134783128211269,0.4652885649420484,0.6865216871788731,0.41140668421688503,1.277795515886626,0.0,0.0,0,0.0,-0.10903814262023719,-0.049925005356758596,-0.028999064546314297,-0.05449229133440159,0.19656706292591997,0.6810245550245383,1,1.277795515886626,97,0.914352246962619,1.397487150199857,0,,95,3.761458768546892,,1,2,,-2.8471065215842732,,1.0,2.0,,-4.095312256020155,,0.839456764204174,1.096635256424704,0.11116193619938163,64.68403863653259,54.66379520647021,4.165498500297383,0.24743583475891148,0.3820404933409103,34.789999999999964,0.4318181818181818,0.9545454545454546,0.6515151515151515,0.8484848484848485,0.45757575757575764,0.4838709677419355,0.31313131313131315,0.5656565656565656,0.7215909090909092,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
145,UP,2025,2,5833,5833,1,2025-10-09 04:00:00,2025-10-09 04:00:00,EXACT,2025-10-09 04:00:00,4022.88,2025-10-09 19:34:52,2025-10-07 12:00:00,9,108.09999999999991,85.43161646205954,1,43.9699999999998,0.4067530064754842,0.12413145350691958,0.2881591119333961,0.5358926919518954,0.711840888066604,0.5146806512730216,1.7900300412439245,0.0,0.0,0,0.0,0.06886308398596103,0.208225602789975,0.08389755666765801,0.23075771188979968,0.7945559596646897,0.6470525361845596,1,1.7900300412439245,99,4.052628013376231,0.4416961130742065,0,,98,7.017896067672286,,1,1,,-2.965268054296055,,0.0,1.0,0.47782653090582006,-1.6530645630536585,0.2117146528464345,0.8011192187414276,0.9642854720396321,0.12965970920550646,66.84051542519171,49.698761100764656,2.2507467387558053,0.6626128340379387,0.4151365615823386,43.290000000000006,0.768065268065268,0.75,0.8939393939393939,0.8787878787878788,0.6848484848484848,0.4838709677419355,0.5,0.7070707070707071,0.8226981351981352,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
146,UP,2025,2,5872,5872,1,2025-10-17 16:00:00,2025-10-17 16:00:00,EXACT,2025-10-17 16:00:00,4314.13,2025-10-21 16:48:03,2025-10-14 20:00:00,16,252.51400818900947,226.3465081890099,1,64.77000000000044,0.2565006213497644,0.07237920184389555,0.22415588111702847,0.3822758218139961,0.7758441188829716,0.28615418244453084,2.663896250858826,0.0,0.0,0,0.0,0.19033441805718604,0.45290695463705166,0.24131563762261402,0.6244756756756652,1.0271561491769774,0.837643169282094,1,2.663896250858826,101,9.097686830207904,0.2928102825010025,0,,101,5.546413655379567,,1,0,,3.551273174828337,,1.0,1.0,1.3445889732352376,1.8871728122617366,0.9325032864841772,0.7735086992543506,1.0900393719662618,0.2853862377730964,68.4713286888144,51.25368507717043,3.905910979006552,0.7420728356594724,0.6090222935993428,516.7700000000003,0.4318181818181818,0.43939393939393945,0.9545454545454546,0.9545454545454546,0.7484848484848484,0.4838709677419355,0.30303030303030304,0.44949494949494956,0.6950757575757576,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
147,DOWN,2025,2,5925,5925,1,2025-10-30 12:00:00,2025-10-30 12:00:00,LATE,2025-10-30 12:00:00,3998.74,2025-10-31 00:50:31,2025-10-29 20:00:00,3,91.99000000000024,47.836993555596564,0,55.789999999999964,0.6064789651049007,0.2782102761773001,0.730025002717687,1.0463093814545033,0.269974997282313,1.1662522214143818,1.4343168796614407,0.0,0.0,0,0.0,0.43981704381319203,0.5147953397257394,0.4461619072570092,0.7261763542902282,0.9570840725902774,0.7481998193392203,99,3.4433397759655238,6,0.9541711181532571,3.6087235407312566,98,3.2835893202441064,5,6.314914168739416,0.5199737055016184,1,1,0.15975045572141733,-5.360743050586159,3.0887498352296383,0.0,1.0,1.045921157179249,-4.613069431004002,3.178093932109588,0.4328057263837084,-0.3752945373517067,-0.2076386756246669,51.994986467695284,42.15120769276188,-1.776753531750428,0.7831842445691051,0.4408446735936598,104.33000000000104,0.796911421911422,0.8787878787878789,0.7727272727272727,0.8939393939393939,0.8333333333333333,0.4838709677419355,0.8282828282828284,0.9494949494949495,0.8355914918414918,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
149,UP,2025,2,5978,5978,1,2025-11-12 08:00:00,2025-11-12 08:00:00,EARLY,2025-11-12 08:00:00,4104.62,2025-11-14 13:17:11,2025-11-12 00:00:00,1,20.666405803965972,7.711405803966045,0,36.51000000000022,1.766635202382109,0.5388840809406766,1.3523154565481807,2.258254311015411,-0.35231545654818086,4.734545286311193,0.9866558986563811,1.257841524849099,2.334107138191036,2,0.3333333333333333,0.7162359824475975,0.950510204081636,1.0,0.9983911333571658,0.531842392032075,0.6259700554602687,4,1.406024248518633,104,0.24040829119749424,5.848484848484659,3,0.3201263340269124,103,5.047104857214815,0.0634277161032811,1,1,1.0858979144917207,-4.806696566017321,5.785057132381378,0.0,1.0,0.3105434906970048,-3.873885030866349,5.582222656640714,0.7454263921546169,0.5052603791461997,0.035906506608167015,59.027829894769916,41.69193075601384,-1.262222714653469,0.3527507720352428,0.3108827492571029,-226.54000000000053,0.7488344988344988,0.8712121212121212,0.48484848484848486,0.7727272727272727,0.9030303030303031,0.9596774193548387,0.9696969696969697,0.7676767676767677,0.7194055944055944,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
150,DOWN,2025,4,6022,6022,1,2025-11-21 16:00:00,2025-11-21 16:00:00,EXACT,2025-11-21 16:00:00,4079.94,2025-11-24 20:37:44,2025-11-21 04:00:00,2,57.54999999999973,23.617034371940008,1,50.0,0.8688097306689876,0.04207413391859767,0.6622067767159046,1.0184187662901896,0.33779322328409545,2.117115943202685,1.3696839139267436,1.2924981808006137,2.0714140249810726,2,0.5,0.5978882534095901,0.4989845336666031,0.8973869921800471,0.6413021363173823,0.3206312974920601,0.7776333372065063,105,0.7148372031269817,5,0.8158112991233187,0.8762286130323949,104,1.2197317857578458,5,2.0374590611974446,0.5986533957845472,1,0,-0.5048945826308641,-1.221647762074126,0.2775752172478476,-1.0,0.0,0.3276060697302542,-0.33573109217289565,0.5399568992652211,0.39426496739774963,-0.34616361901057013,-0.016339801159401413,49.60710798180032,42.86592660232116,-1.2131740651324259,0.07191037765419425,0.4494742385873535,78.54999999999959,0.8796620046620047,0.24242424242424243,0.7272727272727273,0.8939393939393939,0.7393939393939394,0.935483870967742,0.6616161616161617,0.585858585858586,0.6858245920745921,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
151,UP,2025,3,6059,6059,1,2025-12-01 20:00:00,2025-12-01 20:00:00,EARLY,2025-12-01 20:00:00,4232.53,2025-12-04 05:02:23,2025-11-28 16:00:00,6,90.91151727603028,77.90151727603006,1,29.710000000000036,0.3268012776620259,0.06406615429019533,0.3008144712508312,0.4932268357578248,0.6991855287491688,0.3813789646064014,0.9904950702985098,0.40738680517206116,0.40738680517206116,1,0.125,0.16192132145185864,0.17483708846203427,0.25324790888058574,0.3771620342483183,0.2545920763633116,0.5628889407386504,1,4.588883682830212,111,2.4663942464762223,1.8605637316039092,1,4.197038665529102,111,2.865564330257781,1.4646464646464747,0,0,0.3918450173011099,-0.3991700837815588,0.39591726695743445,-3.0,1.0,3.779770731381231,1.7271857106886355,0.7659971617158674,0.7468752456567876,1.171103944554098,0.12453588422619202,62.79694353368109,53.19113159479418,-0.3961980281194095,0.1791612187257566,0.2801005283793898,307.76999999999896,0.9924242424242424,0.4545454545454546,0.48484848484848486,0.6666666666666666,0.5393939393939393,0.5806451612903226,0.3686868686868687,0.4090909090909091,0.6496212121212122,2025,SAME_PARTICIPATION_LOSS+OPP_PRESSURE_GAIN+CYCLE_MIN+RESILIENT_PRESSURE
