route_id,direction,entry_year,episode_no,ha1_idx,nha_idx,nha_bars,ha1_ts,state_ts,state_label,decision_ts,decision_px,challenge_ts,pha_start_time,pha_bars,pha_range,pha_move,alive_entry_in_pha,nha_range,nha_range_over_pha_range,nha_body_sum_over_pha_range,nha_close_penetration,nha_extreme_penetration,pha_retention,nha_range_over_pha_move,cycle_min,max_loss_entry_atr,total_loss_entry_atr,losing_count,losing_frac,m15_raw_opp_eff_cum,m15_ha_opp_eff_cum,m30_raw_opp_eff_cum,m30_ha_opp_eff_cum,closeha_opp_body,pressure_opp_flow2,liq_same_active_n,liq_same_d1_S,liq_opp_active_n,liq_opp_d1_S,liq_distance_ratio,child_liq_same_active_n,child_liq_same_d1_S,child_liq_opp_active_n,child_liq_opp_d1_S,child_liq_distance_ratio,liq_since_child_same_active_n,liq_since_child_opp_active_n,liq_since_child_same_d1_S,liq_since_child_opp_d1_S,liq_since_child_distance_ratio,prevha_liq_same_active_n_delta,prevha_liq_opp_active_n_delta,prevha_liq_same_d1_S_delta,prevha_liq_opp_d1_S_delta,prevha_liq_distance_ratio_delta,donchian_primary,bb_z_primary,macd_hist_primary_S,h4_rsi_primary,h1_rsi_primary,price_from_child_S,ha_opp_body_strength_S,resilient_pressure,route_delta_if_exit,SAME_PARTICIPATION_LOSS,OPP_PRESSURE_GAIN,CYCLE_MIN,RESILIENT_PRESSURE,DELIVERY,POSITION_DAMAGE,PHA_NHA,OLD_BEST3,combo_score,year_test,combo
165,DOWN,2026,2,6332,6332,1,2026-02-06 08:00:00,2026-02-06 08:00:00,EXACT,2026-02-06 08:00:00,4897.85,2026-02-09 17:33:09,2026-02-05 04:00:00,6,315.0702692556097,216.0302692556097,1,136.65999999999985,0.43374451141605674,0.10823725013297106,0.5646756211569547,0.7715104334480839,0.4353243788430453,0.6325965359896026,4.052822778884055,1.8468730247646847,2.901809345372895,3,1.0,0.5879305740988049,0.6829762789754695,0.6393632896700379,0.8216805644643829,1.0327113700277193,1.4921470131872498,120,8.254538388030245,2,3.239587499694467,2.54802143446002,120,6.586096029565239,2,5.142731461470076,1.280661080382869,0,0,1.6684423584650059,-1.903143961775609,1.2673603540771508,-1.0,0.0,6.453337264247457,0.9218667459068732,1.77087814796216,0.4442409815052185,0.23174670748952803,0.09387760536034384,51.49294742142524,44.33073842012918,-1.8002345004227616,0.5692369790470774,1.1968374251638996,289.08999999999924,0.9299999999999999,0.15666666666666668,1.0,0.9933333333333333,0.9200000000000002,0.9859154929577465,0.6022222222222222,0.8333333333333334,0.9155555555555557,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
167,DOWN,2026,3,6380,6380,1,2026-02-18 08:00:00,2026-02-18 08:00:00,EXACT,2026-02-18 08:00:00,4933.57,2026-02-18 17:03:16,2026-02-16 04:00:00,12,189.48999999999978,141.95833236005092,1,59.28540140811492,0.31286823266723834,0.16621141700414266,0.37352894611852777,0.5201857617816235,0.6264710538814723,0.4176253723363594,1.5458516515406573,1.260085059180681,2.2140754038469366,2,0.3333333333333333,0.8322549724418503,0.8999779444199397,0.8891632373113637,1.0,0.6537403670398061,0.7517987374938264,122,1.5458516515406573,6,1.14150006233855,1.3542282672974426,121,3.436840355030687,6,2.387582719959134,1.43946441155744,1,0,-1.89098870349003,-1.2460826576205841,-0.08523614425999737,0.0,2.0,-0.2624990393464919,-0.4739153817866888,0.23479444148900708,0.564224548049479,0.46135979363804325,0.12688422436031582,53.55818489882316,44.03833303496503,-1.2532199087708387,0.5315198502474971,0.45649530257495946,404.530000000001,0.5573333333333333,0.7233333333333334,0.8066666666666666,0.9,0.9186666666666665,0.9225352112676056,0.4777777777777778,0.7377777777777776,0.8521481481481481,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
168,UP,2026,5,6418,6418,1,2026-02-26 16:00:00,2026-02-26 16:00:00,LATE,2026-02-26 16:00:00,5166.05,2026-02-26 16:30:41,2026-02-26 04:00:00,2,37.69000000000051,7.739420276320743,0,32.30999999999949,0.8572565667285501,0.32034743780628033,0.8075749535685749,1.2677102679755665,0.19242504643142508,4.1747312907730345,0.693920901723139,0.0,0.0,0,0.0,0.2526439482961265,0.3185559006211204,0.24759707804691805,0.3212287028976565,0.2958451118592141,0.3149878337921084,3,0.9066054481620992,126,0.3562421954069205,2.544913151364683,2,0.6848454964147702,125,2.0534842298388005,0.3335041421129058,1,1,0.221759951747329,-1.6972420344318802,2.2114090092517773,1.0,1.0,-0.580638773209395,-0.8930008884884247,1.3543968775150634,0.4662482387600873,-0.44760443554875096,-0.12545105717674312,53.850357982592186,44.43818157611942,-0.7830256493584153,0.2134605874592015,0.12903591982039495,115.4400000000013,0.3546666666666667,0.7033333333333334,0.25333333333333335,0.35333333333333333,0.516,0.4154929577464789,0.8577777777777778,0.7200000000000001,0.5297777777777778,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
169,UP,2026,2,6434,6434,1,2026-03-03 08:00:00,2026-03-03 08:00:00,LATE,2026-03-03 08:00:00,5319.12,2026-03-03 11:25:30,2026-03-03 00:00:00,1,57.25,5.419516177522382,0,70.46000000000004,1.2307423580786032,0.06375968403910011,0.7864192139737998,1.3041048034934473,0.21358078602620023,13.001160563416187,1.0710180378516916,0.0,0.0,0,0.0,0.33535397272137296,0.20656679395542446,0.6021798365122761,0.20960111115934282,0.1608848878734666,0.49263196904065776,2,1.7644234012823887,128,1.0327988445917144,1.7083901773533643,1,6.208191639809605,126,2.126129647277991,2.9199497066219524,1,2,-4.443768238527216,-1.0933308026862765,-1.2115595292685881,0.0,1.0,-0.22080613470266552,-1.399923124338169,0.8923373931306255,0.6532004015647166,0.7825944527584319,0.04360638608757893,60.255574901223405,46.53093037674705,1.2221335577458932,0.06429000048443712,0.25476249613559565,179.46999999999886,0.5773333333333333,0.7533333333333333,0.5266666666666666,0.62,0.5306666666666666,0.4154929577464789,0.7333333333333334,0.44,0.5302222222222222,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
170,DOWN,2026,2,6445,6445,1,2026-03-05 04:00:00,2026-03-05 04:00:00,EARLY,2026-03-05 04:00:00,5172.91,2026-03-06 17:01:59,2026-03-04 16:00:00,2,75.95000000000073,32.981855941233334,0,41.69999999999982,0.5490454246214538,0.19647183692813389,0.7022383146807047,1.0165898617511429,0.29776168531929526,1.2643315183445214,0.8655793764850279,0.7911168923717986,0.9046592503467477,2,1.0,0.6552419354838661,0.6970855231724867,0.6134510869564939,0.8482721861952404,0.32585784624430925,0.3295397251968435,125,3.009747043924483,3,0.569549865535845,5.284431137724608,125,0.6455093314502195,2,5.061571133985454,0.1275314155156304,0,1,2.3642377124742637,-4.492021268449609,5.156899722208978,0.0,1.0,0.2255089894210185,-3.8389262139252276,4.652866396458317,0.5828705126084184,0.6666462387831213,0.2198810192487221,53.12800924461201,47.524743348731505,-0.7202930035998273,0.2544563953799074,0.15289769680042367,-58.4499999999992,0.6653333333333333,0.89,0.38666666666666666,0.4066666666666667,0.6946666666666667,0.721830985915493,0.7422222222222222,0.8022222222222223,0.6345185185185186,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
172,DOWN,2026,2,6462,6462,1,2026-03-10 00:00:00,2026-03-10 00:00:00,LATE,2026-03-10 00:00:00,5140.91,2026-03-10 15:01:20,2026-03-09 12:00:00,2,55.31999999999971,25.061419920775734,0,55.55000000000018,1.004157628344188,0.4440463669523966,1.0407176428055047,1.577910339840933,-0.040717642805504724,2.2165543762326747,0.7494114256398217,1.5777732783207865,1.5777732783207865,1,1.0,0.6788067984738251,0.8418529545339993,0.7836359114647967,0.8649861878453105,0.5435446717833052,0.4326766580127487,126,2.054897591087505,4,1.045231725234491,1.9659732301241644,125,0.9333042710187929,3,2.6434816790787554,0.3530587249403772,1,1,1.1215933200687123,-1.5982499538442645,1.6129145051837872,0.0,0.0,0.5339953770836305,-0.5274773768376408,0.9989144065947517,0.33715745976511635,-0.5437669786049835,-0.05584872695030244,49.89777315159927,41.92955230980747,-1.446401134371405,0.41405815664933154,0.18534967039203876,59.21999999999986,0.7373333333333334,0.3,0.3,0.48,0.8213333333333332,0.9084507042253521,0.9244444444444445,0.8111111111111112,0.7041481481481481,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
175,DOWN,2026,2,6520,6520,1,2026-03-23 16:00:00,2026-03-23 16:00:00,EXACT,2026-03-23 16:00:00,4454.32,2026-03-25 01:36:10,2026-03-20 12:00:00,6,596.7600000000002,438.2970898129379,1,251.40999999999985,0.4212916415309333,0.04125318150793243,0.438379750653529,0.6596621757490444,0.561620249346471,0.5736063639101503,5.701678758241655,2.402809341919109,2.402809341919109,1,0.14285714285714285,0.3248899054381582,0.4693204933439728,0.5082686558977603,0.7628301386803377,1.134437278962437,1.6566859915770025,107,6.393890222277632,8,4.518950269273364,1.4149060824486024,118,0.593047956689722,8,7.0834619720328895,0.08372289694378392,-11,0,5.80084226558791,-2.5645117027595257,1.3311831855048184,-14.0,1.0,3.4115946941514865,-1.262372182687117,0.8990560234167227,0.6126831182420646,1.0079038086230419,0.39903152549357884,65.490915935982,47.849672970803326,-2.3115434285819063,0.3950170121257589,1.4094813654913927,422.2700000000027,0.988,0.7466666666666666,1.0,1.0,0.8306666666666667,0.9788732394366197,0.3977777777777778,0.7799999999999999,0.8702222222222221,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
176,UP,2026,3,6566,6566,1,2026-04-02 08:00:00,2026-04-02 08:00:00,EARLY,2026-04-02 08:00:00,4672.56,2026-04-07 17:06:14,2026-03-31 04:00:00,12,274.0223478196003,247.70734781959982,1,135.42999999999938,0.4942297629285268,0.1427157137737348,0.2794388874093251,0.5444081520614167,0.7205611125906749,0.5467338825113508,1.973434646469722,0.0,0.0,0,0.0,0.536255632937327,0.6439520412809364,0.5229476405947011,0.7597829267643795,0.9865607955053876,0.5673239313990415,7,5.3107154176613305,114,2.2119222451150096,2.4009503179372373,7,4.351574776496519,114,3.1998744318631123,1.35992048099301,0,0,0.9591406411648116,-0.9879521867481027,1.0410298369442272,-3.0,2.0,4.230019952534903,0.7956032170532319,1.637919218506658,0.6645208754828039,0.4750146294423226,0.17239520973092806,54.69175532089763,40.11338348489843,-0.9757434933555323,0.604446199889244,0.3765264198167339,348.67000000000166,0.972,0.6,0.8866666666666667,0.82,0.8306666666666667,0.4154929577464789,0.4955555555555556,0.6311111111111112,0.7605925925925926,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
181,DOWN,2026,2,6644,6644,1,2026-04-22 08:00:00,2026-04-22 08:00:00,EARLY,2026-04-22 08:00:00,4754.84,2026-04-30 11:04:06,2026-04-21 04:00:00,6,156.14999999999964,85.00809242994455,1,30.903467305782215,0.19790885242255707,0.09424250596082132,0.5158661543387766,0.6195325008005124,0.48413384566122336,0.3635355931701427,1.5037150196122022,0.9453106851830027,1.3904088695882664,3,1.0,0.37942348254042163,0.5163526629149571,0.324940991345405,0.546195069667712,0.2766065723377897,0.23612116778695091,119,0.41795047565056775,9,1.3711983898690052,0.30480671414039207,117,0.9791213204747611,9,2.3043248360385125,0.42490594431904,2,0,-0.5611708448241933,-0.9331264461695072,-0.12009923017864793,-1.0,1.0,-0.7178422984008822,-0.09742555492763261,-0.4685653788828662,0.6098443720593567,0.9699577365757784,0.1610103822620723,55.58775390802474,50.81847818379499,-0.9460989907717837,0.25659347247016334,0.141812843581777,-429.69,0.586,0.61,0.7933333333333333,0.3933333333333333,0.5479999999999999,0.8169014084507042,0.43555555555555553,0.6,0.5137777777777778,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
186,DOWN,2026,2,6766,6766,1,2026-05-20 16:00:00,2026-05-20 16:00:00,EXACT,2026-05-20 16:00:00,4496.42,2026-05-25 01:00:04,2026-05-19 04:00:00,8,118.78999999999996,87.68335091896824,1,32.58000000000084,0.2742655105648695,0.056409507096320935,0.3030558127788535,0.4355585486993914,0.6969441872211465,0.3715642668596156,0.8866075566842888,0.6721405604496394,1.0422906344871399,2,0.4,0.2693540226007803,0.48689753659401613,0.7195956961200184,1.0,0.19638271260035614,0.4297591916642909,113,0.8866075566842888,13,1.9351354605752134,0.4581630458163106,112,0.9305444908168893,13,2.584868850800464,0.35999679075738206,1,0,-0.04393693413260047,-0.6497333902252507,0.09816625505892856,0.0,1.0,-0.538989559355505,-1.5223472001649432,0.04584077093479011,0.7212224330868382,1.1137139393867463,0.03869846618644007,62.826435849763385,50.674617215116314,-0.6589200761648877,0.13946139873208735,0.20196449735086816,275.7299999999997,0.5173333333333333,0.7633333333333333,0.38666666666666666,0.5333333333333333,0.5666666666666667,0.6971830985915493,0.28444444444444444,0.39111111111111113,0.4970370370370371,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
189,UP,2026,2,6821,6821,1,2026-06-02 20:00:00,2026-06-02 20:00:00,LATE,2026-06-02 20:00:00,4491.86,2026-06-03 02:28:46,2026-06-02 04:00:00,3,78.44999999999982,35.03220611641791,0,38.400000000000546,0.4894837476099507,0.1396634701777869,0.47100063734862846,0.702230720203955,0.5289993626513715,1.0961342221038233,0.013631583067688966,,,0,,0.4390485629335841,0.6573613766730608,0.4527577937649609,0.684217733652847,0.355309241854678,0.5772062783889167,14,1.1075102571065916,113,0.6456007128290985,1.715472481827585,12,2.854142476443559,111,4.906534789725,0.581702280481237,2,2,-1.7466322193369672,-4.260934076895901,1.1337702013463482,1.0,2.0,-0.08917144772139607,-3.1966440247043817,1.4040186868264382,0.5301955434288328,-0.5655860342537857,0.01145267225364641,47.35326612174244,42.0515057054631,-2.174349233584981,0.2448455616679643,0.007762421241095731,0.0,0.45066666666666666,0.9433333333333334,0.006666666666666667,0.08,0.7,0.5,0.6022222222222222,0.8133333333333334,0.5311111111111111,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
190,DOWN,2026,2,6845,6845,1,2026-06-08 20:00:00,2026-06-08 20:00:00,EXACT,2026-06-08 20:00:00,4340.95,2026-06-09 08:41:52,2026-06-04 20:00:00,11,214.76000000000022,173.5914400145557,1,33.4688994433518,0.15584326431063406,0.09579949452109958,0.3031523561184555,0.36319612590798994,0.6968476438815445,0.19280270640387234,1.6283929269239574,0.8171552477128142,0.8171552477128142,1,0.25,0.239059158945109,0.265028802126921,0.2742542716478327,0.37432523616736885,0.4499389568261159,0.7766577239370083,109,1.6283929269239574,16,3.053688567318419,0.5332544203595465,108,4.6901542195594885,16,3.8460622753154086,1.2194691307162615,1,0,-3.061761292635531,-0.7923737079969895,-0.686214710356715,-2.0,2.0,-0.9706745407705166,1.683048484651704,-1.3629891672624734,0.7078824721377917,1.0830286357293506,0.23860704495508595,62.0433168550791,50.09150168571301,-0.784827556622336,0.4647945662152905,0.48117004552282955,23.20000000000168,0.5773333333333333,0.5466666666666666,0.8333333333333334,0.9,0.6986666666666667,0.7077464788732395,0.31777777777777777,0.5577777777777778,0.7188148148148148,2026,RESILIENT_PRESSURE+DELIVERY+OLD_BEST3
