model,n,rho_hours,rho_mfe,rho_mae,rho_hold,decay_hold_med,rise_hold_med,rise_minus_decay_hold_med,decay_mfe,rise_mfe,rise_minus_decay_mfe,decay_hours,rise_hours,decay_neg_share,rise_neg_share
PABS_12H_0.5S,488,0.1261313971717292,0.12062283845412773,0.03253801635389023,0.02527375994702995,-0.7497117044411301,-0.5002785526374168,0.24943315180371328,1.62850309913517,2.5453474490821564,0.9168443499469863,46.925,75.29166666666666,0.6229508196721312,0.5409836065573771
PABS_12H_1.0S,488,0.05669111955366942,0.05745529448332017,0.059461251818576005,0.003401132006623346,-0.7455519301865583,-0.5587128046841245,0.18683912550243376,1.7477999627496885,2.1205383598616434,0.3727383971119549,52.68333333333334,66.43333333333334,0.5901639344262295,0.5655737704918032
PABS_12H_1.5S,488,-0.003753319651127799,-0.0003713834848537415,0.052410829362928575,-0.012653945840834303,-0.11048656936778106,-0.7700749631112287,-0.6595883937434477,2.268998864562878,1.8102497740473904,-0.4587490905154876,67.64166666666667,53.68333333333334,0.5163934426229508,0.6229508196721312
PABS_4H_0.5S,488,0.19639707244102908,0.17373270170736485,0.023466397428099185,0.09632216146724933,-0.8551413577226195,0.2132817636836012,1.0684231214062208,1.6204921779762849,2.6748080225968107,1.0543158446205259,43.849999999999994,80.79166666666667,0.6311475409836066,0.4672131147540984
PABS_4H_1.0S,488,0.18705583258675004,0.16955439055767713,0.021958817541236925,0.10564668514752557,-0.7964836871728039,0.0996533626929604,0.8961370498657644,1.594028491278663,2.638762923709382,1.044734432430719,44.39999999999999,89.58333333333334,0.6721311475409836,0.4918032786885246
PABS_4H_1.5S,488,0.08656215828961909,0.10572457062377302,0.00710507285923355,0.0756201344238363,-0.8551413577226195,0.23798744022185475,1.0931287979444742,1.7756569835356915,2.7520590243631906,0.9764020408274992,56.208333333333336,92.10833333333335,0.6475409836065574,0.47540983606557374
PABS_8H_0.5S,488,0.13020558128386675,0.11633438978859684,0.03811432660782575,0.02413329622589429,-0.8779437483284359,-0.7401451390919864,0.1377986092364495,1.5698325134825966,2.1593037515609907,0.5894712380783942,43.63333333333333,75.29166666666666,0.6475409836065574,0.5491803278688525
PABS_8H_1.0S,488,0.12363882837675777,0.11984868817907363,0.029432015964143462,0.069363864644848,-0.7497117044411301,0.07259220301358775,0.8223039074547178,1.9236211111847445,2.5453474490821564,0.6217263378974118,51.541666666666664,81.48333333333333,0.5819672131147541,0.4918032786885246
PABS_8H_1.5S,488,0.08227904327889161,0.08028420271900223,0.02051052278079336,0.05541756234098681,-0.6769120104171207,-0.22597799938228308,0.4509340110348376,2.147525917388588,2.373550488863386,0.22602457147479793,61.766666666666666,73.025,0.5901639344262295,0.5245901639344263
