N,PnL,PF,WR,Avg,AvgWin,AvgLoss,DD,P90,P95,Max,policy,med_hold_h,med_giveback_S,med_capture_winners
295,4194.360000000002,2.3311794240302666,0.43728813559322033,14.218169491525432,56.93968992248061,-18.98108433734938,292.9399999999987,73.07800000000007,133.76700000000005,592.9399999999996,BASE_CHALLENGE,70.58333333333333,2.1961811182709052,0.4973511337147701
295,2089.1800000000026,1.965496524696837,0.47796610169491527,7.081966101694924,30.16326241134752,-14.05090909090908,316.4600000000005,39.26599999999989,63.228000000000165,394.10000000000036,HA1_REPLACE,19.233333333333334,1.2521543660733254,0.4640732265446137
295,2490.100000000002,2.013409844738826,0.4576271186440678,8.44101694915255,36.646296296296285,-15.357187499999977,316.77000000000044,46.471999999999994,86.23600000000016,275.10000000000036,HA2_REPLACE,27.85,1.5243155599843403,0.49700598802395124
295,2083.760000000003,1.9619647762158696,0.47796610169491527,7.063593220338993,30.141205673758876,-14.065909090909077,316.4600000000005,39.26599999999989,63.228000000000165,394.10000000000036,HA1_EARLY,19.233333333333334,1.2521543660733254,0.4616071428571475
295,2549.220000000002,2.0510080395794703,0.4576271186440678,8.641423728813566,36.849777777777774,-15.159374999999983,286.8000000000002,46.164000000000016,85.10200000000006,287.75,HA2_EARLY,26.95,1.521166710992471,0.49700598802395124
295,994.2500000000027,1.5323848485173033,0.511864406779661,3.3703389830508566,18.952251655629137,-12.969027777777757,417.4000000000001,28.029999999999944,46.65100000000002,141.92999999999938,RAW1_REPLACE,7.3,0.8620468539330848,0.5038261401897766
295,2183.600000000002,1.951368496266155,0.4847457627118644,7.402033898305092,31.320419580419593,-15.100131578947359,330.3199999999997,41.01599999999996,77.98199999999976,286.0799999999999,RAW2_REPLACE,20.233333333333334,1.2521543660733254,0.48751311647428625
