time,event,detail,direction,volume,price,structural_sl
2025.04.15 04:00:00,ENTRY_FILL,signal=171 units=3 effective_ts=2025.04.15 04:00:00 fill=3212.09000,LONG,0.03000000,3212.09,3193.65
2025.04.15 08:00:00,ENTRY_FILL,signal=172 units=3 effective_ts=2025.04.15 08:00:00 fill=3232.04000,LONG,0.03000000,3232.04,3210.05
2025.04.15 12:00:00,ENTRY_FILL,signal=173 units=1 effective_ts=2025.04.15 12:00:00 fill=3227.73000,LONG,0.01000000,3227.73,3210.05
2025.04.15 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.15 16:00:00,FAST_NHA_EXIT,ticket=293,LONG,0.01000000,0.00,0.00
2025.04.15 16:00:00,FAST_NHA_EXIT,ticket=292,LONG,0.03000000,0.00,0.00
2025.04.15 16:00:00,FAST_NHA_EXIT,ticket=291,LONG,0.03000000,0.00,0.00
2025.04.15 16:00:01,ENTRY_FILL,signal=174 units=3 effective_ts=2025.04.15 16:00:00 fill=3221.10000,SHORT,0.03000000,3221.10,3232.12
2025.04.16 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.16 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.04.16 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3231.25,3211.59
2025.04.16 04:00:00,ENTRY_FILL,signal=176 units=3 effective_ts=2025.04.16 04:00:00 fill=3264.66000,LONG,0.03000000,3264.66,3211.59
2025.04.16 08:00:00,ENTRY_FILL,signal=177 units=1 effective_ts=2025.04.16 08:00:00 fill=3283.90000,LONG,0.01000000,3283.90,3211.59
2025.04.17 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.17 08:00:00,FAST_NHA_EXIT,ticket=301,LONG,0.01000000,0.00,0.00
2025.04.17 08:00:00,FAST_NHA_EXIT,ticket=300,LONG,0.03000000,0.00,0.00
2025.04.17 08:00:00,ENTRY_FILL,signal=178 units=1 effective_ts=2025.04.17 08:00:00 fill=3341.56000,SHORT,0.01000000,3341.56,3356.19
2025.04.21 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.21 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.04.21 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3333.63,3283.92
2025.04.21 04:00:00,ENTRY_FILL,signal=180 units=3 effective_ts=2025.04.21 04:00:00 fill=3368.96000,LONG,0.03000000,3368.96,3310.95
2025.04.21 08:00:01,ENTRY_FILL,signal=181 units=1 effective_ts=2025.04.21 08:00:01 fill=3376.46000,LONG,0.01000000,3376.46,3310.95
2025.04.22 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.22 16:00:00,FAST_NHA_EXIT,ticket=307,LONG,0.01000000,0.00,0.00
2025.04.22 16:00:00,FAST_NHA_EXIT,ticket=306,LONG,0.03000000,0.00,0.00
2025.04.22 16:00:00,ENTRY_FILL,signal=182 units=1 effective_ts=2025.04.22 16:00:00 fill=3432.36000,SHORT,0.01000000,3432.36,3499.99
2025.04.24 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.24 04:00:00,FAST_NHA_EXIT,ticket=310,SHORT,0.01000000,0.00,0.00
2025.04.24 04:00:00,ENTRY_FILL,signal=183 units=3 effective_ts=2025.04.24 04:00:00 fill=3331.44000,LONG,0.03000000,3331.44,3260.12
2025.04.24 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.24 20:00:00,FAST_NHA_EXIT,ticket=312,LONG,0.03000000,0.00,0.00
2025.04.25 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.25 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3351.43,3306.66
2025.04.25 04:00:00,ENTRY_FILL,signal=185 units=1 effective_ts=2025.04.25 04:00:00 fill=3357.63000,LONG,0.01000000,3357.63,3306.66
2025.04.25 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.25 08:00:00,FAST_NHA_EXIT,ticket=314,LONG,0.01000000,0.00,0.00
2025.04.25 08:00:00,ENTRY_FILL,signal=186 units=1 effective_ts=2025.04.25 08:00:00 fill=3324.99000,SHORT,0.01000000,3324.99,3370.81
2025.04.28 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.28 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.04.28 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3326.16,3265.15
2025.04.28 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.28 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.28 20:00:00,FAST_NHA_EXIT,ticket=316,SHORT,0.01000000,0.00,0.00
2025.04.28 20:00:00,ENTRY_FILL,signal=188 units=3 effective_ts=2025.04.28 20:00:00 fill=3336.81000,LONG,0.03000000,3336.81,3273.10
2025.04.29 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,3345.16,3273.10
2025.04.29 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.29 08:00:00,FAST_NHA_EXIT,ticket=318,LONG,0.03000000,0.00,0.00
2025.04.29 08:00:00,ENTRY_FILL,signal=190 units=1 effective_ts=2025.04.29 08:00:00 fill=3309.28000,SHORT,0.01000000,3309.28,3352.89
2025.04.29 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.29 20:00:00,FAST_NHA_EXIT,ticket=320,SHORT,0.01000000,0.00,0.00
2025.04.29 20:00:00,ENTRY_FILL,signal=191 units=3 effective_ts=2025.04.29 20:00:00 fill=3329.08000,LONG,0.03000000,3329.08,3299.64
2025.04.30 01:00:12,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,3315.17,3299.64
2025.04.30 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.04.30 04:00:00,FAST_NHA_EXIT,ticket=322,LONG,0.03000000,0.00,0.00
2025.04.30 04:00:01,ENTRY_FILL,signal=193 units=1 effective_ts=2025.04.30 04:00:00 fill=3312.64000,SHORT,0.01000000,3312.64,3329.96
2025.04.30 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.04.30 20:00:00,FAST_NHA_EXIT,ticket=324,SHORT,0.01000000,0.00,0.00
2025.04.30 20:00:00,ENTRY_FILL,signal=194 units=3 effective_ts=2025.04.30 20:00:00 fill=3311.11000,LONG,0.03000000,3311.11,3266.86
2025.05.01 01:00:05,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.01 01:00:05,FAST_NHA_EXIT_REJECT,market closed,LONG,0.03000000,0.00,0.00
2025.05.01 01:00:05,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,3286.77,3319.74
2025.05.01 04:00:00,ENTRY_FILL,signal=196 units=1 effective_ts=2025.05.01 04:00:00 fill=3246.22000,SHORT,0.01000000,3246.22,3319.74
2025.05.02 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.02 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.05.02 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3239.31,3204.94
2025.05.02 04:00:00,ENTRY_FILL,signal=198 units=1 effective_ts=2025.05.02 04:00:00 fill=3231.52000,LONG,0.01000000,3231.52,3204.94
2025.05.02 08:00:00,ENTRY_FILL,signal=199 units=1 effective_ts=2025.05.02 08:00:00 fill=3251.78000,LONG,0.01000000,3251.78,3227.43
2025.05.02 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.02 20:00:00,FAST_NHA_EXIT,ticket=329,LONG,0.01000000,0.00,0.00
2025.05.02 20:00:00,ENTRY_FILL,signal=200 units=1 effective_ts=2025.05.02 20:00:00 fill=3225.09000,SHORT,0.01000000,3225.09,3269.26
2025.05.05 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.05 04:00:00,FAST_NHA_EXIT,ticket=333,SHORT,0.01000000,0.00,0.00
2025.05.05 04:00:00,FAST_NHA_EXIT,ticket=328,SHORT,0.01000000,0.00,0.00
2025.05.05 04:00:00,ENTRY_FILL,signal=201 units=3 effective_ts=2025.05.05 04:00:00 fill=3247.42000,LONG,0.03000000,3247.42,3222.75
2025.05.05 08:00:00,ENTRY_FILL,signal=202 units=1 effective_ts=2025.05.05 08:00:00 fill=3256.65000,LONG,0.01000000,3256.65,3222.75
2025.05.05 12:00:00,ENTRY_FILL,signal=203 units=1 effective_ts=2025.05.05 12:00:00 fill=3282.86000,LONG,0.01000000,3282.86,3222.75
2025.05.07 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.07 04:00:00,FAST_NHA_EXIT,ticket=338,LONG,0.01000000,0.00,0.00
2025.05.07 04:00:00,FAST_NHA_EXIT,ticket=337,LONG,0.01000000,0.00,0.00
2025.05.07 04:00:00,FAST_NHA_EXIT,ticket=336,LONG,0.03000000,0.00,0.00
2025.05.07 04:00:00,ENTRY_FILL,signal=204 units=3 effective_ts=2025.05.07 04:00:00 fill=3380.80000,SHORT,0.03000000,3380.80,3437.81
2025.05.07 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.07 16:00:00,FAST_NHA_EXIT,ticket=342,SHORT,0.03000000,0.00,0.00
2025.05.07 16:00:00,ENTRY_FILL,signal=205 units=3 effective_ts=2025.05.07 16:00:00 fill=3390.97000,LONG,0.03000000,3390.97,3369.23
2025.05.07 20:00:00,ENTRY_FILL,signal=206 units=1 effective_ts=2025.05.07 20:00:00 fill=3387.00000,LONG,0.01000000,3387.00,3375.79
2025.05.08 01:00:05,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.08 01:00:05,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,3365.71,3397.96
2025.05.08 08:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.08 08:00:00,ENTRY_FILL,signal=208 units=1 effective_ts=2025.05.08 08:00:00 fill=3382.39000,LONG,0.01000000,3382.39,3363.66
2025.05.08 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.08 12:00:00,ENTRY_FILL,signal=209 units=1 effective_ts=2025.05.08 12:00:00 fill=3339.29000,SHORT,0.01000000,3339.29,3414.73
2025.05.09 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.09 04:00:00,FAST_NHA_EXIT,ticket=350,SHORT,0.01000000,0.00,0.00
2025.05.09 04:00:00,ENTRY_FILL,signal=210 units=3 effective_ts=2025.05.09 04:00:00 fill=3322.32000,LONG,0.03000000,3322.32,3288.76
2025.05.09 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.09 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.09 12:00:00,ENTRY_FILL,signal=211 units=1 effective_ts=2025.05.09 12:00:00 fill=3328.74000,LONG,0.01000000,3328.74,3274.69
2025.05.09 16:00:00,ENTRY_FILL,signal=212 units=1 effective_ts=2025.05.09 16:00:00 fill=3333.71000,LONG,0.01000000,3333.71,3274.69
2025.05.12 01:00:13,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.12 01:00:13,FAST_NHA_EXIT_REJECT,market closed,LONG,0.01000000,0.00,0.00
2025.05.12 01:00:14,FAST_NHA_EXIT_REJECT,market closed,LONG,0.01000000,0.00,0.00
2025.05.12 01:00:14,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.03000000,3295.94,3347.48
2025.05.12 04:00:00,ENTRY_FILL,signal=214 units=1 effective_ts=2025.05.12 04:00:00 fill=3279.22000,SHORT,0.01000000,3279.22,3347.48
2025.05.13 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.13 04:00:00,FAST_NHA_EXIT,ticket=358,SHORT,0.01000000,0.00,0.00
2025.05.13 04:00:00,ENTRY_FILL,signal=215 units=3 effective_ts=2025.05.13 04:00:00 fill=3240.32000,LONG,0.03000000,3240.32,3220.34
2025.05.13 08:00:00,ENTRY_FILL,signal=216 units=1 effective_ts=2025.05.13 08:00:00 fill=3252.88000,LONG,0.01000000,3252.88,3215.80
2025.05.13 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.13 16:00:00,FAST_NHA_EXIT,ticket=362,LONG,0.01000000,0.00,0.00
2025.05.13 16:00:00,ENTRY_FILL,signal=217 units=3 effective_ts=2025.05.13 16:00:00 fill=3241.09000,SHORT,0.03000000,3241.09,3265.52
2025.05.14 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.14 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.03000000,0.00,0.00
2025.05.14 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3249.94,3225.46
2025.05.14 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.14 04:00:00,ENTRY_FILL,signal=219 units=1 effective_ts=2025.05.14 04:00:00 fill=3243.89000,SHORT,0.01000000,3243.89,3257.73
2025.05.14 08:00:00,ENTRY_FILL,signal=220 units=1 effective_ts=2025.05.14 08:00:00 fill=3223.96000,SHORT,0.01000000,3223.96,3257.04
2025.05.15 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.15 16:00:00,FAST_NHA_EXIT,ticket=366,SHORT,0.01000000,0.00,0.00
2025.05.15 16:00:00,FAST_NHA_EXIT,ticket=365,SHORT,0.01000000,0.00,0.00
2025.05.15 16:00:00,FAST_NHA_EXIT,ticket=364,SHORT,0.03000000,0.00,0.00
2025.05.15 16:00:00,ENTRY_FILL,signal=221 units=3 effective_ts=2025.05.15 16:00:00 fill=3189.35000,LONG,0.03000000,3189.35,3120.69
2025.05.15 20:00:00,ENTRY_FILL,signal=222 units=3 effective_ts=2025.05.15 20:00:00 fill=3222.73000,LONG,0.03000000,3222.73,3120.69
2025.05.16 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.16 08:00:00,FAST_NHA_EXIT,ticket=371,LONG,0.03000000,0.00,0.00
2025.05.16 08:00:00,FAST_NHA_EXIT,ticket=370,LONG,0.03000000,0.00,0.00
2025.05.16 08:00:00,ENTRY_FILL,signal=223 units=3 effective_ts=2025.05.16 08:00:00 fill=3219.54000,SHORT,0.03000000,3219.54,3252.00
2025.05.19 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.19 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.03000000,0.00,0.00
2025.05.19 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3220.71,3154.19
2025.05.19 04:00:00,ENTRY_FILL,signal=225 units=3 effective_ts=2025.05.19 04:00:00 fill=3246.13000,LONG,0.03000000,3246.13,3154.19
2025.05.19 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.19 20:00:00,FAST_NHA_EXIT,ticket=375,LONG,0.03000000,0.00,0.00
2025.05.20 01:00:06,ENTRY_REJECT,retcode=10018 market closed,SHORT,0.01000000,3230.75,3248.46
2025.05.20 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.20 12:00:00,FAST_NHA_EXIT,ticket=374,SHORT,0.03000000,0.00,0.00
2025.05.20 12:00:00,ENTRY_FILL,signal=227 units=3 effective_ts=2025.05.20 12:00:00 fill=3236.21000,LONG,0.03000000,3236.21,3204.57
2025.05.20 16:00:00,ENTRY_FILL,signal=228 units=3 effective_ts=2025.05.20 16:00:00 fill=3242.43000,LONG,0.03000000,3242.43,3207.96
2025.05.20 20:00:00,ENTRY_FILL,signal=229 units=1 effective_ts=2025.05.20 20:00:00 fill=3279.05000,LONG,0.01000000,3279.05,3232.81
2025.05.21 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.21 16:00:00,FAST_NHA_EXIT,ticket=380,LONG,0.01000000,0.00,0.00
2025.05.21 16:00:00,FAST_NHA_EXIT,ticket=379,LONG,0.03000000,0.00,0.00
2025.05.21 16:00:00,FAST_NHA_EXIT,ticket=378,LONG,0.03000000,0.00,0.00
2025.05.21 16:00:00,ENTRY_FILL,signal=230 units=1 effective_ts=2025.05.21 16:00:00 fill=3303.13000,SHORT,0.01000000,3303.13,3318.24
2025.05.21 20:00:01,ENTRY_FILL,signal=231 units=1 effective_ts=2025.05.21 20:00:01 fill=3303.04000,SHORT,0.01000000,3303.04,3318.24
2025.05.22 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.22 12:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.22 12:00:00,ENTRY_FILL,signal=232 units=3 effective_ts=2025.05.22 12:00:00 fill=3311.22000,SHORT,0.03000000,3311.22,3345.42
2025.05.23 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.23 04:00:00,FAST_NHA_EXIT,ticket=388,SHORT,0.03000000,0.00,0.00
2025.05.23 04:00:00,ENTRY_FILL,signal=233 units=3 effective_ts=2025.05.23 04:00:00 fill=3301.30000,LONG,0.03000000,3301.30,3279.12
2025.05.23 08:00:00,ENTRY_FILL,signal=234 units=3 effective_ts=2025.05.23 08:00:00 fill=3313.77000,LONG,0.03000000,3313.77,3287.06
2025.05.23 12:00:00,ENTRY_FILL,signal=235 units=1 effective_ts=2025.05.23 12:00:00 fill=3326.78000,LONG,0.01000000,3326.78,3287.06
2025.05.23 16:00:00,ENTRY_FILL,signal=236 units=1 effective_ts=2025.05.23 16:00:00 fill=3358.08000,LONG,0.01000000,3358.08,3322.53
2025.05.26 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.26 04:00:00,FAST_NHA_EXIT,ticket=393,LONG,0.01000000,0.00,0.00
2025.05.26 04:00:00,FAST_NHA_EXIT,ticket=392,LONG,0.01000000,0.00,0.00
2025.05.26 04:00:00,FAST_NHA_EXIT,ticket=391,LONG,0.03000000,0.00,0.00
2025.05.26 04:00:00,FAST_NHA_EXIT,ticket=390,LONG,0.03000000,0.00,0.00
2025.05.26 04:00:01,ENTRY_FILL,signal=237 units=1 effective_ts=2025.05.26 04:00:00 fill=3342.61000,SHORT,0.01000000,3342.61,3365.89
2025.05.26 20:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.26 20:00:00,FAST_NHA_EXIT,ticket=398,SHORT,0.01000000,0.00,0.00
2025.05.26 20:00:00,ENTRY_FILL,signal=238 units=3 effective_ts=2025.05.26 20:00:00 fill=3342.21000,LONG,0.03000000,3342.21,3326.34
2025.05.27 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.01000000,3343.89,3326.34
2025.05.27 04:00:00,ENTRY_FILL,signal=240 units=1 effective_ts=2025.05.27 04:00:00 fill=3345.40000,LONG,0.01000000,3345.40,3326.34
2025.05.27 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.27 08:00:00,FAST_NHA_EXIT,ticket=401,LONG,0.01000000,0.00,0.00
2025.05.27 08:00:00,FAST_NHA_EXIT,ticket=400,LONG,0.03000000,0.00,0.00
2025.05.27 08:00:00,ENTRY_FILL,signal=241 units=1 effective_ts=2025.05.27 08:00:00 fill=3330.88000,SHORT,0.01000000,3330.88,3349.95
2025.05.27 12:00:00,ENTRY_FILL,signal=242 units=1 effective_ts=2025.05.27 12:00:00 fill=3298.53000,SHORT,0.01000000,3298.53,3349.95
2025.05.28 01:00:05,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.28 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.05.28 01:00:05,FAST_NHA_EXIT_REJECT,market closed,SHORT,0.01000000,0.00,0.00
2025.05.28 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,0.03000000,3301.96,3284.95
2025.05.28 04:00:00,ENTRY_FILL,signal=244 units=3 effective_ts=2025.05.28 04:00:00 fill=3308.59000,LONG,0.03000000,3308.59,3284.95
2025.05.28 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.28 08:00:01,FAST_NHA_EXIT,ticket=406,LONG,0.03000000,0.00,0.00
2025.05.28 08:00:01,ENTRY_FILL,signal=245 units=1 effective_ts=2025.05.28 08:00:00 fill=3296.31000,SHORT,0.01000000,3296.31,3315.72
2025.05.28 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.28 12:00:00,FAST_NHA_EXIT,ticket=405,SHORT,0.01000000,0.00,0.00
2025.05.28 12:00:00,FAST_NHA_EXIT,ticket=404,SHORT,0.01000000,0.00,0.00
2025.05.28 12:00:00,ENTRY_FILL,signal=246 units=3 effective_ts=2025.05.28 12:00:00 fill=3321.82000,LONG,0.03000000,3321.82,3291.61
2025.05.28 16:00:00,ENTRY_FILL,signal=247 units=1 effective_ts=2025.05.28 16:00:00 fill=3312.47000,LONG,0.01000000,3312.47,3291.61
2025.05.28 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.28 20:00:00,ENTRY_FILL,signal=248 units=1 effective_ts=2025.05.28 20:00:00 fill=3293.61000,SHORT,0.01000000,3293.61,3316.34
2025.05.29 12:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.05.29 12:00:00,FAST_NHA_EXIT,ticket=416,SHORT,0.01000000,0.00,0.00
2025.05.29 12:00:00,ENTRY_FILL,signal=249 units=3 effective_ts=2025.05.29 12:00:00 fill=3281.82000,LONG,0.03000000,3281.82,3265.98
2025.05.29 16:00:00,ENTRY_FILL,signal=250 units=3 effective_ts=2025.05.29 16:00:00 fill=3316.86000,LONG,0.03000000,3316.86,3265.98
2025.05.30 04:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.05.30 04:00:00,FAST_NHA_EXIT,ticket=419,LONG,0.03000000,0.00,0.00
2025.05.30 04:00:00,FAST_NHA_EXIT,ticket=418,LONG,0.03000000,0.00,0.00
2025.05.30 04:00:00,ENTRY_FILL,signal=251 units=3 effective_ts=2025.05.30 04:00:00 fill=3312.69000,SHORT,0.03000000,3312.69,3331.11
2025.05.30 08:00:00,ENTRY_FILL,signal=252 units=1 effective_ts=2025.05.30 08:00:00 fill=3296.15000,SHORT,0.01000000,3296.15,3322.68
2025.06.02 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.06.02 04:00:00,FAST_NHA_EXIT,ticket=423,SHORT,0.01000000,0.00,0.00
2025.06.02 04:00:00,FAST_NHA_EXIT,ticket=422,SHORT,0.03000000,0.00,0.00
2025.06.02 04:00:00,ENTRY_FILL,signal=253 units=3 effective_ts=2025.06.02 04:00:00 fill=3311.78000,LONG,0.03000000,3311.78,3288.69
2025.06.02 08:00:00,ENTRY_FILL,signal=254 units=1 effective_ts=2025.06.02 08:00:00 fill=3314.07000,LONG,0.01000000,3314.07,3301.41
2025.06.02 12:00:00,ENTRY_FILL,signal=255 units=3 effective_ts=2025.06.02 12:00:00 fill=3352.29000,LONG,0.03000000,3352.29,3301.41
2025.06.03 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.06.03 08:00:00,FAST_NHA_EXIT,ticket=428,LONG,0.03000000,0.00,0.00
2025.06.03 08:00:00,FAST_NHA_EXIT,ticket=427,LONG,0.01000000,0.00,0.00
2025.06.03 08:00:00,FAST_NHA_EXIT,ticket=426,LONG,0.03000000,0.00,0.00
2025.06.03 08:00:01,ENTRY_FILL,signal=256 units=1 effective_ts=2025.06.03 08:00:00 fill=3362.92000,SHORT,0.01000000,3362.92,3392.07
2025.06.04 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.06.04 04:00:00,FAST_NHA_EXIT,ticket=432,SHORT,0.01000000,0.00,0.00
2025.06.04 04:00:00,ENTRY_FILL,signal=257 units=3 effective_ts=2025.06.04 04:00:00 fill=3350.20000,LONG,0.03000000,3350.20,3333.07
2025.06.04 08:00:00,ENTRY_FILL,signal=258 units=1 effective_ts=2025.06.04 08:00:00 fill=3355.01000,LONG,0.01000000,3355.01,3346.47
2025.06.04 12:00:00,ENTRY_FILL,signal=259 units=1 effective_ts=2025.06.04 12:00:00 fill=3363.00000,LONG,0.01000000,3363.00,3347.96
2025.06.05 08:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.06.05 08:00:00,FAST_NHA_EXIT,ticket=434,LONG,0.03000000,0.00,0.00
2025.06.05 08:00:00,ENTRY_FILL,signal=260 units=3 effective_ts=2025.06.05 08:00:00 fill=3368.43000,SHORT,0.03000000,3368.43,3384.08
2025.06.05 16:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.06.05 16:00:00,ENTRY_FILL,signal=261 units=3 effective_ts=2025.06.05 16:00:00 fill=3383.56000,LONG,0.03000000,3383.56,3361.16
2025.06.05 20:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.06.05 20:00:00,ENTRY_FILL,signal=262 units=1 effective_ts=2025.06.05 20:00:00 fill=3354.33000,SHORT,0.01000000,3354.33,3403.33
2025.06.06 04:00:00,FAST_HA_FLIP,SHORT -> LONG,NONE,0.00000000,0.00,0.00
2025.06.06 04:00:00,FAST_NHA_EXIT,ticket=444,SHORT,0.01000000,0.00,0.00
2025.06.06 04:00:00,ENTRY_FILL,signal=263 units=3 effective_ts=2025.06.06 04:00:00 fill=3359.21000,LONG,0.03000000,3359.21,3339.31
2025.06.06 08:00:00,ENTRY_FILL,signal=264 units=3 effective_ts=2025.06.06 08:00:00 fill=3373.83000,LONG,0.03000000,3373.83,3356.03
2025.06.06 12:00:00,ENTRY_FILL,signal=265 units=1 effective_ts=2025.06.06 12:00:00 fill=3365.57000,LONG,0.01000000,3365.57,3339.31
2025.06.06 16:00:00,FAST_HA_FLIP,LONG -> SHORT,NONE,0.00000000,0.00,0.00
2025.06.06 16:00:00,FAST_NHA_EXIT,ticket=449,LONG,0.01000000,0.00,0.00
2025.06.06 16:00:00,FAST_NHA_EXIT,ticket=446,LONG,0.03000000,0.00,0.00
