decision,year,m5_index,atr14_pre,barrier_price,p15,p30,p60,r15,r30,r60,spacing_min,ny_hour,kst_hour,ny_core
2024-01-24 15:30:00,2024,146199,1.4073758284201128,2.111063742630169,0.7582332611760337,0.9241198204191776,0.9889133418836638,100.0,100.0,100.0,1820.0,8.5,22.5,True
2024-01-24 15:40:00,2024,146201,1.6594720153214209,2.4892080229821314,0.8127424863244178,0.9512308421074556,0.9956462277246332,100.0,100.0,100.0,10.0,8.666666666666666,22.666666666666668,True
2024-01-24 16:50:00,2024,146215,2.0900901189414407,3.135135178412161,0.7909721522326841,0.9373642552248173,0.9857304167181268,99.65277777777779,99.65277777777779,98.61111111111111,70.0,9.833333333333334,23.833333333333332,True
2024-01-25 15:35:00,2024,146476,1.2199929949700412,1.829989492455062,0.971349862686772,0.9960629979763876,0.9998109427928904,100.0,100.0,100.0,1365.0,8.583333333333334,22.583333333333332,True
2024-01-26 01:25:00,2024,146582,0.7243455152729511,1.0865182729094267,0.8182344810080184,0.9337997068030768,0.9828299863383811,98.95833333333334,98.61111111111111,97.91666666666666,590.0,18.416666666666668,8.416666666666666,False
2024-01-26 15:35:00,2024,146752,1.0243695605551089,1.5365543408326632,0.9427340577338138,0.9928511172625096,0.9997489272627742,99.65277777777779,99.65277777777779,99.65277777777779,850.0,8.583333333333334,22.583333333333332,True
2024-01-29 01:05:00,2024,146854,0.4739151824020435,0.7108727736030653,0.9984609915815064,0.9998244366831752,0.999998446718754,100.0,100.0,100.0,3450.0,18.083333333333332,8.083333333333334,False
2024-01-29 22:05:00,2024,147106,0.8644671099530907,1.2967006649296362,0.7891628058900321,0.9226947510948764,0.973685849572835,99.30555555555556,99.30555555555556,97.22222222222221,1260.0,15.083333333333334,5.083333333333333,False
2024-01-30 08:15:00,2024,147216,0.624845904667993,0.9372688570019894,0.7613613726526401,0.9131850931222874,0.9856635165870028,99.65277777777779,99.30555555555556,98.61111111111111,610.0,1.25,15.25,False
2024-01-30 09:40:00,2024,147233,0.9172440867360356,1.3758661301040531,0.7955503907900157,0.9342969268582608,0.985475895110234,100.0,100.0,98.26388888888889,85.0,2.6666666666666665,16.666666666666668,False
2024-01-30 16:10:00,2024,147311,1.147588508030811,1.7213827620462163,0.7778952742748735,0.9185423940340284,0.9750541963521768,99.30555555555556,99.30555555555556,95.83333333333334,390.0,9.166666666666666,23.166666666666668,True
2024-01-30 17:05:00,2024,147322,1.5775927399063578,2.366389109859537,0.8807052228757372,0.966074539059876,0.9855604355115916,100.0,100.0,98.26388888888889,55.0,10.083333333333334,0.08333333333333333,True
2024-01-31 15:20:00,2024,147577,0.9419711263925196,1.4129566895887793,0.8311976408409044,0.9613912386953049,0.996051796692172,98.95833333333334,99.30555555555556,99.65277777777779,1335.0,8.333333333333334,22.333333333333332,True
2024-01-31 15:35:00,2024,147580,1.1127297976254795,1.6690946964382196,0.84717869699096,0.9671996592022316,0.9968389785951598,99.30555555555556,100.0,100.0,15.0,8.583333333333334,22.583333333333332,True
2024-01-31 21:05:00,2024,147646,1.1785621622183855,1.767843243327578,0.9700423880110722,0.9946524097971204,0.9993819077733618,100.0,100.0,100.0,330.0,14.083333333333334,4.083333333333333,False
2024-01-31 21:40:00,2024,147653,2.3961197578776665,3.5941796368164995,0.8505310287579811,0.9631187605106608,0.9910429139757057,98.95833333333334,98.26388888888889,95.13888888888889,35.0,14.666666666666666,4.666666666666667,False
2024-01-31 22:05:00,2024,147658,2.974508283865492,4.461762425798238,0.8062772361070908,0.9467119689777572,0.9764528149947936,97.22222222222221,97.22222222222221,83.33333333333334,25.0,15.083333333333334,5.083333333333333,False
2024-02-01 15:35:00,2024,147856,1.4601782472853402,2.1902673709280105,0.8577511595274413,0.9660303330646542,0.9962295597411848,98.95833333333334,97.91666666666666,98.26388888888889,1050.0,8.583333333333334,22.583333333333332,True
2024-02-01 17:05:00,2024,147874,2.324123639768401,3.486185459652602,0.7511658274927501,0.9239163652558564,0.9789118911036224,96.52777777777779,95.83333333333334,93.05555555555556,90.0,10.083333333333334,0.08333333333333333,True
2024-02-02 15:20:00,2024,148129,0.8444956622192236,1.2667434933288353,0.7732781246438322,0.932002268427047,0.9918642688179916,99.30555555555556,98.95833333333334,98.95833333333334,1335.0,8.333333333333334,22.333333333333332,True
2024-02-05 15:25:00,2024,148406,0.9811970131338849,1.4717955197008272,0.8912942375349889,0.9650203076534126,0.9940994524177588,98.95833333333334,98.61111111111111,97.91666666666666,4325.0,8.416666666666666,22.416666666666668,True
2024-02-05 16:50:00,2024,148423,1.5467078902015583,2.320061835302337,0.792923248122181,0.930845647316661,0.978510410303812,99.30555555555556,98.61111111111111,97.22222222222221,85.0,9.833333333333334,23.833333333333332,True
2024-02-05 17:05:00,2024,148426,1.8961214412437533,2.84418216186563,0.7734152927634474,0.925733294354392,0.97062341421252,98.95833333333334,98.95833333333334,97.56944444444444,15.0,10.083333333333334,0.08333333333333333,True
2024-02-06 03:05:00,2024,148534,0.5321187402062373,0.7981781103093559,0.7917060923438344,0.9402428668609594,0.9920418662871155,99.30555555555556,99.65277777777779,99.65277777777779,600.0,20.083333333333332,10.083333333333334,False
2024-02-07 16:45:00,2024,148974,1.562679849880792,2.344019774821188,0.8370554131285852,0.9604952404966816,0.9957390378129,100.0,100.0,100.0,2260.0,9.75,23.75,True
2024-02-08 15:35:00,2024,149236,1.2959690290814587,1.943953543622188,0.8660429066372591,0.9644203184422504,0.9921124455310252,100.0,100.0,99.30555555555556,1370.0,8.583333333333334,22.583333333333332,True
2024-02-08 16:35:00,2024,149248,1.818916236956464,2.7283743554346964,0.8273957735648034,0.9367455821544702,0.98246039539413,99.30555555555556,98.95833333333334,98.26388888888889,60.0,9.583333333333334,23.583333333333332,True
2024-02-09 03:05:00,2024,149362,0.5236644241953823,0.7854966362930734,0.8270281790234559,0.9604416632984012,0.9965845715684628,99.30555555555556,99.65277777777779,100.0,630.0,20.083333333333332,10.083333333333334,False
2024-02-09 15:35:00,2024,149512,0.939073247678486,1.408609871517729,0.992903888133805,0.9993273527585786,0.9999841167339047,100.0,100.0,100.0,750.0,8.583333333333334,22.583333333333332,True
2024-02-12 01:05:00,2024,149614,0.5276604866086274,0.7914907299129411,0.8254438803664274,0.9295545102274746,0.98646278122807,98.61111111111111,98.26388888888889,97.91666666666666,3450.0,18.083333333333332,8.083333333333334,False
2024-02-12 10:05:00,2024,149722,0.633675785637541,0.9505136784563116,0.7897020024077578,0.9457303345875888,0.9934970532250196,98.61111111111111,98.95833333333334,97.91666666666666,540.0,3.0833333333333335,17.083333333333332,False
2024-02-12 15:15:00,2024,149784,0.7593542652533977,1.1390313978800966,0.8390532542670177,0.9474052314143808,0.9946259540629874,98.95833333333334,98.95833333333334,98.95833333333334,310.0,8.25,22.25,True
2024-02-13 03:05:00,2024,149914,0.4236035163603687,0.6354052745405531,0.8213195414333646,0.9537086078134654,0.992471955212476,99.30555555555556,99.65277777777779,97.56944444444444,710.0,20.083333333333332,10.083333333333334,False
2024-02-13 09:35:00,2024,149992,0.5737558864196667,0.8606338296295,0.7532642156279893,0.927411760898051,0.99237763571059,97.91666666666666,97.56944444444444,97.22222222222221,390.0,2.5833333333333335,16.583333333333332,False
2024-02-13 15:30:00,2024,150063,0.8214459219214604,1.2321688828821906,0.7933551208422241,0.9364973936277956,0.9911190651738804,98.61111111111111,98.61111111111111,97.56944444444444,355.0,8.5,22.5,True
2024-02-14 03:20:00,2024,150193,0.6336724629299424,0.9505086943949136,0.8807387734667036,0.963023729581771,0.9955067811722766,98.61111111111111,98.61111111111111,98.61111111111111,710.0,20.333333333333332,10.333333333333334,False
2024-02-14 08:50:00,2024,150259,0.4197421245080294,0.6296131867620441,0.7766689576152244,0.9163489534541712,0.9970751695593768,97.56944444444444,96.18055555555556,98.61111111111111,330.0,1.8333333333333335,15.833333333333334,False
2024-02-14 09:05:00,2024,150262,0.5151397403586379,0.7727096105379567,0.8170781266335161,0.9507262354337908,0.9981937165840842,97.91666666666666,97.91666666666666,98.61111111111111,15.0,2.0833333333333335,16.083333333333332,False
2024-02-14 10:10:00,2024,150275,0.8340618178168232,1.2510927267252347,0.7714877728074861,0.923880005158186,0.98743225976035,96.18055555555556,95.48611111111111,88.54166666666666,65.0,3.1666666666666665,17.166666666666668,False
2024-02-14 15:35:00,2024,150340,1.231610689120954,1.847416033681431,0.7576766794226623,0.9203254596116064,0.9879968262288634,95.83333333333334,95.83333333333334,90.625,325.0,8.583333333333334,22.583333333333332,True
2024-02-14 16:35:00,2024,150352,1.4611305925537788,2.191695888830668,0.7845194874438486,0.927654350216493,0.979525828397206,96.875,96.52777777777779,83.68055555555556,60.0,9.583333333333334,23.583333333333332,True
2024-02-14 16:45:00,2024,150354,1.6053115823550397,2.4079673735325597,0.7700130982482372,0.930961888265675,0.9881957290415472,96.52777777777779,97.56944444444444,91.66666666666666,10.0,9.75,23.75,True
2024-02-15 15:25:00,2024,150614,0.8769963216968136,1.3154944825452204,0.7708943766271273,0.9298757308153622,0.9897973099171784,99.65277777777779,99.65277777777779,100.0,1360.0,8.416666666666666,22.416666666666668,True
2024-02-16 03:05:00,2024,150742,0.3948472660973814,0.5922708991460722,0.8058816125138886,0.9556344425535566,0.9958954403730866,98.95833333333334,98.61111111111111,98.61111111111111,700.0,20.083333333333332,10.083333333333334,False
2024-02-16 08:35:00,2024,150808,0.4367674926769975,0.6551512390154963,0.7674215142000204,0.935344179595061,0.9957644230196884,96.875,97.22222222222221,97.91666666666666,330.0,1.5833333333333335,15.583333333333334,False
2024-02-16 09:15:00,2024,150816,0.4699068835219487,0.7048603252829231,0.7923693215062172,0.9546991168262002,0.9971762709525702,97.56944444444444,97.91666666666666,98.61111111111111,40.0,2.25,16.25,False
2024-02-16 15:35:00,2024,150892,0.646525160686181,0.9697877410292716,0.9961796346978514,0.9996807850723116,0.9999980198137642,100.0,100.0,100.0,380.0,8.583333333333334,22.583333333333332,True
2024-02-19 01:05:00,2024,150994,0.6072164023035541,0.9108246034553312,0.854944712920383,0.9441465565784536,0.9894053900607171,98.26388888888889,96.52777777777779,93.05555555555556,3450.0,18.083333333333332,8.083333333333334,False
2024-02-19 01:15:00,2024,150996,0.9404569999454048,1.410685499918107,0.7592863904021001,0.9090247185041224,0.98221827186832,95.83333333333334,93.40277777777779,89.58333333333334,10.0,18.25,8.25,False
2024-02-19 03:05:00,2024,151017,1.0878450603891514,1.6317675905837272,0.7746514051838359,0.9223440477016468,0.9776537704535606,96.18055555555556,95.13888888888889,87.15277777777779,110.0,20.083333333333332,10.083333333333334,False
2024-02-20 03:30:00,2024,151268,0.6522056959507222,0.9783085439260832,0.7657372173086939,0.9223774493748405,0.9879809729689244,99.30555555555556,99.65277777777779,99.65277777777779,1465.0,20.5,10.5,False
2024-02-20 15:35:00,2024,151413,0.8730803140455833,1.309620471068375,0.8099921548619313,0.9405505369862536,0.986892122561304,100.0,100.0,99.65277777777779,725.0,8.583333333333334,22.583333333333332,True
2024-02-20 16:45:00,2024,151427,1.3471066423379767,2.020659963506965,0.7632318175826576,0.9077570759186512,0.9710870389406968,99.30555555555556,98.95833333333334,94.79166666666666,70.0,9.75,23.75,True
2024-02-21 03:20:00,2024,151542,0.4686354922161688,0.7029532383242532,0.7777853296090423,0.931278500127864,0.992152387002143,99.65277777777779,99.65277777777779,100.0,635.0,20.333333333333332,10.333333333333334,False
2024-02-21 15:25:00,2024,151687,0.764249963708042,1.146374945562063,0.7853056264851522,0.9378708150880616,0.9918703269448432,99.65277777777779,99.65277777777779,99.65277777777779,725.0,8.416666666666666,22.416666666666668,True
2024-02-21 21:05:00,2024,151755,0.9876193971576864,1.4814290957365297,0.8162798657732566,0.9416886111273816,0.9783385503175304,100.0,100.0,97.91666666666666,340.0,14.083333333333334,4.083333333333333,False
2024-02-22 10:10:00,2024,151900,0.6769807425149867,1.01547111377248,0.8504726298616061,0.9578208217590792,0.992473981597114,100.0,100.0,100.0,785.0,3.1666666666666665,17.166666666666668,False
2024-02-22 10:20:00,2024,151902,0.8576007422705721,1.2864011134058582,0.8037154513068288,0.9425225241358096,0.9919818932980248,99.30555555555556,99.65277777777779,99.65277777777779,10.0,3.3333333333333335,17.333333333333332,False
2024-02-22 15:35:00,2024,151965,1.0671856663155246,1.6007784994732868,0.8599415544136929,0.9681363542955876,0.995456199254246,100.0,100.0,100.0,315.0,8.583333333333334,22.583333333333332,True
2024-02-22 16:50:00,2024,151980,1.5707236686487012,2.356085502973052,0.8392662288803231,0.950590082202006,0.991291022249629,99.30555555555556,99.30555555555556,98.95833333333334,75.0,9.833333333333334,23.833333333333332,True
2024-02-23 02:40:00,2024,152086,0.5458681360788554,0.8188022041182832,0.8179167691542957,0.9411793201141906,0.9882318781746834,98.95833333333334,98.61111111111111,97.91666666666666,590.0,19.666666666666668,9.666666666666666,False
2024-02-23 07:45:00,2024,152147,0.4770538336535747,0.715580750480362,0.8084322581913949,0.9464709375242516,0.9960675076991308,98.61111111111111,98.95833333333334,100.0,305.0,0.75,14.75,False
2024-02-26 01:05:00,2024,152343,0.5667137503843837,0.8500706255765755,0.8486971970672602,0.9388001967693947,0.9751825175360886,100.0,99.30555555555556,95.13888888888889,3920.0,18.083333333333332,8.083333333333334,False
2024-02-26 16:15:00,2024,152525,0.9826031591378964,1.473904738706845,0.759755134655294,0.9051180581715944,0.9757019056533188,99.65277777777779,99.30555555555556,98.26388888888889,910.0,9.25,23.25,True
2024-02-27 15:35:00,2024,152793,0.8012007524202719,1.2018011286304078,0.8225129571556428,0.9520612375857906,0.9919540866963228,100.0,100.0,100.0,1400.0,8.583333333333334,22.583333333333332,True
2024-02-28 03:05:00,2024,152919,0.4767699758409537,0.7151549637614305,0.7892581327295833,0.9481340890747176,0.9918293198620868,99.30555555555556,99.65277777777779,99.30555555555556,690.0,20.083333333333332,10.083333333333334,False
2024-02-28 15:15:00,2024,153065,0.6658179667185753,0.9987269500778628,0.7970508317165538,0.9299264775410622,0.9838548811707888,99.30555555555556,98.26388888888889,97.91666666666666,730.0,8.25,22.25,True
2024-02-28 15:25:00,2024,153067,0.8042512059971303,1.2063768089956954,0.8051358159711135,0.94203903819355,0.99057402507709,99.65277777777779,98.95833333333334,98.61111111111111,10.0,8.416666666666666,22.416666666666668,True
2024-02-28 15:35:00,2024,153069,0.9108084378240616,1.3662126567360922,0.8805609797568708,0.9721105228635504,0.9960691318010788,100.0,100.0,100.0,10.0,8.583333333333334,22.583333333333332,True
2024-02-28 16:05:00,2024,153075,1.2083064779775443,1.8124597169663168,0.7917141220609738,0.9405781948550298,0.986793272278382,98.26388888888889,97.91666666666666,96.875,30.0,9.083333333333334,23.083333333333332,True
2024-02-29 15:35:00,2024,153345,0.8934257695137637,1.3401386542706455,0.9768894022364292,0.997374054261562,0.9998751224948624,100.0,100.0,100.0,1410.0,8.583333333333334,22.583333333333332,True
2024-03-01 15:40:00,2024,153622,1.2422903174920925,1.8634354762381384,0.7733150758364769,0.9326501802474996,0.9878660280464012,98.26388888888889,98.26388888888889,98.26388888888889,1445.0,8.666666666666666,22.666666666666668,True
2024-03-01 16:50:00,2024,153636,1.5420078400621864,2.31301176009328,0.7541994781521583,0.9167889460259412,0.970126848928474,98.95833333333334,98.61111111111111,90.97222222222221,70.0,9.833333333333334,23.833333333333332,True
2024-03-01 17:05:00,2024,153639,1.7946433034317426,2.691964955147614,0.8264465260430645,0.9462591330581968,0.9830909452667616,100.0,100.0,98.95833333333334,15.0,10.083333333333334,0.08333333333333333,True
2024-03-04 07:35:00,2024,153801,0.3946847143785909,0.5920270715678864,0.8317211525465242,0.9372149315194084,0.9989783900435222,100.0,99.65277777777779,100.0,3750.0,0.5833333333333334,14.583333333333334,False
2024-03-04 07:45:00,2024,153803,0.4419985547448046,0.6629978321172069,0.8219795881501144,0.9401387798388168,0.9987815947439452,99.30555555555556,99.65277777777779,99.65277777777779,10.0,0.75,14.75,False
2024-03-04 08:05:00,2024,153807,0.4764434277921964,0.7146651416882946,0.7726530560196165,0.9302505991282508,0.9974053693654106,98.61111111111111,98.61111111111111,98.61111111111111,20.0,1.0833333333333333,15.083333333333334,False
2024-03-04 09:05:00,2024,153819,0.6949586693514347,1.042438004027152,0.771658870135825,0.9248202372333104,0.9890227928992132,97.56944444444444,97.22222222222221,95.48611111111111,60.0,2.0833333333333335,16.083333333333332,False
2024-03-04 15:15:00,2024,153893,0.7302788755509664,1.0954183133264497,0.7650070662256916,0.923835441662969,0.9897591826634892,97.22222222222221,96.875,95.83333333333334,370.0,8.25,22.25,True
2024-03-04 15:35:00,2024,153897,1.0184630092828664,1.5276945139242994,0.8016243543934247,0.9462997917526068,0.994820528575128,98.61111111111111,99.65277777777779,96.52777777777779,20.0,8.583333333333334,22.583333333333332,True
2024-03-04 16:00:00,2024,153902,1.5682967403940065,2.3524451105910096,0.8143741071088053,0.9397585264228046,0.986644492471774,98.61111111111111,98.26388888888889,92.70833333333334,25.0,9.0,23.0,True
2024-03-05 07:50:00,2024,154080,0.8696688138051788,1.3045032207077685,0.7680711605905444,0.930547230151539,0.9924609347357044,97.22222222222221,97.56944444444444,95.83333333333334,950.0,0.8333333333333334,14.833333333333334,False
2024-03-05 15:25:00,2024,154171,1.4744852981426182,2.2117279472139275,0.7988536232429893,0.9383109588540564,0.9888290005795448,99.30555555555556,99.30555555555556,97.91666666666666,455.0,8.416666666666666,22.416666666666668,True
2024-03-05 15:35:00,2024,154173,1.6878470172760267,2.53177052591404,0.9337456251269312,0.9841850628580342,0.9974097027777534,100.0,100.0,100.0,10.0,8.583333333333334,22.583333333333332,True
2024-03-05 17:05:00,2024,154191,3.177416236721497,4.766124355082246,0.785466068214931,0.899636105885304,0.9374646066318256,97.91666666666666,96.52777777777779,85.76388888888889,90.0,10.083333333333334,0.08333333333333333,True
2024-03-06 07:35:00,2024,154353,0.5102799968406354,0.7654199952609531,0.763051641067264,0.9334707199973528,0.9987278229954524,97.22222222222221,97.56944444444444,100.0,870.0,0.5833333333333334,14.583333333333334,False
2024-03-06 15:25:00,2024,154447,1.2786896919379405,1.9180345379069104,0.8077933174690902,0.9528287625991756,0.9949435437097413,98.61111111111111,98.61111111111111,97.22222222222221,470.0,8.416666666666666,22.416666666666668,True
2024-03-06 16:35:00,2024,154461,1.9565510067002765,2.9348265100504145,0.7732984732898531,0.9254118405625562,0.9754133411972404,96.18055555555556,95.13888888888889,84.02777777777779,70.0,9.583333333333334,23.583333333333332,True
2024-03-06 16:50:00,2024,154464,2.3031204670992884,3.4546807006489324,0.7686812482463519,0.9103625024158272,0.9715521008358812,96.52777777777779,95.13888888888889,82.98611111111111,15.0,9.833333333333334,23.833333333333332,True
2024-03-06 17:05:00,2024,154467,2.6550931728196576,3.982639759229486,0.9351856545194362,0.9816704758373732,0.9949878481873332,100.0,99.65277777777779,97.56944444444444,15.0,10.083333333333334,0.08333333333333333,True
2024-03-07 01:50:00,2024,154560,0.9871286244622332,1.48069293669335,0.8277748242406697,0.9476843866263168,0.9855196917443042,98.95833333333334,98.26388888888889,90.27777777777779,525.0,18.833333333333332,8.833333333333334,False
2024-03-07 03:15:00,2024,154577,1.2680675099006582,1.9021012648509876,0.7624759544295346,0.9327159666621876,0.9824932044568384,96.18055555555556,96.18055555555556,88.54166666666666,85.0,20.25,10.25,False
2024-03-07 06:05:00,2024,154611,1.0880860052808845,1.6321290079213264,0.8784498893077565,0.952129558640222,0.990456914502284,99.30555555555556,98.26388888888889,93.75,170.0,23.083333333333332,13.083333333333334,False
2024-03-07 15:10:00,2024,154720,1.237226745766466,1.8558401186496989,0.8954788351091442,0.9753147129220224,0.9969110412175554,99.30555555555556,99.30555555555556,98.95833333333334,545.0,8.166666666666666,22.166666666666668,True
2024-03-07 15:35:00,2024,154725,1.7388790944916412,2.608318641737462,0.8576021561003334,0.967705760781292,0.9971001493320673,98.61111111111111,98.95833333333334,98.95833333333334,25.0,8.583333333333334,22.583333333333332,True
2024-03-08 02:00:00,2024,154838,0.6454533192749332,0.9681799789123998,0.755690693381463,0.915988018663742,0.9891227170331276,97.56944444444444,97.56944444444444,97.56944444444444,625.0,19.0,9.0,False
2024-03-08 15:30:00,2024,155000,1.111536183641456,1.6673042754621838,0.9111411968609668,0.9784756303331472,0.9982093022928472,100.0,100.0,100.0,810.0,8.5,22.5,True
2024-03-11 16:05:00,2024,155295,1.9975634553375543,2.996345183006332,0.7642212298522648,0.9263738822376572,0.987014901837992,100.0,100.0,97.56944444444444,4355.0,10.083333333333334,23.083333333333332,True
2024-03-12 07:45:00,2024,155471,0.6192393986711993,0.9288590980067988,0.9087131179249608,0.9766575336415966,0.9986075545901354,100.0,100.0,100.0,940.0,1.75,14.75,False
2024-03-12 13:20:00,2024,155538,0.9454211227173382,1.4181316840760074,0.7913346369008804,0.9257592479760496,0.989571872852585,99.65277777777779,99.30555555555556,98.61111111111111,335.0,7.333333333333333,20.333333333333332,False
2024-03-12 14:20:00,2024,155550,1.2282202801763,1.84233042026445,0.7597835766563594,0.92611271676305,0.9828119671555006,98.95833333333334,99.30555555555556,96.18055555555556,60.0,8.333333333333334,21.333333333333332,True
2024-03-12 14:35:00,2024,155553,1.638032053770907,2.4570480806563606,0.9860473270465429,0.9989364698421852,0.9999662993541296,100.0,100.0,100.0,15.0,8.583333333333334,21.583333333333332,True
