year,tp_atr,gross_EV_R,median_entry_spread_R,EV_minus_one_median_spread_R_proxy
2024,1.0,0.0927070457354826,0.13673810726356322,-0.04403106152808063
2025,1.0,0.09592326139088385,0.061203714146668906,0.03471954724421494
2026,1.0,0.11433756805807484,0.04872416440802626,0.06561340365004859
2024,1.25,0.1243678433151761,0.13673810726356322,-0.012370263948387125
2025,1.25,0.10341726618705259,0.061203714146668906,0.042213552040383684
2026,1.25,0.15302533928340473,0.04872416440802626,0.10430117487537846
2024,1.5,0.13424735530248566,0.13673810726356322,-0.002490751961077564
2025,1.5,0.14995250207962316,0.061203714146668906,0.08874878793295425
2026,1.5,0.19140833259252912,0.04872416440802626,0.14268416818450286
