decision,year,dir,k,L,rid,entry,stop,stop_dist_atr,pnl,R,stop_hit,early3,next_same,win,severe,shock,fast_body_rng,fast_body_atr,std_align,std_body_rng,slow_align,slow_body_rng,adx14,adx28_rel,di14_signed,di28_signed,ema8_21_signed,ema8_slope,path_eff4_rel,path_eff12_rel,flip4,flip8,flip12,m15_aligned,m15_transition,m15_same_mean,m15_opp_mean,m15_same_max,m15_opp_max,m15_len_adv,m15_streak,m15_body_sum_atr,m15_body_mean_atr,m15_body_eff,m15_body_rng,m15_opp_wick,m15_no_opp_wick,m30_aligned,m30_transition,m30_same_mean,m30_opp_mean,m30_same_max,m30_opp_max,m30_len_adv,m30_streak,m30_body_sum_atr,m30_body_mean_atr,m30_body_eff,m30_body_rng,m30_opp_wick,m30_no_opp_wick,h1_aligned,h1_transition,h1_same_mean,h1_opp_mean,h1_same_max,h1_opp_max,h1_len_adv,h1_streak,h1_body_sum_atr,h1_body_mean_atr,h1_body_eff,h1_body_rng,h1_opp_wick,h1_no_opp_wick,W,score,shock_score
2024-01-03 20:00:00,2024,-1,3,4,979,2033.32,2061.543496320701,3.18257580788914,-8.850000000000136,-0.3135685210449634,0,0,1,0,0,0,0.6557176754027542,1.45226300574247,1,0.6802161098630606,1,0.7637299016604039,21.92296068272634,0.9365010534200802,0.2206497338639823,0.0867232763507456,0.8677791445238914,0.6234693768778766,1.6311709742288842,1.319854798652855,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.6875,0.4666666666666667,2.75,1.25,4,2,2,-1,1.3377184428499167,0.0836074026781198,0.4892127685293979,0.1874408719895139,0.2561411184212631,0.25,0.875,0.2857142857142857,3.5,1.0,5,1,4,5,1.4570430197620068,0.1821303774702508,0.7799367437717749,0.2920297354688294,0.1797392924344044,0.125,1.0,0.0,4.0,0.0,4,0,4,4,2.748785207354599,0.6871963018386498,1.0,0.5827842254413296,0.0926497939020906,0.75,0.0,0.08258467394919963,0.0
2024-01-04 00:00:00,2024,-1,4,4,979,2040.94,2054.9767481603503,1.5737487133061114,-1.2300000000000182,-0.0876271331471494,0,0,0,0,0,0,0.2415140443550174,0.3168087239881843,1,0.608909445699645,1,0.6900627804786085,23.643646797298825,0.9352595224910388,0.2025619460954285,0.0830131367931001,0.950748639422498,0.2815745966923826,0.7794644651145154,1.0514360553372435,0.0,0.2857142857142857,0.2727272727272727,0.1875,0.4,1.0,3.25,1,4,-3,-3,-1.3067823641225365,-0.0816738977576585,-0.6320422317019198,-0.2692796802947813,0.4206330570172641,0.0,0.0,0.0,0.0,8.0,0,8,-8,-8,-1.282278151852878,-0.1602847689816097,-1.0,-0.4132704045385017,0.4044001726068646,0.0,0.0,0.0,0.0,4.0,0,4,-4,-4,-1.043932088527484,-0.2609830221318709,-1.0,-0.3853269900135914,0.4093252196628267,0.0,0.0,0.004772601757257888,0.0
2024-01-04 04:00:00,2024,1,1,3,980,2042.17,2030.61,1.2938238841820342,-1.930000000000064,-0.166955017301041,0,1,1,0,0,0,0.6336711675323309,0.3728777400859123,0,-0.0158704715684302,0,-0.818621252260158,24.985614761258383,0.9314823177910186,-0.1862460063157925,-0.076247896175014,-0.979810905847434,-0.1979803264581872,0.1145013499393305,1.4858997625610657,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.5,0.3636363636363636,2.0,3.0,4,5,-1,1,0.0283230031916683,0.0023602502659723,0.0440138255563889,0.0251383112955652,0.311476325709132,0.1666666666666666,0.5,0.2,3.0,3.0,3,3,0,-3,0.057284305529604,0.009547384254934,0.1458188287455359,0.0649548350427898,0.3610627672744227,0.1666666666666666,1.0,0.0,3.0,0.0,3,0,3,3,0.5670534391079118,0.1890178130359706,1.0,0.4897563408550303,0.1547396153631511,0.6666666666666666,0.0,0.42625065593306816,0.20486371604398756
2024-01-04 08:00:00,2024,1,2,3,980,2043.75,2040.07,0.4132223090348909,-3.680000000000064,-1.0,1,0,1,0,1,0,0.464655530536663,0.3093432572591995,1,0.3844774693867792,0,-0.7172783872853994,25.6762974502605,0.9222270961976676,-0.1549870302073981,-0.0623960740600211,-0.9619380135760786,-0.1155617684758695,1.6311709742288842,1.5199983479985772,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.625,0.4,2.5,2.0,4,3,1,3,0.3207790316358602,0.0200486894772412,0.2363538363896921,0.1240693877748213,0.2521484155293875,0.375,0.625,0.2857142857142857,2.5,3.0,4,3,1,1,0.2727507694823199,0.0340938461852899,0.3004428920272891,0.1051495823477509,0.2840698143533881,0.25,0.5,0.3333333333333333,2.0,2.0,2,2,0,-2,0.4092844426746437,0.1023211106686609,0.7643033277478056,0.2151536741165584,0.270247395833337,0.5,0.0,0.09210652167941777,0.0
2024-01-04 12:00:00,2024,1,3,3,980,2047.97,2041.771781020044,0.6977900038747412,-6.198218979956437,-1.0,1,0,0,0,1,1,0.4850515787986846,0.426080787810033,1,0.4686434562655097,1,0.0081590597674535,25.662649472358236,0.9065160028100704,-0.1153676756588519,-0.0450518156754869,-0.8671718946931849,0.0162108584431837,1.6311709742288842,0.903237630285905,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.6875,0.1333333333333333,5.5,5.0,7,5,2,4,0.7714639939443536,0.0482164996215221,0.57448550974168,0.152535318325013,0.2832280658582782,0.1875,0.75,0.2857142857142857,3.0,2.0,4,2,2,2,0.6809834584843317,0.0851229323105414,0.7265446579952187,0.2138770784941801,0.2061390098407824,0.375,1.0,0.0,4.0,0.0,4,0,4,4,0.842830090022216,0.210707522505554,1.0,0.4089615852428668,0.0847163968670165,0.5,0.0,0.07041727340969896,0.0
2024-01-04 16:00:00,2024,-1,1,2,981,2040.24,2050.87,1.1979392250130771,-3.1099999999999,-0.2925682031984886,0,0,1,0,0,0,0.1939949414774008,0.2627824723608482,1,0.0204197383536571,1,0.2690212240028506,26.09318419570522,0.8979400900430506,0.1420954504561913,0.0619843140636479,0.897259986518763,0.1829656917962778,0.2341202838749973,1.03565459994536,0.3333333333333333,0.2857142857142857,0.3636363636363636,0.75,0.2666666666666666,4.0,2.0,8,3,5,3,1.2052420779019375,0.0753276298688711,0.6970417648737304,0.1731892328894884,0.2370057031082832,0.25,0.75,0.4285714285714285,3.0,1.0,4,1,3,2,0.8157060954064648,0.1019632619258081,0.7718060674104885,0.2330640883772348,0.2041746619409762,0.375,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,0.609594151698814,0.1523985379247035,0.7203999271957845,0.2492800030920575,0.2180510025577935,0.25,3.0,0.7038366800493066,0.11995792516832163
2024-01-04 20:00:00,2024,-1,2,2,981,2043.25,2050.76,0.8446694321335612,-0.099999999999909,-0.0133155792276839,0,0,0,0,0,0,0.1758193066845484,0.2282018772322143,1,0.233121544844506,1,0.3354615541062151,26.71137270526366,0.8930026490664297,0.1489441982276629,0.0690787534795077,0.8531140206072839,0.066045360431579,0.0549050827323253,0.7257622238474728,0.3333333333333333,0.2857142857142857,0.3636363636363636,0.5625,0.6,1.8,1.4,4,3,1,-1,-0.3712147377480233,-0.0232009211092514,-0.1889251853492205,0.009364428847078,0.3124008705037048,0.25,0.625,0.2857142857142857,2.5,3.0,3,3,0,3,-0.0404627996234045,-0.0050578499529255,-0.0248549468528101,0.0567391586575549,0.2822237152514394,0.25,0.5,0.6666666666666666,1.0,2.0,1,2,-1,1,0.221284816461585,0.0553212041153962,0.2230297415159094,-0.007241482974593,0.303330771067616,0.25,1.0,0.12919811238697027,0.0
2024-01-05 00:00:00,2024,1,1,3,982,2043.35,2036.19,0.8039732843402355,-4.419999999999845,-0.6173184357541809,0,1,1,0,1,0,0.1790185758227405,0.0663346791613128,1,0.0052692988627755,0,-0.5126965481421714,27.28540489271078,0.8882415452675453,-0.1450651321787222,-0.0681765674009703,-0.8039908587650472,-0.0502856247394946,0.692499421486062,0.94611443684688,0.6666666666666666,0.4285714285714285,0.4545454545454545,0.5,0.3333333333333333,2.6666666666666665,2.6666666666666665,4,4,0,1,0.0156801093041534,0.0009800068315095,0.0254329802872665,-0.0439121326402769,0.3684637870685195,0.125,0.5,0.2857142857142857,4.0,2.0,4,3,1,-3,0.0764038966870262,0.0095504870858782,0.2324386212784942,0.0369256304775462,0.3100289256606177,0.125,0.5,0.6666666666666666,2.0,1.0,2,1,1,-1,-0.0201586676027091,-0.0050396669006772,-0.117499679375931,-0.0258049728015653,0.382205600189987,0.0,0.0,0.5053520821581476,0.25048226196831375
2024-01-05 04:00:00,2024,1,2,3,982,2046.09,2041.51,0.5160781207191673,-4.579999999999927,-1.0,1,0,1,0,1,0,0.3956119720313639,0.2469614463214266,1,0.3364069211414869,1,0.124537037348031,27.1987817928832,0.8774519417327303,-0.1111066094054339,-0.0530969718641284,-0.7152277396221908,0.0308642141282393,1.6311709742288842,0.8732496582654086,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.75,0.2727272727272727,4.5,1.5,8,2,6,-1,0.4909171018354153,0.0409097584862846,0.8089389753113418,0.170843620091469,0.3512189969426019,0.0833333333333333,0.8333333333333334,0.2,5.0,1.0,5,1,4,5,0.4052774451238989,0.0675462408539831,0.9802374064714392,0.2579922347552536,0.2113514916390891,0.1666666666666666,1.0,0.0,3.0,0.0,3,0,3,3,0.2757846929402326,0.0919282309800775,1.0,0.274085544705673,0.2381951806478627,0.3333333333333333,1.0,0.15266531891190058,0.0
2024-01-05 08:00:00,2024,1,3,3,982,2044.43,2042.65,0.2009914137209053,-1.7799999999999727,-1.0,1,0,0,0,1,1,0.0972234779752321,0.0517070263948582,1,0.2610078920512899,1,0.0907540106541345,27.118346057329017,0.8670476811813015,-0.1067130602899404,-0.0520762148273862,-0.6616694078617132,-0.0170960841053813,0.4270604821041715,0.6613515153731272,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.3125,0.3333333333333333,1.6666666666666667,3.6666666666666665,2,7,-5,2,-0.3073664486868626,-0.0192104030429289,-0.4191824635278605,-0.145184530980957,0.3855572481565943,0.0,0.375,0.5714285714285714,1.0,2.5,1,3,-2,1,-0.2393888909318076,-0.0299236113664759,-0.5145694658901694,-0.1779651848917551,0.4248862475150506,0.0,0.5,0.3333333333333333,2.0,2.0,2,2,0,-2,0.0263108483853792,0.0065777120963448,0.0705709037063711,-0.028446696979824,0.3460101413743427,0.25,0.0,0.010323366233977324,0.0
2024-01-05 12:00:00,2024,-1,1,2,983,2038.93,2047.82,1.0064455741908642,-8.889999999999873,-1.0,1,0,1,0,1,0,0.4157580644981384,0.4047880348656452,1,0.3026542342115277,1,0.3917920299261042,27.54607888266253,0.863797373842522,0.1389464704129162,0.0696875014601242,0.693916764399119,0.1537132385220801,0.7033001365962577,0.142439465261735,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.8125,0.2666666666666666,4.333333333333333,1.5,6,2,4,3,0.6458908976459599,0.0403681811028724,0.4206480243413792,0.2027943841422504,0.2735207883179174,0.1875,0.75,0.2857142857142857,3.0,2.0,4,2,2,4,0.5655580743461016,0.0706947592932627,0.5986153273278053,0.2395772833579283,0.2764784596148426,0.25,1.0,0.0,4.0,0.0,4,0,4,4,0.6277689304176148,0.1569422326044037,1.0,0.3154500697542606,0.2288270095573239,0.0,3.0,0.5227189775148593,0.2032146565693039
2024-01-05 16:00:00,2024,-1,2,2,983,2039.92,2046.95,0.795989840879544,-7.029999999999973,-1.0,1,0,0,0,1,1,0.3000398514728473,0.6102830149563964,1,0.3768693003670958,1,0.3583730976608706,29.045507797628943,0.8779359270830632,0.2286826290127134,0.119815809034643,0.6867139809676632,0.0944105858049533,1.2064372029725272,0.526476941635231,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.5,0.4666666666666667,2.0,2.0,3,3,0,-1,0.5791268037714979,0.0361954252357186,0.2560078193574889,-0.0019126089621966,0.3446788183163671,0.25,0.5,0.5714285714285714,1.3333333333333333,2.0,2,3,-1,1,0.5383939663208643,0.067299245790108,0.5520638968793665,0.0436378872272049,0.4000004315261177,0.125,1.0,0.0,4.0,0.0,4,0,4,4,0.8811944693554356,0.2202986173388589,1.0,0.3232555055701492,0.1326898176744785,0.5,0.0,0.08155054972709141,0.0
2024-01-05 20:00:00,2024,1,1,2,984,2041.95,2024.42,1.9741398434238733,1.6900000000000546,0.0964061608670882,0,0,1,1,0,0,0.2716990408651173,0.7838596511106228,1,0.2484868671859514,1,0.1204240021874338,27.44219788860761,0.8558536582029683,-0.0357406752959288,-0.0268312905516538,-0.6330091667700487,-0.0204795107961441,0.4474998395785073,0.058021131076761,0.6666666666666666,0.4285714285714285,0.4545454545454545,0.4375,0.0666666666666666,7.0,9.0,7,9,-2,-9,0.8722393806228746,0.0545149612889296,0.1410436607422092,-0.071468964794039,0.2515318954479685,0.1875,0.5,0.1428571428571428,4.0,4.0,4,4,0,-4,0.8059826511536172,0.1007478313942021,0.1642277136061337,-0.0647807769125188,0.183799602892231,0.375,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,1.7274250965758686,0.4318562741439671,0.5894713954680351,0.1548912294031352,0.1461219154295454,0.5,0.0,0.40412372744837666,0.09883676570455045
2024-01-08 04:00:00,2024,-1,1,4,985,2043.64,2050.32,0.7442406618546705,16.080000000000155,2.407185628742515,0,1,1,1,0,0,0.0865862928898462,0.0359827962471552,0,-0.1216014340781136,0,-0.1802673340665407,24.5709643270439,0.8140269116635028,0.0323901576330377,0.0254882075657149,0.4725915897153721,-0.0112089168609927,0.8095459311133907,0.0062850879126867,0.6666666666666666,0.4285714285714285,0.4545454545454545,0.5833333333333334,0.3636363636363636,2.333333333333333,2.5,4,4,0,2,0.1825295427497107,0.0152107952291425,0.2403394486826832,-0.0067015402544073,0.2697586008957359,0.0833333333333333,0.5,0.4,1.5,3.0,2,3,-1,1,0.0387035338067341,0.006450588967789,0.0785754777494389,-0.0427824267050065,0.2432173001555471,0.0,0.6666666666666666,1.0,1.0,1.0,1,1,0,1,0.0680749877310501,0.0226916625770167,0.4060644361290488,0.0728091468645447,0.3590346864979361,0.0,3.0,0.39271706287063823,0.3400796154786223
2024-01-08 08:00:00,2024,-1,2,4,985,2030.62,2046.52,1.7772414282788438,3.059999999999945,0.1924528301886747,0,0,1,1,0,0,0.5246087106433002,1.011210325306932,1,0.454114954162107,1,0.5045737705991897,24.634559449727508,0.8131082858612992,0.1383848495438793,0.0822380869493093,0.6160825905869833,0.3131689838963146,0.9627247506641348,1.231894219907648,0.3333333333333333,0.4285714285714285,0.4545454545454545,0.875,0.2666666666666666,4.666666666666667,1.0,6,1,5,6,1.9932063669412132,0.1245753979338258,0.9867822980380072,0.4187533572267556,0.1433821574143032,0.375,1.0,0.0,8.0,0.0,8,0,8,8,1.7983085156565026,0.2247885644570628,1.0,0.5979068475676873,0.0088752938704646,0.875,1.0,0.0,4.0,0.0,4,0,4,4,2.071028377471741,0.5177570943679353,1.0,0.6653841087822536,0.0,1.0,1.0,0.3600416977904951,0.0
2024-01-08 12:00:00,2024,-1,3,4,985,2029.06,2044.0057133254445,1.6624980521998307,1.5,0.1003632257181262,0,0,1,1,0,0,0.7064874354633782,0.8589276876091555,1,0.7533959658824717,1,0.786336692367751,24.727770663299346,0.8127338906540819,0.1350856751781506,0.0819210769081936,0.7248497253559454,0.2834318854098368,1.566249438524817,0.9076321996877112,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.5,0.4,2.6666666666666665,2.0,4,4,0,-2,0.1680762504882194,0.0105047656555137,0.1208541516364023,-0.0031975860240581,0.3068277164735551,0.1875,0.75,0.4285714285714285,3.0,1.0,5,1,4,-1,0.5513241669353447,0.068915520866918,0.6569003156684994,0.1681251915274023,0.2771548962302276,0.125,1.0,0.0,4.0,0.0,4,0,4,4,1.22744057977578,0.306860144943945,1.0,0.5313054569657809,0.0292721654665335,0.75,0.0,0.05276205676108273,0.0
2024-01-08 16:00:00,2024,-1,4,4,985,2018.92,2040.1353566627224,2.3631778512963586,-8.639999999999873,-0.4072521681985847,0,0,0,0,0,0,0.6056033191257603,1.0036705260783163,1,0.6275728372399392,1,0.7308591140107153,25.4768984313273,0.8225392816930885,0.1910606685917796,0.1139501805559129,0.9389223729113526,0.4722463800434638,1.5427548398007986,1.6574433332748693,0.0,0.2857142857142857,0.3636363636363636,0.875,0.1333333333333333,7.0,2.0,11,2,9,3,1.3050985607337016,0.0815686600458563,0.6525632670828603,0.2755483283442329,0.2046905578834354,0.3125,0.75,0.2857142857142857,3.0,2.0,5,2,3,1,1.1874478536550026,0.1484309817068753,0.654876626731475,0.317417559724353,0.1637095653094261,0.5,1.0,0.0,4.0,0.0,4,0,4,4,1.5647128404877153,0.3911782101219288,1.0,0.4842410554036088,0.046531565275624,0.75,0.0,0.05333876870453951,0.0
2024-01-08 20:00:00,2024,1,1,6,986,2027.56,2016.75,1.2013506332418866,0.1000000000001364,0.0092506938020478,0,1,1,1,0,0,0.0549180990562901,0.1121773279156704,0,-0.2077034366529052,0,-0.4727437751543997,25.27695470167637,0.8208329162797955,-0.119156371509131,-0.0801456584411332,-0.9414716397830676,-0.1520925673378245,0.2344413208522708,0.8671989301072448,0.3333333333333333,0.4285714285714285,0.3636363636363636,0.5,0.1333333333333333,8.0,4.0,8,6,2,-6,1.092629449238529,0.068289340577408,0.3331707868928372,0.0330208917699603,0.2497314558934546,0.375,0.5,0.2857142857142857,4.0,2.0,4,3,1,-3,1.2175322240874884,0.152191528010936,0.4381239085878912,0.076430848812382,0.2210991777257624,0.375,0.5,0.6666666666666666,2.0,1.0,2,1,1,-1,1.5714094040074793,0.3928523510018698,0.9500026361613876,0.3144938614025847,0.2442722875947447,0.5,0.0,0.46693085353610403,0.1593542763281274
