signal_id,direction,units,entry_time,entry_price,structural_sl,exit_time,exit_price,actual_pnl,intended_risk_price,intended_risk_dollars,actual_r,adverse_slippage_price,adverse_slippage_r,excess_loss_beyond_1r,exit_comment
74,SHORT,1,2025.02.17 20:00:01,2898.25,2904.16,2025.02.18 04:40:26,2904.19,-5.94,5.9099999999998545,5.9099999999998545,-1.0050761421320045,0.03000000000020009,0.0050761421320136765,0.005076142132004469,sl 2904.16
78,SHORT,3,2025.02.19 08:00:01,2932.61,2939.56,2025.02.19 10:33:35,2939.57,-20.88,6.949999999999818,20.849999999999454,-1.0014388489208894,0.010000000000218279,0.001438848920894754,0.0014388489208894129,sl 2939.56
81,LONG,3,2025.02.20 08:00:00,2947.01,2933.96,2025.02.20 15:51:36,2933.91,-39.3,13.050000000000182,39.150000000000546,-1.0038314176245071,0.0500000000001819,0.003831417624534958,0.0038314176245071163,sl 2933.96
82,LONG,1,2025.02.20 12:00:00,2951.77,2933.96,2025.02.20 15:51:36,2933.91,-17.86,17.809999999999945,17.809999999999945,-1.0028074115665386,0.0500000000001819,0.002807411566545876,0.0028074115665386312,sl 2933.96
86,LONG,3,2025.02.21 20:00:00,2939.99,2921.56,2025.02.24 03:24:44,2921.32,-56.01,18.429999999999836,55.28999999999951,-1.0130222463375023,0.23999999999978172,0.01302224633748149,0.013022246337502263,sl 2921.56
88,SHORT,1,2025.02.24 04:00:00,2927.69,2940.34,2025.02.24 04:55:17,2940.35,-12.66,12.650000000000091,12.650000000000091,-1.000790513833985,0.009999999999763531,0.000790513833973396,0.0007905138339849849,sl 2940.34
90,LONG,1,2025.02.24 12:00:02,2944.48,2935.28,2025.02.24 12:50:27,2934.96,-9.52,9.199999999999818,9.199999999999818,-1.0347826086956726,0.3200000000001637,0.03478260869567066,0.03478260869567262,sl 2935.28
91,LONG,1,2025.02.24 16:00:00,2954.55,2934.92,2025.02.24 16:40:12,2934.76,-19.79,19.63000000000011,19.63000000000011,-1.0081507896077375,0.15999999999985448,0.008150789607735793,0.008150789607737519,sl 2934.92
97,LONG,1,2025.02.27 04:00:00,2912.77,2890.81,2025.02.27 07:36:41,2890.66,-22.11,21.960000000000036,21.960000000000036,-1.0068306010928945,0.15000000000009095,0.006830601092900305,0.006830601092894462,sl 2890.81
98,SHORT,3,2025.02.27 08:00:00,2890.95,2920.74,2025.03.04 11:29:39,2920.8,-89.55,29.789999999999964,89.36999999999989,-1.002014098690837,0.06000000000040018,0.002014098690849287,0.0020140986908370184,sl 2920.74
103,LONG,3,2025.03.05 08:00:00,2918.85,2901.98,2025.03.05 15:44:01,2901.95,-50.7,16.86999999999989,50.60999999999967,-1.0017783046828754,0.03000000000020009,0.0017783046828808704,0.0017783046828754312,sl 2901.98
104,LONG,1,2025.03.05 12:00:00,2919.03,2901.98,2025.03.05 15:44:01,2901.95,-17.08,17.050000000000182,17.050000000000182,-1.0017595307917782,0.03000000000020009,0.0017595307918005728,0.0017595307917781522,sl 2901.98
105,SHORT,1,2025.03.05 16:00:00,2899.9,2922.58,2025.03.05 17:32:36,2922.61,-22.71,22.679999999999836,22.679999999999836,-1.0013227513227585,0.03000000000020009,0.0013227513227601546,0.0013227513227584975,sl 2922.58
106,LONG,3,2025.03.05 20:00:00,2916.26,2894.3,2025.03.06 11:54:40,2894.27,-65.97,21.960000000000036,65.88000000000011,-1.0013661202185775,0.03000000000020009,0.0013661202185883442,0.0013661202185775156,sl 2894.30
108,LONG,1,2025.03.06 04:00:00,2924.77,2911.44,2025.03.06 09:57:21,2911.43,-13.34,13.329999999999927,13.329999999999927,-1.0007501875468923,0.010000000000218279,0.0007501875469031007,0.000750187546892267,sl 2911.44
112,SHORT,1,2025.03.07 04:00:00,2906.79,2922.69,2025.03.07 10:45:47,2922.69,-15.9,15.900000000000091,15.900000000000091,-0.9999999999999943,0.0,0.0,0.0,sl 2922.69
120,SHORT,3,2025.03.12 04:00:00,2914.62,2919.69,2025.03.12 05:03:20,2919.72,-15.3,5.070000000000164,15.210000000000491,-1.0059171597632812,0.02999999999974534,0.00591715976326319,0.005917159763281221,sl 2919.69
125,SHORT,3,2025.03.17 08:00:00,2986.06,2994.1,2025.03.17 11:37:47,2994.35,-24.87,8.039999999999964,24.11999999999989,-1.0310945273631889,0.25,0.03109452736318422,0.03109452736318885,sl 2994.10
128,SHORT,3,2025.03.19 04:00:00,3029.33,3037.96,2025.03.19 05:54:27,3038.01,-26.04,8.63000000000011,25.890000000000327,-1.0057937427578088,0.0500000000001819,0.005793742757842557,0.005793742757808751,sl 3037.96
129,SHORT,3,2025.03.19 12:00:00,3030.46,3045.31,2025.03.19 20:36:33,3045.33,-44.61,14.849999999999909,44.54999999999973,-1.0013468013468074,0.01999999999998181,0.0013468013468001302,0.0013468013468074247,sl 3045.31
144,LONG,3,2025.03.26 04:00:00,3025.0,3014.15,2025.03.26 07:07:59,3014.12,-32.64,10.849999999999909,32.54999999999973,-1.0027649769585338,0.03000000000020009,0.00276497695854381,0.002764976958533838,sl 3014.15
146,SHORT,3,2025.03.26 12:00:01,3018.33,3036.0,2025.03.27 06:09:43,3036.03,-53.1,17.670000000000073,53.01000000000022,-1.0016977928692659,0.03000000000020009,0.0016977928692812657,0.0016977928692658573,sl 3036.00
151,SHORT,1,2025.03.31 20:00:01,3117.36,3127.78,2025.04.01 03:50:00,3127.8,-10.44,10.420000000000073,10.420000000000073,-1.001919385796538,0.01999999999998181,0.0019193857965433465,0.0019193857965380534,sl 3127.78
153,LONG,3,2025.04.02 04:00:00,3123.61,3107.46,2025.04.02 23:14:09,3107.0,-49.83,16.15000000000009,48.45000000000027,-1.028482972136217,0.4600000000000364,0.028482972136225002,0.028482972136216977,sl 3107.46
154,LONG,1,2025.04.02 08:00:00,3116.43,3107.46,2025.04.02 23:14:09,3107.0,-9.43,8.9699999999998,8.9699999999998,-1.0512820512820746,0.4600000000000364,0.051282051282056484,0.05128205128207464,sl 3107.46
155,LONG,1,2025.04.02 12:00:00,3131.52,3109.75,2025.04.02 23:14:07,3109.03,-22.49,21.769999999999982,21.769999999999982,-1.0330730362884712,0.7199999999997999,0.033073036288461206,0.03307303628847125,sl 3109.75
158,LONG,1,2025.04.04 04:00:00,3110.74,3100.05,2025.04.04 05:37:19,3099.96,-10.78,10.6899999999996,10.6899999999996,-1.0084190832554165,0.09000000000014552,0.008419083255392786,0.008419083255416515,sl 3100.05
159,LONG,3,2025.04.07 08:00:00,3035.62,2970.32,2025.04.07 19:58:59,2970.3,-195.96,65.29999999999973,195.89999999999918,-1.0003062787136336,0.01999999999998181,0.00030627871362912546,0.00030627871363364534,sl 2970.32
163,LONG,1,2025.04.08 12:00:00,3007.56,2990.88,2025.04.08 19:35:30,2990.45,-17.11,16.679999999999836,16.679999999999836,-1.025779376498811,0.43000000000029104,0.02577937649881866,0.025779376498811013,sl 2990.88
167,LONG,1,2025.04.14 08:00:00,3227.51,3215.36,2025.04.14 13:20:29,3215.27,-12.24,12.150000000000091,12.150000000000091,-1.0074074074074,0.09000000000014552,0.007407407407419329,0.00740740740739998,sl 3215.36
168,LONG,3,2025.04.14 12:00:01,3227.18,3215.36,2025.04.14 13:20:29,3215.27,-35.73,11.819999999999709,35.45999999999913,-1.0076142131979942,0.09000000000014552,0.007614213197982042,0.007614213197994157,sl 3215.36
169,SHORT,1,2025.04.14 16:00:00,3206.3,3238.11,2025.04.16 01:39:28,3238.3,-32.0,31.809999999999945,31.809999999999945,-1.0059729644765814,0.19000000000005457,0.0059729644765814174,0.005972964476581355,sl 3238.11
174,SHORT,3,2025.04.15 16:00:01,3221.1,3232.12,2025.04.15 23:02:09,3232.32,-33.66,11.019999999999982,33.059999999999945,-1.0181488203266804,0.20000000000027285,0.018148820326703556,0.018148820326680415,sl 3232.12
178,SHORT,1,2025.04.17 08:00:00,3341.56,3356.19,2025.04.21 03:12:20,3356.41,-14.85,14.63000000000011,14.63000000000011,-1.0150375939849547,0.2199999999997999,0.015037593984948618,0.015037593984954745,sl 3356.19
194,LONG,3,2025.04.30 20:00:00,3311.11,3266.86,2025.05.01 03:20:02,3266.14,-134.91,44.25,132.75,-1.016271186440678,0.7200000000002547,0.016271186440683722,0.01627118644067793,sl 3266.86
199,LONG,1,2025.05.02 08:00:00,3251.78,3227.43,2025.05.02 19:01:08,3227.36,-24.42,24.350000000000364,24.350000000000364,-1.0028747433264737,0.06999999999970896,0.002874743326476711,0.00287474332647375,sl 3227.43
205,LONG,3,2025.05.07 16:00:00,3390.97,3369.23,2025.05.07 22:15:29,3368.99,-65.94,21.73999999999978,65.21999999999935,-1.0110395584176735,0.24000000000023647,0.011039558417674282,0.011039558417673456,sl 3369.23
206,LONG,1,2025.05.07 20:00:00,3387.0,3375.79,2025.05.07 22:11:34,3375.77,-11.23,11.210000000000036,11.210000000000036,-1.0017841213202465,0.01999999999998181,0.0017841213202481486,0.0017841213202465234,sl 3375.79
208,LONG,1,2025.05.08 08:00:00,3382.39,3363.66,2025.05.08 08:53:33,3363.3,-19.09,18.730000000000018,18.730000000000018,-1.0192205018686589,0.3599999999996726,0.019220501868642405,0.019220501868658868,sl 3363.66
210,LONG,3,2025.05.09 04:00:00,3322.32,3288.76,2025.05.09 04:37:10,3288.21,-102.33,33.559999999999945,100.67999999999984,-1.0163885578069147,0.5500000000001819,0.01638855780691844,0.016388557806914728,sl 3288.76
211,LONG,1,2025.05.09 12:00:00,3328.74,3274.69,2025.05.12 01:18:50,3274.56,-54.18,54.04999999999973,54.04999999999973,-1.002405180388534,0.13000000000010914,0.002405180388531171,0.0024051803885341005,sl 3274.69
212,LONG,1,2025.05.09 16:00:00,3333.71,3274.69,2025.05.12 01:18:50,3274.56,-59.15,59.01999999999998,59.01999999999998,-1.0022026431718065,0.13000000000010914,0.0022026431718080173,0.0022026431718065176,sl 3274.69
215,LONG,3,2025.05.13 04:00:00,3240.32,3220.34,2025.05.13 04:35:57,3220.2,-60.36,19.980000000000018,59.940000000000055,-1.007007007007006,0.14000000000032742,0.007007007007023388,0.007007007007006072,sl 3220.34
230,SHORT,1,2025.05.21 16:00:01,3303.13,3318.24,2025.05.21 22:04:08,3318.26,-15.13,15.109999999999673,15.109999999999673,-1.0013236267372818,0.020000000000436557,0.0013236267372890133,0.0013236267372818133,sl 3318.24
231,SHORT,1,2025.05.21 20:00:01,3303.04,3318.24,2025.05.21 22:04:08,3318.26,-15.22,15.199999999999818,15.199999999999818,-1.0013157894736961,0.020000000000436557,0.001315789473712947,0.0013157894736961495,sl 3318.24
245,SHORT,1,2025.05.28 08:00:01,3296.31,3315.72,2025.05.28 10:43:28,3315.94,-19.63,19.409999999999854,19.409999999999854,-1.0113343637300436,0.22000000000025466,0.01133436373004927,0.011334363730043595,sl 3315.72
246,LONG,3,2025.05.28 12:00:00,3321.82,3291.61,2025.05.28 19:37:47,3291.61,-90.63,30.210000000000036,90.63000000000011,-0.9999999999999988,0.0,0.0,0.0,sl 3291.61
247,LONG,1,2025.05.28 16:00:00,3312.47,3291.61,2025.05.28 19:37:47,3291.61,-20.86,20.859999999999673,20.859999999999673,-1.0000000000000158,0.0,0.0,1.5765166949677223e-14,sl 3291.61
258,LONG,1,2025.06.04 08:00:00,3355.01,3346.47,2025.06.04 14:27:47,3345.56,-9.45,8.540000000000418,8.540000000000418,-1.106557377049126,0.9099999999998545,0.10655737704915806,0.10655737704912593,sl 3346.47
259,LONG,1,2025.06.04 12:00:00,3363.0,3347.96,2025.06.04 13:51:55,3347.96,-15.04,15.039999999999964,15.039999999999964,-1.0000000000000024,0.0,0.0,2.4424906541753444e-15,sl 3347.96
260,SHORT,3,2025.06.05 08:00:00,3368.43,3384.08,2025.06.05 12:23:52,3384.3,-47.61,15.650000000000091,46.95000000000027,-1.0140575079872145,0.22000000000025466,0.014057507987236638,0.014057507987214501,sl 3384.08
261,LONG,3,2025.06.05 16:00:00,3383.56,3361.16,2025.06.05 18:16:01,3361.15,-67.23,22.40000000000009,67.20000000000027,-1.0004464285714245,0.009999999999763531,0.00044642857141801297,0.00044642857142451753,sl 3361.16
264,LONG,3,2025.06.06 08:00:00,3373.83,3356.03,2025.06.06 09:46:09,3356.03,-53.4,17.799999999999727,53.39999999999918,-1.0000000000000153,0.0,0.0,1.532107773982716e-14,sl 3356.03
269,LONG,1,2025.06.09 16:00:00,3320.15,3312.16,2025.06.09 16:22:10,3312.12,-8.03,7.9900000000002365,7.9900000000002365,-1.005006257822248,0.03999999999996362,0.005006257822273146,0.005006257822248061,sl 3312.16
278,LONG,1,2025.06.11 12:00:00,3344.68,3332.46,2025.06.11 12:51:35,3332.4,-12.28,12.2199999999998,12.2199999999998,-1.0049099836334043,0.05999999999994543,0.004909983633383503,0.004909983633404336,sl 3332.46
279,SHORT,1,2025.06.11 20:00:00,3330.26,3360.63,2025.06.12 01:10:23,3360.68,-30.42,30.36999999999989,30.36999999999989,-1.001646361540998,0.04999999999972715,0.001646361540985424,0.0016463615409980648,sl 3360.63
283,SHORT,1,2025.06.12 12:00:00,3356.48,3377.78,2025.06.12 13:28:26,3377.9,-21.42,21.300000000000182,21.300000000000182,-1.005633802816893,0.11999999999989086,0.005633802816896237,0.005633802816892963,sl 3377.78
290,LONG,3,2025.06.18 20:00:00,3391.23,3373.84,2025.06.18 22:05:03,3373.67,-52.68,17.389999999999873,52.16999999999962,-1.009775733179996,0.17000000000007276,0.009775733179992755,0.009775733179995916,sl 3373.84
292,LONG,3,2025.06.19 08:00:00,3374.71,3362.51,2025.06.19 08:52:07,3362.35,-37.08,12.199999999999818,36.599999999999454,-1.0131147540983758,0.16000000000030923,0.013114754098386198,0.013114754098375814,sl 3362.51
299,LONG,1,2025.06.23 16:00:00,3360.33,3346.94,2025.06.24 02:34:52,3346.5,-13.83,13.389999999999873,13.389999999999873,-1.032860343539965,0.44000000000005457,0.03286034353995958,0.03286034353996503,sl 3346.94
300,LONG,3,2025.06.23 20:00:00,3390.03,3355.87,2025.06.24 01:18:04,3355.34,-104.07,34.16000000000031,102.48000000000093,-1.0155152224824264,0.5299999999997453,0.015515222482428002,0.015515222482426427,sl 3355.87
315,SHORT,1,2025.06.30 16:00:00,3281.79,3296.76,2025.06.30 19:50:19,3296.78,-14.99,14.970000000000255,14.970000000000255,-1.0013360053440044,0.01999999999998181,0.0013360053440201382,0.001336005344004354,sl 3296.76
322,LONG,3,2025.07.03 12:00:00,3356.17,3341.87,2025.07.03 15:30:01,3338.34,-53.49,14.300000000000182,42.900000000000546,-1.246853146853131,3.5299999999997453,0.2468531468531259,0.24685314685313098,sl 3341.87
329,SHORT,1,2025.07.08 08:00:00,3329.59,3337.94,2025.07.08 10:04:27,3337.96,-8.37,8.349999999999909,8.349999999999909,-1.002395209580849,0.01999999999998181,0.002395209580836171,0.002395209580849045,sl 3337.94
334,SHORT,1,2025.07.10 20:00:00,3314.96,3330.26,2025.07.11 03:31:00,3330.31,-15.35,15.300000000000182,15.300000000000182,-1.0032679738561971,0.04999999999972715,0.0032679738561912784,0.0032679738561971483,sl 3330.26
339,SHORT,3,2025.07.14 08:00:01,3359.48,3373.97,2025.07.14 10:28:50,3373.97,-43.47,14.489999999999782,43.469999999999345,-1.000000000000015,0.0,0.0,1.509903313490213e-14,sl 3373.97
347,SHORT,3,2025.07.16 16:00:00,3334.73,3343.01,2025.07.16 18:01:12,3343.2,-25.41,8.2800000000002,24.8400000000006,-1.0229468599033569,0.18999999999959982,0.022946859903332756,0.022946859903356875,sl 3343.01
353,SHORT,1,2025.07.18 08:00:00,3336.96,3344.17,2025.07.18 10:08:18,3344.18,-7.22,7.210000000000036,7.210000000000036,-1.001386962552006,0.009999999999763531,0.0013869625519782915,0.001386962552005988,sl 3344.17
367,LONG,1,2025.07.25 04:00:00,3372.4,3365.02,2025.07.25 05:18:50,3365.01,-7.39,7.380000000000109,7.380000000000109,-1.0013550135501206,0.009999999999763531,0.0013550135501034395,0.0013550135501205762,sl 3365.02
387,SHORT,3,2025.08.05 08:00:00,3371.06,3382.36,2025.08.05 17:25:00,3382.37,-33.93,11.300000000000182,33.900000000000546,-1.0008849557521962,0.009999999999763531,0.0008849557521914488,0.0008849557521961593,sl 3382.36
