TOP_STATE,N,OracleRate,PnL,AvgPnL,SumR
MIDHIGH_NEW,10,0.2,98.03999999999905,9.803999999999906,6.459776173286353
MIDHIGH_PERSIST,341,0.1906158357771261,1129.1299999999992,3.31123167155425,29.773005371209138
TOP_NEW,448,0.5089285714285714,2612.9099999999985,5.83238839285714,74.6175478988976
TOP_PERSIST,129,0.3178294573643411,1578.8800000000042,12.239379844961272,41.65719583841136
