test_year,run_id,bounded_pnl,all1_pnl,oracle_bars,selected_units,delta
2025,1832,70.20000000000027,110.47000000000207,3,1.0,-40.2700000000018
2025,1833,-17.229999999999563,-21.92999999999938,0,1.0,4.699999999999818
2025,1834,-80.96999999999935,-26.98999999999978,0,3.0,-53.97999999999956
2025,1835,-22.710000000000036,-25.36999999999989,0,1.0,2.6599999999998545
2025,1836,230.40000000000055,38.05999999999949,2,6.0,192.34000000000106
2025,1837,0.0,-6.9999999999990905,1,0.0,6.9999999999990905
2025,1838,-62.219999999999345,-20.73999999999978,0,3.0,-41.47999999999956
2025,1839,82.10999999999967,94.6899999999996,1,1.0,-12.579999999999927
2025,1840,-141.98999999999978,-47.32999999999993,0,6.0,-94.65999999999985
2025,1841,0.0,85.01999999999907,2,0.0,-85.01999999999907
2025,1842,37.14000000000033,-9.6899999999996,1,6.0,46.82999999999993
2025,1843,-23.210000000000036,-23.210000000000036,0,1.0,0.0
2025,1844,-16.929999999999836,-84.32999999999947,1,1.0,67.39999999999964
2025,1845,-2.9099999999998545,-5.519999999999982,0,1.0,2.6100000000001273
2025,1846,-48.29999999999973,-16.09999999999991,0,3.0,-32.19999999999982
2025,1847,0.0,-29.950000000000273,0,0.0,29.950000000000273
2025,1848,-107.04000000000087,-33.2800000000002,1,6.0,-73.76000000000067
2025,1849,-11.420000000000073,-47.149999999999636,1,1.0,35.72999999999956
2025,1850,-54.69000000000051,-38.55000000000018,0,4.0,-16.140000000000327
2025,1851,-28.230000000000473,-54.000000000000455,1,2.0,25.769999999999982
2025,1852,248.76999999999998,101.08999999999969,2,6.0,147.6800000000003
2025,1853,-19.399999999999636,-19.399999999999636,0,1.0,0.0
2025,1854,0.0,-29.609999999999673,0,0.0,29.609999999999673
2025,1855,-49.07999999999902,-16.359999999999673,0,3.0,-32.719999999999345
2025,1856,0.0,-13.909999999998945,1,0.0,13.909999999998945
2025,1857,-14.069999999999709,-14.069999999999709,0,1.0,0.0
2025,1858,0.0,-20.55999999999949,0,0.0,20.55999999999949
2025,1859,-4.510000000000218,-16.3100000000004,0,1.0,11.800000000000182
2025,1860,52.18000000000211,-2.9599999999982174,2,9.0,55.14000000000033
2025,1861,-15.960000000000036,-15.960000000000036,0,1.0,0.0
2025,1862,180.5199999999968,20.539999999997235,2,8.0,159.97999999999956
2025,1863,0.0,-24.849999999999454,2,0.0,24.849999999999454
2025,1864,-43.219999999999345,-18.23999999999978,0,4.0,-24.979999999999563
2025,1865,-26.720000000000255,-26.720000000000255,0,1.0,0.0
2025,1866,-107.75999999999749,-40.89999999999873,0,4.0,-66.85999999999876
2025,1867,5.3100000000004,-0.2599999999993088,1,1.0,5.569999999999709
2025,1868,-26.99999999999727,-18.089999999998327,1,6.0,-8.909999999998945
2025,1869,-16.25999999999931,-16.25999999999931,0,1.0,0.0
2025,1870,-47.020000000001346,-28.24000000000069,1,7.0,-18.780000000000655
2025,1871,0.18999999999959982,-33.33000000000084,1,1.0,33.52000000000044
2025,1872,-52.85000000000218,-21.8700000000008,0,4.0,-30.980000000001382
2025,1873,5.299999999999272,-1.3100000000013097,1,1.0,6.610000000000582
2025,1874,-36.57000000000153,-12.19000000000051,0,3.0,-24.38000000000102
2025,1875,0.0,-19.020000000000437,0,0.0,19.020000000000437
2025,1876,-57.17000000000007,-55.36999999999807,2,7.0,-1.8000000000020009
2025,1877,-5.470000000000255,-4.690000000000509,0,1.0,-0.7799999999997453
2025,1878,-128.26999999999953,-63.470000000000255,1,7.0,-64.79999999999927
2025,1879,-40.830000000001746,-16.230000000001382,0,3.0,-24.600000000000364
2025,1880,249.01999999999953,-79.25,2,7.0,328.2699999999995
2025,1881,-28.31999999999971,-50.29999999999927,0,1.0,21.979999999999563
2025,1882,-17.18000000000211,-12.780000000000655,1,7.0,-4.400000000001455
2025,1883,18.849999999999454,-67.78000000000156,2,1.0,86.63000000000102
2025,1884,-30.75,-10.569999999999709,0,4.0,-20.18000000000029
2025,1885,-12.640000000000327,-12.640000000000327,0,1.0,0.0
2025,1886,-47.64000000000124,-27.44000000000051,0,4.0,-20.200000000000728
2025,1887,-25.640000000000327,-25.640000000000327,0,1.0,0.0
2025,1888,0.0,-31.169999999999163,1,0.0,31.169999999999163
2025,1889,-4.789999999999964,-22.0,1,1.0,17.210000000000036
2025,1890,-9.390000000003056,-3.1300000000010186,0,6.0,-6.260000000002037
2025,1891,0.0,-6.140000000001237,1,0.0,6.140000000001237
2025,1892,1311.5800000000036,834.0800000000045,4,10.0,477.4999999999991
2025,1893,0.0,-24.38000000000011,0,0.0,24.38000000000011
2025,1894,-103.34999999999945,-34.44999999999982,0,6.0,-68.89999999999964
2025,1895,-24.460000000000036,-57.400000000001455,1,1.0,32.94000000000142
2025,1896,-114.3600000000024,-84.77000000000135,1,6.0,-29.590000000001055
2025,1897,0.0,455.02999999999884,2,0.0,-455.02999999999884
2025,1898,5.1200000000008,-17.769999999999527,1,7.0,22.890000000000327
2025,1899,18.98999999999978,-41.64000000000124,1,2.0,60.63000000000102
2025,1900,-68.91000000000076,-22.970000000000255,1,3.0,-45.94000000000051
2026,1900,-126.51999999999953,-175.76999999999953,0,2.0,49.25
2026,1901,-237.8100000000013,-130.79000000000087,0,3.0,-107.02000000000044
2026,1902,245.3299999999972,92.78999999999814,2,7.0,152.53999999999905
2026,1903,-65.40000000000055,-21.800000000000182,0,3.0,-43.600000000000364
2026,1904,0.0,-45.00999999999931,1,0.0,45.00999999999931
2026,1905,11.360000000002401,-11.839999999997417,1,4.0,23.199999999999818
2026,1906,-43.76999999999771,-14.589999999999236,0,3.0,-29.179999999998472
2026,1907,-52.900000000000546,-75.81999999999971,1,2.0,22.919999999999163
2026,1908,-24.089999999999236,-8.969999999999345,1,6.0,-15.11999999999989
2026,1909,-9.86999999999989,-3.2899999999999636,0,3.0,-6.579999999999927
2026,1910,0.0,499.89999999999964,3,0.0,-499.89999999999964
2026,1911,-65.78000000000156,-80.04000000000087,1,4.0,14.259999999999309
2026,1912,-126.25000000000091,-50.57000000000062,0,4.0,-75.68000000000029
2026,1913,-31.049999999999272,-31.049999999999272,0,1.0,0.0
2026,1914,-51.149999999999636,-50.43000000000029,1,7.0,-0.7199999999993452
2026,1915,-27.900000000000546,-27.900000000000546,0,1.0,0.0
2026,1916,-93.96000000000186,-31.32000000000062,0,3.0,-62.64000000000124
2026,1917,-12.780000000000655,-30.270000000000437,0,1.0,17.48999999999978
2026,1918,-73.5,-24.5,0,3.0,-49.0
2026,1919,0.0,-34.840000000000146,0,0.0,34.840000000000146
2026,1920,-98.13000000000011,-32.710000000000036,0,6.0,-65.42000000000007
2026,1921,-28.56999999999971,-123.59999999999945,1,1.0,95.02999999999975
2026,1922,157.3800000000001,17.299999999999272,2,9.0,140.08000000000084
2026,1923,-10.550000000000182,-10.550000000000182,0,1.0,0.0
2026,1924,703.2199999999993,294.47999999999683,3,7.0,408.7400000000025
2026,1925,8.279999999997926,-12.770000000001346,1,3.0,21.049999999999272
2026,1926,406.3800000000019,187.3600000000015,2,8.0,219.02000000000044
2026,1927,-145.85999999999967,-77.01000000000022,0,3.0,-68.84999999999945
2026,1928,476.9399999999987,137.01999999999862,1,9.0,339.9200000000001
2026,1929,-89.25,-29.75,0,3.0,-59.5
2026,1930,0.0,-46.649999999999636,0,0.0,46.649999999999636
2026,1931,-209.33999999999924,-92.86999999999898,0,3.0,-116.47000000000025
2026,1932,-79.28999999999814,-26.42999999999938,0,6.0,-52.85999999999876
2026,1933,-69.08999999999924,-46.69999999999891,0,3.0,-22.390000000000327
2026,1934,2652.12,1300.3000000000002,3,9.0,1351.8199999999997
2026,1935,2412.300000000001,1482.8600000000006,2,3.0,929.4400000000005
2026,1937,0.0,-282.4200000000001,0,0.0,282.4200000000001
2026,1938,366.60999999999876,354.1299999999974,2,2.0,12.480000000001382
2026,1939,103.37999999999738,53.13999999999851,1,6.0,50.23999999999887
2026,1940,-103.69000000000051,-103.69000000000051,0,1.0,0.0
2026,1941,27.170000000000073,-20.350000000000364,1,1.0,47.52000000000044
2026,1942,-205.34999999999945,-68.44999999999982,0,3.0,-136.89999999999964
2026,1943,0.0,-231.3600000000015,0,0.0,231.3600000000015
2026,1944,139.97999999999956,124.10999999999967,1,1.0,15.86999999999989
2026,1945,-34.11000000000058,-34.11000000000058,0,1.0,0.0
2026,1946,0.0,-41.25,0,0.0,41.25
2026,1947,-14.269999999999527,-31.329999999999018,0,1.0,17.05999999999949
2026,1948,-146.98999999999796,-75.54999999999927,0,4.0,-71.43999999999869
2026,1949,-26.539999999999964,-53.030000000000655,0,1.0,26.49000000000069
2026,1950,23.74999999999727,-50.00000000000273,2,5.0,73.75
2026,1951,-11.830000000000837,-14.110000000002401,1,1.0,2.2800000000015643
2026,1952,-85.38000000000011,-28.460000000000036,0,3.0,-56.92000000000007
2026,1953,-120.44999999999891,-97.47999999999956,0,3.0,-22.969999999999345
2026,1954,51.06999999999971,-76.03000000000065,2,6.0,127.10000000000036
2026,1955,373.079999999999,833.6499999999969,3,3.0,-460.5699999999979
2026,1956,687.4799999999996,273.97000000000025,2,9.0,413.5099999999993
2026,1957,-47.19000000000142,-15.730000000000473,0,3.0,-31.460000000000946
2026,1958,0.0,0.8299999999990177,0,0.0,-0.8299999999990177
2026,1959,-37.05000000000018,-37.05000000000018,0,2.0,0.0
2026,1960,1173.2099999999973,627.3299999999981,3,8.0,545.8799999999992
2026,1961,9.329999999999018,3.1099999999996726,0,3.0,6.219999999999345
2026,1962,0.0,-50.350000000000364,1,0.0,50.350000000000364
2026,1963,101.45999999999913,92.01999999999862,1,3.0,9.44000000000051
2026,1964,130.23000000000138,23.260000000001128,1,7.0,106.97000000000025
2026,1965,-25.710000000000036,-25.710000000000036,0,1.0,0.0
2026,1966,-144.75,-48.25,0,3.0,-96.5
2026,1967,-38.98999999999978,-46.10999999999967,0,1.0,7.119999999999891
2026,1968,-36.80999999999858,-12.269999999999527,0,3.0,-24.539999999999054
2026,1969,-16.549999999999272,-42.01999999999953,1,2.0,25.470000000000255
2026,1970,-65.73000000000047,-48.8100000000004,1,5.0,-16.920000000000073
2026,1971,-73.46999999999935,-24.48999999999978,0,3.0,-48.97999999999956
2026,1972,83.71999999999935,10.199999999997999,2,1.0,73.52000000000135
2026,1973,-99.0,-49.649999999999636,0,3.0,-49.350000000000364
2026,1974,-61.82999999999902,-20.609999999999673,0,3.0,-41.219999999999345
2026,1975,243.67999999999938,177.96999999999935,1,2.0,65.71000000000004
2026,1976,-182.73000000000138,-161.28000000000065,1,5.0,-21.450000000000728
2026,1977,-31.86999999999989,-58.51999999999953,0,1.0,26.649999999999636
2026,1978,-24.06999999999789,-0.029999999998835847,0,4.0,-24.039999999999054
2026,1979,9.390000000000327,-114.52999999999975,1,2.0,123.92000000000007
2026,1980,-179.15999999999985,-81.0,0,4.0,-98.15999999999985
2026,1981,-174.08999999999924,-116.6299999999992,0,3.0,-57.460000000000036
2026,1982,-585.2699999999977,-195.08999999999924,0,6.0,-390.1799999999985
2026,1983,-105.86999999999989,-16.699999999999818,0,3.0,-89.17000000000007
2026,1984,-73.34999999999945,-24.449999999999818,0,3.0,-48.899999999999636
2026,1985,-58.47999999999956,-78.48999999999887,0,1.0,20.00999999999931
2026,1986,154.08999999999924,-26.75000000000091,2,7.0,180.84000000000015
2026,1987,-30.220000000001164,-4.360000000000582,0,4.0,-25.860000000000582
2026,1988,0.0,-12.270000000000437,0,0.0,12.270000000000437
2026,1989,-0.8200000000006185,-76.32000000000153,2,1.0,75.50000000000091
2026,1990,-112.05000000000109,-37.350000000000364,0,3.0,-74.70000000000073
2026,1991,16.719999999997526,-36.66000000000167,1,5.0,53.3799999999992
2026,1992,-118.27000000000044,-48.590000000000146,0,4.0,-69.68000000000029
2026,1993,-12.329999999999927,-12.329999999999927,0,1.0,0.0
2026,1994,-121.53000000000065,-40.51000000000022,0,3.0,-81.02000000000044
2026,1995,16.349999999999454,-90.20000000000164,1,1.0,106.55000000000109
2026,1996,-116.4300000000012,-38.8100000000004,0,3.0,-77.6200000000008
2026,1997,-110.48999999999978,-57.14000000000033,0,3.0,-53.349999999999454
2026,1998,-63.840000000001055,-28.400000000000546,0,4.0,-35.44000000000051
2026,1999,358.8899999999994,2802.2099999999973,5,1.0,-2443.319999999998
2026,2000,-2.440000000003238,-14.860000000001492,1,7.0,12.419999999998254
2026,2001,801.8900000000003,283.8700000000017,2,4.0,518.0199999999986
2026,2002,-75.32000000000062,-138.4900000000007,0,1.0,63.17000000000007
2026,2003,-313.6800000000012,-183.89000000000033,0,3.0,-129.79000000000087
2026,2004,-107.53999999999814,-31.3199999999988,0,4.0,-76.21999999999935
2026,2005,-135.32999999999902,-45.10999999999967,0,3.0,-90.21999999999935
2026,2006,-51.35000000000127,31.579999999999927,1,4.0,-82.9300000000012
2026,2007,663.1799999999985,593.3499999999967,3,5.0,69.83000000000175
2026,2008,-30.179999999998472,-8.209999999999127,1,6.0,-21.969999999999345
2026,2009,-44.289999999999964,-44.289999999999964,0,1.0,0.0
2026,2010,-171.40999999999985,-61.93000000000029,0,4.0,-109.47999999999956
2026,2011,-194.40000000000055,-64.80000000000018,0,3.0,-129.60000000000036
2026,2012,-189.6300000000001,-90.63000000000011,1,9.0,-99.0
2026,2013,-33.649999999999636,-33.649999999999636,0,1.0,0.0
2026,2014,802.060000000004,154.07000000000153,4,7.0,647.9900000000025
2026,2015,39.660000000000764,-82.8100000000004,1,3.0,122.47000000000116
2026,2016,-196.79999999999836,-65.59999999999945,0,6.0,-131.1999999999989
2026,2017,-36.94999999999982,-36.94999999999982,0,1.0,0.0
2026,2018,-120.08999999999833,-50.54999999999927,1,7.0,-69.53999999999905
2026,2019,-54.35999999999967,-71.69999999999891,1,2.0,17.339999999999236
2026,2020,-94.10999999999967,-31.36999999999989,0,3.0,-62.73999999999978
2026,2021,-166.1300000000001,-80.36999999999989,0,4.0,-85.76000000000022
2026,2022,165.53000000000156,40.779999999999745,1,7.0,124.75000000000182
2026,2023,253.21000000000276,68.4200000000028,1,4.0,184.78999999999996
2026,2024,79.04999999999836,22.159999999998945,1,9.0,56.88999999999942
2026,2025,-46.26000000000204,-57.75000000000091,1,4.0,11.489999999998872
2026,2026,-318.90000000000236,-155.5000000000009,0,4.0,-163.40000000000146
2026,2027,-33.11000000000058,-61.780000000000655,0,1.0,28.670000000000073
2026,2028,-15.170000000001892,-15.030000000000655,0,4.0,-0.1400000000012369
2026,2029,-16.61999999999989,-16.61999999999989,0,1.0,0.0
2026,2030,141.70000000000164,33.30000000000109,1,5.0,108.40000000000055
2026,2031,-74.90999999999804,-24.969999999999345,0,3.0,-49.93999999999869
2026,2032,0.0,-38.60999999999967,1,0.0,38.60999999999967
2026,2033,-11.86999999999989,-94.86999999999807,1,1.0,82.99999999999818
2026,2034,-116.99999999999727,-38.99999999999909,0,6.0,-77.99999999999818
2026,2035,44.57999999999993,-7.0600000000004,1,4.0,51.64000000000033
2026,2036,-165.45000000000255,-143.65000000000146,1,6.0,-21.80000000000109
2026,2037,-36.390000000002146,-35.81000000000131,1,4.0,-0.5800000000008367
2026,2038,-78.45000000000073,-96.75000000000182,1,7.0,18.30000000000109
2026,2039,193.09000000000196,85.1800000000012,1,4.0,107.91000000000076
2026,2040,-19.590000000001965,-19.530000000000655,1,6.0,-0.06000000000130967
2026,2041,-0.42000000000280124,-81.57000000000153,2,4.0,81.14999999999873
2026,2042,-217.73000000000047,-105.28999999999996,0,4.0,-112.44000000000051
2026,2043,-0.660000000000764,-53.530000000000655,1,3.0,52.86999999999989
2026,2044,-237.33000000000175,-105.22000000000116,1,6.0,-132.11000000000058
2026,2045,-27.409999999999854,-27.409999999999854,0,1.0,0.0
2026,2046,-86.36999999999807,-34.089999999999236,0,4.0,-52.279999999998836
2026,2047,-5.809999999999491,-8.239999999999782,1,2.0,2.430000000000291
2026,2048,-70.89000000000033,-23.63000000000011,0,3.0,-47.26000000000022
2026,2049,239.16000000000167,89.74000000000069,1,4.0,149.42000000000098
2026,2050,-245.70000000000164,-81.90000000000055,1,9.0,-163.8000000000011
2026,2051,0.0,-66.01000000000113,1,0.0,66.01000000000113
2026,2052,-84.54000000000087,-28.18000000000029,0,3.0,-56.36000000000058
2026,2053,-121.58999999999924,-40.529999999999745,0,3.0,-81.05999999999949
2026,2054,12.600000000002183,12.460000000001855,1,4.0,0.14000000000032742
2026,2055,5.650000000000546,5.650000000000546,0,1.0,0.0
2026,2056,0.0,-10.849999999999454,0,0.0,10.849999999999454
2026,2057,-93.80999999999949,-138.70999999999913,1,2.0,44.899999999999636
2026,2058,-100.40999999999985,-47.82999999999993,0,4.0,-52.57999999999993
2026,2059,309.949999999998,192.30999999999767,2,4.0,117.64000000000033
2026,2060,76.36000000000058,22.07000000000062,1,5.0,54.289999999999964
2026,2061,-79.16999999999825,-26.389999999999418,0,3.0,-52.779999999998836
2026,2062,96.03999999999996,260.8700000000008,3,1.0,-164.83000000000084
2026,2063,-19.550000000000182,-45.090000000000146,1,4.0,25.539999999999964
2026,2064,-167.14000000000124,-138.6800000000012,1,5.0,-28.460000000000036
2026,2065,-36.17999999999938,-97.68999999999869,1,2.0,61.50999999999931
2026,2066,13.639999999999418,-48.8700000000008,1,5.0,62.51000000000022
2026,2067,-18.800000000000182,-65.35000000000036,1,4.0,46.55000000000018
2026,2068,-96.0,-32.0,0,6.0,-64.0
2026,2069,-5.710000000000036,-54.6800000000012,1,1.0,48.970000000001164
2026,2070,-107.44999999999982,-93.71000000000095,1,4.0,-13.739999999998872
2026,2071,249.14999999999964,387.3099999999995,3,2.0,-138.15999999999985
2026,2072,96.92999999999847,60.44999999999891,1,5.0,36.47999999999956
2026,2073,-15.850000000000364,-15.850000000000364,0,1.0,0.0
2026,2074,0.0,-20.73999999999978,0,0.0,20.73999999999978
2026,2075,184.35999999999967,87.50999999999931,2,4.0,96.85000000000036
2026,2076,88.08999999999742,1.2599999999983993,1,7.0,86.82999999999902
2026,2077,-51.63000000000011,-74.80999999999949,1,2.0,23.17999999999938
2026,2078,-54.25000000000273,-17.9300000000012,0,4.0,-36.32000000000153
2026,2079,-13.949999999999818,-13.949999999999818,0,2.0,0.0
2026,2080,-55.70999999999913,-18.56999999999971,0,3.0,-37.13999999999942
2026,2081,0.0,-23.88000000000011,0,0.0,23.88000000000011
2026,2082,-49.95000000000073,-22.69000000000051,0,4.0,-27.26000000000022
2026,2083,-9.930000000000291,-9.930000000000291,0,1.0,0.0
2026,2084,-38.350000000000364,-55.80000000000018,1,2.0,17.449999999999818
2026,2085,44.1200000000008,41.69000000000142,2,2.0,2.4299999999993815
2026,2086,-58.04999999999836,-19.349999999999454,0,3.0,-38.69999999999891
2026,2087,75.00999999999931,68.55999999999949,1,3.0,6.449999999999818
2026,2088,-336.1799999999985,-112.05999999999949,0,6.0,-224.11999999999898
2026,2089,0.0,-105.15999999999894,0,0.0,105.15999999999894
2026,2090,457.4899999999998,285.22999999999956,3,7.0,172.26000000000022
2026,2091,92.10999999999876,119.23999999999796,2,2.0,-27.1299999999992
2026,2092,-81.38000000000284,-73.92000000000098,1,7.0,-7.460000000001855
2026,2093,43.159999999999854,132.3700000000008,2,1.0,-89.21000000000095
2026,2094,17.470000000000255,-20.150000000000546,1,7.0,37.6200000000008
2026,2095,268.4200000000001,530.1899999999987,3,2.0,-261.7699999999986
2026,2096,-119.48999999999978,-58.48999999999978,1,6.0,-61.0
2026,2097,-12.840000000000146,-12.840000000000146,0,1.0,0.0
2026,2098,-94.33000000000084,-54.63000000000011,1,5.0,-39.70000000000073
2026,2099,507.7200000000007,645.9300000000003,3,3.0,-138.20999999999958
2026,2100,-11.25,-3.75,0,6.0,-7.5
2026,2101,0.0,-62.88000000000102,0,0.0,62.88000000000102
2026,2102,-94.1100000000024,-43.81000000000131,0,4.0,-50.30000000000109
2026,2103,-90.1800000000012,-30.0600000000004,0,3.0,-60.1200000000008
2026,2104,89.05000000000018,248.89000000000033,3,1.0,-159.84000000000015
2026,2105,-41.099999999999454,-17.229999999999563,0,3.0,-23.86999999999989
2026,2106,-89.3100000000004,-57.39000000000033,1,7.0,-31.920000000000073
2026,2107,5.869999999998072,-29.44000000000233,1,4.0,35.3100000000004
2026,2108,-170.8800000000001,-56.960000000000036,0,6.0,-113.92000000000007
2026,2109,-177.90000000000055,-66.92000000000098,0,3.0,-110.97999999999956
2026,2110,-147.39000000000033,-49.13000000000011,0,3.0,-98.26000000000022
2026,2111,329.83999999999924,173.56999999999698,2,4.0,156.27000000000226
2026,2112,-116.22000000000207,-38.74000000000069,0,3.0,-77.48000000000138
2026,2113,0.0,-42.23000000000047,0,0.0,42.23000000000047
2026,2114,-26.339999999999236,-35.57999999999993,1,4.0,9.240000000000691
2026,2115,-3.6700000000000728,-4.860000000000582,0,1.0,1.1900000000005093
2026,2116,-71.55000000000109,-23.850000000000364,0,3.0,-47.70000000000073
2026,2117,-16.099999999999454,-65.3199999999988,1,1.0,49.219999999999345
2026,2118,-66.02999999999793,-22.00999999999931,0,3.0,-44.01999999999862
2026,2119,0.0,186.29999999999973,3,0.0,-186.29999999999973
2026,2120,13.409999999999854,-12.379999999999654,1,4.0,25.78999999999951
2026,2121,-52.469999999999345,-30.529999999999745,0,4.0,-21.9399999999996
2026,2122,130.3700000000008,15.360000000000582,1,7.0,115.01000000000022
2026,2123,198.57000000000062,62.400000000000546,2,4.0,136.17000000000007
2026,2124,-11.769999999999982,-20.820000000000164,1,4.0,9.050000000000182
2026,2125,-107.68999999999915,-132.93999999999915,1,5.0,25.25
2026,2126,28.049999999999727,24.230000000000018,1,6.0,3.819999999999709
2026,2127,-9.079999999999927,-9.079999999999927,0,1.0,0.0
2026,2128,122.97000000000025,431.9700000000016,3,1.0,-309.00000000000136
2026,2129,-7.170000000000982,-2.3900000000003274,0,3.0,-4.780000000000655
2026,2130,0.0,-20.25,0,0.0,20.25
2026,2131,-30.32000000000062,-50.74000000000069,1,4.0,20.420000000000073
2026,2132,-56.55000000000109,-18.850000000000364,0,3.0,-37.70000000000073
2026,2133,-109.73999999999978,-107.06999999999971,1,4.0,-2.6700000000000728
2026,2134,-184.54000000000087,-78.54000000000087,0,4.0,-106.0
2026,2135,-82.85999999999967,-41.61000000000058,0,3.0,-41.24999999999909
2026,2136,-99.60000000000082,-33.20000000000027,0,3.0,-66.40000000000055
2026,2137,-19.949999999999818,-47.039999999999964,1,1.0,27.090000000000146
2026,2138,-46.66000000000031,-22.200000000000273,0,4.0,-24.460000000000036
2026,2139,-25.329999999999927,-25.329999999999927,0,1.0,0.0
2026,2140,13.849999999998545,-21.530000000002474,1,5.0,35.38000000000102
2026,2141,63.409999999998035,15.52999999999929,1,4.0,47.879999999998745
2026,2142,-66.48000000000093,-22.16000000000031,0,3.0,-44.32000000000062
2026,2143,198.83999999999924,133.9999999999991,2,4.0,64.84000000000015
2026,2144,67.47000000000071,39.0600000000004,1,7.0,28.41000000000031
2026,2145,-83.11999999999898,-84.13999999999987,1,5.0,1.0200000000008913
2026,2146,-104.12999999999874,-34.70999999999958,0,3.0,-69.41999999999916
2026,2147,-120.95999999999913,-40.31999999999971,0,3.0,-80.63999999999942
2026,2148,-38.679999999999836,-56.76999999999998,0,1.0,18.090000000000146
2026,2149,217.48999999999887,131.62999999999874,2,5.0,85.86000000000013
2026,2150,-52.61000000000104,-30.450000000000273,0,4.0,-22.160000000000764
2026,2151,-122.76000000000022,-40.92000000000007,0,3.0,-81.84000000000015
2026,2152,-14.329999999999018,-0.3099999999994907,0,4.0,-14.019999999999527
2026,2153,-9.849999999999909,-9.849999999999909,0,1.0,0.0
2026,2154,-37.63000000000102,-25.270000000000437,1,4.0,-12.360000000000582
2026,2155,-15.490000000000236,-25.11999999999989,0,1.0,9.629999999999654
2026,2156,501.37000000000216,327.77000000000317,3,7.0,173.599999999999
2026,2157,-67.16999999999825,-22.389999999999418,0,3.0,-44.779999999998836
2026,2158,0.0,2.9999999999990905,0,0.0,-2.9999999999990905
2026,2159,74.09999999999945,135.94999999999936,2,1.0,-61.84999999999991
2026,2160,148.3099999999995,85.86999999999989,1,5.0,62.4399999999996
2026,2161,-35.39999999999918,-11.799999999999727,0,3.0,-23.599999999999454
2026,2162,-17.099999999999454,-34.73999999999933,1,1.0,17.639999999999873
2026,2163,181.12000000000126,97.85000000000127,3,4.0,83.26999999999998
2026,2164,-53.01000000000022,-17.670000000000073,0,3.0,-35.340000000000146
2026,2165,-95.05000000000018,-45.32999999999993,0,4.0,-49.720000000000255
2026,2166,-84.25999999999976,-45.679999999999836,0,4.0,-38.57999999999993
2026,2167,-69.08999999999924,-30.799999999999727,0,3.0,-38.28999999999951
2026,2168,18.40000000000009,-0.3200000000001637,1,7.0,18.720000000000255
2026,2169,26.7199999999998,-102.46000000000004,1,4.0,129.17999999999984
2026,2170,-55.19999999999891,-14.139999999999418,0,4.0,-41.05999999999949
2026,2171,4.070000000000164,4.070000000000164,0,1.0,0.0
2026,2172,-12.400000000000091,-12.400000000000091,0,1.0,0.0
2026,2173,-24.110000000000127,-24.110000000000127,0,2.0,0.0
2026,2174,136.32000000000016,78.17999999999984,2,5.0,58.14000000000033
2026,2175,-3.2899999999999636,-3.2899999999999636,0,1.0,0.0
2026,2176,908.5000000000018,418.550000000002,2,8.0,489.9499999999998
2026,2177,-32.86000000000149,-83.13000000000193,1,4.0,50.27000000000044
2026,2178,272.7599999999975,103.08999999999924,1,9.0,169.66999999999825
2026,2179,-35.210000000000036,-35.86999999999989,1,4.0,0.6599999999998545
2026,2180,-43.14000000000033,-14.38000000000011,0,3.0,-28.76000000000022
2026,2181,-29.409999999999854,-29.409999999999854,0,1.0,0.0
2026,2182,-70.3199999999988,-65.85999999999967,1,7.0,-4.459999999999127
2026,2183,-44.36999999999989,-6.100000000000364,0,3.0,-38.26999999999953
2026,2184,-38.94000000000142,-12.980000000000473,0,3.0,-25.960000000000946
2026,2185,-33.30000000000018,-56.909999999999854,0,1.0,23.609999999999673
2026,2186,-51.67000000000007,-25.840000000000146,1,7.0,-25.829999999999927
2026,2187,-30.13000000000011,-30.13000000000011,0,1.0,0.0
2026,2188,-89.48999999999978,-29.829999999999927,0,3.0,-59.659999999999854
2026,2189,173.15000000000146,121.95000000000164,2,4.0,51.19999999999982
2026,2190,141.5500000000029,6.5200000000022555,2,7.0,135.03000000000065
2026,2191,-61.89000000000033,-20.63000000000011,0,3.0,-41.26000000000022
2026,2192,-151.07000000000153,-89.13000000000102,1,5.0,-61.94000000000051
2026,2193,178.78999999999905,70.55999999999949,2,4.0,108.22999999999956
2026,2194,932.1100000000042,271.4200000000019,2,10.0,660.6900000000023
2026,2195,-117.86999999999989,-101.64000000000124,1,3.0,-16.229999999998654
2026,2196,838.8000000000011,751.4200000000037,4,6.0,87.37999999999738
2026,2197,-26.9399999999996,-26.9399999999996,0,1.0,0.0
2026,2198,-178.41000000000076,-59.470000000000255,0,3.0,-118.94000000000051
2026,2199,-53.88000000000011,-53.969999999999345,1,3.0,0.08999999999923602
2026,2200,-84.77999999999793,-28.25999999999931,0,6.0,-56.51999999999862
2026,2201,131.4999999999991,77.99999999999727,2,4.0,53.50000000000182
2026,2202,-39.210000000000946,-26.43000000000029,0,4.0,-12.780000000000655
2026,2203,-80.10999999999876,-46.6299999999992,0,4.0,-33.47999999999956
2026,2204,-95.32999999999902,-41.42999999999938,0,4.0,-53.899999999999636
2026,2205,-69.51999999999862,-41.219999999999345,0,4.0,-28.299999999999272
