signal_id,decision_time,entry_event,direction,units,event_price,structural_sl,h4_source_open,h4_source_end,h4_fast_dir,h4_fast_run_k,answer_final_run_len,answer_future_remaining_h4,h4_fast_body_signed,h4_fast_body_to_range_signed,era_scale_prev_h4_atr180,era_risk_event_price,m15_count,m15_aligned_fraction,m15_transition_rate,m15_mean_same_run_len,m15_mean_opp_run_len,m15_max_same_run_len,m15_max_opp_run_len,m15_length_advantage,m15_current_signed_streak,m15_body_sum_signed,m15_body_mean_signed,m15_body_flow_eff,m15_body_to_range_mean_signed,m15_opposing_wick_share_mean,m15_no_opposing_wick_fraction,m30_count,m30_aligned_fraction,m30_transition_rate,m30_mean_same_run_len,m30_mean_opp_run_len,m30_max_same_run_len,m30_max_opp_run_len,m30_length_advantage,m30_current_signed_streak,m30_body_sum_signed,m30_body_mean_signed,m30_body_flow_eff,m30_body_to_range_mean_signed,m30_opposing_wick_share_mean,m30_no_opposing_wick_fraction,h1_count,h1_aligned_fraction,h1_transition_rate,h1_mean_same_run_len,h1_mean_opp_run_len,h1_max_same_run_len,h1_max_opp_run_len,h1_length_advantage,h1_current_signed_streak,h1_body_sum_signed,h1_body_mean_signed,h1_body_flow_eff,h1_body_to_range_mean_signed,h1_opposing_wick_share_mean,h1_no_opposing_wick_fraction
281,2025.06.12 04:00:00,ENTRY_FILL,LONG,3,3365.95,3319.26,2025-06-12 00:00:00,2025-06-12 04:00:00,LONG,2,3,1,22.370866176025174,0.6935226148116014,24.39845521493088,1.9136457447284279,12,0.75,0.18181818181818182,4.5,3.0,5,3,2,4,18.06160441803604,1.5051337015030033,0.6541447478417782,0.20207037598949565,0.26064053758507194,0.3333333333333333,6,0.8333333333333334,0.4,2.5,1.0,3,1,2,2,18.37289128181601,3.062148546969335,0.792144884970411,0.28117248555932395,0.2445670199726573,0.3333333333333333,3,1.0,0.0,3.0,0.0,3,0,3,3,36.33073212658019,12.110244042193395,1.0,0.6337186229114553,0.0,1.0
282,2025.06.12 08:00:00,ENTRY_FILL,LONG,1,3370.46,3319.26,2025-06-12 04:00:00,2025-06-12 08:00:00,LONG,3,3,0,11.422716544006562,0.5757790086202609,24.365519352625707,2.1013301321025337,16,0.4375,0.4,2.3333333333333335,2.25,4,6,-2,-1,6.544306132959264,0.409019133309954,0.30408655492453096,0.03252887375098565,0.3576778390134363,0.1875,8,0.625,0.14285714285714285,5.0,3.0,5,3,2,-3,6.812915252460698,0.8516144065575872,0.4609005109725198,0.045976391960985824,0.33549256271231637,0.125,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,17.32541055266711,4.331352638166777,0.9913817960298201,0.40795640272171974,0.14713888069496217,0.5
283,2025.06.12 12:00:00,ENTRY_FILL,SHORT,1,3356.48,3377.78,2025-06-12 08:00:00,2025-06-12 12:00:00,SHORT,1,1,0,6.824320863998764,0.1838943913769534,24.315488689555565,0.8759848618279816,16,0.5,0.4,2.0,2.6666666666666665,4,3,1,1,19.049826953005777,1.190614184562861,0.3035982913134835,-0.045219958393825546,0.2974079078321988,0.25,8,0.5,0.5714285714285714,2.0,1.3333333333333333,3,2,1,-1,19.19409758124948,2.399262197656185,0.5805606146621055,-0.013575622019766833,0.2901262237773471,0.125,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,25.38934934045983,6.347337335114958,0.9294547695596985,0.23456029751786517,0.20639284030419036,0.25
284,2025.06.12 16:00:00,ENTRY_FILL,LONG,1,3388.38,3338.64,2025-06-12 12:00:00,2025-06-12 16:00:00,LONG,1,10,9,14.395919784000398,0.41142954512719315,24.386569307946925,2.039647289944605,16,0.75,0.26666666666666666,4.0,2.0,6,3,3,4,39.625585586843954,2.476599099177747,0.7269892332928601,0.30151476394931975,0.18046040910113634,0.4375,8,0.875,0.2857142857142857,3.5,1.0,5,1,4,2,36.80131124729178,4.600163905911472,0.8761664516889031,0.36956622934530503,0.16603746306727635,0.5,4,1.0,0.0,4.0,0.0,4,0,4,4,39.38816566622063,9.847041416555157,1.0,0.48675463051741474,0.07312556442082624,0.75
285,2025.06.16 08:00:00,ENTRY_FILL,SHORT,1,3427.72,3451.45,2025-06-16 04:00:00,2025-06-16 08:00:00,SHORT,1,10,9,5.06473228080722,0.25986312369457554,24.392073538757288,0.9728570210439353,16,0.8125,0.13333333333333333,6.5,3.0,10,3,7,10,14.419274974170094,0.9012046858856309,0.49719661924852254,0.19105563980584805,0.2564798784443889,0.3125,8,0.75,0.2857142857142857,3.0,2.0,5,2,3,5,17.010578746427655,2.126322343303457,0.6477085388985881,0.30555098538607145,0.1795474299335896,0.375,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,2,15.955933928846207,3.9889834822115517,0.8979763189599052,0.3646618529648563,0.19468544676769067,0.5
286,2025.06.18 01:00:05,ENTRY_REJECT,LONG,3,3390.56,3366.21,2025-06-17 20:00:00,2025-06-18 00:00:00,LONG,1,3,2,2.833799826878021,0.2543805948723567,24.289880309553418,1.0024750920828065,16,0.625,0.26666666666666666,3.3333333333333335,3.0,5,5,0,3,6.693159655393629,0.4183224784621018,0.30229443651266424,0.13059996620398792,0.2968278988008872,0.1875,8,0.75,0.2857142857142857,3.0,2.0,3,2,1,3,6.79329267308367,0.8491615841354587,0.3361137133377702,0.15748812204739465,0.21883605784533278,0.25,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,1,6.910350207077954,1.7275875517694885,0.7019201538207327,0.14198198134717155,0.2599910239080462,0.0
287,2025.06.18 04:00:00,ENTRY_FILL,LONG,1,3385.89,3366.21,2025-06-18 00:00:00,2025-06-18 04:00:00,LONG,2,3,1,2.1064499567182793,0.161166790873623,24.21682541894479,0.8126581275431832,12,0.4166666666666667,0.36363636363636365,1.6666666666666667,3.5,2,4,-2,2,-2.3102570394107715,-0.19252141995089764,-0.1222267272638632,-0.1220441331302311,0.36891708992104383,0.16666666666666666,6,0.16666666666666666,0.2,1.0,5.0,1,5,-4,-5,-2.03257976156965,-0.3387632935949417,-0.16727076709380087,-0.18503572633267384,0.3862570872810635,0.16666666666666666,3,0.3333333333333333,0.5,1.0,2.0,1,2,-1,-2,2.2986870954118785,0.7662290318039595,0.303550428233028,0.011897130075790846,0.36149367112857833,0.3333333333333333
288,2025.06.18 08:00:00,ENTRY_FILL,LONG,1,3395.51,3370.62,2025-06-18 04:00:00,2025-06-18 08:00:00,LONG,3,3,0,1.710612489180221,0.05824353044536014,24.154898611061768,1.0304328078860956,16,0.625,0.2,5.0,3.0,9,5,4,9,13.870328946930385,0.8668955591831491,0.30772613512301183,0.18986492242712769,0.1828914270091369,0.5,8,0.625,0.2857142857142857,2.5,3.0,4,3,1,4,12.172422790025394,1.5215528487531742,0.3279743208660376,0.1900450946249224,0.23302651386368273,0.5,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,2.744377735993112,0.686094433998278,0.10181189848507323,0.002858840316759259,0.2588905925331182,0.25
289,2025.06.18 12:00:00,ENTRY_FILL,SHORT,3,3383.56,3399.99,2025-06-18 08:00:00,2025-06-18 12:00:00,SHORT,1,2,1,1.9203468777054695,0.10346696539361397,24.18387139655587,0.679378405987542,16,0.75,0.13333333333333333,6.0,4.0,10,4,6,2,15.867095786831669,0.9916934866769793,0.4985839657140899,0.23566549623138228,0.20098816324909008,0.375,8,0.75,0.2857142857142857,3.0,2.0,5,2,3,1,13.077640435442845,1.6347050544303556,0.5172768535598422,0.23302100061782555,0.17770524836105828,0.25,4,0.5,0.6666666666666666,2.0,1.0,2,1,1,-1,7.293163891500626,1.8232909728751565,0.6276730696557173,0.18651585984819363,0.25706914685341703,0.5
290,2025.06.18 20:00:00,ENTRY_FILL,LONG,3,3391.23,3373.84,2025-06-18 16:00:00,2025-06-18 20:00:00,LONG,1,1,0,2.6794783201439714,0.11665121115124052,24.098057512871815,0.7216349280729836,16,0.625,0.3333333333333333,3.3333333333333335,2.0,5,3,2,-1,5.657297370933975,0.35358108568337343,0.16732973975918566,0.13977884763332799,0.2599131171848578,0.25,8,0.75,0.2857142857142857,3.0,2.0,4,2,2,4,7.129466133691949,0.8911832667114936,0.29215230035486306,0.21202977333778225,0.2605411277728547,0.25,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,2,12.99924545354861,3.2498113633871526,0.9348624968044905,0.3232656875164487,0.2840451223074587,0.5
291,2025.06.19 01:00:05,ENTRY_REJECT,SHORT,1,3369.96,3395.76,2025-06-18 20:00:00,2025-06-19 00:00:00,SHORT,1,2,1,9.610130419964207,0.28902647879591603,24.0917905266892,1.0709042140898,16,0.75,0.2,6.0,2.0,8,2,6,-2,31.923960739976337,1.995247546248521,0.6392078787676191,0.27364109733281217,0.18857285688366857,0.4375,8,0.75,0.42857142857142855,3.0,1.0,4,1,3,-1,32.44870542196486,4.0560881777456075,0.8486116690970176,0.3750645808039718,0.15406636562201664,0.5,4,1.0,0.0,4.0,0.0,4,0,4,4,33.22160965915373,8.305402414788432,1.0,0.47441931681768523,0.14962577541498312,0.5
292,2025.06.19 08:00:00,ENTRY_FILL,LONG,3,3374.71,3362.51,2025-06-19 04:00:00,2025-06-19 08:00:00,LONG,1,1,0,0.01986684875237188,0.00109158509628418,24.086599082273107,0.5065057112599425,16,0.3125,0.4,1.25,3.6666666666666665,2,5,-3,1,-8.673196273096892,-0.5420747670685557,-0.5962694575210128,-0.10442561889233795,0.43699389271603967,0.0,8,0.375,0.5714285714285714,1.0,2.5,1,3,-2,1,-7.162496527734675,-0.8953120659668343,-0.5698494738883179,-0.13542252934844856,0.38351292514653146,0.0,4,0.25,0.3333333333333333,1.0,3.0,1,3,-2,-3,-2.595715700461369,-0.6489289251153423,-0.291033701834087,-0.2107730713888047,0.4095853893758774,0.0
293,2025.06.20 01:00:05,ENTRY_REJECT,LONG,3,3370.47,3361.47,2025-06-19 20:00:00,2025-06-20 00:00:00,LONG,1,1,0,1.5999213548775515,0.16718091482523764,23.956867011328878,0.37567516636228027,6,0.6666666666666666,0.4,2.0,2.0,2,2,0,2,-0.4718971202250941,-0.07864952003751569,-0.0363572206949927,0.12092635173405124,0.21420468243856802,0.5,3,0.3333333333333333,0.5,1.0,2.0,1,2,-1,-2,-0.18008339963898834,-0.06002779987966278,-0.028013993691256754,0.01632086969383829,0.37128529572749097,0.3333333333333333,2,0.5,1.0,1.0,1.0,1,1,0,-1,1.5049406040557187,0.7524703020278594,0.8322343306009711,0.07061968618165385,0.4062283785748918,0.0
294,2025.06.20 04:00:00,ENTRY_FILL,SHORT,1,3368.11,3375.42,2025-06-20 00:00:00,2025-06-20 04:00:00,SHORT,1,4,3,2.5840196612798536,0.3011677926899622,23.876939972377052,0.3061531338796679,12,0.5833333333333334,0.45454545454545453,2.3333333333333335,1.6666666666666667,4,2,2,-1,3.848376046806152,0.3206980039005127,0.2562905498803852,0.06021010338394931,0.28756855725205027,0.08333333333333333,6,0.6666666666666666,0.4,2.0,2.0,2,2,0,2,3.2595491750425936,0.5432581958404322,0.3698811720926264,0.07643900328533744,0.30237775525095917,0.16666666666666666,3,0.6666666666666666,0.5,2.0,1.0,2,1,1,-1,2.920225657150695,0.973408552383565,0.7855762200461032,0.11741393980836352,0.29408312314320617,0.0
295,2025.06.20 08:00:00,ENTRY_FILL,SHORT,1,3354.27,3375.42,2025-06-20 04:00:00,2025-06-20 08:00:00,SHORT,2,4,2,10.3960049153211,0.4406954181992809,23.792290305863844,0.8889434236092633,16,0.6875,0.13333333333333333,5.5,5.0,10,5,5,1,15.266848504234076,0.9541780315146298,0.4697300780689801,0.054356631419416226,0.24561211583210135,0.125,8,0.75,0.2857142857142857,3.0,2.0,5,2,3,1,16.16380205931864,2.02047525741483,0.6597398190964833,0.20373987582064343,0.16399780121586816,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,24.415119507654254,6.103779876913563,1.0,0.4828373945843437,0.08095760729896448,0.5
296,2025.06.20 20:00:00,ENTRY_FILL,LONG,3,3371.69,3341.9,2025-06-20 16:00:00,2025-06-20 20:00:00,LONG,1,3,2,11.642187423198266,0.36971061998089383,23.70559459542915,1.2566653782961423,16,0.75,0.26666666666666666,4.0,2.0,5,2,3,5,34.7918263982142,2.1744891498883874,0.8414139145025964,0.2375983925464471,0.25948198386182325,0.1875,8,1.0,0.0,8.0,0.0,8,0,8,8,32.10832801892002,4.013541002365002,1.0,0.31320452759553613,0.24831088976904717,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,37.51554928722953,9.378887321807383,1.0,0.6139225445425558,0.05078174654021508,0.75
297,2025.06.23 01:00:05,ENTRY_REJECT,LONG,1,3393.6,3364.59,2025-06-20 20:00:00,2025-06-21 00:00:00,LONG,2,3,1,10.852546855799574,0.7957260381581382,23.748841292121206,1.2215332800099166,16,0.375,0.2,3.0,5.0,3,7,-4,3,-4.4185483538749395,-0.2761592721171837,-0.21400370407562155,-0.11850215985834273,0.31786168591568204,0.25,8,0.25,0.42857142857142855,1.0,3.0,1,4,-3,1,-3.25240740466279,-0.4065509255828488,-0.33223849876347505,-0.07661018736197295,0.3643767564752021,0.125,4,0.25,0.3333333333333333,1.0,3.0,1,3,-2,-3,-1.7396531695485464,-0.4349132923871366,-0.40997101889696014,-0.10863587069619617,0.41376852716973334,0.0
298,2025.06.23 08:00:00,ENTRY_FILL,SHORT,1,3358.46,3396.67,2025-06-23 04:00:00,2025-06-23 08:00:00,SHORT,1,2,1,12.428215821512367,0.5914757361662173,23.73775598274246,1.6096719516275682,16,0.5625,0.4666666666666667,2.25,1.75,4,3,1,4,8.703131661332463,0.543945728833279,0.29614443008961017,0.10491744706309536,0.30643027049062604,0.1875,8,0.5,0.2857142857142857,2.0,4.0,2,4,-2,2,7.3397027041478395,0.9174628380184799,0.3051634637817419,0.06954446978723941,0.3258502832760003,0.25,4,0.75,0.6666666666666666,1.5,1.0,2,1,1,1,19.841051977886764,4.960262994471691,0.9678827226644658,0.34084455845569056,0.2147484755159973,0.5
299,2025.06.23 16:00:00,ENTRY_FILL,LONG,1,3360.33,3346.94,2025-06-23 12:00:00,2025-06-23 16:00:00,LONG,1,3,2,4.494736511155679,0.17201440915253197,23.64912745194602,0.5661942508114839,16,0.6875,0.2,5.5,2.5,9,4,5,-4,0.2738901598063421,0.017118134987896383,0.005305347411698334,0.12226988260210757,0.24144037114427486,0.3125,8,0.75,0.14285714285714285,6.0,2.0,6,2,4,-2,3.4623860086303466,0.43279825107879333,0.08297626098753148,0.19960161827265363,0.22966871311438986,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,21.85630448446136,5.46407612111534,1.0,0.4861557976198501,0.1340288470059287,0.75
300,2025.06.23 20:00:00,ENTRY_FILL,LONG,3,3390.03,3355.87,2025-06-23 16:00:00,2025-06-23 20:00:00,LONG,2,3,1,15.673684127788874,0.46523253570165773,23.662910077212985,1.4436094245608388,16,0.8125,0.4,3.25,1.0,5,1,4,1,35.82389348344259,2.238993342715162,0.7694218787483451,0.3180693232837898,0.20236402136754034,0.375,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,-1,34.105173925567215,4.263146740695902,0.964981519071556,0.41078126358638745,0.1738637902612488,0.5,4,1.0,0.0,4.0,0.0,4,0,4,4,30.36508153027853,7.591270382569633,1.0,0.4978148739454183,0.11718888815857349,0.25
301,2025.06.24 04:00:00,ENTRY_FILL,SHORT,1,3351.24,3393.46,2025-06-24 00:00:00,2025-06-24 04:00:00,SHORT,1,5,4,22.425894742013043,0.51485258584783,23.72245715382659,1.779748182333207,12,0.75,0.09090909090909091,9.0,3.0,9,3,6,-3,24.983055336723282,2.0819212780602734,0.5530081025176988,0.12855262786086566,0.18644852822297475,0.3333333333333333,6,0.8333333333333334,0.2,5.0,1.0,5,1,4,-1,28.957021184480254,4.826170197413376,0.7432419261572728,0.3433415893163034,0.0801802714605399,0.6666666666666666,3,1.0,0.0,3.0,0.0,3,0,3,3,48.124715848587584,16.041571949529196,1.0,0.605847265413742,0.0,1.0
302,2025.06.25 01:00:05,ENTRY_REJECT,LONG,3,3324.99,3295.34,2025-06-24 20:00:00,2025-06-25 00:00:00,LONG,1,4,3,5.233380962166393,0.5451438502256711,23.807240987056502,1.2454194089991242,16,0.625,0.4,2.5,2.0,4,3,1,1,7.89372428474644,0.4933577677966525,0.41665478099351777,0.12217258038619148,0.27074174114180244,0.25,8,0.75,0.2857142857142857,3.0,2.0,4,2,2,4,10.14556750346901,1.2681959379336263,0.6838599539888414,0.21399841534806568,0.2544979149408778,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,17.16864440839754,4.292161102099385,1.0,0.6249978949906958,0.012744416455532074,0.75
303,2025.06.25 04:00:00,ENTRY_FILL,LONG,1,3327.21,3295.34,2025-06-25 00:00:00,2025-06-25 04:00:00,LONG,2,4,2,5.908345240541166,0.5751700417177456,23.728311870461745,1.343121254220927,12,0.5833333333333334,0.2727272727272727,3.5,2.5,6,3,3,-2,4.510888807525134,0.37590740062709455,0.43934032223440883,0.11797738539964452,0.27252649737765855,0.16666666666666666,6,0.6666666666666666,0.2,4.0,2.0,4,2,2,4,5.45144993557642,0.9085749892627367,0.6955929716901772,0.17330461470146077,0.22215194493451976,0.16666666666666666,3,1.0,0.0,3.0,0.0,3,0,3,3,6.895462590490297,2.2984875301634324,1.0,0.42201752575667434,0.043321097754279114,0.3333333333333333
304,2025.06.25 16:00:00,ENTRY_FILL,SHORT,1,3320.66,3337.04,2025-06-25 12:00:00,2025-06-25 16:00:00,SHORT,1,1,0,5.469807105616837,0.4806508880155347,23.496835527232886,0.697115149017222,16,0.5625,0.4,2.25,2.3333333333333335,3,3,0,2,9.881342304782265,0.6175838940488916,0.3336461973578794,0.10355922067810856,0.2819461450483595,0.3125,8,0.625,0.8571428571428571,1.25,1.0,2,1,1,1,6.730501829895729,0.8413127287369662,0.4874311320186003,0.12453436930523075,0.36924872401563275,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,11.708749583606277,2.9271873959015693,1.0,0.3606612371983593,0.2586778225109445,0.25
305,2025.06.25 20:00:00,ENTRY_FILL,LONG,3,3335.01,3311.95,2025-06-25 16:00:00,2025-06-25 20:00:00,LONG,1,5,4,2.8345482235959025,0.12233699713404807,23.429519774303813,0.9842284529148275,16,0.75,0.2,6.0,2.0,6,3,3,6,16.049120302210213,1.0030700188881383,0.47291722763788313,0.24073033013847867,0.20134130338872788,0.375,8,0.75,0.14285714285714285,6.0,2.0,6,2,4,6,9.84945943448156,1.231182429310195,0.30952916240574585,0.20559531375374196,0.15795689754830225,0.375,4,0.5,0.3333333333333333,2.0,2.0,2,2,0,2,3.712265651024154,0.9280664127560385,0.17693766935617483,0.13570189945150302,0.22845828550470154,0.5
306,2025.06.26 01:00:05,ENTRY_REJECT,LONG,1,3334.39,3311.95,2025-06-25 20:00:00,2025-06-26 00:00:00,LONG,2,5,3,5.2466370558991,0.46554011143736546,23.4280779977799,0.9578250508695814,16,0.5625,0.3333333333333333,3.0,2.3333333333333335,7,3,4,-1,-0.5199128721087618,-0.03249455450679761,-0.0255885917277477,0.07987876654669412,0.2789529727908065,0.1875,8,0.5,0.42857142857142855,2.0,2.0,3,2,1,-2,2.171944358206474,0.27149304477580927,0.20113008962857198,0.09550828452554512,0.2821571388624188,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,11.965766603188968,2.991441650797242,1.0,0.4192900756058503,0.12633938173506892,0.5
307,2025.06.26 04:00:00,ENTRY_FILL,LONG,1,3334.2,3311.95,2025-06-26 00:00:00,2025-06-26 04:00:00,LONG,3,5,2,3.973659263974696,0.42609955516229514,23.360533120014455,0.9524611397218932,12,0.5833333333333334,0.2727272727272727,3.5,2.5,6,4,2,-4,1.7347987843108967,0.1445665653592414,0.11630212091958962,0.10278686609572019,0.29217226957486325,0.25,6,0.5,0.6,1.5,1.5,2,2,0,-2,2.1506979914411204,0.35844966524018673,0.2073007091157917,0.0714752763564659,0.2752369087905413,0.16666666666666666,3,1.0,0.0,3.0,0.0,3,0,3,3,6.513711385186525,2.1712371283955085,1.0,0.3434467359190343,0.17680630521306698,0.3333333333333333
308,2025.06.26 16:00:00,ENTRY_FILL,SHORT,1,3322.08,3350.3,2025-06-26 12:00:00,2025-06-26 16:00:00,SHORT,1,2,1,7.869411574000878,0.2896360535149377,23.205822411524444,1.2160741170709672,16,0.75,0.26666666666666666,4.0,2.0,7,2,5,2,23.91023520867293,1.494389700542058,0.5823009128767569,0.20663288703497318,0.24347703393992973,0.25,8,0.75,0.5714285714285714,2.0,1.0,3,1,2,1,19.473656034978376,2.434207004372297,0.7386557151736411,0.2481636439952299,0.23362447720355634,0.25,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,3,16.43498410746497,4.108746026866243,0.9280931646577734,0.2918187968736923,0.19169809928122247,0.25
309,2025.06.27 01:00:05,ENTRY_REJECT,LONG,1,3328.01,3309.97,2025-06-26 20:00:00,2025-06-27 00:00:00,LONG,1,1,0,2.3916617766249146,0.2761734153146454,23.228190922458484,0.7766424884409834,16,0.375,0.4666666666666667,1.5,2.5,3,4,-1,-3,-3.012022668742702,-0.18825141679641888,-0.21485942159623617,-0.04948076872780309,0.34882074818467557,0.0625,8,0.375,0.42857142857142855,1.5,2.5,2,4,-2,-4,-0.5725517578634935,-0.0715689697329367,-0.05095816932901017,-0.05535860805804576,0.353571580248248,0.125,4,0.75,0.3333333333333333,3.0,1.0,3,1,2,-1,10.71390631208078,2.678476578020195,0.7476529889459256,0.2871526869113413,0.23100555516461435,0.5
310,2025.06.27 04:00:00,ENTRY_FILL,SHORT,1,3318.85,3336.4,2025-06-27 00:00:00,2025-06-27 04:00:00,SHORT,1,5,4,8.340084555844442,0.5109693267002687,23.147256528444824,0.7581892039099157,12,0.75,0.2727272727272727,4.5,1.5,5,2,3,-1,16.513305419415246,1.3761087849512705,0.7019774924505384,0.2853715143310081,0.14533045462980124,0.4166666666666667,6,1.0,0.0,6.0,0.0,6,0,6,6,16.493337093251284,2.748889515541881,1.0,0.42409797935848575,0.12137294763101013,0.6666666666666666,3,1.0,0.0,3.0,0.0,3,0,3,3,20.040813798461386,6.680271266153795,1.0,0.6020093744225656,0.0,1.0
311,2025.06.27 08:00:00,ENTRY_FILL,SHORT,1,3294.05,3336.4,2025-06-27 04:00:00,2025-06-27 08:00:00,SHORT,2,5,3,19.383021138959975,0.6003347616225564,23.100049547731246,1.8333294009821413,16,0.75,0.3333333333333333,4.0,1.3333333333333333,9,2,7,1,28.92640241278923,1.8079001507993269,0.7726793651499396,0.28734810860438204,0.2435272945261084,0.375,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,7,29.80331588967192,3.72541448620899,0.8620242273632021,0.3644180445886099,0.192971832598731,0.5,4,1.0,0.0,4.0,0.0,4,0,4,4,38.05961791943719,9.514904479859297,1.0,0.5758884021347884,0.06780868994244835,0.5
312,2025.06.30 01:00:05,ENTRY_REJECT,LONG,3,3274.05,3255.93,2025-06-27 20:00:00,2025-06-28 00:00:00,LONG,1,1,0,1.0469413236760374,0.07265380455766933,23.10929097923653,0.7841002139044849,16,0.5,0.4,2.0,2.6666666666666665,4,3,1,4,-3.081535695092043,-0.1925959809432527,-0.15820252394124812,-0.06062646856471902,0.37630638046544035,0.0625,8,0.375,0.42857142857142855,1.5,2.5,2,4,-2,2,-3.9093371580052008,-0.4886671447506501,-0.3328847388745663,-0.07017663162601342,0.4051601725373847,0.125,4,0.25,0.3333333333333333,1.0,3.0,1,3,-2,-3,-2.4655992068155683,-0.6163998017038921,-0.3017760917835067,-0.1221741423649442,0.4639480947902019,0.0
313,2025.06.30 08:00:01,ENTRY_FILL,LONG,3,3285.83,3259.51,2025-06-30 04:00:00,2025-06-30 08:00:00,LONG,1,2,1,7.833933832730054,0.2927479010736219,23.125345131657962,1.1381451757867325,16,0.6875,0.4,2.75,1.6666666666666667,7,3,4,2,22.977831834394237,1.4361144896496398,0.8265906123402913,0.20285732706923928,0.2623979655382334,0.3125,8,0.75,0.2857142857142857,3.0,2.0,5,2,3,1,21.127569861658685,2.6409462327073356,0.9011572931153154,0.29021211615352993,0.1965427899943341,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,25.471401568696365,6.367850392174091,1.0,0.5177413322642227,0.10480352598172103,0.75
314,2025.06.30 12:00:00,ENTRY_FILL,LONG,1,3289.01,3259.51,2025-06-30 08:00:00,2025-06-30 12:00:00,LONG,2,2,0,14.700483458182134,0.655730504054977,23.145537658704306,1.2745437343040498,16,0.6875,0.2,5.5,2.5,10,3,7,-3,10.022814313529125,0.6264258945955703,0.42326996643949844,0.1514848667483327,0.26243281090046017,0.25,8,0.75,0.14285714285714285,6.0,2.0,6,2,4,-2,12.682534173124168,1.585316771640521,0.6794493992291146,0.2672076067629808,0.17918807131694328,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,23.615087598043374,5.9037718995108435,1.0,0.5301029791236662,0.05992658828574347,0.75
315,2025.06.30 16:00:00,ENTRY_FILL,SHORT,1,3281.79,3296.76,2025-06-30 12:00:00,2025-06-30 16:00:00,SHORT,1,1,0,1.9968791354540372,0.1370541616646587,23.084340227267063,0.6484915684234195,16,0.625,0.26666666666666666,3.3333333333333335,3.0,6,4,2,1,6.930017650499849,0.43312610315624056,0.19918459168038177,0.08005849352324167,0.2466014752493092,0.25,8,0.625,0.42857142857142855,2.5,1.5,3,2,1,-2,10.905380820706796,1.3631726025883495,0.40838628614137856,0.15850364908902065,0.23392425595503183,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,16.671557025122183,4.167889256280546,1.0,0.3851096821075898,0.13910561281112638,0.5
316,2025.06.30 20:00:00,ENTRY_FILL,LONG,1,3298.36,3274.55,2025-06-30 16:00:00,2025-06-30 20:00:00,LONG,1,7,6,6.534780216136369,0.33391825325172786,23.037149448226693,1.0335480113765874,16,0.75,0.3333333333333333,4.0,1.3333333333333333,7,2,5,7,14.23414944363276,0.8896343402270475,0.5737031665289718,0.21916673893899782,0.25398343982283617,0.3125,8,0.875,0.14285714285714285,7.0,1.0,7,1,6,7,14.724554422291476,1.8405693027864345,0.9035657786489683,0.2905586857318043,0.2665561912840695,0.25,4,1.0,0.0,4.0,0.0,4,0,4,4,14.136152685930483,3.534038171482621,1.0,0.3678523214381813,0.22625781074187115,0.25
317,2025.07.02 01:00:05,ENTRY_REJECT,SHORT,1,3338.01,3357.91,2025-07-01 20:00:00,2025-07-02 00:00:00,SHORT,1,4,3,5.868674390856086,0.6711141122638664,22.7926723442204,0.8730876177863248,16,0.625,0.3333333333333333,3.3333333333333335,2.0,4,3,1,-3,3.1019717777548976,0.1938732361096811,0.28380167607911294,0.09938892063463867,0.31149442946668193,0.125,8,0.75,0.42857142857142855,3.0,1.0,4,1,3,-1,2.3325784249618664,0.2915723031202333,0.5328869817886177,0.09499446948667745,0.3749716917791326,0.0,4,1.0,0.0,4.0,0.0,4,0,4,4,9.062972654506211,2.265743163626553,1.0,0.48297687627919167,0.08019393093746097,0.75
318,2025.07.02 16:00:00,ENTRY_FILL,LONG,3,3346.81,3327.53,2025-07-02 12:00:00,2025-07-02 16:00:00,LONG,1,3,2,5.800512990660081,0.32189306274473295,22.546248946907035,0.8551311593073062,16,0.75,0.13333333333333333,6.0,4.0,9,4,5,3,16.248953511780655,1.015559594486291,0.5720772372411018,0.20975867574990364,0.21748001348456528,0.375,8,0.875,0.2857142857142857,3.5,1.0,5,1,4,2,14.933816396954626,1.8667270496193282,0.8394964964065587,0.3103848710348064,0.21968320432628963,0.375,4,1.0,0.0,4.0,0.0,4,0,4,4,15.984952301858812,3.996238075464703,1.0,0.42177680295810693,0.1295222801987535,0.5
