signal_id,decision_time,direction,W,run_seq,final_run_len,entry_price,stop_prev_std_ha_extreme,stop_distance,valid_stop,exit_time,exit_reason,child_pnl_price,child_R,weighted_fixedlot_pnl,weighted_R_Wprop,chop12,campaign_start
268,2025-06-09 12:00:00,LONG,3.0,1,4,3320.1,3293.45,26.65000000000009,True,2025-06-10 04:00:00,NHA,-3.4699999999998,-0.13020637898685883,-10.4099999999994,-0.3906191369605765,False,2025-06-09 08:00:00
269,2025-06-09 16:00:00,LONG,1.0,2,4,3320.15,3309.57,10.579999999999927,True,2025-06-10 04:00:00,NHA,-3.519999999999982,-0.3327032136105866,-3.519999999999982,-0.3327032136105866,False,2025-06-09 08:00:00
270,2025-06-09 20:00:00,LONG,1.0,3,4,3338.18,3312.16,26.019999999999982,True,2025-06-10 04:00:00,NHA,-21.549999999999727,-0.8282090699461854,-21.549999999999727,-0.8282090699461854,True,2025-06-09 08:00:00
271,2025-06-10 04:00:00,SHORT,1.0,1,2,3316.91,3338.13,21.220000000000255,True,2025-06-10 12:00:00,NHA,-12.5600000000004,-0.5918944392083059,-12.5600000000004,-0.5918944392083059,True,2025-06-10 00:00:00
272,2025-06-10 08:00:00,SHORT,1.0,2,2,3307.28,3327.9,20.61999999999989,True,2025-06-10 09:32:00,SL,-20.61999999999989,-1.0,-20.61999999999989,-1.0,False,2025-06-10 00:00:00
273,2025-06-10 12:00:00,LONG,3.0,1,2,3329.41,3301.89,27.519999999999982,True,2025-06-10 20:00:00,NHA,-8.179999999999836,-0.2972383720930175,-24.53999999999951,-0.8917151162790525,True,2025-06-10 08:00:00
274,2025-06-10 16:00:00,LONG,1.0,2,2,3337.2,3306.75,30.449999999999818,True,2025-06-10 20:00:00,NHA,-15.9699999999998,-0.5244663382594382,-15.9699999999998,-0.5244663382594382,True,2025-06-10 08:00:00
275,2025-06-10 20:00:00,SHORT,3.0,1,2,3321.47,3342.52,21.050000000000182,True,2025-06-11 04:00:00,NHA,-11.080000000000382,-0.5263657957244792,-33.240000000001146,-1.5790973871734375,True,2025-06-10 16:00:00
276,2025-06-11 04:00:00,LONG,3.0,1,4,3332.51,3319.41,13.100000000000364,True,2025-06-11 20:00:00,NHA,-2.2700000000004366,-0.1732824427481201,-6.81000000000131,-0.5198473282443603,True,2025-06-11 00:00:00
277,2025-06-11 08:00:00,LONG,3.0,2,4,3341.96,3315.47,26.490000000000236,True,2025-06-11 20:00:00,NHA,-11.720000000000255,-0.44243110607777086,-35.160000000000764,-1.3272933182333126,True,2025-06-11 00:00:00
278,2025-06-11 12:00:00,LONG,1.0,3,4,3344.68,3326.564492142816,18.11550785718373,True,2025-06-11 14:05:00,SL,-18.11550785718373,-1.0,-18.11550785718373,-1.0,True,2025-06-11 00:00:00
279,2025-06-11 20:00:00,SHORT,1.0,1,1,3330.26,3360.63,30.36999999999989,True,2025-06-12 01:00:00,NHA,-26.81999999999971,-0.883108330589391,-26.81999999999971,-0.883108330589391,True,2025-06-11 16:00:00
280,2025-06-12 01:00:05,LONG,3.0,1,3,3357.5,3327.98,29.519999999999982,True,2025-06-12 12:00:00,NHA,-0.6999999999998181,-0.023712737127365126,-2.0999999999994543,-0.07113821138209538,True,2025-06-11 20:00:00
281,2025-06-12 04:00:00,LONG,3.0,2,3,3365.95,3319.26,46.6899999999996,True,2025-06-12 12:00:00,NHA,-9.149999999999636,-0.1959734418504972,-27.44999999999891,-0.5879203255514915,False,2025-06-11 20:00:00
282,2025-06-12 08:00:00,LONG,1.0,3,3,3370.46,3338.546546629463,31.9134533705369,True,2025-06-12 12:00:00,NHA,-13.659999999999854,-0.42803264947224495,-13.659999999999854,-0.42803264947224495,False,2025-06-11 20:00:00
283,2025-06-12 12:00:00,SHORT,1.0,1,1,3356.48,3377.78,21.300000000000182,True,2025-06-12 13:28:00,SL,-21.300000000000182,-1.0,-21.300000000000182,-1.0,True,2025-06-12 08:00:00
284,2025-06-12 16:00:00,LONG,1.0,1,10,3388.38,3338.64,49.74000000000024,True,2025-06-16 08:00:00,NHA,39.17000000000007,0.787494973864091,39.17000000000007,0.787494973864091,False,2025-06-12 12:00:00
285,2025-06-16 08:00:00,SHORT,1.0,1,10,3427.72,3451.45,23.730000000000018,True,2025-06-18 01:00:00,NHA,37.159999999999854,1.5659502739148683,37.159999999999854,1.5659502739148683,False,2025-06-16 04:00:00
286,2025-06-18 01:00:05,LONG,3.0,1,3,3390.56,3366.21,24.34999999999991,True,2025-06-18 12:00:00,NHA,-7.029999999999745,-0.2887063655030707,-21.089999999999236,-0.8661190965092121,False,2025-06-17 20:00:00
287,2025-06-18 04:00:00,LONG,1.0,2,3,3385.89,3381.33,4.559999999999945,True,2025-06-18 04:42:00,SL,-4.559999999999945,-1.0,-4.559999999999945,-1.0,False,2025-06-17 20:00:00
288,2025-06-18 08:00:00,LONG,1.0,3,3,3395.51,3382.93,12.580000000000382,True,2025-06-18 09:20:00,SL,-12.580000000000382,-1.0,-12.580000000000382,-1.0,False,2025-06-17 20:00:00
289,2025-06-18 12:00:00,SHORT,3.0,1,2,3383.56,3399.99,16.429999999999836,True,2025-06-18 20:00:00,NHA,-7.569999999999709,-0.46074254412658455,-22.709999999999127,-1.3822276323797538,True,2025-06-18 08:00:00
290,2025-06-18 20:00:00,LONG,3.0,1,1,3391.23,3375.49,15.740000000000236,True,2025-06-18 22:01:00,SL,-15.740000000000236,-1.0,-47.22000000000071,-3.0,True,2025-06-18 16:00:00
291,2025-06-19 01:00:05,SHORT,1.0,1,2,3369.96,3396.81,26.84999999999991,True,2025-06-19 08:00:00,NHA,-4.739999999999782,-0.17653631284915447,-4.739999999999782,-0.17653631284915447,True,2025-06-18 20:00:00
292,2025-06-19 08:00:00,LONG,3.0,1,1,3374.71,3369.24,5.470000000000255,True,2025-06-19 08:44:00,SL,-5.470000000000255,-1.0,-16.410000000000764,-3.0,True,2025-06-19 04:00:00
293,2025-06-20 01:00:05,LONG,3.0,1,1,3370.47,3361.47,9.0,True,2025-06-20 04:00:00,NHA,-2.349999999999909,-0.261111111111101,-7.049999999999727,-0.783333333333303,True,2025-06-19 20:00:00
294,2025-06-20 04:00:00,SHORT,1.0,1,4,3368.11,3375.42,7.309999999999945,True,2025-06-20 20:00:00,NHA,-3.4899999999997817,-0.4774281805745291,-3.4899999999997817,-0.4774281805745291,True,2025-06-20 00:00:00
295,2025-06-20 08:00:00,SHORT,1.0,2,4,3354.27,3370.42,16.15000000000009,True,2025-06-20 16:54:00,SL,-16.15000000000009,-1.0,-16.15000000000009,-1.0,False,2025-06-20 00:00:00
296,2025-06-20 20:00:00,LONG,3.0,1,3,3371.69,3341.9,29.789999999999964,True,2025-06-23 08:00:00,NHA,-13.230000000000018,-0.44410876132930627,-39.690000000000055,-1.3323262839879189,True,2025-06-20 16:00:00
297,2025-06-23 01:00:05,LONG,1.0,2,3,3393.6,3343.0,50.59999999999991,True,2025-06-23 08:00:00,NHA,-35.13999999999987,-0.6944664031620541,-35.13999999999987,-0.6944664031620541,True,2025-06-20 16:00:00
298,2025-06-23 08:00:00,SHORT,1.0,1,2,3358.46,3396.67,38.210000000000036,True,2025-06-23 16:00:00,NHA,-2.099999999999909,-0.05495943470295491,-2.099999999999909,-0.05495943470295491,True,2025-06-23 04:00:00
299,2025-06-23 16:00:00,LONG,1.0,1,3,3360.33,3346.94,13.389999999999873,True,2025-06-24 02:34:00,SL,-13.389999999999873,-1.0,-13.389999999999873,-1.0,True,2025-06-23 12:00:00
300,2025-06-23 20:00:00,LONG,3.0,2,3,3390.03,3355.87,34.16000000000031,True,2025-06-24 01:18:00,SL,-34.16000000000031,-1.0,-102.48000000000093,-3.0,True,2025-06-23 12:00:00
301,2025-06-24 04:00:00,SHORT,1.0,1,5,3351.24,3391.59,40.350000000000364,True,2025-06-25 01:00:00,NHA,27.1899999999996,0.6738537794299716,27.1899999999996,0.6738537794299716,True,2025-06-24 00:00:00
302,2025-06-25 01:00:05,LONG,3.0,1,4,3324.99,3295.34,29.649999999999636,True,2025-06-25 16:00:00,NHA,-4.369999999999891,-0.14738617200674348,-13.109999999999673,-0.44215851602023043,False,2025-06-24 20:00:00
303,2025-06-25 04:00:00,LONG,1.0,2,4,3327.21,3315.65,11.559999999999945,True,2025-06-25 16:00:00,NHA,-6.5900000000001455,-0.5700692041522644,-6.5900000000001455,-0.5700692041522644,False,2025-06-24 20:00:00
304,2025-06-25 16:00:00,SHORT,1.0,1,1,3320.66,3337.04,16.38000000000011,True,2025-06-25 20:00:00,NHA,-14.240000000000236,-0.869352869352878,-14.240000000000236,-0.869352869352878,False,2025-06-25 12:00:00
305,2025-06-25 20:00:00,LONG,3.0,1,5,3335.01,3318.14,16.870000000000346,True,2025-06-26 16:00:00,NHA,-12.960000000000036,-0.7682276229993936,-38.88000000000011,-2.3046828689981806,False,2025-06-25 16:00:00
306,2025-06-26 01:00:05,LONG,1.0,2,5,3334.39,3311.95,22.440000000000055,True,2025-06-26 16:00:00,NHA,-12.33999999999969,-0.5499108734402701,-12.33999999999969,-0.5499108734402701,False,2025-06-25 16:00:00
307,2025-06-26 04:00:00,LONG,1.0,3,5,3334.2,3324.72,9.480000000000018,True,2025-06-26 15:58:00,SL,-9.480000000000018,-1.0,-9.480000000000018,-1.0,False,2025-06-25 16:00:00
308,2025-06-26 16:00:00,SHORT,1.0,1,2,3322.08,3350.3,28.220000000000255,True,2025-06-27 01:00:00,NHA,-5.449999999999818,-0.19312544294825545,-5.449999999999818,-0.19312544294825545,False,2025-06-26 12:00:00
309,2025-06-27 01:00:05,LONG,1.0,1,1,3328.01,3309.97,18.04000000000042,True,2025-06-27 04:00:00,NHA,-9.170000000000073,-0.5083148558758237,-9.170000000000073,-0.5083148558758237,False,2025-06-26 20:00:00
310,2025-06-27 04:00:00,SHORT,1.0,1,5,3318.85,3336.4,17.550000000000182,True,2025-06-30 01:00:00,NHA,45.11999999999989,2.5709401709401383,45.11999999999989,2.5709401709401383,False,2025-06-27 00:00:00
311,2025-06-27 08:00:00,SHORT,1.0,2,5,3294.05,3330.465990612409,36.41599061240868,True,2025-06-30 01:00:00,NHA,20.320000000000164,0.5579966289060982,20.320000000000164,0.5579966289060982,False,2025-06-27 00:00:00
312,2025-06-30 01:00:05,LONG,3.0,1,1,3274.05,3255.93,18.120000000000346,True,2025-06-30 01:22:00,SL,-18.120000000000346,-1.0,-54.36000000000104,-3.0,False,2025-06-27 20:00:00
313,2025-06-30 08:00:01,LONG,3.0,1,2,3285.83,3246.79,39.039999999999964,True,2025-06-30 16:00:00,NHA,-3.7799999999997453,-0.09682377049179684,-11.339999999999236,-0.2904713114753905,False,2025-06-30 04:00:00
314,2025-06-30 12:00:00,LONG,1.0,2,2,3289.01,3259.51,29.5,True,2025-06-30 16:00:00,NHA,-6.960000000000036,-0.23593220338983173,-6.960000000000036,-0.23593220338983173,False,2025-06-30 04:00:00
315,2025-06-30 16:00:00,SHORT,1.0,1,1,3281.79,3296.76,14.970000000000255,True,2025-06-30 19:50:00,SL,-14.970000000000255,-1.0,-14.970000000000255,-1.0,False,2025-06-30 12:00:00
316,2025-06-30 20:00:00,LONG,1.0,1,7,3298.36,3274.55,23.809999999999945,True,2025-07-02 01:00:00,NHA,39.65000000000009,1.6652666946661143,39.65000000000009,1.6652666946661143,False,2025-06-30 16:00:00
317,2025-07-02 01:00:05,SHORT,1.0,1,4,3338.01,3355.52,17.509999999999764,True,2025-07-02 16:00:00,NHA,-8.799999999999727,-0.5025699600228353,-8.799999999999727,-0.5025699600228353,False,2025-07-01 20:00:00
318,2025-07-02 16:00:00,LONG,3.0,1,3,3346.81,3327.53,19.279999999999745,True,2025-07-03 04:00:00,NHA,-2.049999999999727,-0.10632780082986278,-6.1499999999991815,-0.31898340248958834,False,2025-07-02 12:00:00
319,2025-07-02 20:00:00,LONG,1.0,2,3,3348.74,3333.05,15.6899999999996,True,2025-07-03 04:00:00,NHA,-3.9799999999995634,-0.2536647546207562,-3.9799999999995634,-0.2536647546207562,False,2025-07-02 12:00:00
320,2025-07-03 01:00:05,LONG,1.0,3,3,3358.42,3333.9,24.519999999999982,True,2025-07-03 04:00:00,NHA,-13.659999999999854,-0.5570962479608428,-13.659999999999854,-0.5570962479608428,False,2025-07-02 12:00:00
321,2025-07-03 04:00:01,SHORT,3.0,1,2,3345.05,3360.2,15.149999999999636,True,2025-07-03 08:54:00,SL,-15.149999999999636,-1.0,-45.44999999999891,-3.0,False,2025-07-03 00:00:00
322,2025-07-03 12:00:00,LONG,3.0,1,1,3356.17,3341.87,14.300000000000182,True,2025-07-03 15:30:00,SL,-14.300000000000182,-1.0,-42.900000000000546,-3.0,False,2025-07-03 08:00:00
323,2025-07-03 16:00:00,SHORT,1.0,1,4,3324.31,3363.66,39.34999999999991,True,2025-07-04 08:00:00,NHA,-16.75,-0.4256670902160111,-16.75,-0.4256670902160111,False,2025-07-03 12:00:00
324,2025-07-04 08:00:01,LONG,3.0,1,2,3341.14,3323.46,17.679999999999836,True,2025-07-04 16:00:00,NHA,-7.210000000000036,-0.4078054298642592,-21.63000000000011,-1.2234162895927776,False,2025-07-04 04:00:00
325,2025-07-04 12:00:00,LONG,1.0,2,2,3343.0,3326.13,16.86999999999989,True,2025-07-04 16:00:00,NHA,-9.070000000000164,-0.5376407824540737,-9.070000000000164,-0.5376407824540737,False,2025-07-04 04:00:00
326,2025-07-04 16:00:00,SHORT,3.0,1,6,3333.96,3345.01,11.050000000000182,True,2025-07-07 20:00:00,NHA,6.429999999999836,0.5819004524886634,19.28999999999951,1.74570135746599,False,2025-07-04 12:00:00
327,2025-07-07 20:00:00,LONG,3.0,1,3,3327.64,3296.37,31.269999999999982,True,2025-07-08 08:00:00,NHA,1.9500000000002728,0.06236008954270144,5.8500000000008185,0.1870802686281043,False,2025-07-07 16:00:00
328,2025-07-08 01:00:05,LONG,1.0,2,3,3339.59,3306.11,33.48000000000002,True,2025-07-08 08:00:00,NHA,-10.0,-0.29868578255675016,-10.0,-0.29868578255675016,False,2025-07-07 16:00:00
329,2025-07-08 08:00:00,SHORT,1.0,1,8,3329.59,3345.7,16.109999999999673,True,2025-07-09 16:00:00,NHA,32.99000000000024,2.047796399751763,32.99000000000024,2.047796399751763,False,2025-07-08 04:00:00
330,2025-07-08 12:00:00,SHORT,1.0,2,8,3323.67,3337.94,14.269999999999982,True,2025-07-09 16:00:00,NHA,27.070000000000164,1.8969866853539032,27.070000000000164,1.8969866853539032,False,2025-07-08 04:00:00
331,2025-07-09 16:00:00,LONG,3.0,1,7,3296.47,3282.66,13.809999999999945,True,2025-07-10 20:00:00,NHA,18.580000000000382,1.3454018826937333,55.740000000001146,4.0362056480812,False,2025-07-09 12:00:00
332,2025-07-09 20:00:00,LONG,3.0,2,7,3312.02,3283.21,28.809999999999945,True,2025-07-10 20:00:00,NHA,3.0300000000002,0.10517181534190231,9.0900000000006,0.3155154460257069,False,2025-07-09 12:00:00
333,2025-07-10 01:00:05,LONG,1.0,3,7,3313.65,3291.87,21.7800000000002,True,2025-07-10 20:00:00,NHA,1.400000000000091,0.06427915518824968,1.400000000000091,0.06427915518824968,False,2025-07-09 12:00:00
334,2025-07-10 20:00:00,SHORT,1.0,1,1,3314.96,3330.26,15.300000000000182,True,2025-07-11 01:00:00,NHA,-9.389999999999873,-0.6137254901960628,-9.389999999999873,-0.6137254901960628,False,2025-07-10 16:00:00
335,2025-07-11 01:00:05,LONG,3.0,1,8,3324.35,3310.01,14.33999999999969,True,2025-07-14 08:00:00,NHA,35.26999999999998,2.4595536959554214,105.80999999999995,7.378661087866265,False,2025-07-10 20:00:00
336,2025-07-11 04:00:00,LONG,3.0,2,8,3330.59,3314.63,15.960000000000036,True,2025-07-14 08:00:00,NHA,29.029999999999745,1.8189223057643908,87.08999999999924,5.456766917293173,False,2025-07-10 20:00:00
337,2025-07-11 08:00:00,LONG,1.0,3,8,3332.43,3320.521770705994,11.90822929400565,True,2025-07-14 08:00:00,NHA,27.190000000000055,2.283294965917974,27.190000000000055,2.283294965917974,False,2025-07-10 20:00:00
338,2025-07-11 16:00:00,LONG,1.0,5,8,3355.52,3327.6010676764986,27.918932323501394,True,2025-07-14 08:00:00,NHA,4.099999999999909,0.14685375330591138,4.099999999999909,0.14685375330591138,False,2025-07-10 20:00:00
339,2025-07-14 08:00:00,SHORT,3.0,1,1,3359.48,3373.97,14.489999999999782,True,2025-07-14 10:29:00,SL,-14.489999999999782,-1.0,-43.469999999999345,-3.0,False,2025-07-14 04:00:00
340,2025-07-14 16:00:00,SHORT,1.0,1,4,3350.25,3375.0,24.75,True,2025-07-15 08:00:00,NHA,-10.059999999999945,-0.40646464646464425,-10.059999999999945,-0.40646464646464425,False,2025-07-14 12:00:00
341,2025-07-15 08:00:00,LONG,3.0,1,2,3360.43,3341.32,19.109999999999673,True,2025-07-15 16:00:00,NHA,-11.549999999999727,-0.6043956043956005,-34.64999999999918,-1.8131868131868014,False,2025-07-15 04:00:00
342,2025-07-15 12:00:00,LONG,1.0,2,2,3361.17,3345.79,15.38000000000011,True,2025-07-15 16:00:00,NHA,-12.289999999999964,-0.7990897269180673,-12.289999999999964,-0.7990897269180673,False,2025-07-15 04:00:00
343,2025-07-15 16:00:00,SHORT,1.0,1,4,3349.08,3365.6,16.519999999999982,True,2025-07-16 08:00:00,NHA,10.690000000000055,0.6470944309927401,10.690000000000055,0.6470944309927401,False,2025-07-15 12:00:00
344,2025-07-15 20:00:00,SHORT,1.0,2,4,3329.3,3366.3,37.0,True,2025-07-16 08:00:00,NHA,-9.08999999999969,-0.2456756756756673,-9.08999999999969,-0.2456756756756673,False,2025-07-15 12:00:00
345,2025-07-16 08:00:00,LONG,3.0,1,2,3338.5,3323.69,14.809999999999945,True,2025-07-16 16:00:00,NHA,-3.9299999999998363,-0.2653612424037712,-11.789999999999509,-0.7960837272113135,True,2025-07-16 04:00:00
346,2025-07-16 12:00:00,LONG,1.0,2,2,3342.08,3325.08,17.0,True,2025-07-16 16:00:00,NHA,-7.5099999999997635,-0.441764705882339,-7.5099999999997635,-0.441764705882339,False,2025-07-16 04:00:00
347,2025-07-16 16:00:00,SHORT,3.0,1,1,3334.73,3342.64,7.9099999999998545,True,2025-07-16 18:01:00,SL,-7.9099999999998545,-1.0,-23.729999999999563,-3.0,True,2025-07-16 12:00:00
348,2025-07-16 20:00:00,LONG,1.0,1,2,3349.43,3330.88,18.549999999999727,True,2025-07-17 04:00:00,NHA,-8.649999999999636,-0.4663072776280196,-8.649999999999636,-0.4663072776280196,True,2025-07-16 16:00:00
349,2025-07-17 04:00:00,SHORT,1.0,1,4,3340.78,3357.45,16.669999999999618,True,2025-07-17 20:00:00,NHA,1.8600000000001273,0.11157768446311757,1.8600000000001273,0.11157768446311757,True,2025-07-17 00:00:00
350,2025-07-17 20:00:00,LONG,3.0,1,3,3339.02,3309.8,29.2199999999998,True,2025-07-18 08:00:00,NHA,-1.9699999999998,-0.0674195756331216,-5.9099999999994,-0.2022587268993648,True,2025-07-17 16:00:00
351,2025-07-18 01:00:05,LONG,1.0,2,3,3341.98,3311.18,30.800000000000182,True,2025-07-18 08:00:00,NHA,-4.929999999999836,-0.1600649350649288,-4.929999999999836,-0.1600649350649288,True,2025-07-17 16:00:00
352,2025-07-18 04:00:00,LONG,1.0,3,3,3340.04,3327.8792640652964,12.160735934703553,True,2025-07-18 08:00:00,NHA,-2.9899999999997817,-0.24587327741136994,-2.9899999999997817,-0.24587327741136994,True,2025-07-17 16:00:00
353,2025-07-18 08:00:00,SHORT,1.0,1,1,3336.96,3344.01,7.050000000000182,True,2025-07-18 10:09:00,SL,-7.050000000000182,-1.0,-7.050000000000182,-1.0,True,2025-07-18 04:00:00
354,2025-07-18 12:00:00,LONG,1.0,1,3,3347.79,3333.81,13.980000000000018,True,2025-07-21 01:00:00,NHA,1.949999999999818,0.13948497854075934,1.949999999999818,0.13948497854075934,True,2025-07-18 08:00:00
355,2025-07-18 16:00:00,LONG,1.0,2,3,3360.22,3331.8,28.419999999999618,True,2025-07-21 01:00:00,NHA,-10.480000000000018,-0.36875439831105417,-10.480000000000018,-0.36875439831105417,True,2025-07-18 08:00:00
356,2025-07-21 01:00:38,SHORT,1.0,1,2,3349.74,3360.26,10.520000000000437,True,2025-07-21 08:00:00,NHA,-8.19000000000051,-0.7785171102661758,-8.19000000000051,-0.7785171102661758,True,2025-07-18 20:00:00
357,2025-07-21 08:00:00,LONG,3.0,1,6,3357.96,3344.9,13.059999999999945,True,2025-07-22 08:00:00,NHA,33.23000000000002,2.5444104134762755,99.69000000000005,7.6332312404288265,True,2025-07-21 04:00:00
358,2025-07-21 12:00:00,LONG,3.0,2,6,3366.19,3350.63,15.559999999999945,True,2025-07-22 08:00:00,NHA,25.0,1.606683804627255,75.0,4.820051413881765,False,2025-07-21 04:00:00
359,2025-07-21 16:00:00,LONG,3.0,3,6,3387.66,3352.8744858673153,34.78551413268451,True,2025-07-22 08:00:00,NHA,3.5300000000002,0.1014790233237751,10.5900000000006,0.3044370699713253,False,2025-07-21 04:00:00
360,2025-07-21 20:00:00,LONG,1.0,4,6,3395.77,3357.944742933658,37.82525706634215,True,2025-07-22 08:00:00,NHA,-4.579999999999927,-0.1210831162883312,-4.579999999999927,-0.1210831162883312,False,2025-07-21 04:00:00
361,2025-07-22 16:00:00,LONG,3.0,1,4,3407.57,3383.27,24.300000000000182,True,2025-07-23 08:00:00,NHA,15.980000000000018,0.6576131687242757,47.940000000000055,1.972839506172827,False,2025-07-22 12:00:00
362,2025-07-22 20:00:00,LONG,3.0,2,4,3432.35,3384.53,47.81999999999971,True,2025-07-23 08:00:00,NHA,-8.799999999999727,-0.18402342116268885,-26.39999999999918,-0.5520702634880665,False,2025-07-22 12:00:00
363,2025-07-23 08:00:00,SHORT,3.0,1,10,3423.58,3438.97,15.389999999999873,True,2025-07-25 01:00:00,NHA,55.54999999999973,3.6094866796621305,166.64999999999918,10.828460038986393,False,2025-07-23 04:00:00
364,2025-07-23 16:00:00,SHORT,1.0,3,10,3420.02,3429.62,9.599999999999909,True,2025-07-25 01:00:00,NHA,51.98999999999978,5.415625000000029,51.98999999999978,5.415625000000029,False,2025-07-23 04:00:00
365,2025-07-23 20:00:00,SHORT,1.0,4,10,3387.39,3433.74,46.34999999999991,True,2025-07-25 01:00:00,NHA,19.359999999999673,0.4176914778856464,19.359999999999673,0.4176914778856464,False,2025-07-23 04:00:00
366,2025-07-25 01:00:05,LONG,3.0,1,2,3369.16,3351.33,17.829999999999927,True,2025-07-25 08:00:00,NHA,-8.170000000000073,-0.4582164890633823,-24.51000000000022,-1.3746494671901468,False,2025-07-24 20:00:00
367,2025-07-25 04:00:00,LONG,1.0,2,2,3372.4,3366.26,6.139999999999873,True,2025-07-25 05:11:00,SL,-6.139999999999873,-1.0,-6.139999999999873,-1.0,False,2025-07-24 20:00:00
368,2025-07-25 08:00:00,SHORT,1.0,1,6,3360.93,3373.45,12.519999999999982,True,2025-07-28 08:00:00,NHA,21.169999999999618,1.6908945686900678,21.169999999999618,1.6908945686900678,False,2025-07-25 04:00:00
369,2025-07-25 12:00:00,SHORT,1.0,2,6,3345.45,3372.63,27.18000000000029,True,2025-07-28 08:00:00,NHA,5.6899999999996,0.2093451066960831,5.6899999999996,0.2093451066960831,False,2025-07-25 04:00:00
370,2025-07-28 08:00:01,LONG,3.0,1,2,3339.68,3319.28,20.399999999999636,True,2025-07-28 16:00:00,NHA,-11.329999999999927,-0.5553921568627515,-33.98999999999978,-1.6661764705882542,False,2025-07-28 04:00:00
371,2025-07-28 12:00:00,LONG,1.0,2,2,3336.3,3329.89,6.410000000000309,True,2025-07-28 15:26:00,SL,-6.410000000000309,-1.0,-6.410000000000309,-1.0,False,2025-07-28 04:00:00
372,2025-07-28 16:00:00,SHORT,1.0,1,4,3328.73,3345.32,16.590000000000146,True,2025-07-29 08:00:00,NHA,12.090000000000146,0.7287522603978324,12.090000000000146,0.7287522603978324,False,2025-07-28 12:00:00
373,2025-07-28 20:00:00,SHORT,1.0,2,4,3312.12,3340.65,28.5300000000002,True,2025-07-29 08:00:00,NHA,-4.519999999999982,-0.15842972309849107,-4.519999999999982,-0.15842972309849107,False,2025-07-28 12:00:00
374,2025-07-29 08:00:01,LONG,3.0,1,6,3316.61,3308.03,8.579999999999927,True,2025-07-30 08:00:00,NHA,10.549999999999727,1.2296037296037083,31.64999999999918,3.6888111888111252,False,2025-07-29 04:00:00
375,2025-07-29 12:00:00,LONG,3.0,2,6,3326.34,3308.48,17.860000000000127,True,2025-07-30 08:00:00,NHA,0.819999999999709,0.04591265397534732,2.459999999999127,0.13773796192604196,False,2025-07-29 04:00:00
376,2025-07-29 16:00:00,LONG,1.0,3,6,3323.49,3311.23,12.259999999999764,True,2025-07-30 08:00:00,NHA,3.6700000000000728,0.2993474714518877,3.6700000000000728,0.2993474714518877,False,2025-07-29 04:00:00
377,2025-07-30 08:00:00,SHORT,3.0,1,1,3326.79,3333.67,6.880000000000109,True,2025-07-30 12:00:00,NHA,-5.410000000000309,-0.7863372093023581,-16.230000000000928,-2.359011627907074,False,2025-07-30 04:00:00
378,2025-07-30 16:00:00,SHORT,3.0,1,4,3313.28,3333.38,20.09999999999991,True,2025-07-31 08:00:00,NHA,14.990000000000236,0.7457711442786221,44.97000000000071,2.237313432835866,False,2025-07-30 12:00:00
379,2025-07-30 20:00:00,SHORT,1.0,2,4,3298.12,3333.98,35.86000000000013,True,2025-07-31 08:00:00,NHA,-0.17000000000007276,-0.0047406581148932555,-0.17000000000007276,-0.0047406581148932555,False,2025-07-30 12:00:00
380,2025-07-31 08:00:00,LONG,3.0,1,3,3298.31,3273.35,24.960000000000036,True,2025-07-31 20:00:00,NHA,-3.3400000000001455,-0.1338141025641082,-10.020000000000437,-0.4014423076923246,False,2025-07-31 04:00:00
381,2025-07-31 12:00:00,LONG,3.0,2,3,3310.02,3285.0,25.019999999999982,True,2025-07-31 20:00:00,NHA,-15.050000000000182,-0.60151878497203,-45.150000000000546,-1.8045563549160901,False,2025-07-31 04:00:00
382,2025-07-31 20:00:00,SHORT,1.0,1,4,3294.81,3313.08,18.269999999999982,True,2025-08-01 12:00:00,NHA,0.36999999999989086,0.020251778872462572,0.36999999999989086,0.020251778872462572,False,2025-07-31 16:00:00
383,2025-08-01 01:00:06,SHORT,1.0,2,4,3290.34,3310.34,20.0,True,2025-08-01 12:00:00,NHA,-4.099999999999909,-0.20499999999999546,-4.099999999999909,-0.20499999999999546,False,2025-07-31 16:00:00
384,2025-08-01 12:00:00,LONG,3.0,1,5,3294.58,3281.61,12.9699999999998,True,2025-08-04 08:00:00,NHA,64.45000000000027,4.969159599074886,193.35000000000082,14.907478797224659,False,2025-08-01 08:00:00
385,2025-08-01 16:00:00,LONG,3.0,2,5,3341.46,3285.22,56.24000000000024,True,2025-08-04 08:00:00,NHA,17.570000000000164,0.3124110953058337,52.71000000000049,0.9372332859175012,False,2025-08-01 08:00:00
386,2025-08-04 08:00:01,SHORT,1.0,1,1,3358.89,3368.76,9.870000000000346,True,2025-08-04 12:00:00,NHA,0.23999999999978172,0.024316109422469433,0.23999999999978172,0.024316109422469433,False,2025-08-04 04:00:00
387,2025-08-05 08:00:00,SHORT,3.0,1,3,3371.06,3381.3,10.240000000000236,True,2025-08-05 17:24:00,SL,-10.240000000000236,-1.0,-30.72000000000071,-3.0,False,2025-08-05 04:00:00
388,2025-08-05 12:00:00,SHORT,1.0,2,3,3366.11,3382.36,16.25,True,2025-08-05 17:35:00,SL,-16.25,-1.0,-16.25,-1.0,False,2025-08-05 04:00:00
