signal_id,decision_time,entry_status,entry_detail,direction,units,requested_or_event_price,structural_sl,filled,market_closed_entry_reject,sl_already_touched_reject,entry_time_actual,entry_price_actual,entry_ticket,entry_deal,intended_fast_nha_time,intended_fast_nha_old_direction,intended_exit_reject_count_at_time,exit_time_actual,exit_price_actual,exit_deal,exit_order,actual_pnl,actual_swap,exit_comment,exit_reason_actual,actual_holding_hours,exit_reject_affected,actual_exit_after_intended_flip,unintended_hold_hours
556,2025.11.07 08:00:00,ENTRY_FILL,signal=556 units=1 effective_ts=2025.11.07 08:00:00 fill=3995.19000,LONG,1,3995.19,3974.66,True,False,False,2025.11.07 08:00:00,3995.19,939,939,2025.11.10 01:00:00,LONG,2,2025.11.11 20:00:00,4114.45,944,944,119.26,0.0,,FAST_NHA_OR_MANUAL,108.0,True,True,43.0
557,2025.11.07 12:00:00,ENTRY_FILL,signal=557 units=1 effective_ts=2025.11.07 12:00:00 fill=4006.91000,LONG,1,4006.91,3985.61,True,False,False,2025.11.07 12:00:00,4006.91,940,940,2025.11.10 01:00:00,LONG,2,2025.11.07 16:37:16,3985.51,941,941,-21.4,0.0,sl 3985.61,STRUCTURAL_SL,4.621111111111111,False,False,0.0
558,2025.11.10 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,1,4001.06,4027.44,False,True,False,,,,,,,0,,,,,,,,,,False,False,
559,2025.11.10 04:00:00,ENTRY_FILL,signal=559 units=1 effective_ts=2025.11.10 04:00:00 fill=4044.17000,LONG,1,4044.17,3994.54,True,False,False,2025.11.10 04:00:00,4044.17,942,942,2025.11.11 20:00:00,LONG,0,2025.11.11 20:00:00,4114.36,943,943,70.19,0.0,,FAST_NHA_OR_MANUAL,40.0,False,False,0.0
560,2025.11.11 20:00:00,ENTRY_FILL,signal=560 units=1 effective_ts=2025.11.11 20:00:00 fill=4114.47000,SHORT,1,4114.47,4146.66,True,False,False,2025.11.11 20:00:01,4114.47,946,946,2025.11.12 04:00:00,SHORT,0,2025.11.12 04:00:00,4131.44,947,947,-16.97,0.0,,FAST_NHA_OR_MANUAL,7.999722222222222,False,False,0.0
561,2025.11.12 04:00:00,ENTRY_FILL,signal=561 units=3 effective_ts=2025.11.12 04:00:00 fill=4131.45000,LONG,3,4131.45,4097.05,True,False,False,2025.11.12 04:00:00,4131.45,948,948,2025.11.12 08:00:00,LONG,0,2025.11.12 08:00:00,4104.62,949,949,-80.49,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
562,2025.11.12 08:00:00,ENTRY_FILL,signal=562 units=1 effective_ts=2025.11.12 08:00:00 fill=4104.62000,SHORT,1,4104.62,4145.51,True,False,False,2025.11.12 08:00:00,4104.62,950,950,2025.11.12 16:00:00,SHORT,0,2025.11.12 16:00:00,4127.44,951,951,-22.82,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
563,2025.11.12 16:00:00,ENTRY_FILL,signal=563 units=3 effective_ts=2025.11.12 16:00:00 fill=4127.32000,LONG,3,4127.32,4098.84,True,False,False,2025.11.12 16:00:00,4127.32,952,952,2025.11.13 20:00:00,LONG,0,2025.11.13 20:00:00,4201.93,955,955,223.83,0.0,,FAST_NHA_OR_MANUAL,28.0,False,False,0.0
564,2025.11.12 20:00:00,ENTRY_FILL,signal=564 units=3 effective_ts=2025.11.12 20:00:00 fill=4199.55000,LONG,3,4199.55,4122.74,True,False,False,2025.11.12 20:00:00,4199.55,953,953,2025.11.13 20:00:00,LONG,0,2025.11.13 20:00:00,4201.89,954,954,7.02,0.0,,FAST_NHA_OR_MANUAL,24.0,False,False,0.0
565,2025.11.14 08:00:00,ENTRY_FILL,signal=565 units=3 effective_ts=2025.11.14 08:00:00 fill=4189.38000,LONG,3,4189.38,4145.31,True,False,False,2025.11.14 08:00:00,4189.38,956,956,2025.11.14 12:00:00,LONG,0,2025.11.14 12:00:00,4169.33,957,957,-60.15,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
566,2025.11.14 12:00:00,ENTRY_FILL,signal=566 units=1 effective_ts=2025.11.14 12:00:00 fill=4169.22000,SHORT,1,4169.22,4211.31,True,False,False,2025.11.14 12:00:00,4169.22,958,958,2025.11.17 01:00:00,SHORT,1,2025.11.18 12:00:00,4040.01,961,961,129.21,0.0,,FAST_NHA_OR_MANUAL,96.0,True,True,35.0
567,2025.11.17 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,3,4087.3,4032.07,False,True,False,,,,,,,0,,,,,,,,,,False,False,
568,2025.11.17 04:00:00,ENTRY_FILL,signal=568 units=3 effective_ts=2025.11.17 04:00:00 fill=4091.24000,LONG,3,4091.24,4072.98,True,False,False,2025.11.17 04:00:00,4091.24,959,959,2025.11.17 08:00:00,LONG,0,2025.11.17 05:00:58,4072.71,960,960,-55.59,0.0,sl 4072.98,STRUCTURAL_SL,1.0161111111111112,False,False,0.0
569,2025.11.18 12:00:00,ENTRY_FILL,signal=569 units=3 effective_ts=2025.11.18 12:00:00 fill=4040.21000,LONG,3,4040.21,3997.89,True,False,False,2025.11.18 12:00:00,4040.21,962,962,2025.11.19 04:00:00,LONG,0,2025.11.19 04:00:00,4059.07,965,965,56.58,0.0,,FAST_NHA_OR_MANUAL,16.0,False,False,0.0
570,2025.11.18 16:00:00,ENTRY_FILL,signal=570 units=3 effective_ts=2025.11.18 16:00:00 fill=4065.39000,LONG,3,4065.39,3997.89,True,False,False,2025.11.18 16:00:00,4065.39,963,963,2025.11.19 04:00:00,LONG,0,2025.11.19 04:00:00,4059.32,964,964,-18.21,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
571,2025.11.19 04:00:00,ENTRY_FILL,signal=571 units=1 effective_ts=2025.11.19 04:00:00 fill=4058.99000,SHORT,1,4058.99,4082.34,True,False,False,2025.11.19 04:00:00,4058.99,966,966,2025.11.19 08:00:00,SHORT,0,2025.11.19 07:16:32,4082.35,967,967,-23.36,0.0,sl 4082.34,STRUCTURAL_SL,3.2755555555555556,False,False,0.0
572,2025.11.19 08:00:00,ENTRY_FILL,signal=572 units=1 effective_ts=2025.11.19 08:00:00 fill=4095.73000,LONG,1,4095.73,4055.48,True,False,False,2025.11.19 08:00:00,4095.73,968,968,2025.11.19 20:00:00,LONG,0,2025.11.19 20:00:00,4079.21,969,969,-16.52,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
573,2025.11.19 20:00:00,ENTRY_FILL,signal=573 units=1 effective_ts=2025.11.19 20:00:00 fill=4079.41000,SHORT,1,4079.41,4132.85,True,False,False,2025.11.19 20:00:00,4079.41,970,970,2025.11.20 04:00:00,SHORT,0,2025.11.20 04:00:00,4081.5,971,971,-2.09,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
574,2025.11.20 04:00:00,ENTRY_FILL,signal=574 units=3 effective_ts=2025.11.20 04:00:00 fill=4081.42000,LONG,3,4081.42,4065.59,True,False,False,2025.11.20 04:00:00,4081.42,972,972,2025.11.20 08:00:00,LONG,0,2025.11.20 04:07:07,4065.55,973,973,-47.61,0.0,sl 4065.59,STRUCTURAL_SL,0.11861111111111111,False,False,0.0
575,2025.11.20 16:00:00,ENTRY_FILL,signal=575 units=3 effective_ts=2025.11.20 16:00:00 fill=4080.59000,LONG,3,4080.59,4051.04,True,False,False,2025.11.20 16:00:00,4080.59,974,974,2025.11.21 04:00:00,LONG,0,2025.11.20 18:58:05,4050.82,975,975,-89.31,0.0,sl 4051.04,STRUCTURAL_SL,2.9680555555555554,False,False,0.0
576,2025.11.21 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,3,4074.86,4043.74,False,True,False,,,,,,,0,,,,,,,,,,False,False,
577,2025.11.21 04:00:00,ENTRY_FILL,signal=577 units=1 effective_ts=2025.11.21 04:00:00 fill=4068.55000,SHORT,1,4068.55,4088.94,True,False,False,2025.11.21 04:00:00,4068.55,976,976,2025.11.21 16:00:00,SHORT,0,2025.11.21 16:00:00,4080.3,977,977,-11.75,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
578,2025.11.21 16:00:00,ENTRY_FILL,signal=578 units=3 effective_ts=2025.11.21 16:00:00 fill=4080.34000,LONG,3,4080.34,4031.03,True,False,False,2025.11.21 16:00:00,4080.34,978,978,2025.11.24 01:00:00,LONG,1,2025.11.25 12:00:01,4128.28,989,989,143.82,0.0,,FAST_NHA_OR_MANUAL,92.00027777777778,True,True,35.000277777777775
579,2025.11.21 20:00:00,ENTRY_FILL,signal=579 units=1 effective_ts=2025.11.21 20:00:00 fill=4085.98000,LONG,1,4085.98,4055.17,True,False,False,2025.11.21 20:00:00,4085.98,979,979,2025.11.24 01:00:00,LONG,1,2025.11.21 23:09:03,4055.17,980,980,-30.81,0.0,sl 4055.17,STRUCTURAL_SL,3.1508333333333334,False,False,0.0
580,2025.11.24 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,1,4071.87,4101.13,False,True,False,,,,,,,0,,,,,,,,,,False,False,
581,2025.11.24 04:00:00,ENTRY_FILL,signal=581 units=1 effective_ts=2025.11.24 04:00:00 fill=4044.01000,SHORT,1,4044.01,4101.13,True,False,False,2025.11.24 04:00:00,4044.01,981,981,2025.11.24 12:00:00,SHORT,0,2025.11.24 12:00:00,4072.13,982,982,-28.12,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
582,2025.11.24 12:00:00,ENTRY_FILL,signal=582 units=3 effective_ts=2025.11.24 12:00:00 fill=4072.01000,LONG,3,4072.01,4040.0,True,False,False,2025.11.24 12:00:00,4072.01,983,983,2025.11.25 12:00:00,LONG,0,2025.11.25 12:00:00,4128.28,988,988,168.81,0.0,,FAST_NHA_OR_MANUAL,24.0,False,False,0.0
583,2025.11.24 16:00:00,ENTRY_FILL,signal=583 units=1 effective_ts=2025.11.24 16:00:00 fill=4077.81000,LONG,1,4077.81,4040.0,True,False,False,2025.11.24 16:00:00,4077.81,984,984,2025.11.25 12:00:00,LONG,0,2025.11.25 12:00:00,4128.3,987,987,50.49,0.0,,FAST_NHA_OR_MANUAL,20.0,False,False,0.0
584,2025.11.24 20:00:00,ENTRY_FILL,signal=584 units=1 effective_ts=2025.11.24 20:00:00 fill=4093.12000,LONG,1,4093.12,4040.0,True,False,False,2025.11.24 20:00:00,4093.12,985,985,2025.11.25 12:00:00,LONG,0,2025.11.25 12:00:00,4128.24,986,986,35.12,0.0,,FAST_NHA_OR_MANUAL,16.0,False,False,0.0
585,2025.11.25 01:00:05,ENTRY_REJECT,retcode=10018 market closed,LONG,1,4134.06,4087.98,False,True,False,,,,,,,0,,,,,,,,,,False,False,
586,2025.11.25 12:00:00,ENTRY_FILL,signal=586 units=1 effective_ts=2025.11.25 12:00:00 fill=4128.28000,SHORT,1,4128.28,4152.09,True,False,False,2025.11.25 12:00:01,4128.28,990,990,2025.11.25 16:00:00,SHORT,0,2025.11.25 16:00:00,4147.62,991,991,-19.34,0.0,,FAST_NHA_OR_MANUAL,3.999722222222222,False,False,0.0
587,2025.11.26 01:00:00,ENTRY_REJECT,retcode=10018 market closed,SHORT,3,4132.26,4159.22,False,True,False,,,,,,,0,,,,,,,,,,False,False,
588,2025.11.26 16:00:00,ENTRY_FILL,signal=588 units=1 effective_ts=2025.11.26 16:00:00 fill=4153.34000,SHORT,1,4153.34,4211.31,True,False,False,2025.11.26 16:00:00,4153.34,992,992,2025.11.26 20:00:00,SHORT,0,2025.11.26 20:00:00,4167.47,993,993,-14.13,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
589,2025.11.27 04:00:00,ENTRY_FILL,signal=589 units=1 effective_ts=2025.11.27 04:00:00 fill=4154.53000,SHORT,1,4154.53,4168.52,True,False,False,2025.11.27 04:00:00,4154.53,994,994,2025.11.27 12:00:00,SHORT,0,2025.11.27 12:00:00,4158.85,995,995,-4.32,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
590,2025.11.27 12:00:00,ENTRY_FILL,signal=590 units=3 effective_ts=2025.11.27 12:00:00 fill=4159.22000,LONG,3,4159.22,4142.71,True,False,False,2025.11.27 12:00:00,4159.22,996,996,2025.11.28 12:00:03,LONG,0,2025.11.28 12:00:04,4166.85,1003,1003,22.89,0.0,,FAST_NHA_OR_MANUAL,24.00111111111111,False,False,0.0
591,2025.11.27 16:00:00,ENTRY_FILL,signal=591 units=3 effective_ts=2025.11.27 16:00:00 fill=4155.20000,LONG,3,4155.2,4148.43,True,False,False,2025.11.27 16:00:00,4155.2,997,997,2025.11.28 12:00:03,LONG,0,2025.11.28 12:00:04,4166.85,1002,1002,34.95,0.0,,FAST_NHA_OR_MANUAL,20.00111111111111,False,False,0.0
592,2025.11.27 20:00:00,ENTRY_FILL,signal=592 units=1 effective_ts=2025.11.27 20:00:00 fill=4158.03000,LONG,1,4158.03,4149.16,True,False,False,2025.11.27 20:00:00,4158.03,998,998,2025.11.28 12:00:03,LONG,0,2025.11.28 12:00:04,4166.85,1001,1001,8.82,0.0,,FAST_NHA_OR_MANUAL,16.00111111111111,False,False,0.0
593,2025.11.28 01:00:02,ENTRY_REJECT,retcode=10018 market closed,LONG,1,4158.17,4151.41,False,True,False,,,,,,,0,,,,,,,,,,False,False,
594,2025.11.28 04:00:00,ENTRY_FILL,signal=594 units=1 effective_ts=2025.11.28 04:00:00 fill=4191.20000,LONG,1,4191.2,4151.41,True,False,False,2025.11.28 04:00:00,4191.2,999,999,2025.11.28 12:00:03,LONG,0,2025.11.28 12:00:03,4166.85,1000,1000,-24.35,0.0,,FAST_NHA_OR_MANUAL,8.000833333333333,False,False,0.0
595,2025.11.28 12:00:03,ENTRY_FILL,signal=595 units=1 effective_ts=2025.11.28 12:00:03 fill=4166.85000,SHORT,1,4166.85,4193.21,True,False,False,2025.11.28 12:00:04,4166.85,1004,1004,2025.11.28 16:00:00,SHORT,0,2025.11.28 16:00:00,4182.92,1005,1005,-16.07,0.0,,FAST_NHA_OR_MANUAL,3.9988888888888887,False,False,0.0
596,2025.11.28 16:00:00,ENTRY_FILL,signal=596 units=3 effective_ts=2025.11.28 16:00:00 fill=4182.94000,LONG,3,4182.94,4152.1,True,False,False,2025.11.28 16:00:00,4182.94,1006,1006,2025.12.01 20:00:00,LONG,0,2025.12.01 20:00:00,4232.57,1011,1011,148.89,0.0,,FAST_NHA_OR_MANUAL,76.0,False,False,0.0
597,2025.11.28 20:00:00,ENTRY_FILL,signal=597 units=3 effective_ts=2025.11.28 20:00:00 fill=4216.89000,LONG,3,4216.89,4152.1,True,False,False,2025.11.28 20:00:00,4216.89,1007,1007,2025.12.01 20:00:00,LONG,0,2025.12.01 20:00:00,4232.53,1010,1010,46.92,0.0,,FAST_NHA_OR_MANUAL,72.0,False,False,0.0
598,2025.12.01 01:00:00,ENTRY_REJECT,retcode=10018 market closed,LONG,1,4224.11,4152.1,False,True,False,,,,,,,0,,,,,,,,,,False,False,
599,2025.12.01 04:00:00,ENTRY_FILL,signal=599 units=1 effective_ts=2025.12.01 04:00:00 fill=4255.90000,LONG,1,4255.9,4205.76,True,False,False,2025.12.01 04:00:00,4255.9,1008,1008,2025.12.01 20:00:00,LONG,0,2025.12.01 20:00:00,4232.54,1009,1009,-23.36,0.0,,FAST_NHA_OR_MANUAL,16.0,False,False,0.0
600,2025.12.03 04:00:00,ENTRY_FILL,signal=600 units=3 effective_ts=2025.12.03 04:00:00 fill=4214.64000,LONG,3,4214.64,4163.92,True,False,False,2025.12.03 04:00:00,4214.64,1012,1012,2025.12.03 12:00:00,LONG,0,2025.12.03 12:00:01,4201.92,1015,1015,-38.16,0.0,,FAST_NHA_OR_MANUAL,8.000277777777777,False,False,0.0
601,2025.12.03 08:00:00,ENTRY_FILL,signal=601 units=1 effective_ts=2025.12.03 08:00:00 fill=4207.85000,LONG,1,4207.85,4163.92,True,False,False,2025.12.03 08:00:00,4207.85,1013,1013,2025.12.03 12:00:00,LONG,0,2025.12.03 12:00:01,4202.17,1014,1014,-5.68,0.0,,FAST_NHA_OR_MANUAL,4.000277777777778,False,False,0.0
602,2025.12.03 12:00:01,ENTRY_FILL,signal=602 units=1 effective_ts=2025.12.03 12:00:00 fill=4201.94000,SHORT,1,4201.94,4228.89,True,False,False,2025.12.03 12:00:01,4201.94,1016,1016,2025.12.03 16:00:00,SHORT,0,2025.12.03 15:52:29,4228.97,1017,1017,-27.03,0.0,sl 4228.89,STRUCTURAL_SL,3.8744444444444444,False,False,0.0
603,2025.12.03 16:00:00,ENTRY_FILL,signal=603 units=3 effective_ts=2025.12.03 16:00:00 fill=4237.59000,LONG,3,4237.59,4194.63,True,False,False,2025.12.03 16:00:00,4237.59,1018,1018,2025.12.04 01:00:02,LONG,2,2025.12.04 05:02:23,4194.59,1020,1020,-129.0,0.0,sl 4194.63,STRUCTURAL_SL,13.039722222222222,True,True,4.039166666666667
604,2025.12.03 20:00:00,ENTRY_FILL,signal=604 units=1 effective_ts=2025.12.03 20:00:00 fill=4211.60000,LONG,1,4211.6,4194.63,True,False,False,2025.12.03 20:00:00,4211.6,1019,1019,2025.12.04 01:00:02,LONG,2,2025.12.04 05:02:23,4194.59,1021,1021,-17.01,0.0,sl 4194.63,STRUCTURAL_SL,9.039722222222222,True,True,4.039166666666667
605,2025.12.04 01:00:02,ENTRY_REJECT,retcode=10018 market closed,SHORT,1,4203.85,4241.44,False,True,False,,,,,,,0,,,,,,,,,,False,False,
606,2025.12.04 16:00:00,ENTRY_FILL,signal=606 units=3 effective_ts=2025.12.04 16:00:00 fill=4198.55000,LONG,3,4198.55,4183.46,True,False,False,2025.12.04 16:00:00,4198.55,1022,1022,2025.12.05 04:00:00,LONG,0,2025.12.05 04:00:00,4203.13,1025,1025,13.74,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
607,2025.12.04 20:00:00,ENTRY_FILL,signal=607 units=3 effective_ts=2025.12.04 20:00:00 fill=4216.59000,LONG,3,4216.59,4185.41,True,False,False,2025.12.04 20:00:00,4216.59,1023,1023,2025.12.05 04:00:00,LONG,0,2025.12.05 04:00:00,4203.11,1024,1024,-40.44,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
608,2025.12.05 04:00:00,ENTRY_FILL,signal=608 units=1 effective_ts=2025.12.05 04:00:00 fill=4203.29000,SHORT,1,4203.29,4219.36,True,False,False,2025.12.05 04:00:00,4203.29,1026,1026,2025.12.05 08:00:00,SHORT,0,2025.12.05 07:28:28,4219.38,1027,1027,-16.09,0.0,sl 4219.36,STRUCTURAL_SL,3.4744444444444444,False,False,0.0
609,2025.12.05 08:00:00,ENTRY_FILL,signal=609 units=3 effective_ts=2025.12.05 08:00:00 fill=4220.60000,LONG,3,4220.6,4194.69,True,False,False,2025.12.05 08:00:00,4220.6,1028,1028,2025.12.05 20:00:00,LONG,0,2025.12.05 20:00:00,4217.16,1033,1033,-10.32,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
610,2025.12.05 12:00:00,ENTRY_FILL,signal=610 units=3 effective_ts=2025.12.05 12:00:00 fill=4223.51000,LONG,3,4223.51,4194.69,True,False,False,2025.12.05 12:00:00,4223.51,1029,1029,2025.12.05 20:00:00,LONG,0,2025.12.05 20:00:00,4217.16,1032,1032,-19.05,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
611,2025.12.05 16:00:00,ENTRY_FILL,signal=611 units=1 effective_ts=2025.12.05 16:00:00 fill=4235.27000,LONG,1,4235.27,4215.82,True,False,False,2025.12.05 16:00:00,4235.27,1030,1030,2025.12.05 20:00:00,LONG,0,2025.12.05 18:11:54,4213.6,1031,1031,-21.67,0.0,sl 4215.82,STRUCTURAL_SL,2.1983333333333333,False,False,0.0
612,2025.12.05 20:00:00,ENTRY_FILL,signal=612 units=1 effective_ts=2025.12.05 20:00:00 fill=4217.30000,SHORT,1,4217.3,4259.22,True,False,False,2025.12.05 20:00:00,4217.3,1034,1034,2025.12.08 08:00:00,SHORT,0,2025.12.08 08:00:00,4217.16,1035,1035,0.14,0.0,,FAST_NHA_OR_MANUAL,60.0,False,False,0.0
613,2025.12.08 08:00:00,ENTRY_FILL,signal=613 units=3 effective_ts=2025.12.08 08:00:00 fill=4217.18000,LONG,3,4217.18,4191.99,True,False,False,2025.12.08 08:00:00,4217.18,1036,1036,2025.12.08 16:00:00,LONG,0,2025.12.08 16:00:00,4201.69,1039,1039,-46.47,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
614,2025.12.08 12:00:00,ENTRY_FILL,signal=614 units=1 effective_ts=2025.12.08 12:00:00 fill=4208.06000,LONG,1,4208.06,4191.99,True,False,False,2025.12.08 12:00:00,4208.06,1037,1037,2025.12.08 16:00:00,LONG,0,2025.12.08 16:00:00,4201.93,1038,1038,-6.13,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
615,2025.12.08 16:00:00,ENTRY_FILL,signal=615 units=1 effective_ts=2025.12.08 16:00:00 fill=4201.70000,SHORT,1,4201.7,4219.04,True,False,False,2025.12.08 16:00:00,4201.7,1040,1040,2025.12.09 04:00:00,SHORT,0,2025.12.09 04:00:00,4196.4,1041,1041,5.3,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
616,2025.12.09 04:00:00,ENTRY_FILL,signal=616 units=3 effective_ts=2025.12.09 04:00:00 fill=4196.43000,LONG,3,4196.43,4184.24,True,False,False,2025.12.09 04:00:00,4196.43,1042,1042,2025.12.09 08:00:00,LONG,0,2025.12.09 07:05:49,4184.08,1043,1043,-37.05,0.0,sl 4184.24,STRUCTURAL_SL,3.0969444444444445,False,False,0.0
617,2025.12.09 12:00:00,ENTRY_FILL,signal=617 units=3 effective_ts=2025.12.09 12:00:00 fill=4203.29000,LONG,3,4203.29,4169.98,True,False,False,2025.12.09 12:00:00,4203.29,1044,1044,2025.12.10 12:00:00,LONG,0,2025.12.10 12:00:00,4194.22,1049,1049,-27.21,0.0,,FAST_NHA_OR_MANUAL,24.0,False,False,0.0
618,2025.12.09 16:00:00,ENTRY_FILL,signal=618 units=3 effective_ts=2025.12.09 16:00:00 fill=4201.71000,LONG,3,4201.71,4169.98,True,False,False,2025.12.09 16:00:00,4201.71,1045,1045,2025.12.10 12:00:00,LONG,0,2025.12.10 12:00:00,4194.35,1048,1048,-22.08,0.0,,FAST_NHA_OR_MANUAL,20.0,False,False,0.0
619,2025.12.09 20:00:00,ENTRY_FILL,signal=619 units=1 effective_ts=2025.12.09 20:00:00 fill=4203.30000,LONG,1,4203.3,4189.49,True,False,False,2025.12.09 20:00:00,4203.3,1046,1046,2025.12.10 12:00:00,LONG,0,2025.12.10 12:00:00,4194.34,1047,1047,-8.96,0.0,,FAST_NHA_OR_MANUAL,16.0,False,False,0.0
620,2025.12.10 12:00:00,ENTRY_FILL,signal=620 units=1 effective_ts=2025.12.10 12:00:00 fill=4194.16000,SHORT,1,4194.16,4218.73,True,False,False,2025.12.10 12:00:01,4194.16,1050,1050,2025.12.10 20:00:00,SHORT,0,2025.12.10 20:00:00,4199.94,1051,1051,-5.78,0.0,,FAST_NHA_OR_MANUAL,7.999722222222222,False,False,0.0
621,2025.12.10 20:00:00,ENTRY_FILL,signal=621 units=3 effective_ts=2025.12.10 20:00:00 fill=4199.97000,LONG,3,4199.97,4188.93,True,False,False,2025.12.10 20:00:00,4199.97,1052,1052,2025.12.11 08:00:00,LONG,0,2025.12.10 21:41:03,4188.56,1053,1053,-34.23,0.0,sl 4188.93,STRUCTURAL_SL,1.6841666666666666,False,False,0.0
622,2025.12.11 01:00:01,ENTRY_REJECT,retcode=10018 market closed,LONG,3,4228.9,4182.06,False,True,False,,,,,,,0,,,,,,,,,,False,False,
623,2025.12.11 04:00:00,ENTRY_FILL,signal=623 units=1 effective_ts=2025.12.11 04:00:00 fill=4238.57000,LONG,1,4238.57,4182.06,True,False,False,2025.12.11 04:00:00,4238.57,1054,1054,2025.12.11 08:00:00,LONG,0,2025.12.11 08:00:00,4207.55,1055,1055,-31.02,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
624,2025.12.11 08:00:00,ENTRY_FILL,signal=624 units=3 effective_ts=2025.12.11 08:00:00 fill=4207.55000,SHORT,3,4207.55,4247.53,True,False,False,2025.12.11 08:00:00,4207.55,1056,1056,2025.12.11 16:00:00,SHORT,0,2025.12.11 16:00:00,4221.17,1057,1057,-40.86,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
625,2025.12.11 16:00:00,ENTRY_FILL,signal=625 units=3 effective_ts=2025.12.11 16:00:00 fill=4221.36000,LONG,3,4221.36,4204.27,True,False,False,2025.12.11 16:00:00,4221.36,1058,1058,2025.12.12 20:00:00,LONG,0,2025.12.12 20:00:00,4295.33,1061,1061,221.91,0.0,,FAST_NHA_OR_MANUAL,28.0,False,False,0.0
626,2025.12.11 20:00:00,ENTRY_FILL,signal=626 units=3 effective_ts=2025.12.11 20:00:00 fill=4278.79000,LONG,3,4278.79,4205.3,True,False,False,2025.12.11 20:00:00,4278.79,1059,1059,2025.12.12 20:00:00,LONG,0,2025.12.12 20:00:00,4295.27,1060,1060,49.44,0.0,,FAST_NHA_OR_MANUAL,24.0,False,False,0.0
627,2025.12.12 01:00:00,ENTRY_REJECT,retcode=10018 market closed,LONG,1,4280.49,4263.05,False,True,False,,,,,,,0,,,,,,,,,,False,False,
628,2025.12.12 20:00:00,ENTRY_FILL,signal=628 units=1 effective_ts=2025.12.12 20:00:00 fill=4295.36000,SHORT,1,4295.36,4353.43,True,False,False,2025.12.12 20:00:00,4295.36,1062,1062,2025.12.15 04:00:00,SHORT,0,2025.12.15 04:00:00,4322.57,1063,1063,-27.21,0.0,,FAST_NHA_OR_MANUAL,56.0,False,False,0.0
629,2025.12.15 04:00:00,ENTRY_FILL,signal=629 units=3 effective_ts=2025.12.15 04:00:00 fill=4322.50000,LONG,3,4322.5,4288.55,True,False,False,2025.12.15 04:00:00,4322.5,1064,1064,2025.12.15 16:00:00,LONG,0,2025.12.15 16:00:00,4331.6,1069,1069,27.3,0.0,,FAST_NHA_OR_MANUAL,12.0,False,False,0.0
630,2025.12.15 08:00:00,ENTRY_FILL,signal=630 units=3 effective_ts=2025.12.15 08:00:00 fill=4343.80000,LONG,3,4343.8,4288.55,True,False,False,2025.12.15 08:00:00,4343.8,1065,1065,2025.12.15 16:00:00,LONG,0,2025.12.15 16:00:00,4332.04,1068,1068,-35.28,0.0,,FAST_NHA_OR_MANUAL,8.0,False,False,0.0
631,2025.12.15 12:00:00,ENTRY_FILL,signal=631 units=1 effective_ts=2025.12.15 12:00:00 fill=4342.77000,LONG,1,4342.77,4288.55,True,False,False,2025.12.15 12:00:00,4342.77,1066,1066,2025.12.15 16:00:00,LONG,0,2025.12.15 16:00:00,4331.81,1067,1067,-10.96,0.0,,FAST_NHA_OR_MANUAL,4.0,False,False,0.0
632,2025.12.15 16:00:00,ENTRY_FILL,signal=632 units=1 effective_ts=2025.12.15 16:00:00 fill=4331.20000,SHORT,1,4331.2,4350.14,True,False,False,2025.12.15 16:00:00,4331.2,1070,1070,2025.12.16 16:00:00,SHORT,0,2025.12.16 16:00:00,4313.29,1071,1071,17.91,0.0,,FAST_NHA_OR_MANUAL,24.0,False,False,0.0
633,2025.12.16 16:00:00,ENTRY_FILL,signal=633 units=3 effective_ts=2025.12.16 16:00:00 fill=4313.20000,LONG,3,4313.2,4273.84,True,False,False,2025.12.16 16:00:00,4313.2,1072,1072,2025.12.17 01:00:00,LONG,2,2025.12.17 12:00:01,4316.76,1079,1079,10.68,0.0,,FAST_NHA_OR_MANUAL,20.00027777777778,True,True,11.000277777777777
