row,time,order,symbol,type,volume,price,sl,tp,done_time,state,comment
141,2025.01.30 04:00:00,76,GOLD#,buy,0.03,0.0,2744.66,,2025.01.30 04:00:00,filled,V10_43
142,2025.01.30 08:00:00,77,GOLD#,buy,0.01,0.0,2744.66,,2025.01.30 08:00:00,filled,V10_44
143,2025.01.30 12:00:00,78,GOLD#,buy,0.03,0.0,2758.77,,2025.01.30 12:00:00,filled,V10_45
144,2025.01.30 16:00:00,79,GOLD#,buy,0.01,0.0,2758.77,,2025.01.30 16:00:00,filled,V10_46
145,2025.01.31 12:00:00,80,GOLD#,sell,0.01,0.0,,,2025.01.31 12:00:00,filled,
146,2025.01.31 12:00:00,81,GOLD#,sell,0.03,0.0,,,2025.01.31 12:00:00,filled,
147,2025.01.31 12:00:00,82,GOLD#,sell,0.01,0.0,,,2025.01.31 12:00:00,filled,
148,2025.01.31 12:00:01,83,GOLD#,sell,0.03,0.0,,,2025.01.31 12:00:01,filled,
149,2025.01.31 12:00:01,84,GOLD#,sell,0.03,0.0,2800.85,,2025.01.31 12:00:01,filled,V10_47
150,2025.01.31 13:57:18,85,GOLD#,buy,0.03,0.0,,,2025.01.31 13:57:18,filled,sl 2800.85
151,2025.02.03 04:00:00,86,GOLD#,sell,0.01,0.0,2803.67,,2025.02.03 04:00:00,filled,V10_49
152,2025.02.03 12:00:00,87,GOLD#,buy,0.01,0.0,,,2025.02.03 12:00:00,filled,
153,2025.02.03 12:00:00,88,GOLD#,buy,0.03,0.0,2772.09,,2025.02.03 12:00:00,filled,V10_50
154,2025.02.03 16:00:00,89,GOLD#,buy,0.03,0.0,2772.09,,2025.02.03 16:00:00,filled,V10_51
155,2025.02.04 12:00:00,90,GOLD#,sell,0.03,0.0,,,2025.02.04 12:00:00,filled,
156,2025.02.04 12:00:00,91,GOLD#,sell,0.03,0.0,,,2025.02.04 12:00:00,filled,
157,2025.02.04 16:00:00,92,GOLD#,buy,0.03,0.0,2807.19,,2025.02.04 16:00:00,filled,V10_52
158,2025.02.04 20:00:00,93,GOLD#,buy,0.03,0.0,2807.19,,2025.02.04 20:00:00,filled,V10_53
159,2025.02.06 12:00:00,94,GOLD#,sell,0.03,0.0,,,2025.02.06 12:00:00,filled,
160,2025.02.06 12:00:00,95,GOLD#,sell,0.03,0.0,,,2025.02.06 12:00:00,filled,
161,2025.02.06 12:00:00,96,GOLD#,sell,0.01,0.0,2873.24,,2025.02.06 12:00:00,filled,V10_55
162,2025.02.07 04:00:00,97,GOLD#,buy,0.03,0.0,2834.13,,2025.02.07 04:00:00,filled,V10_57
163,2025.02.07 08:00:00,98,GOLD#,buy,0.01,0.0,2834.13,,2025.02.07 08:00:00,filled,V10_58
164,2025.02.07 12:00:00,99,GOLD#,buy,0.01,0.0,2859.0,,2025.02.07 12:00:00,filled,V10_59
165,2025.02.07 15:31:50,100,GOLD#,sell,0.01,0.0,,,2025.02.07 15:31:50,filled,sl 2859.00
166,2025.02.07 16:00:00,101,GOLD#,sell,0.01,0.0,,,2025.02.07 16:00:00,filled,
167,2025.02.07 16:00:00,102,GOLD#,sell,0.03,0.0,,,2025.02.07 16:00:00,filled,
168,2025.02.07 16:00:00,103,GOLD#,sell,0.01,0.0,2870.81,,2025.02.07 16:00:00,filled,V10_60
169,2025.02.07 16:24:14,104,GOLD#,buy,0.01,0.0,,,2025.02.07 16:24:14,filled,sl 2870.81
170,2025.02.07 16:26:55,105,GOLD#,buy,0.01,0.0,,,2025.02.07 16:26:55,filled,sl 2873.24
171,2025.02.10 04:00:00,106,GOLD#,buy,0.03,0.0,2853.84,,2025.02.10 04:00:00,filled,V10_62
172,2025.02.10 08:00:00,107,GOLD#,buy,0.03,0.0,2853.84,,2025.02.10 08:00:00,filled,V10_63
173,2025.02.10 12:00:00,108,GOLD#,buy,0.01,0.0,2853.84,,2025.02.10 12:00:00,filled,V10_64
174,2025.02.11 12:00:00,109,GOLD#,sell,0.01,0.0,,,2025.02.11 12:00:00,filled,
175,2025.02.11 12:00:00,110,GOLD#,sell,0.03,0.0,,,2025.02.11 12:00:00,filled,
176,2025.02.11 12:00:00,111,GOLD#,sell,0.03,0.0,,,2025.02.11 12:00:00,filled,
177,2025.02.11 12:00:01,112,GOLD#,sell,0.01,0.0,2929.27,,2025.02.11 12:00:01,filled,V10_65
178,2025.02.12 20:00:00,113,GOLD#,buy,0.01,0.0,,,2025.02.12 20:00:00,filled,
179,2025.02.12 20:00:00,114,GOLD#,buy,0.03,0.0,2863.72,,2025.02.12 20:00:00,filled,V10_66
180,2025.02.13 16:00:00,115,GOLD#,sell,0.03,0.0,,,2025.02.13 16:00:00,filled,
181,2025.02.13 16:00:00,116,GOLD#,sell,0.03,0.0,2922.71,,2025.02.13 16:00:00,filled,V10_68
182,2025.02.13 20:00:00,117,GOLD#,buy,0.03,0.0,,,2025.02.13 20:00:00,filled,
183,2025.02.14 16:00:00,118,GOLD#,sell,0.01,0.0,2939.94,,2025.02.14 16:00:00,filled,V10_69
184,2025.02.14 20:00:00,119,GOLD#,sell,0.01,0.0,2939.94,,2025.02.14 20:00:00,filled,V10_70
185,2025.02.17 04:00:00,120,GOLD#,buy,0.01,0.0,,,2025.02.17 04:00:00,filled,
186,2025.02.17 04:00:00,121,GOLD#,buy,0.01,0.0,,,2025.02.17 04:00:00,filled,
187,2025.02.17 04:00:00,122,GOLD#,buy,0.03,0.0,2876.94,,2025.02.17 04:00:00,filled,V10_71
188,2025.02.17 08:00:00,123,GOLD#,buy,0.01,0.0,2876.94,,2025.02.17 08:00:00,filled,V10_72
189,2025.02.17 12:00:00,124,GOLD#,buy,0.01,0.0,2888.27,,2025.02.17 12:00:00,filled,V10_73
190,2025.02.17 20:00:00,125,GOLD#,sell,0.01,0.0,,,2025.02.17 20:00:00,filled,
191,2025.02.17 20:00:00,126,GOLD#,sell,0.01,0.0,,,2025.02.17 20:00:00,filled,
192,2025.02.17 20:00:00,127,GOLD#,sell,0.03,0.0,,,2025.02.17 20:00:00,filled,
193,2025.02.17 20:00:01,128,GOLD#,sell,0.01,0.0,2904.16,,2025.02.17 20:00:01,filled,V10_74
194,2025.02.18 04:40:26,129,GOLD#,buy,0.01,0.0,,,2025.02.18 04:40:26,filled,sl 2904.16
195,2025.02.18 08:00:00,130,GOLD#,buy,0.03,0.0,2892.02,,2025.02.18 08:00:00,filled,V10_75
196,2025.02.18 12:00:00,131,GOLD#,buy,0.01,0.0,2892.02,,2025.02.18 12:00:00,filled,V10_76
197,2025.02.18 16:00:00,132,GOLD#,buy,0.01,0.0,2907.1,,2025.02.18 16:00:00,filled,V10_77
198,2025.02.19 08:00:00,133,GOLD#,sell,0.01,0.0,,,2025.02.19 08:00:00,filled,
199,2025.02.19 08:00:00,134,GOLD#,sell,0.01,0.0,,,2025.02.19 08:00:00,filled,
200,2025.02.19 08:00:01,135,GOLD#,sell,0.03,0.0,,,2025.02.19 08:00:01,filled,
201,2025.02.19 08:00:01,136,GOLD#,sell,0.03,0.0,2939.56,,2025.02.19 08:00:01,filled,V10_78
202,2025.02.19 10:33:35,137,GOLD#,buy,0.03,0.0,,,2025.02.19 10:33:35,filled,sl 2939.56
203,2025.02.19 20:00:00,138,GOLD#,sell,0.03,0.0,2946.94,,2025.02.19 20:00:00,filled,V10_79
204,2025.02.20 04:00:00,139,GOLD#,buy,0.03,0.0,,,2025.02.20 04:00:00,filled,
205,2025.02.20 04:00:00,140,GOLD#,buy,0.03,0.0,2918.52,,2025.02.20 04:00:00,filled,V10_80
206,2025.02.20 08:00:00,141,GOLD#,buy,0.03,0.0,2933.96,,2025.02.20 08:00:00,filled,V10_81
207,2025.02.20 12:00:00,142,GOLD#,buy,0.01,0.0,2933.96,,2025.02.20 12:00:00,filled,V10_82
208,2025.02.20 15:51:36,143,GOLD#,sell,0.03,0.0,,,2025.02.20 15:51:36,filled,sl 2933.96
209,2025.02.20 15:51:36,144,GOLD#,sell,0.01,0.0,,,2025.02.20 15:51:36,filled,sl 2933.96
210,2025.02.20 16:00:00,145,GOLD#,sell,0.03,0.0,,,2025.02.20 16:00:00,filled,
211,2025.02.20 16:00:00,146,GOLD#,sell,0.03,0.0,2954.85,,2025.02.20 16:00:00,filled,V10_83
212,2025.02.21 16:00:00,147,GOLD#,buy,0.03,0.0,,,2025.02.21 16:00:00,filled,
213,2025.02.21 16:00:00,148,GOLD#,buy,0.03,0.0,2916.77,,2025.02.21 16:00:00,filled,V10_85
214,2025.02.21 20:00:00,149,GOLD#,buy,0.03,0.0,2921.56,,2025.02.21 20:00:00,filled,V10_86
215,2025.02.24 03:24:44,150,GOLD#,sell,0.03,0.0,,,2025.02.24 03:24:44,filled,sl 2921.56
216,2025.02.24 04:00:00,151,GOLD#,sell,0.03,0.0,,,2025.02.24 04:00:00,filled,
217,2025.02.24 04:00:00,152,GOLD#,sell,0.01,0.0,2940.34,,2025.02.24 04:00:00,filled,V10_88
218,2025.02.24 04:55:17,153,GOLD#,buy,0.01,0.0,,,2025.02.24 04:55:17,filled,sl 2940.34
219,2025.02.24 08:00:00,154,GOLD#,buy,0.03,0.0,2921.1,,2025.02.24 08:00:00,filled,V10_89
220,2025.02.24 12:00:02,155,GOLD#,buy,0.01,0.0,2935.28,,2025.02.24 12:00:02,filled,V10_90
221,2025.02.24 12:50:27,156,GOLD#,sell,0.01,0.0,,,2025.02.24 12:50:27,filled,sl 2935.28
222,2025.02.24 16:00:00,157,GOLD#,buy,0.01,0.0,2934.92,,2025.02.24 16:00:00,filled,V10_91
223,2025.02.24 16:40:12,158,GOLD#,sell,0.01,0.0,,,2025.02.24 16:40:12,filled,sl 2934.92
224,2025.02.24 20:00:00,159,GOLD#,sell,0.03,0.0,,,2025.02.24 20:00:00,filled,
225,2025.02.24 20:00:00,160,GOLD#,sell,0.03,0.0,2956.2,,2025.02.24 20:00:00,filled,V10_92
226,2025.02.25 08:00:00,161,GOLD#,sell,0.01,0.0,2953.62,,2025.02.25 08:00:00,filled,V10_94
227,2025.02.26 04:00:00,162,GOLD#,buy,0.01,0.0,,,2025.02.26 04:00:00,filled,
228,2025.02.26 04:00:00,163,GOLD#,buy,0.03,0.0,,,2025.02.26 04:00:00,filled,
229,2025.02.26 04:00:01,164,GOLD#,buy,0.03,0.0,2888.2,,2025.02.26 04:00:01,filled,V10_95
230,2025.02.26 08:00:00,165,GOLD#,sell,0.03,0.0,,,2025.02.26 08:00:00,filled,
231,2025.02.27 04:00:00,166,GOLD#,buy,0.01,0.0,2890.81,,2025.02.27 04:00:00,filled,V10_97
232,2025.02.27 07:36:41,167,GOLD#,sell,0.01,0.0,,,2025.02.27 07:36:41,filled,sl 2890.81
233,2025.02.27 08:00:00,168,GOLD#,sell,0.03,0.0,2920.74,,2025.02.27 08:00:00,filled,V10_98
234,2025.03.03 04:00:00,169,GOLD#,buy,0.01,0.0,2837.94,,2025.03.03 04:00:00,filled,V10_100
235,2025.03.04 11:29:39,170,GOLD#,buy,0.03,0.0,,,2025.03.04 11:29:39,filled,sl 2920.74
236,2025.03.04 20:00:01,171,GOLD#,sell,0.01,0.0,,,2025.03.04 20:00:01,filled,
237,2025.03.04 20:00:02,172,GOLD#,sell,0.01,0.0,2927.8,,2025.03.04 20:00:02,filled,V10_101
238,2025.03.05 04:00:00,173,GOLD#,sell,0.01,0.0,2920.53,,2025.03.05 04:00:00,filled,V10_102
239,2025.03.05 08:00:00,174,GOLD#,buy,0.01,0.0,,,2025.03.05 08:00:00,filled,
240,2025.03.05 08:00:00,175,GOLD#,buy,0.01,0.0,,,2025.03.05 08:00:00,filled,
241,2025.03.05 08:00:00,176,GOLD#,buy,0.03,0.0,2901.98,,2025.03.05 08:00:00,filled,V10_103
242,2025.03.05 12:00:00,177,GOLD#,buy,0.01,0.0,2901.98,,2025.03.05 12:00:00,filled,V10_104
243,2025.03.05 15:44:01,178,GOLD#,sell,0.03,0.0,,,2025.03.05 15:44:01,filled,sl 2901.98
244,2025.03.05 15:44:01,179,GOLD#,sell,0.01,0.0,,,2025.03.05 15:44:01,filled,sl 2901.98
245,2025.03.05 16:00:00,180,GOLD#,sell,0.01,0.0,2922.58,,2025.03.05 16:00:00,filled,V10_105
246,2025.03.05 17:32:36,181,GOLD#,buy,0.01,0.0,,,2025.03.05 17:32:36,filled,sl 2922.58
247,2025.03.05 20:00:00,182,GOLD#,buy,0.03,0.0,2894.3,,2025.03.05 20:00:00,filled,V10_106
248,2025.03.06 04:00:00,183,GOLD#,buy,0.01,0.0,2911.44,,2025.03.06 04:00:00,filled,V10_108
249,2025.03.06 09:57:21,184,GOLD#,sell,0.01,0.0,,,2025.03.06 09:57:21,filled,sl 2911.44
250,2025.03.06 11:54:40,185,GOLD#,sell,0.03,0.0,,,2025.03.06 11:54:40,filled,sl 2894.30
251,2025.03.06 12:00:00,186,GOLD#,sell,0.03,0.0,2922.96,,2025.03.06 12:00:00,filled,V10_109
252,2025.03.06 20:00:00,187,GOLD#,buy,0.03,0.0,,,2025.03.06 20:00:00,filled,
253,2025.03.06 20:00:00,188,GOLD#,buy,0.03,0.0,2891.21,,2025.03.06 20:00:00,filled,V10_110
254,2025.03.07 04:00:00,189,GOLD#,sell,0.03,0.0,,,2025.03.07 04:00:00,filled,
255,2025.03.07 04:00:00,190,GOLD#,sell,0.01,0.0,2922.69,,2025.03.07 04:00:00,filled,V10_112
256,2025.03.07 10:45:47,191,GOLD#,buy,0.01,0.0,,,2025.03.07 10:45:47,filled,sl 2922.69
257,2025.03.07 12:00:00,192,GOLD#,buy,0.03,0.0,2896.23,,2025.03.07 12:00:00,filled,V10_113
258,2025.03.07 16:00:00,193,GOLD#,buy,0.01,0.0,2896.23,,2025.03.07 16:00:00,filled,V10_114
259,2025.03.07 20:00:00,194,GOLD#,sell,0.01,0.0,,,2025.03.07 20:00:00,filled,
260,2025.03.07 20:00:00,195,GOLD#,sell,0.03,0.0,,,2025.03.07 20:00:00,filled,
261,2025.03.07 20:00:00,196,GOLD#,sell,0.01,0.0,2930.3,,2025.03.07 20:00:00,filled,V10_115
262,2025.03.10 04:00:00,197,GOLD#,buy,0.01,0.0,,,2025.03.10 04:00:00,filled,
263,2025.03.10 04:00:00,198,GOLD#,buy,0.03,0.0,2902.02,,2025.03.10 04:00:00,filled,V10_116
264,2025.03.10 08:00:00,199,GOLD#,sell,0.03,0.0,,,2025.03.10 08:00:00,filled,
265,2025.03.10 08:00:00,200,GOLD#,sell,0.01,0.0,2918.28,,2025.03.10 08:00:00,filled,V10_117
266,2025.03.11 08:00:00,201,GOLD#,buy,0.01,0.0,,,2025.03.11 08:00:00,filled,
267,2025.03.11 08:00:00,202,GOLD#,buy,0.03,0.0,2879.78,,2025.03.11 08:00:00,filled,V10_118
268,2025.03.11 12:00:00,203,GOLD#,buy,0.03,0.0,2892.73,,2025.03.11 12:00:00,filled,V10_119
269,2025.03.12 04:00:00,204,GOLD#,sell,0.03,0.0,,,2025.03.12 04:00:00,filled,
270,2025.03.12 04:00:00,205,GOLD#,sell,0.03,0.0,,,2025.03.12 04:00:00,filled,
271,2025.03.12 04:00:00,206,GOLD#,sell,0.03,0.0,2919.69,,2025.03.12 04:00:00,filled,V10_120
272,2025.03.12 05:03:20,207,GOLD#,buy,0.03,0.0,,,2025.03.12 05:03:20,filled,sl 2919.69
273,2025.03.12 20:00:00,208,GOLD#,buy,0.03,0.0,2906.05,,2025.03.12 20:00:00,filled,V10_121
274,2025.03.13 04:00:00,209,GOLD#,buy,0.01,0.0,2930.73,,2025.03.13 04:00:00,filled,V10_123
275,2025.03.14 20:00:00,210,GOLD#,sell,0.01,0.0,,,2025.03.14 20:00:00,filled,
276,2025.03.14 20:00:00,211,GOLD#,sell,0.03,0.0,,,2025.03.14 20:00:00,filled,
277,2025.03.17 04:00:00,212,GOLD#,buy,0.03,0.0,2981.52,,2025.03.17 04:00:00,filled,V10_124
278,2025.03.17 08:00:00,213,GOLD#,sell,0.03,0.0,,,2025.03.17 08:00:00,filled,
279,2025.03.17 08:00:00,214,GOLD#,sell,0.03,0.0,2994.1,,2025.03.17 08:00:00,filled,V10_125
280,2025.03.17 11:37:47,215,GOLD#,buy,0.03,0.0,,,2025.03.17 11:37:47,filled,sl 2994.10
281,2025.03.17 12:00:00,216,GOLD#,buy,0.03,0.0,2982.22,,2025.03.17 12:00:00,filled,V10_126
282,2025.03.17 20:00:00,217,GOLD#,buy,0.01,0.0,2984.77,,2025.03.17 20:00:00,filled,V10_127
283,2025.03.19 04:00:00,218,GOLD#,sell,0.01,0.0,,,2025.03.19 04:00:00,filled,
284,2025.03.19 04:00:00,219,GOLD#,sell,0.03,0.0,,,2025.03.19 04:00:00,filled,
285,2025.03.19 04:00:00,220,GOLD#,sell,0.03,0.0,3037.96,,2025.03.19 04:00:00,filled,V10_128
286,2025.03.19 05:54:27,221,GOLD#,buy,0.03,0.0,,,2025.03.19 05:54:27,filled,sl 3037.96
287,2025.03.19 12:00:00,222,GOLD#,sell,0.03,0.0,3045.31,,2025.03.19 12:00:00,filled,V10_129
288,2025.03.19 20:36:33,223,GOLD#,buy,0.03,0.0,,,2025.03.19 20:36:33,filled,sl 3045.31
289,2025.03.20 04:00:00,224,GOLD#,buy,0.01,0.0,3029.29,,2025.03.20 04:00:00,filled,V10_131
290,2025.03.20 12:00:00,225,GOLD#,sell,0.01,0.0,,,2025.03.20 12:00:00,filled,
291,2025.03.20 12:00:00,226,GOLD#,sell,0.01,0.0,3057.44,,2025.03.20 12:00:00,filled,V10_132
292,2025.03.20 20:00:00,227,GOLD#,buy,0.01,0.0,,,2025.03.20 20:00:00,filled,
293,2025.03.20 20:00:00,228,GOLD#,buy,0.03,0.0,3025.65,,2025.03.20 20:00:00,filled,V10_133
294,2025.03.21 04:00:00,229,GOLD#,sell,0.03,0.0,,,2025.03.21 04:00:00,filled,
295,2025.03.21 04:00:00,230,GOLD#,sell,0.01,0.0,3057.44,,2025.03.21 04:00:00,filled,V10_135
296,2025.03.21 08:00:00,231,GOLD#,sell,0.01,0.0,3047.45,,2025.03.21 08:00:00,filled,V10_136
297,2025.03.24 04:00:00,232,GOLD#,buy,0.01,0.0,2999.36,,2025.03.24 04:00:00,filled,V10_138
298,2025.03.24 20:00:00,233,GOLD#,sell,0.01,0.0,,,2025.03.24 20:00:00,filled,
299,2025.03.24 20:00:00,234,GOLD#,sell,0.03,0.0,3033.24,,2025.03.24 20:00:00,filled,V10_139
300,2025.03.25 04:00:00,235,GOLD#,buy,0.03,0.0,,,2025.03.25 04:00:00,filled,
301,2025.03.25 04:00:00,236,GOLD#,buy,0.01,0.0,,,2025.03.25 04:00:00,filled,
302,2025.03.25 04:00:00,237,GOLD#,buy,0.01,0.0,,,2025.03.25 04:00:00,filled,
303,2025.03.25 04:00:01,238,GOLD#,buy,0.03,0.0,3002.45,,2025.03.25 04:00:01,filled,V10_140
304,2025.03.25 08:00:00,239,GOLD#,buy,0.03,0.0,3007.53,,2025.03.25 08:00:00,filled,V10_141
305,2025.03.25 12:00:00,240,GOLD#,buy,0.01,0.0,3010.52,,2025.03.25 12:00:00,filled,V10_142
306,2025.03.26 04:00:00,241,GOLD#,buy,0.03,0.0,3014.15,,2025.03.26 04:00:00,filled,V10_144
307,2025.03.26 07:07:59,242,GOLD#,sell,0.03,0.0,,,2025.03.26 07:07:59,filled,sl 3014.15
308,2025.03.26 08:00:00,243,GOLD#,buy,0.01,0.0,3010.52,,2025.03.26 08:00:00,filled,V10_145
309,2025.03.26 12:00:00,244,GOLD#,sell,0.01,0.0,,,2025.03.26 12:00:00,filled,
310,2025.03.26 12:00:00,245,GOLD#,sell,0.01,0.0,,,2025.03.26 12:00:00,filled,
311,2025.03.26 12:00:00,246,GOLD#,sell,0.03,0.0,,,2025.03.26 12:00:00,filled,
312,2025.03.26 12:00:01,247,GOLD#,sell,0.03,0.0,,,2025.03.26 12:00:01,filled,
313,2025.03.26 12:00:01,248,GOLD#,sell,0.03,0.0,3036.0,,2025.03.26 12:00:01,filled,V10_146
314,2025.03.27 04:00:00,249,GOLD#,buy,0.03,0.0,3012.28,,2025.03.27 04:00:00,filled,V10_148
315,2025.03.27 06:09:43,250,GOLD#,buy,0.03,0.0,,,2025.03.27 06:09:43,filled,sl 3036.00
316,2025.03.27 08:00:00,251,GOLD#,buy,0.01,0.0,3012.28,,2025.03.27 08:00:00,filled,V10_149
317,2025.03.27 12:00:00,252,GOLD#,buy,0.01,0.0,3026.55,,2025.03.27 12:00:00,filled,V10_150
318,2025.03.31 20:00:00,253,GOLD#,sell,0.01,0.0,,,2025.03.31 20:00:00,filled,
319,2025.03.31 20:00:00,254,GOLD#,sell,0.01,0.0,,,2025.03.31 20:00:00,filled,
320,2025.03.31 20:00:00,255,GOLD#,sell,0.03,0.0,,,2025.03.31 20:00:00,filled,
321,2025.03.31 20:00:01,256,GOLD#,sell,0.01,0.0,3127.78,,2025.03.31 20:00:01,filled,V10_151
322,2025.04.01 03:50:00,257,GOLD#,buy,0.01,0.0,,,2025.04.01 03:50:00,filled,sl 3127.78
323,2025.04.01 20:00:00,258,GOLD#,sell,0.01,0.0,3137.06,,2025.04.01 20:00:00,filled,V10_152
324,2025.04.02 04:00:00,259,GOLD#,buy,0.01,0.0,,,2025.04.02 04:00:00,filled,
325,2025.04.02 04:00:00,260,GOLD#,buy,0.03,0.0,3107.46,,2025.04.02 04:00:00,filled,V10_153
326,2025.04.02 08:00:00,261,GOLD#,buy,0.01,0.0,3107.46,,2025.04.02 08:00:00,filled,V10_154
327,2025.04.02 12:00:00,262,GOLD#,buy,0.01,0.0,3109.75,,2025.04.02 12:00:00,filled,V10_155
328,2025.04.02 23:14:07,263,GOLD#,sell,0.01,0.0,,,2025.04.02 23:14:07,filled,sl 3109.75
329,2025.04.02 23:14:09,264,GOLD#,sell,0.03,0.0,,,2025.04.02 23:14:09,filled,sl 3107.46
330,2025.04.02 23:14:09,265,GOLD#,sell,0.01,0.0,,,2025.04.02 23:14:09,filled,sl 3107.46
331,2025.04.03 12:00:00,266,GOLD#,sell,0.01,0.0,3167.78,,2025.04.03 12:00:00,filled,V10_156
332,2025.04.04 04:00:00,267,GOLD#,buy,0.01,0.0,3100.05,,2025.04.04 04:00:00,filled,V10_158
333,2025.04.04 05:37:19,268,GOLD#,sell,0.01,0.0,,,2025.04.04 05:37:19,filled,sl 3100.05
334,2025.04.07 08:00:00,269,GOLD#,buy,0.01,0.0,,,2025.04.07 08:00:00,filled,
335,2025.04.07 08:00:00,270,GOLD#,buy,0.03,0.0,2970.32,,2025.04.07 08:00:00,filled,V10_159
336,2025.04.07 19:58:59,271,GOLD#,sell,0.03,0.0,,,2025.04.07 19:58:59,filled,sl 2970.32
337,2025.04.07 20:00:00,272,GOLD#,sell,0.01,0.0,3038.0,,2025.04.07 20:00:00,filled,V10_160
338,2025.04.08 04:00:00,273,GOLD#,buy,0.01,0.0,,,2025.04.08 04:00:00,filled,
339,2025.04.08 04:00:00,274,GOLD#,buy,0.03,0.0,2956.2,,2025.04.08 04:00:00,filled,V10_161
340,2025.04.08 08:00:00,275,GOLD#,buy,0.03,0.0,2956.2,,2025.04.08 08:00:00,filled,V10_162
341,2025.04.08 12:00:00,276,GOLD#,buy,0.01,0.0,2990.88,,2025.04.08 12:00:00,filled,V10_163
342,2025.04.08 19:35:30,277,GOLD#,sell,0.01,0.0,,,2025.04.08 19:35:30,filled,sl 2990.88
343,2025.04.08 20:00:00,278,GOLD#,sell,0.03,0.0,,,2025.04.08 20:00:00,filled,
344,2025.04.08 20:00:00,279,GOLD#,sell,0.03,0.0,,,2025.04.08 20:00:00,filled,
345,2025.04.08 20:00:00,280,GOLD#,sell,0.01,0.0,3022.64,,2025.04.08 20:00:00,filled,V10_164
346,2025.04.09 08:00:00,281,GOLD#,buy,0.01,0.0,,,2025.04.09 08:00:00,filled,
347,2025.04.09 08:00:00,282,GOLD#,buy,0.03,0.0,2970.01,,2025.04.09 08:00:00,filled,V10_165
348,2025.04.09 12:00:00,283,GOLD#,buy,0.03,0.0,2999.66,,2025.04.09 12:00:00,filled,V10_166
349,2025.04.14 04:00:00,284,GOLD#,sell,0.03,0.0,,,2025.04.14 04:00:00,filled,
350,2025.04.14 04:00:00,285,GOLD#,sell,0.03,0.0,,,2025.04.14 04:00:00,filled,
351,2025.04.14 08:00:00,286,GOLD#,buy,0.01,0.0,3215.36,,2025.04.14 08:00:00,filled,V10_167
352,2025.04.14 12:00:01,287,GOLD#,buy,0.03,0.0,3215.36,,2025.04.14 12:00:01,filled,V10_168
353,2025.04.14 13:20:29,288,GOLD#,sell,0.01,0.0,,,2025.04.14 13:20:29,filled,sl 3215.36
354,2025.04.14 13:20:29,289,GOLD#,sell,0.03,0.0,,,2025.04.14 13:20:29,filled,sl 3215.36
355,2025.04.14 16:00:00,290,GOLD#,sell,0.01,0.0,3238.11,,2025.04.14 16:00:00,filled,V10_169
356,2025.04.15 04:00:00,291,GOLD#,buy,0.03,0.0,3193.65,,2025.04.15 04:00:00,filled,V10_171
357,2025.04.15 08:00:00,292,GOLD#,buy,0.03,0.0,3210.05,,2025.04.15 08:00:00,filled,V10_172
358,2025.04.15 12:00:00,293,GOLD#,buy,0.01,0.0,3210.05,,2025.04.15 12:00:00,filled,V10_173
359,2025.04.15 16:00:00,294,GOLD#,sell,0.01,0.0,,,2025.04.15 16:00:00,filled,
360,2025.04.15 16:00:00,295,GOLD#,sell,0.03,0.0,,,2025.04.15 16:00:00,filled,
361,2025.04.15 16:00:00,296,GOLD#,sell,0.03,0.0,,,2025.04.15 16:00:00,filled,
362,2025.04.15 16:00:01,297,GOLD#,sell,0.03,0.0,3232.12,,2025.04.15 16:00:01,filled,V10_174
363,2025.04.15 23:02:09,298,GOLD#,buy,0.03,0.0,,,2025.04.15 23:02:09,filled,sl 3232.12
364,2025.04.16 01:39:28,299,GOLD#,buy,0.01,0.0,,,2025.04.16 01:39:28,filled,sl 3238.11
365,2025.04.16 04:00:00,300,GOLD#,buy,0.03,0.0,3211.59,,2025.04.16 04:00:00,filled,V10_176
366,2025.04.16 08:00:00,301,GOLD#,buy,0.01,0.0,3211.59,,2025.04.16 08:00:00,filled,V10_177
367,2025.04.17 08:00:00,302,GOLD#,sell,0.01,0.0,,,2025.04.17 08:00:00,filled,
368,2025.04.17 08:00:00,303,GOLD#,sell,0.03,0.0,,,2025.04.17 08:00:00,filled,
369,2025.04.17 08:00:00,304,GOLD#,sell,0.01,0.0,3356.19,,2025.04.17 08:00:00,filled,V10_178
370,2025.04.21 03:12:20,305,GOLD#,buy,0.01,0.0,,,2025.04.21 03:12:20,filled,sl 3356.19
371,2025.04.21 04:00:00,306,GOLD#,buy,0.03,0.0,3310.95,,2025.04.21 04:00:00,filled,V10_180
372,2025.04.21 08:00:01,307,GOLD#,buy,0.01,0.0,3310.95,,2025.04.21 08:00:01,filled,V10_181
373,2025.04.22 16:00:00,308,GOLD#,sell,0.01,0.0,,,2025.04.22 16:00:00,filled,
374,2025.04.22 16:00:00,309,GOLD#,sell,0.03,0.0,,,2025.04.22 16:00:00,filled,
375,2025.04.22 16:00:00,310,GOLD#,sell,0.01,0.0,3499.99,,2025.04.22 16:00:00,filled,V10_182
376,2025.04.24 04:00:00,311,GOLD#,buy,0.01,0.0,,,2025.04.24 04:00:00,filled,
377,2025.04.24 04:00:00,312,GOLD#,buy,0.03,0.0,3260.12,,2025.04.24 04:00:00,filled,V10_183
378,2025.04.24 20:00:00,313,GOLD#,sell,0.03,0.0,,,2025.04.24 20:00:00,filled,
379,2025.04.25 04:00:00,314,GOLD#,buy,0.01,0.0,3306.66,,2025.04.25 04:00:00,filled,V10_185
380,2025.04.25 08:00:00,315,GOLD#,sell,0.01,0.0,,,2025.04.25 08:00:00,filled,
