market,year,segment,high_high,dir,p2,stop_at,d1_atr,prior_mfe_6h_d1,prior_mae_6h_d1,prior_endpoint_6h_d1,prior_mfe_24h_d1,prior_mae_24h_d1,prior_endpoint_24h_d1,prior_mfe_48h_d1,prior_mae_48h_d1,prior_endpoint_48h_d1
GOLD,2023,GOLD2325,True,-1,1,2023-06-09 15:31:00,24.183571428571423,0.038455858463540465,0.5755973653897305,-0.3378326490829106,0.038455858463540465,0.5755973653897305,-0.41102283131996575,0.038455858463540465,0.5755973653897305,-0.41102283131996575
GOLD,2023,GOLD2325,False,1,-1,2023-06-15 15:25:00,23.812857142857133,0.12136300917870968,1.3744675745395658,-1.2703221548983148,0.12136300917870968,1.6948827164197073,-1.6096346511488366,0.12136300917870968,1.6948827164197073,-1.2535245065690865
GOLD,2023,GOLD2325,False,1,-1,2023-06-23 04:48:00,22.591428571428587,0.11641583407108101,0.25983305931452644,-0.25098014417603953,0.11641583407108101,1.0902364993044078,-0.37447831035791207,0.11641583407108101,1.0902364993044078,-0.37447831035791207
GOLD,2023,GOLD2325,False,-1,1,2023-07-05 15:44:00,19.9364285714286,0.26032746945648905,0.696714556984694,-0.6671204901293365,0.26032746945648905,1.3502919995700524,-1.223388628139435,0.26032746945648905,1.3668446132349235,-0.4780194188671113
GOLD,2023,GOLD2325,False,-1,1,2023-07-11 05:57:00,19.78142857142857,0.5464721600346618,0.08796129125442381,0.4903589225102934,0.6824582942153535,0.08796129125442381,0.6217953347295421,1.7299053946703271,0.08796129125442381,1.664187188560703
GOLD,2023,GOLD2325,False,1,-1,2023-07-17 06:29:00,18.588571428571445,0.08123270826928933,0.2921149707961913,-0.15170611743007323,0.34322164156162877,0.4443590531816898,-0.43359975407317214,0.34322164156162877,1.7338610513372266,-1.3341530894558955
GOLD,2023,GOLD2325,False,1,-1,2023-08-15 14:03:00,18.809999999999995,0.34077618288145045,0.47474747474747825,-0.0552897395002639,0.34077618288145045,0.47474747474747825,-0.20520999468367362,0.6990962254120199,0.47474747474747825,0.26634768740031856
GOLD,2023,GOLD2325,True,-1,1,2023-09-01 15:30:00,15.496428571428542,0.020004609356991217,1.173818852270114,-0.7879234846738918,0.020004609356991217,1.173818852270114,-0.8318045632634181,0.020004609356991217,1.173818852270114,-0.8318045632634181
GOLD,2023,GOLD2325,False,1,-1,2023-09-28 15:45:00,15.300714285714305,1.0666168712945334,0.20587274170205888,0.5659866486158489,1.0666168712945334,0.20587274170205888,0.05293870500911444,1.8084123056813433,0.3836422202511478,1.6509033191727718
GOLD,2023,GOLD2325,False,1,-1,2023-10-04 04:35:00,18.387857142857115,0.2273239327195657,0.15771277628870503,0.06526045915393497,0.23384997863496662,0.526434370508492,-0.28442683447927736,0.42582449597948624,0.526434370508492,-0.0016315114788471377
GOLD,2023,GOLD2325,False,1,-1,2023-10-05 15:38:00,18.387857142857115,0.09952220020976195,0.38177368605057643,-0.2648486967330993,0.2197102124849457,0.5558015771277652,0.11474964067901428,0.2420075360292023,1.0860428077535673,-0.9245231713475522
GOLD,2023,GOLD2325,True,-1,1,2023-10-11 19:03:00,20.324285714285697,0.0875799536093331,0.2278062838265326,-0.04477402122724804,0.46938918956912773,0.235186616995863,-0.0939762423560876,2.389751880227735,0.37049272510017184,2.3804034582132525
GOLD,2023,GOLD2325,False,-1,1,2023-10-18 15:01:00,24.19285714285713,0.6410983170947742,0.3682905225863538,0.26247416592855616,0.6410983170947742,0.3682905225863538,0.22113965160909935,1.6046058458813186,0.3682905225863538,1.2528491290227324
GOLD,2023,GOLD2325,False,-1,1,2023-10-20 11:14:00,25.38499999999999,0.34981288162301016,0.3462674807957442,0.32381327555643213,0.594445538703956,0.3462674807957442,-0.05081741185739468,0.594445538703956,0.3462674807957442,-0.05081741185739468
GOLD,2023,GOLD2325,False,-1,1,2023-11-28 15:42:00,20.879285714285725,1.0872019431425557,0.10919913790154152,0.9780028052410142,1.5168143409394055,0.10919913790154152,0.8941876774657073,1.5168143409394055,0.10919913790154152,0.8113304368649743
GOLD,2024,GOLD2325,False,1,-1,2024-01-02 16:42:00,24.163571428571395,0.33438765556179356,0.28224304590734595,0.19243844039138422,1.3305152384049246,0.28224304590734595,1.1939460226433016,1.3768660025422081,0.28224304590734595,1.0172337343699271
GOLD,2024,GOLD2325,True,1,-1,2024-01-03 18:01:00,23.534285714285662,0.17633847274493566,0.32080854680101856,-0.2808668204443329,0.17633847274493566,0.6845332038363454,-0.46102950103192625,0.43935898992351335,1.2407429889522932,-0.8434502852980531
GOLD,2024,GOLD2325,True,1,-1,2024-01-08 13:05:00,22.907142857142794,0.40947926410976576,0.46753975678203225,-0.2584346741502902,0.40947926410976576,0.5395696913002778,-0.39507327720611074,0.40947926410976576,0.687558465855942,-0.383723105706267
GOLD,2024,GOLD2325,False,-1,1,2024-02-02 09:24:00,21.29285714285712,0.04367661858438138,0.18879570613887892,-0.1394833948339391,0.04367661858438138,1.3553840992955353,-0.8044951358604449,0.04367661858438138,1.3553840992955353,-0.8044951358604449
GOLD,2024,GOLD2325,False,1,-1,2024-02-05 10:00:00,22.505714285714262,0.48876475815665915,0.10575092040116281,0.4461089247175309,0.49231941094325987,0.17106766535482665,-0.01421861114637271,0.49231941094325987,0.5740764250349055,-0.4083407388599648
GOLD,2024,GOLD2325,False,-1,1,2024-02-06 16:46:00,22.218571428571423,0.2763453996013574,0.14042306950428107,0.13547225615636818,0.4487237188966772,0.14042306950428107,0.4406223879637354,0.5301871021667834,0.5666430913650167,-0.0972159711952715
GOLD,2024,GOLD2325,False,-1,1,2024-02-20 11:00:00,22.2214285714286,0.3654130504660929,0.011250401800064274,0.23985856637736705,0.4239151398264251,0.011250401800064274,0.16920604307296627,0.5445194471231067,0.12465445194471134,0.46936676309868436
GOLD,2024,GOLD2325,True,1,-1,2024-03-12 15:05:00,24.05785714285716,0.5075264986194008,0.20907930287104418,0.41275496570768083,0.5075264986194008,0.20907930287104418,-0.04447611412961585,0.5075264986194008,0.7082925091297745,-0.039903803331237594
GOLD,2024,GOLD2325,True,-1,1,2024-04-02 17:03:00,29.883571428571454,0.21014891125079802,0.7492411023735075,0.09403159882400555,0.5106484690584806,0.7492411023735075,0.3235891674833151,1.0637952052011357,0.7492411023735075,0.6659177283265881
GOLD,2024,GOLD2325,False,-1,1,2024-06-28 15:30:00,28.51000000000005,0.16310066643283347,0.42721851981760134,-0.2925289372150168,0.16310066643283347,0.4282707821816911,-0.299544019642229,0.16310066643283347,0.4282707821816911,-0.299544019642229
GOLD,2024,GOLD2325,False,1,-1,2024-07-01 01:04:00,28.51000000000005,0.04103823219923082,0.1851981760785756,-0.061031217116809304,0.1704665029814142,0.5320940021045263,-0.29919326552087633,0.1704665029814142,0.5320940021045263,-0.2416695896176731
GOLD,2024,GOLD2325,False,-1,1,2024-07-30 16:33:00,35.96,0.40406006674081607,0.36012235817575844,0.29532814238041966,0.8106229143492668,0.36012235817575844,0.6954949944382581,1.7238598442714066,0.36012235817575844,1.6248609566184604
GOLD,2024,GOLD2325,True,1,-1,2024-08-28 09:03:00,34.523571428571394,0.13700784143338987,0.19667721846357475,0.134111269732898,0.31804357271429545,0.4443340988558457,-0.3817681501251689,0.31804357271429545,0.6969151511389725,-0.2548983096435071
GOLD,2024,GOLD2325,False,-1,1,2024-09-10 13:16:00,29.45357142857139,0.3286528434582221,0.267879228810488,0.18232084394324863,0.6865041833393902,0.267879228810488,0.4342427549411901,0.6865041833393902,0.267879228810488,0.4013095671153053
GOLD,2024,GOLD2325,True,1,-1,2024-10-03 17:00:00,32.74071428571425,0.120644893863031,0.5665728559897089,-0.437986779239484,0.3530772083687838,0.74005715906364,-0.25259070183476207,0.3530772083687838,0.8118332351593678,-0.30329210026833753
GOLD,2024,GOLD2325,False,-1,1,2024-10-29 15:16:00,28.979999999999954,0.6573498964803229,0.11111111111112007,0.6083505866114609,1.1763285024154657,0.11111111111112007,1.0928226363009015,1.1849551414768875,0.11111111111112007,0.477225672877845
GOLD,2024,GOLD2325,True,1,-1,2024-11-01 16:40:00,31.14357142857138,0.338432604756771,0.2138483062315041,0.29283732024494546,0.338432604756771,0.2138483062315041,0.23568266782872455,0.338432604756771,0.2138483062315041,0.23568266782872455
GOLD,2024,GOLD2325,False,1,-1,2024-11-05 04:33:00,31.53428571428565,0.18646371296548359,0.3408987949623999,-0.23244541089063872,0.18646371296548359,0.615203406722831,-0.39417414152396046,2.7652441786717548,0.615203406722831,2.4823774576424866
GOLD,2024,GOLD2325,False,1,-1,2024-12-06 16:07:00,38.13214285714285,0.16390371827292313,0.2963379226374498,-0.1261403015828402,0.16390371827292313,0.2963379226374498,-0.06529924135993878,0.16390371827292313,0.2963379226374498,-0.06529924135993878
GOLD,2024,GOLD2325,False,1,-1,2024-12-30 13:02:00,36.834285714285706,0.363520012410794,0.35618988520012124,0.2364644740924615,0.363520012410794,0.35618988520012124,0.10262178094943146,0.363520012410794,0.35618988520012124,0.10262178094943146
GOLD,2025,GOLD2325,False,-1,1,2025-01-21 05:24:00,30.262857142857097,0.216767371601207,0.28219410876132855,-0.14902756797583824,0.7844599697885136,0.32250755287009836,0.742824773413899,1.226916540785504,0.32250755287009836,0.8003209969788465
GOLD,2025,GOLD2325,False,-1,1,2025-02-24 10:52:00,41.148571428571394,0.21069990279126988,0.3132551034578613,-0.15650604082766428,0.21069990279126988,0.43792528815442294,-0.17060130537425328,0.21069990279126988,1.4418483543952334,-0.8121788640466626
GOLD,2025,GOLD2325,False,1,-1,2025-03-10 19:00:00,40.95571428571426,0.3389026474589307,0.04932156684920954,0.2314695315497582,0.35013429139487917,0.6861069447835624,-0.5620705291429766,0.35013429139487917,1.0975269454811891,-1.0274512539676992
GOLD,2025,GOLD2325,False,1,-1,2025-03-21 15:38:00,36.349285714285735,0.47813869402030895,0.14278134763898037,-0.12544950775217742,0.47813869402030895,0.20358034152764098,-0.1735935074377676,0.47813869402030895,0.20358034152764098,-0.1735935074377676
GOLD,2025,GOLD2325,True,-1,1,2025-04-10 16:22:00,60.7749999999999,0.6670505964623616,0.3127930892636741,0.6038667215137858,1.6883587001234108,0.3127930892636741,1.5508021390374358,1.8120937885643815,0.3127930892636741,1.686877828054301
GOLD,2025,GOLD2325,False,-1,1,2025-04-22 01:07:00,77.65571428571424,0.8584043120734364,0.20539377104067183,0.7063227800364238,0.9260104122592382,1.4859176953218411,-1.2618517632774682,0.9260104122592382,2.1628801118490055,-1.5441233282437121
GOLD,2025,GOLD2325,False,-1,1,2025-07-02 22:55:00,51.02214285714285,0.13993924206577618,0.32946479819686025,-0.27105878400134253,0.13993924206577618,0.9231286136271349,-0.5879800086797049,0.13993924206577618,0.9231286136271349,-0.4274614663101444
GOLD,2025,GOLD2325,False,1,-1,2025-08-11 04:07:00,47.0307142857143,0.23091292924077234,0.18732439287395652,0.20582294245401586,0.6395820360554635,0.18732439287395652,0.33467490849444415,0.8558237018361857,0.18732439287395652,0.5292286195950945
GOLD,2025,GOLD2325,True,-1,1,2025-08-28 16:51:00,34.66642857142863,0.2965404982176997,0.16240496157254114,0.2930789359816985,0.4670224383409103,0.16442420621021506,0.4664455113015768,1.2663548513382519,0.16442420621021506,1.110296087198393
GOLD,2025,GOLD2325,True,-1,1,2025-09-24 08:21:00,49.76071428571436,0.1577549702145964,0.23452235699418758,-0.130223211081605,0.1577549702145964,1.0815761142611084,-0.720447857604246,0.1577549702145964,1.0815761142611084,-0.5277255436732881
GOLD,2025,GOLD2325,False,-1,1,2025-09-26 11:40:00,48.88571428571432,0.5971069549970784,0.23851548801870867,0.4890999415546431,0.5971069549970784,0.23851548801870867,0.13050847457626402,0.5971069549970784,0.23851548801870867,0.13050847457626402
GOLD,2025,GOLD2325,True,1,-1,2025-10-02 17:37:00,52.94928571428574,0.5629915417717749,0.19320373942721497,-0.13937865073048533,0.5629915417717749,0.7854685750516016,-0.5240863899418579,0.5629915417717749,0.8034102712838419,-0.7131352102416095
GOLD,2025,GOLD2325,False,1,-1,2025-10-30 05:01:00,133.90285714285707,0.04794520547945262,0.4527909358596861,-0.4439785772201619,0.04794520547945262,0.9296291554645165,-0.6788503392651399,0.04794520547945262,0.9296291554645165,-0.5955810182221656
GOLD,2025,GOLD2325,False,-1,1,2025-12-05 16:49:00,79.6414285714285,0.18909756228811797,0.571687384527074,-0.5534807799243031,0.18909756228811797,0.6550610773287427,-0.57080844499453,0.18909756228811797,0.6550610773287427,-0.57080844499453
BTCUSD,2023,BTCUSD,False,-1,1,2023-01-29 15:10:00,868.0107142857154,0.23143723538632985,0.15992890147010969,0.2080158655052822,0.4655587694358612,0.6738741704142883,-0.5227239624264007,0.4655587694358612,1.215987294429377,-0.7335393325460889
BTCUSD,2023,BTCUSD,False,1,-1,2023-02-01 21:31:00,936.2007142857148,0.07213196803799202,1.526296635108006,-1.2523489697340544,0.07213196803799202,1.526296635108006,-1.0940923077392597,0.07213196803799202,1.526296635108006,-0.5699098407621677
BTCUSD,2023,BTCUSD,False,1,-1,2023-02-05 21:28:00,936.2007142857148,0.07128813189479141,0.23977764230960794,-0.1577866773074467,0.24946573575110864,0.30293717540728876,-0.20906841557938144,0.24946573575110864,0.5090788681609008,-0.19126240481093545
BTCUSD,2023,BTCUSD,False,1,-1,2023-02-05 19:17:00,813.7978571428575,0.34234545784886716,0.09067362288107803,0.09225878311303816,0.49055179550555156,0.14493771268224817,0.035635385059645364,0.49055179550555156,0.14493771268224817,0.09254140858075653
BTCUSD,2023,BTCUSD,False,1,-1,2023-02-10 17:45:00,787.8164285714281,0.23806307306905175,0.17648781487348061,0.16480996751418733,0.23806307306905175,0.17648781487348061,-0.09447632379914507,0.23806307306905175,0.4305825414368666,-0.31813248735428906
BTCUSD,2023,BTCUSD,False,-1,1,2023-02-16 17:42:00,746.9407142857136,0.7204587856944086,0.4691001485105431,-0.2987385688479765,0.7204587856944086,1.8367990574887862,-0.628296183384223,0.7204587856944086,1.8367990574887862,-0.022946934973801906
BTCUSD,2023,BTCUSD,False,1,-1,2023-02-22 17:04:00,986.6907142857136,0.4178817070336847,0.013976010719813158,0.16500611350930056,0.4178817070336847,0.6140627364053143,0.014219248034739122,0.4178817070336847,0.6140627364053143,0.1639216804802796
BTCUSD,2023,BTCUSD,False,1,-1,2023-03-03 03:31:00,972.3121428571422,0.3467919252856068,0.1990410193081723,-0.04998394842338109,0.3467919252856068,0.1990410193081723,-0.04777272436761641,0.3467919252856068,0.3387698101065424,-0.2562345866296607
BTCUSD,2023,BTCUSD,False,1,-1,2023-03-07 16:31:00,881.4628571428564,0.4088317472253908,0.2120906156000425,0.2741011694844942,0.4992269344466338,0.2120906156000425,0.324494671195933,0.8657313167721205,0.2120906156000425,0.6542192848252242
BTCUSD,2023,BTCUSD,False,1,-1,2023-03-09 18:43:00,745.1557142857138,1.9647168664651127,0.07615857855213393,1.5438518123728702,2.609374071382972,0.07615857855213393,1.8730850119533966,2.609374071382972,0.07615857855213393,1.6573448694328516
BTCUSD,2023,BTCUSD,False,-1,1,2023-03-13 01:45:00,832.5628571428567,0.8144850496058653,0.1681915050601057,0.3879106511048536,2.99056098724421,0.3049259257988232,2.435635919381468,5.302002079637061,0.3049259257988232,3.2485355031108787
BTCUSD,2023,BTCUSD,False,-1,1,2023-03-18 16:32:00,1269.2657142857136,0.016686813298127615,0.7834057036351748,-0.19014143160387467,0.016686813298127615,0.7834057036351748,-0.186793038944902,0.7225279858095671,0.7834057036351748,0.3275358306152262
BTCUSD,2023,BTCUSD,False,-1,1,2023-03-22 05:14:00,1522.177857142857,0.07673216336179928,0.10791117426206426,-0.06668077552416675,0.43427908039655544,1.0468290499186077,-0.5605783818204082,0.43427908039655544,1.0468290499186077,-0.01987941150109536
BTCUSD,2023,BTCUSD,False,-1,1,2023-04-05 15:48:00,1227.0292857142854,0.07037321847598416,0.6832925748075624,-0.519791994718952,0.07037321847598416,0.7650836136755373,-0.6139543764527656,0.07037321847598416,0.7650836136755373,-0.5740286790220971
BTCUSD,2023,BTCUSD,False,1,-1,2023-05-08 02:11:00,1158.6121428571423,0.6171003854981667,0.049101850304890164,0.5097391768599997,1.2894565357444285,0.049101850304890164,0.9963472307076768,1.2894565357444285,0.049101850304890164,0.9989365355224892
BTCUSD,2023,BTCUSD,False,1,-1,2023-05-08 02:45:00,1153.9885714285713,0.4968766712222944,0.035381632895595254,0.30634618812763725,1.1719266840968958,0.035381632895595254,0.8464728543981618,1.1719266840968958,0.035381632895595254,0.8594192564422544
BTCUSD,2023,BTCUSD,False,1,-1,2023-05-08 20:59:00,1153.9885714285713,0.23956043139817923,0.14611063244003458,-0.1158503674213184,0.23956043139817923,0.2397164121457018,-0.05786885732961176,0.6512022896983379,0.6699633073860608,0.03600555588567291
BTCUSD,2023,BTCUSD,False,1,-1,2023-05-08 20:58:00,1153.9885714285713,0.24145819715966438,0.16075549151266527,-0.11431655673737644,0.24145819715966438,0.23781864638421663,-0.049887842414878834,0.6531000554598231,0.6680655416245755,0.0251302315447541
BTCUSD,2023,BTCUSD,False,-1,1,2023-05-10 15:30:00,1174.895714285714,0.3136874154180244,0.9839681819784628,-0.40767022483454574,0.3136874154180244,0.9839681819784628,-0.3448561392074906,0.3136874154180244,1.5559083055395793,-1.3241260318544987
BTCUSD,2023,BTCUSD,False,1,-1,2023-05-12 05:55:00,1083.8607142857138,0.4312823537552573,0.1114995666944574,0.2716954273908413,0.729014336976613,0.363764453128862,-0.17540999271783325,0.729014336976613,0.41782121450766346,-0.19144526345965654
BTCUSD,2023,BTCUSD,True,1,-1,2023-05-18 20:56:00,952.0071428571428,0.02474771347753749,0.712883306697881,-0.4708473075682206,0.02474771347753749,0.8371996008433316,-0.5866867745590171,0.02474771347753749,0.8371996008433316,-0.7354461626188294
BTCUSD,2023,BTCUSD,False,-1,1,2023-05-26 16:34:00,759.2707142857146,0.5764478884342966,0.008811086578383257,0.37223877423730495,0.5764478884342966,0.008811086578383257,0.3221907488294653,1.0879782197014232,0.008811086578383257,0.9382160889349652
BTCUSD,2023,BTCUSD,True,-1,1,2023-05-28 02:38:00,711.3321428571433,0.6275971140666657,0.10296174682311066,0.42400727006170574,1.9972104652739069,0.10296174682311066,1.7231050393376612,2.2720187977286064,0.10296174682311066,1.312087481736984
BTCUSD,2023,BTCUSD,True,1,-1,2023-06-10 21:24:00,874.0257142857143,0.16854195201840802,0.3659617729455498,-0.216469603705678,0.16854195201840802,0.5345838141408084,-0.39581215328741637,0.16854195201840802,0.6806779140201827,-0.1862874253454455
BTCUSD,2023,BTCUSD,False,-1,1,2023-06-13 15:30:00,875.699285714286,0.03865482198308702,0.7799595262235303,-0.5783834796517696,0.03865482198308702,0.7799595262235303,-0.4385523732461942,0.03865482198308702,1.8762605232226615,-1.6880566469735605
BTCUSD,2023,BTCUSD,False,1,-1,2023-06-19 19:34:00,973.3935714285716,0.06660204248611994,0.7033023641149411,-0.4577285212045332,0.06660204248611994,0.9620158047948578,-0.8730384347544061,0.06660204248611994,4.540701859694103,-4.287238094119906
BTCUSD,2023,BTCUSD,False,-1,1,2023-06-21 16:47:00,864.9442857142856,1.8366154054513832,0.13242471439118395,1.033060758661583,1.8366154054513832,0.13242471439118395,1.1935797681436142,1.8366154054513832,0.13242471439118395,1.0218230406252424
BTCUSD,2023,BTCUSD,False,-1,1,2023-06-25 07:02:00,1075.82,0.171729471472923,0.24871260991615673,-0.15593686676209964,0.171729471472923,0.8195980740272552,-0.5180978230559026,0.171729471472923,0.8743563049580799,-0.4566191370303598
BTCUSD,2023,BTCUSD,False,1,-1,2023-07-16 05:15:00,862.327142857143,0.19889203467692715,0.11644072766550295,-0.0492388536667422,0.19889203467692715,0.24317917131218095,-0.052346722904304026,0.6707083324359817,0.24317917131218095,0.076850184467608
BTCUSD,2023,BTCUSD,False,1,-1,2023-08-04 23:45:00,564.184285714285,0.16948362870288564,0.30183400054186504,-0.18068564222936065,0.16948362870288564,0.30183400054186504,-0.1539567871693341,0.16948362870288564,0.30183400054186504,-0.18226314096963953
BTCUSD,2023,BTCUSD,False,1,-1,2023-08-11 19:43:00,533.261428571428,0.09605044965884021,0.2731868314388755,-0.2464269736366242,0.09605044965884021,0.3969910228968319,-0.38639584443974045,0.09605044965884021,0.3969910228968319,-0.12326036813891804
BTCUSD,2023,BTCUSD,False,-1,1,2023-08-14 17:40:00,504.6328571428572,0.340921122286926,0.5275320388514404,-0.2698991912083198,0.340921122286926,0.5275320388514404,-0.18090379710284593,0.340921122286926,0.951047862236478,-0.7774563119439061
BTCUSD,2023,BTCUSD,True,1,-1,2023-08-15 18:42:00,516.3028571428573,0.4995711265812982,0.051442674842004044,0.18686706584176016,0.5640487864265734,0.051442674842004044,0.3466376323973769,2.5702549998339883,0.051442674842004044,2.402407778380357
