sweep_time,dir,liq_price,liq_pivot_at,liq_available_at,liq_id,n_levels,sweep_extreme,trigger_time,trigger_close,pre_m5_owner,trigger_m5_index,year,broken_m5_level,penetration,acceptance_margin,m1_clean_path,m1_direct_transfer,m1_change_count,d1_atr,entry_trigger,sl_exec,limit_entry,planned_risk,improved,scale,accept,market,segment,n_prior,scale_baseline,accept_baseline,high_scale,high_accept,geom_valid,state_valid,high_high,bar_open,p1,p2,plus_di14,minus_di14,disp24,available_at,s1,s2,s3,p1_state,p2_state,s1_state,s2_state,s3_state,fill_i,fill_time,hit1_raw,hit3_raw,hit5_raw,maxR_pre_struct_stop,struct_stop_at,mfe_6h_d1,mae_6h_d1,mfe_24h_d1,mae_24h_d1,mfe_48h_d1,mae_48h_d1
2023-02-16 15:35:00,-1,24653.49,2023-02-16 12:00:00,2023-02-16 13:15:00,368,1,24660.62,2023-02-16 15:50:00,24428.57,1,13401,2023,24430.62,7.129999999997381,2.0499999999992724,True,True,1,746.9407142857136,24428.57,24679.38,24429.595,249.78499999999624,True,0.3344107440158236,0.0027445283953488,BTCUSD,BTCUSD,10,,,False,False,True,False,False,2023-02-16 14:00:00,1,1,38.7055702415062,13.302407333761382,1813.3499999999983,2023-02-16 15:00:00,1,-1,0,OPPOSED,OPPOSED,OPPOSED,ALIGNED,NEUTRAL,67008,2023-02-16 15:51:00,0,0,0,0.49972976760016113,2023-02-16 17:42:00,0.16711500339002452,1.115115274974008,1.4421425682091866,1.115115274974008,1.4421425682091866,1.115115274974008
2023-02-18 09:54:00,1,24502.87,2023-02-18 04:30:00,2023-02-18 07:15:00,383,1,24432.57,2023-02-18 10:55:00,24589.39,-1,13912,2023,24583.44,70.29999999999927,5.950000000000728,True,True,1,851.422142857142,24608.15,24432.57,24605.175,172.60499999999956,True,0.2027255239343247,0.0069883077976268,BTCUSD,BTCUSD,11,,,False,False,True,False,False,2023-02-18 08:00:00,1,1,22.425887111215783,15.937202015642963,959.2999999999992,2023-02-18 09:00:00,1,-1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL,69563,2023-02-18 10:56:00,1,1,0,3.348715274760305,2023-02-19 19:09:00,0.09707875311139394,0.20223223161919593,0.30932364422214814,0.20223223161919593,0.6788700585826589,0.9078399081872249
2023-02-21 10:29:00,-1,25183.18,2023-02-19 18:15:00,2023-02-19 18:45:00,396,2,25259.5,2023-02-21 10:40:00,24834.83,1,14773,2023,25009.52,76.31999999999971,174.6899999999987,True,True,1,957.6678571428564,24834.83,25278.26,24922.175000000003,356.0849999999955,True,0.3718251556049436,0.1824118860177427,BTCUSD,BTCUSD,12,,,False,False,True,False,False,2023-02-21 09:00:00,1,1,24.33431756549572,13.323602858733164,495.1500000000015,2023-02-21 10:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,-1,,0,0,0,0.0,,,,,,,
2023-02-22 10:41:00,1,23854.05,2023-02-22 04:30:00,2023-02-22 05:00:00,419,1,23853.7,2023-02-22 11:15:00,23987.88,-1,15068,2023,23970.71,0.3499999999985448,17.17000000000189,True,True,1,986.6907142857136,24006.64,23853.7,23998.055,144.35499999999593,True,0.1463021774807089,0.0174016029049504,BTCUSD,BTCUSD,13,,,False,False,True,False,False,2023-02-22 09:00:00,-1,-1,8.35837674706082,30.93998856740001,-939.2700000000004,2023-02-22 10:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,75343,2023-02-22 11:16:00,1,0,0,1.5799591285373362,2023-02-22 17:04:00,0.23115146083553556,0.27104238048252355,0.6003857048850894,0.4315587385539097,0.6003857048850894,0.4315587385539097
2023-02-24 21:36:00,1,22613.9,2023-02-15 16:15:00,2023-02-15 18:15:00,363,1,22513.38,2023-02-24 22:00:00,23180.19,-1,15773,2023,23143.23,100.52000000000044,36.95999999999913,True,True,1,972.3121428571422,23198.95,22513.38,23180.47,667.0899999999965,True,0.6860862583076979,0.03801248423309,BTCUSD,BTCUSD,14,,,False,False,True,False,False,2023-02-24 20:00:00,-1,-1,10.354232864182933,36.40002678948754,-772.119999999999,2023-02-24 21:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,78917,2023-02-24 22:50:00,1,0,0,1.2141540122022536,2023-03-03 03:31:00,0.06743719131936587,0.22321021247586104,0.06743719131936587,0.4516245150550595,0.5128394247291248,0.4516245150550595
2023-03-06 04:07:00,1,22309.91,2023-03-05 11:00:00,2023-03-05 11:45:00,503,1,22258.15,2023-03-06 05:05:00,22405.19,-1,18438,2023,22398.48,51.7599999999984,6.709999999999127,True,True,1,881.4628571428564,22423.95,22258.15,22420.595,162.44499999999607,True,0.1842902383051507,0.0076123457110248,BTCUSD,BTCUSD,15,,,False,False,True,False,False,2023-03-06 03:00:00,1,-1,18.076366781207263,14.162369541023278,-210.4300000000003,2023-03-06 04:00:00,1,1,1,ALIGNED,OPPOSED,ALIGNED,ALIGNED,ALIGNED,92193,2023-03-06 05:06:00,1,0,0,1.0380436455415931,2023-03-07 16:31:00,0.022547745306503494,0.1303004421221861,0.19130131080800764,0.1303004421221861,0.19130131080800764,0.5641020446530455
2023-03-09 12:47:00,1,21571.23,2023-03-09 01:00:00,2023-03-09 04:30:00,533,3,21520.62,2023-03-09 12:55:00,21649.04,-1,19396,2023,21633.44,50.61000000000058,15.600000000002185,True,True,1,745.1557142857138,21667.8,21520.62,21660.0,139.37999999999738,True,0.1870481529268057,0.0209352215931886,BTCUSD,BTCUSD,16,,,False,False,True,False,False,2023-03-09 11:00:00,-1,-1,8.961743508523881,30.451595798751693,-374.9100000000035,2023-03-09 12:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,96983,2023-03-09 12:56:00,1,0,0,1.1180226718324342,2023-03-09 18:43:00,0.20912407569654914,0.34575323661976637,0.20912407569654914,2.8178674064289555,0.20912407569654914,2.8178674064289555
2023-03-10 18:34:00,-1,20293.88,2023-03-10 15:45:00,2023-03-10 16:15:00,548,1,20294.57,2023-03-10 19:05:00,19892.32,1,19758,2023,19922.1,0.6899999999986903,29.77999999999884,True,True,1,814.7221428571423,19892.32,20313.33,19907.21,406.119999999999,True,0.4984766936317455,0.0365523390533656,BTCUSD,BTCUSD,17,,,False,False,True,False,False,2023-03-10 17:00:00,-1,-1,13.455031448632072,31.80974498030417,-1629.8600000000006,2023-03-10 18:00:00,-1,1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL,98793,2023-03-10 19:06:00,0,0,0,0.18366492662267392,2023-03-11 01:47:00,0.09155268535898765,0.40417460466364213,0.09155268535898765,1.2869418232859415,0.09155268535898765,1.2869418232859415
2023-03-13 00:24:00,-1,22118.61,2023-03-08 22:30:00,2023-03-08 23:45:00,532,1,22125.77,2023-03-13 01:05:00,21824.37,1,20400,2023,21852.1,7.159999999999855,27.729999999999563,True,True,1,832.5628571428567,21824.37,22144.53,21838.235,306.29499999999825,True,0.3678941444146626,0.0333067945105812,BTCUSD,BTCUSD,18,,,False,False,True,False,False,2023-03-12 23:00:00,1,1,31.768744232775752,6.7885127471007385,991.3999999999978,2023-03-13 00:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,102003,2023-03-13 01:06:00,0,0,0,0.14233010659658635,2023-03-13 01:45:00,0.05236241279079886,1.1813582500849322,0.05236241279079886,3.357434187723277,0.05236241279079886,5.668875280116128
2023-03-18 14:47:00,-1,27670.23,2023-03-18 07:45:00,2023-03-18 10:00:00,606,1,27693.82,2023-03-18 15:35:00,27425.0,1,22008,2023,27431.05,23.590000000000146,6.049999999999272,True,True,1,1269.2657142857136,27425.0,27712.58,27428.025,284.55499999999665,True,0.2241886760174024,0.004766535432184,BTCUSD,BTCUSD,19,,,False,False,True,False,False,2023-03-18 13:00:00,1,1,25.773671568218877,12.946089992015285,527.6799999999967,2023-03-18 14:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,110043,2023-03-18 15:36:00,0,0,0,0.0,2023-03-18 16:32:00,0.6032188464421535,0.22451957599782,0.6032188464421535,0.22451957599782,0.6032188464421535,0.9027148430025884
2023-03-22 04:12:00,-1,28230.14,2023-03-22 01:45:00,2023-03-22 02:45:00,628,1,28239.46,2023-03-22 05:00:00,28134.59,1,23033,2023,28142.99,9.319999999999707,8.400000000001455,True,True,1,1522.177857142857,28134.59,28258.22,28138.79,119.42999999999664,True,0.0784599509443449,0.0055184090088975,BTCUSD,BTCUSD,20,0.2481634730410626,0.0231550366842103,False,False,True,True,False,2023-03-22 03:00:00,1,1,18.47560134748093,16.5985467530392,220.52000000000044,2023-03-22 04:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,115168,2023-03-22 05:01:00,0,0,0,0.12341957632087429,2023-03-22 05:14:00,0.013493823933659539,0.171149513690204,0.952411699590203,0.5286964307249602,0.952411699590203,0.5286964307249602
2023-04-03 13:30:00,-1,28499.46,2023-04-02 09:45:00,2023-04-02 11:15:00,716,1,28513.68,2023-04-03 14:05:00,28289.49,1,26575,2023,28300.73,14.220000000001164,11.239999999997965,True,True,1,1240.2549999999997,28289.49,28532.44,28295.11,237.3299999999981,True,0.1913558098939316,0.0090626524384082,BTCUSD,BTCUSD,21,0.2241886760174024,0.0209352215931886,False,False,True,True,False,2023-04-03 12:00:00,1,-1,29.512638719115184,25.09851290415167,-87.54999999999927,2023-04-03 13:00:00,1,1,1,OPPOSED,ALIGNED,OPPOSED,OPPOSED,OPPOSED,132874,2023-04-03 14:06:00,1,1,0,4.448110226267266,2023-04-05 03:55:00,0.3150158636731969,0.08175738053867782,0.8511717348448522,0.08175738053867782,0.8511717348448522,0.4065857424481231
2023-04-05 15:15:00,-1,28626.94,2023-04-05 08:30:00,2023-04-05 10:30:00,748,1,28652.56,2023-04-05 15:20:00,28528.28,1,27166,2023,28537.36,25.62000000000262,9.080000000001746,True,True,1,1227.0292857142854,28528.28,28671.32,28532.82,138.5,True,0.1128742415625194,0.0073999863782517,BTCUSD,BTCUSD,22,0.2134570999758635,0.0191684122490695,False,False,True,True,False,2023-04-05 14:00:00,1,1,24.89879961719133,13.340484324992069,261.0300000000025,2023-04-05 15:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,135829,2023-04-05 15:21:00,1,0,0,1.4524909747292556,2023-04-05 15:48:00,0.5756260329099154,0.1966375234960619,0.6574170717778903,0.1966375234960619,0.6574170717778903,0.1966375234960619
2023-04-11 23:26:00,1,29987.21,2023-04-11 17:45:00,2023-04-11 18:15:00,799,1,29948.3,2023-04-11 23:50:00,30182.26,-1,28990,2023,30180.64,38.909999999999854,1.6199999999989814,True,True,1,883.0849999999999,30201.02,29948.3,30200.209999999995,251.90999999999624,True,0.2852613281847118,0.0018344779947558,BTCUSD,BTCUSD,23,0.2027255239343247,0.0174016029049504,True,False,True,True,False,2023-04-11 22:00:00,1,1,31.501467424553127,9.854872196821988,965.7699999999968,2023-04-11 23:00:00,1,1,1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED,144948,2023-04-11 23:51:00,0,0,0,0.6988210075027078,2023-04-12 05:17:00,0.19934660876360094,0.3847081538017246,0.3409071606923489,0.6053664143315723,0.4635907075762844,0.6053664143315723
2023-04-25 03:22:00,-1,27571.41,2023-04-24 21:15:00,2023-04-25 00:30:00,906,1,27584.56,2023-04-25 03:25:00,27484.39,1,32765,2023,27488.06,13.150000000001455,3.670000000001892,True,True,1,974.2935714285708,27484.39,27603.32,27486.225,117.09500000000116,True,0.1201845146410122,0.0037668317924141,BTCUSD,BTCUSD,24,0.2134570999758635,0.0150030310327891,False,False,True,True,False,2023-04-25 02:00:00,1,-1,18.574236591834055,16.93240556991336,-78.84999999999854,2023-04-25 03:00:00,-1,1,0,OPPOSED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL,163822,2023-04-25 03:26:00,1,0,0,2.4222639736965332,2023-04-25 20:57:00,0.16065486275404098,0.04502236418914678,0.2911186200111275,1.0069603544252956,0.2911186200111275,2.620662883217221
2023-05-03 17:54:00,1,28126.75,2023-05-03 16:00:00,2023-05-03 16:45:00,971,1,28112.23,2023-05-03 18:40:00,28306.89,-1,35246,2023,28298.11,14.520000000000437,8.779999999998836,True,True,1,1199.950714285714,28326.46,28112.23,28322.07,209.8400000000001,True,0.1748738489854644,0.0073169671849607,BTCUSD,BTCUSD,25,0.2027255239343247,0.0126044591606279,False,False,True,True,False,2023-05-03 16:00:00,-1,1,17.196852352872792,26.642748732887465,375.9500000000007,2023-05-03 17:00:00,-1,-1,-1,OPPOSED,ALIGNED,OPPOSED,OPPOSED,OPPOSED,176227,2023-05-03 18:41:00,1,1,1,5.734988562714448,,0.5647731960419811,0.09885406007746665,0.8731358609371468,0.09885406007746665,1.002899523849492,0.09885406007746665
2023-05-07 14:23:00,1,28784.41,2023-05-07 06:30:00,2023-05-07 08:45:00,1001,1,28736.78,2023-05-07 14:40:00,28910.79,-1,36344,2023,28895.03,47.63000000000102,15.760000000002035,True,True,1,1158.6121428571423,28930.36,28736.78,28922.48,185.7000000000008,True,0.1602779680368822,0.0136024812938157,BTCUSD,BTCUSD,26,0.1976673900908533,0.0115788758428299,False,True,True,True,False,2023-05-07 13:00:00,-1,-1,20.122342675948328,27.12153201556036,-384.1899999999987,2023-05-07 14:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,181717,2023-05-07 14:41:00,1,0,0,1.0938072159396774,2023-05-08 02:11:00,0.17531319799489087,0.07815385032708409,0.17531319799489087,1.1427465249371636,0.17531319799489087,1.4260682577739245
2023-05-08 02:11:00,1,28736.78,2023-05-07 14:15:00,2023-05-07 14:45:00,1003,2,28682.73,2023-05-08 02:40:00,28816.37,-1,36488,2023,28816.17,54.04999999999927,0.2000000000007276,True,True,1,1153.9885714285713,28835.94,28682.73,28835.84,153.10999999999694,True,0.1326789569592145,0.0001733119416885,BTCUSD,BTCUSD,27,0.1926092562473819,0.0126044591606279,False,False,True,True,False,2023-05-08 01:00:00,-1,-1,15.351372681852908,27.284635968905157,-111.95000000000071,2023-05-08 02:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,182437,2023-05-08 02:41:00,0,0,0,0.0,2023-05-08 02:45:00,0.0,0.6816531978529118,0.0,1.3567032107275132,0.0,1.3567032107275132
2023-05-08 11:57:00,1,27654.53,2023-05-01 23:45:00,2023-05-02 00:45:00,961,1,27598.48,2023-05-08 13:00:00,27942.31,-1,36612,2023,27929.7,56.04999999999927,12.610000000000582,True,True,1,1153.9885714285713,27961.88,27598.48,27955.575,357.0950000000012,True,0.3094441390853101,0.0109273179234263,BTCUSD,BTCUSD,28,0.1919825330706568,0.0115788758428299,True,False,True,True,False,2023-05-08 10:00:00,-1,-1,5.615954178870807,38.81586813216047,-936.6100000000006,2023-05-08 11:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,183057,2023-05-08 13:01:00,0,0,0,0.3816491409848903,2023-05-08 20:59:00,0.11809908986471754,0.22994595143304183,0.11809908986471754,0.5939010289777563,0.11809908986471754,0.5939010289777563
2023-05-08 17:38:00,1,27739.57,2023-05-08 16:00:00,2023-05-08 16:30:00,1013,1,27690.22,2023-05-08 17:50:00,27899.21,-1,36670,2023,27859.97,49.34999999999855,39.23999999999796,True,True,1,1153.9885714285713,27918.78,27690.22,27899.16,208.9399999999987,True,0.1810589854814099,0.0340038029591758,BTCUSD,BTCUSD,29,0.1926092562473819,0.0109273179234263,False,True,True,True,False,2023-05-08 16:00:00,-1,-1,5.128559151588404,34.73831875946391,-1077.5800000000015,2023-05-08 17:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,183347,2023-05-08 17:51:00,0,0,0,0.922274337130286,2023-05-08 20:58:00,0.16698605581634943,0.5450140630261244,0.16698605581634943,0.5450140630261244,0.3645096757581155,0.5450140630261244
2023-05-10 04:23:00,-1,27823.3,2023-05-09 16:00:00,2023-05-09 17:00:00,1020,1,27842.23,2023-05-10 04:45:00,27692.21,1,37089,2023,27714.63,18.93000000000029,22.42000000000189,True,True,1,1174.895714285714,27692.21,27861.8,27703.42,158.38000000000102,True,0.1348034536803883,0.0190825447121766,BTCUSD,BTCUSD,30,0.1919825330706568,0.0117658885420271,False,True,True,True,False,2023-05-10 03:00:00,1,1,21.034009020067906,17.32767709644724,159.23999999999796,2023-05-10 04:00:00,-1,-1,-1,OPPOSED,OPPOSED,ALIGNED,ALIGNED,ALIGNED,185447,2023-05-10 04:51:00,1,0,0,1.2225659805530757,2023-05-10 15:30:00,0.13258197992040363,0.05648160870204945,0.7563735140018507,0.5412820833946365,0.8438365958316045,0.5412820833946365
2023-05-10 11:07:00,1,27490.23,2023-05-09 22:00:00,2023-05-09 23:00:00,1023,1,27490.22,2023-05-10 11:20:00,27591.36,-1,37168,2023,27580.0,0.0099999999983992,11.360000000000582,True,True,1,1174.895714285714,27610.93,27490.22,27605.25,115.02999999999884,True,0.0979065619197803,0.009668943261834,BTCUSD,BTCUSD,31,0.1913558098939316,0.0126044591606279,False,False,True,True,False,2023-05-10 10:00:00,-1,-1,18.46787801278804,19.799752365952138,-125.59000000000016,2023-05-10 11:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,185837,2023-05-10 11:21:00,1,1,1,5.075110840650324,,0.6081816380055611,0.05792854563383854,0.6081816380055611,0.689473959390926,0.6081816380055611,1.2614140829520426
2023-05-11 22:45:00,1,26751.56,2023-05-11 20:45:00,2023-05-11 22:15:00,1039,2,26692.43,2023-05-11 23:15:00,26900.07,-1,37599,2023,26892.82,59.13000000000102,7.25,True,True,1,1083.8607142857138,26919.64,26692.43,26916.015,223.5849999999992,True,0.206285731231938,0.0066890513738916,BTCUSD,BTCUSD,32,0.1892019814103687,0.0117658885420271,True,False,True,True,False,2023-05-11 21:00:00,-1,-1,10.72967757540073,34.963289768238184,-474.2700000000005,2023-05-11 22:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED,187992,2023-05-11 23:16:00,0,0,0,0.7661292126037189,2023-05-12 05:55:00,0.15804152484010714,0.08767270438676358,0.15804152484010714,1.02918667066472,0.15804152484010714,1.02918667066472
2023-05-15 03:16:00,1,26746.2,2023-05-14 15:15:00,2023-05-14 15:45:00,1061,1,26731.17,2023-05-15 04:20:00,26838.81,-1,38518,2023,26834.28,15.030000000002474,4.530000000002474,True,True,1,1066.85,26858.38,26731.17,26856.115,124.94499999999972,True,0.1171158082204618,0.0042461451937971,BTCUSD,BTCUSD,33,0.1913558098939316,0.0109273179234263,False,False,True,True,False,2023-05-15 02:00:00,1,1,18.650341348525316,14.901091258365136,143.5500000000029,2023-05-15 03:00:00,1,1,1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED,192587,2023-05-15 04:21:00,1,1,1,5.074912961703154,,0.6462248676008805,0.021179172329756916,0.7587149083751209,0.021179172329756916,0.7587149083751209,0.021179172329756916
