sweep_time,dir,liq_price,liq_pivot_at,liq_available_at,liq_id,n_levels,sweep_extreme,trigger_time,trigger_close,pre_m5_owner,trigger_m5_index,year,broken_m5_level,penetration,acceptance_margin,m1_clean_path,m1_direct_transfer,m1_change_count,d1_atr,entry_trigger,sl_exec,limit_entry,planned_risk,improved,scale,accept,market,segment,n_prior,scale_baseline,accept_baseline,high_scale,high_accept,geom_valid,state_valid,high_high,bar_open,p1,p2,plus_di14,minus_di14,disp24,available_at,s1,s2,s3,p1_state,p2_state,s1_state,s2_state,s3_state
2025-01-24 15:04:00,-1,105728.24,2025-01-24 11:15:00,2025-01-24 12:00:00,6114,1,105753.25,2025-01-24 15:15:00,105230.03,1,216661,2025,105269.25,25.00999999999476,39.22000000000117,True,True,1,4492.425714285714,105230.03,105814.75,105249.64,565.1100000000006,True,0.1257917294442901,0.0087302500907879,BTCUSD,BTCUSD,147,0.1913558098939316,0.0164506532858859,False,False,True,True,False,2025-01-24 14:00:00,1,1,25.625807504386124,12.39388023766085,3890.9900000000052,2025-01-24 15:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-01-25 19:18:00,1,104442.41,2025-01-25 16:30:00,2025-01-25 17:15:00,6121,1,104419.3,2025-01-25 20:00:00,104868.96,-1,217000,2025,104819.25,23.110000000000586,49.7100000000064,True,True,1,4503.997142857143,104930.46,104419.3,104905.605,486.3050000000076,True,0.1079718713346066,0.0110368631291965,BTCUSD,BTCUSD,148,0.1908079657342588,0.0161206351149064,False,False,True,True,False,2025-01-25 18:00:00,1,-1,21.889150333614513,14.612633848278751,-990.9800000000105,2025-01-25 19:00:00,-1,1,0,ALIGNED,OPPOSED,OPPOSED,ALIGNED,NEUTRAL
2025-01-30 06:57:00,-1,105469.24,2025-01-26 06:15:00,2025-01-26 07:15:00,6126,1,105565.05,2025-01-30 07:40:00,105177.26,1,218292,2025,105205.25,95.80999999999769,27.99000000000524,True,True,1,4527.474999999999,105177.26,105626.55,105191.255,435.2949999999983,True,0.0961452023478866,0.0061822539053236,BTCUSD,BTCUSD,149,0.1902601215745859,0.0157906169439268,False,False,True,True,False,2025-01-30 05:00:00,1,1,29.665700134394157,10.503711050070232,3157.800000000003,2025-01-30 06:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-01-31 11:17:00,1,103899.62,2025-01-31 05:15:00,2025-01-31 06:30:00,6165,1,103886.85,2025-01-31 11:30:00,104147.96,-1,218626,2025,104103.83,12.769999999989524,44.13000000000466,True,True,1,4499.500714285714,104209.46,103886.85,104187.395,300.54499999999825,True,0.0667951888630179,0.0098077548604212,BTCUSD,BTCUSD,150,0.1886541372506958,0.0154275462836144,False,False,True,True,False,2025-01-31 10:00:00,-1,-1,14.910905567484674,18.22759449810836,-1031.820000000007,2025-01-31 11:00:00,-1,1,0,OPPOSED,OPPOSED,OPPOSED,ALIGNED,NEUTRAL
2025-02-20 13:00:00,-1,97362.4,2025-02-16 12:00:00,2025-02-16 14:45:00,6294,1,97371.45,2025-02-20 13:35:00,97204.43,1,224393,2025,97227.68,9.05000000000291,23.25,True,True,1,2692.303571428572,97204.43,97416.45,97216.055,200.39500000000407,True,0.074432542498791,0.0086357275036645,BTCUSD,BTCUSD,151,0.1870481529268057,0.015064475623302,False,False,True,True,False,2025-02-20 12:00:00,1,1,23.289645632307625,15.411196532205924,1045.2300000000105,2025-02-20 13:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-03-02 04:57:00,1,85654.74,2025-03-02 01:15:00,2025-03-02 03:15:00,6397,1,85602.05,2025-03-02 05:05:00,85930.57,-1,227159,2025,85878.61,52.69000000000233,51.9600000000064,True,True,1,3612.451428571429,85975.57,85602.05,85949.59,347.5399999999936,True,0.096206137818559,0.0143835843961933,BTCUSD,BTCUSD,152,0.1857832806208975,0.015028845050779,False,False,True,True,False,2025-03-02 03:00:00,1,1,25.030019082974995,11.02590835857608,1698.6600000000035,2025-03-02 04:00:00,1,1,1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED
2025-03-02 15:50:00,1,85518.71,2025-03-02 06:30:00,2025-03-02 08:15:00,6399,1,85454.77,2025-03-02 16:05:00,85849.72,-1,227291,2025,85732.92,63.94000000000233,116.80000000000292,True,True,1,3612.451428571429,85894.72,85454.77,85836.32,381.5500000000029,True,0.1056207972741905,0.0323326146550273,BTCUSD,BTCUSD,153,0.1845184083149894,0.014993214478256,False,True,True,True,False,2025-03-02 14:00:00,1,1,22.823359263329895,17.536978513852315,1214.7400000000052,2025-03-02 15:00:00,1,1,1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED
2025-03-13 14:30:00,-1,83507.96,2025-03-13 11:45:00,2025-03-13 13:30:00,6484,2,83851.55,2025-03-13 14:40:00,82722.85,1,230436,2025,82732.54,343.5899999999965,9.689999999987776,True,True,1,5834.830714285715,82722.85,83896.55,82727.695,1168.854999999996,True,0.2003237209844372,0.0016607165613671,BTCUSD,BTCUSD,154,0.18440432331007,0.015028845050779,True,False,True,True,False,2025-03-13 13:00:00,-1,-1,19.66477421261709,23.697136164081293,-44.59999999999127,2025-03-13 14:00:00,-1,-1,-1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED
2025-03-25 22:11:00,-1,88507.05,2025-03-24 20:30:00,2025-03-24 22:45:00,6578,1,88508.15,2025-03-25 22:55:00,87821.05,1,233979,2025,87930.75,1.0999999999912689,109.69999999999708,True,True,1,3220.317857142857,87821.05,88553.15,87875.9,677.25,True,0.210305327002991,0.0340649603133665,BTCUSD,BTCUSD,155,0.1845184083149894,0.014993214478256,True,True,True,True,True,2025-03-25 21:00:00,1,-1,26.068712158044377,13.372697440659184,-112.80000000000291,2025-03-25 22:00:00,1,1,1,OPPOSED,ALIGNED,OPPOSED,OPPOSED,OPPOSED
2025-04-02 23:16:00,-1,88508.15,2025-03-25 22:00:00,2025-03-25 23:00:00,6586,1,88511.75,2025-04-02 23:30:00,85850.45,1,236273,2025,86054.15,3.6000000000058208,203.6999999999971,True,True,1,2603.400714285713,85850.45,88541.75,85952.29999999999,2589.450000000012,True,0.9946413495974132,0.0782438135175382,BTCUSD,BTCUSD,156,0.1857832806208975,0.015028845050779,True,True,True,True,True,2025-04-02 22:00:00,1,1,29.560817783234864,11.777410495391509,1945.0,2025-04-02 23:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-04-03 18:07:00,1,81274.45,2025-03-31 13:00:00,2025-03-31 13:45:00,6627,3,81188.45,2025-04-03 18:45:00,81977.85,-1,236504,2025,81877.95,86.0,99.90000000000872,True,True,1,2651.365714285714,82007.85,81188.45,81957.9,769.4499999999971,True,0.2902089273668115,0.037678694969065,BTCUSD,BTCUSD,157,0.1870481529268057,0.015064475623302,True,True,True,True,True,2025-04-03 17:00:00,-1,-1,15.87981938923513,29.752205093853334,-4343.099999999991,2025-04-03 18:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-04-12 00:21:00,-1,84251.15,2025-04-05 04:15:00,2025-04-05 06:15:00,6658,1,84280.55,2025-04-12 00:35:00,83756.45,1,238872,2025,83793.05,29.40000000000873,36.60000000000582,True,True,1,4299.6,83756.45,84310.55,83774.75,535.8000000000029,True,0.124616243371477,0.008512419759979,BTCUSD,BTCUSD,158,0.1886541372506958,0.0154275462836144,False,False,True,True,False,2025-04-11 23:00:00,1,1,27.906468794056178,10.83775904120273,3909.199999999997,2025-04-12 00:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-04-29 17:41:00,-1,95270.45,2025-04-29 14:15:00,2025-04-29 16:00:00,6850,1,95279.15,2025-04-29 18:20:00,94800.55,1,243963,2025,94911.85,8.69999999999709,111.30000000000292,True,True,1,2406.407142857141,94800.55,95309.15,94856.2,452.94999999998254,True,0.1882266686850806,0.046251524946795,BTCUSD,BTCUSD,159,0.1870481529268057,0.015064475623302,True,True,True,True,True,2025-04-29 16:00:00,1,1,23.29914275535819,15.401582510194224,825.8000000000029,2025-04-29 17:00:00,1,-1,0,OPPOSED,OPPOSED,OPPOSED,ALIGNED,NEUTRAL
2025-05-05 10:00:00,-1,94784.95,2025-05-05 03:30:00,2025-05-05 04:45:00,6892,1,94812.55,2025-05-05 10:10:00,94602.75,1,245586,2025,94646.15,27.60000000000582,43.39999999999418,True,True,1,2456.27857142857,94602.75,94842.55,94624.45,218.10000000000585,True,0.0887928602793448,0.0176690056676888,BTCUSD,BTCUSD,160,0.1876374108059432,0.0154275462836144,False,True,True,True,False,2025-05-05 09:00:00,-1,-1,12.20564223115741,28.8031957890885,-1144.1000000000058,2025-05-05 10:00:00,-1,1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL
2025-05-09 17:40:00,1,102407.15,2025-05-09 12:30:00,2025-05-09 16:15:00,6923,1,102396.45,2025-05-09 18:00:00,103142.15,-1,246832,2025,103013.95,10.69999999999709,128.1999999999971,True,True,1,2384.328571428572,103172.15,102396.45,103108.05,711.5999999999913,True,0.2984487996021603,0.0537677573201188,BTCUSD,BTCUSD,161,0.1870481529268057,0.0157906169439268,True,True,True,True,True,2025-05-09 16:00:00,1,1,32.953192211844865,9.262679032420724,4329.900000000009,2025-05-09 17:00:00,1,-1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL
2025-05-09 19:58:00,1,102339.95,2025-05-09 06:45:00,2025-05-09 08:45:00,6921,1,102315.15,2025-05-09 20:20:00,102992.05,-1,246860,2025,102898.85,24.80000000000291,93.19999999999708,True,True,1,2384.328571428572,103022.05,102315.15,102975.45,660.3000000000175,True,0.2769333085684571,0.0390885724043294,BTCUSD,BTCUSD,162,0.1876374108059432,0.0161206351149064,True,True,True,True,True,2025-05-09 18:00:00,1,1,27.24748630483108,11.219941563040468,2135.0,2025-05-09 19:00:00,1,-1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL
2025-05-15 17:46:00,1,101421.25,2025-05-13 06:30:00,2025-05-13 07:30:00,6947,1,101383.05,2025-05-15 18:20:00,102180.55,-1,248558,2025,102168.95,38.19999999999709,11.60000000000582,True,True,1,2653.064285714285,102210.55,101383.05,102204.75,821.6999999999971,True,0.3097173349415356,0.0043723026473452,BTCUSD,BTCUSD,163,0.1882266686850806,0.0164506532858859,True,False,True,True,False,2025-05-15 16:00:00,-1,-1,15.264386565829524,29.193416114423147,-1810.0,2025-05-15 17:00:00,-1,1,0,OPPOSED,OPPOSED,OPPOSED,ALIGNED,NEUTRAL
2025-05-19 03:08:00,-1,107089.24,2025-01-24 20:15:00,2025-01-24 21:15:00,6116,1,107103.45,2025-05-19 03:45:00,105487.85,1,249529,2025,105628.45,14.209999999991853,140.59999999999127,True,True,1,2753.3,105487.85,107133.45,105558.15,1575.300000000003,True,0.5721497838956898,0.0510659935350275,BTCUSD,BTCUSD,164,0.1892433951298333,0.0161206351149064,True,True,True,True,True,2025-05-19 02:00:00,1,1,36.759471252190856,16.380477821718298,3323.7000000000116,2025-05-19 03:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-05-20 21:10:00,-1,106396.35,2025-05-20 08:15:00,2025-05-20 09:15:00,7000,1,106404.55,2025-05-20 21:25:00,105944.45,1,250029,2025,106085.05,8.19999999999709,140.60000000000582,True,True,1,2953.621428571428,105944.45,106434.55,106014.75,419.8000000000029,True,0.142130604802338,0.0476025798837766,BTCUSD,BTCUSD,165,0.1902601215745859,0.0164506532858859,False,True,True,True,False,2025-05-20 20:00:00,1,1,26.813627199056995,20.02769739201233,809.1999999999971,2025-05-20 21:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-06-14 21:46:00,1,104343.85,2025-06-14 19:45:00,2025-06-14 21:15:00,7197,1,104341.65,2025-06-14 22:15:00,104983.55,-1,257215,2025,104972.45,2.200000000011641,11.10000000000582,True,True,1,2759.478571428572,105013.55,104341.65,105008.0,666.3500000000058,True,0.2414767800334969,0.0040224990746202,BTCUSD,BTCUSD,166,0.1892433951298333,0.0164910741383768,True,False,True,True,False,2025-06-14 20:00:00,-1,-1,10.071984608605332,27.40371724616768,-763.8999999999942,2025-06-14 21:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-06-17 19:26:00,1,104097.65,2025-06-13 17:30:00,2025-06-13 18:00:00,7189,1,104073.25,2025-06-17 19:40:00,104420.65,-1,258048,2025,104403.35,24.39999999999418,17.29999999998836,True,True,1,2916.007142857143,104450.65,104073.25,104442.0,368.75,True,0.1264571662326909,0.0059327701039297,BTCUSD,BTCUSD,167,0.1902601215745859,0.0164506532858859,False,False,True,True,False,2025-06-17 18:00:00,-1,-1,8.3089143992141,40.33588481854968,-3200.5999999999913,2025-06-17 19:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-06-18 13:58:00,1,104190.75,2025-06-18 01:45:00,2025-06-18 03:45:00,7217,1,104161.95,2025-06-18 14:45:00,104604.45,-1,258277,2025,104490.45,28.80000000000291,114.0,True,True,1,3157.9214285714284,104634.45,104161.95,104577.45,415.5,True,0.1315738878873762,0.0360996948716266,BTCUSD,BTCUSD,168,0.1892433951298333,0.0161206351149064,False,True,True,True,False,2025-06-18 12:00:00,-1,-1,18.368834077427202,24.998444015041986,-1464.0,2025-06-18 13:00:00,1,-1,0,OPPOSED,OPPOSED,ALIGNED,OPPOSED,NEUTRAL
2025-06-19 16:16:00,1,104593.05,2025-06-19 10:45:00,2025-06-19 12:30:00,7231,1,104572.65,2025-06-19 16:30:00,104773.25,-1,258586,2025,104771.85,20.40000000000873,1.3999999999941792,True,True,1,3176.249999999999,104803.25,104572.65,104802.55,229.90000000000876,True,0.0723809523809551,0.0004407713498604,BTCUSD,BTCUSD,169,0.1882266686850806,0.0164506532858859,False,False,True,True,False,2025-06-19 15:00:00,-1,1,16.10298177925009,17.313648965817695,227.1999999999971,2025-06-19 16:00:00,-1,-1,-1,OPPOSED,ALIGNED,OPPOSED,OPPOSED,OPPOSED
2025-06-27 16:51:00,1,106412.85,2025-06-27 04:00:00,2025-06-27 04:30:00,7291,1,106363.75,2025-06-27 17:05:00,107037.65,-1,260891,2025,106977.45,49.10000000000582,60.19999999999709,True,True,1,3101.0428571428542,107067.65,106363.75,107037.55,673.7999999999884,True,0.2172817439294579,0.0194128242572765,BTCUSD,BTCUSD,170,0.1876374108059432,0.0161206351149064,True,True,True,True,True,2025-06-27 15:00:00,-1,-1,11.407484985905652,25.04513174496103,-419.3999999999942,2025-06-27 16:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-07-01 17:16:00,-1,107165.55,2025-07-01 10:45:00,2025-07-01 11:45:00,7326,1,107176.15,2025-07-01 17:45:00,106015.35,1,262045,2025,106266.05,10.599999999991269,250.6999999999971,True,True,1,2673.4571428571394,106015.35,107206.15,106140.7,1065.4499999999823,True,0.3985289245599538,0.0937737119406644,BTCUSD,BTCUSD,171,0.1882266686850806,0.0164506532858859,True,True,True,True,True,2025-07-01 16:00:00,-1,-1,14.337666818420626,19.646679270594227,-710.5,2025-07-01 17:00:00,-1,1,0,ALIGNED,ALIGNED,ALIGNED,OPPOSED,NEUTRAL
2025-07-01 23:01:00,1,105239.25,2025-06-24 22:45:00,2025-06-24 23:45:00,7273,1,105233.35,2025-07-01 23:55:00,105871.75,-1,262119,2025,105790.25,5.899999999994179,81.5,True,True,1,2673.4571428571394,105901.75,105233.35,105861.0,627.6499999999942,True,0.2347709226149108,0.0304848724497975,BTCUSD,BTCUSD,172,0.1892433951298333,0.0164910741383768,True,True,True,True,True,2025-07-01 22:00:00,-1,-1,8.686764546211618,25.0042771796908,-2343.899999999994,2025-07-01 23:00:00,-1,-1,-1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-07-06 03:02:00,-1,108219.95,2025-07-05 17:15:00,2025-07-05 19:00:00,7358,1,108233.85,2025-07-06 03:10:00,108128.35,1,263304,2025,108168.55,13.900000000008731,40.19999999999709,True,True,1,2495.0714285714266,108128.35,108263.85,108148.45,115.39999999999418,True,0.0462511808994852,0.0161117631902882,BTCUSD,BTCUSD,173,0.1902601215745859,0.0165314949908677,False,False,True,True,False,2025-07-06 02:00:00,-1,1,17.411133405964538,18.891289645349868,205.40000000000873,2025-07-06 03:00:00,1,1,1,ALIGNED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-07-08 11:12:00,-1,108501.65,2025-07-08 03:45:00,2025-07-08 04:15:00,7384,1,108506.65,2025-07-08 12:00:00,108253.15,1,263986,2025,108271.55,5.0,18.40000000000873,True,True,1,2024.142857142855,108253.15,108536.65,108262.35,274.2999999999884,True,0.135514150610482,0.0090902674853596,BTCUSD,BTCUSD,174,0.1892433951298333,0.0164910741383768,False,False,True,True,False,2025-07-08 10:00:00,-1,-1,20.24451190672959,24.665488924037753,-575.5,2025-07-08 11:00:00,-1,-1,-1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED
2025-07-09 22:55:00,-1,111974.75,2025-05-22 20:30:00,2025-05-22 23:00:00,7020,1,112009.95,2025-07-09 23:50:00,110813.25,1,264416,2025,110818.25,35.19999999999709,5.0,True,True,1,1961.5999999999967,110813.25,112039.95,110815.75,1224.199999999997,True,0.6240823817292,0.0025489396411093,BTCUSD,BTCUSD,175,0.1882266686850806,0.0164506532858859,True,False,True,True,False,2025-07-09 21:00:00,1,1,25.799554466007173,15.92057283193776,365.5,2025-07-09 22:00:00,1,1,1,OPPOSED,OPPOSED,OPPOSED,OPPOSED,OPPOSED
2025-07-10 13:46:00,1,110867.05,2025-07-10 04:00:00,2025-07-10 05:15:00,7403,1,110855.35,2025-07-10 14:00:00,111074.05,-1,264586,2025,111053.15,11.69999999999709,20.90000000000873,True,True,1,2054.407142857141,111104.05,110855.35,111093.6,238.25,True,0.1159701964765644,0.0101732512334153,BTCUSD,BTCUSD,176,0.1892433951298333,0.0162812082380871,False,False,True,True,False,2025-07-10 12:00:00,1,1,29.306554129166035,11.72038241690777,2284.0,2025-07-10 13:00:00,1,1,1,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED
2025-07-18 11:43:00,1,118377.35,2025-07-17 23:00:00,2025-07-17 23:45:00,7467,1,118369.95,2025-07-18 12:15:00,118816.45,-1,266863,2025,118697.85,7.400000000008731,118.59999999999128,True,True,1,2922.1107142857136,118846.45,118369.95,118787.15,417.1999999999971,True,0.1427735088750661,0.0405871000780961,BTCUSD,BTCUSD,177,0.1882266686850806,0.0161117631902882,False,True,True,True,False,2025-07-18 10:00:00,1,1,24.74465954050637,18.95547876943316,1049.25,2025-07-18 11:00:00,-1,-1,-1,ALIGNED,ALIGNED,OPPOSED,OPPOSED,OPPOSED
2025-07-19 22:11:00,1,117621.85,2025-07-19 17:45:00,2025-07-19 18:30:00,7481,1,117585.05,2025-07-19 22:40:00,117990.25,-1,267270,2025,117913.25,36.80000000000291,77.0,True,True,1,3021.489285714285,118020.25,117585.05,117981.75,396.6999999999971,True,0.1312928700014293,0.0254841214774644,BTCUSD,BTCUSD,178,0.1876374108059432,0.0162812082380871,False,True,True,True,False,2025-07-19 21:00:00,-1,1,11.09483626348074,20.405875955691073,557.2999999999884,2025-07-19 22:00:00,-1,-1,-1,OPPOSED,ALIGNED,OPPOSED,OPPOSED,OPPOSED
