observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.08 13:00:00,M30:structure:PROTECTED_BREAK:1704717000,direction=LONG bar_open=2024.01.08 12:30:00 close=1.4643800000 broken_id=M30:wave:HIGH:1704387600 broken_kind=WAVE broken_price=1.4641900000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 20:00:00,M30:wave:HIGH:1704731400,side=HIGH price=1.4687200000 occurred=2024.01.08 16:30:00 confirmed_bar=2024.01.08 19:30:00 wick_bottom=1.4672500000 wick_top=1.4687200000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 09:00:00,M30:wave:LOW:1704758400,side=LOW price=1.4605500000 occurred=2024.01.09 00:00:00 confirmed_bar=2024.01.09 08:30:00 wick_bottom=1.4605500000 wick_top=1.4610100000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 18:30:00,M30:wave:HIGH:1704819600,side=HIGH price=1.4676300000 occurred=2024.01.09 17:00:00 confirmed_bar=2024.01.09 18:00:00 wick_bottom=1.4659800000 wick_top=1.4676300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 22:30:00,M30:wave:LOW:1704823200,side=LOW price=1.4624100000 occurred=2024.01.09 18:00:00 confirmed_bar=2024.01.09 22:00:00 wick_bottom=1.4624100000 wick_top=1.4628400000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 12:00:00,M30:wave:HIGH:1704828600,side=HIGH price=1.4650800000 occurred=2024.01.09 19:30:00 confirmed_bar=2024.01.10 11:30:00 wick_bottom=1.4647600000 wick_top=1.4650800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 18:00:00,M30:wave:LOW:1704844800,side=LOW price=1.4620900000 occurred=2024.01.10 00:00:00 confirmed_bar=2024.01.10 17:30:00 wick_bottom=1.4620900000 wick_top=1.4625400000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.10 20:30:00,M30:structure:PROTECTED_BREAK:1704916800,direction=LONG bar_open=2024.01.10 20:00:00 close=1.4676900000 broken_id=M30:wave:HIGH:1704819600 broken_kind=WAVE broken_price=1.4676300000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 22:00:00,M30:wave:HIGH:1704916800,side=HIGH price=1.4679500000 occurred=2024.01.10 20:00:00 confirmed_bar=2024.01.10 21:30:00 wick_bottom=1.4676900000 wick_top=1.4679500000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 00:00:00,M30:wave:LOW:1704925800,side=LOW price=1.4666000000 occurred=2024.01.10 22:30:00 confirmed_bar=2024.01.10 23:30:00 wick_bottom=1.4666000000 wick_top=1.4669400000 trend_at_confirmation=TRANSITION
