observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 17:30:00,M30:wave:LOW:1704722400,side=LOW price=22.8190000000 occurred=2024.01.08 14:00:00 confirmed_bar=2024.01.08 17:00:00 wick_bottom=22.8190000000 wick_top=22.8240000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 20:30:00,M30:wave:HIGH:1704736800,side=HIGH price=23.1890000000 occurred=2024.01.08 18:00:00 confirmed_bar=2024.01.08 20:00:00 wick_bottom=23.1470000000 wick_top=23.1890000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 12:00:00,M30:wave:LOW:1704751200,side=LOW price=23.0360000000 occurred=2024.01.08 22:00:00 confirmed_bar=2024.01.09 11:30:00 wick_bottom=23.0360000000 wick_top=23.0700000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 18:00:00,M30:wave:HIGH:1704794400,side=HIGH price=23.3580000000 occurred=2024.01.09 10:00:00 confirmed_bar=2024.01.09 17:30:00 wick_bottom=23.1810000000 wick_top=23.3580000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 01:30:00,M30:wave:LOW:1704830400,side=LOW price=22.8800000000 occurred=2024.01.09 20:00:00 confirmed_bar=2024.01.10 01:00:00 wick_bottom=22.8800000000 wick_top=22.8880000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 05:30:00,M30:wave:HIGH:1704859200,side=HIGH price=23.0250000000 occurred=2024.01.10 04:00:00 confirmed_bar=2024.01.10 05:00:00 wick_bottom=23.0080000000 wick_top=23.0250000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 10:30:00,M30:wave:LOW:1704873600,side=LOW price=22.8040000000 occurred=2024.01.10 08:00:00 confirmed_bar=2024.01.10 10:00:00 wick_bottom=22.8040000000 wick_top=22.8420000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 13:00:00,M30:wave:HIGH:1704888000,side=HIGH price=23.0890000000 occurred=2024.01.10 12:00:00 confirmed_bar=2024.01.10 12:30:00 wick_bottom=23.0380000000 wick_top=23.0890000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 03:00:00,M30:wave:LOW:1704906000,side=LOW price=22.7560000000 occurred=2024.01.10 17:00:00 confirmed_bar=2024.01.11 02:30:00 wick_bottom=22.7560000000 wick_top=22.7970000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 11:00:00,M30:wave:HIGH:1704963600,side=HIGH price=23.0760000000 occurred=2024.01.11 09:00:00 confirmed_bar=2024.01.11 10:30:00 wick_bottom=23.0690000000 wick_top=23.0760000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.11 15:30:00,M30:structure:PROTECTED_BREAK:1704985200,direction=LONG bar_open=2024.01.11 15:00:00 close=23.0920000000 broken_id=M30:wave:HIGH:1704888000 broken_kind=WAVE broken_price=23.0890000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 04:30:00,M30:wave:LOW:1704997800,side=LOW price=22.4570000000 occurred=2024.01.11 18:30:00 confirmed_bar=2024.01.12 04:00:00 wick_bottom=22.4570000000 wick_top=22.5230000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 12:00:00,M30:wave:HIGH:1705055400,side=HIGH price=22.9710000000 occurred=2024.01.12 10:30:00 confirmed_bar=2024.01.12 11:30:00 wick_bottom=22.9440000000 wick_top=22.9710000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 16:30:00,M30:wave:LOW:1705059000,side=LOW price=22.8760000000 occurred=2024.01.12 11:30:00 confirmed_bar=2024.01.12 16:00:00 wick_bottom=22.8760000000 wick_top=22.8810000000 trend_at_confirmation=BULLISH
