observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,EA_START,,2025.01.01 00:00:00,,build=1.92R1L3 property_version=1.00 magic=26081601 phase=REGIME_RESEARCH_V1_MULTI_SYMBOL_RISK_SIZING strategy_semantics=D134_EXECUTION_CORE_UNCHANGED fvg_origin_ob_baseline=true symbol=GBPJPY account_currency=USD sl_model=ROOT_OB_DISTAL_20 regime_mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 same_entry_root_merge=true same_direction_addons=true opposite_direction_coexistence=false hedging_account_required=true account_margin_mode=2 tester_execution_only=true live_execution=false
2025.01.01 00:00:00,REGIME_RESEARCH_VARIANT_START,M30,2025.01.01 00:00:00,,mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 regime_gate_enabled=false gate_scope=NONE plan_snapshot=true wave_count=12 progression_required=2/3 protected_break_max=1 expansion_required_gt=1.0 expansion_required_only_in_v1_mode=true thresholds_are_not_inputs=true baseline_no_gate_available=true pending_cancel_retry_change=false strategy_core_change=false sizing_layer_only=true
2025.01.01 00:00:00,INIT_STATE,,2025.01.01 00:00:00,,INIT_H4_INDEX
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 02:30:00,M30:wave:LOW:1704153600,side=LOW price=179.1480000000 occurred=2024.01.02 00:00:00 confirmed_bar=2024.01.02 02:00:00 wick_bottom=179.1480000000 wick_top=179.1910000000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 07:00:00,M30:wave:HIGH:1704169800,side=HIGH price=180.2060000000 occurred=2024.01.02 04:30:00 confirmed_bar=2024.01.02 06:30:00 wick_bottom=179.9210000000 wick_top=180.2060000000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 08:30:00,M30:wave:LOW:1704178800,side=LOW price=179.8840000000 occurred=2024.01.02 07:00:00 confirmed_bar=2024.01.02 08:00:00 wick_bottom=179.8840000000 wick_top=179.9390000000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.02 13:00:00,M30:structure:PROTECTED_BREAK:1704198600,direction=SHORT bar_open=2024.01.02 12:30:00 close=179.8130000000 broken_id=M30:wave:LOW:1704178800 broken_kind=WAVE broken_price=179.8840000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 14:00:00,M30:wave:HIGH:1704193200,side=HIGH price=180.6320000000 occurred=2024.01.02 11:00:00 confirmed_bar=2024.01.02 13:30:00 wick_bottom=180.4570000000 wick_top=180.6320000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 20:00:00,M30:wave:LOW:1704214800,side=LOW price=178.7200000000 occurred=2024.01.02 17:00:00 confirmed_bar=2024.01.02 19:30:00 wick_bottom=178.7200000000 wick_top=178.7390000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 22:30:00,M30:wave:HIGH:1704223800,side=HIGH price=179.3670000000 occurred=2024.01.02 19:30:00 confirmed_bar=2024.01.02 22:00:00 wick_bottom=179.3380000000 wick_top=179.3670000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.03 01:30:00,M30:wave:LOW:1704240000,side=LOW price=178.9140000000 occurred=2024.01.03 00:00:00 confirmed_bar=2024.01.03 01:00:00 wick_bottom=178.9140000000 wick_top=179.1140000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 01:30:00,M30:wave:HIGH:1704312000,side=HIGH price=181.7350000000 occurred=2024.01.03 20:00:00 confirmed_bar=2024.01.04 01:00:00 wick_bottom=181.6440000000 wick_top=181.7350000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 03:30:00,M30:wave:LOW:1704333600,side=LOW price=180.9970000000 occurred=2024.01.04 02:00:00 confirmed_bar=2024.01.04 03:00:00 wick_bottom=180.9970000000 wick_top=181.2050000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 14:30:00,M30:wave:HIGH:1704371400,side=HIGH price=183.3290000000 occurred=2024.01.04 12:30:00 confirmed_bar=2024.01.04 14:00:00 wick_bottom=183.2890000000 wick_top=183.3290000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 16:00:00,M30:wave:LOW:1704376800,side=LOW price=182.8250000000 occurred=2024.01.04 14:00:00 confirmed_bar=2024.01.04 15:30:00 wick_bottom=182.8250000000 wick_top=183.0340000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 19:30:00,M30:wave:HIGH:1704389400,side=HIGH price=183.7650000000 occurred=2024.01.04 17:30:00 confirmed_bar=2024.01.04 19:00:00 wick_bottom=183.6920000000 wick_top=183.7650000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 02:00:00,M30:wave:LOW:1704403800,side=LOW price=183.2080000000 occurred=2024.01.04 21:30:00 confirmed_bar=2024.01.05 01:30:00 wick_bottom=183.2080000000 wick_top=183.3210000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 07:30:00,M30:wave:HIGH:1704421800,side=HIGH price=183.8700000000 occurred=2024.01.05 02:30:00 confirmed_bar=2024.01.05 07:00:00 wick_bottom=183.7500000000 wick_top=183.8700000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 09:00:00,M30:wave:LOW:1704439800,side=LOW price=183.3850000000 occurred=2024.01.05 07:30:00 confirmed_bar=2024.01.05 08:30:00 wick_bottom=183.3850000000 wick_top=183.4170000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 22:00:00,M30:wave:HIGH:1704472200,side=HIGH price=184.2910000000 occurred=2024.01.05 16:30:00 confirmed_bar=2024.01.05 21:30:00 wick_bottom=184.2550000000 wick_top=184.2910000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 01:30:00,M30:wave:LOW:1704474000,side=LOW price=183.5380000000 occurred=2024.01.05 17:00:00 confirmed_bar=2024.01.08 01:00:00 wick_bottom=183.5380000000 wick_top=183.6330000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 03:00:00,M30:wave:HIGH:1704486600,side=HIGH price=184.2890000000 occurred=2024.01.05 20:30:00 confirmed_bar=2024.01.08 02:30:00 wick_bottom=184.1880000000 wick_top=184.2890000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 10:00:00,M30:wave:LOW:1704704400,side=LOW price=183.2260000000 occurred=2024.01.08 09:00:00 confirmed_bar=2024.01.08 09:30:00 wick_bottom=183.2260000000 wick_top=183.3140000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.08 12:00:00,M30:structure:PROTECTED_BREAK:1704713400,direction=SHORT bar_open=2024.01.08 11:30:00 close=183.0880000000 broken_id=M30:wave:LOW:1704403800 broken_kind=WAVE broken_price=183.2080000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 12:00:00,M30:wave:HIGH:1704708000,side=HIGH price=183.6680000000 occurred=2024.01.08 10:00:00 confirmed_bar=2024.01.08 11:30:00 wick_bottom=183.5280000000 wick_top=183.6680000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 13:30:00,M30:wave:LOW:1704713400,side=LOW price=183.0060000000 occurred=2024.01.08 11:30:00 confirmed_bar=2024.01.08 13:00:00 wick_bottom=183.0060000000 wick_top=183.0880000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 02:00:00,M30:wave:HIGH:1704722400,side=HIGH price=183.9890000000 occurred=2024.01.08 14:00:00 confirmed_bar=2024.01.09 01:30:00 wick_bottom=183.7850000000 wick_top=183.9890000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 08:30:00,M30:wave:LOW:1704783600,side=LOW price=183.0020000000 occurred=2024.01.09 07:00:00 confirmed_bar=2024.01.09 08:00:00 wick_bottom=183.0020000000 wick_top=183.0270000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 11:30:00,M30:wave:HIGH:1704792600,side=HIGH price=183.7650000000 occurred=2024.01.09 09:30:00 confirmed_bar=2024.01.09 11:00:00 wick_bottom=183.6210000000 wick_top=183.7650000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 15:00:00,M30:wave:LOW:1704805200,side=LOW price=183.0560000000 occurred=2024.01.09 13:00:00 confirmed_bar=2024.01.09 14:30:00 wick_bottom=183.0560000000 wick_top=183.1310000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.09 16:00:00,M30:structure:PROTECTED_BREAK:1704814200,direction=SHORT bar_open=2024.01.09 15:30:00 close=182.9360000000 broken_id=M30:wave:LOW:1704713400 broken_kind=WAVE broken_price=183.0060000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 01:30:00,M30:wave:HIGH:1704826800,side=HIGH price=183.6470000000 occurred=2024.01.09 19:00:00 confirmed_bar=2024.01.10 01:00:00 wick_bottom=183.5710000000 wick_top=183.6470000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 09:30:00,M30:wave:LOW:1704837600,side=LOW price=183.3370000000 occurred=2024.01.09 22:00:00 confirmed_bar=2024.01.10 09:00:00 wick_bottom=183.3370000000 wick_top=183.5500000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 10:30:00,M30:wave:HIGH:1704961800,side=HIGH price=185.8290000000 occurred=2024.01.11 08:30:00 confirmed_bar=2024.01.11 10:00:00 wick_bottom=185.6920000000 wick_top=185.8290000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 19:00:00,M30:wave:LOW:1704987000,side=LOW price=185.1480000000 occurred=2024.01.11 15:30:00 confirmed_bar=2024.01.11 18:30:00 wick_bottom=185.1480000000 wick_top=185.3540000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 14:00:00,M30:wave:HIGH:1704988800,side=HIGH price=186.1490000000 occurred=2024.01.11 16:00:00 confirmed_bar=2024.01.12 13:30:00 wick_bottom=186.0550000000 wick_top=186.1490000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 20:00:00,M30:wave:LOW:1705084200,side=LOW price=184.4620000000 occurred=2024.01.12 18:30:00 confirmed_bar=2024.01.12 19:30:00 wick_bottom=184.4620000000 wick_top=184.5680000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 22:00:00,M30:wave:HIGH:1705089600,side=HIGH price=184.7730000000 occurred=2024.01.12 20:00:00 confirmed_bar=2024.01.12 21:30:00 wick_bottom=184.7160000000 wick_top=184.7730000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.15 00:30:00,M30:wave:LOW:1705276800,side=LOW price=184.5040000000 occurred=2024.01.15 00:00:00 confirmed_bar=2024.01.15 00:00:00 wick_bottom=184.5040000000 wick_top=184.5450000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 03:00:00,M30:wave:HIGH:1705327200,side=HIGH price=185.7400000000 occurred=2024.01.15 14:00:00 confirmed_bar=2024.01.16 02:30:00 wick_bottom=185.6850000000 wick_top=185.7400000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 04:30:00,M30:wave:LOW:1705374000,side=LOW price=185.0340000000 occurred=2024.01.16 03:00:00 confirmed_bar=2024.01.16 04:00:00 wick_bottom=185.0340000000 wick_top=185.0970000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 09:30:00,M30:wave:HIGH:1705377600,side=HIGH price=185.4910000000 occurred=2024.01.16 04:00:00 confirmed_bar=2024.01.16 09:00:00 wick_bottom=185.3530000000 wick_top=185.4910000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 14:30:00,M30:wave:LOW:1705395600,side=LOW price=184.9470000000 occurred=2024.01.16 09:00:00 confirmed_bar=2024.01.16 14:00:00 wick_bottom=184.9470000000 wick_top=185.0870000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.16 20:00:00,M30:wave:HIGH:1705429800,side=HIGH price=186.1710000000 occurred=2024.01.16 18:30:00 confirmed_bar=2024.01.16 19:30:00 wick_bottom=186.0820000000 wick_top=186.1710000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 10:30:00,M30:wave:LOW:1705451400,side=LOW price=185.7840000000 occurred=2024.01.17 00:30:00 confirmed_bar=2024.01.17 10:00:00 wick_bottom=185.7840000000 wick_top=185.9140000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 15:00:00,M30:wave:HIGH:1705496400,side=HIGH price=187.5140000000 occurred=2024.01.17 13:00:00 confirmed_bar=2024.01.17 14:30:00 wick_bottom=187.4920000000 wick_top=187.5140000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.17 18:00:00,M30:wave:LOW:1705505400,side=LOW price=187.0060000000 occurred=2024.01.17 15:30:00 confirmed_bar=2024.01.17 17:30:00 wick_bottom=187.0060000000 wick_top=187.0060000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 00:30:00,M30:wave:HIGH:1705514400,side=HIGH price=188.1060000000 occurred=2024.01.17 18:00:00 confirmed_bar=2024.01.18 00:00:00 wick_bottom=187.9710000000 wick_top=188.1060000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 13:30:00,M30:wave:LOW:1705579200,side=LOW price=187.3360000000 occurred=2024.01.18 12:00:00 confirmed_bar=2024.01.18 13:00:00 wick_bottom=187.3360000000 wick_top=187.3640000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 01:30:00,M30:wave:HIGH:1705620600,side=HIGH price=188.2480000000 occurred=2024.01.18 23:30:00 confirmed_bar=2024.01.19 01:00:00 wick_bottom=188.2230000000 wick_top=188.2480000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 04:00:00,M30:wave:LOW:1705622400,side=LOW price=187.9300000000 occurred=2024.01.19 00:00:00 confirmed_bar=2024.01.19 03:30:00 wick_bottom=187.9300000000 wick_top=188.2010000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 10:00:00,M30:wave:HIGH:1705651200,side=HIGH price=188.9180000000 occurred=2024.01.19 08:00:00 confirmed_bar=2024.01.19 09:30:00 wick_bottom=188.8290000000 wick_top=188.9180000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 17:30:00,M30:wave:LOW:1705665600,side=LOW price=187.3940000000 occurred=2024.01.19 12:00:00 confirmed_bar=2024.01.19 17:00:00 wick_bottom=187.3940000000 wick_top=187.5430000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 16:00:00,M30:wave:HIGH:1705910400,side=HIGH price=188.3760000000 occurred=2024.01.22 08:00:00 confirmed_bar=2024.01.22 15:30:00 wick_bottom=188.2920000000 wick_top=188.3760000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 17:30:00,M30:wave:LOW:1705937400,side=LOW price=187.8610000000 occurred=2024.01.22 15:30:00 confirmed_bar=2024.01.22 17:00:00 wick_bottom=187.8610000000 wick_top=187.9430000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 03:30:00,M30:wave:HIGH:1705986000,side=HIGH price=188.9040000000 occurred=2024.01.23 05:00:00 confirmed_bar=2024.01.24 03:00:00 wick_bottom=188.7300000000 wick_top=188.9040000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.24 17:30:00,M30:structure:PROTECTED_BREAK:1706115600,direction=SHORT bar_open=2024.01.24 17:00:00 close=187.2210000000 broken_id=M30:wave:LOW:1705579200 broken_kind=WAVE broken_price=187.3360000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 19:00:00,M30:wave:LOW:1706115600,side=LOW price=187.1060000000 occurred=2024.01.24 17:00:00 confirmed_bar=2024.01.24 18:30:00 wick_bottom=187.1060000000 wick_top=187.2210000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 16:30:00,M30:wave:HIGH:1706176800,side=HIGH price=188.1730000000 occurred=2024.01.25 10:00:00 confirmed_bar=2024.01.25 16:00:00 wick_bottom=188.0040000000 wick_top=188.1730000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 19:00:00,M30:wave:LOW:1706198400,side=LOW price=187.1420000000 occurred=2024.01.25 16:00:00 confirmed_bar=2024.01.25 18:30:00 wick_bottom=187.1420000000 wick_top=187.3090000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 08:30:00,M30:wave:HIGH:1706234400,side=HIGH price=187.8280000000 occurred=2024.01.26 02:00:00 confirmed_bar=2024.01.26 08:00:00 wick_bottom=187.6800000000 wick_top=187.8280000000 trend_at_confirmation=TRANSITION
