observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 16:30:00,M30:wave:HIGH:1704468600,side=HIGH price=1.3397900000 occurred=2024.01.05 15:30:00 confirmed_bar=2024.01.05 16:00:00 wick_bottom=1.3369500000 wick_top=1.3397900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.05 17:30:00,M30:structure:PROTECTED_BREAK:1704474000,direction=SHORT bar_open=2024.01.05 17:00:00 close=1.3308100000 broken_id=M30:wave:LOW:1704362400 broken_kind=WAVE broken_price=1.3316300000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 05:00:00,M30:wave:LOW:1704474000,side=LOW price=1.3286300000 occurred=2024.01.05 17:00:00 confirmed_bar=2024.01.08 04:30:00 wick_bottom=1.3286300000 wick_top=1.3308100000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 17:30:00,M30:wave:HIGH:1704731400,side=HIGH price=1.3403900000 occurred=2024.01.08 16:30:00 confirmed_bar=2024.01.08 17:00:00 wick_bottom=1.3391500000 wick_top=1.3403900000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 01:30:00,M30:wave:LOW:1704758400,side=LOW price=1.3342900000 occurred=2024.01.09 00:00:00 confirmed_bar=2024.01.09 01:00:00 wick_bottom=1.3342900000 wick_top=1.3345300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 03:00:00,M30:wave:HIGH:1704763800,side=HIGH price=1.3351600000 occurred=2024.01.09 01:30:00 confirmed_bar=2024.01.09 02:30:00 wick_bottom=1.3350100000 wick_top=1.3351600000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.09 06:30:00,M30:structure:PROTECTED_BREAK:1704780000,direction=LONG bar_open=2024.01.09 06:00:00 close=1.3355300000 broken_id=M30:wave:HIGH:1704763800 broken_kind=WAVE broken_price=1.3351600000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 13:30:00,M30:wave:LOW:1704772800,side=LOW price=1.3339400000 occurred=2024.01.09 04:00:00 confirmed_bar=2024.01.09 13:00:00 wick_bottom=1.3339400000 wick_top=1.3342000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 15:30:00,M30:wave:HIGH:1704807000,side=HIGH price=1.3377200000 occurred=2024.01.09 13:30:00 confirmed_bar=2024.01.09 15:00:00 wick_bottom=1.3373400000 wick_top=1.3377200000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 17:00:00,M30:wave:LOW:1704812400,side=LOW price=1.3351400000 occurred=2024.01.09 15:00:00 confirmed_bar=2024.01.09 16:30:00 wick_bottom=1.3351400000 wick_top=1.3358400000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.09 19:00:00,M30:wave:HIGH:1704819600,side=HIGH price=1.3413500000 occurred=2024.01.09 17:00:00 confirmed_bar=2024.01.09 18:30:00 wick_bottom=1.3402500000 wick_top=1.3413500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 01:30:00,M30:wave:LOW:1704844800,side=LOW price=1.3382700000 occurred=2024.01.10 00:00:00 confirmed_bar=2024.01.10 01:00:00 wick_bottom=1.3382700000 wick_top=1.3386600000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 04:30:00,M30:wave:HIGH:1704850200,side=HIGH price=1.3392600000 occurred=2024.01.10 01:30:00 confirmed_bar=2024.01.10 04:00:00 wick_bottom=1.3390700000 wick_top=1.3392600000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 14:00:00,M30:wave:LOW:1704888000,side=LOW price=1.3364300000 occurred=2024.01.10 12:00:00 confirmed_bar=2024.01.10 13:30:00 wick_bottom=1.3364300000 wick_top=1.3367700000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.10 22:00:00,M30:wave:HIGH:1704916800,side=HIGH price=1.3389700000 occurred=2024.01.10 20:00:00 confirmed_bar=2024.01.10 21:30:00 wick_bottom=1.3381500000 wick_top=1.3389700000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 10:00:00,M30:wave:LOW:1704961800,side=LOW price=1.3354400000 occurred=2024.01.11 08:30:00 confirmed_bar=2024.01.11 09:30:00 wick_bottom=1.3354400000 wick_top=1.3356900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 14:00:00,M30:wave:HIGH:1704976200,side=HIGH price=1.3375800000 occurred=2024.01.11 12:30:00 confirmed_bar=2024.01.11 13:30:00 wick_bottom=1.3374100000 wick_top=1.3375800000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 18:00:00,M30:wave:LOW:1704983400,side=LOW price=1.3349500000 occurred=2024.01.11 14:30:00 confirmed_bar=2024.01.11 17:30:00 wick_bottom=1.3349500000 wick_top=1.3358100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.11 20:30:00,M30:wave:HIGH:1704997800,side=HIGH price=1.3441900000 occurred=2024.01.11 18:30:00 confirmed_bar=2024.01.11 20:00:00 wick_bottom=1.3438400000 wick_top=1.3441900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.12 05:30:00,M30:wave:LOW:1705032000,side=LOW price=1.3369400000 occurred=2024.01.12 04:00:00 confirmed_bar=2024.01.12 05:00:00 wick_bottom=1.3369400000 wick_top=1.3370800000 trend_at_confirmation=BULLISH
