observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,EA_START,,2025.01.01 00:00:00,,build=1.92R1L3 property_version=1.00 magic=26081601 phase=REGIME_RESEARCH_V1_MULTI_SYMBOL_RISK_SIZING strategy_semantics=D134_EXECUTION_CORE_UNCHANGED fvg_origin_ob_baseline=true symbol=USDCHF account_currency=USD sl_model=ROOT_OB_DISTAL_20 regime_mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 same_entry_root_merge=true same_direction_addons=true opposite_direction_coexistence=false hedging_account_required=true account_margin_mode=2 tester_execution_only=true live_execution=false
2025.01.01 00:00:00,REGIME_RESEARCH_VARIANT_START,M30,2025.01.01 00:00:00,,mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 regime_gate_enabled=false gate_scope=NONE plan_snapshot=true wave_count=12 progression_required=2/3 protected_break_max=1 expansion_required_gt=1.0 expansion_required_only_in_v1_mode=true thresholds_are_not_inputs=true baseline_no_gate_available=true pending_cancel_retry_change=false strategy_core_change=false sizing_layer_only=true
2025.01.01 00:00:00,INIT_STATE,,2025.01.01 00:00:00,,INIT_H4_INDEX
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 02:00:00,M30:wave:LOW:1704153600,side=LOW price=0.8383900000 occurred=2024.01.02 00:00:00 confirmed_bar=2024.01.02 01:30:00 wick_bottom=0.8383900000 wick_top=0.8391500000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 08:30:00,M30:wave:HIGH:1704177000,side=HIGH price=0.8454800000 occurred=2024.01.02 06:30:00 confirmed_bar=2024.01.02 08:00:00 wick_bottom=0.8451900000 wick_top=0.8454800000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 20:00:00,M30:wave:LOW:1704184200,side=LOW price=0.8432100000 occurred=2024.01.02 08:30:00 confirmed_bar=2024.01.02 19:30:00 wick_bottom=0.8432100000 wick_top=0.8438100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 00:00:00,M30:wave:HIGH:1704288600,side=HIGH price=0.8553500000 occurred=2024.01.03 13:30:00 confirmed_bar=2024.01.03 23:30:00 wick_bottom=0.8546200000 wick_top=0.8553500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 03:00:00,M30:wave:LOW:1704326400,side=LOW price=0.8486000000 occurred=2024.01.04 00:00:00 confirmed_bar=2024.01.04 02:30:00 wick_bottom=0.8486000000 wick_top=0.8489000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 05:30:00,M30:wave:HIGH:1704339000,side=HIGH price=0.8505100000 occurred=2024.01.04 03:30:00 confirmed_bar=2024.01.04 05:00:00 wick_bottom=0.8503200000 wick_top=0.8505100000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 08:00:00,M30:wave:LOW:1704349800,side=LOW price=0.8481700000 occurred=2024.01.04 06:30:00 confirmed_bar=2024.01.04 07:30:00 wick_bottom=0.8481700000 wick_top=0.8484900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 03:00:00,M30:wave:HIGH:1704382200,side=HIGH price=0.8528000000 occurred=2024.01.04 15:30:00 confirmed_bar=2024.01.05 02:30:00 wick_bottom=0.8512600000 wick_top=0.8528000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 05:30:00,M30:wave:LOW:1704389400,side=LOW price=0.8485500000 occurred=2024.01.04 17:30:00 confirmed_bar=2024.01.05 05:00:00 wick_bottom=0.8485500000 wick_top=0.8493300000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 15:30:00,M30:wave:HIGH:1704456000,side=HIGH price=0.8537700000 occurred=2024.01.05 12:00:00 confirmed_bar=2024.01.05 15:00:00 wick_bottom=0.8529900000 wick_top=0.8537700000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 19:00:00,M30:wave:LOW:1704474000,side=LOW price=0.8454300000 occurred=2024.01.05 17:00:00 confirmed_bar=2024.01.05 18:30:00 wick_bottom=0.8454300000 wick_top=0.8470600000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 21:30:00,M30:wave:HIGH:1704484800,side=HIGH price=0.8504500000 occurred=2024.01.05 20:00:00 confirmed_bar=2024.01.05 21:00:00 wick_bottom=0.8498500000 wick_top=0.8504500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.05 23:00:00,M30:wave:LOW:1704488400,side=LOW price=0.8484400000 occurred=2024.01.05 21:00:00 confirmed_bar=2024.01.05 22:30:00 wick_bottom=0.8484400000 wick_top=0.8487900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 03:00:00,M30:wave:HIGH:1704677400,side=HIGH price=0.8512500000 occurred=2024.01.08 01:30:00 confirmed_bar=2024.01.08 02:30:00 wick_bottom=0.8512200000 wick_top=0.8512500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.08 05:00:00,M30:wave:LOW:1704682800,side=LOW price=0.8497200000 occurred=2024.01.08 03:00:00 confirmed_bar=2024.01.08 04:30:00 wick_bottom=0.8497200000 wick_top=0.8499600000 trend_at_confirmation=BULLISH
