observed_at,event,timeframe,available_at,object_id,detail
2025.10.08 18:35:00,SAME_DIRECTION_ADDON_AUTHORIZED,M1,2025.10.08 18:35:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900 direction=LONG entry=152.5360000000 existing_same_direction_exposure_count=1 contributor_count=1 same_entry_contributor_merge=false account_mode=HEDGING
2025.10.08 18:35:00,POSITION_SIZING_CALCULATED,M1,2025.10.08 18:35:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900 symbol=USDJPY account_currency=USD sizing_mode=FIXED_RISK_MONEY equity_snapshot=8522.69 configured_fixed_risk=100.00000000 configured_equity_risk_pct=1.00000000 target_risk_money=100.00000000 reference_volume=0.01000000 reference_sl_loss_money=1.23000000 one_lot_sl_loss_money=123.00000000 raw_volume=0.81300813 normalized_volume=0.81000000 planned_risk_money=99.42000000 risk_utilization=0.99420000 estimated_margin=0.00000000 volume_min=0.01000000 volume_max=50.00000000 volume_step=0.01000000 entry=152.5360000000 sl=152.3490000000
2025.10.08 18:35:00,EXECUTION_PREFLIGHT_OK,M1,2025.10.08 18:35:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900 symbol=USDJPY sizing_mode=FIXED_RISK_MONEY target_risk_money=100.00000000 planned_risk_money=99.42000000 estimated_margin=0.00000000 bid=152.6950000000 ask=152.7190000000 entry=152.5360000000 sl=152.3490000000 tp=152.9980000000 volume=0.81000000 tick_size=0.0010000000 point=0.0010000000 stops_level=0 freeze_level=0 order_time=GTC filling=RETURN
2025.10.08 18:35:00,PENDING_ORDER_ACCEPTED,M1,2025.10.08 18:35:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900 symbol=USDJPY order_ticket=156 request_id=91 direction=LONG entry=152.5360000000 sl_model=ROOT_OB_DISTAL_20 sl=152.3490000000 tp=152.9980000000 sizing_mode=FIXED_RISK_MONEY target_risk_money=100.00000000 planned_risk_money=99.42000000 estimated_margin=0.00000000 volume=0.81000000 contributor_count=1 merged=false contributor_root_ids=M15:root:LONG:1759922100:M15:structure:BOS:1759923900 order_time=GTC filling=RETURN strategy_state=PENDING
2025.10.08 19:30:00,WAVE_CONFIRMED,M30,2025.10.08 19:30:00,M30:wave:LOW:1759939200,side=LOW price=152.3630000000 occurred=2025.10.08 16:00:00 confirmed_bar=2025.10.08 19:00:00 wick_bottom=152.3630000000 wick_top=152.4960000000 trend_at_confirmation=BULLISH
2025.10.08 20:26:01,SCENARIO_SWEEP_ACCEPTED,M1,2025.10.08 20:26:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900:scenario_sweep:1759955100,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900 root_zone_id=M15:root:LONG:1759911300:M15:structure:BOS:1759923900 direction=LONG required_side=LOW root_contact_at=2025.10.08 16:18:00 sweep_bar_open=2025.10.08 20:25:00 sweep_extreme=152.7520000000 detector_count=1 detector_ids=M1:sweep:M1:liquidity:EXTERNAL_SWING:LOW:M1:wave:LOW:1759954140:1759955100 liquidity_ids=M1:liquidity:EXTERNAL_SWING:LOW:M1:wave:LOW:1759954140 state=WAITING_CHOCH rule=SEQUENCE_ONLY root_reintersection=false family_whitelist=false child_required=false choch_reference_freeze=false
2025.10.08 22:30:00,WAVE_CONFIRMED,M30,2025.10.08 22:30:00,M30:wave:HIGH:1759957200,side=HIGH price=152.9350000000 occurred=2025.10.08 21:00:00 confirmed_bar=2025.10.08 22:00:00 wick_bottom=152.8570000000 wick_top=152.9350000000 trend_at_confirmation=BULLISH
2025.10.09 01:52:06,POSITION_FILLED,M1,2025.10.09 01:52:06,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759922100:M15:structure:BOS:1759923900 symbol=USDJPY order_ticket=156 deal_ticket=147 position_id=156 sizing_mode=FIXED_RISK_MONEY volume=0.81000000 target_risk_money=100.00000000 planned_risk_money=99.42000000 actual_fill_risk_money=98.36000000 entry_commission=0.00000000 entry_fee=0.00000000 strategy_entry=152.5360000000 actual_fill=152.5340000000 strategy_sl=152.3490000000 fill_at=2025.10.09 01:52:06 execution_status=FILLED divergence=false
2025.10.09 02:18:00,SCENARIO_CHOCH_ACCEPTED,M1,2025.10.09 02:18:00,M1:structure:PROTECTED_BREAK:1759976220,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900 root_zone_id=M15:root:LONG:1759911300:M15:structure:BOS:1759923900 direction=LONG scenario_sweep_event_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900:scenario_sweep:1759955100 sweep_bar_open=2025.10.08 20:25:00 choch_bar_open=2025.10.09 02:17:00 broken_swing_id=M1:wave:HIGH:1759975320 broken_price=152.5400000000 state=WAITING_FVG rule=SEQUENCE_ONLY detector_source=M1_CHOCH_DETECTED extra_reference_filter=false opposite_trend_at_sweep_filter=false initial_bos_fallback=false child_required=false fvg_search_enabled=true order_authorization=false
2025.10.09 02:18:00,SCENARIO_FVG_SELECTED,M1,2025.10.09 02:18:00,M1:fvg:LONG:1759976100:1759976220,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900 root_zone_id=M15:root:LONG:1759911300:M15:structure:BOS:1759923900 direction=LONG eligible_fvg_count=1 selection=WIDEST_TICK_NORMALIZED exact_max_tie=false candle1_open=2025.10.09 02:15:00 candle2_open=2025.10.09 02:16:00 candle3_open=2025.10.09 02:17:00 available_at=2025.10.09 02:18:00 bottom=152.4830000000 top=152.5340000000 width=0.0510000000 width_ticks=51 fvg_frozen_at=2025.10.09 02:18:00 state=WAITING_EXECUTION_GEOMETRY next_same_cycle=ENTRY_SL_TP_AND_EXECUTION_AUTHORIZATION
2025.10.09 02:18:00,EXECUTION_GEOMETRY_CANDIDATE_READY,M1,2025.10.09 02:18:00,scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900,scenario_id=scenario:EXTERNAL_CONTINUATION:LONG:1759924800:M15:root:LONG:1759911300:M15:structure:BOS:1759923900 direction=LONG selected_fvg_id=M1:fvg:LONG:1759976100:1759976220 entry=152.5340000000 sl_model=ROOT_OB_DISTAL_20 individual_raw_sl=152.2768000000 individual_normalized_sl=152.2760000000 root_zone_id=M15:root:LONG:1759911300:M15:structure:BOS:1759923900 stage=PRE_MERGE_NO_TP
