observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,EA_START,,2025.01.01 00:00:00,,build=1.92R1L3 property_version=1.00 magic=26081601 phase=REGIME_RESEARCH_V1_MULTI_SYMBOL_RISK_SIZING strategy_semantics=D134_EXECUTION_CORE_UNCHANGED fvg_origin_ob_baseline=true symbol=CADJPY account_currency=USD sl_model=ROOT_OB_DISTAL_20 regime_mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 same_entry_root_merge=true same_direction_addons=true opposite_direction_coexistence=false hedging_account_required=true account_margin_mode=2 tester_execution_only=true live_execution=false
2025.01.01 00:00:00,REGIME_RESEARCH_VARIANT_START,M30,2025.01.01 00:00:00,,mode=BASELINE_NO_REGIME_GATE event_log_mode=RESEARCH_COMPACT position_sizing_mode=FIXED_RISK_MONEY fixed_risk_money=100.00000000 equity_risk_pct=1.00000000 regime_gate_enabled=false gate_scope=NONE plan_snapshot=true wave_count=12 progression_required=2/3 protected_break_max=1 expansion_required_gt=1.0 expansion_required_only_in_v1_mode=true thresholds_are_not_inputs=true baseline_no_gate_available=true pending_cancel_retry_change=false strategy_core_change=false sizing_layer_only=true
2025.01.01 00:00:00,INIT_STATE,,2025.01.01 00:00:00,,INIT_H4_INDEX
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 02:00:00,M30:wave:LOW:1704153600,side=LOW price=106.1960000000 occurred=2024.01.02 00:00:00 confirmed_bar=2024.01.02 01:30:00 wick_bottom=106.1960000000 wick_top=106.2870000000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 12:30:00,M30:wave:HIGH:1704193200,side=HIGH price=106.9430000000 occurred=2024.01.02 11:00:00 confirmed_bar=2024.01.02 12:00:00 wick_bottom=106.8800000000 wick_top=106.9430000000 trend_at_confirmation=NEUTRAL
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 20:00:00,M30:wave:LOW:1704213000,side=LOW price=106.2050000000 occurred=2024.01.02 16:30:00 confirmed_bar=2024.01.02 19:30:00 wick_bottom=106.2050000000 wick_top=106.2790000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.02 21:30:00,M30:wave:HIGH:1704223800,side=HIGH price=106.7090000000 occurred=2024.01.02 19:30:00 confirmed_bar=2024.01.02 21:00:00 wick_bottom=106.6900000000 wick_top=106.7090000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.03 00:00:00,M30:wave:LOW:1704234600,side=LOW price=106.3480000000 occurred=2024.01.02 22:30:00 confirmed_bar=2024.01.02 23:30:00 wick_bottom=106.3480000000 wick_top=106.4370000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.03 22:00:00,M30:wave:HIGH:1704303000,side=HIGH price=107.5910000000 occurred=2024.01.03 17:30:00 confirmed_bar=2024.01.03 21:30:00 wick_bottom=107.5400000000 wick_top=107.5910000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 00:30:00,M30:wave:LOW:1704326400,side=LOW price=107.1230000000 occurred=2024.01.04 00:00:00 confirmed_bar=2024.01.04 00:00:00 wick_bottom=107.1230000000 wick_top=107.1230000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 02:00:00,M30:wave:HIGH:1704328200,side=HIGH price=107.2530000000 occurred=2024.01.04 00:30:00 confirmed_bar=2024.01.04 01:30:00 wick_bottom=107.2520000000 wick_top=107.2530000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 03:30:00,M30:wave:LOW:1704333600,side=LOW price=106.9870000000 occurred=2024.01.04 02:00:00 confirmed_bar=2024.01.04 03:00:00 wick_bottom=106.9870000000 wick_top=107.1090000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 09:30:00,M30:wave:HIGH:1704353400,side=HIGH price=107.8300000000 occurred=2024.01.04 07:30:00 confirmed_bar=2024.01.04 09:00:00 wick_bottom=107.7620000000 wick_top=107.8300000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.04 11:00:00,M30:wave:LOW:1704360600,side=LOW price=107.4820000000 occurred=2024.01.04 09:30:00 confirmed_bar=2024.01.04 10:30:00 wick_bottom=107.4820000000 wick_top=107.6230000000 trend_at_confirmation=BULLISH
