idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
3037,2024,k2,SHORT,0.11270976663614592,0.2898963226325773,0.14451240912383673,-0.3465491923641802,-2.3600000000001278,1063,2,2024-02-26 20:00:00
3044,2024,k2,SHORT,0.18657867246078272,0.2558466480449329,0.021532447638385493,-0.8097412480974107,-5.319999999999936,1065,5,2024-02-28 00:00:00
3057,2024,k2,SHORT,0.7001896421300285,1.91906840236722,-0.12483305763935792,-0.2996108949416345,-0.7699999999999818,1069,2,2024-03-01 04:00:00
3075,2024,k2,SHORT,0.5164467094977634,0.12004578100357355,-0.4583981770825745,-1.0,-3.1399999999998727,1071,2,2024-03-06 08:00:00
3099,2024,k2,SHORT,0.40255549097145416,0.20763802521271046,-0.2785032929425895,3.127334465195326,18.420000000000076,1079,5,2024-03-12 12:00:00
3111,2024,k2,SHORT,0.3514025814175447,0.14882534689681381,-0.25487484560063284,1.4572490706319678,7.8400000000001455,1081,4,2024-03-14 12:00:00
3119,2024,k2,SHORT,0.11567143005459139,0.09464787143301504,-0.03197161326185631,0.1197227473219977,1.900000000000091,1083,5,2024-03-15 20:00:00
3128,2024,k2,SHORT,0.07008461261068921,0.09324999584496735,0.01662999339953522,-0.3772204806687634,-3.6100000000001273,1085,3,2024-03-19 12:00:00
3135,2024,k2,SHORT,0.47016748968513633,1.493509482247214,0.3211423884729573,-1.0,-1.5899999999996908,1087,2,2024-03-20 16:00:00
3142,2024,k2,SHORT,0.06994217301792287,0.1339378204960731,0.054627745263370414,0.0975530179445276,2.9899999999997817,1089,6,2024-03-21 20:00:00
3155,2024,k2,SHORT,0.5289549959066564,0.3598401692156554,-0.35945408192551853,-0.6647727272727145,-3.5099999999997635,1095,2,2024-03-26 04:00:00
3160,2024,k2,SHORT,0.2238563265497966,0.17887966417394002,-0.08502000689229602,0.0459126539753994,0.4100000000003092,1097,3,2024-03-27 00:00:00
3176,2024,k2,SHORT,0.08961432532488425,0.007404733570029298,-0.08287316195794366,-0.6080079090459573,-12.299999999999727,1101,3,2024-04-01 20:00:00
3187,2024,k2,SHORT,0.11584489820074952,0.059105019339896175,-0.06358689380943694,-1.0,-11.11999999999989,1103,2,2024-04-03 16:00:00
3193,2024,k2,SHORT,0.1782677858297382,0.1411562529148269,-0.062275145578060034,-1.0,-12.519999999999982,1105,3,2024-04-04 16:00:00
3197,2024,k2,SHORT,0.06597923861644185,0.15548110750901833,0.07924334379989033,-0.6564736499674638,-10.090000000000146,1107,2,2024-04-05 08:00:00
3205,2024,k2,SHORT,0.14020056612969783,0.06429015906862837,-0.0849239237590595,-0.6775919732441322,-10.129999999999654,1111,2,2024-04-08 20:00:00
3212,2024,k2,SHORT,0.26053444563894546,-0.11367261287007724,-0.3445914273305867,0.0436213991769708,0.5300000000002001,1113,2,2024-04-10 00:00:00
3217,2024,k2,SHORT,0.2909623828652934,0.2502119109674646,-0.11355272573420097,-0.3276353276353242,-5.75,1115,4,2024-04-10 20:00:00
3239,2024,k2,SHORT,0.2552989832974913,0.15124820893527907,-0.1426642883289555,-1.0,-12.770000000000437,1123,2,2024-04-16 16:00:00
3243,2024,k2,SHORT,0.5992662268101223,1.2277227513296047,-0.10727625623875187,-1.0,-5.059999999999945,1125,2,2024-04-17 08:00:00
3247,2024,k2,SHORT,0.12333386689913418,0.23609497464486828,0.08364260156732946,-0.3948383269059606,-13.309999999999944,1127,3,2024-04-18 00:00:00
3254,2024,k2,SHORT,0.31173906180041006,0.30090165267864544,-0.10464020802199842,-1.0,-9.820000000000164,1129,2,2024-04-19 04:00:00
3257,2024,k2,SHORT,0.10302372673706821,0.13196967574971838,0.015349941200631698,-1.0,-12.409999999999854,1131,2,2024-04-19 16:00:00
3260,2024,k2,SHORT,0.06819472535889991,0.2716797502119739,0.18495789890179387,1.924110466545263,39.48999999999978,1133,10,2024-04-22 08:00:00
3274,2024,k2,SHORT,0.2746607639361838,0.2781934739639815,-0.07287612205321037,-1.0,-7.940000000000055,1137,2,2024-04-24 16:00:00
3277,2024,k2,SHORT,0.10397199319688008,0.37407470835218715,0.23120942212338855,-0.6808134394341163,-7.699999999999818,1139,3,2024-04-25 04:00:00
3295,2024,k2,SHORT,0.1991414552524456,0.3224496340030227,0.05909508938959673,2.535620292803666,28.2199999999998,1143,9,2024-04-30 08:00:00
3309,2024,k2,SHORT,0.11755436898529899,0.4273062754548451,0.25952018689499345,-0.3830219333874849,-9.429999999999836,1145,3,2024-05-02 16:00:00
3325,2024,k2,SHORT,0.09025053751073916,0.26158728229226286,0.1477283519486735,0.1007697690692833,1.4400000000000546,1153,5,2024-05-07 12:00:00
3332,2024,k2,SHORT,0.6411095696341546,0.34953979998651763,-0.5156630803870017,-0.3617647058823486,-2.4600000000000364,1155,2,2024-05-08 16:00:00
3335,2024,k2,SHORT,0.41129456384309665,0.32816022830315245,-0.21810485351054032,-0.6324786324786082,-5.179999999999836,1157,2,2024-05-09 04:00:00
3346,2024,k2,SHORT,0.3477474282156144,0.47612396253835143,-0.03719434916180214,2.8542857142857168,19.980000000000015,1159,8,2024-05-13 04:00:00
3367,2024,k2,SHORT,0.08825403171614861,0.11376335111458122,0.015469245001031001,-0.3324624428477928,-5.089999999999691,1161,6,2024-05-16 16:00:00
3379,2024,k2,SHORT,0.11924751444492274,-0.14224907074646814,-0.24453373707277457,-0.0213281628695883,-0.4399999999995998,1163,2,2024-05-20 20:00:00
3383,2024,k2,SHORT,0.20642354769324112,0.08245532364959168,-0.14098894447759255,-0.5270083102493143,-7.610000000000127,1165,2,2024-05-21 12:00:00
3387,2024,k2,SHORT,0.6229679632732984,1.0059004095618844,-0.24371128311195783,-1.0,-4.550000000000182,1167,14,2024-05-22 04:00:00
3411,2024,k2,SHORT,0.7180198290134201,1.6572884792792446,-0.2506973402521697,-1.0,-2.800000000000182,1171,3,2024-05-28 08:00:00
3418,2024,k2,SHORT,0.16329371525842043,0.06361883000172361,-0.11006344036807213,0.2708333333333216,4.159999999999855,1173,8,2024-05-29 12:00:00
3430,2024,k2,SHORT,0.5817862136256384,1.4260870136301784,0.014623036043944326,-1.0,-4.480000000000018,1175,2,2024-05-31 12:00:00
3441,2024,k2,SHORT,0.30175675123395596,0.19599589940380963,-0.16490393768941716,0.2723919915700773,5.170000000000073,1179,5,2024-06-04 12:00:00
3460,2024,k2,SHORT,0.07015515580234326,0.14879285478307103,0.068199113071146,0.1915546464056124,13.110000000000127,1183,7,2024-06-07 16:00:00
3470,2024,k2,SHORT,0.6381372554483308,1.3457376483073595,-0.15116493658532065,-1.0,-4.769999999999982,1185,2,2024-06-11 12:00:00
3476,2024,k2,SHORT,0.7610004854427493,2.3438218681960667,-0.200828196735221,-1.0,-3.930000000000291,1187,2,2024-06-12 12:00:00
3480,2024,k2,SHORT,0.13953077008889692,0.3784819582582275,0.18614130906880638,-0.1356382978723488,-2.550000000000182,1189,4,2024-06-13 04:00:00
3485,2024,k2,SHORT,0.07448222631963013,0.17131723779544195,0.08407492219787784,-0.1210846189808184,-2.5899999999996908,1191,3,2024-06-14 00:00:00
3492,2024,k2,SHORT,0.3619919730448888,0.3192677323442662,-0.158296597061491,-0.0558659217877106,-0.5,1193,6,2024-06-17 08:00:00
3500,2024,k2,SHORT,0.21209506645911813,0.23054332133601407,-0.0304488461835718,-1.0,-9.88000000000011,1195,2,2024-06-18 16:00:00
3507,2024,k2,SHORT,0.5474967677597694,1.3622672676807774,0.06893357404084977,0.2691218130312582,0.9500000000002728,1199,2,2024-06-19 20:00:00
3527,2024,k2,SHORT,0.30167289274648734,0.21241746168106773,-0.15333602120061343,-1.0,-6.940000000000055,1203,13,2024-06-25 08:00:00
3545,2024,k2,SHORT,0.44996191555399156,0.32719386759360003,-0.2699928273803269,-1.0,-7.110000000000127,1205,2,2024-06-28 08:00:00
3549,2024,k2,SHORT,0.4602395896237647,0.2057144012226844,-0.34920309999950705,-1.0,-7.920000000000073,1207,4,2024-07-01 04:00:00
3557,2024,k2,SHORT,0.5500845135408238,0.8516337048529444,-0.16692132093688078,-1.0,-3.199999999999818,1211,4,2024-07-02 12:00:00
3580,2024,k2,SHORT,0.17392125990613552,0.03048202651357168,-0.14874070584829646,0.5866376969038319,10.799999999999727,1217,5,2024-07-08 12:00:00
3587,2024,k2,SHORT,0.5476808154720245,-0.0531417834507833,-0.5717178636268451,-1.0,-8.180000000000291,1219,3,2024-07-09 16:00:00
3596,2024,k2,SHORT,0.5433000947621556,1.0560747576502347,-0.060990853019213864,-1.0,-4.289999999999964,1221,2,2024-07-11 04:00:00
3604,2024,k2,SHORT,0.5356512000036794,0.08956894355577474,-0.4940599685466172,-1.0,-6.800000000000182,1223,3,2024-07-12 12:00:00
3608,2024,k2,SHORT,0.6445153920138408,0.9789709552705497,-0.2965062857496536,-0.1457142857142181,-0.5099999999997635,1225,2,2024-07-15 08:00:00
3624,2024,k2,SHORT,0.10602454456799339,0.036306788742180685,-0.07356716656692876,-0.2738376674546804,-6.949999999999818,1229,3,2024-07-18 00:00:00
3629,2024,k2,SHORT,0.387610835001986,0.11122127192907366,-0.31950013315532355,3.8040912667191007,48.34999999999991,1231,9,2024-07-18 20:00:00
3639,2024,k2,SHORT,0.1334519562999234,0.22254772455849564,0.05939633904614447,-0.1729438893159139,-2.25,1233,3,2024-07-22 16:00:00
3654,2024,k2,SHORT,0.07008461261068921,0.19504716914406703,0.11129275124310431,1.2092198581560405,27.2800000000002,1235,8,2024-07-25 04:00:00
3668,2024,k2,SHORT,0.576909271794207,1.5302160707776757,0.07051095990332701,-1.0,-2.4599999999995816,1237,5,2024-07-29 16:00:00
3697,2024,k2,SHORT,0.07137770730349496,0.05713231769568461,-0.018323363457863215,-0.4483994878361078,-35.01999999999998,1245,3,2024-08-05 16:00:00
3703,2024,k2,SHORT,0.17967502646344108,0.11407942019170525,-0.08609282911361447,0.0129637907912364,0.2899999999999636,1247,5,2024-08-06 16:00:00
3712,2024,k2,SHORT,0.14032178363245457,0.14914822142145007,-0.012102306666470636,-0.6190140845070476,-8.789999999999964,1249,2,2024-08-08 04:00:00
3731,2024,k2,SHORT,0.32085575989879306,0.3909246336987582,-0.05536154660860726,-0.5366412213740301,-7.029999999999745,1255,2,2024-08-13 12:00:00
3735,2024,k2,SHORT,0.634652571164502,1.2164072213130703,-0.19024132044083925,-1.0,-4.710000000000036,1257,3,2024-08-14 04:00:00
3740,2024,k2,SHORT,0.10881952008816041,0.16137658068068617,0.03499613852938517,-0.1304932735425959,-2.9099999999998545,1259,2,2024-08-15 00:00:00
3745,2024,k2,SHORT,0.21858067002413833,0.1142498310106147,-0.12930364362596838,0.0048814504881247,0.0699999999997089,1261,2,2024-08-15 20:00:00
3763,2024,k2,SHORT,0.10534261059676973,-0.03314772639897812,-0.13499846896153203,-0.019407008086236,-0.3599999999996726,1271,2,2024-08-21 00:00:00
3767,2024,k2,SHORT,0.4252395526401126,0.26460512887695486,-0.27315499039307334,-0.0916201117318129,-0.819999999999709,1273,3,2024-08-21 16:00:00
3772,2024,k2,SHORT,0.4598731530412932,0.17218446773493146,-0.3668716993883615,1.299332697807473,13.63000000000011,1275,5,2024-08-22 12:00:00
3786,2024,k2,SHORT,0.7226447646940577,0.40626410463697005,-0.6099652883561129,1.008495145631088,8.309999999999945,1279,5,2024-08-27 00:00:00
3795,2024,k2,SHORT,0.08024286902533588,0.3444978971730873,0.23661152850538775,0.2328850855745669,3.8099999999999454,1281,4,2024-08-28 12:00:00
3806,2024,k2,SHORT,0.33276901152558186,0.46073100760246544,-0.02535500590217421,-1.0,-8.399999999999636,1285,2,2024-08-30 08:00:00
3815,2024,k2,SHORT,0.442070991962755,1.2982157338675109,0.2822412246522894,-1.0,-2.8399999999996908,1289,4,2024-09-03 00:00:00
3820,2024,k2,SHORT,0.11318532849122324,0.2025634670600018,0.06645092600927117,-0.3564304461942289,-6.789999999999964,1291,2,2024-09-03 20:00:00
3825,2024,k2,SHORT,0.303189505532435,0.001966572635353714,-0.3018191770819878,-1.0,-10.0300000000002,1293,2,2024-09-04 16:00:00
3847,2024,k2,SHORT,0.6266899130080616,1.4967481557387532,-0.06793872878420437,-1.0,-4.610000000000127,1301,2,2024-09-10 12:00:00
3855,2024,k2,SHORT,0.19278921928693363,-0.001940650976255509,-0.19435573367656842,0.4500525762355737,4.2800000000002,1303,2,2024-09-11 20:00:00
3872,2024,k2,SHORT,0.6532071123679899,1.3721990799679165,-0.17733823101992857,2.276457883369269,10.539999999999964,1309,9,2024-09-16 20:00:00
3885,2024,k2,SHORT,0.13077236053677052,0.18257212254920832,0.027924374578469274,-0.6324455205811084,-26.11999999999989,1313,3,2024-09-19 04:00:00
3913,2024,k2,SHORT,0.14479380581196744,-0.009574895948088524,-0.15298231613547864,-0.2299908003679875,-2.5,1325,2,2024-09-26 00:00:00
3921,2024,k2,SHORT,0.613509281327585,1.4624965600075313,-0.04826793479433944,-1.0,-2.7400000000002365,1329,3,2024-09-27 08:00:00
3927,2024,k2,SHORT,0.23582226032422973,0.17190134337265572,-0.10445908029848522,1.2979515828677606,13.940000000000056,1333,6,2024-09-30 12:00:00
3938,2024,k2,SHORT,0.42338030584250425,0.14588213179411366,-0.33926179562433895,-1.0,-8.7800000000002,1335,5,2024-10-02 08:00:00
3945,2024,k2,SHORT,0.10389313899896611,0.0009567734179593557,-0.10303576777470932,-1.0,-13.789999999999964,1337,3,2024-10-03 12:00:00
3953,2024,k2,SHORT,0.27741460259496153,0.10288763830222664,-0.20306949758428125,-0.3234438627108742,-5.559999999999945,1339,2,2024-10-04 20:00:00
3958,2024,k2,SHORT,0.1260260801617334,-0.014375788009559243,-0.13859014395921182,0.0770440251572353,0.9800000000000182,1343,6,2024-10-07 20:00:00
3965,2024,k2,SHORT,0.09439765533665052,0.014146678008793045,-0.0815863905626901,0.0095129375951293,0.25,1345,2,2024-10-09 00:00:00
3968,2024,k2,SHORT,0.49786083954244953,0.3931675090141999,-0.3004360366468728,-0.3240857503152858,-2.570000000000164,1347,2,2024-10-09 12:00:00
3971,2024,k2,SHORT,0.09145607044595815,0.29538222301042155,0.17691165516833857,-0.5003663003663084,-6.829999999999927,1349,3,2024-10-10 00:00:00
3987,2024,k2,SHORT,0.09869541201408889,0.18633193585250032,0.06924641665806612,-0.3725761772853049,-5.379999999999654,1353,5,2024-10-14 20:00:00
4000,2024,k2,SHORT,0.16035363978715492,0.2437616710840643,0.04431996009798039,-0.3693843594010034,-4.440000000000055,1355,2,2024-10-17 00:00:00
4017,2024,k2,SHORT,0.06437354369800075,0.12427722997501908,0.05190352058255496,-0.7158814958717667,-14.739999999999782,1357,3,2024-10-22 00:00:00
4028,2024,k2,SHORT,0.06716538392513438,0.09064497988885303,0.01739139108859776,-0.1870917167494083,-7.159999999999855,1359,4,2024-10-23 20:00:00
4037,2024,k2,SHORT,0.2050004635648434,0.257270889977494,-0.00047022529447549033,-0.5633100697906515,-5.650000000000091,1363,3,2024-10-25 08:00:00
4060,2024,k2,SHORT,0.6183972623786919,0.8955056759229053,-0.2766698448910912,7.178498985800768,35.38999999999987,1371,6,2024-10-31 08:00:00
4075,2024,k2,SHORT,0.2542102896078491,0.21585988347976132,-0.09322420962219444,-0.2696035242290722,-3.059999999999945,1375,4,2024-11-05 00:00:00
4084,2024,k2,SHORT,0.161539829434564,0.3538147431695824,0.13511974047196998,2.663989856297573,63.0300000000002,1377,7,2024-11-06 12:00:00
4096,2024,k2,SHORT,0.24530595029424374,0.24664174509365944,-0.05916689286301505,-1.0,-11.710000000000036,1379,2,2024-11-08 12:00:00
4107,2024,k2,SHORT,0.06033345124100946,-0.08042817001710328,-0.13590911218398222,-0.5560331609896124,-18.40999999999985,1383,2,2024-11-12 12:00:00
4110,2024,k2,SHORT,0.09851057148396805,0.19292244452475232,0.07540697277856681,-0.5159891598915903,-9.519999999999982,1385,2,2024-11-13 00:00:00
4116,2024,k2,SHORT,0.06944564400363892,0.19313929379583678,0.11028096715213795,-0.0242914979757068,-1.0799999999999272,1387,6,2024-11-14 00:00:00
4124,2024,k2,SHORT,0.2931902469041196,0.06072545847693181,-0.2502689005914053,-1.0,-11.769999999999982,1389,3,2024-11-15 08:00:00
4158,2024,k2,SHORT,0.06716538392513438,0.06829048402925444,-0.0034616564741380695,-0.2391956253307449,-13.559999999999944,1397,3,2024-11-25 08:00:00
4162,2024,k2,SHORT,0.10867121758793712,0.27618783100981303,0.13750294554306813,-0.0823120563712611,-4.429999999999836,1399,5,2024-11-26 00:00:00
4174,2024,k2,SHORT,0.1480959311926315,0.34019431170098785,0.14171698713056222,-0.4992894362861371,-10.540000000000418,1403,4,2024-11-28 00:00:00
4180,2024,k2,SHORT,0.418822182734773,0.28079757238730135,-0.25562886252134664,-0.707198443579751,-7.269999999999982,1405,2,2024-11-29 00:00:00
4192,2024,k2,SHORT,0.7143955276482825,1.160982192583913,-0.38281382112561396,-0.6313725490195908,-4.829999999999927,1409,2,2024-12-03 04:00:00
4198,2024,k2,SHORT,0.5382732099960962,0.5454088254922771,-0.28644334376174774,-1.0,-7.059999999999945,1411,2,2024-12-04 04:00:00
4201,2024,k2,SHORT,0.4939798756373868,1.071277556924517,0.04810812694443373,-1.0,-2.900000000000091,1413,2,2024-12-04 16:00:00
4207,2024,k2,SHORT,0.4012970804065318,1.300029994591094,0.37703467291423687,2.141747572815535,11.0300000000002,1417,5,2024-12-05 16:00:00
4214,2024,k2,SHORT,0.7120115440280421,0.3092506251619021,-0.6229509339793032,-1.0,-8.409999999999854,1419,3,2024-12-06 20:00:00
4234,2024,k2,SHORT,0.1362833648594292,0.22088870051434015,0.054501880289389903,-0.1117274167987536,-1.4100000000003092,1427,2,2024-12-12 08:00:00
4237,2024,k2,SHORT,0.07172773836677196,0.2752061259534646,0.18373847458736967,-0.1203135650988337,-3.5299999999997453,1429,3,2024-12-12 20:00:00
4242,2024,k2,SHORT,0.06198519184559009,0.21572659256965065,0.14036954649743533,0.3283950617284102,9.3100000000004,1431,5,2024-12-13 16:00:00
4249,2024,k2,SHORT,0.4146858744025358,0.1894581215559013,-0.30379335964670534,-0.5037807183365018,-5.330000000000382,1433,2,2024-12-17 00:00:00
4252,2024,k2,SHORT,0.10416815408482173,0.44767990460521556,0.2968777612367995,-0.3361388742766859,-6.389999999999873,1435,3,2024-12-17 12:00:00
4259,2024,k2,SHORT,0.7236938901013095,1.4908638691859872,-0.3117590940180191,6.414335664335899,36.690000000000055,1437,5,2024-12-18 16:00:00
4266,2024,k2,SHORT,0.06258145211983777,0.005151155108358174,-0.05775266377825518,-0.3313626958321035,-11.210000000000036,1439,3,2024-12-19 20:00:00
4277,2024,k2,SHORT,0.11278428247197057,0.373376991023998,0.2184816525278424,-0.4059910771191758,-6.369999999999891,1443,3,2024-12-23 20:00:00
4282,2024,k2,SHORT,0.34331182749219774,0.23917692640763424,-0.1862471687835353,-0.3877840909090955,-2.730000000000018,1445,2,2024-12-24 16:00:00
4291,2024,k2,SHORT,0.12532033380260618,0.16841735407464226,0.021990901241250194,-0.0379876796714466,-0.7399999999997817,1449,3,2024-12-27 16:00:00
4296,2024,k2,SHORT,0.22642693687335305,0.23220000670150434,-0.046803266431242385,-0.1239577543079513,-2.230000000000018,1451,4,2024-12-30 16:00:00
4311,2025,k2,SHORT,0.3276614807569917,0.3336677452746709,-0.10332380297986618,1.2961904761904883,13.610000000000127,1455,9,2025-01-03 16:00:00
4325,2025,k2,SHORT,0.6564001723722372,0.7539908595888171,-0.397329042984611,-1.0,-3.8299999999999272,1457,3,2025-01-08 04:00:00
4343,2025,k2,SHORT,0.48741329937557076,0.40489373814734,-0.27987015403513416,2.5596184419713834,16.09999999999991,1461,6,2025-01-13 08:00:00
4351,2025,k2,SHORT,0.4507254177362401,0.15718211127925596,-0.36438927922399095,-0.5318221447253905,-6.100000000000364,1463,2,2025-01-14 16:00:00
4367,2025,k2,SHORT,0.7574927324210724,0.9832165007052519,-0.5190555853965271,-1.0,-4.389999999999873,1467,4,2025-01-17 08:00:00
4371,2025,k2,SHORT,0.05673585203148107,0.0641375601960063,0.003762809039584404,-0.6948018528049467,-13.5,1469,2,2025-01-20 04:00:00
4390,2025,k2,SHORT,0.6822361612446167,1.3047212909128418,-0.26764291533827295,-1.0,-4.559999999999945,1473,4,2025-01-23 08:00:00
4405,2025,k2,SHORT,0.05354316192745528,-0.03364383611793953,-0.0853856006802712,-0.0712077539039114,-1.5,1477,2,2025-01-28 00:00:00
4414,2025,k2,SHORT,0.6325419314684515,0.6834053698075031,-0.3814191142548978,0.90625000000001,2.6100000000001278,1479,5,2025-01-29 12:00:00
4429,2025,k2,SHORT,0.08589029245040589,0.07144176769216964,-0.020584679078490653,-0.5252903709254555,-14.020000000000437,1483,3,2025-02-03 04:00:00
4450,2025,k2,SHORT,0.13268849250912512,0.14343985545249993,-0.008281455242344221,0.0247422680412143,0.3599999999996726,1489,3,2025-02-06 16:00:00
4467,2025,k2,SHORT,0.05733109564556266,0.040448352954714495,-0.01920169108280037,-0.1924954240390592,-6.3100000000004,1495,8,2025-02-11 16:00:00
4486,2025,k2,SHORT,0.051171983032190435,0.02550066127232406,-0.026976241165803376,-0.1617342130065956,-8.579999999999927,1499,3,2025-02-14 20:00:00
4492,2025,k2,SHORT,0.6301971852976439,0.8894179635449566,-0.3012879189318814,-1.0,-5.759999999999764,1501,3,2025-02-18 00:00:00
4504,2025,k2,SHORT,0.27286070891727915,0.0568067810686656,-0.23155426640231833,-1.0,-7.579999999999927,1505,2,2025-02-20 00:00:00
4509,2025,k2,SHORT,0.16173216946348082,-0.02651452107260943,-0.18395843952073196,0.1705101327742509,2.4399999999996,1507,2,2025-02-20 20:00:00
4512,2025,k2,SHORT,0.0789429856203711,0.0588286920112876,-0.024758406196595813,-0.0293663060278293,-0.5700000000001637,1509,3,2025-02-21 08:00:00
4524,2025,k2,SHORT,0.14541114292839796,0.14259942311118456,-0.02354726491274095,1.6131221719456652,21.389999999999876,1515,5,2025-02-25 12:00:00
4530,2025,k2,SHORT,0.3794822385889434,1.3772737445964371,0.4751405822582611,-0.3123732251521184,-3.0799999999999272,1517,4,2025-02-26 12:00:00
4536,2025,k2,SHORT,0.05773639114522827,0.014919813410876753,-0.04367799391725572,1.1500000000000123,31.74000000000024,1519,10,2025-02-27 12:00:00
4566,2025,k2,SHORT,0.0964312368798643,-0.05808206700848656,-0.14891237832618334,-0.603987068965521,-11.210000000000036,1527,2,2025-03-06 16:00:00
4570,2025,k2,SHORT,0.6549599113846662,0.5770451731684834,-0.45585619369956215,-1.0,-3.949999999999818,1529,2,2025-03-07 08:00:00
4576,2025,k2,SHORT,0.533515663149005,0.8528872088919798,-0.13565713910033378,4.548961424331856,15.329999999999927,1533,6,2025-03-10 12:00:00
4618,2025,k2,SHORT,0.25458319558614995,0.012884346399001295,-0.2449789872664453,-1.0,-11.460000000000036,1545,3,2025-03-19 16:00:00
4624,2025,k2,SHORT,0.18139269356827697,0.038144945071545255,-0.15016696282927328,-0.4765708200213087,-8.950000000000273,1547,2,2025-03-20 16:00:00
4628,2025,k2,SHORT,0.05171205353736894,0.04502697920872792,-0.009013511888108762,0.3314403717088337,6.420000000000073,1549,5,2025-03-21 08:00:00
4637,2025,k2,SHORT,0.1581103739412733,0.05386063080516926,-0.11276566761342222,-0.0634556574923495,-0.8299999999999272,1551,2,2025-03-25 00:00:00
4647,2025,k2,SHORT,0.3610229894390349,-0.042464265425033454,-0.3881566788159901,-0.1299288946347633,-2.0099999999997635,1555,3,2025-03-26 16:00:00
