idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision,neg_pstop,source,w
4869,2025,k3p,LONG,0.0449265651548677,0.2716395724455289,0.2145091743405467,0.1990480892354668,11.730000000000018,1610,7,2025-05-21 00:00:00,-0.0449265651548677,mu_nonstop,3
4870,2025,k3p,LONG,0.1555233073183499,0.2648071699600674,0.0681001757679154,-0.0154829080570511,-0.8899999999998727,1610,7,2025-05-21 04:00:00,-0.1555233073183499,mu_nonstop,3
4871,2025,k3p,LONG,0.0856169092166431,0.2897571292680159,0.1793321102199579,0.0151875507740827,0.5500000000001819,1610,7,2025-05-21 08:00:00,-0.0856169092166431,mu_nonstop,3
4872,2025,k3p,LONG,0.2819138693091134,0.2890639184181475,-0.0743410786098797,-0.216051600787972,-5.869999999999891,1610,7,2025-05-21 12:00:00,-0.2819138693091134,mu_nonstop,3
4873,2025,k1,SHORT,0.30813983,0.1854448037334715,-0.179837952017866,-1.0,-17.960000000000036,1611,2,2025-05-21 16:00:00,-0.30813983,mu_nonstop,0
4874,2025,k2,SHORT,0.4094297285455986,0.0942036245278436,-0.3537958684362016,-1.0,-15.25,1611,2,2025-05-21 20:00:00,-0.4094297285455986,EV,0
4875,2025,k1,LONG,0.33819017,0.4824343559578642,-0.01891038252114,-0.3040629095675,-6.960000000000036,1612,3,2025-05-22 00:00:00,-0.33819017,mu_nonstop,1
4876,2025,k2,LONG,0.2447293080919591,0.3260118780461149,0.0014979086101699,-0.5999999999999913,-12.509999999999764,1612,3,2025-05-22 04:00:00,-0.2447293080919591,mu_nonstop,1
4877,2025,k3p,LONG,0.2160329119573215,0.2865091115041323,0.0085808018862681,-0.8740172884063526,-27.25,1612,3,2025-05-22 08:00:00,-0.2160329119573215,mu_nonstop,3
4878,2025,k1,SHORT,0.09501986,-0.0227469122018181,-0.1156053654590296,0.302427610412405,10.340000000000146,1613,4,2025-05-22 12:00:00,-0.09501986,mu_nonstop,0
4879,2025,k2,SHORT,0.0566340105907866,0.056477828696535,-0.0033547478427957,0.0888826185101604,3.150000000000091,1613,4,2025-05-22 16:00:00,-0.0566340105907866,EV,1
4880,2025,k3p,SHORT,0.32583538,-0.016078420730851,-0.3366748799078994,0.0313256698440229,0.7000000000002728,1613,4,2025-05-22 20:00:00,-0.32583538,neg_pstop,0
4881,2025,k3p,SHORT,0.2374937,0.0198756197308582,-0.2223384084447383,-0.3207893529141713,-6.989999999999782,1613,4,2025-05-23 00:00:00,-0.2374937,neg_pstop,0
4882,2025,k1,LONG,0.6287893,2.577274144178916,0.3279224188087747,3.460891505466824,41.15000000000009,1614,6,2025-05-23 04:00:00,-0.6287893,mu_nonstop,3
4883,2025,k2,LONG,0.2219711443652189,0.4141760425035609,0.100269768015169,1.0731523378582224,28.46000000000004,1614,6,2025-05-23 08:00:00,-0.2219711443652189,mu_nonstop,3
4884,2025,k3p,LONG,0.0725496733701069,0.2896831912202758,0.1961170969463276,0.4431272932542955,15.699999999999818,1614,6,2025-05-23 12:00:00,-0.0725496733701069,mu_nonstop,3
4885,2025,k3p,LONG,0.0805132964875244,0.2795446686240233,0.176524309350066,-0.2764132886642507,-15.079999999999927,1614,6,2025-05-23 16:00:00,-0.0805132964875244,mu_nonstop,3
4886,2025,k3p,LONG,0.0548885849740303,0.2873064143379182,0.2166479868269172,-0.3604143631247346,-16.84999999999991,1614,6,2025-05-23 20:00:00,-0.0548885849740303,mu_nonstop,3
