idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
2808,2024,k2,LONG,0.3377770470013946,0.3015339055241272,-0.1380943736560046,-0.0260223048326895,-0.1399999999998726,976,4,2024-01-02 04:00:00
2821,2024,k2,LONG,0.6448905756123916,0.6546721894551422,-0.4124103112524008,-1.0,-3.680000000000064,980,3,2024-01-04 08:00:00
2826,2024,k2,LONG,0.7016679787812844,0.666735524632371,-0.5027594220993884,-1.0,-4.579999999999927,982,3,2024-01-05 04:00:00
2836,2024,k2,LONG,0.3326337528419946,0.26869326603042076,-0.1533169362546451,0.0121012101210262,0.1100000000001273,986,6,2024-01-09 00:00:00
2846,2024,k2,LONG,0.3559130314835638,0.27563547905647345,-0.17837981136250416,-1.0,-6.420000000000073,990,2,2024-01-10 16:00:00
2850,2024,k2,LONG,0.11052457400144904,0.2902299710516473,0.147627853137262,-1.0,-9.720000000000027,992,4,2024-01-11 08:00:00
2856,2024,k2,LONG,0.08470773492772035,0.15976743248527042,0.06152616023650534,1.0127072658453038,11.589999999999918,994,5,2024-01-12 08:00:00
2861,2024,k2,LONG,0.11580334011320091,0.22173813277118748,0.08025677625261864,-0.092473118279584,-0.8600000000001273,996,3,2024-01-15 08:00:00
2878,2024,k2,LONG,0.2134097633217688,0.4035217131335153,0.10399647651672828,4.721428571428503,19.829999999999927,1002,10,2024-01-18 08:00:00
2895,2024,k2,LONG,0.08493078125809236,0.24404004845118235,0.13838275521986834,-0.5257548845470762,-5.920000000000073,1006,3,2024-01-23 08:00:00
2900,2024,k2,LONG,0.6976923294007851,0.3113260703169673,-0.6035760702864553,-1.0,-4.25,1008,2,2024-01-24 04:00:00
2903,2024,k2,LONG,0.045201918140743376,0.2296458239607087,0.17406347408392983,-1.0,-10.25,1010,2,2024-01-24 16:00:00
2909,2024,k2,LONG,0.26038293772051857,0.3720944473128727,0.01482446429153561,-1.0,-6.75,1012,2,2024-01-25 16:00:00
2912,2024,k2,LONG,0.08359973190764568,0.26232241696300646,0.15679260132388778,-0.1233842538190312,-1.0499999999999543,1014,3,2024-01-26 04:00:00
2918,2024,k2,LONG,0.21260226583262062,0.2943768573937111,0.01918940467050126,0.6372549019608106,3.900000000000091,1018,4,2024-01-29 08:00:00
2923,2024,k2,LONG,0.20014049187246488,0.37183571305798413,0.09727583867834558,1.0658578856152705,6.150000000000091,1020,6,2024-01-30 04:00:00
2932,2024,k2,LONG,0.28091788476885915,0.30316291001226126,-0.0629188581776143,-1.0,-8.329999999999927,1024,3,2024-01-31 16:00:00
2940,2024,k2,LONG,0.13828289551348733,0.2125496277318566,0.0448747542552943,-0.1045796308954332,-1.5300000000002,1028,4,2024-02-02 00:00:00
