idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
4168,2024,k1,LONG,0.18543544,1.304778349556012,0.8773907916012109,0.3191763191762836,4.959999999999582,1402,5,2024-11-27 00:00:00
4177,2024,k1,LONG,0.17008531,0.3025183619714727,0.0809791213757391,-0.2591698841698976,-5.370000000000346,1404,2,2024-11-28 12:00:00
4181,2024,k1,LONG,0.6013177,1.407184910911624,-0.04029799215659258,2.069920844327204,15.690000000000056,1406,4,2024-11-29 04:00:00
4189,2024,k1,LONG,0.13516615,0.35476633456673445,0.17164777520068714,-0.3234942161946456,-8.109999999999673,1408,2,2024-12-02 16:00:00
4193,2024,k1,LONG,0.68102294,1.009066120307969,-0.3591539997496754,0.2431318681318741,1.7699999999999818,1410,4,2024-12-03 08:00:00
4199,2024,k1,LONG,0.28354558,0.4688494041976209,0.052363628857723776,-1.0,-12.059999999999944,1412,1,2024-12-04 08:00:00
4202,2024,k1,LONG,0.13463429,0.36924418510070695,0.18489698265810528,-0.2293529721199225,-4.359999999999673,1414,2,2024-12-04 20:00:00
4205,2024,k1,LONG,0.56104803,1.3054994588345545,0.012003527322144714,-1.0,-6.900000000000091,1416,1,2024-12-05 08:00:00
4211,2024,k1,LONG,0.13985209,0.4088783735834172,0.21184378003633492,-0.090057049714753,-2.2100000000000364,1418,2,2024-12-06 08:00:00
4215,2024,k1,LONG,0.14890812,0.3713679449571747,0.1671601122845494,0.9241555130656436,14.5,1420,5,2024-12-09 04:00:00
4221,2024,k1,LONG,0.28183013,0.5124765218481266,0.08621506403727508,-0.2223255813953369,-2.3899999999998727,1422,2,2024-12-10 04:00:00
4224,2024,k1,LONG,0.11305543,0.3065977502804253,0.15887978617761178,0.3853305785123725,7.459999999999582,1424,4,2024-12-10 16:00:00
4229,2024,k1,LONG,0.12923823,0.4273593802828923,0.2428899697934867,0.7398058252427332,15.240000000000236,1426,4,2024-12-11 12:00:00
4235,2024,k1,LONG,0.33154488,0.47241582708609275,-0.01575609587083182,-1.0,-11.140000000000327,1428,1,2024-12-12 12:00:00
4239,2024,k1,LONG,0.40844494,0.4610582831799782,-0.13570358115510217,-1.0,-10.489999999999782,1430,2,2024-12-13 04:00:00
4245,2024,k1,LONG,0.32464853,0.45919651407099005,-0.014529474483811478,-0.0745140388768485,-0.6899999999995998,1432,3,2024-12-16 08:00:00
4250,2024,k1,LONG,0.5899754,1.858125391984002,0.17190167298083192,-1.0,-6.460000000000036,1434,1,2024-12-17 04:00:00
4254,2024,k1,LONG,0.3171512,0.471424962669985,0.004760786455039634,0.075488454706961,0.8500000000003638,1436,4,2024-12-17 20:00:00
4263,2024,k1,LONG,0.10087665,0.4001434202260802,0.258901649031753,-0.4349561053471714,-10.900000000000093,1438,2,2024-12-19 08:00:00
4268,2024,k1,LONG,0.25596082,0.48082264182187257,0.10179006102884436,1.4173622704507507,16.980000000000018,1440,6,2024-12-20 04:00:00
4274,2024,k1,LONG,0.39368254,0.5636715995830827,-0.05191860662702419,-1.0,-9.300000000000182,1442,2,2024-12-23 08:00:00
4279,2024,k1,LONG,0.6248668,0.36044932438928085,-0.48965026921839133,-0.4809976247030773,-4.049999999999727,1444,2,2024-12-24 04:00:00
4283,2024,k1,LONG,0.69563043,1.8114229667115247,-0.14428840383796293,2.6731448763248813,15.129999999999654,1446,6,2024-12-24 20:00:00
4289,2024,k1,LONG,0.5250559,0.7903682932161759,-0.14967511601824396,-1.0,-4.400000000000091,1448,1,2024-12-27 08:00:00
4299,2024,k1,LONG,0.6319322,0.6410297521608044,-0.39598978774875115,-1.0,-5.430000000000291,1452,1,2024-12-31 04:00:00
4301,2024,k1,LONG,0.30170333,0.6541791281993107,0.15510777042875834,2.985133020344213,38.14999999999964,1454,10,2024-12-31 12:00:00
4318,2025,k1,LONG,0.15307623,0.38060938660793653,0.16927090456056965,0.5372093023255898,11.550000000000182,1456,6,2025-01-07 00:00:00
4327,2025,k1,LONG,0.38989955,1.110242156832463,0.2874596855495981,0.5847457627119274,4.830000000000382,1458,5,2025-01-08 12:00:00
4333,2025,k1,LONG,0.38241106,0.8020086924216538,0.11290063332662881,2.15878023133536,20.529999999999745,1460,10,2025-01-09 12:00:00
4348,2025,k1,LONG,0.19040793,0.524127259698489,0.23392134037220036,-0.2460545193687104,-3.4299999999998363,1462,2,2025-01-14 04:00:00
4352,2025,k1,LONG,0.34648672,0.7942828918983207,0.17258772615675344,3.126520681265088,25.699999999999815,1464,9,2025-01-14 20:00:00
4362,2025,k1,LONG,0.36917198,0.46112238895629964,-0.0782830520767106,0.7950093517373279,9.349999999999907,1466,4,2025-01-16 12:00:00
4370,2025,k1,LONG,0.4987065,0.5813888325298906,-0.20726002382549857,-1.0,-9.629999999999654,1468,1,2025-01-17 20:00:00
4372,2025,k1,LONG,0.12634596,0.4417106998148498,0.25955636094472195,2.729039422542978,49.14999999999964,1470,15,2025-01-20 08:00:00
4388,2025,k1,LONG,0.53786176,1.104789683687174,-0.027296209336975297,-0.5924528301886858,-3.1399999999998727,1472,1,2025-01-23 00:00:00
4393,2025,k1,LONG,0.19100787,0.20665729815753786,-0.023823736033694032,0.7185354691075669,15.700000000000273,1474,6,2025-01-23 20:00:00
4403,2025,k1,LONG,0.23446429,0.6575475821561668,0.26891186888113583,-1.0,-9.960000000000036,1476,1,2025-01-27 16:00:00
4406,2025,k1,LONG,0.44640714,0.4932230259325918,-0.17336239341280746,2.301662707838473,19.38000000000011,1478,7,2025-01-28 04:00:00
