idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision,neg_pstop
6103,2026,k3p,SHORT,0.056524772,-0.0393712001936817,-0.0936705250019649,0.286706171066024,47.90000000000055,1999,15,2026-03-19 12:00:00,-0.056524772
6104,2026,k3p,SHORT,0.061609823,-0.0354587016796911,-0.094883921253493,-0.1302576868402299,-30.13999999999941,1999,15,2026-03-19 16:00:00,-0.061609823
6105,2026,k3p,SHORT,0.046260018,-0.0716741703517616,-0.114618541184897,-0.1818951555432956,-34.909999999999854,1999,15,2026-03-19 20:00:00,-0.046260018
6111,2026,k3p,SHORT,0.04255119,-0.0358767271325987,-0.0769013204421984,0.9780471821756276,119.40000000000056,2001,7,2026-03-20 20:00:00,-0.04255119
6112,2026,k3p,SHORT,0.053777363,-0.0341605127064343,-0.0861008144513021,-0.2764141420738971,-65.88000000000011,2001,7,2026-03-23 04:00:00,-0.053777363
6113,2026,k3p,SHORT,0.04255119,-0.0371475105344872,-0.0781180305364074,-0.5351716121198244,-143.96999999999937,2001,7,2026-03-23 08:00:00,-0.04255119
6114,2026,k3p,SHORT,0.072916724,-0.0372871086645325,-0.1074849778155484,-0.8101394786217376,-200.09999999999943,2001,7,2026-03-23 12:00:00,-0.072916724
6128,2026,k3p,SHORT,0.62325376,0.8570469163193785,-0.3003645618279898,3.779886685552397,133.4300000000003,2007,10,2026-03-25 20:00:00,-0.62325376
6129,2026,k3p,SHORT,0.3150471,0.209705181807105,-0.1714089097756103,1.3697528155623913,93.65000000000056,2007,10,2026-03-26 00:00:00,-0.3150471
6130,2026,k3p,SHORT,0.6406591,0.8509634661465149,-0.3348731108369744,3.5374027528426093,118.22000000000024,2007,10,2026-03-26 04:00:00,-0.6406591
6131,2026,k3p,SHORT,0.092238925,-0.0140441969627477,-0.1049877010381428,0.206279733587062,21.68000000000029,2007,10,2026-03-26 08:00:00,-0.092238925
6132,2026,k3p,SHORT,0.05487996,0.0048781545010874,-0.0502695181120713,0.0582246829791075,6.520000000000437,2007,10,2026-03-26 12:00:00,-0.05487996
6133,2026,k3p,SHORT,0.28169176,0.1119207345690919,-0.2012981772728052,0.640401070215241,35.42000000000007,2007,10,2026-03-26 16:00:00,-0.28169176
6134,2026,k3p,SHORT,0.08591498,-0.0494729220885514,-0.13113743439385,-0.3977035169055931,-35.72999999999956,2007,10,2026-03-26 20:00:00,-0.08591498
6135,2026,k3p,SHORT,0.04452881,-0.0190514519572748,-0.0627319224440189,-0.3850039619651335,-38.86999999999989,2007,10,2026-03-27 00:00:00,-0.04452881
6162,2026,k3p,SHORT,0.054657076,-0.0340138600134943,-0.086811836564001,-0.4043559267557706,-57.14000000000033,2015,3,2026-04-02 16:00:00,-0.054657076
6170,2026,k3p,SHORT,0.61423093,0.4480218475116501,-0.4413979597117052,-1.0,-16.74666728023294,2019,4,2026-04-07 04:00:00,-0.61423093
6171,2026,k3p,SHORT,0.62353617,0.4455694521830289,-0.4557953868192557,-1.0,-7.769999999999527,2019,4,2026-04-07 08:00:00,-0.62353617
6181,2026,k3p,SHORT,0.08144936,0.0544880920490648,-0.0313992894364268,-0.0734515311996226,-6.3799999999992,2023,5,2026-04-09 00:00:00,-0.08144936
6182,2026,k3p,SHORT,0.17533116,0.3675766026630259,0.1277978044691614,-0.2601013420393968,-19.6899999999996,2023,5,2026-04-09 04:00:00,-0.17533116
6183,2026,k3p,SHORT,0.46675736,0.312799454293637,-0.2999593494217139,-0.1370235856685931,-5.219999999999345,2023,5,2026-04-09 08:00:00,-0.46675736
6190,2026,k3p,SHORT,0.583924,0.7327344973057408,-0.2790507534927748,-1.0,-36.30000000000018,2025,3,2026-04-10 12:00:00,-0.583924
6209,2026,k3p,SHORT,0.661595,1.1868365516846682,-0.2599635481136803,-1.0,-20.546283971578305,2033,4,2026-04-15 20:00:00,-0.661595
6210,2026,k3p,SHORT,0.5009076,0.1398916690145981,-0.4310887310871407,-1.0,-37.58999999999924,2033,4,2026-04-16 00:00:00,-0.5009076
6215,2026,k3p,SHORT,0.71323,0.963041803872814,-0.4370585290863221,-0.3525249276294623,-10.960000000000036,2035,5,2026-04-16 20:00:00,-0.71323
6216,2026,k3p,SHORT,0.54910177,0.837424630166811,-0.171508486360037,-0.3353388220392707,-10.590000000000146,2035,5,2026-04-17 00:00:00,-0.54910177
6217,2026,k3p,SHORT,0.5925061,0.4234363324314005,-0.4199583926813105,-0.5539307449812193,-8.11999999999989,2035,5,2026-04-17 04:00:00,-0.5925061
6223,2026,k3p,SHORT,0.31748885,-0.0504066983350192,-0.3518919828535801,-0.1399350453347673,-7.359999999999673,2037,3,2026-04-20 08:00:00,-0.31748885
6231,2026,k3p,SHORT,0.56392777,0.7612261707706586,-0.2319781755805338,1.1916874823899923,38.82999999999993,2039,5,2026-04-21 16:00:00,-0.56392777
6232,2026,k3p,SHORT,0.06286885,-0.0473895097376619,-0.1072790349813653,-0.3282203699256958,-28.769999999999527,2039,5,2026-04-21 20:00:00,-0.06286885
6233,2026,k3p,SHORT,0.0484353,-0.0484611568335125,-0.0945492252797624,-0.2574662484658379,-18.88000000000011,2039,5,2026-04-22 00:00:00,-0.0484353
6239,2026,k3p,SHORT,0.56262857,0.411406755370492,-0.3826910051665158,0.0853403141361297,1.6300000000001091,2041,6,2026-04-23 00:00:00,-0.56262857
6240,2026,k3p,SHORT,0.6009965,0.9068374062268576,-0.2391651901026469,-1.0,-1.559999999999491,2041,6,2026-04-23 04:00:00,-0.6009965
6241,2026,k3p,SHORT,0.33396205,0.0449805627978474,-0.3040032927029967,-0.7295265190001953,-35.89999999999964,2041,6,2026-04-23 08:00:00,-0.33396205
6242,2026,k3p,SHORT,0.18422233,-0.0328879788223789,-0.2110516040692898,-0.7922300922944782,-36.909999999999854,2041,6,2026-04-23 12:00:00,-0.18422233
6247,2026,k3p,SHORT,0.3610273,0.0633797225103613,-0.3205293879628006,-1.0,-41.43415235971406,2043,4,2026-04-24 08:00:00,-0.3610273
6248,2026,k3p,SHORT,0.57118416,0.4644469705921343,-0.3720219397174159,-1.0,-20.18000000000029,2043,4,2026-04-24 12:00:00,-0.57118416
6256,2026,k3p,SHORT,0.5286335,0.3557110918059765,-0.3609631741631224,-0.2856887748166127,-6.770000000000437,2047,3,2026-04-28 00:00:00,-0.5286335
6260,2026,k3p,SHORT,0.06104915,-0.0458701444845708,-0.104118958981794,-0.0465441743454846,-4.190000000000509,2049,4,2026-04-28 16:00:00,-0.06104915
6261,2026,k3p,SHORT,0.056882866,-0.1158291177755587,-0.1661232922118027,-0.0793604037635647,-5.730000000000473,2049,4,2026-04-28 20:00:00,-0.056882866
6267,2026,k3p,SHORT,0.34021464,-0.0513113198775686,-0.3740690990938307,-0.5220093021875787,-24.299999999999272,2051,4,2026-04-29 20:00:00,-0.34021464
6268,2026,k3p,SHORT,0.5196813,0.7790617344849722,-0.1454833358017934,-0.7933714747102891,-24.340000000000146,2051,4,2026-04-30 00:00:00,-0.5196813
6278,2026,k3p,SHORT,0.6456225,0.3291729750147278,-0.5289709931960783,-1.0,-27.89702314188889,2057,3,2026-05-01 16:00:00,-0.6456225
6282,2026,k3p,SHORT,0.29152402,0.028799730426089,-0.2711201065196977,1.0444497837578175,43.470000000000255,2059,7,2026-05-04 12:00:00,-0.29152402
6283,2026,k3p,SHORT,0.30756825,-0.1046919927833268,-0.3800603116421313,0.7782240071396614,34.88000000000011,2059,7,2026-05-04 16:00:00,-0.30756825
6284,2026,k3p,SHORT,0.07017253,-0.0700843096286742,-0.1353388484195059,-0.2477961527908801,-22.789999999999964,2059,7,2026-05-04 20:00:00,-0.07017253
6285,2026,k3p,SHORT,0.14884222,-0.0101298599452558,-0.157464324685939,-0.1626436201644505,-9.679999999999382,2059,7,2026-05-05 00:00:00,-0.14884222
6286,2026,k3p,SHORT,0.3177924,0.9469396371311104,0.3282170165853594,-0.1163427009844307,-3.759999999999309,2059,7,2026-05-05 04:00:00,-0.3177924
6304,2026,k3p,SHORT,0.6071865,0.4729780270167735,-0.4213943402722417,-1.0,-26.766941922433944,2063,3,2026-05-08 04:00:00,-0.6071865
6310,2026,k3p,SHORT,0.35141718,-0.0007404875479455,-0.3518974513751888,-0.6165737050894686,-28.1899999999996,2065,4,2026-05-11 08:00:00,-0.35141718
6311,2026,k3p,SHORT,0.34916437,0.0965558099922585,-0.2863224049791354,-0.8600000000000076,-32.68000000000029,2065,4,2026-05-11 12:00:00,-0.34916437
6318,2026,k3p,SHORT,0.7345649,0.4586913010048457,-0.612812129229579,-0.3835518735988848,-9.960000000000036,2067,4,2026-05-12 16:00:00,-0.7345649
6319,2026,k3p,SHORT,0.29388675,-0.0318459525247391,-0.3163735989941901,-1.0,-47.796402159759054,2067,4,2026-05-12 20:00:00,-0.29388675
6324,2026,k3p,SHORT,0.49856362,0.2368172756494498,-0.379814826502813,-0.672955974842752,-21.39999999999964,2069,5,2026-05-13 16:00:00,-0.49856362
6325,2026,k3p,SHORT,0.5696821,0.5800512636539801,-0.3200756919505954,-0.6354948805460561,-9.30999999999949,2069,5,2026-05-13 20:00:00,-0.5696821
6326,2026,k3p,SHORT,0.63396966,0.6974067606379293,-0.3786976340487775,-0.7203872437357259,-12.649999999999636,2069,5,2026-05-14 00:00:00,-0.63396966
6333,2026,k3p,SHORT,0.06253799,-0.0440869833889644,-0.103867863536035,1.404923994520051,89.57999999999993,2071,9,2026-05-15 04:00:00,-0.06253799
6334,2026,k3p,SHORT,0.04292836,-0.0484475907759647,-0.0892961766239693,0.8942550484840822,65.4399999999996,2071,9,2026-05-15 08:00:00,-0.04292836
6335,2026,k3p,SHORT,0.04323039,-0.0496551316758804,-0.090738908070446,0.128301801778376,13.550000000000182,2071,9,2026-05-15 12:00:00,-0.04323039
6336,2026,k3p,SHORT,0.044945117,-0.0650151616970501,-0.1070381644861715,0.0562409846109945,5.229999999999563,2071,9,2026-05-15 16:00:00,-0.044945117
6337,2026,k3p,SHORT,0.08227283,-0.0655637862782079,-0.1424424958165552,0.0567068251212608,3.6700000000000728,2071,9,2026-05-15 20:00:00,-0.08227283
6338,2026,k3p,SHORT,0.31278777,-0.0616894788517903,-0.3551815354786841,-0.5213451469996054,-25.890000000000327,2071,9,2026-05-18 04:00:00,-0.31278777
6347,2026,k3p,SHORT,0.7239037,0.6462536929112407,-0.5454754722247204,1.8505643340858404,40.99000000000069,2075,8,2026-05-19 16:00:00,-0.7239037
6348,2026,k3p,SHORT,0.29854605,-0.0922362586023509,-0.3632455315668157,0.2623278063668648,11.38000000000011,2075,8,2026-05-19 20:00:00,-0.29854605
