phase,rh,pb,actual,outcome,feature_group,test_year,n_train,n_test,base,auc,brier,logloss,mean_p
0,30,0.4,1,A_close,geom_path,2025,246,226,0.45132743362831856,0.5377134724857685,0.25342958525742937,0.7008518125960297,0.4586344318032034
0,30,0.4,1,A_close,geom_path,2026,472,135,0.45185185185185184,0.6661497563136908,0.23293644634118962,0.6599001721535934,0.45018633304099864
0,30,0.5,0,A_touch,geom2,2025,231,211,0.4549763033175355,0.6255434782608696,0.23823874264688452,0.6680739946752918,0.46371978903759603
0,30,0.5,0,A_touch,geom2,2026,442,133,0.43609022556390975,0.7314942528735633,0.2103976996298004,0.6099564337066774,0.4484503925184455
0,30,0.5,0,A_touch,path7,2025,231,211,0.4549763033175355,0.5997282608695652,0.2418404967363151,0.6753261031681977,0.4742296050981007
0,30,0.5,0,A_touch,path7,2026,442,133,0.43609022556390975,0.6652873563218391,0.22923080455738498,0.6523898347513603,0.4524608685648077
0,30,0.5,0,A_touch,base9,2025,231,211,0.4549763033175355,0.5927536231884059,0.24857401054104208,0.6920300141401843,0.47524077527951086
0,30,0.5,0,A_touch,base9,2026,442,133,0.43609022556390975,0.6786206896551724,0.2237501590197928,0.6398676445078233,0.4523208471304938
0,30,0.5,0,A_touch,extended_path,2025,231,211,0.4549763033175355,0.5548913043478262,0.2657255580301423,0.7336636125051921,0.4861503080854309
0,30,0.5,0,A_touch,extended_path,2026,442,133,0.43609022556390975,0.6560919540229885,0.22871770164720057,0.651377897310669,0.4514573538038626
0,30,0.5,0,A_touch,geom_path,2025,231,211,0.4549763033175355,0.5940217391304348,0.24816476442497667,0.6899687535642091,0.47303879371106194
0,30,0.5,0,A_touch,geom_path,2026,442,133,0.43609022556390975,0.7124137931034483,0.21516239546308125,0.620968650238461,0.4481725326272114
0,30,0.5,0,A_close,geom2,2025,231,211,0.46445497630331756,0.5709770633917284,0.2431966833687554,0.6790562992799083,0.45340792405053526
0,30,0.5,0,A_close,geom2,2026,442,131,0.4580152671755725,0.6715962441314554,0.23246317278735842,0.6573552205753698,0.4533340505868977
0,30,0.5,0,A_close,path7,2025,231,211,0.46445497630331756,0.511829510565288,0.2545914530389177,0.7024452124143615,0.4638176875220069
0,30,0.5,0,A_close,path7,2026,442,131,0.4580152671755725,0.6044600938967136,0.24012899589172657,0.6731242860479927,0.45336051852879483
0,30,0.5,0,A_close,base9,2025,231,211,0.46445497630331756,0.5074950334115946,0.2554110510731801,0.7040688111029815,0.46296666339704673
0,30,0.5,0,A_close,base9,2026,442,131,0.4580152671755725,0.5992957746478874,0.24081972585977066,0.674412206419837,0.45457069139918665
0,30,0.5,0,A_close,extended_path,2025,231,211,0.46445497630331756,0.5209499729095177,0.27020040722323635,0.7422474474410617,0.46187545483537956
0,30,0.5,0,A_close,extended_path,2026,442,131,0.4580152671755725,0.5640845070422535,0.24572266335746917,0.685216841762867,0.4518751069893996
0,30,0.5,0,A_close,geom_path,2025,231,211,0.46445497630331756,0.5157124796821384,0.25408199960057065,0.7009722628502744,0.46344167236234013
0,30,0.5,0,A_close,geom_path,2026,442,131,0.4580152671755725,0.6530516431924883,0.2335232198393443,0.6594225997910487,0.4506412284797953
0,30,0.5,1,A_touch,geom2,2025,197,179,0.4972067039106145,0.646816479400749,0.22924570770614075,0.6490496238858551,0.4957714103546431
0,30,0.5,1,A_touch,geom2,2026,376,116,0.5,0.7330558858501782,0.21736926053521816,0.6254322346786809,0.4826659599333078
0,30,0.5,1,A_touch,path7,2025,197,179,0.4972067039106145,0.6229712858926342,0.23881098633204764,0.6700319041972118,0.5054969684924833
0,30,0.5,1,A_touch,path7,2026,376,116,0.5,0.6536860879904874,0.23588686747495782,0.6660439632438361,0.4853405297301646
0,30,0.5,1,A_touch,base9,2025,197,179,0.4972067039106145,0.6433208489388265,0.23238185263525335,0.6557524289035881,0.5041133963139
0,30,0.5,1,A_touch,base9,2026,376,116,0.5,0.6661712247324614,0.2250817018947085,0.6400598095504368,0.4794846529535249
0,30,0.5,1,A_touch,extended_path,2025,197,179,0.4972067039106145,0.5616729088639201,0.26011968757047244,0.7208897739785542,0.5052640135132292
0,30,0.5,1,A_touch,extended_path,2026,376,116,0.5,0.6239595719381689,0.25018734403099757,0.7030221566712134,0.4930380480734764
0,30,0.5,1,A_touch,geom_path,2025,197,179,0.4972067039106145,0.6454431960049938,0.2318181794989886,0.6543056612569151,0.5045010341794347
0,30,0.5,1,A_touch,geom_path,2026,376,116,0.5,0.6979785969084422,0.21977269220983084,0.6289407594765637,0.47996283722491123
0,30,0.5,1,A_close,geom2,2025,195,179,0.4972067039106145,0.5686641697877652,0.24702531330776284,0.6871867517576981,0.4807638254691113
0,30,0.5,1,A_close,geom2,2026,374,115,0.4956521739130435,0.6594071385359952,0.23836984285128537,0.6696066840238061,0.48431070024276907
0,30,0.5,1,A_close,path7,2025,195,179,0.4972067039106145,0.4997503121098627,0.2522900807852608,0.6978304832910688,0.48781827640758674
0,30,0.5,1,A_close,path7,2026,374,115,0.4956521739130435,0.5502117362371447,0.24645542573134827,0.6855655019097605,0.48479174290252336
0,30,0.5,1,A_close,base9,2025,195,179,0.4972067039106145,0.5320848938826467,0.24885290423545312,0.6907636086222319,0.48792099103582465
0,30,0.5,1,A_close,base9,2026,374,115,0.4956521739130435,0.5517241379310345,0.24419884353162846,0.6807783074891968,0.48015473145416726
0,30,0.5,1,A_close,extended_path,2025,195,179,0.4972067039106145,0.47066167290886385,0.27604597409505144,0.7522278202137149,0.476810225445713
0,30,0.5,1,A_close,extended_path,2026,374,115,0.4956521739130435,0.4972776769509981,0.2659259643935768,0.7284081906064801,0.4882444075378881
0,30,0.5,1,A_close,geom_path,2025,195,179,0.4972067039106145,0.49138576779026216,0.25204736293988705,0.6971219556992464,0.48709894811380594
0,30,0.5,1,A_close,geom_path,2026,374,115,0.4956521739130435,0.6125226860254084,0.23872747487769458,0.6696582849977144,0.48063406114586077
2,15,0.25,0,A_touch,geom2,2025,298,230,0.43043478260869567,0.7267329786413758,0.21270343811978337,0.6191996205997947,0.3767622759501784
2,15,0.25,0,A_touch,geom2,2026,528,133,0.3082706766917293,0.7081124072110285,0.20077437971558088,0.5871583776736157,0.40417079580533355
2,15,0.25,0,A_touch,path7,2025,298,230,0.43043478260869567,0.700208188757807,0.22099437897620225,0.6415713083738744,0.3657366369952541
2,15,0.25,0,A_touch,path7,2026,528,133,0.3082706766917293,0.6654294803817603,0.21572495355154517,0.6239393001766605,0.40731329594687016
2,15,0.25,0,A_touch,base9,2025,298,230,0.43043478260869567,0.6930372426555633,0.2221716339644617,0.6451895611582644,0.3787093253241911
2,15,0.25,0,A_touch,base9,2026,528,133,0.3082706766917293,0.6823966065747613,0.20993748144006869,0.6065944096882099,0.4032870801303351
2,15,0.25,0,A_touch,extended_path,2025,298,230,0.43043478260869567,0.7045261778086205,0.21821577600936204,0.6337547568792599,0.3736109331175176
2,15,0.25,0,A_touch,extended_path,2026,528,133,0.3082706766917293,0.6325556733828208,0.22482386817773214,0.6448811919408803,0.4099076493149535
2,15,0.25,0,A_touch,geom_path,2025,298,230,0.43043478260869567,0.6981263011797363,0.2229657075648353,0.6471214055877482,0.3745721897964915
2,15,0.25,0,A_touch,geom_path,2026,528,133,0.3082706766917293,0.6919406150583244,0.20745200276339482,0.6037025028762374,0.4054579825940344
2,15,0.25,0,A_close,geom2,2025,301,232,0.4482758620689655,0.6353665865384616,0.23877328935465272,0.6701752757421261,0.3902940023766011
2,15,0.25,0,A_close,geom2,2026,533,132,0.3560606060606061,0.6878598247809762,0.21423566630161928,0.6192774609841126,0.4188175026255153
2,15,0.25,0,A_close,path7,2025,301,232,0.4482758620689655,0.590594951923077,0.24636087342709143,0.6907429993516134,0.3878139895622343
2,15,0.25,0,A_close,path7,2026,533,132,0.3560606060606061,0.6282853566958699,0.22534927799250487,0.6430263346876062,0.4190035819986593
2,15,0.25,0,A_close,base9,2025,301,232,0.4482758620689655,0.5751953124999999,0.24775646673777743,0.6930633229096398,0.389621481364594
2,15,0.25,0,A_close,base9,2026,533,132,0.3560606060606061,0.6342928660826033,0.22353116142855664,0.6381305936274644,0.4160204672020069
2,15,0.25,0,A_close,extended_path,2025,301,232,0.4482758620689655,0.588115985576923,0.24852152178846632,0.6977696570784491,0.39393990395270256
2,15,0.25,0,A_close,extended_path,2026,533,132,0.3560606060606061,0.5852315394242804,0.2343833497066225,0.6619536098335261,0.4245552089346199
2,15,0.25,0,A_close,geom_path,2025,301,232,0.4482758620689655,0.5811298076923076,0.24708360971748775,0.6914051248617344,0.39121495643873405
2,15,0.25,0,A_close,geom_path,2026,533,132,0.3560606060606061,0.6528160200250313,0.21962501822609762,0.6300275405721927,0.41795460855111255
2,15,0.25,1,A_touch,geom2,2025,288,219,0.4018264840182648,0.7179042331714087,0.20955459431438478,0.6100673049093503,0.4006965214147929
2,15,0.25,1,A_touch,geom2,2026,507,130,0.35384615384615387,0.6891821946169772,0.2088101084481568,0.6054234314623445,0.4055245074300956
2,15,0.25,1,A_touch,path7,2025,288,219,0.4018264840182648,0.7077550312283136,0.21075303747434068,0.6141891672716736,0.39033029030699073
2,15,0.25,1,A_touch,path7,2026,507,130,0.35384615384615387,0.6379399585921325,0.22554112030451678,0.6456886489938654,0.4062350797648705
2,15,0.25,1,A_touch,base9,2025,288,219,0.4018264840182648,0.7067140874392783,0.21211502743511093,0.6181921600477712,0.40127290674017685
2,15,0.25,1,A_touch,base9,2026,507,130,0.35384615384615387,0.652432712215321,0.21912958631405444,0.6288958953445698,0.40400766570713026
2,15,0.25,1,A_touch,extended_path,2025,288,219,0.4018264840182648,0.6911866759195003,0.21448345420600798,0.6256430375244852,0.387985118456027
2,15,0.25,1,A_touch,extended_path,2026,507,130,0.35384615384615387,0.6237060041407867,0.23398496620075276,0.6688394858133252,0.41015873509098677
2,15,0.25,1,A_touch,geom_path,2025,288,219,0.4018264840182648,0.7104441360166551,0.21069291793429176,0.6136218985085583,0.3978093059458416
2,15,0.25,1,A_touch,geom_path,2026,507,130,0.35384615384615387,0.6741718426501034,0.21640931035657118,0.624325273552769,0.40752010546294304
2,15,0.25,1,A_close,geom2,2025,290,220,0.44545454545454544,0.613332218133155,0.238624232481304,0.6701115412996141,0.4182609879546547
2,15,0.25,1,A_close,geom2,2026,510,128,0.3984375,0.6643748408454291,0.22547311275615928,0.6429253083500108,0.43209994714673583
2,15,0.25,1,A_close,path7,2025,290,220,0.44545454545454544,0.5667447306791569,0.24664659139508363,0.6887656352764682,0.4128309975709566
2,15,0.25,1,A_close,path7,2026,510,128,0.3984375,0.6205755029284441,0.23163791773000275,0.6548975785765639,0.4324306988381355
2,15,0.25,1,A_close,base9,2025,290,220,0.44545454545454544,0.571344931415189,0.24533211982614792,0.685830035591567,0.4113892924644458
2,15,0.25,1,A_close,base9,2026,510,128,0.3984375,0.6131907308377897,0.23114109664685076,0.6536938023951697,0.4305024501932855
2,15,0.25,1,A_close,extended_path,2025,290,220,0.44545454545454544,0.5431582469053196,0.25762525123732305,0.7183856540778935,0.40686209552023744
2,15,0.25,1,A_close,extended_path,2026,510,128,0.3984375,0.5732111026228673,0.24389151865648745,0.6829213144694477,0.4412157716485738
2,15,0.25,1,A_close,geom_path,2025,290,220,0.44545454545454544,0.5699230511876882,0.2465658462548795,0.6890874938407057,0.41152758032692166
2,15,0.25,1,A_close,geom_path,2026,510,128,0.3984375,0.6299974535268653,0.2288274728619772,0.648796717806772,0.43113458415068645
2,15,0.4,0,A_touch,geom2,2025,238,199,0.41708542713567837,0.6750103863730784,0.22428120696086898,0.6408386327270834,0.42051561305743507
2,15,0.4,0,A_touch,geom2,2026,437,114,0.35964912280701755,0.6839291680588039,0.21147943716706458,0.6115614089754442,0.42053506907599236
2,15,0.4,0,A_touch,path7,2025,238,199,0.41708542713567837,0.6804113003739094,0.22227092229782897,0.6393188284561533,0.41877559334417297
2,15,0.4,0,A_touch,path7,2026,437,114,0.35964912280701755,0.5780153691947878,0.24025000505276714,0.6774154309076704,0.42566305242149394
2,15,0.4,0,A_touch,base9,2025,238,199,0.41708542713567837,0.6799958454507686,0.22368413127350129,0.6432123702082131,0.4231303253296664
2,15,0.4,0,A_touch,base9,2026,437,114,0.35964912280701755,0.619445372535917,0.23002836631948514,0.6543237573225096,0.42506383919652546
2,15,0.4,0,A_touch,extended_path,2025,238,199,0.41708542713567837,0.6404237640216036,0.23399292140730843,0.6682021925929571,0.42186933266777504
2,15,0.4,0,A_touch,extended_path,2026,437,114,0.35964912280701755,0.5843635148680253,0.25004105714298425,0.7066635834554732,0.43378365058793844
2,15,0.4,0,A_touch,geom_path,2025,238,199,0.41708542713567837,0.6815538014125467,0.22180830574084762,0.6371463173560411,0.4203382369510336
2,15,0.4,0,A_touch,geom_path,2026,437,114,0.35964912280701755,0.6358169061142666,0.22889198391472004,0.6524101950527231,0.42578675451250997
2,15,0.4,0,A_close,geom2,2025,237,199,0.4371859296482412,0.6201765188834154,0.24026558746015866,0.6733331386240159,0.4208860230558244
2,15,0.4,0,A_close,geom2,2026,436,113,0.415929203539823,0.6676337846550613,0.22913036174518933,0.6504306644279337,0.4298321937305441
2,15,0.4,0,A_close,path7,2025,237,199,0.4371859296482412,0.5663998357963875,0.24377872275269183,0.6816581456340689,0.42682386641945297
2,15,0.4,0,A_close,path7,2026,436,113,0.415929203539823,0.5647969052224371,0.24307858085455683,0.6794388175854518,0.4311660493498091
2,15,0.4,0,A_close,base9,2025,237,199,0.4371859296482412,0.5509031198686372,0.24786094943703021,0.6906123538524926,0.4238615299990615
2,15,0.4,0,A_close,base9,2026,436,113,0.415929203539823,0.5693101225016118,0.2424603524982799,0.6781313144033279,0.43094558162103214
2,15,0.4,0,A_close,extended_path,2025,237,199,0.4371859296482412,0.5132389162561577,0.2583697123892392,0.7152597937201961,0.41545467693472715
2,15,0.4,0,A_close,extended_path,2026,436,113,0.415929203539823,0.4970986460348163,0.2600335501036763,0.7175383498619345,0.4343026195754381
2,15,0.4,0,A_close,geom_path,2025,237,199,0.4371859296482412,0.5495689655172412,0.2483842297715339,0.6918971805428135,0.42412602440316133
2,15,0.4,0,A_close,geom_path,2026,436,113,0.415929203539823,0.6018697614442295,0.23809269057304852,0.6692355960152852,0.4319559035352654
2,15,0.4,1,A_touch,geom2,2025,221,181,0.49171270718232046,0.66695163654128,0.23201754892625812,0.6561109624380037,0.4599355124394113
2,15,0.4,1,A_touch,geom2,2026,402,104,0.4230769230769231,0.7087121212121212,0.21595385777547244,0.6223674070864764,0.4706501175698787
2,15,0.4,1,A_touch,path7,2025,221,181,0.49171270718232046,0.6625549584758184,0.23450581159676656,0.6628359995341839,0.4569625421801671
2,15,0.4,1,A_touch,path7,2026,402,104,0.4230769230769231,0.5973484848484849,0.24370601329552524,0.6843826943374597,0.4675183407669403
2,15,0.4,1,A_touch,base9,2025,221,181,0.49171270718232046,0.6693942354665364,0.23137645334338844,0.6553677083186954,0.4587187784741023
2,15,0.4,1,A_touch,base9,2026,402,104,0.4230769230769231,0.6465909090909091,0.22921453913784445,0.651156778304818,0.4686691885974114
2,15,0.4,1,A_touch,extended_path,2025,221,181,0.49171270718232046,0.6193209574987787,0.24572532637986397,0.6922509560982867,0.46186431972103165
2,15,0.4,1,A_touch,extended_path,2026,402,104,0.4230769230769231,0.553409090909091,0.26245728895936093,0.729697813478647,0.4700278504393713
2,15,0.4,1,A_touch,geom_path,2025,221,181,0.49171270718232046,0.6608451392281387,0.2322516954496024,0.6573783619152778,0.45896066998544244
2,15,0.4,1,A_touch,geom_path,2026,402,104,0.4230769230769231,0.6568181818181819,0.2292246181917995,0.6517314053587033,0.46906919355045673
2,15,0.4,1,A_close,geom2,2025,220,180,0.46111111111111114,0.5831573717550614,0.2455485260708851,0.6839065632149588,0.42917099507595735
2,15,0.4,1,A_close,geom2,2026,400,103,0.47572815533980584,0.6545729402872261,0.23832725523513967,0.6696040582806826,0.4422788057713677
2,15,0.4,1,A_close,path7,2025,220,180,0.46111111111111114,0.582287914544777,0.24579401887514815,0.6853732142858994,0.4264391518333678
2,15,0.4,1,A_close,path7,2026,400,103,0.47572815533980584,0.5241874527588813,0.2583386384661076,0.7126692721104915,0.43718093355862786
2,15,0.4,1,A_close,base9,2025,220,180,0.46111111111111114,0.5434107564277729,0.24928380542181358,0.6924084577664215,0.4264913305240736
2,15,0.4,1,A_close,base9,2026,400,103,0.47572815533980584,0.5427059712774,0.2559497118770714,0.7073465246766529,0.43715423931205855
2,15,0.4,1,A_close,extended_path,2025,220,180,0.46111111111111114,0.5852689106943236,0.2524194039354918,0.7037801167320293,0.4190156580914282
2,15,0.4,1,A_close,extended_path,2026,400,103,0.47572815533980584,0.455026455026455,0.28638977324286613,0.7817158085909306,0.4344426624892744
2,15,0.4,1,A_close,geom_path,2025,220,180,0.46111111111111114,0.556204198236244,0.24699825570357498,0.6874460639223114,0.426706409641477
2,15,0.4,1,A_close,geom_path,2026,400,103,0.47572815533980584,0.5986394557823129,0.2472782987011945,0.6888774279754751,0.4387950127041973
2,15,0.5,0,A_touch,geom2,2025,207,168,0.44642857142857145,0.6318279569892473,0.23714962247233,0.6669387504594817,0.4445303880449723
2,15,0.5,0,A_touch,geom2,2026,375,95,0.4631578947368421,0.7049910873440285,0.22272878022165601,0.6368114451843025,0.4487110690321017
2,15,0.5,0,A_touch,path7,2025,207,168,0.44642857142857145,0.6458781362007169,0.2341887441630047,0.6616175673255026,0.4428389596222625
2,15,0.5,0,A_touch,path7,2026,375,95,0.4631578947368421,0.5913547237076648,0.24547202561304438,0.6866044575436994,0.4538270863705577
2,15,0.5,0,A_touch,base9,2025,207,168,0.44642857142857145,0.6427240143369175,0.2355972198058093,0.6655687599150462,0.4443183456167196
2,15,0.5,0,A_touch,base9,2026,375,95,0.4631578947368421,0.6247771836007131,0.23880157741492786,0.6718221243383897,0.45257812264711916
2,15,0.5,0,A_touch,extended_path,2025,207,168,0.44642857142857145,0.6167741935483871,0.2507264672431481,0.7060057583175597,0.4576328728833298
2,15,0.5,0,A_touch,extended_path,2026,375,95,0.4631578947368421,0.571301247771836,0.2522296556593939,0.701140287028012,0.46342540533970594
2,15,0.5,0,A_touch,geom_path,2025,207,168,0.44642857142857145,0.643584229390681,0.2361821718106537,0.6670354992946861,0.4430978240118527
2,15,0.5,0,A_touch,geom_path,2026,375,95,0.4631578947368421,0.6305704099821746,0.23834227256285487,0.6711543634473767,0.4532389726261696
2,15,0.5,0,A_close,geom2,2025,206,167,0.4431137724550898,0.5852949723917465,0.24442036479465815,0.6818415026579776,0.43243702514249416
2,15,0.5,0,A_close,geom2,2026,373,94,0.5106382978723404,0.6435688405797102,0.24711111057518287,0.6872604157205384,0.4387339954136079
2,15,0.5,0,A_close,path7,2025,206,167,0.4431137724550898,0.5614646904969485,0.247960317950026,0.69021656469059,0.42789481914149496
2,15,0.5,0,A_close,path7,2026,373,94,0.5106382978723404,0.5036231884057971,0.2591293029521685,0.7116995130782573,0.4324458954360786
2,15,0.5,0,A_close,base9,2025,206,167,0.4431137724550898,0.5571054925893635,0.24965772727861843,0.6942286862248188,0.4269927733061553
2,15,0.5,0,A_close,base9,2026,373,94,0.5106382978723404,0.4846014492753623,0.2618764381365564,0.7175874615337123,0.43348750580511425
2,15,0.5,0,A_close,extended_path,2025,206,167,0.4431137724550898,0.5382156349898285,0.2570496269567954,0.7130172618846399,0.41965759347389603
2,15,0.5,0,A_close,extended_path,2026,373,94,0.5106382978723404,0.4601449275362319,0.274074990166657,0.7452266663700339,0.4381324749916498
2,15,0.5,0,A_close,geom_path,2025,206,167,0.4431137724550898,0.553763440860215,0.24914085441498218,0.6930464098591035,0.42890722535813286
2,15,0.5,0,A_close,geom_path,2026,373,94,0.5106382978723404,0.5131340579710144,0.25859817951696384,0.7107701165187634,0.43432585861591333
2,15,0.5,1,A_touch,geom2,2025,174,135,0.5185185185185185,0.6301098901098902,0.24011492464384113,0.6740004865562973,0.4829154593820314
2,15,0.5,1,A_touch,geom2,2026,309,84,0.5238095238095238,0.6948863636363636,0.22674655508561434,0.6456137438937678,0.48597915030911115
2,15,0.5,1,A_touch,path7,2025,174,135,0.5185185185185185,0.6030769230769231,0.25400506219405256,0.7106437891592288,0.4686170579254082
2,15,0.5,1,A_touch,path7,2026,309,84,0.5238095238095238,0.6102272727272728,0.2472280568369875,0.6907610682328518,0.4862551992533926
2,15,0.5,1,A_touch,base9,2025,174,135,0.5185185185185185,0.6386813186813187,0.2485988180796363,0.7097387492313214,0.4747242022883012
2,15,0.5,1,A_touch,base9,2026,309,84,0.5238095238095238,0.6897727272727272,0.2263631808506452,0.6456196228250123,0.4841198992195228
2,15,0.5,1,A_touch,extended_path,2025,174,135,0.5185185185185185,0.521978021978022,0.2719661329927532,0.746865715449062,0.46529963200514673
2,15,0.5,1,A_touch,extended_path,2026,309,84,0.5238095238095238,0.5715909090909091,0.2619770018803419,0.7285004994279011,0.49567681193354346
2,15,0.5,1,A_touch,geom_path,2025,174,135,0.5185185185185185,0.621978021978022,0.2500024289784939,0.7096125282737019,0.4719220975467467
2,15,0.5,1,A_touch,geom_path,2026,309,84,0.5238095238095238,0.665340909090909,0.23264946427512656,0.6583485071724846,0.4839021323157388
2,15,0.5,1,A_close,geom2,2025,172,134,0.5149253731343284,0.5507246376811594,0.25223210519917155,0.697635578516169,0.4525131811900402
2,15,0.5,1,A_close,geom2,2026,306,83,0.5301204819277109,0.5524475524475524,0.24957226062927398,0.6922965110548782,0.47821086224123865
2,15,0.5,1,A_close,path7,2025,172,134,0.5149253731343284,0.5438127090301004,0.2637872643126012,0.7289544357451824,0.4421301135276433
2,15,0.5,1,A_close,path7,2026,306,83,0.5301204819277109,0.4656177156177156,0.25882815877109405,0.7110429138369433,0.4737205070154177
2,15,0.5,1,A_close,base9,2025,172,134,0.5149253731343284,0.5261984392419174,0.2667541013980514,0.7351548764155246,0.44461045679098443
2,15,0.5,1,A_close,base9,2026,306,83,0.5301204819277109,0.5046620046620047,0.2548233696383224,0.7029517440292028,0.4721161314939118
2,15,0.5,1,A_close,extended_path,2025,172,134,0.5149253731343284,0.5199554069119287,0.2727502144775466,0.7483722873332734,0.42336258943891264
2,15,0.5,1,A_close,extended_path,2026,306,83,0.5301204819277109,0.40034965034965037,0.2793949822237654,0.755825493472418,0.47540667521834995
2,15,0.5,1,A_close,geom_path,2025,172,134,0.5149253731343284,0.5473801560758083,0.263806520424721,0.7287899320293203,0.4409338546291319
2,15,0.5,1,A_close,geom_path,2026,306,83,0.5301204819277109,0.49475524475524474,0.2560435497816943,0.7055127287064176,0.47169226209481585
2,30,0.25,0,A_touch,geom2,2025,373,323,0.4024767801857585,0.7299322439218812,0.20248971403954244,0.5957032105785349,0.39238950588740606
2,30,0.25,0,A_touch,geom2,2026,696,169,0.3136094674556213,0.7132400780741704,0.1969994735653238,0.5787087343202082,0.3945080535824002
2,30,0.25,0,A_touch,path7,2025,373,323,0.4024767801857585,0.6896373056994819,0.2158842066531141,0.6279765286798862,0.37861490135100934
2,30,0.25,0,A_touch,path7,2026,696,169,0.3136094674556213,0.6676968119713728,0.21182483855448878,0.614907591137468,0.39976744135038145
2,30,0.25,0,A_touch,base9,2025,373,323,0.4024767801857585,0.6897170187325629,0.21480808321995415,0.6271945632171426,0.39547747835158636
2,30,0.25,0,A_touch,base9,2026,696,169,0.3136094674556213,0.7015289525048797,0.2015864763722567,0.5878718086907315,0.3927204925909785
2,30,0.25,0,A_touch,extended_path,2025,373,323,0.4024767801857585,0.6915105619768833,0.21534179975389345,0.6249840073231907,0.3888587526191399
2,30,0.25,0,A_touch,extended_path,2026,696,169,0.3136094674556213,0.6745283018867925,0.2116783919869219,0.6130810147731507,0.4005106405597362
2,30,0.25,0,A_touch,geom_path,2025,373,323,0.4024767801857585,0.7049422080510164,0.21280100808842492,0.6244605025444664,0.3920417804092092
2,30,0.25,0,A_touch,geom_path,2026,696,169,0.3136094674556213,0.7101496421600522,0.1992817321617577,0.5853858477800369,0.3945429662096924
2,30,0.25,0,A_close,geom2,2025,376,325,0.4276923076923077,0.6744024135530285,0.2254692125018214,0.6422465705914622,0.39187670983956974
2,30,0.25,0,A_close,geom2,2026,701,167,0.3473053892215569,0.6901297057893072,0.2088874468560546,0.607426554325487,0.40901965257367306
2,30,0.25,0,A_close,path7,2025,376,325,0.4276923076923077,0.6165777055774735,0.2365809444568572,0.6676674224752545,0.38956341788569976
2,30,0.25,0,A_close,path7,2026,701,167,0.3473053892215569,0.6475798797848782,0.22104758835917349,0.6348722952908333,0.41009694320834184
2,30,0.25,0,A_close,base9,2025,376,325,0.4276923076923077,0.615881488357701,0.23481077476403117,0.6640919776993748,0.3985743658748393
2,30,0.25,0,A_close,base9,2026,701,167,0.3473053892215569,0.6621322366339766,0.21360035141615055,0.616563458082502,0.4046668850152488
2,30,0.25,0,A_close,extended_path,2025,376,325,0.4276923076923077,0.6292256517366752,0.23604418192440965,0.6670848155355651,0.3958467059159646
2,30,0.25,0,A_close,extended_path,2026,701,167,0.3473053892215569,0.6352420120215122,0.22307300656032178,0.6372853880374248,0.41183224906599747
2,30,0.25,0,A_close,geom_path,2025,376,325,0.4276923076923077,0.6284133983136071,0.23223946905782056,0.6592273787583519,0.3987823161682962
2,30,0.25,0,A_close,geom_path,2026,701,167,0.3473053892215569,0.6793736159443214,0.21076087494796486,0.6116788947063162,0.40739361458286116
2,30,0.25,1,A_touch,geom2,2025,358,309,0.3818770226537217,0.7162569881977106,0.20586309755950838,0.6009912110839869,0.4023612077351225
2,30,0.25,1,A_touch,geom2,2026,667,165,0.3575757575757576,0.7035497281739687,0.2036293168077692,0.5938790435040177,0.3897662745220933
2,30,0.25,1,A_touch,path7,2025,358,309,0.3818770226537217,0.6947377762001953,0.21094132287297587,0.613313650027578,0.3867300477528215
2,30,0.25,1,A_touch,path7,2026,667,165,0.3575757575757576,0.6445474896066516,0.22225760657964186,0.6373258300011823,0.39413416058520884
2,30,0.25,1,A_touch,base9,2025,358,309,0.3818770226537217,0.6971780992102228,0.2110752773263756,0.6148014455977813,0.39895434723048234
2,30,0.25,1,A_touch,base9,2026,667,165,0.3575757575757576,0.6808442596738088,0.21286320306391823,0.6141715803514101,0.3889468420047014
2,30,0.25,1,A_touch,extended_path,2025,358,309,0.3818770226537217,0.6934066909219984,0.21091127054390377,0.6135063122021827,0.38919502122788263
2,30,0.25,1,A_touch,extended_path,2026,667,165,0.3575757575757576,0.6616565398145187,0.2218426487451999,0.6399897190165064,0.3977559348601446
2,30,0.25,1,A_touch,geom_path,2025,358,309,0.3818770226537217,0.7135504481320436,0.2081172414533916,0.6081822259548995,0.39875732645074163
2,30,0.25,1,A_touch,geom_path,2026,667,165,0.3575757575757576,0.6934761752478414,0.20952946402824155,0.6086474090883375,0.39325472130962025
2,30,0.25,1,A_close,geom2,2025,360,310,0.41935483870967744,0.6485897435897436,0.22864835430797256,0.6493402377783034,0.4106599117685721
2,30,0.25,1,A_close,geom2,2026,670,163,0.3803680981595092,0.6892366656020441,0.21559661969270516,0.6219221435988057,0.41424409838237186
2,30,0.25,1,A_close,path7,2025,360,310,0.41935483870967744,0.58991452991453,0.23787190811791442,0.6695167181412699,0.4066243270521737
2,30,0.25,1,A_close,path7,2026,670,163,0.3803680981595092,0.6184924944107314,0.22827686190963697,0.6480550368662538,0.4141003429314415
2,30,0.25,1,A_close,base9,2025,360,310,0.41935483870967744,0.6021367521367521,0.23574992074310477,0.6649656792960089,0.4110216422074536
2,30,0.25,1,A_close,base9,2026,670,163,0.3803680981595092,0.648834238262536,0.22132155514531276,0.6329449437659376,0.410541087723569
2,30,0.25,1,A_close,extended_path,2025,360,310,0.41935483870967744,0.6003846153846153,0.23783211355399395,0.6709587890089174,0.4075293232680712
