label,prog1_min,prog1_max,prog1_all_positive,run_min,run_max,run_all_positive,prog3_min,prog3_max,prog3_all_negative,coef_cosine_min,coef_cosine_mean
accept_retain_extreme_15,0.5643597587633672,0.6742450689508923,True,0.3525695380220885,0.4464056051317275,True,-0.1472927312092032,-0.0184336980435233,True,0.9757700111541572,0.9869428035818221
accept_retain_extreme_30,0.5743724379604074,0.6281405217405818,True,0.2378370665529968,0.3700307509992326,True,-0.2769136391625344,-0.1533411593523733,True,0.979262920961286,0.9899513282273268
accept_retain_extreme_60,0.6523694564989906,0.6836679280838625,True,0.0740171494930972,0.3554130750118867,True,-0.2860882380819044,-0.0265019982201644,True,0.9221283285604284,0.9569720548381978
