block,entry_ts,direction,entry,sl,sl_dist,atr180,sl_atr180,topology,d_same,d_opp,policy,status,exit_ts,exit_price,R,route_id,candidate_order,next_ts,next_ref,accepted_rank,role,hybrid_status,hybrid_exit_ts,hybrid_exit_price,hybrid_pnl,entry_spread_price,exit_spread_price,spread_cost,net_0x,net_1x,net_2x,net_3x
FULL_2022_202608,2023-05-25 15:35:00,DOWN,1949.1,1964.75,15.650000000000093,10.27939390545869,1.52246330318069,SAME_NEAREST,5.129999999999882,36.17000000000007,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-05-30 12:55:00,1949.71,-0.0389776357827555,123,4.0,2023-05-25 15:38:00,1943.97,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-05-25 15:38:00,1943.97,5.129999999999882,0.12,0.12,0.12,5.129999999999882,5.009999999999882,4.8899999999998816,4.7699999999998814
FULL_2022_202608,2023-05-25 15:38:00,DOWN,1943.97,1964.75,20.779999999999973,10.27939390545869,2.0215199642232915,SAME_NEAREST,9.799999999999956,41.29999999999996,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-05-30 12:55:00,1949.71,-0.2762271414821952,123,5.0,2023-05-30 06:53:00,1940.23,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-05-30 06:53:00,1940.23,3.740000000000009,0.12,0.12,0.12,3.740000000000009,3.620000000000009,3.500000000000009,3.380000000000009
FULL_2022_202608,2023-05-30 14:33:00,UP,1957.25,1931.97,25.279999999999973,10.112918038495565,2.499773053016923,SAME_NEAREST,7.5,49.75999999999999,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-06-01 11:39:00,1953.64,-0.1428006329113886,124,1.0,2023-05-31 08:53:00,1963.51,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-06-01 11:39:00,1953.64,-3.6099999999999,0.12,0.12,0.12,-3.6099999999999,-3.7299999999999,-3.8499999999999,-3.9699999999999
FULL_2022_202608,2023-05-31 08:53:00,UP,1963.51,1953.64,9.86999999999989,10.083594164675349,0.9788176555712924,SAME_NEAREST,1.240000000000009,31.539999999999964,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-01 11:39:00,,,124,2.0,2023-05-31 08:58:00,1964.75,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-05-31 08:58:00,1964.75,1.240000000000009,0.12,0.12,0.12,1.240000000000009,1.120000000000009,1.000000000000009,0.8800000000000091
FULL_2022_202608,2023-05-31 08:58:00,UP,1964.75,1953.64,11.1099999999999,10.083594164675349,1.1017896811952466,SAME_NEAREST,20.519999999999985,32.77999999999997,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-01 11:39:00,,,124,3.0,2023-06-01 11:39:00,1953.64,3,CONTINUATION_CHILD,AMBIGUOUS,2023-06-01 11:39:00,,,0.12,0.12,0.12,,,,
FULL_2022_202608,2023-06-02 06:21:00,UP,1983.09,1958.68,24.40999999999985,10.011156323598556,2.4382797761792983,SAME_NEAREST,2.180000000000064,29.730000000000015,MULTI_CHILD_ERA4,SL,2023-06-02 19:07:00,1958.68,-1.0,125,2.0,2023-06-02 19:48:00,1953.36,2,CONTINUATION_CHILD,SL,2023-06-02 19:07:00,1958.68,-24.40999999999985,0.12,0.12,0.12,-24.40999999999985,-24.529999999999852,-24.64999999999985,-24.76999999999985
FULL_2022_202608,2023-06-01 17:00:00,UP,1974.82,1953.36,21.46000000000004,10.055579070256664,2.134138655771346,SAME_NEAREST,10.450000000000044,42.84999999999991,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-02 19:48:00,,,125,1.0,2023-06-02 06:21:00,1983.09,1,ANCHOR_CHILD,AMBIGUOUS,2023-06-02 19:48:00,,,0.12,0.12,0.12,,,,
FULL_2022_202608,2023-06-07 04:13:00,UP,1966.36,1962.32,4.039999999999964,9.841795394435454,0.4104942074170915,OPPOSITE_NEAREST,17.060000000000173,12.029999999999973,MULTI_CHILD_ERA4,SL,2023-06-07 09:16:00,1962.32,-1.0,126,1.0,2023-06-07 16:52:00,1966.74,1,ANCHOR_CHILD,SL,2023-06-07 09:16:00,1962.32,-4.039999999999964,0.12,0.12,0.12,-4.039999999999964,-4.159999999999964,-4.279999999999964,-4.399999999999964
FULL_2022_202608,2023-06-07 16:52:00,UP,1966.74,1954.94,11.799999999999956,9.806571707086084,1.2032747378447708,OPPOSITE_NEAREST,16.680000000000064,12.410000000000082,MULTI_CHILD_ERA4,SL,2023-06-07 18:23:00,1954.94,-1.0,126,2.0,2023-06-07 18:26:00,1954.33,2,CONTINUATION_CHILD,SL,2023-06-07 18:23:00,1954.94,-11.799999999999956,0.12,0.12,0.12,-11.799999999999956,-11.919999999999956,-12.039999999999957,-12.159999999999956
FULL_2022_202608,2023-06-09 15:31:00,UP,1970.5,1960.61,9.8900000000001,9.745671920416031,1.0148094539568602,SAME_NEAREST,12.920000000000073,30.99000000000001,MULTI_CHILD_ERA4,SL,2023-06-09 16:38:00,1960.61,-1.0,127,2.0,2023-06-12 04:29:00,1956.56,2,CONTINUATION_CHILD,SL,2023-06-09 16:38:00,1960.61,-9.8900000000001,0.12,0.12,0.12,-9.8900000000001,-10.0100000000001,-10.1300000000001,-10.2500000000001
FULL_2022_202608,2023-06-08 17:32:00,UP,1970.19,1944.95,25.24000000000001,9.85077728740974,2.562234356090783,SAME_NEAREST,13.230000000000018,30.680000000000064,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-06-12 04:29:00,1956.56,-0.5400158478605429,127,1.0,2023-06-09 15:31:00,1970.5,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-06-12 04:29:00,1956.56,-13.63000000000011,0.12,0.12,0.12,-13.63000000000011,-13.750000000000108,-13.87000000000011,-13.990000000000109
FULL_2022_202608,2023-06-12 16:49:00,DOWN,1954.23,1966.99,12.759999999999993,9.639355156765651,1.323740000496198,SAME_NEAREST,14.720000000000027,18.809999999999945,MULTI_CHILD_ERA4,SL,2023-06-13 15:30:00,1966.99,-1.0,128,1.0,2023-06-14 23:54:00,1940.01,1,ANCHOR_CHILD,SL,2023-06-13 15:30:00,1966.99,-12.759999999999991,0.12,0.12,0.12,-12.759999999999991,-12.87999999999999,-12.999999999999991,-13.11999999999999
FULL_2022_202608,2023-06-14 23:54:00,DOWN,1940.01,1960.23,20.220000000000027,9.641507961984216,2.0971823162648477,SAME_NEAREST,0.5,30.799999999999955,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-15 20:55:00,,,128,2.0,2023-06-15 03:48:00,1939.51,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-15 03:48:00,1939.51,0.5,0.12,0.12,0.12,0.5,0.38,0.26,0.14
FULL_2022_202608,2023-06-15 03:48:00,DOWN,1939.51,1960.23,20.720000000000027,9.67772180663986,2.140999753246068,SAME_NEAREST,1.410000000000082,20.720000000000027,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-15 20:55:00,,,128,3.0,2023-06-15 03:51:00,1938.1,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-15 03:51:00,1938.1,1.4100000000000819,0.12,0.12,0.12,1.4100000000000819,1.2900000000000817,1.1700000000000819,1.050000000000082
FULL_2022_202608,2023-06-15 03:51:00,DOWN,1938.1,1960.23,22.13000000000011,9.67772180663986,2.2866951997748868,SAME_NEAREST,6.129999999999882,22.13000000000011,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-15 20:55:00,,,128,4.0,2023-06-15 08:11:00,1931.97,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-15 08:11:00,1931.97,6.129999999999882,0.12,0.12,0.12,6.129999999999882,6.009999999999882,5.8899999999998816,5.7699999999998814
FULL_2022_202608,2023-06-15 08:11:00,DOWN,1931.97,1960.23,28.25999999999999,9.661309703905792,2.9250692572845765,SAME_NEAREST,24.480000000000015,28.25999999999999,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-15 20:55:00,,,128,5.0,2023-06-15 20:55:00,1960.23,5,CONTINUATION_CHILD,AMBIGUOUS,2023-06-15 20:55:00,,,0.12,0.12,0.12,,,,
FULL_2022_202608,2023-06-19 09:52:00,DOWN,1953.25,1958.68,5.430000000000064,9.584366405257752,0.5665476224929482,OPPOSITE_NEAREST,28.6099999999999,14.6400000000001,MULTI_CHILD_ERA4,SL,2023-06-19 11:25:00,1958.68,-1.0,129,1.0,2023-06-20 04:43:00,1947.73,1,ANCHOR_CHILD,SL,2023-06-19 11:25:00,1958.68,-5.430000000000064,0.12,0.12,0.12,-5.430000000000064,-5.550000000000064,-5.670000000000064,-5.790000000000064
FULL_2022_202608,2023-06-20 04:43:00,DOWN,1947.73,1954.13,6.400000000000091,9.449716078002462,0.6772690255634602,OPPOSITE_NEAREST,23.08999999999992,10.980000000000018,MULTI_CHILD_ERA4,SL,2023-06-20 10:33:00,1954.13,-1.0,129,2.0,2023-06-21 15:21:00,1929.77,2,CONTINUATION_CHILD,SL,2023-06-20 10:33:00,1954.13,-6.400000000000091,0.12,0.12,0.12,-6.400000000000091,-6.520000000000091,-6.640000000000091,-6.760000000000091
FULL_2022_202608,2023-06-21 15:21:00,DOWN,1929.77,1937.39,7.620000000000118,9.359652002780214,0.814132832901977,SAME_NEAREST,5.129999999999882,26.980000000000015,MULTI_CHILD_ERA4,SL,2023-06-21 21:32:00,1937.39,-1.0,129,3.0,2023-06-21 16:37:00,1924.64,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-21 16:37:00,1924.64,5.129999999999882,0.12,0.12,0.12,5.129999999999882,5.009999999999882,4.8899999999998816,4.7699999999998814
FULL_2022_202608,2023-06-21 16:37:00,DOWN,1924.64,1937.39,12.75,9.362320602764768,1.3618418489359172,OPPOSITE_NEAREST,17.15000000000009,14.8599999999999,MULTI_CHILD_ERA4,SL,2023-06-21 21:32:00,1937.39,-1.0,129,4.0,2023-06-22 16:11:00,1919.11,4,CONTINUATION_CHILD,SL,2023-06-21 21:32:00,1937.39,-12.75,0.12,0.12,0.12,-12.75,-12.87,-12.99,-13.11
FULL_2022_202608,2023-06-22 16:11:00,DOWN,1919.11,1934.26,15.150000000000093,9.287789210268366,1.6311739701468029,SAME_NEAREST,11.61999999999989,18.480000000000015,MULTI_CHILD_ERA4,SL,2023-06-23 16:26:00,1934.26,-1.0,129,5.0,2023-06-27 14:21:00,1921.02,5,CONTINUATION_CHILD,SL,2023-06-23 16:26:00,1934.26,-15.150000000000093,0.12,0.12,0.12,-15.150000000000093,-15.270000000000092,-15.390000000000093,-15.510000000000092
FULL_2022_202608,2023-06-27 14:21:00,DOWN,1921.02,1929.73,8.710000000000036,9.12358162646223,0.9546689399629382,SAME_NEAREST,10.980000000000018,12.319999999999936,MULTI_CHILD_ERA4,SL,2023-06-27 15:37:00,1929.73,-1.0,129,6.0,2023-06-28 09:43:00,1910.04,6,CONTINUATION_CHILD,SL,2023-06-27 15:37:00,1929.73,-8.710000000000036,0.12,0.12,0.12,-8.710000000000036,-8.830000000000036,-8.950000000000037,-9.070000000000036
FULL_2022_202608,2023-06-28 09:43:00,DOWN,1910.04,1917.2,7.160000000000082,9.10425679838731,0.7864453033957011,SAME_NEAREST,2.5499999999999545,20.63000000000011,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-06-30 15:43:00,1913.4,-0.4692737430167722,129,7.0,2023-06-28 12:49:00,1907.49,7,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-28 12:49:00,1907.49,2.5499999999999545,0.12,0.12,0.12,2.5499999999999545,2.4299999999999544,2.3099999999999543,2.1899999999999546
FULL_2022_202608,2023-06-28 12:49:00,DOWN,1907.49,1917.2,9.710000000000036,9.101288705062936,1.066881879551682,SAME_NEAREST,21.789999999999964,23.180000000000064,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-06-30 15:43:00,1913.4,-0.608650875386206,129,8.0,2023-06-29 06:20:00,1902.8,8,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-06-29 06:20:00,1902.8,4.690000000000055,0.12,0.12,0.12,4.690000000000055,4.5700000000000545,4.450000000000054,4.330000000000054
FULL_2022_202608,2023-06-29 06:20:00,DOWN,1902.8,1913.4,10.600000000000136,9.049116535267911,1.1713850693255887,SAME_NEAREST,17.09999999999991,27.87000000000012,MULTI_CHILD_ERA4,AMBIGUOUS,2023-06-30 15:43:00,,,129,9.0,2023-06-30 15:43:00,1913.4,9,CONTINUATION_CHILD,AMBIGUOUS,2023-06-30 15:43:00,,,0.12,0.12,0.12,,,,
FULL_2022_202608,2023-07-05 16:12:00,UP,1930.96,1920.84,10.120000000000118,8.727607582585621,1.1595388431753928,SAME_NEAREST,2.3799999999998818,20.96000000000004,MULTI_CHILD_ERA4,SL,2023-07-05 17:37:00,1920.84,-1.0,130,3.0,2023-07-05 16:18:00,1933.34,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-05 16:18:00,1933.34,2.3799999999998818,0.12,0.12,0.12,2.3799999999998818,2.2599999999998817,2.1399999999998816,2.019999999999882
FULL_2022_202608,2023-07-05 16:18:00,UP,1933.34,1920.84,12.5,8.727607582585621,1.4322367134083245,SAME_NEAREST,3.960000000000037,23.33999999999992,MULTI_CHILD_ERA4,SL,2023-07-05 17:37:00,1920.84,-1.0,130,4.0,2023-07-06 15:20:00,1914.66,4,CONTINUATION_CHILD,SL,2023-07-05 17:37:00,1920.84,-12.5,0.12,0.12,0.12,-12.5,-12.62,-12.74,-12.86
FULL_2022_202608,2023-07-03 16:16:00,UP,1922.74,1910.0,12.740000000000007,9.011676623692914,1.4137213897028695,SAME_NEAREST,7.930000000000064,22.21000000000004,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-06 15:20:00,1914.66,-0.6342229199371995,130,1.0,2023-07-03 17:01:00,1930.67,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-06 15:20:00,1914.66,-8.079999999999927,0.12,0.12,0.12,-8.079999999999927,-8.199999999999926,-8.319999999999927,-8.439999999999927
FULL_2022_202608,2023-07-03 17:01:00,UP,1930.67,1910.0,20.670000000000076,9.011676623692914,2.2936908261505806,SAME_NEAREST,2.6699999999998454,30.1400000000001,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-06 15:20:00,1914.66,-0.7745524915336205,130,2.0,2023-07-05 16:12:00,1930.96,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-05 16:12:00,1930.96,0.2899999999999636,0.12,0.12,0.12,0.2899999999999636,0.16999999999996362,0.04999999999996363,-0.07000000000003637
FULL_2022_202608,2023-07-06 15:21:00,DOWN,1910.0,1935.03,25.029999999999973,8.677410907158134,2.8845009493963607,SAME_NEAREST,9.470000000000027,25.029999999999973,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-07 15:30:00,1927.6,-0.7031562125449432,131,1.0,2023-07-07 15:30:00,1927.6,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-07 15:30:00,1927.6,-17.59999999999991,0.12,0.16,0.16,-17.59999999999991,-17.75999999999991,-17.91999999999991,-18.07999999999991
FULL_2022_202608,2023-07-14 05:03:00,UP,1963.54,1954.69,8.849999999999909,8.518092800649821,1.0389649663507736,SAME_NEAREST,4.350000000000136,11.180000000000064,MULTI_CHILD_ERA4,SL,2023-07-14 10:39:00,1954.69,-1.0,132,6.0,2023-07-14 17:01:00,1952.36,6,CONTINUATION_CHILD,SL,2023-07-14 10:39:00,1954.69,-8.849999999999909,0.12,0.12,0.12,-8.849999999999909,-8.969999999999908,-9.08999999999991,-9.209999999999908
FULL_2022_202608,2023-07-11 09:40:00,UP,1937.59,1924.35,13.240000000000007,8.635272010893269,1.533246431994029,SAME_NEAREST,1.9100000000000816,24.949999999999815,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,1.115558912386705,132,1.0,2023-07-12 04:42:00,1938.48,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,14.769999999999982,0.12,0.12,0.12,14.769999999999982,14.649999999999983,14.529999999999982,14.409999999999982
FULL_2022_202608,2023-07-12 04:42:00,UP,1938.48,1929.32,9.160000000000082,8.570258498223106,1.068812568710646,SAME_NEAREST,1.0199999999999818,25.83999999999992,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,1.5152838427947333,132,2.0,2023-07-12 05:22:00,1939.5,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-12 05:22:00,1939.5,1.0199999999999818,0.12,0.12,0.12,1.0199999999999818,0.8999999999999818,0.7799999999999818,0.6599999999999818
FULL_2022_202608,2023-07-12 05:22:00,UP,1939.5,1929.32,10.180000000000064,8.570258498223106,1.1878288154447978,SAME_NEAREST,17.25,26.8599999999999,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,1.2632612966601002,132,3.0,2023-07-12 16:54:00,1956.75,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-12 16:54:00,1956.75,17.25,0.12,0.12,0.12,17.25,17.13,17.01,16.89
FULL_2022_202608,2023-07-12 16:54:00,UP,1956.75,1929.32,27.430000000000064,8.589345952493211,3.1934911169852245,SAME_NEAREST,1.9600000000000364,44.1099999999999,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,-0.1600437477214761,132,4.0,2023-07-12 19:33:00,1958.71,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-12 19:33:00,1958.71,1.9600000000000364,0.12,0.12,0.12,1.9600000000000364,1.8400000000000363,1.7200000000000364,1.6000000000000365
FULL_2022_202608,2023-07-12 19:33:00,UP,1958.71,1932.85,25.860000000000127,8.589345952493211,3.0107065361005514,SAME_NEAREST,9.180000000000064,46.069999999999936,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-14 17:01:00,1952.36,-0.2455529775715431,132,5.0,2023-07-14 05:03:00,1963.54,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-14 05:03:00,1963.54,4.829999999999927,0.12,0.12,0.12,4.829999999999927,4.709999999999927,4.589999999999927,4.469999999999927
FULL_2022_202608,2023-07-17 10:22:00,DOWN,1950.87,1961.07,10.200000000000044,8.449155394993141,1.2072212574104664,OPPOSITE_NEAREST,18.019999999999985,12.900000000000093,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-18 06:04:00,1959.84,-0.8794117647058811,133,1.0,2023-07-18 06:04:00,1959.84,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-18 06:04:00,1959.84,-8.970000000000027,0.12,0.12,0.12,-8.970000000000027,-9.090000000000027,-9.210000000000027,-9.330000000000027
FULL_2022_202608,2023-07-20 04:15:00,UP,1980.96,1975.4,5.559999999999945,8.338715002993666,0.6667694000818903,SAME_NEAREST,3.3899999999998727,11.240000000000007,MULTI_CHILD_ERA4,SL,2023-07-20 15:30:00,1975.4,-1.0,134,5.0,2023-07-20 04:36:00,1984.35,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-20 04:36:00,1984.35,3.3899999999998727,0.12,0.12,0.12,3.3899999999998727,3.2699999999998726,3.1499999999998725,3.029999999999873
FULL_2022_202608,2023-07-20 04:36:00,UP,1984.35,1975.4,8.949999999999818,8.338715002993666,1.0733068580454777,SAME_NEAREST,0.9200000000000728,14.629999999999882,MULTI_CHILD_ERA4,SL,2023-07-20 15:30:00,1975.4,-1.0,134,6.0,2023-07-20 05:02:00,1986.01,6,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-20 05:02:00,1986.01,1.6600000000000819,0.12,0.12,0.12,1.6600000000000819,1.5400000000000817,1.4200000000000819,1.300000000000082
FULL_2022_202608,2023-07-20 05:02:00,UP,1986.01,1975.4,10.6099999999999,8.338715002993666,1.272378297638284,OPPOSITE_NEAREST,36.12000000000012,16.289999999999964,MULTI_CHILD_ERA4,SL,2023-07-20 15:30:00,1975.4,-1.0,134,7.0,2023-07-20 17:37:00,1969.72,7,CONTINUATION_CHILD,SL,2023-07-20 15:30:00,1975.4,-10.6099999999999,0.12,0.12,0.12,-10.6099999999999,-10.7299999999999,-10.8499999999999,-10.9699999999999
FULL_2022_202608,2023-07-18 10:32:00,UP,1963.77,1954.15,9.61999999999989,8.396224047299082,1.1457531320992411,SAME_NEAREST,4.120000000000118,18.029999999999973,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-20 17:37:00,1969.72,0.6185031185031302,134,1.0,2023-07-18 14:16:00,1970.81,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-20 17:37:00,1969.72,5.9500000000000455,0.12,0.12,0.12,5.9500000000000455,5.830000000000045,5.710000000000045,5.590000000000045
FULL_2022_202608,2023-07-18 14:16:00,UP,1970.81,1957.76,13.049999999999956,8.384800580369642,1.5563876415322746,SAME_NEAREST,2.230000000000018,25.069999999999936,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-20 17:37:00,1969.72,-0.0835249042145534,134,2.0,2023-07-18 17:00:00,1973.04,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-18 17:00:00,1973.04,2.230000000000018,0.12,0.12,0.12,2.230000000000018,2.110000000000018,1.9900000000000182,1.8700000000000183
FULL_2022_202608,2023-07-18 17:00:00,UP,1973.04,1957.76,15.279999999999973,8.402051688256478,1.8186034277028769,SAME_NEAREST,10.38000000000011,27.299999999999955,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-20 17:37:00,1969.72,-0.217277486910991,134,3.0,2023-07-18 17:42:00,1983.42,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-18 17:42:00,1983.42,10.38000000000011,0.12,0.12,0.12,10.38000000000011,10.26000000000011,10.140000000000109,10.02000000000011
FULL_2022_202608,2023-07-18 17:42:00,UP,1983.42,1957.76,25.66000000000008,8.402051688256478,3.0540159656319403,SAME_NEAREST,1.849999999999909,37.680000000000064,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-20 17:37:00,1969.72,-0.533904910366329,134,4.0,2023-07-20 04:15:00,1980.96,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-20 04:15:00,1980.96,-2.4600000000000364,0.12,0.12,0.12,-2.4600000000000364,-2.5800000000000365,-2.7000000000000366,-2.8200000000000363
FULL_2022_202608,2023-07-25 14:26:00,DOWN,1953.15,1964.06,10.909999999999854,8.190337829970833,1.3320573859697198,SAME_NEAREST,7.410000000000082,14.730000000000018,MULTI_CHILD_ERA4,SL,2023-07-25 18:08:00,1964.06,-1.0,135,3.0,2023-07-26 09:15:00,1967.88,3,CONTINUATION_CHILD,SL,2023-07-25 18:08:00,1964.06,-10.909999999999854,0.12,0.12,0.12,-10.909999999999854,-11.029999999999854,-11.149999999999855,-11.269999999999854
FULL_2022_202608,2023-07-21 10:50:00,DOWN,1965.33,1973.73,8.400000000000091,8.309874249519957,1.0108456214587531,SAME_NEAREST,19.58999999999992,22.090000000000146,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-07-26 09:15:00,1967.88,-0.3035714285714469,135,1.0,2023-07-24 21:12:00,1956.78,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-07-26 09:15:00,1967.88,-2.550000000000182,0.12,0.12,0.12,-2.550000000000182,-2.670000000000182,-2.790000000000182,-2.9100000000001818
FULL_2022_202608,2023-07-24 21:12:00,DOWN,1956.78,1967.88,11.100000000000136,8.247048049073866,1.3459361378701624,SAME_NEAREST,11.039999999999964,16.950000000000045,MULTI_CHILD_ERA4,AMBIGUOUS,2023-07-26 09:15:00,,,135,2.0,2023-07-25 14:26:00,1953.15,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-07-25 14:26:00,1953.15,3.6299999999998818,0.12,0.12,0.12,3.6299999999998818,3.5099999999998817,3.3899999999998816,3.269999999999882
FULL_2022_202608,2023-07-26 14:38:00,UP,1973.73,1962.4,11.329999999999927,8.1657743331977,1.3874985442517274,SAME_NEAREST,13.690000000000056,22.470000000000027,MULTI_CHILD_ERA4,SL,2023-07-27 15:49:00,1962.4,-1.0,136,1.0,2023-07-27 16:36:00,1951.26,1,ANCHOR_CHILD,SL,2023-07-27 15:49:00,1962.4,-11.329999999999927,0.12,0.12,0.12,-11.329999999999927,-11.449999999999926,-11.569999999999927,-11.689999999999927
FULL_2022_202608,2023-08-04 15:30:00,DOWN,1929.45,1937.45,8.0,8.090522409641917,0.9888113022795616,OPPOSITE_NEAREST,16.809999999999945,9.240000000000007,MULTI_CHILD_ERA4,SL,2023-08-04 15:31:00,1937.45,-1.0,138,6.0,2023-08-04 15:40:00,1938.69,6,CONTINUATION_CHILD,SL,2023-08-04 15:31:00,1937.45,-8.0,0.12,0.12,0.12,-8.0,-8.12,-8.24,-8.36
FULL_2022_202608,2023-08-01 15:21:00,DOWN,1950.93,1957.69,6.759999999999991,8.203313023259186,0.8240573023159166,SAME_NEAREST,8.38000000000011,21.419999999999845,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-08-04 15:40:00,1938.69,1.810650887573968,138,1.0,2023-08-01 18:15:00,1942.55,1,ANCHOR_CHILD,CHALLENGE_OPENS,2023-08-04 15:40:00,1938.69,12.240000000000009,0.12,0.12,0.12,12.240000000000009,12.12000000000001,12.000000000000009,11.88000000000001
FULL_2022_202608,2023-08-01 18:15:00,DOWN,1942.55,1957.69,15.1400000000001,8.223072395352192,1.8411609763471692,SAME_NEAREST,9.700000000000044,29.799999999999955,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-08-04 15:40:00,1938.69,0.2549537648612863,138,2.0,2023-08-02 17:12:00,1941.25,2,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-08-02 17:12:00,1941.25,1.2999999999999545,0.12,0.12,0.12,1.2999999999999545,1.1799999999999544,1.0599999999999545,0.9399999999999545
FULL_2022_202608,2023-08-02 17:12:00,DOWN,1941.25,1954.73,13.480000000000018,8.207840262670105,1.6423321566463842,SAME_NEAREST,8.400000000000091,31.09999999999991,MULTI_CHILD_ERA4,CHALLENGE_OPENS,2023-08-04 15:40:00,1938.69,0.1899109792284823,138,3.0,2023-08-03 08:08:00,1932.96,3,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-08-03 08:08:00,1932.96,8.289999999999964,0.12,0.12,0.12,8.289999999999964,8.169999999999964,8.049999999999963,7.929999999999963
FULL_2022_202608,2023-08-03 08:08:00,DOWN,1932.96,1938.86,5.899999999999864,8.17689549626859,0.7215452371492633,SAME_NEAREST,0.1100000000001273,21.769999999999985,MULTI_CHILD_ERA4,AMBIGUOUS,2023-08-04 15:40:00,,,138,4.0,2023-08-03 09:55:00,1932.85,4,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-08-03 09:55:00,1932.85,0.11000000000012733,0.12,0.14,0.14,0.11000000000012733,-0.029999999999872684,-0.1699999999998727,-0.3099999999998727
FULL_2022_202608,2023-08-03 09:55:00,DOWN,1932.85,1938.86,6.009999999999991,8.17689549626859,0.7349977754690112,SAME_NEAREST,20.20999999999981,21.88000000000011,MULTI_CHILD_ERA4,AMBIGUOUS,2023-08-04 15:40:00,,,138,5.0,2023-08-04 15:30:00,1929.45,5,CONTINUATION_CHILD,NEXT_H4_LIQ,2023-08-04 15:30:00,1929.45,3.3999999999998636,0.14,0.12,0.12,3.3999999999998636,3.2799999999998635,3.1599999999998634,3.0399999999998637
