month,entries,n,pnl,PF,WR,DD,spread1_pnl,spread1_PF,amb_wc_pnl,amb_wc_PF
2022-02,6,5,-22.970000000000255,0.38434735995710834,0.4,37.309999999999945,-24.210000000000253,0.363397317906908,-37.49000000000024,0.276673741076591
2022-03,20,20,113.68000000000006,2.048611751683426,0.7,60.659999999999854,109.55000000000004,2.000547995250709,113.68000000000006,2.048611751683426
2022-04,25,24,2.2100000000000364,1.0172899389766863,0.5833333333333334,45.65000000000009,-2.109999999999957,0.9837216478938434,-18.839999999999918,0.8734466312890445
2022-05,23,21,23.560000000000855,1.294463192100999,0.6190476190476191,39.16000000000008,19.78000000000086,1.2428483732351248,-18.11999999999921,0.8510970498808511
2022-06,22,17,-132.13999999999987,0.12041536310989912,0.23529411764705882,132.13999999999987,-135.40999999999988,0.11369289173975745,-221.0799999999997,0.07563657649370806
2022-07,22,16,107.48000000000002,3.0685142417244204,0.6875,29.769999999999982,104.44000000000003,2.975785092697708,0.4799999999997908,1.003019627579264
2022-08,26,25,26.50999999999999,1.2598000784006271,0.6,68.17000000000007,23.149999999999988,1.2238445175014503,14.88000000000011,1.1309052520453957
2022-09,22,19,31.97999999999979,1.3855799373040714,0.631578947368421,33.58999999999992,29.699999999999793,1.3544998806397668,-4.650000000000318,0.9611106464832291
2022-10,23,20,64.44999999999982,1.7685428094443107,0.6,51.97999999999979,62.04999999999979,1.7315491629332687,19.13000000000011,1.1480879393094918
2022-11,20,16,37.259999999999536,1.3280795984855103,0.5625,48.680000000000064,35.28999999999952,1.3083981473389792,-9.320000000000164,0.9418045582266615
2022-12,16,14,-17.360000000000582,0.8258252232366762,0.6428571428571429,77.12000000000035,-19.04000000000058,0.810112695721547,-40.820000000000846,0.6684804677982572
2023-01,30,28,-22.670000000000073,0.8245356037151698,0.6785714285714286,51.37000000000012,-26.07000000000008,0.7999078977665203,-64.10000000000014,0.6243333528687799
2023-02,28,22,62.27999999999997,2.2697247706421964,0.7272727272727273,24.830000000000155,59.639999999999986,2.198312236286915,-34.48000000000002,0.7635278787463139
2023-03,22,21,215.98000000000047,7.265738323179627,0.7619047619047619,24.809999999999718,213.46000000000043,7.086683775306577,202.8500000000006,5.261554621848781
2023-04,19,18,-82.33000000000061,0.47713705067953543,0.4444444444444444,128.4700000000007,-84.49000000000062,0.46747762511029645,-114.63000000000056,0.3959211635750406
2023-05,35,34,147.9000000000001,3.3181818181818294,0.7941176470588235,26.920000000000073,143.8000000000001,3.223940612434282,136.7900000000002,2.8260579361901064
2023-06,20,17,-104.5600000000004,0.16331919660718422,0.35294117647058826,111.80000000000041,-106.60000000000039,0.15591099849552464,-164.88000000000056,0.11015165416374229
2023-07,23,23,-24.11999999999989,0.7430215214148734,0.5652173913043478,35.50999999999999,-26.919999999999888,0.7169295478443745,-24.11999999999989,0.7430215214148734
2023-08,36,35,113.22000000000025,3.698927294398096,0.8285714285714286,14.710000000000036,108.62000000000026,3.5348891481913864,101.32000000000039,2.8815227483751267
2023-09,23,19,118.66000000000031,4.973878097789679,0.7894736842105263,16.300000000000182,116.0700000000003,4.8193484698914055,70.7800000000002,1.910470800102907
2023-10,28,27,205.21000000000026,3.9594750504759326,0.7037037037037037,55.33999999999992,201.01000000000025,3.8467639144597254,187.97000000000048,3.1710556710556896
2023-11,31,30,168.1300000000001,4.894602733379679,0.8333333333333334,9.75,163.5300000000001,4.7132152588556036,147.86000000000013,3.3307061790668433
2023-12,22,21,70.0100000000009,1.9970093990316402,0.6666666666666666,40.02999999999997,66.52000000000088,1.9332210998877906,56.72000000000094,1.6792000957969293
2024-01,21,15,-10.3100000000004,0.8637864975558142,0.5333333333333333,47.340000000000146,-12.740000000000393,0.8341361801848662,-144.21000000000072,0.31194236366238554
2024-02,26,23,90.52999999999997,1.8222524977293375,0.4782608695652174,54.5,86.75999999999996,1.7738827936847752,22.529999999999745,1.126501965188095
2024-03,22,22,359.2800000000002,20.526086956521652,0.9090909090909091,13.610000000000127,355.40000000000015,19.9445628997867,359.2800000000002,20.526086956521652
2024-04,24,21,28.1299999999992,1.1418987086359922,0.6190476190476191,152.7700000000009,24.139999999999194,1.120845014016816,-33.250000000001364,0.8719282027578723
2024-05,24,23,77.00999999999976,1.3761355865976352,0.6086956521739131,92.49000000000024,72.63999999999982,1.3518527488496,58.809999999999945,1.2637929487754556
2024-06,18,16,-40.51000000000022,0.6228119180633146,0.4375,50.070000000000164,-43.92000000000022,0.5988308366824991,-69.88000000000056,0.48906924033048105
2024-07,26,21,277.23,7.546162927981195,0.8571428571428571,17.179999999999836,273.3,7.3676607642125695,173.55999999999995,2.1886043007807183
