id,tf,side,price,source,known_at
H1_SSL_20220712_1600,H1,DOWN,1726.08,2022-07-12 16:00:00,2022-07-12 19:00:00
H1_SSL_20220712_2200,H1,DOWN,1724.48,2022-07-12 22:00:00,2022-07-13 02:00:00
H1_SSL_20220713_0300,H1,DOWN,1722.64,2022-07-13 03:00:00,2022-07-13 06:00:00
H1_BSL_20220713_0500,H1,UP,1728.74,2022-07-13 05:00:00,2022-07-13 08:00:00
H1_SSL_20220713_0900,H1,DOWN,1722.49,2022-07-13 09:00:00,2022-07-13 12:00:00
H1_BSL_20220713_1400,H1,UP,1731.84,2022-07-13 14:00:00,2022-07-13 17:00:00
H1_SSL_20220713_1500,H1,DOWN,1706.82,2022-07-13 15:00:00,2022-07-13 18:00:00
H1_BSL_20220713_1800,H1,UP,1745.35,2022-07-13 18:00:00,2022-07-13 21:00:00
H4_SSL_20220713_1200,H4,DOWN,1706.82,2022-07-13 12:00:00,2022-07-14 00:00:00
H1_BSL_20220714_0100,H1,UP,1736.13,2022-07-14 01:00:00,2022-07-14 04:00:00
H4_BSL_20220713_1600,H4,UP,1745.35,2022-07-13 16:00:00,2022-07-14 04:00:00
H1_SSL_20220714_0400,H1,DOWN,1725.35,2022-07-14 04:00:00,2022-07-14 07:00:00
H1_BSL_20220714_0600,H1,UP,1733.55,2022-07-14 06:00:00,2022-07-14 09:00:00
H1_SSL_20220714_1600,H1,DOWN,1697.58,2022-07-14 16:00:00,2022-07-14 19:00:00
H1_BSL_20220714_1800,H1,UP,1714.5,2022-07-14 18:00:00,2022-07-14 21:00:00
H1_BSL_20220714_2100,H1,UP,1712.27,2022-07-14 21:00:00,2022-07-15 00:00:00
H4_SSL_20220714_1600,H4,DOWN,1697.58,2022-07-14 16:00:00,2022-07-15 04:00:00
H1_BSL_20220715_0500,H1,UP,1716.56,2022-07-15 05:00:00,2022-07-15 08:00:00
H1_SSL_20220715_0900,H1,DOWN,1700.6,2022-07-15 09:00:00,2022-07-15 12:00:00
H4_BSL_20220715_0400,H4,UP,1716.56,2022-07-15 04:00:00,2022-07-15 16:00:00
H1_BSL_20220715_1600,H1,UP,1714.06,2022-07-15 16:00:00,2022-07-15 19:00:00
H1_SSL_20220715_1700,H1,DOWN,1698.8,2022-07-15 17:00:00,2022-07-15 20:00:00
H1_SSL_20220715_2200,H1,DOWN,1703.52,2022-07-15 22:00:00,2022-07-18 02:00:00
H4_BSL_20220715_1600,H4,UP,1714.06,2022-07-15 16:00:00,2022-07-18 04:00:00
H4_SSL_20220715_1600,H4,DOWN,1698.8,2022-07-15 16:00:00,2022-07-18 04:00:00
H1_SSL_20220718_0900,H1,DOWN,1711.85,2022-07-18 09:00:00,2022-07-18 12:00:00
H1_BSL_20220718_1200,H1,UP,1723.83,2022-07-18 12:00:00,2022-07-18 15:00:00
H1_SSL_20220718_1500,H1,DOWN,1711.43,2022-07-18 15:00:00,2022-07-18 18:00:00
H1_BSL_20220718_1600,H1,UP,1721.25,2022-07-18 16:00:00,2022-07-18 19:00:00
H1_SSL_20220718_1800,H1,DOWN,1708.84,2022-07-18 18:00:00,2022-07-18 21:00:00
H4_BSL_20220718_1200,H4,UP,1723.83,2022-07-18 12:00:00,2022-07-19 00:00:00
H1_SSL_20220718_2200,H1,DOWN,1706.54,2022-07-18 22:00:00,2022-07-19 02:00:00
H1_BSL_20220719_0100,H1,UP,1709.98,2022-07-19 01:00:00,2022-07-19 04:00:00
H1_SSL_20220719_0300,H1,DOWN,1705.14,2022-07-19 03:00:00,2022-07-19 06:00:00
H4_SSL_20220719_0000,H4,DOWN,1705.14,2022-07-19 00:00:00,2022-07-19 12:00:00
H1_SSL_20220719_1000,H1,DOWN,1707.26,2022-07-19 10:00:00,2022-07-19 13:00:00
H1_BSL_20220719_1400,H1,UP,1718.39,2022-07-19 14:00:00,2022-07-19 17:00:00
H1_SSL_20220719_1500,H1,DOWN,1708.35,2022-07-19 15:00:00,2022-07-19 18:00:00
H1_BSL_20220719_1800,H1,UP,1715.25,2022-07-19 18:00:00,2022-07-19 21:00:00
H1_SSL_20220719_2100,H1,DOWN,1709.65,2022-07-19 21:00:00,2022-07-20 00:00:00
H4_BSL_20220719_1200,H4,UP,1718.39,2022-07-19 12:00:00,2022-07-20 00:00:00
H1_SSL_20220720_0200,H1,DOWN,1709.19,2022-07-20 02:00:00,2022-07-20 05:00:00
H1_BSL_20220720_0700,H1,UP,1713.37,2022-07-20 07:00:00,2022-07-20 10:00:00
H1_SSL_20220720_0900,H1,DOWN,1705.75,2022-07-20 09:00:00,2022-07-20 12:00:00
H1_BSL_20220720_1200,H1,UP,1713.95,2022-07-20 12:00:00,2022-07-20 15:00:00
H1_SSL_20220720_1400,H1,DOWN,1706.26,2022-07-20 14:00:00,2022-07-20 17:00:00
H1_BSL_20220720_1600,H1,UP,1714.54,2022-07-20 16:00:00,2022-07-20 19:00:00
H1_SSL_20220720_2300,H1,DOWN,1692.34,2022-07-20 23:00:00,2022-07-21 03:00:00
H4_BSL_20220720_1600,H4,UP,1714.54,2022-07-20 16:00:00,2022-07-21 04:00:00
H1_SSL_20220721_0400,H1,DOWN,1690.0,2022-07-21 04:00:00,2022-07-21 07:00:00
H1_BSL_20220721_0900,H1,UP,1693.75,2022-07-21 09:00:00,2022-07-21 12:00:00
H1_SSL_20220721_1400,H1,DOWN,1680.78,2022-07-21 14:00:00,2022-07-21 17:00:00
H1_BSL_20220721_1800,H1,UP,1718.13,2022-07-21 18:00:00,2022-07-21 21:00:00
H4_SSL_20220721_1200,H4,DOWN,1680.78,2022-07-21 12:00:00,2022-07-22 00:00:00
H1_BSL_20220721_2300,H1,UP,1720.13,2022-07-21 23:00:00,2022-07-22 03:00:00
H4_BSL_20220721_2000,H4,UP,1720.13,2022-07-21 20:00:00,2022-07-22 08:00:00
H1_SSL_20220722_0600,H1,DOWN,1712.83,2022-07-22 06:00:00,2022-07-22 09:00:00
H1_BSL_20220722_1700,H1,UP,1739.21,2022-07-22 17:00:00,2022-07-22 20:00:00
H1_SSL_20220722_2100,H1,DOWN,1720.33,2022-07-22 21:00:00,2022-07-23 00:00:00
H1_BSL_20220722_2300,H1,UP,1727.43,2022-07-22 23:00:00,2022-07-25 03:00:00
H4_BSL_20220722_1600,H4,UP,1739.21,2022-07-22 16:00:00,2022-07-25 04:00:00
H1_SSL_20220725_0400,H1,DOWN,1719.79,2022-07-25 04:00:00,2022-07-25 07:00:00
H1_BSL_20220725_0600,H1,UP,1728.86,2022-07-25 06:00:00,2022-07-25 09:00:00
H1_SSL_20220725_0800,H1,DOWN,1723.73,2022-07-25 08:00:00,2022-07-25 11:00:00
H1_BSL_20220725_1200,H1,UP,1736.07,2022-07-25 12:00:00,2022-07-25 15:00:00
H4_SSL_20220725_0400,H4,DOWN,1719.79,2022-07-25 04:00:00,2022-07-25 16:00:00
H1_SSL_20220725_1700,H1,DOWN,1714.65,2022-07-25 17:00:00,2022-07-25 20:00:00
H1_BSL_20220725_2000,H1,UP,1721.32,2022-07-25 20:00:00,2022-07-25 23:00:00
H4_BSL_20220725_1200,H4,UP,1736.07,2022-07-25 12:00:00,2022-07-26 00:00:00
H1_BSL_20220725_2300,H1,UP,1719.81,2022-07-25 23:00:00,2022-07-26 03:00:00
H4_SSL_20220725_1600,H4,DOWN,1714.65,2022-07-25 16:00:00,2022-07-26 04:00:00
H1_BSL_20220726_0400,H1,UP,1728.16,2022-07-26 04:00:00,2022-07-26 07:00:00
H1_SSL_20220726_0800,H1,DOWN,1720.94,2022-07-26 08:00:00,2022-07-26 11:00:00
H1_BSL_20220726_1000,H1,UP,1727.82,2022-07-26 10:00:00,2022-07-26 13:00:00
H4_BSL_20220726_0400,H4,UP,1728.16,2022-07-26 04:00:00,2022-07-26 16:00:00
H1_SSL_20220726_1500,H1,DOWN,1713.53,2022-07-26 15:00:00,2022-07-26 18:00:00
H1_BSL_20220726_1600,H1,UP,1721.85,2022-07-26 16:00:00,2022-07-26 19:00:00
H1_SSL_20220726_2100,H1,DOWN,1716.26,2022-07-26 21:00:00,2022-07-27 00:00:00
H4_SSL_20220726_1200,H4,DOWN,1713.53,2022-07-26 12:00:00,2022-07-27 00:00:00
H1_SSL_20220727_0100,H1,DOWN,1716.46,2022-07-27 01:00:00,2022-07-27 04:00:00
H1_BSL_20220727_0300,H1,UP,1720.1,2022-07-27 03:00:00,2022-07-27 06:00:00
H1_SSL_20220727_0700,H1,DOWN,1713.6,2022-07-27 07:00:00,2022-07-27 10:00:00
H1_BSL_20220727_1100,H1,UP,1725.14,2022-07-27 11:00:00,2022-07-27 14:00:00
H4_SSL_20220727_0400,H4,DOWN,1713.6,2022-07-27 04:00:00,2022-07-27 16:00:00
H1_SSL_20220727_1600,H1,DOWN,1711.35,2022-07-27 16:00:00,2022-07-27 19:00:00
H4_BSL_20220727_0800,H4,UP,1725.14,2022-07-27 08:00:00,2022-07-27 20:00:00
H1_BSL_20220727_2200,H1,UP,1740.25,2022-07-27 22:00:00,2022-07-28 02:00:00
H4_SSL_20220727_1600,H4,DOWN,1711.35,2022-07-27 16:00:00,2022-07-28 04:00:00
H1_BSL_20220728_0400,H1,UP,1741.64,2022-07-28 04:00:00,2022-07-28 07:00:00
H1_SSL_20220728_0500,H1,DOWN,1733.95,2022-07-28 05:00:00,2022-07-28 08:00:00
H1_SSL_20220728_0800,H1,DOWN,1735.32,2022-07-28 08:00:00,2022-07-28 11:00:00
H1_BSL_20220728_1100,H1,UP,1748.49,2022-07-28 11:00:00,2022-07-28 14:00:00
H1_SSL_20220728_1500,H1,DOWN,1736.01,2022-07-28 15:00:00,2022-07-28 18:00:00
H1_BSL_20220728_1800,H1,UP,1756.82,2022-07-28 18:00:00,2022-07-28 21:00:00
H1_SSL_20220728_2100,H1,DOWN,1750.28,2022-07-28 21:00:00,2022-07-29 00:00:00
H1_BSL_20220728_2300,H1,UP,1757.01,2022-07-28 23:00:00,2022-07-29 03:00:00
H1_BSL_20220729_0300,H1,UP,1756.26,2022-07-29 03:00:00,2022-07-29 06:00:00
H1_SSL_20220729_0400,H1,DOWN,1752.52,2022-07-29 04:00:00,2022-07-29 07:00:00
H1_BSL_20220729_0900,H1,UP,1767.85,2022-07-29 09:00:00,2022-07-29 12:00:00
H1_SSL_20220729_1200,H1,DOWN,1756.31,2022-07-29 12:00:00,2022-07-29 15:00:00
H1_SSL_20220729_1700,H1,DOWN,1751.96,2022-07-29 17:00:00,2022-07-29 20:00:00
H4_BSL_20220729_0800,H4,UP,1767.85,2022-07-29 08:00:00,2022-07-29 20:00:00
H1_BSL_20220729_1800,H1,UP,1767.05,2022-07-29 18:00:00,2022-07-29 21:00:00
H1_SSL_20220729_2200,H1,DOWN,1760.83,2022-07-29 22:00:00,2022-08-01 02:00:00
H1_BSL_20220801_0100,H1,UP,1766.25,2022-08-01 01:00:00,2022-08-01 04:00:00
H4_SSL_20220729_1600,H4,DOWN,1751.96,2022-07-29 16:00:00,2022-08-01 04:00:00
H1_SSL_20220801_0300,H1,DOWN,1760.48,2022-08-01 03:00:00,2022-08-01 06:00:00
H1_BSL_20220801_0400,H1,UP,1765.87,2022-08-01 04:00:00,2022-08-01 07:00:00
H1_SSL_20220801_0800,H1,DOWN,1758.32,2022-08-01 08:00:00,2022-08-01 11:00:00
H1_BSL_20220801_1500,H1,UP,1775.17,2022-08-01 15:00:00,2022-08-01 18:00:00
H1_SSL_20220801_1500,H1,DOWN,1765.73,2022-08-01 15:00:00,2022-08-01 18:00:00
H4_SSL_20220801_0800,H4,DOWN,1758.32,2022-08-01 08:00:00,2022-08-01 20:00:00
H1_SSL_20220801_1800,H1,DOWN,1764.18,2022-08-01 18:00:00,2022-08-01 21:00:00
H1_SSL_20220801_2100,H1,DOWN,1766.51,2022-08-01 21:00:00,2022-08-02 00:00:00
H4_BSL_20220801_1200,H4,UP,1775.17,2022-08-01 12:00:00,2022-08-02 00:00:00
H1_BSL_20220801_2300,H1,UP,1772.6,2022-08-01 23:00:00,2022-08-02 03:00:00
H1_BSL_20220802_0300,H1,UP,1780.52,2022-08-02 03:00:00,2022-08-02 06:00:00
H1_SSL_20220802_0300,H1,DOWN,1770.83,2022-08-02 03:00:00,2022-08-02 06:00:00
H1_BSL_20220802_0900,H1,UP,1776.12,2022-08-02 09:00:00,2022-08-02 12:00:00
H4_BSL_20220802_0000,H4,UP,1780.52,2022-08-02 00:00:00,2022-08-02 12:00:00
H1_SSL_20220802_1000,H1,DOWN,1768.89,2022-08-02 10:00:00,2022-08-02 13:00:00
H1_BSL_20220802_1500,H1,UP,1788.05,2022-08-02 15:00:00,2022-08-02 18:00:00
H4_SSL_20220802_0800,H4,DOWN,1768.89,2022-08-02 08:00:00,2022-08-02 20:00:00
H4_BSL_20220802_1200,H4,UP,1788.05,2022-08-02 12:00:00,2022-08-03 00:00:00
H1_SSL_20220803_0200,H1,DOWN,1754.79,2022-08-03 02:00:00,2022-08-03 05:00:00
H1_BSL_20220803_0800,H1,UP,1770.63,2022-08-03 08:00:00,2022-08-03 11:00:00
H4_SSL_20220803_0000,H4,DOWN,1754.79,2022-08-03 00:00:00,2022-08-03 12:00:00
H1_SSL_20220803_1300,H1,DOWN,1760.17,2022-08-03 13:00:00,2022-08-03 16:00:00
H1_BSL_20220803_1600,H1,UP,1772.76,2022-08-03 16:00:00,2022-08-03 19:00:00
H1_SSL_20220803_1700,H1,DOWN,1754.25,2022-08-03 17:00:00,2022-08-03 20:00:00
H1_BSL_20220803_2200,H1,UP,1766.2,2022-08-03 22:00:00,2022-08-04 02:00:00
H4_BSL_20220803_1600,H4,UP,1772.76,2022-08-03 16:00:00,2022-08-04 04:00:00
H4_SSL_20220803_1600,H4,DOWN,1754.25,2022-08-03 16:00:00,2022-08-04 04:00:00
H1_SSL_20220804_0900,H1,DOWN,1769.0,2022-08-04 09:00:00,2022-08-04 12:00:00
H1_BSL_20220804_1500,H1,UP,1788.24,2022-08-04 15:00:00,2022-08-04 18:00:00
H1_SSL_20220804_1600,H1,DOWN,1774.25,2022-08-04 16:00:00,2022-08-04 19:00:00
H1_BSL_20220804_2100,H1,UP,1794.92,2022-08-04 21:00:00,2022-08-05 00:00:00
H1_SSL_20220805_0100,H1,DOWN,1789.67,2022-08-05 01:00:00,2022-08-05 04:00:00
H1_BSL_20220805_0300,H1,UP,1794.85,2022-08-05 03:00:00,2022-08-05 06:00:00
H1_SSL_20220805_0400,H1,DOWN,1788.77,2022-08-05 04:00:00,2022-08-05 07:00:00
H4_BSL_20220804_2000,H4,UP,1794.92,2022-08-04 20:00:00,2022-08-05 08:00:00
H1_BSL_20220805_1500,H1,UP,1789.16,2022-08-05 15:00:00,2022-08-05 18:00:00
H1_SSL_20220805_1600,H1,DOWN,1764.9,2022-08-05 16:00:00,2022-08-05 19:00:00
H1_SSL_20220805_1900,H1,DOWN,1771.54,2022-08-05 19:00:00,2022-08-05 22:00:00
H1_SSL_20220808_0100,H1,DOWN,1770.19,2022-08-08 01:00:00,2022-08-08 04:00:00
H4_SSL_20220805_1600,H4,DOWN,1764.9,2022-08-05 16:00:00,2022-08-08 04:00:00
H1_BSL_20220808_0400,H1,UP,1775.42,2022-08-08 04:00:00,2022-08-08 07:00:00
H1_SSL_20220808_0800,H1,DOWN,1771.3,2022-08-08 08:00:00,2022-08-08 11:00:00
H1_BSL_20220808_1000,H1,UP,1779.12,2022-08-08 10:00:00,2022-08-08 13:00:00
H1_SSL_20220808_1100,H1,DOWN,1772.52,2022-08-08 11:00:00,2022-08-08 14:00:00
H1_BSL_20220808_1800,H1,UP,1789.97,2022-08-08 18:00:00,2022-08-08 21:00:00
H1_BSL_20220809_0200,H1,UP,1790.63,2022-08-09 02:00:00,2022-08-09 05:00:00
H1_SSL_20220809_0500,H1,DOWN,1783.2,2022-08-09 05:00:00,2022-08-09 08:00:00
H1_SSL_20220809_1000,H1,DOWN,1783.5,2022-08-09 10:00:00,2022-08-09 13:00:00
H1_BSL_20220809_1300,H1,UP,1794.67,2022-08-09 13:00:00,2022-08-09 16:00:00
H4_SSL_20220809_0400,H4,DOWN,1783.2,2022-08-09 04:00:00,2022-08-09 16:00:00
H1_SSL_20220809_1500,H1,DOWN,1788.0,2022-08-09 15:00:00,2022-08-09 18:00:00
H1_BSL_20220809_1600,H1,UP,1800.43,2022-08-09 16:00:00,2022-08-09 19:00:00
H1_SSL_20220809_1800,H1,DOWN,1790.11,2022-08-09 18:00:00,2022-08-09 21:00:00
H1_BSL_20220809_1900,H1,UP,1798.31,2022-08-09 19:00:00,2022-08-09 22:00:00
H1_SSL_20220809_2100,H1,DOWN,1793.31,2022-08-09 21:00:00,2022-08-10 00:00:00
H4_BSL_20220809_1600,H4,UP,1800.43,2022-08-09 16:00:00,2022-08-10 04:00:00
H1_BSL_20220810_0500,H1,UP,1794.64,2022-08-10 05:00:00,2022-08-10 08:00:00
H1_SSL_20220810_0900,H1,DOWN,1787.57,2022-08-10 09:00:00,2022-08-10 12:00:00
H1_BSL_20220810_1500,H1,UP,1807.89,2022-08-10 15:00:00,2022-08-10 18:00:00
H1_SSL_20220810_1500,H1,DOWN,1787.34,2022-08-10 15:00:00,2022-08-10 18:00:00
H1_BSL_20220810_1800,H1,UP,1802.51,2022-08-10 18:00:00,2022-08-10 21:00:00
H4_BSL_20220810_1200,H4,UP,1807.89,2022-08-10 12:00:00,2022-08-11 00:00:00
H4_SSL_20220810_1200,H4,DOWN,1787.34,2022-08-10 12:00:00,2022-08-11 00:00:00
H1_SSL_20220810_2200,H1,DOWN,1788.14,2022-08-10 22:00:00,2022-08-11 02:00:00
H1_BSL_20220811_0100,H1,UP,1792.94,2022-08-11 01:00:00,2022-08-11 04:00:00
H1_SSL_20220811_0800,H1,DOWN,1783.51,2022-08-11 08:00:00,2022-08-11 11:00:00
H1_BSL_20220811_1600,H1,UP,1799.27,2022-08-11 16:00:00,2022-08-11 19:00:00
H4_SSL_20220811_0800,H4,DOWN,1783.51,2022-08-11 08:00:00,2022-08-11 20:00:00
H1_SSL_20220811_1800,H1,DOWN,1786.37,2022-08-11 18:00:00,2022-08-11 21:00:00
H1_SSL_20220811_2200,H1,DOWN,1784.99,2022-08-11 22:00:00,2022-08-12 02:00:00
H1_BSL_20220811_2300,H1,UP,1790.18,2022-08-11 23:00:00,2022-08-12 03:00:00
H4_BSL_20220811_1600,H4,UP,1799.27,2022-08-11 16:00:00,2022-08-12 04:00:00
H1_SSL_20220812_0500,H1,DOWN,1786.17,2022-08-12 05:00:00,2022-08-12 08:00:00
H4_SSL_20220811_2000,H4,DOWN,1784.99,2022-08-11 20:00:00,2022-08-12 08:00:00
H1_BSL_20220812_1000,H1,UP,1794.12,2022-08-12 10:00:00,2022-08-12 13:00:00
H1_SSL_20220812_1400,H1,DOWN,1784.91,2022-08-12 14:00:00,2022-08-12 17:00:00
H1_BSL_20220812_1600,H1,UP,1798.7,2022-08-12 16:00:00,2022-08-12 19:00:00
H4_SSL_20220812_1200,H4,DOWN,1784.91,2022-08-12 12:00:00,2022-08-13 00:00:00
H1_BSL_20220815_0100,H1,UP,1802.31,2022-08-15 01:00:00,2022-08-15 04:00:00
H1_BSL_20220815_0400,H1,UP,1801.73,2022-08-15 04:00:00,2022-08-15 07:00:00
H4_BSL_20220815_0000,H4,UP,1802.31,2022-08-15 00:00:00,2022-08-15 12:00:00
H1_SSL_20220815_1400,H1,DOWN,1772.95,2022-08-15 14:00:00,2022-08-15 17:00:00
H1_BSL_20220815_1500,H1,UP,1786.29,2022-08-15 15:00:00,2022-08-15 18:00:00
H1_BSL_20220815_2000,H1,UP,1784.11,2022-08-15 20:00:00,2022-08-15 23:00:00
H1_SSL_20220815_2100,H1,DOWN,1777.44,2022-08-15 21:00:00,2022-08-16 00:00:00
H4_SSL_20220815_1200,H4,DOWN,1772.95,2022-08-15 12:00:00,2022-08-16 00:00:00
H1_SSL_20220816_0400,H1,DOWN,1776.86,2022-08-16 04:00:00,2022-08-16 07:00:00
H1_BSL_20220816_0600,H1,UP,1783.11,2022-08-16 06:00:00,2022-08-16 09:00:00
H1_SSL_20220816_1500,H1,DOWN,1771.39,2022-08-16 15:00:00,2022-08-16 18:00:00
H1_BSL_20220816_1700,H1,UP,1778.65,2022-08-16 17:00:00,2022-08-16 20:00:00
H1_SSL_20220816_1900,H1,DOWN,1772.84,2022-08-16 19:00:00,2022-08-16 22:00:00
H4_SSL_20220816_1200,H4,DOWN,1771.39,2022-08-16 12:00:00,2022-08-17 00:00:00
H1_BSL_20220816_2200,H1,UP,1777.6,2022-08-16 22:00:00,2022-08-17 02:00:00
H1_SSL_20220817_0300,H1,DOWN,1773.82,2022-08-17 03:00:00,2022-08-17 06:00:00
H1_BSL_20220817_0900,H1,UP,1782.3,2022-08-17 09:00:00,2022-08-17 12:00:00
H1_SSL_20220817_1500,H1,DOWN,1764.78,2022-08-17 15:00:00,2022-08-17 18:00:00
H4_BSL_20220817_0800,H4,UP,1782.3,2022-08-17 08:00:00,2022-08-17 20:00:00
H1_SSL_20220817_1900,H1,DOWN,1759.77,2022-08-17 19:00:00,2022-08-17 22:00:00
H1_BSL_20220817_2100,H1,UP,1770.24,2022-08-17 21:00:00,2022-08-18 00:00:00
H1_SSL_20220818_0100,H1,DOWN,1761.32,2022-08-18 01:00:00,2022-08-18 04:00:00
H4_SSL_20220817_1600,H4,DOWN,1759.77,2022-08-17 16:00:00,2022-08-18 04:00:00
H1_BSL_20220818_0400,H1,UP,1767.55,2022-08-18 04:00:00,2022-08-18 07:00:00
H1_SSL_20220818_0900,H1,DOWN,1760.92,2022-08-18 09:00:00,2022-08-18 12:00:00
H1_BSL_20220818_1400,H1,UP,1772.42,2022-08-18 14:00:00,2022-08-18 17:00:00
H1_SSL_20220818_2000,H1,DOWN,1755.36,2022-08-18 20:00:00,2022-08-18 23:00:00
H4_BSL_20220818_1200,H4,UP,1772.42,2022-08-18 12:00:00,2022-08-19 00:00:00
H1_BSL_20220818_2200,H1,UP,1761.23,2022-08-18 22:00:00,2022-08-19 02:00:00
H1_SSL_20220819_0700,H1,DOWN,1751.71,2022-08-19 07:00:00,2022-08-19 10:00:00
H1_BSL_20220819_0900,H1,UP,1757.36,2022-08-19 09:00:00,2022-08-19 12:00:00
H1_SSL_20220819_1300,H1,DOWN,1749.83,2022-08-19 13:00:00,2022-08-19 16:00:00
H1_BSL_20220819_1600,H1,UP,1758.08,2022-08-19 16:00:00,2022-08-19 19:00:00
H1_SSL_20220819_1700,H1,DOWN,1745.71,2022-08-19 17:00:00,2022-08-19 20:00:00
H1_BSL_20220822_0100,H1,UP,1748.09,2022-08-22 01:00:00,2022-08-22 04:00:00
H4_BSL_20220819_1600,H4,UP,1758.08,2022-08-19 16:00:00,2022-08-22 04:00:00
H1_SSL_20220822_0300,H1,DOWN,1744.92,2022-08-22 03:00:00,2022-08-22 06:00:00
H1_BSL_20220822_0600,H1,UP,1749.05,2022-08-22 06:00:00,2022-08-22 09:00:00
H1_SSL_20220822_1500,H1,DOWN,1727.77,2022-08-22 15:00:00,2022-08-22 18:00:00
H1_BSL_20220822_1700,H1,UP,1740.03,2022-08-22 17:00:00,2022-08-22 20:00:00
H1_SSL_20220822_2000,H1,DOWN,1733.77,2022-08-22 20:00:00,2022-08-22 23:00:00
H4_SSL_20220822_1200,H4,DOWN,1727.77,2022-08-22 12:00:00,2022-08-23 00:00:00
H1_BSL_20220822_2200,H1,UP,1737.81,2022-08-22 22:00:00,2022-08-23 02:00:00
H1_SSL_20220822_2300,H1,DOWN,1734.36,2022-08-22 23:00:00,2022-08-23 03:00:00
H1_SSL_20220823_0300,H1,DOWN,1734.18,2022-08-23 03:00:00,2022-08-23 06:00:00
H1_BSL_20220823_0400,H1,UP,1740.55,2022-08-23 04:00:00,2022-08-23 07:00:00
H1_SSL_20220823_0900,H1,DOWN,1734.66,2022-08-23 09:00:00,2022-08-23 12:00:00
H1_BSL_20220823_1100,H1,UP,1743.9,2022-08-23 11:00:00,2022-08-23 14:00:00
H1_SSL_20220823_1500,H1,DOWN,1730.82,2022-08-23 15:00:00,2022-08-23 18:00:00
H1_BSL_20220823_1700,H1,UP,1754.14,2022-08-23 17:00:00,2022-08-23 20:00:00
H4_SSL_20220823_1200,H4,DOWN,1730.82,2022-08-23 12:00:00,2022-08-24 00:00:00
H1_SSL_20220823_2200,H1,DOWN,1745.9,2022-08-23 22:00:00,2022-08-24 02:00:00
H1_BSL_20220823_2300,H1,UP,1748.47,2022-08-23 23:00:00,2022-08-24 03:00:00
H4_BSL_20220823_1600,H4,UP,1754.14,2022-08-23 16:00:00,2022-08-24 04:00:00
H1_SSL_20220824_0500,H1,DOWN,1744.04,2022-08-24 05:00:00,2022-08-24 08:00:00
H1_BSL_20220824_0800,H1,UP,1748.17,2022-08-24 08:00:00,2022-08-24 11:00:00
H1_SSL_20220824_1000,H1,DOWN,1744.25,2022-08-24 10:00:00,2022-08-24 13:00:00
H1_BSL_20220824_1200,H1,UP,1753.67,2022-08-24 12:00:00,2022-08-24 15:00:00
H1_SSL_20220824_1400,H1,DOWN,1742.46,2022-08-24 14:00:00,2022-08-24 17:00:00
H1_BSL_20220824_1800,H1,UP,1755.86,2022-08-24 18:00:00,2022-08-24 21:00:00
H1_SSL_20220824_2000,H1,DOWN,1747.65,2022-08-24 20:00:00,2022-08-24 23:00:00
H4_SSL_20220824_1200,H4,DOWN,1742.46,2022-08-24 12:00:00,2022-08-25 00:00:00
H1_BSL_20220824_2300,H1,UP,1752.78,2022-08-24 23:00:00,2022-08-25 03:00:00
H4_BSL_20220824_1600,H4,UP,1755.86,2022-08-24 16:00:00,2022-08-25 04:00:00
H1_SSL_20220825_0300,H1,DOWN,1749.93,2022-08-25 03:00:00,2022-08-25 06:00:00
H1_BSL_20220825_1100,H1,UP,1765.2,2022-08-25 11:00:00,2022-08-25 14:00:00
H1_BSL_20220825_1400,H1,UP,1765.47,2022-08-25 14:00:00,2022-08-25 17:00:00
H1_SSL_20220825_1700,H1,DOWN,1752.3,2022-08-25 17:00:00,2022-08-25 20:00:00
H1_BSL_20220825_2000,H1,UP,1759.86,2022-08-25 20:00:00,2022-08-25 23:00:00
H4_BSL_20220825_1200,H4,UP,1765.47,2022-08-25 12:00:00,2022-08-26 00:00:00
H1_SSL_20220825_2200,H1,DOWN,1754.9,2022-08-25 22:00:00,2022-08-26 02:00:00
H1_BSL_20220826_0100,H1,UP,1758.88,2022-08-26 01:00:00,2022-08-26 04:00:00
H4_SSL_20220825_1600,H4,DOWN,1752.3,2022-08-25 16:00:00,2022-08-26 04:00:00
H1_SSL_20220826_0500,H1,DOWN,1752.31,2022-08-26 05:00:00,2022-08-26 08:00:00
H1_BSL_20220826_0600,H1,UP,1757.46,2022-08-26 06:00:00,2022-08-26 09:00:00
H1_BSL_20220826_0900,H1,UP,1758.76,2022-08-26 09:00:00,2022-08-26 12:00:00
H1_SSL_20220826_1400,H1,DOWN,1743.72,2022-08-26 14:00:00,2022-08-26 17:00:00
H1_BSL_20220826_1700,H1,UP,1756.15,2022-08-26 17:00:00,2022-08-26 20:00:00
H1_SSL_20220826_1900,H1,DOWN,1734.16,2022-08-26 19:00:00,2022-08-26 22:00:00
H1_BSL_20220826_2100,H1,UP,1739.54,2022-08-26 21:00:00,2022-08-27 00:00:00
H1_SSL_20220829_0700,H1,DOWN,1721.15,2022-08-29 07:00:00,2022-08-29 10:00:00
H1_BSL_20220829_0900,H1,UP,1725.87,2022-08-29 09:00:00,2022-08-29 12:00:00
H1_SSL_20220829_1100,H1,DOWN,1720.33,2022-08-29 11:00:00,2022-08-29 14:00:00
H1_BSL_20220829_1700,H1,UP,1745.51,2022-08-29 17:00:00,2022-08-29 20:00:00
