source_k,year,dir,sweep_time,trigger_time,clean_m1,fraction,broken_m5_level,trigger_close,limit_entry,sl_exec,risk,fill_time,outcome,resolved_at_h,mfe_abs,mae_abs,mfe_r,mae_r,d1_atr,risk_d1,m30_atr,risk_m30,mirror5,m30_exp,m30_owner,h1_owner,m1_direct_transfer,direct_transfer,owner_agree,both_branch
1.5,2023,1,2023-01-31 14:09:00,2023-01-31 14:35:00,True,0.75,1903.24,1903.55,1903.4375,1900.83,2.6075000000000728,2023-01-31 14:36:00,TP5,2023-01-31 15:32:00,13.472500000000082,1.5574999999998909,5.166826462128363,0.5973154362415523,23.876428571428587,0.10920812516828012,4.071428571428571,0.640438596491246,0,1.401454797367494,-1,-1,True,True,False,False
1.5,2023,-1,2023-02-06 02:59:00,2023-02-06 03:05:00,True,0.75,1865.75,1864.92,1865.5425,1870.1399999999999,4.5974999999998545,2023-02-06 03:06:00,SL,2023-02-06 03:22:00,0.0,4.827499999999873,0.0,1.0500271886895107,28.99285714285715,0.1585735402808523,3.8621428571428686,1.1904013316071347,1,1.4421608925425728,1,-1,True,True,False,False
1.5,2023,1,2023-03-13 09:04:00,2023-03-13 09:35:00,True,0.75,1874.41,1875.94,1874.9125,1871.53,3.3824999999999363,2023-03-13 09:49:00,TP5,2023-03-13 11:36:00,16.97750000000019,0.6524999999999181,5.019216555802073,0.1929046563192699,21.138571428571417,0.16001554369128584,4.43857142857142,0.7620695204377085,0,3.168301170515665,-1,1,True,True,False,False
1.5,2023,1,2023-04-26 20:34:00,2023-04-26 21:00:00,True,0.75,1988.16,1988.35,1988.3274999999999,1983.3,5.027499999999918,2023-04-26 21:03:00,SL,2023-04-27 15:44:00,14.9525000000001,6.4874999999999545,2.974142217802157,1.2904027846842487,28.39428571428568,0.17706027369691824,6.136428571428594,0.8192876265859458,0,1.2398172820708102,-1,-1,True,True,False,False
1.5,2023,-1,2023-05-12 16:48:00,2023-05-12 17:20:00,True,0.75,2016.17,2014.84,2015.8375,2022.6699999999998,6.832499999999754,2023-05-12 20:06:00,TP5,2023-05-17 16:41:00,35.63750000000027,6.412499999999909,5.215879985364296,0.9385290889133026,29.554999999999968,0.23117915750295254,4.779999999999989,1.4293933054392824,0,1.7528237951807204,1,1,True,True,False,False
1.5,2023,1,2023-05-26 03:50:00,2023-05-26 04:00:00,True,0.75,1940.44,1940.87,1940.6675,1936.75,3.917500000000018,2023-05-26 04:04:00,BE,2023-05-26 17:44:00,16.582499999999982,0.34750000000008185,4.232929164007634,0.088704530950882,23.803571428571395,0.16457614403601,2.1114285714285512,1.8553788903924486,0,1.0022844089091894,-1,-1,True,True,False,False
1.5,2023,-1,2023-06-08 17:32:00,2023-06-08 17:45:00,True,0.75,1965.97,1965.46,1965.8425,1970.62,4.777499999999918,2023-06-08 17:46:00,SL,2023-06-09 15:31:00,5.112500000000182,7.317499999999882,1.070120355834698,1.5316588173731045,24.183571428571423,0.19755146646188046,3.7500000000000164,1.2739999999999725,0,2.7418465778594627,1,1,True,True,False,False
1.5,2023,-1,2023-06-12 22:56:00,2023-06-12 23:45:00,True,0.75,1957.08,1956.91,1957.0375,1958.87,1.8324999999999818,2023-06-12 23:55:00,SL,2023-06-13 02:00:00,0.05749999999989086,2.1725000000001273,0.031377899044961216,1.1855388813097674,24.434999999999995,0.07499488438714885,2.767857142857175,0.662064516129018,0,0.9885535900104114,-1,-1,True,True,True,False
1.5,2023,-1,2023-06-19 11:25:00,2023-06-19 12:50:00,True,0.75,1952.69,1952.31,1952.595,1958.83,6.2349999999999,2023-06-19 16:30:00,TP5,2023-06-21 16:39:00,32.12500000000023,4.274999999999864,5.152365677626422,0.6856455493183532,25.26142857142856,0.24681897868008437,2.225714285714243,2.8013478818998805,0,0.583280876243235,-1,-1,True,True,True,False
1.5,2023,1,2023-06-26 08:30:00,2023-06-26 08:35:00,True,0.75,1925.2,1926.11,1925.5475,1923.94,1.6074999999998454,2023-06-26 09:17:00,SL,2023-06-26 09:29:00,0.3625000000001819,1.637499999999818,0.22550544323497154,1.0186625194401093,22.687142857142867,0.07085510987972365,1.9442857142856838,0.8267817781042686,0,0.7634073672806038,1,1,False,False,True,False
1.5,2023,1,2023-06-27 02:36:00,2023-06-27 03:30:00,True,0.75,1922.81,1923.42,1923.1025000000002,1921.02,2.082500000000209,2023-06-27 03:43:00,BE,2023-06-27 13:16:00,7.307499999999891,1.4025000000001455,3.5090036014401713,0.6734693877551042,22.699999999999996,0.0917400881057361,1.4164285714285663,1.4702471003531536,0,1.3812909260991513,-1,1,True,True,False,False
1.5,2023,-1,2023-06-27 15:38:00,2023-06-27 15:50:00,True,0.75,1925.46,1925.12,1925.375,1930.58,5.204999999999927,2023-06-27 15:54:00,SL,2023-06-27 16:36:00,0.9250000000001819,5.414999999999964,0.17771373679158403,1.040345821325656,22.699999999999996,0.22929515418501886,2.799285714285751,1.8594029089052828,0,0.8913707215169497,-1,-1,True,True,True,False
1.5,2023,-1,2023-06-29 17:50:00,2023-06-29 18:40:00,True,0.75,1909.73,1909.06,1909.5625,1913.2099999999998,3.647499999999809,2023-06-29 18:42:00,SL,2023-06-30 15:43:00,8.912500000000136,4.4074999999998,2.4434544208363547,1.2083618917066568,20.755714285714298,0.175734737421699,4.8857142857142595,0.7465643274853451,0,1.277777777777774,-1,-1,True,True,True,True
1.5,2023,1,2023-07-05 20:54:00,2023-07-05 21:05:00,True,0.75,1920.19,1920.99,1920.5300000000002,1919.01,1.5200000000002092,2023-07-05 21:06:00,SL,2023-07-05 21:14:00,0.12999999999988177,2.0800000000001546,0.08552631578938413,1.3684210526314924,19.936428571428596,0.07624234172907779,3.9014285714285637,0.3896008787990291,0,1.2863961813842766,1,1,True,True,True,True
1.5,2023,-1,2023-07-11 04:32:00,2023-07-11 04:40:00,True,0.75,1926.26,1925.53,1926.0774999999999,1927.9899999999998,1.912499999999909,2023-07-11 05:30:00,SL,2023-07-11 05:57:00,0.33750000000009095,1.9325000000001182,0.17647058823535006,1.0104575163399792,19.781428571428574,0.0966815916805038,1.355714285714287,1.4106954689145785,1,2.6929499072355867,1,-1,True,True,False,False
1.5,2023,-1,2023-07-11 13:19:00,2023-07-11 13:50:00,True,0.75,1936.32,1935.88,1936.21,1938.6,2.3899999999998727,2023-07-11 14:12:00,SL,2023-07-12 04:42:00,6.770000000000209,2.4299999999998363,2.832635983263837,1.0167364016736258,19.781428571428574,0.12082039430923021,3.0692857142857326,0.7786828019548061,0,1.4033846153846123,1,1,False,False,False,False
1.5,2023,-1,2023-07-27 10:49:00,2023-07-27 11:35:00,True,0.75,1977.56,1977.49,1977.5425,1982.25,4.707499999999982,2023-07-27 12:16:00,TP5,2023-07-27 16:31:00,23.71250000000009,1.6874999999997726,5.03717472118963,0.35847052575672417,17.587857142857143,0.267656256345692,2.7535714285714255,1.7095979247730173,0,1.1425027563395627,1,1,True,True,False,False
1.5,2023,1,2023-07-27 12:51:00,2023-07-27 13:20:00,True,0.75,1975.93,1976.45,1976.1799999999998,1973.6,2.5799999999999272,2023-07-27 13:24:00,SL,2023-07-27 15:25:00,2.9300000000000637,3.3799999999998818,1.1356589147287388,1.3100775193798362,17.587857142857143,0.14669211712625993,2.77785714285715,0.9287734636152967,0,1.1425027563395627,1,1,True,True,True,True
1.5,2023,-1,2023-08-10 08:58:00,2023-08-10 09:10:00,True,0.75,1916.95,1916.11,1916.74,1919.29,2.5499999999999545,2023-08-10 09:12:00,SL,2023-08-10 10:03:00,1.0399999999999636,2.769999999999982,0.40784313725489496,1.0862745098039337,19.105,0.13347291285003687,1.782142857142828,1.4308617234468917,1,1.1891103548857371,-1,-1,True,True,True,True
1.5,2023,-1,2023-08-24 07:21:00,2023-08-24 07:35:00,True,0.75,1920.51,1920.17,1920.425,1921.8300000000002,1.4050000000002,2023-08-24 07:42:00,SL,2023-08-24 07:45:00,0.2749999999998636,1.4550000000001546,0.19572953736642307,1.0355871886120622,15.995714285714289,0.08783602750738054,1.5007142857142364,0.9362208472157757,0,1.2801070472792109,1,1,True,True,False,False
1.5,2023,1,2023-08-25 17:02:00,2023-08-25 17:05:00,True,0.75,1915.72,1920.18,1916.9650000000001,1911.27,5.695000000000164,2023-08-25 17:08:00,SL,2023-08-25 17:27:00,5.404999999999745,7.1550000000002,0.9490781387181019,1.2563652326602273,15.289999999999996,0.3724656638325811,2.9471428571428566,1.9323800290839144,0,0.5612194722176641,1,1,False,False,True,False
1.5,2023,1,2023-08-28 15:32:00,2023-08-28 15:45:00,True,0.75,1915.68,1916.57,1916.0325000000003,1913.38,2.6525000000001455,2023-08-28 16:22:00,SL,2023-08-28 16:34:00,0.0874999999996362,3.002500000000282,0.032987747407966596,1.1319509896324664,15.529999999999989,0.17079845460400175,1.631428571428533,1.6258756567426844,0,1.0576198169090028,-1,-1,True,True,False,False
1.5,2023,-1,2023-08-31 15:32:00,2023-08-31 15:40:00,True,0.75,1944.92,1943.7,1944.615,1947.96,3.3450000000000273,2023-08-31 15:41:00,SL,2023-09-01 15:30:00,6.294999999999845,7.7150000000001455,1.8819133034379056,2.3064275037369453,15.496428571428542,0.21585618806176757,1.7514285714285864,1.9098694942903744,0,1.2955974842767226,1,1,True,True,False,False
1.5,2023,-1,2023-09-08 15:39:00,2023-09-08 15:55:00,True,0.75,1922.55,1922.15,1922.45,1926.16,3.7100000000000364,2023-09-08 16:31:00,SL,2023-09-08 16:56:00,0.33999999999991815,3.8700000000001182,0.09164420485172906,1.0431266846361402,14.684285714285677,0.25265103609300826,1.7292857142857494,2.145394465097045,0,0.9382326420198428,-1,-1,True,True,True,False
1.5,2023,1,2023-09-28 11:31:00,2023-09-28 12:45:00,True,0.75,1874.99,1876.09,1875.415,1873.63,1.7849999999998545,2023-09-28 13:06:00,SL,2023-09-28 15:45:00,4.184999999999945,3.0149999999998727,2.344537815126211,1.6890756302521672,15.300714285714305,0.11666122029782891,1.892142857142874,0.9433748584370608,0,1.2435870256518815,-1,-1,True,True,False,False
1.5,2023,1,2023-10-04 03:11:00,2023-10-04 03:40:00,True,0.75,1823.79,1824.52,1824.1725,1821.82,2.3524999999999636,2023-10-04 03:53:00,SL,2023-10-04 04:35:00,0.15750000000002728,3.072499999999991,0.06695005313497544,1.3060573857598463,18.387857142857115,0.12793769179971076,2.023571428571472,1.162548535121736,0,1.9778320113890508,-1,-1,True,True,False,False
1.5,2023,-1,2023-10-20 02:32:00,2023-10-20 03:05:00,True,0.75,1976.18,1976.01,1976.1375,1982.4,6.2625000000000455,2023-10-20 03:06:00,SL,2023-10-20 11:14:00,4.057499999999891,6.2625000000000455,0.6479041916167443,1.0,25.38499999999999,0.24670080756352364,4.897142857142853,1.2788068844807572,0,1.5931217810267353,1,1,True,True,False,False
1.5,2023,1,2023-10-30 16:40:00,2023-10-30 17:25:00,True,0.75,1998.15,1998.96,1998.5025,1991.91,6.592499999999973,2023-10-30 17:46:00,SL,2023-10-31 05:57:00,2.1074999999998454,6.642500000000155,0.3196814562002054,1.0075843761850864,27.126428571428587,0.24302867525080857,3.8592857142857286,1.708217656857288,0,1.3163950143815863,1,-1,True,True,False,False
1.5,2023,1,2023-11-09 15:32:00,2023-11-09 15:55:00,True,0.75,1948.82,1949.39,1949.1125000000002,1944.73,4.382500000000164,2023-11-09 16:02:00,BE,2023-11-10 13:27:00,16.42749999999978,0.5625000000002274,3.74843126069576,0.12835139760415434,22.387142857142862,0.19575968349180742,2.8678571428571495,1.528144458281498,0,1.2846650998824949,-1,-1,True,True,False,False
1.5,2023,1,2023-11-27 14:29:00,2023-11-27 15:30:00,True,0.75,2014.36,2014.55,2014.5575,2011.5,3.057499999999891,2023-11-27 15:36:00,SL,2023-11-27 15:41:00,0.6525000000001455,3.8474999999998545,0.2134096484056153,1.2583810302534724,21.168571428571436,0.14443582129841565,2.2028571428571047,1.3879701686121664,0,2.0113948919449887,1,1,True,True,True,True
1.5,2023,-1,2023-11-28 02:52:00,2023-11-28 03:20:00,True,0.75,2016.2,2015.47,2016.0175,2018.28,2.2625000000000455,2023-11-28 03:40:00,SL,2023-11-28 15:42:00,4.277499999999918,5.602500000000191,1.8906077348065558,2.4762430939226867,20.879285714285725,0.10836098662379193,1.88714285714283,1.1989023467070814,0,4.527659574468074,1,1,True,True,False,False
1.5,2023,-1,2023-12-12 15:30:00,2023-12-12 15:45:00,True,0.75,1987.87,1985.27,1987.2199999999998,1996.8500000000001,9.630000000000337,2023-12-12 16:09:00,SL,2023-12-13 21:03:00,14.0799999999997,10.150000000000318,1.4620976116302395,1.053997923156798,30.71857142857144,0.31349114077106605,3.319999999999985,2.9006024096386684,0,1.4725700655933192,1,1,False,False,False,False
1.5,2024,1,2024-01-03 16:37:00,2024-01-03 17:05:00,True,0.75,2042.28,2046.84,2043.5700000000002,2031.73,11.840000000000146,2024-01-03 17:10:00,SL,2024-01-03 18:01:00,0.8599999999999,12.310000000000173,0.07263513513512579,1.0396959459459478,23.534285714285666,0.5030957873012091,5.832857142857165,2.029879990203299,0,2.157449577098296,-1,-1,True,True,False,False
1.5,2024,1,2024-01-25 08:17:00,2024-01-25 08:35:00,True,0.75,2015.93,2016.16,2016.1575000000003,2014.44,1.7175000000002,2024-01-25 08:36:00,SL,2024-01-25 09:08:00,0.39249999999969987,1.9375000000002274,0.2285298398833503,1.1280931586608451,24.387857142857133,0.07042439152975079,1.519999999999998,1.129934210526449,0,1.006012506012495,-1,-1,True,True,False,False
1.5,2024,1,2024-01-31 15:05:00,2024-01-31 15:35:00,True,0.75,2039.54,2040.1,2039.84,2035.97,3.869999999999891,2024-01-31 15:36:00,BE,2024-01-31 21:00:00,16.12000000000012,1.1899999999998272,4.165374677002732,0.3074935400516436,21.57642857142857,0.17936239944383248,2.4814285714286046,1.5595854922279144,0,1.599916475255808,1,1,True,True,True,True
1.5,2024,-1,2024-02-02 08:09:00,2024-02-02 08:25:00,True,0.75,2055.26,2054.77,2055.1375000000003,2057.0299999999997,1.8924999999994725,2024-02-02 08:28:00,SL,2024-02-02 09:24:00,0.8475000000003092,1.9024999999996908,0.4478203434613186,1.0052840158521643,21.29285714285712,0.08887957061386328,1.8349999999999065,1.0313351498635253,0,1.1883867577509075,-1,1,True,True,False,False
1.5,2024,-1,2024-02-19 01:00:00,2024-02-19 01:05:00,True,0.75,2012.78,2011.71,2012.5125,2016.46,3.947499999999991,2024-02-19 01:07:00,SL,2024-02-19 01:12:00,0.0,4.127500000000055,0.0,1.0455984800506812,22.221428571428596,0.1776438444230145,2.8478571428571677,1.3861299222472885,1,1.2663934426229442,1,1,True,True,False,False
1.5,2024,1,2024-03-08 15:30:00,2024-03-08 15:35:00,True,0.75,2169.23,2178.25,2171.655,2155.9,15.75500000000011,2024-03-08 15:50:00,SL,2024-03-12 16:05:00,23.434999999999945,16.28500000000031,1.4874642970485423,1.0336401142494571,22.102142857142844,0.7128268105872141,5.122857142857096,3.0754322364752307,0,0.7226787685514677,1,1,True,True,True,False
1.5,2024,-1,2024-04-02 12:31:00,2024-04-02 13:05:00,True,0.75,2260.45,2258.98,2260.0825,2266.98,6.897500000000036,2024-04-02 13:28:00,SL,2024-04-02 17:03:00,6.592499999999745,13.857500000000073,0.9557810801014441,2.0090612540775643,29.883571428571454,0.23081243875038943,3.9500000000001103,1.74620253164553,0,1.2425201001713413,1,1,True,True,False,False
1.5,2024,1,2024-05-01 21:00:00,2024-05-01 21:30:00,True,0.75,2307.46,2313.43,2309.1425,2295.53,13.612499999999727,2024-05-01 21:32:00,SL,2024-05-02 13:29:00,19.127500000000055,14.002500000000055,1.4051423324150918,1.0286501377410715,46.12285714285719,0.29513566251625467,6.382857142857022,2.1326656222023255,0,0.46479739825964184,1,1,True,True,True,False
1.5,2024,-1,2024-05-14 15:20:00,2024-05-14 15:35:00,True,0.75,2342.43,2341.29,2342.145,2348.54,6.394999999999982,2024-05-14 15:36:00,SL,2024-05-14 15:49:00,0.724999999999909,8.144999999999982,0.11336982017199548,1.2736512900703683,34.65500000000001,0.18453325638435955,4.502142857142774,1.4204347136284532,1,2.686858721389118,1,1,True,True,False,False
1.5,2024,1,2024-05-16 10:11:00,2024-05-16 10:25:00,True,0.75,2388.9,2389.83,2389.3225,2384.79,4.532500000000255,2024-05-16 10:26:00,SL,2024-05-16 12:26:00,2.037499999999909,4.942500000000109,0.4495311638168328,1.0904578047434819,34.494999999999955,0.13139585447167013,3.899285714285757,1.162392379556748,0,1.3081581759886225,1,1,True,True,True,True
1.5,2024,-1,2024-05-29 01:01:00,2024-05-29 01:45:00,True,0.75,2358.86,2358.68,2358.815,2362.57,3.755000000000109,2024-05-29 01:58:00,TP5,2024-05-29 14:53:00,20.24499999999989,2.6849999999999454,5.391478029294088,0.7150466045272617,35.4021428571428,0.10606702580554368,3.8185714285714636,0.983352038907614,0,2.316489361702087,1,-1,True,True,False,False
1.5,2024,1,2024-06-27 09:01:00,2024-06-27 09:30:00,True,0.75,2300.46,2301.59,2300.9325000000003,2296.49,4.442500000000564,2024-06-27 09:37:00,TP5,2024-06-27 15:39:00,23.057499999999436,1.5325000000002547,5.1902082160937555,0.34496342149691844,33.26857142857148,0.13353443833735787,2.2721428571428857,1.955202766425876,0,2.0907715582451165,-1,1,True,True,False,False
1.5,2024,-1,2024-06-27 18:17:00,2024-06-27 18:30:00,True,0.75,2327.24,2326.91,2327.1575,2331.05,3.892500000000382,2024-06-27 18:37:00,SL,2024-06-28 11:26:00,8.007499999999709,4.912500000000364,2.057161207449948,1.2620423892099888,33.26857142857148,0.11700231879080486,5.012857142857131,0.7765032772870544,0,2.0907715582451165,1,1,True,True,False,False
1.5,2024,1,2024-07-08 16:50:00,2024-07-08 17:05:00,True,0.75,2377.08,2377.75,2377.4375,2370.22,7.2175000000002,2024-07-08 17:06:00,SL,2024-07-08 18:25:00,2.0625,7.4074999999998,0.28576376861793457,1.0263249047453542,27.199285714285743,0.26535623309436357,4.030000000000102,1.7909429280397064,0,1.3224129784217966,-1,-1,True,True,False,False
1.5,2024,-1,2024-07-29 16:25:00,2024-07-29 16:50:00,True,0.75,2392.06,2390.62,2391.7,2396.84,5.140000000000327,2024-07-29 16:51:00,BE,2024-07-30 10:10:00,22.039999999999964,2.5200000000004366,4.287937743190382,0.49027237354090974,35.96,0.14293659621802912,4.241428571428644,1.21185584371848,0,1.6476493011435938,-1,1,True,True,False,False
1.5,2024,1,2024-10-17 15:31:00,2024-10-17 16:10:00,True,0.75,2681.35,2682.1,2681.7075,2673.05,8.6574999999998,2024-10-17 16:14:00,TP5,2024-10-21 03:32:00,43.3425000000002,0.837500000000091,5.0063528732314415,0.09673693329484381,30.934285714285675,0.27986746097718057,5.306428571428536,1.6315116435589987,0,0.8152661064425714,1,1,True,True,True,False
1.5,2024,-1,2024-10-31 03:05:00,2024-10-31 03:45:00,True,0.75,2786.81,2785.97,2786.6,2790.19,3.5900000000001455,2024-10-31 04:02:00,TP5,2024-10-31 15:05:00,17.980000000000018,2.5599999999999454,5.008356545960805,0.713091922005527,29.34928571428564,0.12231984229356316,2.635714285714227,1.3620596205962914,0,1.0637039540385183,1,1,True,True,False,False
1.5,2024,1,2024-11-01 12:38:00,2024-11-01 13:10:00,True,0.75,2751.82,2752.95,2752.2725,2744.76,7.512499999999818,2024-11-01 13:11:00,SL,2024-11-01 16:40:00,9.947499999999764,8.972499999999854,1.3241264559068227,1.1943427620632374,31.14357142857138,0.24122153161624185,3.83428571428567,1.9592958271236711,0,1.8579051383398861,1,1,True,True,True,True
1.5,2024,1,2024-11-06 03:07:00,2024-11-06 03:30:00,True,0.75,2740.11,2741.06,2740.5175,2732.56,7.957499999999982,2024-11-06 03:32:00,SL,2024-11-06 05:29:00,9.112500000000182,10.127500000000055,1.14514608859569,1.2726987119070157,30.53499999999992,0.2606025871950222,3.8064285714286012,2.0905423156314296,0,1.5114931427467386,-1,1,True,True,False,False
1.5,2024,-1,2024-11-12 16:38:00,2024-11-12 17:05:00,True,0.75,2609.81,2606.45,2608.97,2617.17,8.200000000000273,2024-11-12 17:11:00,SL,2024-11-13 15:30:00,16.389999999999873,9.889999999999873,1.9987804878047961,1.2060975609755542,41.89928571428566,0.1957073935798496,7.256428571428614,1.1300324835121875,0,1.1169672561723043,-1,-1,True,True,True,True
1.5,2024,-1,2024-11-15 17:06:00,2024-11-15 17:25:00,True,0.75,2570.84,2569.37,2570.4725,2576.21,5.737500000000182,2024-11-15 17:56:00,SL,2024-11-18 02:53:00,10.902500000000146,6.827499999999873,1.9002178649237125,1.1899782135075654,43.24857142857137,0.13266334148114334,6.322857142857174,0.9074220515138065,0,1.342059883994358,-1,1,False,False,False,False
1.5,2024,1,2024-11-21 18:47:00,2024-11-21 19:45:00,True,0.75,2668.51,2669.16,2668.8325,2661.28,7.552499999999782,2024-11-21 21:48:00,TP5,2024-11-22 11:41:00,37.82749999999987,1.0824999999999818,5.008606421714792,0.14333002317113713,43.5678571428571,0.17335027461266833,6.080714285714261,1.242041583460559,0,1.2892161911628435,-1,1,True,True,False,False
1.5,2024,1,2024-11-29 10:47:00,2024-11-29 11:15:00,True,0.75,2659.81,2661.27,2660.335,2654.46,5.875,2024-11-29 11:18:00,SL,2024-11-29 16:45:00,5.505000000000109,8.454999999999927,0.9370212765957633,1.4391489361702003,44.11500000000001,0.13317465714609542,4.424285714285653,1.3278979657733474,1,0.6899295774647938,1,1,True,True,True,False
1.5,2024,-1,2024-12-06 06:27:00,2024-12-06 07:35:00,True,0.75,2641.43,2639.73,2641.005,2644.6800000000003,3.675000000000182,2024-12-06 08:30:00,SL,2024-12-06 10:58:00,4.8650000000002365,3.7349999999996726,1.3238095238095227,1.0163265306121054,38.13214285714285,0.09637538634448357,5.7914285714285665,0.6345584607795091,0,1.203463904176121,1,1,False,False,False,False
1.5,2024,-1,2024-12-19 11:42:00,2024-12-19 12:05:00,True,0.75,2619.27,2617.88,2618.9225,2623.03,4.107500000000073,2024-12-19 12:09:00,SL,2024-12-19 12:45:00,0.28250000000025466,4.327499999999873,0.06877662811935475,1.053560559951259,37.022857142857156,0.11094497607655696,4.860714285714331,0.8450404114621672,0,1.4479077711357677,1,1,True,True,False,False
1.5,2025,-1,2025-02-17 17:00:00,2025-02-17 17:55:00,True,0.75,2898.99,2898.55,2898.88,2904.3199999999997,5.4399999999996,2025-02-17 17:56:00,SL,2025-02-18 04:40:00,6.660000000000309,5.449999999999818,1.2242647058824998,1.001838235294158,42.01357142857143,0.12948197011168908,4.453571428571455,1.2214915797914025,0,1.189009661835746,1,-1,True,True,False,False
1.5,2025,-1,2025-02-24 09:50:00,2025-02-24 10:20:00,True,0.75,2942.01,2941.76,2941.9475,2945.0699999999997,3.1224999999994907,2025-02-24 10:29:00,SL,2025-02-24 10:52:00,3.647500000000491,4.5625,1.1681345076064327,1.4611689351483568,41.148571428571394,0.07588355783917669,5.267142857142907,0.5928261459179883,0,1.1710662824207563,-1,1,True,True,False,False
1.5,2025,1,2025-03-12 15:25:00,2025-03-12 16:45:00,True,0.75,2917.99,2919.26,2918.4775,2906.05,12.427499999999782,2025-03-12 16:49:00,TP5,2025-03-13 18:31:00,62.852499999999964,0.5574999999998909,5.0575336954336,0.04486018909675322,41.46499999999998,0.29971059930060984,5.752857142857043,2.1602309411472556,0,0.482266278646774,1,1,True,True,True,False
1.5,2025,-1,2025-03-31 18:12:00,2025-03-31 18:35:00,True,0.75,3119.98,3119.36,3119.825,3127.37,7.545000000000073,2025-03-31 19:45:00,SL,2025-04-01 03:49:00,3.744999999999891,7.875,0.4963552021205904,1.0437375745526738,34.4014285714285,0.21932228728043116,8.280714285714307,0.9111532821530298,0,1.2500253062050843,-1,1,True,True,False,False
1.5,2025,-1,2025-04-21 22:09:00,2025-04-21 22:30:00,True,0.75,3424.45,3422.3,3423.9125,3430.69,6.7775000000001455,2025-04-21 22:32:00,SL,2025-04-22 01:07:00,6.212500000000091,7.007500000000164,0.9166359277019487,1.033935817041684,77.65571428571424,0.08727625600176796,11.23214285714289,0.6034022257551781,0,2.3801058017518084,1,1,True,True,False,False
1.5,2025,-1,2025-07-01 15:41:00,2025-07-01 16:10:00,True,0.75,3352.16,3348.62,3351.2749999999996,3358.0699999999997,6.795000000000073,2025-07-01 16:56:00,BE,2025-07-02 21:11:00,23.58499999999958,3.2750000000005457,3.4709345106695113,0.48197203826350415,51.02214285714285,0.13317747196595459,6.337857142857144,1.0721289304632142,0,2.245526127415883,1,1,True,True,False,False
1.5,2025,1,2025-07-04 15:46:00,2025-07-04 16:10:00,True,0.75,3335.18,3335.33,3335.3875,3331.42,3.9674999999997453,2025-07-04 16:11:00,SL,2025-07-04 17:39:00,2.6024999999999636,4.107499999999618,0.6559546313799951,1.03528670447382,48.87071428571422,0.08118358935382936,4.300000000000052,0.9226744186045808,0,1.5940512579355777,-1,1,True,True,False,False
1.5,2025,-1,2025-07-09 14:00:00,2025-07-09 14:30:00,True,0.75,3288.24,3287.77,3288.1225,3296.1499999999996,8.02749999999969,2025-07-09 14:31:00,SL,2025-07-09 15:51:00,4.732500000000073,8.247499999999945,0.5895359701028035,1.0274057925880116,47.670714285714276,0.16839479165105214,5.7085714285714015,1.4062187187186712,1,0.6768224299065398,-1,-1,True,True,True,False
1.5,2025,1,2025-08-19 09:45:00,2025-08-19 10:10:00,True,0.75,3338.79,3341.0,3339.5125,3334.4,5.112499999999727,2025-08-19 10:14:00,SL,2025-08-19 15:56:00,5.817500000000109,5.342499999999745,1.1378973105135295,1.0449877750611307,41.57714285714298,0.12296419736118054,4.617857142857084,1.1071152358854925,0,1.704066138012488,1,-1,True,True,False,False
1.5,2025,1,2025-08-26 13:37:00,2025-08-26 14:10:00,True,0.75,3375.21,3376.19,3375.615,3367.15,8.46499999999969,2025-08-26 14:11:00,TP5,2025-08-28 20:52:00,42.965000000000146,5.3149999999996,5.0756054341407815,0.6278795038393141,34.41714285714296,0.24595301344843787,5.552857142857159,1.5244404425005829,0,0.42377260981911874,1,1,True,True,True,False
1.5,2025,1,2025-08-27 10:15:00,2025-08-27 10:50:00,True,0.75,3378.18,3379.73,3378.7375,3373.8,4.9375,2025-08-27 12:52:00,SL,2025-08-27 14:38:00,1.0524999999997817,5.047500000000127,0.2131645569619811,1.022278481012684,35.500714285714366,0.13908170861753252,4.217857142857123,1.1706181202370927,0,2.769688768606264,-1,-1,True,True,False,False
1.5,2025,1,2025-08-27 14:38:00,2025-08-27 14:50:00,True,0.75,3375.92,3376.72,3376.2799999999997,3373.69,2.5899999999996908,2025-08-27 15:04:00,BE,2025-08-27 16:45:00,8.490000000000236,2.0099999999997635,3.2779922779927606,0.7760617760617774,35.500714285714366,0.07295627854569443,4.156428571428478,0.6231311221858822,0,2.431951219512223,1,-1,True,True,False,False
1.5,2025,-1,2025-09-24 04:10:00,2025-09-24 04:25:00,True,0.75,3761.59,3759.61,3761.0950000000003,3771.92,10.824999999999818,2025-09-24 06:20:00,SL,2025-09-24 08:21:00,2.025000000000091,10.904999999999745,0.1870669745958545,1.0073903002309403,49.76071428571436,0.21754108949974482,8.150000000000059,1.3282208588956737,0,1.7920300387596888,-1,1,True,True,False,False
1.5,2025,1,2025-10-30 00:00:00,2025-10-30 00:50:00,True,0.75,3944.86,3946.23,3945.4425,3916.08,29.362500000000182,2025-10-30 00:51:00,SL,2025-10-30 05:01:00,21.147500000000036,29.862500000000182,0.7202213707960802,1.017028522775649,133.90285714285707,0.21928210216361688,20.782142857142976,1.4128716274273938,0,1.1987305681895382,-1,-1,True,True,False,False
