barrier_atr,year,horizon,N,base_rate,auc,brier,mean_pred
1.75,2024,15,14294,0.2948090107737512,0.7189593833103562,0.18109333999254493,0.28832817105670777
1.75,2024,30,14294,0.5302924303903735,0.7183224632811522,0.2138338492037501,0.528524021793247
1.75,2024,60,14294,0.7602490555477823,0.7544982495063467,0.15532140915125797,0.7486496169735403
1.75,2025,15,13958,0.29903997707407937,0.6823515143192626,0.19091642854315288,0.28971586851969683
1.75,2025,30,13958,0.5355351769594497,0.6814358933088185,0.22498811148637934,0.5131915348987418
1.75,2025,60,13958,0.7730333858719014,0.7080382134599003,0.15959933679856667,0.7474189461927658
1.75,2026,15,9352,0.290846877673225,0.6852895165152912,0.187243631853093,0.3054231209875501
1.75,2026,30,9352,0.5341103507271172,0.6860008505177199,0.2233557154545245,0.5302793551948067
1.75,2026,60,9352,0.764114627887083,0.7110584851278312,0.16288367533908327,0.7673811026441518
