barrier_atr,year,horizon,N,base_rate,auc,brier,mean_pred
2.5,2024,15,14294,0.12347838253812789,0.7389504282076914,0.09771292072252159,0.12463958168147153
2.5,2024,30,14294,0.293759619420736,0.7208793669003717,0.1813595020117831,0.2881488262282604
2.5,2024,60,14294,0.5293129984608926,0.7299133656325327,0.21017666804950527,0.5256602505436101
2.5,2025,15,13958,0.12860008597220232,0.7097917172886308,0.10353485726504273,0.12085933339088996
2.5,2025,30,13958,0.29381000143287006,0.6874597898448175,0.18889326783431074,0.27696762199082403
2.5,2025,60,13958,0.5384725605387591,0.6921055220868769,0.22252692469348437,0.5056484207654084
2.5,2026,15,9352,0.12254063301967494,0.7016963708077222,0.10030109105434074,0.14021651951242267
2.5,2026,30,9352,0.2858212147134303,0.6950147278040675,0.18440585011742855,0.2925796424299311
2.5,2026,60,9352,0.5270530367835757,0.6985677286700173,0.22050934863242197,0.5175668085020196
