route_id,ts,route_year,primary,latest_rank,route_total_accepted,terminal_now,latest_child_ts,latest_child_price,atr180,price,bars_since_child,hours_since_child,price_from_child_S,open_children,open_cont,ha_same,ha_opp,ha_doji,h4_bar_body_S,h4_bar_range_S,h4c_same_active_n,h4c_same_d1_S,h4c_same_age1_h,h4c_same_d2_S,h4c_same_age2_h,h4c_same_d3_S,h4c_same_age3_h,h4c_opp_active_n,h4c_opp_d1_S,h4c_opp_age1_h,h4c_opp_d2_S,h4c_opp_age2_h,h4c_opp_d3_S,h4c_opp_age3_h,h4c_distance_ratio,h4c_same_nearest,since_child_h4liq_same_d1_S,since_child_h4liq_opp_d1_S,since_child_h4liq_distance_ratio,since_child_h4liq_same_active_n,since_child_h4liq_opp_active_n,h4c_birth_same_since_child,h4c_birth_opp_since_child,h4c_birth_same_since_route,h4c_birth_opp_since_route,same_arrivals_since_child,era4_rejects_since_child,child_h4liq_same_d1_S,child_h4liq_opp_d1_S,child_h4liq_distance_ratio,child_h4liq_same_active_n,child_h4liq_opp_active_n,child_current_liq_age_median_h,child_anchor_mfe_S,child_anchor_peak_giveback_S,child_route_progress_S,child_accepted_progress_S,child_current_sl_atr180,child_h4_replenish_net_since_first,child_h4_active_routeborn_balance,child_relmedian_h4liq_same_d1_S,child_sl_progress_from_first_S
15,2022-02-18 08:00:00,2022,UP,1,4,0,2022-02-17 10:26:00,1879.45,7.573376162739946,1891.79,6,21.566666666666666,1.6293921937630882,1,0,0.0,1.0,0.0,0.20862558072492526,0.6364400627178308,0,,,,,,,6,6.260087836815906,56.0,9.363063246332343,156.0,10.089291533665977,228.0,,0.0,,1.5327525608514874,,0,0,0,0,0,0,0,0,,4.7273352759644185,,0,6,38.43333333333333,,,0.0,0.0,1.582518281717206,-1.0,0.0,,0.0
15,2022-02-18 12:00:00,2022,UP,1,4,0,2022-02-17 10:26:00,1879.45,7.564301850724723,1894.67,7,25.566666666666666,2.0120825821542043,1,0,1.0,0.0,0.0,0.3860237279822873,0.7852674466488871,1,1.0152952845561058,0.0,,,,,6,6.648333315146825,60.0,9.7550311259631,160.0,10.482130613600953,232.0,0.15271425730761268,1.0,,1.9209980391824066,,1,0,1,0,1,0,0,0,,4.7273352759644185,,0,6,38.43333333333333,,,0.0,0.0,1.582518281717206,-1.0,0.0,,0.0
15,2022-02-18 16:00:00,2022,UP,1,4,0,2022-02-17 10:26:00,1879.45,7.596555729331808,1896.43,8,29.566666666666666,2.23522351510394,1,0,1.0,0.0,0.0,0.2330003310797367,1.7600081505853893,1,0.7793005423683725,4.0,,,,,6,6.851789397005881,64.0,9.945296617556089,164.0,10.669308945769966,236.0,0.11373679154658695,1.0,,2.1244541210414623,,1,0,1,0,1,0,0,0,,4.7273352759644185,,0,6,38.43333333333333,,,0.0,0.0,1.582518281717206,-1.0,0.0,,0.0
15,2022-02-18 20:00:00,2022,UP,1,4,0,2022-02-17 10:26:00,1879.45,7.5991859752799655,1896.79,9,33.56666666666667,2.2818233500807414,1,0,1.0,0.0,0.0,0.05132128642048459,1.0619558497780879,1,0.7316573140973966,8.0,,,,,6,6.896791336662739,68.0,9.989227826103205,168.0,10.712989557674378,240.0,0.10608662468994393,1.0,,2.1694560606983204,,1,0,1,0,1,0,0,0,,4.7273352759644185,,0,6,38.43333333333333,,,0.0,0.0,1.582518281717206,-1.0,0.0,,0.0
15,2022-02-19 00:00:00,2022,UP,1,4,0,2022-02-17 10:26:00,1879.45,7.588579386528411,1897.01,10,37.56666666666667,2.3140035974550455,1,0,1.0,0.0,0.0,0.026355394048469007,0.74981096067878,2,0.3821532137027257,0.0,0.7036890210939517,12.0,,,7,1.3797048784370425,0.0,6.935421943853027,72.0,10.03218074454743,172.0,0.27698185291309296,1.0,,-3.347630397527376,,2,1,2,1,2,1,0,0,,4.7273352759644185,,0,6,38.43333333333333,,,0.0,0.0,1.582518281717206,-1.0,0.0,,0.0
15,2022-02-21 04:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.638809501047699,1895.55,1,2.9833333333333334,-0.8901910695727263,2,1,1.0,0.0,0.0,-0.3154941878926996,2.1770408069109757,0,,,,,,,7,1.179503167183869,52.0,6.69868779853479,124.0,9.775083406617027,224.0,,0.0,,-0.9038907323471252,,0,0,0,0,2,1,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-21 08:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.650538337152989,1891.53,2,6.983333333333333,-1.4142795608846535,1,0,0.0,1.0,0.0,-0.5267603170392928,1.2744201218692655,0,,,,,,,7,0.6522416828848868,56.0,6.162964999603661,128.0,9.234644267698814,228.0,,0.0,,-1.4311522166461073,,0,0,0,0,2,1,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-21 12:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.667813124168806,1896.28,3,10.983333333333333,-0.7916207531020035,1,0,0.0,1.0,0.0,0.6220808883519905,1.4032684190078484,1,1.5532459916713386,0.0,,,,,7,1.2702448328193743,60.0,6.768553061943049,132.0,9.833312155501085,232.0,1.2227926078028821,0.0,,-0.8131490667116199,,1,0,1,0,3,1,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-21 16:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.659880829034535,1895.91,4,14.983333333333333,-0.8407441504297576,1,0,1.0,0.0,0.0,-0.04308161019282085,0.8146340836462478,1,1.6031581005089561,4.0,,,,,7,1.223256628808562,64.0,6.727258706777414,136.0,9.795191553842606,236.0,1.3105656350053168,0.0,,-0.8601372707224322,,1,0,1,0,3,1,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-21 20:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.646881491095453,1897.56,5,18.983333333333334,-0.6263991413464122,1,0,1.0,0.0,0.0,0.221005125026196,0.6957084409108347,1,1.3901091591884092,8.0,,,,,8,1.310338078557638,0.0,1.441110341886744,68.0,6.954468963841827,140.0,1.0608782435129869,0.0,,-0.7730558209733562,,1,1,1,1,3,2,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-22 00:00:00,2022,UP,3,4,0,2022-02-21 01:01:00,1902.35,7.657009927256034,1904.02,6,22.983333333333334,0.2181008012090346,1,0,1.0,0.0,0.0,0.8319174273661474,1.2367752020655531,1,0.5445990066117667,12.0,,,,,8,2.152276170014813,4.0,2.282875452175906,72.0,7.788941188087562,144.0,0.2530339805825284,1.0,,0.06888227048381879,,1,1,1,1,3,2,0,0,,2.083393899530994,,0,7,61.016666666666666,3.017692618548997,0.0,3.017692618548997,3.017692618548997,1.578688103502937,-1.0,-1.0,,2.9860661456908404
15,2022-02-22 04:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.670082094326834,1909.37,1,3.0,0.15384450720190096,2,1,1.0,0.0,0.0,-0.08995992370282609,1.146011201953298,0,,,,,,,8,2.8461233832355535,8.0,2.9765000842541314,76.0,8.47318179919737,148.0,,0.0,,0.14924820660897398,,0,0,0,0,3,2,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-22 08:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.649526082691685,1910.09,2,7.0,0.2483814002934021,2,1,1.0,0.0,0.0,0.10196710117308462,0.5189863995604652,0,,,,,,,8,2.9478950403245308,12.0,3.0786220931105412,80.0,8.590074638568725,152.0,,0.0,,0.25101986369795126,,0,0,0,0,3,2,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-22 12:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.703806493343398,1900.59,3,11.0,-0.9865252984439631,2,1,0.0,1.0,0.0,-1.2279643846420736,2.2612198288017895,1,1.7445921067219314,0.0,,,,,8,1.6939677821965056,16.0,1.8237737425180773,84.0,7.2963930296755235,156.0,1.0298850574712721,0.0,,-1.002907394430074,,1,0,1,0,4,2,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-22 16:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.741952012824825,1902.11,4,15.0,-0.7853316566582192,1,0,0.0,1.0,0.0,0.19504125025557134,1.8819543153799492,1,1.5396633795009527,4.0,,,,,8,1.8819543153799199,20.0,2.01112070627765,88.0,7.456775746525934,160.0,0.8181194234728981,1.0,,-0.8149208612466596,,1,0,1,0,4,2,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-22 20:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.772552279420243,1903.38,5,19.0,-0.6188443418689652,1,0,0.0,1.0,0.0,0.16725522753217806,1.7047167421546532,1,1.3702062870903264,8.0,,,,,8,2.0379406185456572,24.0,2.1665984858780836,92.0,7.590814172613173,164.0,0.67234848484847,1.0,,-0.6589345580809223,,1,0,1,0,4,2,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-23 00:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.77431587786791,1898.38,6,23.0,-1.2618473643355894,1,0,0.0,1.0,0.0,-0.6392845464574579,1.0406060323624016,1,2.013038863593467,12.0,,,,,9,0.9042596300998466,0.0,1.3943349061567838,28.0,1.522963587536559,96.0,2.226173541962933,0.0,,-1.7926155465267328,,1,1,1,1,4,3,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-23 04:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.751069678546421,1898.16,7,27.0,-1.2940149445129134,1,0,0.0,1.0,0.0,-0.020642312175660857,0.4631618794418012,1,2.0474593389252096,16.0,,,,,9,0.8785884119773867,4.0,1.3701334706607509,32.0,1.4991479217587484,100.0,2.33039647577085,0.0,,-1.818286764649193,,1,1,1,1,4,3,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
15,2022-02-23 08:00:00,2022,UP,4,4,1,2022-02-22 01:00:00,1908.19,7.739674846998941,1896.18,8,31.0,-1.5517447744793658,1,0,0.0,1.0,0.0,-0.2597008323649886,0.7364650470052008,1,2.3062984366741515,20.0,,,,,9,0.6240572240412641,8.0,1.1163259659868348,36.0,1.2455303601982723,104.0,3.6956521739129067,0.0,,-2.072817952585315,,1,1,1,1,4,3,0,0,,2.6968751766265795,,0,8,13.0,3.7534233693098105,0.0,3.7534233693098105,3.7534233693098105,2.062162665323652,-1.0,-2.0,,3.22449627655739
16,2022-02-24 08:00:00,2022,UP,1,1,1,2022-02-24 04:01:00,1914.03,7.9196141882806526,1940.3,1,3.9833333333333334,3.317080778868496,1,0,1.0,0.0,0.0,3.4029435474117316,4.59365811706267,0,,,,,,,9,6.401827007561212,12.0,6.6619406887362755,60.0,6.7882094660057275,128.0,,0.0,,3.253881676687697,,0,0,0,0,0,0,0,0,,3.1479453308735152,,0,9,40.016666666666666,,,0.0,0.0,1.2292836044426174,-1.0,0.0,,0.0
16,2022-02-24 12:00:00,2022,UP,1,1,1,2022-02-24 04:01:00,1914.03,7.979394109456871,1953.42,2,7.983333333333333,4.936465032265619,1,0,1.0,0.0,0.0,1.6667932198307553,2.341029875672016,0,,,,,,,9,7.998100999217867,16.0,8.256265964093899,64.0,8.381588762577412,132.0,,0.0,,4.850155668344351,,0,0,0,0,0,0,0,0,,3.1479453308735152,,0,9,40.016666666666666,,,0.0,0.0,1.2292836044426174,-1.0,0.0,,0.0
16,2022-02-24 16:00:00,2022,UP,1,1,1,2022-02-24 04:01:00,1914.03,8.066508586626554,1959.18,3,11.983333333333333,5.597217124996826,1,0,1.0,0.0,0.0,0.7128238863506464,2.9331153306184676,0,,,,,,,9,8.625788871700536,20.0,8.88116577707137,68.0,9.005135148610613,136.0,,0.0,,5.4778435408270205,,0,0,0,0,0,0,0,0,,3.1479453308735152,,0,9,40.016666666666666,,,0.0,0.0,1.2292836044426174,-1.0,0.0,,0.0
16,2022-02-24 20:00:00,2022,UP,1,1,1,2022-02-24 04:01:00,1914.03,8.297805761145296,1923.64,4,15.983333333333333,1.1581374976260852,1,0,0.0,1.0,0.0,-4.284265144704134,5.989535237462615,0,,,,,,,9,4.102289325618277,24.0,4.350547727814909,72.0,4.471061515289007,140.0,,0.0,,0.9543439947447618,,0,0,0,0,0,0,0,0,,3.1479453308735152,,0,9,40.016666666666666,,,0.0,0.0,1.2292836044426174,-1.0,0.0,,0.0
17,2022-03-01 12:00:00,2022,UP,1,7,0,2022-03-01 11:43:00,1918.2,9.120100074069795,1916.21,1,0.2833333333333333,-0.21819936007697582,1,0,1.0,0.0,0.0,1.0065679022646448,1.5383603125024878,2,1.5855089179462634,24.0,6.370544130890562,108.0,,,9,2.7916360339496418,8.0,3.630442619170183,32.0,4.196225884495388,100.0,0.5679497250589166,1.0,0.21407463499795543,-0.22727904760056106,0.11366921504070143,0,0,0,0,0,0,0,0,1.371434282948308,3.018915081550203,0.4542805100182152,2,9,11.716666666666669,,,0.0,0.0,1.858639886273174,-1.0,0.0,1.0,0.0
17,2022-03-01 16:00:00,2022,UP,1,7,0,2022-03-01 11:43:00,1918.2,9.15621062921385,1916.7,2,4.283333333333333,-0.16382323001767704,1,0,1.0,0.0,0.0,0.05897636280635976,1.7059459019173984,2,1.5257403488979684,28.0,6.291904187545572,112.0,,,9,2.8341418793058177,12.0,3.6696403523959806,36.0,4.233192263656774,104.0,0.5383429672447014,1.0,0.15430606594966045,-0.1847732022443851,0.08406245722648625,0,0,0,0,0,0,0,0,1.371434282948308,3.018915081550203,0.4542805100182152,2,9,11.716666666666669,,,0.0,0.0,1.858639886273174,-1.0,0.0,1.0,0.0
17,2022-03-01 20:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.21278723682933,1934.83,1,1.4333333333333333,0.45154630114214583,2,1,1.0,0.0,0.0,1.96574603694339,2.0992561211753538,1,4.285348069493401,116.0,,,,,9,4.784654075564051,16.0,5.615021672616353,40.0,6.175112757686904,108.0,0.895644283121599,1.0,-0.4808157691542032,0.4247718473602644,-0.19754208962388675,0,0,0,0,0,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 00:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.24910508551361,1944.94,2,5.433333333333334,1.5428519697922274,2,1,1.0,0.0,0.0,1.1006470254018916,1.702867450891914,1,3.175442351282243,120.0,,,,,9,5.858945216751296,20.0,6.686052264327378,44.0,7.243944076810047,112.0,0.5419819154825588,1.0,-1.5907214873653612,1.49906298854751,-0.551204457262927,0,0,0,0,0,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 04:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.278054501705201,1935.62,3,9.433333333333334,0.5335170211696929,2,1,1.0,0.0,0.0,-0.7490794539655609,1.5585163891139275,1,4.170055262435597,124.0,,,,,9,4.836143179774735,24.0,5.660669485218847,48.0,6.216820561832107,116.0,0.8622687764653477,1.0,-0.5961085762120071,0.47626095157094905,-0.23091759628013808,0,0,0,0,0,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 08:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.26717642114017,1934.47,4,13.433333333333334,0.41004938584437006,2,1,1.0,0.0,0.0,-0.11330311977278291,0.7898846064159997,2,1.6887560232801087,0.0,4.299044087378912,128.0,,,9,4.717726091872654,28.0,5.543220250217261,52.0,6.10002415310066,120.0,0.3579597438243334,1.0,-3.0774078153674957,0.3578438636688679,-0.7352266289211524,1,0,1,0,1,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 12:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.308080996578282,1932.96,5,17.433333333333334,0.24602278394889177,2,1,1.0,0.0,0.0,-0.17296798347497702,1.7866196057074941,2,1.8435593766650715,4.0,4.442376469994241,132.0,,,9,4.534769305887727,32.0,5.3566358112192,56.0,5.910992826580015,124.0,0.40653873489694003,1.0,-2.922604461982533,0.17488707768394107,-0.6866476378485458,1,0,1,0,1,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 16:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.378702768819513,1931.9,6,21.433333333333334,0.13114820144309114,2,1,0.0,1.0,0.0,-0.1087570450991452,2.347872679493351,2,1.9426993742219991,8.0,4.521947335936092,136.0,,,9,4.387600397872466,36.0,5.203278236116079,60.0,5.753460934852925,128.0,0.44277035236937445,1.0,-2.823464464425605,0.027718169668679238,-0.6504160203761113,1,0,1,0,1,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-02 20:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.44237664232607,1918.58,7,25.433333333333334,-1.2803979821993046,2,1,0.0,1.0,0.0,-1.4074846305565347,2.207071459804225,3,3.103032330722862,0.0,3.340260740989705,12.0,5.902115760791266,140.0,9,2.9473511864852044,40.0,3.75752856976268,64.0,4.3040011576988375,132.0,1.0528206970894811,0.0,-1.6631315079247422,-1.412531041718582,-0.040365675656004685,2,0,2,0,2,0,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-03 00:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.478918994313148,1928.53,8,29.433333333333334,-0.22576414054007501,2,1,0.0,1.0,0.0,1.0475878110106798,1.6900661361924434,3,2.0413720184347093,4.0,2.277685885168212,16.0,4.829664651366423,144.0,10,1.5919536825932497,0.0,3.9856865558895467,44.0,4.792740609689319,68.0,1.2823061630218846,0.0,-2.724791820212895,-2.7679285456105367,0.1891197902763988,2,1,2,1,2,1,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-03 04:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.45186944434474,1930.57,9,33.43333333333333,-0.0105799176119565,2,1,1.0,0.0,0.0,0.14282888776120828,0.48773420191054273,3,1.83138373862719,8.0,2.068373893134669,20.0,4.627655963463461,148.0,10,1.8123398869256635,4.0,4.212923193075325,48.0,5.0222868903889015,72.0,1.0105078809107002,0.0,-2.934780100020414,-2.547542341278123,-0.0826784918347856,2,1,2,1,2,1,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
17,2022-03-03 08:00:00,2022,UP,2,7,0,2022-03-01 18:34:00,1930.67,9.44841461409838,1925.1,10,37.43333333333333,-0.5895168901340263,2,1,0.0,1.0,0.0,-0.573641210866494,0.934548319548161,3,2.410986491427799,12.0,2.6480633018227815,24.0,5.208281178365279,152.0,10,1.2340694683954145,8.0,3.635530552262685,52.0,4.445190194906352,76.0,1.9536878216123914,0.0,-2.355177347219805,-3.1258127598083716,0.8605014488669056,2,1,2,1,2,1,0,0,4.766163838647604,4.359882228203786,1.0931863727454858,1,9,30.566666666666663,1.3619171188802914,0.0,1.3619171188802914,1.3619171188802914,2.18212542383546,-2.0,0.0,1.5531039159691007,1.0255334199106692
